Date,ICE
2022-09-01,102.04000091552734
2022-09-02,101.27999877929688
2022-09-06,99.91000366210938
2022-09-07,102.30000305175781
2022-09-08,103.20999908447266
2022-09-09,103.4000015258789
2022-09-12,104.08999633789062
2022-09-13,99.86000061035156
2022-09-14,99.86000061035156
2022-09-15,98.38999938964844
2022-09-16,97.2699966430664
2022-09-19,97.0199966430664
2022-09-20,94.8499984741211
2022-09-21,93.61000061035156
2022-09-22,94.05999755859375
2022-09-23,93.23999786376953
2022-09-26,91.58999633789062
2022-09-27,91.5
2022-09-28,93.05000305175781
2022-09-29,90.75
2022-09-30,90.3499984741211
2022-10-03,92.81999969482422
2022-10-04,94.16000366210938
2022-10-05,93.41000366210938
2022-10-06,93.3499984741211
2022-10-07,90.0199966430664
2022-10-10,90.26000213623047
2022-10-11,90.79000091552734
2022-10-12,90.61000061035156
2022-10-13,92.47000122070312
2022-10-14,90.1500015258789
2022-10-17,91.77999877929688
2022-10-18,92.70999908447266
2022-10-19,91.62999725341797
2022-10-20,90.33000183105469
2022-10-21,93.05000305175781
2022-10-24,93.23999786376953
2022-10-25,95.16000366210938
2022-10-26,93.88999938964844
2022-10-27,95.62999725341797
2022-10-28,96.68000030517578
2022-10-31,95.56999969482422
2022-11-01,94.0199966430664
2022-11-02,92.62999725341797
2022-11-03,95.47000122070312
2022-11-04,96.62000274658203
2022-11-07,97.5
2022-11-08,99.43000030517578
2022-11-09,97.26000213623047
2022-11-10,102.54000091552734
2022-11-11,104.31999969482422
2022-11-14,104.0999984741211
2022-11-15,105.05000305175781
2022-11-16,104.0199966430664
2022-11-17,104.0999984741211
2022-11-18,104.20999908447266
2022-11-21,105.3499984741211
2022-11-22,106.02999877929688
2022-11-23,106.94000244140625
2022-11-25,107.12000274658203
2022-11-28,105.08000183105469
2022-11-29,105.33999633789062
2022-11-30,108.30999755859375
2022-12-01,109.52999877929688
2022-12-02,109.25
2022-12-05,107.08999633789062
2022-12-06,105.73999786376953
2022-12-07,103.52999877929688
2022-12-08,104.44000244140625
2022-12-09,103.33000183105469
2022-12-12,105.26000213623047
2022-12-13,106.37999725341797
2022-12-14,103.93000030517578
2022-12-15,102.22000122070312
2022-12-16,100.76000213623047
2022-12-19,100.27999877929688
2022-12-20,100.38999938964844
2022-12-21,102.55000305175781
2022-12-22,102.45999908447266
2022-12-23,102.80999755859375
2022-12-27,102.11000061035156
2022-12-28,102.2699966430664
2022-12-29,104.0999984741211
2022-12-30,102.58999633789062
2023-01-03,103.2300033569336
2023-01-04,103.93000030517578
2023-01-05,102.58000183105469
2023-01-06,104.9000015258789
2023-01-09,105.23999786376953
2023-01-10,106.6500015258789
2023-01-11,108.69000244140625
2023-01-12,109.02999877929688
2023-01-13,107.62999725341797
2023-01-17,107.41000366210938
2023-01-18,107.66999816894531
2023-01-19,106.91999816894531
2023-01-20,108.4800033569336
2023-01-23,108.66999816894531
2023-01-24,106.25
2023-01-25,106.48999786376953
2023-01-26,108.19000244140625
2023-01-27,107.94000244140625
2023-01-30,106.66000366210938
2023-01-31,107.55000305175781
2023-02-01,109.01000213623047
2023-02-02,108.33000183105469
2023-02-03,107.66000366210938
2023-02-06,108.31999969482422
2023-02-07,109.3499984741211
2023-02-08,109.25
2023-02-09,107.54000091552734
2023-02-10,108.70999908447266
2023-02-13,109.19000244140625
2023-02-14,108.4000015258789
2023-02-15,108.63999938964844
2023-02-16,107.12999725341797
2023-02-17,107.11000061035156
2023-02-21,104.16000366210938
2023-02-22,104.29000091552734
2023-02-23,103.76000213623047
2023-02-24,102.51000213623047
2023-02-27,101.51000213623047
2023-02-28,101.80000305175781
2023-03-01,100.9000015258789
2023-03-02,102.70999908447266
2023-03-03,102.4800033569336
2023-03-06,103.23999786376953
2023-03-07,102.95999908447266
2023-03-08,102.61000061035156
2023-03-09,100.0999984741211
2023-03-10,95.38999938964844
2023-03-13,97.66999816894531
2023-03-14,98.8499984741211
2023-03-15,97.5199966430664
2023-03-16,99.2300033569336
2023-03-17,97.0
2023-03-20,98.04000091552734
2023-03-21,99.72000122070312
2023-03-22,97.4000015258789
2023-03-23,96.52999877929688
2023-03-24,97.48999786376953
2023-03-27,98.05000305175781
2023-03-28,99.0999984741211
2023-03-29,101.66999816894531
2023-03-30,102.7300033569336
2023-03-31,104.29000091552734
2023-04-03,105.41999816894531
2023-04-04,106.04000091552734
2023-04-05,106.22000122070312
2023-04-06,108.25
2023-04-10,106.37999725341797
2023-04-11,106.12999725341797
2023-04-12,107.08999633789062
2023-04-13,107.51000213623047
2023-04-14,107.51000213623047
2023-04-17,107.98999786376953
2023-04-18,107.48999786376953
2023-04-19,108.33999633789062
2023-04-20,107.76000213623047
2023-04-21,108.3499984741211
2023-04-24,107.93000030517578
2023-04-25,106.33999633789062
2023-04-26,104.61000061035156
2023-04-27,107.41999816894531
2023-04-28,108.93000030517578
2023-05-01,108.62000274658203
2023-05-02,107.11000061035156
2023-05-03,104.83000183105469
2023-05-04,106.75
2023-05-05,108.30999755859375
2023-05-08,107.22000122070312
2023-05-09,106.20999908447266
2023-05-10,108.48999786376953
2023-05-11,108.20999908447266
2023-05-12,108.58999633789062
2023-05-15,109.86000061035156
2023-05-16,109.0
2023-05-17,108.5999984741211
2023-05-18,108.55000305175781
2023-05-19,108.02999877929688
2023-05-22,109.18000030517578
2023-05-23,107.88999938964844
2023-05-24,106.58000183105469
2023-05-25,105.11000061035156
2023-05-26,105.16000366210938
2023-05-30,104.4000015258789
2023-05-31,105.94999694824219
2023-06-01,106.37000274658203
2023-06-02,107.9800033569336
2023-06-05,108.31999969482422
2023-06-06,108.44000244140625
2023-06-07,108.31999969482422
2023-06-08,110.5999984741211
2023-06-09,109.95999908447266
2023-06-12,108.5
2023-06-13,108.98999786376953
2023-06-14,110.66999816894531
2023-06-15,112.37999725341797
2023-06-16,111.68000030517578
2023-06-20,112.16999816894531
2023-06-21,111.19999694824219
2023-06-22,110.68000030517578
2023-06-23,111.08999633789062
2023-06-26,110.12999725341797
2023-06-27,110.87000274658203
2023-06-28,111.72000122070312
2023-06-29,112.27999877929688
2023-06-30,113.08000183105469
2023-07-03,112.93000030517578
2023-07-05,112.30999755859375
2023-07-06,112.0
2023-07-07,112.29000091552734
2023-07-10,113.16000366210938
2023-07-11,114.41000366210938
2023-07-12,115.37999725341797
2023-07-13,117.04000091552734
2023-07-14,117.51000213623047
2023-07-17,116.63999938964844
2023-07-18,116.06999969482422
2023-07-19,115.66000366210938
2023-07-20,115.62999725341797
2023-07-21,116.22000122070312
2023-07-24,116.27999877929688
2023-07-25,116.54000091552734
2023-07-26,116.7300033569336
2023-07-27,114.93000030517578
2023-07-28,115.12999725341797
2023-07-31,114.80000305175781
2023-08-01,115.04000091552734
2023-08-02,115.0
2023-08-03,112.06999969482422
2023-08-04,114.0
2023-08-07,116.06999969482422
2023-08-08,114.87000274658203
2023-08-09,114.19999694824219
2023-08-10,114.80000305175781
2023-08-11,113.98999786376953
2023-08-14,114.91999816894531
2023-08-15,114.11000061035156
2023-08-16,113.97000122070312
2023-08-17,113.61000061035156
2023-08-18,113.75
2023-08-21,113.86000061035156
2023-08-22,113.25
2023-08-23,114.83000183105469
2023-08-24,115.26000213623047
2023-08-25,115.80000305175781
2023-08-28,117.5
2023-08-29,118.56999969482422
2023-08-30,117.9000015258789
2023-08-31,117.98999786376953
2023-09-01,117.01000213623047
2023-09-05,114.63999938964844
2023-09-06,113.61000061035156
2023-09-07,115.2300033569336
2023-09-08,114.95999908447266
2023-09-11,115.02999877929688
2023-09-12,115.98999786376953
2023-09-13,116.7699966430664
2023-09-14,116.9000015258789
2023-09-15,115.72000122070312
2023-09-18,115.88999938964844
2023-09-19,115.47000122070312
2023-09-20,115.3499984741211
2023-09-21,112.41999816894531
2023-09-22,110.16999816894531
2023-09-25,109.18000030517578
2023-09-26,107.2300033569336
2023-09-27,108.2699966430664
2023-09-28,110.81999969482422
2023-09-29,110.0199966430664
2023-10-02,109.22000122070312
2023-10-03,107.58999633789062
2023-10-04,109.02999877929688
2023-10-05,109.69000244140625
2023-10-06,110.87999725341797
2023-10-09,112.12999725341797
2023-10-10,111.76000213623047
2023-10-11,111.44999694824219
2023-10-12,110.7699966430664
2023-10-13,110.43000030517578
2023-10-16,111.91999816894531
2023-10-17,111.76000213623047
2023-10-18,109.63999938964844
2023-10-19,109.56999969482422
2023-10-20,108.0199966430664
2023-10-23,107.70999908447266
2023-10-24,106.93000030517578
2023-10-25,106.7300033569336
2023-10-26,107.29000091552734
2023-10-27,104.72000122070312
2023-10-30,106.02999877929688
2023-10-31,107.44000244140625
2023-11-01,108.25
2023-11-02,106.26000213623047
2023-11-03,107.91000366210938
2023-11-06,107.79000091552734
2023-11-07,108.22000122070312
2023-11-08,109.16999816894531
2023-11-09,108.55000305175781
2023-11-10,109.77999877929688
2023-11-13,108.66000366210938
2023-11-14,110.44999694824219
2023-11-15,111.05000305175781
2023-11-16,112.2699966430664
2023-11-17,111.4000015258789
2023-11-20,112.1500015258789
2023-11-21,113.44999694824219
2023-11-22,114.31999969482422
2023-11-24,114.38999938964844
2023-11-27,113.13999938964844
2023-11-28,112.77999877929688
2023-11-29,112.69000244140625
2023-11-30,113.83999633789062
2023-12-01,114.23999786376953
2023-12-04,115.02999877929688
2023-12-05,114.08000183105469
2023-12-06,113.08000183105469
2023-12-07,112.52999877929688
2023-12-08,113.33999633789062
2023-12-11,116.13999938964844
2023-12-12,117.93000030517578
2023-12-13,121.54000091552734
2023-12-14,123.33000183105469
2023-12-15,123.0999984741211
2023-12-18,123.55999755859375
2023-12-19,123.7699966430664
2023-12-20,122.36000061035156
2023-12-21,124.2300033569336
2023-12-22,125.72000122070312
2023-12-26,126.6500015258789
2023-12-27,127.79000091552734
2023-12-28,128.60000610351562
2023-12-29,128.42999267578125
2024-01-02,126.44999694824219
2024-01-03,124.80999755859375
2024-01-04,125.62000274658203
2024-01-05,125.79000091552734
2024-01-08,128.41000366210938
2024-01-09,127.04000091552734
2024-01-10,127.6500015258789
2024-01-11,126.7699966430664
2024-01-12,126.95999908447266
2024-01-16,126.02999877929688
2024-01-17,125.83000183105469
2024-01-18,126.62999725341797
2024-01-19,126.44999694824219
2024-01-22,127.30000305175781
2024-01-23,127.13999938964844
2024-01-24,127.04000091552734
2024-01-25,127.29000091552734
2024-01-26,127.26000213623047
2024-01-29,128.17999267578125
2024-01-30,129.02000427246094
2024-01-31,127.33000183105469
2024-02-01,129.72999572753906
2024-02-02,128.6999969482422
2024-02-05,126.75
2024-02-06,126.33000183105469
2024-02-07,128.0800018310547
2024-02-08,134.1199951171875
2024-02-09,135.49000549316406
2024-02-12,135.4600067138672
2024-02-13,134.41000366210938
2024-02-14,136.66000366210938
2024-02-15,136.88999938964844
2024-02-16,137.1199951171875
2024-02-20,136.42999267578125
2024-02-21,136.69000244140625
2024-02-22,139.2899932861328
2024-02-23,138.3800048828125
2024-02-26,137.91000366210938
2024-02-27,138.6300048828125
2024-02-28,138.83999633789062
2024-02-29,138.4199981689453
2024-03-01,138.57000732421875
2024-03-04,138.07000732421875
2024-03-05,139.4199981689453
2024-03-06,139.42999267578125
2024-03-07,138.85000610351562
2024-03-08,138.66000366210938
2024-03-11,136.97000122070312
2024-03-12,136.99000549316406
2024-03-13,137.47000122070312
2024-03-14,135.4499969482422
2024-03-15,134.63999938964844
2024-03-18,134.39999389648438
2024-03-19,135.5
2024-03-20,136.10000610351562
2024-03-21,138.10000610351562
2024-03-22,136.22999572753906
2024-03-25,135.80999755859375
2024-03-26,137.1199951171875
2024-03-27,136.97999572753906
2024-03-28,137.42999267578125
2024-04-01,137.02999877929688
2024-04-02,137.5
2024-04-03,137.38999938964844
2024-04-04,136.6999969482422
2024-04-05,137.8699951171875
2024-04-08,136.8800048828125
2024-04-09,135.05999755859375
2024-04-10,132.94000244140625
2024-04-11,133.47999572753906
2024-04-12,133.5500030517578
2024-04-15,130.5399932861328
2024-04-16,129.89999389648438
2024-04-17,130.74000549316406
2024-04-18,130.97999572753906
2024-04-19,131.2100067138672
2024-04-22,131.64999389648438
2024-04-23,132.3300018310547
2024-04-24,132.57000732421875
2024-04-25,131.82000732421875
2024-04-26,131.6999969482422
2024-04-29,130.77999877929688
2024-04-30,128.75999450683594
2024-05-01,128.67999267578125
2024-05-02,126.54000091552734
2024-05-03,130.5
2024-05-06,131.27999877929688
2024-05-07,133.72000122070312
2024-05-08,133.38999938964844
2024-05-09,134.9499969482422
2024-05-10,133.99000549316406
2024-05-13,133.74000549316406
2024-05-14,134.38999938964844
2024-05-15,137.8699951171875
2024-05-16,137.11000061035156
2024-05-17,138.39999389648438
2024-05-20,136.9499969482422
2024-05-21,137.27000427246094
2024-05-22,136.88999938964844
2024-05-23,135.39999389648438
2024-05-24,136.33999633789062
2024-05-28,133.67999267578125
2024-05-29,131.9499969482422
2024-05-30,133.24000549316406
2024-05-31,133.89999389648438
2024-06-03,133.64999389648438
2024-06-04,134.75999450683594
2024-06-05,135.33999633789062
2024-06-06,134.86000061035156
2024-06-07,133.7899932861328
2024-06-10,133.8800048828125
2024-06-11,134.58999633789062
2024-06-12,136.0500030517578
2024-06-13,135.25999450683594
2024-06-14,135.6699981689453
2024-06-17,136.1999969482422
2024-06-18,136.3800048828125
2024-06-20,137.11000061035156
2024-06-21,137.83999633789062
2024-06-24,138.72000122070312
2024-06-25,137.3300018310547
2024-06-26,137.38999938964844
2024-06-27,137.47000122070312
2024-06-28,136.88999938964844
2024-07-01,136.92999267578125
2024-07-02,140.82000732421875
2024-07-03,141.16000366210938
2024-07-05,140.7899932861328
2024-07-08,141.1699981689453
2024-07-09,142.4600067138672
2024-07-10,144.41000366210938
2024-07-11,147.14999389648438
2024-07-12,148.39999389648438
2024-07-15,147.82000732421875
2024-07-16,148.9199981689453
2024-07-17,149.41000366210938
2024-07-18,147.75999450683594
2024-07-19,147.67999267578125
2024-07-22,149.24000549316406
2024-07-23,148.57000732421875
2024-07-24,147.50999450683594
2024-07-25,149.02999877929688
2024-07-26,151.0
2024-07-29,151.16000366210938
2024-07-30,151.3000030517578
2024-07-31,151.55999755859375
2024-08-01,151.0
2024-08-02,149.85000610351562
2024-08-05,148.77999877929688
2024-08-06,150.50999450683594
2024-08-07,151.1199951171875
2024-08-08,153.75999450683594
2024-08-09,154.0800018310547
2024-08-12,153.88999938964844
2024-08-13,154.66000366210938
2024-08-14,156.1199951171875
2024-08-15,155.5
2024-08-16,156.5399932861328
2024-08-19,157.27000427246094
2024-08-20,157.75
2024-08-21,158.11000061035156
2024-08-22,158.60000610351562
2024-08-23,160.00999450683594
2024-08-26,160.30999755859375
2024-08-27,160.60000610351562
2024-08-28,160.77000427246094
2024-08-29,160.22000122070312
2024-08-30,161.5500030517578
2024-09-03,161.44000244140625
2024-09-04,162.42999267578125
2024-09-05,162.60000610351562
2024-09-06,160.49000549316406
2024-09-09,161.6999969482422
2024-09-10,161.97000122070312
2024-09-11,159.99000549316406
2024-09-12,161.13999938964844
2024-09-13,161.36000061035156
2024-09-16,161.91000366210938
2024-09-17,162.80999755859375
2024-09-18,161.22000122070312
2024-09-19,158.8699951171875
2024-09-20,159.83999633789062
2024-09-23,159.9499969482422
2024-09-24,158.75
2024-09-25,159.4499969482422
2024-09-26,158.1199951171875
2024-09-27,158.6199951171875
2024-09-30,160.63999938964844
2024-10-01,161.13999938964844
2024-10-02,160.9199981689453
2024-10-03,163.25999450683594
2024-10-04,162.75999450683594
2024-10-07,159.5399932861328
2024-10-08,162.08999633789062
2024-10-09,161.74000549316406
2024-10-10,160.64999389648438
2024-10-11,162.57000732421875
2024-10-14,164.3800048828125
2024-10-15,165.17999267578125
2024-10-16,165.1300048828125
2024-10-17,164.80999755859375
2024-10-18,166.8300018310547
2024-10-21,166.33999633789062
2024-10-22,165.94000244140625
2024-10-23,165.0
2024-10-24,166.89999389648438
2024-10-25,165.30999755859375
2024-10-28,166.44000244140625
2024-10-29,166.72000122070312
2024-10-30,166.52999877929688
2024-10-31,155.8699951171875
2024-11-01,154.63999938964844
2024-11-04,154.49000549316406
2024-11-05,157.85000610351562
2024-11-06,155.7899932861328
2024-11-07,156.11000061035156
2024-11-08,156.4199981689453
2024-11-11,157.0800018310547
2024-11-12,156.05999755859375
2024-11-13,155.83999633789062
2024-11-14,156.47000122070312
2024-11-15,155.5500030517578
2024-11-18,157.69000244140625
2024-11-19,157.92999267578125
2024-11-20,155.77000427246094
2024-11-21,158.35000610351562
