Date,PSX
2022-09-23,75.98999786376953
2022-09-26,74.16000366210938
2022-09-27,76.22000122070312
2022-09-28,81.4000015258789
2022-09-29,80.62999725341797
2022-09-30,80.72000122070312
2022-10-03,84.58000183105469
2022-10-04,90.36000061035156
2022-10-05,92.61000061035156
2022-10-06,93.36000061035156
2022-10-07,92.5
2022-10-10,91.11000061035156
2022-10-11,90.33999633789062
2022-10-12,92.94000244140625
2022-10-13,96.9000015258789
2022-10-14,94.0999984741211
2022-10-17,95.45999908447266
2022-10-18,96.11000061035156
2022-10-19,97.94999694824219
2022-10-20,97.73999786376953
2022-10-21,100.44000244140625
2022-10-24,100.4000015258789
2022-10-25,100.22000122070312
2022-10-26,102.26000213623047
2022-10-27,103.55999755859375
2022-10-28,104.19999694824219
2022-10-31,104.29000091552734
2022-11-01,107.37999725341797
2022-11-02,103.23999786376953
2022-11-03,103.12000274658203
2022-11-04,103.4800033569336
2022-11-07,105.43000030517578
2022-11-08,105.11000061035156
2022-11-09,104.08999633789062
2022-11-10,106.23999786376953
2022-11-11,111.30000305175781
2022-11-14,110.26000213623047
2022-11-15,111.11000061035156
2022-11-16,107.68000030517578
2022-11-17,109.7300033569336
2022-11-18,108.98999786376953
2022-11-21,109.02999877929688
2022-11-22,112.29000091552734
2022-11-23,110.70999908447266
2022-11-25,110.77999877929688
2022-11-28,107.81999969482422
2022-11-29,108.97000122070312
2022-11-30,108.44000244140625
2022-12-01,108.04000091552734
2022-12-02,106.66000366210938
2022-12-05,104.1500015258789
2022-12-06,103.08000183105469
2022-12-07,103.01000213623047
2022-12-08,100.9000015258789
2022-12-09,98.0
2022-12-12,102.06999969482422
2022-12-13,102.12999725341797
2022-12-14,101.27999877929688
2022-12-15,101.47000122070312
2022-12-16,100.63999938964844
2022-12-19,100.61000061035156
2022-12-20,102.63999938964844
2022-12-21,103.3499984741211
2022-12-22,100.52999877929688
2022-12-23,103.94000244140625
2022-12-27,104.58000183105469
2022-12-28,102.1500015258789
2022-12-29,104.11000061035156
2022-12-30,104.08000183105469
2023-01-03,101.02999877929688
2023-01-04,100.68000030517578
2023-01-05,103.0199966430664
2023-01-06,105.69999694824219
2023-01-09,102.01000213623047
2023-01-10,101.56999969482422
2023-01-11,101.41999816894531
2023-01-12,102.86000061035156
2023-01-13,103.02999877929688
2023-01-17,102.51000213623047
2023-01-18,102.70999908447266
2023-01-19,104.37999725341797
2023-01-20,106.95999908447266
2023-01-23,106.94000244140625
2023-01-24,107.01000213623047
2023-01-25,108.8499984741211
2023-01-26,111.48999786376953
2023-01-27,108.7300033569336
2023-01-30,106.41999816894531
2023-01-31,100.2699966430664
2023-02-01,97.98999786376953
2023-02-02,98.9800033569336
2023-02-03,98.80999755859375
2023-02-06,98.08000183105469
2023-02-07,102.27999877929688
2023-02-08,102.73999786376953
2023-02-09,102.11000061035156
2023-02-10,107.37999725341797
2023-02-13,108.26000213623047
2023-02-14,107.94999694824219
2023-02-15,106.6500015258789
2023-02-16,104.91999816894531
2023-02-17,99.54000091552734
2023-02-21,99.6500015258789
2023-02-22,99.47000122070312
2023-02-23,100.3499984741211
2023-02-24,102.0
2023-02-27,103.6500015258789
2023-02-28,102.55999755859375
2023-03-01,107.23999786376953
2023-03-02,105.80999755859375
2023-03-03,106.0199966430664
2023-03-06,103.9800033569336
2023-03-07,101.79000091552734
2023-03-08,99.30999755859375
2023-03-09,101.13999938964844
2023-03-10,101.22000122070312
2023-03-13,95.5199966430664
2023-03-14,97.94999694824219
2023-03-15,93.6500015258789
2023-03-16,95.05000305175781
2023-03-17,94.72000122070312
2023-03-20,95.55000305175781
2023-03-21,95.55000305175781
2023-03-22,94.69000244140625
2023-03-23,93.54000091552734
2023-03-24,93.7300033569336
2023-03-27,96.2300033569336
2023-03-28,98.77999877929688
2023-03-29,100.27999877929688
2023-03-30,99.98999786376953
2023-03-31,101.37999725341797
2023-04-03,102.91000366210938
2023-04-04,98.27999877929688
2023-04-05,104.43000030517578
2023-04-06,102.83999633789062
2023-04-10,104.95999908447266
2023-04-11,106.45999908447266
2023-04-12,106.02999877929688
2023-04-13,106.2699966430664
2023-04-14,106.26000213623047
2023-04-17,103.91999816894531
2023-04-18,104.30999755859375
2023-04-19,103.05999755859375
2023-04-20,101.25
2023-04-21,100.1500015258789
2023-04-24,100.69000244140625
2023-04-25,99.31999969482422
2023-04-26,99.2699966430664
2023-04-27,97.73999786376953
2023-04-28,99.0
2023-05-01,98.4000015258789
2023-05-02,94.7300033569336
2023-05-03,95.94999694824219
2023-05-04,92.30999755859375
2023-05-05,93.44000244140625
2023-05-08,93.95999908447266
2023-05-09,93.9800033569336
2023-05-10,94.2300033569336
2023-05-11,93.4000015258789
2023-05-12,93.22000122070312
2023-05-15,94.22000122070312
2023-05-16,91.88999938964844
2023-05-17,94.79000091552734
2023-05-18,96.27999877929688
2023-05-19,94.94000244140625
2023-05-22,95.55999755859375
2023-05-23,95.63999938964844
2023-05-24,96.55999755859375
2023-05-25,95.13999938964844
2023-05-26,94.91000366210938
2023-05-30,93.58999633789062
2023-05-31,91.61000061035156
2023-06-01,93.05000305175781
2023-06-02,97.02999877929688
2023-06-05,96.0199966430664
2023-06-06,96.81999969482422
2023-06-07,101.05000305175781
2023-06-08,99.13999938964844
2023-06-09,98.76000213623047
2023-06-12,96.77999877929688
2023-06-13,96.87999725341797
2023-06-14,95.69999694824219
2023-06-15,97.0199966430664
2023-06-16,97.12999725341797
2023-06-20,93.4800033569336
2023-06-21,93.27999877929688
2023-06-22,90.80999755859375
2023-06-23,90.86000061035156
2023-06-26,91.5199966430664
2023-06-27,92.56999969482422
2023-06-28,93.4000015258789
2023-06-29,94.52999877929688
2023-06-30,95.37999725341797
2023-07-03,95.66000366210938
2023-07-05,96.12999725341797
2023-07-06,95.4000015258789
2023-07-07,99.44000244140625
2023-07-10,100.33000183105469
2023-07-11,101.5199966430664
2023-07-12,101.95999908447266
2023-07-13,102.58000183105469
2023-07-14,100.45999908447266
2023-07-17,99.04000091552734
2023-07-18,101.16000366210938
2023-07-19,102.45999908447266
2023-07-20,104.05000305175781
2023-07-21,105.7300033569336
2023-07-24,106.8499984741211
2023-07-25,107.70999908447266
2023-07-26,109.58999633789062
2023-07-27,108.88999938964844
2023-07-28,110.3499984741211
2023-07-31,111.55000305175781
2023-08-01,112.11000061035156
2023-08-02,108.98999786376953
2023-08-03,110.41000366210938
2023-08-04,110.4800033569336
2023-08-07,111.44000244140625
2023-08-08,112.68000030517578
2023-08-09,114.41999816894531
2023-08-10,114.66999816894531
2023-08-11,116.63999938964844
2023-08-14,114.66999816894531
2023-08-15,113.43000030517578
2023-08-16,113.2699966430664
2023-08-17,113.58999633789062
2023-08-18,114.23999786376953
2023-08-21,113.33000183105469
2023-08-22,112.94000244140625
2023-08-23,112.26000213623047
2023-08-24,112.38999938964844
2023-08-25,113.88999938964844
2023-08-28,113.12999725341797
2023-08-29,112.69000244140625
2023-08-30,113.6500015258789
2023-08-31,114.16000366210938
2023-09-01,117.16999816894531
2023-09-05,116.73999786376953
2023-09-06,116.63999938964844
2023-09-07,118.75
2023-09-08,122.2300033569336
2023-09-11,122.33999633789062
2023-09-12,124.27999877929688
2023-09-13,123.16999816894531
2023-09-14,122.97000122070312
2023-09-15,121.02999877929688
2023-09-18,122.44999694824219
2023-09-19,120.22000122070312
2023-09-20,120.06999969482422
2023-09-21,119.94000244140625
2023-09-22,118.58000183105469
2023-09-25,120.26000213623047
2023-09-26,119.41999816894531
2023-09-27,120.80000305175781
2023-09-28,123.37999725341797
2023-09-29,120.1500015258789
2023-10-02,119.0199966430664
2023-10-03,115.62999725341797
2023-10-04,110.48999786376953
2023-10-05,109.4800033569336
2023-10-06,109.19000244140625
2023-10-09,111.20999908447266
2023-10-10,112.38999938964844
2023-10-11,112.12999725341797
2023-10-12,110.75
2023-10-13,110.5999984741211
2023-10-16,111.77999877929688
2023-10-17,113.91000366210938
2023-10-18,116.25
2023-10-19,115.19000244140625
2023-10-20,113.54000091552734
2023-10-23,113.05000305175781
2023-10-24,111.93000030517578
2023-10-25,110.73999786376953
2023-10-26,110.0999984741211
2023-10-27,110.93000030517578
2023-10-30,112.44000244140625
2023-10-31,114.06999969482422
2023-11-01,116.08999633789062
2023-11-02,118.12000274658203
2023-11-03,116.79000091552734
2023-11-06,116.8499984741211
2023-11-07,113.86000061035156
2023-11-08,111.80999755859375
2023-11-09,110.62999725341797
2023-11-10,113.44000244140625
2023-11-13,114.1500015258789
2023-11-14,115.0199966430664
2023-11-15,115.48999786376953
2023-11-16,113.52999877929688
2023-11-17,116.37000274658203
2023-11-20,118.11000061035156
2023-11-21,117.41000366210938
2023-11-22,118.01000213623047
2023-11-24,118.62999725341797
2023-11-27,118.33000183105469
2023-11-28,118.0
2023-11-29,122.22000122070312
2023-11-30,128.88999938964844
2023-12-01,129.6999969482422
2023-12-04,128.44000244140625
2023-12-05,127.69999694824219
2023-12-06,125.0
2023-12-07,124.62000274658203
2023-12-08,125.31999969482422
2023-12-11,126.41000366210938
2023-12-12,125.22000122070312
2023-12-13,127.16000366210938
2023-12-14,130.11000061035156
2023-12-15,129.8699951171875
2023-12-18,131.3000030517578
2023-12-19,133.8000030517578
2023-12-20,134.07000732421875
2023-12-21,134.2899932861328
2023-12-22,134.05999755859375
2023-12-26,135.72000122070312
2023-12-27,134.6999969482422
2023-12-28,132.83999633789062
2023-12-29,133.13999938964844
2024-01-02,134.2899932861328
2024-01-03,135.75
2024-01-04,135.27999877929688
2024-01-05,135.24000549316406
2024-01-08,133.85000610351562
2024-01-09,133.2100067138672
2024-01-10,129.41000366210938
2024-01-11,130.27999877929688
2024-01-12,132.8699951171875
2024-01-16,129.47000122070312
2024-01-17,128.27000427246094
2024-01-18,127.66999816894531
2024-01-19,129.08999633789062
2024-01-22,129.66000366210938
2024-01-23,131.11000061035156
2024-01-24,133.6699981689453
2024-01-25,137.64999389648438
2024-01-26,140.22000122070312
2024-01-29,139.08999633789062
2024-01-30,142.41000366210938
2024-01-31,144.30999755859375
2024-02-01,145.5500030517578
2024-02-02,145.47000122070312
2024-02-05,147.24000549316406
2024-02-06,145.91000366210938
2024-02-07,146.52999877929688
2024-02-08,146.82000732421875
2024-02-09,145.66000366210938
2024-02-12,144.4499969482422
2024-02-13,145.16000366210938
2024-02-14,145.2100067138672
2024-02-15,146.3699951171875
2024-02-16,143.80999755859375
2024-02-20,141.13999938964844
2024-02-21,143.5500030517578
2024-02-22,146.6199951171875
2024-02-23,147.11000061035156
2024-02-26,148.30999755859375
2024-02-27,145.33999633789062
2024-02-28,141.24000549316406
2024-02-29,142.50999450683594
2024-03-01,144.1999969482422
2024-03-04,144.25999450683594
2024-03-05,146.10000610351562
2024-03-06,146.77000427246094
2024-03-07,149.2100067138672
2024-03-08,149.33999633789062
2024-03-11,149.49000549316406
2024-03-12,150.3699951171875
2024-03-13,154.47000122070312
2024-03-14,154.3800048828125
2024-03-15,159.02999877929688
2024-03-18,156.75999450683594
2024-03-19,156.99000549316406
2024-03-20,158.75999450683594
2024-03-21,159.0800018310547
2024-03-22,159.4499969482422
2024-03-25,156.4600067138672
2024-03-26,156.60000610351562
2024-03-27,158.9600067138672
2024-03-28,163.33999633789062
2024-04-01,163.33999633789062
2024-04-02,169.49000549316406
2024-04-03,172.7100067138672
2024-04-04,170.67999267578125
2024-04-05,170.75
2024-04-08,168.5500030517578
2024-04-09,165.41000366210938
2024-04-10,165.16000366210938
2024-04-11,165.41000366210938
2024-04-12,162.49000549316406
2024-04-15,160.82000732421875
2024-04-16,157.8800048828125
2024-04-17,157.25
2024-04-18,153.30999755859375
2024-04-19,154.7100067138672
2024-04-22,157.0500030517578
2024-04-23,158.83999633789062
2024-04-24,157.7899932861328
2024-04-25,157.24000549316406
2024-04-26,151.41000366210938
2024-04-29,151.5399932861328
2024-04-30,143.2100067138672
2024-05-01,140.2100067138672
2024-05-02,143.8699951171875
2024-05-03,143.61000061035156
2024-05-06,145.1199951171875
2024-05-07,145.2100067138672
2024-05-08,146.94000244140625
2024-05-09,147.72000122070312
2024-05-10,145.60000610351562
2024-05-13,145.0800018310547
2024-05-14,144.85000610351562
2024-05-15,146.2100067138672
2024-05-16,145.85000610351562
2024-05-17,147.0800018310547
2024-05-20,144.4199981689453
2024-05-21,144.13999938964844
2024-05-22,142.89999389648438
2024-05-23,142.19000244140625
2024-05-24,142.67999267578125
2024-05-28,142.75999450683594
2024-05-29,138.19000244140625
2024-05-30,138.38999938964844
2024-05-31,142.11000061035156
2024-06-03,138.92999267578125
2024-06-04,136.99000549316406
2024-06-05,137.38999938964844
2024-06-06,138.3699951171875
2024-06-07,138.07000732421875
2024-06-10,138.1199951171875
2024-06-11,138.2899932861328
2024-06-12,136.00999450683594
2024-06-13,137.6699981689453
2024-06-14,136.75999450683594
2024-06-17,137.2899932861328
2024-06-18,135.85000610351562
2024-06-20,137.9600067138672
2024-06-21,138.08999633789062
2024-06-24,138.5500030517578
2024-06-25,140.24000549316406
2024-06-26,139.77999877929688
2024-06-27,139.39999389648438
2024-06-28,141.1699981689453
2024-07-01,140.92999267578125
2024-07-02,140.47000122070312
2024-07-03,140.3699951171875
2024-07-05,138.39999389648438
2024-07-08,135.9499969482422
2024-07-09,132.80999755859375
2024-07-10,133.97000122070312
2024-07-11,136.9199981689453
2024-07-12,138.63999938964844
2024-07-15,140.07000732421875
2024-07-16,139.77999877929688
2024-07-17,140.74000549316406
2024-07-18,137.6999969482422
2024-07-19,138.47000122070312
2024-07-22,140.11000061035156
2024-07-23,137.07000732421875
2024-07-24,138.1699981689453
2024-07-25,142.50999450683594
2024-07-26,142.2100067138672
2024-07-29,140.41000366210938
2024-07-30,147.1699981689453
2024-07-31,145.47999572753906
2024-08-01,140.9499969482422
2024-08-02,133.75999450683594
2024-08-05,131.63999938964844
2024-08-06,133.0800018310547
2024-08-07,132.89999389648438
2024-08-08,135.4199981689453
2024-08-09,135.41000366210938
2024-08-12,135.8800048828125
2024-08-13,134.66000366210938
2024-08-14,137.6999969482422
2024-08-15,138.67999267578125
2024-08-16,138.9199981689453
2024-08-19,139.33999633789062
2024-08-20,132.38999938964844
2024-08-21,133.8800048828125
2024-08-22,133.16000366210938
2024-08-23,135.3699951171875
2024-08-26,135.22999572753906
2024-08-27,134.3800048828125
2024-08-28,134.97000122070312
2024-08-29,136.5
2024-08-30,140.30999755859375
2024-09-03,135.0
2024-09-04,132.2899932861328
2024-09-05,128.88999938964844
2024-09-06,128.13999938964844
2024-09-09,127.97000122070312
2024-09-10,126.87999725341797
2024-09-11,125.0
2024-09-12,125.72000122070312
2024-09-13,126.69999694824219
2024-09-16,127.33999633789062
2024-09-17,128.3000030517578
2024-09-18,130.30999755859375
2024-09-19,132.5500030517578
2024-09-20,129.97000122070312
2024-09-23,131.11000061035156
2024-09-24,129.47000122070312
2024-09-25,129.85000610351562
2024-09-26,130.67999267578125
2024-09-27,131.0500030517578
2024-09-30,131.4499969482422
2024-10-01,132.99000549316406
2024-10-02,134.47000122070312
2024-10-03,138.92999267578125
2024-10-04,138.6199951171875
2024-10-07,138.5
2024-10-08,132.3300018310547
2024-10-09,134.72000122070312
2024-10-10,136.4199981689453
2024-10-11,136.35000610351562
2024-10-14,135.4199981689453
2024-10-15,131.39999389648438
2024-10-16,132.30999755859375
2024-10-17,133.35000610351562
2024-10-18,132.60000610351562
2024-10-21,131.32000732421875
2024-10-22,131.42999267578125
2024-10-23,129.1199951171875
2024-10-24,128.49000549316406
2024-10-25,128.1699981689453
2024-10-28,128.88999938964844
2024-10-29,123.2699966430664
2024-10-30,122.06999969482422
2024-10-31,121.81999969482422
2024-11-01,120.01000213623047
2024-11-04,121.02999877929688
2024-11-05,121.83999633789062
2024-11-06,127.9000015258789
2024-11-07,126.68000030517578
2024-11-08,126.44999694824219
2024-11-11,127.94000244140625
2024-11-12,127.69999694824219
2024-11-13,129.91000366210938
2024-11-14,129.75999450683594
2024-11-15,130.91000366210938
2024-11-18,131.32000732421875
2024-11-19,130.94000244140625
2024-11-20,131.4499969482422
2024-11-21,131.41000366210938
