Date,SWK
2023-01-05,78.63999938964844
2023-01-06,81.06999969482422
2023-01-09,82.16000366210938
2023-01-10,84.02999877929688
2023-01-11,85.81999969482422
2023-01-12,86.2699966430664
2023-01-13,88.91000366210938
2023-01-17,88.69999694824219
2023-01-18,87.80000305175781
2023-01-19,83.4000015258789
2023-01-20,85.83000183105469
2023-01-23,88.47000122070312
2023-01-24,87.62999725341797
2023-01-25,85.80000305175781
2023-01-26,84.41999816894531
2023-01-27,86.16000366210938
2023-01-30,84.7699966430664
2023-01-31,89.30999755859375
2023-02-01,91.16000366210938
2023-02-02,95.88999938964844
2023-02-03,93.81999969482422
2023-02-06,92.16999816894531
2023-02-07,90.41000366210938
2023-02-08,87.7699966430664
2023-02-09,84.75
2023-02-10,85.83000183105469
2023-02-13,89.26000213623047
2023-02-14,89.16000366210938
2023-02-15,91.94000244140625
2023-02-16,90.19999694824219
2023-02-17,89.18000030517578
2023-02-21,83.73999786376953
2023-02-22,84.77999877929688
2023-02-23,86.83999633789062
2023-02-24,84.80000305175781
2023-02-27,84.58999633789062
2023-02-28,85.61000061035156
2023-03-01,83.7300033569336
2023-03-02,85.4800033569336
2023-03-03,87.26000213623047
2023-03-06,85.06999969482422
2023-03-07,84.05999755859375
2023-03-08,84.05000305175781
2023-03-09,82.5
2023-03-10,80.72000122070312
2023-03-13,80.2699966430664
2023-03-14,80.37999725341797
2023-03-15,79.80000305175781
2023-03-16,80.22000122070312
2023-03-17,77.69000244140625
2023-03-20,78.63999938964844
2023-03-21,79.66999816894531
2023-03-22,76.55000305175781
2023-03-23,75.47000122070312
2023-03-24,74.25
2023-03-27,76.41999816894531
2023-03-28,76.76000213623047
2023-03-29,77.91000366210938
2023-03-30,77.76000213623047
2023-03-31,80.58000183105469
2023-04-03,79.44000244140625
2023-04-04,77.12999725341797
2023-04-05,74.47000122070312
2023-04-06,74.29000091552734
2023-04-10,77.47000122070312
2023-04-11,78.69999694824219
2023-04-12,78.11000061035156
2023-04-13,79.27999877929688
2023-04-14,79.41999816894531
2023-04-17,79.6500015258789
2023-04-18,80.94000244140625
2023-04-19,80.30000305175781
2023-04-20,79.83000183105469
2023-04-21,80.0
2023-04-24,79.8499984741211
2023-04-25,77.66000366210938
2023-04-26,77.26000213623047
2023-04-27,82.3499984741211
2023-04-28,86.33999633789062
2023-05-01,86.77999877929688
2023-05-02,85.48999786376953
2023-05-03,86.54000091552734
2023-05-04,86.18000030517578
2023-05-05,85.47000122070312
2023-05-08,84.20999908447266
2023-05-09,81.70999908447266
2023-05-10,81.1500015258789
2023-05-11,80.44999694824219
2023-05-12,78.79000091552734
2023-05-15,79.08999633789062
2023-05-16,78.75
2023-05-17,81.7699966430664
2023-05-18,83.13999938964844
2023-05-19,81.61000061035156
2023-05-22,81.75
2023-05-23,81.33000183105469
2023-05-24,79.29000091552734
2023-05-25,77.55999755859375
2023-05-26,78.69999694824219
2023-05-30,77.4800033569336
2023-05-31,74.97000122070312
2023-06-01,76.13999938964844
2023-06-02,80.7300033569336
2023-06-05,79.30000305175781
2023-06-06,81.94000244140625
2023-06-07,86.91000366210938
2023-06-08,86.33000183105469
2023-06-09,84.5999984741211
2023-06-12,85.30999755859375
2023-06-13,88.95999908447266
2023-06-14,89.08999633789062
2023-06-15,91.4800033569336
2023-06-16,90.9000015258789
2023-06-20,89.37999725341797
2023-06-21,88.58000183105469
2023-06-22,87.19999694824219
2023-06-23,87.80999755859375
2023-06-26,89.51000213623047
2023-06-27,92.70999908447266
2023-06-28,92.12000274658203
2023-06-29,94.61000061035156
2023-06-30,93.70999908447266
2023-07-03,92.48999786376953
2023-07-05,90.5
2023-07-06,89.33999633789062
2023-07-07,90.18000030517578
2023-07-10,93.66999816894531
2023-07-11,97.22000122070312
2023-07-12,96.08000183105469
2023-07-13,96.70999908447266
2023-07-14,96.33999633789062
2023-07-17,97.2300033569336
2023-07-18,98.8499984741211
2023-07-19,99.06999969482422
2023-07-20,97.58999633789062
2023-07-21,97.12999725341797
2023-07-24,96.43000030517578
2023-07-25,96.33999633789062
2023-07-26,97.1500015258789
2023-07-27,98.3499984741211
2023-07-28,99.0199966430664
2023-07-31,99.2699966430664
2023-08-01,103.9800033569336
2023-08-02,101.25
2023-08-03,99.13999938964844
2023-08-04,98.44999694824219
2023-08-07,98.75
2023-08-08,97.38999938964844
2023-08-09,96.97000122070312
2023-08-10,95.31999969482422
2023-08-11,94.30000305175781
2023-08-14,94.04000091552734
2023-08-15,93.0199966430664
2023-08-16,91.43000030517578
2023-08-17,89.48999786376953
2023-08-18,89.72000122070312
2023-08-21,89.6500015258789
2023-08-22,89.45999908447266
2023-08-23,91.23999786376953
2023-08-24,89.41000366210938
2023-08-25,89.22000122070312
2023-08-28,90.93000030517578
2023-08-29,93.33999633789062
2023-08-30,95.0199966430664
2023-08-31,94.37999725341797
2023-09-01,94.44999694824219
2023-09-05,92.63999938964844
2023-09-06,93.69999694824219
2023-09-07,92.29000091552734
2023-09-08,90.98999786376953
2023-09-11,90.94999694824219
2023-09-12,89.30000305175781
2023-09-13,87.30000305175781
2023-09-14,87.61000061035156
2023-09-15,87.97000122070312
2023-09-18,87.05000305175781
2023-09-19,87.3499984741211
2023-09-20,86.11000061035156
2023-09-21,84.4000015258789
2023-09-22,83.69999694824219
2023-09-25,83.68000030517578
2023-09-26,82.12000274658203
2023-09-27,82.9000015258789
2023-09-28,83.76000213623047
2023-09-29,83.58000183105469
2023-10-02,80.72000122070312
2023-10-03,78.41000366210938
2023-10-04,78.62000274658203
2023-10-05,77.4800033569336
2023-10-06,78.18000030517578
2023-10-09,78.91999816894531
2023-10-10,81.61000061035156
2023-10-11,84.06999969482422
2023-10-12,82.80000305175781
2023-10-13,81.44999694824219
2023-10-16,82.30999755859375
2023-10-17,83.80999755859375
2023-10-18,79.4800033569336
2023-10-19,78.86000061035156
2023-10-20,77.91999816894531
2023-10-23,78.0999984741211
2023-10-24,79.37000274658203
2023-10-25,77.25
2023-10-26,77.2300033569336
2023-10-27,82.02999877929688
2023-10-30,84.23999786376953
2023-10-31,85.05000305175781
2023-11-01,84.9800033569336
2023-11-02,86.5199966430664
2023-11-03,88.87000274658203
2023-11-06,86.68000030517578
2023-11-07,85.7300033569336
2023-11-08,85.6500015258789
2023-11-09,84.25
2023-11-10,85.06999969482422
2023-11-13,84.08999633789062
2023-11-14,89.05000305175781
2023-11-15,90.3499984741211
2023-11-16,90.0999984741211
2023-11-17,91.76000213623047
2023-11-20,91.54000091552734
2023-11-21,89.26000213623047
2023-11-22,89.73999786376953
2023-11-24,91.41000366210938
2023-11-27,90.43000030517578
2023-11-28,90.4000015258789
2023-11-29,91.45999908447266
2023-11-30,90.9000015258789
2023-12-01,93.77999877929688
2023-12-04,94.12999725341797
2023-12-05,91.36000061035156
2023-12-06,92.70999908447266
2023-12-07,93.1500015258789
2023-12-08,92.8499984741211
2023-12-11,92.87000274658203
2023-12-12,92.5999984741211
2023-12-13,96.5199966430664
2023-12-14,101.48999786376953
2023-12-15,98.62999725341797
2023-12-18,97.27999877929688
2023-12-19,97.0999984741211
2023-12-20,96.1500015258789
2023-12-21,96.91999816894531
2023-12-22,98.16000366210938
2023-12-26,98.80999755859375
2023-12-27,98.7300033569336
2023-12-28,99.0999984741211
2023-12-29,98.0999984741211
2024-01-02,98.19999694824219
2024-01-03,94.0999984741211
2024-01-04,94.31999969482422
2024-01-05,95.51000213623047
2024-01-08,97.83999633789062
2024-01-09,97.54000091552734
2024-01-10,98.16999816894531
2024-01-11,96.88999938964844
2024-01-12,95.5
2024-01-16,94.30000305175781
2024-01-17,92.86000061035156
2024-01-18,94.4800033569336
2024-01-19,94.9000015258789
2024-01-22,96.12000274658203
2024-01-23,94.30999755859375
2024-01-24,92.88999938964844
2024-01-25,95.05000305175781
2024-01-26,94.69000244140625
2024-01-29,96.45999908447266
2024-01-30,95.29000091552734
2024-01-31,93.30000305175781
2024-02-01,91.86000061035156
2024-02-02,90.62999725341797
2024-02-05,88.29000091552734
2024-02-06,89.33999633789062
2024-02-07,89.69000244140625
2024-02-08,89.2699966430664
2024-02-09,88.94000244140625
2024-02-12,91.0
2024-02-13,87.11000061035156
2024-02-14,88.6500015258789
2024-02-15,89.62999725341797
2024-02-16,88.3499984741211
2024-02-20,88.45999908447266
2024-02-21,88.66999816894531
2024-02-22,88.66999816894531
2024-02-23,89.13999938964844
2024-02-26,86.98999786376953
2024-02-27,88.5
2024-02-28,87.97000122070312
2024-02-29,89.29000091552734
2024-03-01,89.56999969482422
2024-03-04,89.61000061035156
2024-03-05,88.95999908447266
2024-03-06,90.08999633789062
2024-03-07,91.12000274658203
2024-03-08,91.4800033569336
2024-03-11,91.95999908447266
2024-03-12,91.38999938964844
2024-03-13,92.12000274658203
2024-03-14,89.58999633789062
2024-03-15,88.1500015258789
2024-03-18,88.12999725341797
2024-03-19,90.66000366210938
2024-03-20,92.55000305175781
2024-03-21,95.80999755859375
2024-03-22,94.68000030517578
2024-03-25,94.43000030517578
2024-03-26,93.4800033569336
2024-03-27,97.05999755859375
2024-03-28,97.93000030517578
2024-04-01,95.45999908447266
2024-04-02,94.48999786376953
2024-04-03,96.23999786376953
2024-04-04,94.94000244140625
2024-04-05,95.41000366210938
2024-04-08,95.25
2024-04-09,97.19000244140625
2024-04-10,92.91000366210938
2024-04-11,93.31999969482422
2024-04-12,91.4800033569336
2024-04-15,90.83000183105469
2024-04-16,90.18000030517578
2024-04-17,89.33000183105469
2024-04-18,89.31999969482422
2024-04-19,89.31999969482422
2024-04-22,89.3499984741211
2024-04-23,90.73999786376953
2024-04-24,90.2699966430664
2024-04-25,88.83000183105469
2024-04-26,89.70999908447266
2024-04-29,90.95999908447266
2024-04-30,91.4000015258789
2024-05-01,91.9000015258789
2024-05-02,84.98999786376953
2024-05-03,85.80000305175781
2024-05-06,87.01000213623047
2024-05-07,87.29000091552734
2024-05-08,85.87999725341797
2024-05-09,88.16000366210938
2024-05-10,89.83999633789062
2024-05-13,90.19999694824219
2024-05-14,91.80000305175781
2024-05-15,91.38999938964844
2024-05-16,89.79000091552734
2024-05-17,90.12000274658203
2024-05-20,89.55999755859375
2024-05-21,88.16999816894531
2024-05-22,87.16999816894531
2024-05-23,86.0
2024-05-24,86.12999725341797
2024-05-28,84.91999816894531
2024-05-29,82.94000244140625
2024-05-30,85.3499984741211
2024-05-31,87.16999816894531
2024-06-03,86.98999786376953
2024-06-04,83.0199966430664
2024-06-05,84.41999816894531
2024-06-06,83.48999786376953
2024-06-07,82.45999908447266
2024-06-10,82.0199966430664
2024-06-11,83.69000244140625
2024-06-12,86.9800033569336
2024-06-13,85.88999938964844
2024-06-14,83.55000305175781
2024-06-17,84.36000061035156
2024-06-18,84.12999725341797
2024-06-20,84.05999755859375
2024-06-21,84.33999633789062
2024-06-24,84.73999786376953
2024-06-25,81.87000274658203
2024-06-26,81.52999877929688
2024-06-27,81.44999694824219
2024-06-28,79.88999938964844
2024-07-01,77.75
2024-07-02,79.38999938964844
2024-07-03,79.87999725341797
2024-07-05,79.58000183105469
2024-07-08,81.29000091552734
2024-07-09,80.8499984741211
2024-07-10,83.08000183105469
2024-07-11,86.93000030517578
2024-07-12,88.41000366210938
2024-07-15,86.91999816894531
2024-07-16,90.04000091552734
2024-07-17,89.51000213623047
2024-07-18,87.37000274658203
2024-07-19,86.94999694824219
2024-07-22,87.75
2024-07-23,88.08999633789062
2024-07-24,86.38999938964844
2024-07-25,89.56999969482422
2024-07-26,95.43000030517578
2024-07-29,96.43000030517578
2024-07-30,106.05000305175781
2024-07-31,105.62000274658203
2024-08-01,101.5
2024-08-02,98.62999725341797
2024-08-05,95.70999908447266
2024-08-06,96.26000213623047
2024-08-07,93.06999969482422
2024-08-08,94.44000244140625
2024-08-09,94.76000213623047
2024-08-12,93.0
2024-08-13,96.87000274658203
2024-08-14,95.4000015258789
2024-08-15,96.79000091552734
2024-08-16,97.31999969482422
2024-08-19,97.3499984741211
2024-08-20,96.95999908447266
2024-08-21,98.6500015258789
2024-08-22,98.22000122070312
2024-08-23,100.4000015258789
2024-08-26,100.8499984741211
2024-08-27,99.79000091552734
2024-08-28,100.18000030517578
2024-08-29,101.9000015258789
2024-08-30,102.36000061035156
2024-09-03,99.94000244140625
2024-09-04,99.87999725341797
2024-09-05,98.36000061035156
2024-09-06,97.18000030517578
2024-09-09,96.19000244140625
2024-09-10,96.63999938964844
2024-09-11,97.66000366210938
2024-09-12,97.83000183105469
2024-09-13,101.3499984741211
2024-09-16,102.58999633789062
2024-09-17,103.0
2024-09-18,104.87000274658203
2024-09-19,108.0199966430664
2024-09-20,106.93000030517578
2024-09-23,107.52999877929688
2024-09-24,107.33000183105469
2024-09-25,105.58000183105469
2024-09-26,108.31999969482422
2024-09-27,109.72000122070312
2024-09-30,110.12999725341797
2024-10-01,109.36000061035156
2024-10-02,109.25
2024-10-03,107.2699966430664
2024-10-04,107.37999725341797
2024-10-07,106.30999755859375
2024-10-08,106.54000091552734
2024-10-09,106.61000061035156
2024-10-10,106.8499984741211
2024-10-11,107.95999908447266
2024-10-14,108.8499984741211
2024-10-15,107.06999969482422
2024-10-16,106.36000061035156
2024-10-17,105.1500015258789
2024-10-18,106.4000015258789
2024-10-21,105.68000030517578
2024-10-22,104.83000183105469
2024-10-23,103.29000091552734
2024-10-24,102.88999938964844
2024-10-25,101.9800033569336
2024-10-28,102.91999816894531
2024-10-29,93.88999938964844
2024-10-30,93.87000274658203
2024-10-31,92.94000244140625
2024-11-01,93.37999725341797
2024-11-04,94.41999816894531
2024-11-05,96.69999694824219
2024-11-06,92.02999877929688
2024-11-07,91.87999725341797
2024-11-08,90.16999816894531
2024-11-11,90.19999694824219
2024-11-12,87.4800033569336
2024-11-13,86.13999938964844
2024-11-14,85.81999969482422
2024-11-15,85.44999694824219
2024-11-18,86.58000183105469
2024-11-19,86.30999755859375
2024-11-20,85.41999816894531
2024-11-21,87.66999816894531
