Date,HPE
2022-08-03,14.270000457763672
2022-08-04,14.289999961853027
2022-08-05,14.359999656677246
2022-08-08,14.399999618530273
2022-08-09,14.09000015258789
2022-08-10,14.510000228881836
2022-08-11,14.670000076293945
2022-08-12,14.800000190734863
2022-08-15,14.859999656677246
2022-08-16,14.949999809265137
2022-08-17,14.930000305175781
2022-08-18,15.170000076293945
2022-08-19,14.859999656677246
2022-08-22,14.40999984741211
2022-08-23,14.40999984741211
2022-08-24,14.359999656677246
2022-08-25,14.829999923706055
2022-08-26,13.760000228881836
2022-08-29,13.720000267028809
2022-08-30,13.649999618530273
2022-08-31,13.600000381469727
2022-09-01,13.369999885559082
2022-09-02,13.239999771118164
2022-09-06,13.149999618530273
2022-09-07,13.289999961853027
2022-09-08,13.359999656677246
2022-09-09,13.430000305175781
2022-09-12,13.760000228881836
2022-09-13,13.180000305175781
2022-09-14,13.029999732971191
2022-09-15,13.069999694824219
2022-09-16,13.0600004196167
2022-09-19,12.979999542236328
2022-09-20,12.760000228881836
2022-09-21,12.600000381469727
2022-09-22,12.399999618530273
2022-09-23,12.15999984741211
2022-09-26,12.010000228881836
2022-09-27,12.039999961853027
2022-09-28,12.279999732971191
2022-09-29,12.119999885559082
2022-09-30,11.979999542236328
2022-10-03,12.369999885559082
2022-10-04,12.850000381469727
2022-10-05,12.949999809265137
2022-10-06,12.90999984741211
2022-10-07,12.460000038146973
2022-10-10,12.300000190734863
2022-10-11,12.210000038146973
2022-10-12,12.350000381469727
2022-10-13,12.829999923706055
2022-10-14,12.59000015258789
2022-10-17,12.779999732971191
2022-10-18,12.869999885559082
2022-10-19,12.819999694824219
2022-10-20,12.8100004196167
2022-10-21,13.470000267028809
2022-10-24,13.65999984741211
2022-10-25,13.850000381469727
2022-10-26,13.979999542236328
2022-10-27,14.069999694824219
2022-10-28,14.390000343322754
2022-10-31,14.270000457763672
2022-11-01,14.359999656677246
2022-11-02,14.0
2022-11-03,13.800000190734863
2022-11-04,14.25
2022-11-07,14.430000305175781
2022-11-08,14.420000076293945
2022-11-09,14.149999618530273
2022-11-10,14.869999885559082
2022-11-11,15.289999961853027
2022-11-14,15.319999694824219
2022-11-15,15.510000228881836
2022-11-16,15.229999542236328
2022-11-17,15.539999961853027
2022-11-18,15.770000457763672
2022-11-21,15.550000190734863
2022-11-22,15.630000114440918
2022-11-23,15.800000190734863
2022-11-25,15.829999923706055
2022-11-28,15.550000190734863
2022-11-29,15.460000038146973
2022-11-30,16.780000686645508
2022-12-01,16.81999969482422
2022-12-02,16.690000534057617
2022-12-05,16.209999084472656
2022-12-06,16.270000457763672
2022-12-07,16.059999465942383
2022-12-08,16.290000915527344
2022-12-09,16.149999618530273
2022-12-12,16.360000610351562
2022-12-13,16.25
2022-12-14,16.200000762939453
2022-12-15,15.760000228881836
2022-12-16,15.640000343322754
2022-12-19,15.479999542236328
2022-12-20,15.65999984741211
2022-12-21,15.779999732971191
2022-12-22,15.710000038146973
2022-12-23,15.75
2022-12-27,15.880000114440918
2022-12-28,15.569999694824219
2022-12-29,15.920000076293945
2022-12-30,15.960000038146973
2023-01-03,16.059999465942383
2023-01-04,16.420000076293945
2023-01-05,16.450000762939453
2023-01-06,17.110000610351562
2023-01-09,16.959999084472656
2023-01-10,17.059999465942383
2023-01-11,16.90999984741211
2023-01-12,16.31999969482422
2023-01-13,16.450000762939453
2023-01-17,16.25
2023-01-18,16.079999923706055
2023-01-19,15.8100004196167
2023-01-20,15.949999809265137
2023-01-23,16.170000076293945
2023-01-24,16.170000076293945
2023-01-25,16.1299991607666
2023-01-26,16.219999313354492
2023-01-27,16.139999389648438
2023-01-30,16.010000228881836
2023-01-31,16.1299991607666
2023-02-01,16.110000610351562
2023-02-02,16.40999984741211
2023-02-03,16.329999923706055
2023-02-06,16.110000610351562
2023-02-07,16.229999542236328
2023-02-08,16.010000228881836
2023-02-09,16.239999771118164
2023-02-10,16.440000534057617
2023-02-13,16.65999984741211
2023-02-14,16.540000915527344
2023-02-15,16.56999969482422
2023-02-16,16.459999084472656
2023-02-17,16.360000610351562
2023-02-21,15.979999542236328
2023-02-22,15.75
2023-02-23,15.739999771118164
2023-02-24,15.600000381469727
2023-02-27,15.640000343322754
2023-02-28,15.609999656677246
2023-03-01,15.539999961853027
2023-03-02,15.5
2023-03-03,15.279999732971191
2023-03-06,15.149999618530273
2023-03-07,15.010000228881836
2023-03-08,15.100000381469727
2023-03-09,14.710000038146973
2023-03-10,14.329999923706055
2023-03-13,14.010000228881836
2023-03-14,14.140000343322754
2023-03-15,13.90999984741211
2023-03-16,14.3100004196167
2023-03-17,14.100000381469727
2023-03-20,14.4399995803833
2023-03-21,14.75
2023-03-22,14.430000305175781
2023-03-23,14.270000457763672
2023-03-24,14.229999542236328
2023-03-27,15.010000228881836
2023-03-28,14.949999809265137
2023-03-29,15.520000457763672
2023-03-30,15.720000267028809
2023-03-31,15.930000305175781
2023-04-03,16.329999923706055
2023-04-04,16.110000610351562
2023-04-05,15.90999984741211
2023-04-06,15.859999656677246
2023-04-10,16.059999465942383
2023-04-11,16.049999237060547
2023-04-12,15.979999542236328
2023-04-13,16.030000686645508
2023-04-14,15.90999984741211
2023-04-17,15.850000381469727
2023-04-18,15.779999732971191
2023-04-19,14.960000038146973
2023-04-20,14.539999961853027
2023-04-21,14.460000038146973
2023-04-24,14.34000015258789
2023-04-25,14.140000343322754
2023-04-26,14.09000015258789
2023-04-27,14.260000228881836
2023-04-28,14.319999694824219
2023-05-01,14.4399995803833
2023-05-02,14.25
2023-05-03,13.949999809265137
2023-05-04,13.800000190734863
2023-05-05,14.109999656677246
2023-05-08,14.1899995803833
2023-05-09,14.15999984741211
2023-05-10,14.09000015258789
2023-05-11,13.779999732971191
2023-05-12,13.829999923706055
2023-05-15,14.289999961853027
2023-05-16,14.039999961853027
2023-05-17,14.3100004196167
2023-05-18,14.40999984741211
2023-05-19,14.329999923706055
2023-05-22,14.449999809265137
2023-05-23,14.380000114440918
2023-05-24,14.15999984741211
2023-05-25,14.670000076293945
2023-05-26,15.34000015258789
2023-05-30,15.520000457763672
2023-05-31,14.420000076293945
2023-06-01,14.670000076293945
2023-06-02,15.239999771118164
2023-06-05,15.020000457763672
2023-06-06,15.34000015258789
2023-06-07,15.760000228881836
2023-06-08,15.800000190734863
2023-06-09,15.789999961853027
2023-06-12,16.280000686645508
2023-06-13,16.639999389648438
2023-06-14,16.809999465942383
2023-06-15,17.450000762939453
2023-06-16,17.56999969482422
2023-06-20,17.010000228881836
2023-06-21,16.81999969482422
2023-06-22,16.780000686645508
2023-06-23,16.520000457763672
2023-06-26,16.389999389648438
2023-06-27,16.43000030517578
2023-06-28,16.360000610351562
2023-06-29,16.649999618530273
2023-06-30,16.799999237060547
2023-07-03,16.709999084472656
2023-07-05,16.670000076293945
2023-07-06,16.65999984741211
2023-07-07,16.8700008392334
2023-07-10,16.989999771118164
2023-07-11,17.329999923706055
2023-07-12,17.079999923706055
2023-07-13,17.31999969482422
2023-07-14,16.8700008392334
2023-07-17,17.049999237060547
2023-07-18,17.459999084472656
2023-07-19,17.270000457763672
2023-07-20,17.200000762939453
2023-07-21,17.260000228881836
2023-07-24,17.350000381469727
2023-07-25,17.59000015258789
2023-07-26,17.450000762939453
2023-07-27,17.360000610351562
2023-07-28,17.260000228881836
2023-07-31,17.3799991607666
2023-08-01,17.40999984741211
2023-08-02,17.239999771118164
2023-08-03,17.31999969482422
2023-08-04,17.3700008392334
2023-08-07,17.549999237060547
2023-08-08,18.06999969482422
2023-08-09,17.68000030517578
2023-08-10,17.6200008392334
2023-08-11,17.600000381469727
2023-08-14,17.600000381469727
2023-08-15,17.299999237060547
2023-08-16,17.040000915527344
2023-08-17,16.969999313354492
2023-08-18,17.0
2023-08-21,17.040000915527344
2023-08-22,16.790000915527344
2023-08-23,17.020000457763672
2023-08-24,16.700000762939453
2023-08-25,16.6200008392334
2023-08-28,16.790000915527344
2023-08-29,16.84000015258789
2023-08-30,17.360000610351562
2023-08-31,16.989999771118164
2023-09-01,17.979999542236328
2023-09-05,17.809999465942383
2023-09-06,17.75
2023-09-07,17.290000915527344
2023-09-08,17.34000015258789
2023-09-11,17.229999542236328
2023-09-12,17.079999923706055
2023-09-13,16.770000457763672
2023-09-14,17.209999084472656
2023-09-15,17.06999969482422
2023-09-18,17.0
2023-09-19,17.06999969482422
2023-09-20,17.100000381469727
2023-09-21,16.979999542236328
2023-09-22,17.020000457763672
2023-09-25,16.969999313354492
2023-09-26,16.780000686645508
2023-09-27,17.06999969482422
2023-09-28,17.6299991607666
2023-09-29,17.3700008392334
2023-10-02,17.440000534057617
2023-10-03,16.93000030517578
2023-10-04,17.010000228881836
2023-10-05,16.790000915527344
2023-10-06,16.829999923706055
2023-10-09,16.850000381469727
2023-10-10,16.93000030517578
2023-10-11,17.15999984741211
2023-10-12,16.950000762939453
2023-10-13,16.479999542236328
2023-10-16,17.110000610351562
2023-10-17,16.979999542236328
2023-10-18,16.68000030517578
2023-10-19,16.299999237060547
2023-10-20,15.229999542236328
2023-10-23,15.199999809265137
2023-10-24,15.289999961853027
2023-10-25,15.140000343322754
2023-10-26,15.130000114440918
2023-10-27,15.210000038146973
2023-10-30,15.300000190734863
2023-10-31,15.380000114440918
2023-11-01,15.529999732971191
2023-11-02,15.59000015258789
2023-11-03,15.930000305175781
2023-11-06,15.90999984741211
2023-11-07,15.75
2023-11-08,15.739999771118164
2023-11-09,15.619999885559082
2023-11-10,15.960000038146973
2023-11-13,16.0
2023-11-14,16.420000076293945
2023-11-15,16.450000762939453
2023-11-16,15.739999771118164
2023-11-17,15.930000305175781
2023-11-20,15.829999923706055
2023-11-21,15.619999885559082
2023-11-22,15.779999732971191
2023-11-24,15.829999923706055
2023-11-27,15.600000381469727
2023-11-28,15.520000457763672
2023-11-29,16.520000457763672
2023-11-30,16.90999984741211
2023-12-01,16.889999389648438
2023-12-04,16.540000915527344
2023-12-05,16.079999923706055
2023-12-06,15.880000114440918
2023-12-07,16.1200008392334
2023-12-08,16.219999313354492
2023-12-11,16.65999984741211
2023-12-12,16.3700008392334
2023-12-13,16.579999923706055
2023-12-14,17.059999465942383
2023-12-15,16.719999313354492
2023-12-18,16.790000915527344
2023-12-19,16.829999923706055
2023-12-20,16.739999771118164
2023-12-21,17.0
2023-12-22,17.09000015258789
2023-12-26,17.229999542236328
2023-12-27,17.09000015258789
2023-12-28,17.170000076293945
2023-12-29,16.979999542236328
2024-01-02,16.93000030517578
2024-01-03,17.040000915527344
2024-01-04,17.0
2024-01-05,17.170000076293945
2024-01-08,17.719999313354492
2024-01-09,16.139999389648438
2024-01-10,16.43000030517578
2024-01-11,16.3700008392334
2024-01-12,15.890000343322754
2024-01-16,15.3100004196167
2024-01-17,15.039999961853027
2024-01-18,14.960000038146973
2024-01-19,15.369999885559082
2024-01-22,15.5
2024-01-23,15.5
2024-01-24,15.760000228881836
2024-01-25,15.920000076293945
2024-01-26,15.84000015258789
2024-01-29,15.800000190734863
2024-01-30,15.890000343322754
2024-01-31,15.289999961853027
2024-02-01,15.359999656677246
2024-02-02,15.40999984741211
2024-02-05,15.279999732971191
2024-02-06,15.279999732971191
2024-02-07,15.260000228881836
2024-02-08,15.5
2024-02-09,15.479999542236328
2024-02-12,15.609999656677246
2024-02-13,15.229999542236328
2024-02-14,15.229999542236328
2024-02-15,15.260000228881836
2024-02-16,14.930000305175781
2024-02-20,15.010000228881836
2024-02-21,14.90999984741211
2024-02-22,15.069999694824219
2024-02-23,15.109999656677246
2024-02-26,14.930000305175781
2024-02-27,14.890000343322754
2024-02-28,14.859999656677246
2024-02-29,15.229999542236328
2024-03-01,15.5600004196167
2024-03-04,17.149999618530273
2024-03-05,18.100000381469727
2024-03-06,18.770000457763672
2024-03-07,18.18000030517578
2024-03-08,17.989999771118164
2024-03-11,18.040000915527344
2024-03-12,18.049999237060547
2024-03-13,17.899999618530273
2024-03-14,17.530000686645508
2024-03-15,16.729999542236328
2024-03-18,17.059999465942383
2024-03-19,16.780000686645508
2024-03-20,16.93000030517578
2024-03-21,17.209999084472656
2024-03-22,17.3700008392334
2024-03-25,17.420000076293945
2024-03-26,17.690000534057617
2024-03-27,17.670000076293945
2024-03-28,17.729999542236328
2024-04-01,17.940000534057617
2024-04-02,17.700000762939453
2024-04-03,18.190000534057617
2024-04-04,17.940000534057617
2024-04-05,18.0
2024-04-08,18.139999389648438
2024-04-09,18.020000457763672
2024-04-10,18.0
2024-04-11,17.940000534057617
2024-04-12,17.420000076293945
2024-04-15,17.260000228881836
2024-04-16,17.139999389648438
2024-04-17,17.030000686645508
2024-04-18,17.040000915527344
2024-04-19,16.790000915527344
2024-04-22,16.829999923706055
2024-04-23,16.829999923706055
2024-04-24,16.93000030517578
2024-04-25,16.969999313354492
2024-04-26,17.170000076293945
2024-04-29,17.18000030517578
2024-04-30,17.0
2024-05-01,16.440000534057617
2024-05-02,16.530000686645508
2024-05-03,16.860000610351562
2024-05-06,17.15999984741211
2024-05-07,16.860000610351562
2024-05-08,17.18000030517578
2024-05-09,17.059999465942383
2024-05-10,17.059999465942383
2024-05-13,17.3799991607666
2024-05-14,17.649999618530273
2024-05-15,17.969999313354492
2024-05-16,17.889999389648438
2024-05-17,17.860000610351562
2024-05-20,17.799999237060547
2024-05-21,17.780000686645508
2024-05-22,18.149999618530273
2024-05-23,18.239999771118164
2024-05-24,18.40999984741211
2024-05-28,18.40999984741211
2024-05-29,18.18000030517578
2024-05-30,18.520000457763672
2024-05-31,17.649999618530273
2024-06-03,17.950000762939453
2024-06-04,17.600000381469727
2024-06-05,19.479999542236328
2024-06-06,19.59000015258789
2024-06-07,20.030000686645508
2024-06-10,20.59000015258789
2024-06-11,20.559999465942383
2024-06-12,20.90999984741211
2024-06-13,21.760000228881836
2024-06-14,21.600000381469727
2024-06-17,21.65999984741211
2024-06-18,21.84000015258789
2024-06-20,21.479999542236328
2024-06-21,20.920000076293945
2024-06-24,20.469999313354492
2024-06-25,21.1200008392334
2024-06-26,20.920000076293945
2024-06-27,21.040000915527344
2024-06-28,21.170000076293945
2024-07-01,21.15999984741211
2024-07-02,21.1200008392334
2024-07-03,20.670000076293945
2024-07-05,20.549999237060547
2024-07-08,20.889999389648438
2024-07-09,21.25
2024-07-10,21.350000381469727
2024-07-11,21.200000762939453
2024-07-12,21.170000076293945
2024-07-15,21.440000534057617
2024-07-16,21.43000030517578
2024-07-17,20.809999465942383
2024-07-18,20.670000076293945
2024-07-19,20.479999542236328
2024-07-22,20.59000015258789
2024-07-23,20.540000915527344
2024-07-24,20.049999237060547
2024-07-25,19.450000762939453
2024-07-26,19.760000228881836
2024-07-29,19.40999984741211
2024-07-30,19.010000228881836
2024-07-31,19.90999984741211
2024-08-01,19.079999923706055
2024-08-02,18.030000686645508
2024-08-05,17.350000381469727
2024-08-06,17.25
2024-08-07,16.719999313354492
2024-08-08,17.309999465942383
2024-08-09,17.34000015258789
2024-08-12,17.190000534057617
2024-08-13,17.799999237060547
2024-08-14,17.780000686645508
2024-08-15,18.760000228881836
2024-08-16,18.670000076293945
2024-08-19,18.8799991607666
2024-08-20,18.770000457763672
2024-08-21,18.8799991607666
2024-08-22,18.770000457763672
2024-08-23,19.209999084472656
2024-08-26,19.18000030517578
2024-08-27,19.100000381469727
2024-08-28,19.0
2024-08-29,18.68000030517578
2024-08-30,19.3700008392334
2024-09-03,19.059999465942383
2024-09-04,18.770000457763672
2024-09-05,17.639999389648438
2024-09-06,17.530000686645508
2024-09-09,17.600000381469727
2024-09-10,16.100000381469727
2024-09-11,16.399999618530273
2024-09-12,16.860000610351562
2024-09-13,17.149999618530273
2024-09-16,17.229999542236328
2024-09-17,18.200000762939453
2024-09-18,18.299999237060547
2024-09-19,18.850000381469727
2024-09-20,18.809999465942383
2024-09-23,18.829999923706055
2024-09-24,18.8799991607666
2024-09-25,19.850000381469727
2024-09-26,20.350000381469727
2024-09-27,20.139999389648438
2024-09-30,20.459999084472656
2024-10-01,19.950000762939453
2024-10-02,20.5
2024-10-03,20.350000381469727
2024-10-04,20.6200008392334
2024-10-07,20.860000610351562
2024-10-08,20.969999313354492
2024-10-09,20.850000381469727
2024-10-10,20.540000915527344
2024-10-11,20.670000076293945
2024-10-14,20.719999313354492
2024-10-15,20.739999771118164
2024-10-16,20.889999389648438
2024-10-17,20.940000534057617
2024-10-18,20.690000534057617
2024-10-21,19.969999313354492
2024-10-22,19.889999389648438
2024-10-23,19.309999465942383
2024-10-24,19.399999618530273
2024-10-25,19.459999084472656
2024-10-28,19.729999542236328
2024-10-29,19.8700008392334
2024-10-30,20.34000015258789
2024-10-31,19.489999771118164
2024-11-01,20.059999465942383
2024-11-04,20.010000228881836
2024-11-05,20.0
2024-11-06,21.329999923706055
2024-11-07,21.440000534057617
2024-11-08,22.040000915527344
2024-11-11,22.020000457763672
2024-11-12,21.729999542236328
2024-11-13,21.850000381469727
2024-11-14,21.34000015258789
2024-11-15,21.06999969482422
2024-11-18,21.3799991607666
2024-11-19,21.530000686645508
2024-11-20,21.18000030517578
2024-11-21,21.739999771118164
