Date,TPR
2022-07-05,31.34000015258789
2022-07-06,30.639999389648438
2022-07-07,32.060001373291016
2022-07-08,31.81999969482422
2022-07-11,30.8799991607666
2022-07-12,31.260000228881836
2022-07-13,31.399999618530273
2022-07-14,31.100000381469727
2022-07-15,30.799999237060547
2022-07-18,31.440000534057617
2022-07-19,32.97999954223633
2022-07-20,33.83000183105469
2022-07-21,34.029998779296875
2022-07-22,33.95000076293945
2022-07-25,34.099998474121094
2022-07-26,32.52000045776367
2022-07-27,33.72999954223633
2022-07-28,34.029998779296875
2022-07-29,33.630001068115234
2022-08-01,34.0
2022-08-02,33.0
2022-08-03,33.83000183105469
2022-08-04,33.869998931884766
2022-08-05,34.08000183105469
2022-08-08,34.40999984741211
2022-08-09,33.290000915527344
2022-08-10,34.439998626708984
2022-08-11,35.5
2022-08-12,35.689998626708984
2022-08-15,35.93000030517578
2022-08-16,37.13999938964844
2022-08-17,37.11000061035156
2022-08-18,37.56999969482422
2022-08-19,36.83000183105469
2022-08-22,35.40999984741211
2022-08-23,36.2400016784668
2022-08-24,36.029998779296875
2022-08-25,36.77000045776367
2022-08-26,35.349998474121094
2022-08-29,35.119998931884766
2022-08-30,35.56999969482422
2022-08-31,34.72999954223633
2022-09-01,34.90999984741211
2022-09-02,34.529998779296875
2022-09-06,33.529998779296875
2022-09-07,34.47999954223633
2022-09-08,34.58000183105469
2022-09-09,35.52000045776367
2022-09-12,36.380001068115234
2022-09-13,34.439998626708984
2022-09-14,33.7400016784668
2022-09-15,33.220001220703125
2022-09-16,32.54999923706055
2022-09-19,33.119998931884766
2022-09-20,32.400001525878906
2022-09-21,31.959999084472656
2022-09-22,30.950000762939453
2022-09-23,29.65999984741211
2022-09-26,28.6299991607666
2022-09-27,29.030000686645508
2022-09-28,29.899999618530273
2022-09-29,28.889999389648438
2022-09-30,28.43000030517578
2022-10-03,29.670000076293945
2022-10-04,31.440000534057617
2022-10-05,31.860000610351562
2022-10-06,32.0099983215332
2022-10-07,31.479999542236328
2022-10-10,31.139999389648438
2022-10-11,30.6299991607666
2022-10-12,31.209999084472656
2022-10-13,31.09000015258789
2022-10-14,30.270000457763672
2022-10-17,31.3700008392334
2022-10-18,31.290000915527344
2022-10-19,30.610000610351562
2022-10-20,30.479999542236328
2022-10-21,31.270000457763672
2022-10-24,30.350000381469727
2022-10-25,31.959999084472656
2022-10-26,31.65999984741211
2022-10-27,31.709999084472656
2022-10-28,31.940000534057617
2022-10-31,31.68000030517578
2022-11-01,32.15999984741211
2022-11-02,30.59000015258789
2022-11-03,30.040000915527344
2022-11-04,32.459999084472656
2022-11-07,32.0099983215332
2022-11-08,32.279998779296875
2022-11-09,31.219999313354492
2022-11-10,32.540000915527344
2022-11-11,35.369998931884766
2022-11-14,34.25
2022-11-15,34.97999954223633
2022-11-16,34.349998474121094
2022-11-17,34.88999938964844
2022-11-18,34.9900016784668
2022-11-21,34.560001373291016
2022-11-22,36.22999954223633
2022-11-23,36.959999084472656
2022-11-25,37.06999969482422
2022-11-28,36.47999954223633
2022-11-29,37.25
2022-11-30,37.77000045776367
2022-12-01,38.47999954223633
2022-12-02,38.810001373291016
2022-12-05,37.150001525878906
2022-12-06,37.290000915527344
2022-12-07,36.75
2022-12-08,36.93000030517578
2022-12-09,36.38999938964844
2022-12-12,37.33000183105469
2022-12-13,38.36000061035156
2022-12-14,38.060001373291016
2022-12-15,37.29999923706055
2022-12-16,36.599998474121094
2022-12-19,35.939998626708984
2022-12-20,35.95000076293945
2022-12-21,37.15999984741211
2022-12-22,37.400001525878906
2022-12-23,37.41999816894531
2022-12-27,38.11000061035156
2022-12-28,36.91999816894531
2022-12-29,37.720001220703125
2022-12-30,38.08000183105469
2023-01-03,38.83000183105469
2023-01-04,39.650001525878906
2023-01-05,39.720001220703125
2023-01-06,41.04999923706055
2023-01-09,41.25
2023-01-10,41.939998626708984
2023-01-11,42.349998474121094
2023-01-12,43.099998474121094
2023-01-13,43.380001068115234
2023-01-17,43.630001068115234
2023-01-18,43.75
2023-01-19,42.68000030517578
2023-01-20,43.709999084472656
2023-01-23,44.220001220703125
2023-01-24,43.560001373291016
2023-01-25,43.68000030517578
2023-01-26,44.060001373291016
2023-01-27,44.119998931884766
2023-01-30,44.119998931884766
2023-01-31,45.56999969482422
2023-02-01,46.619998931884766
2023-02-02,46.369998931884766
2023-02-03,46.11000061035156
2023-02-06,44.650001525878906
2023-02-07,45.22999954223633
2023-02-08,43.209999084472656
2023-02-09,44.709999084472656
2023-02-10,44.439998626708984
2023-02-13,45.209999084472656
2023-02-14,45.099998474121094
2023-02-15,45.369998931884766
2023-02-16,44.869998931884766
2023-02-17,44.11000061035156
2023-02-21,42.369998931884766
2023-02-22,42.93000030517578
2023-02-23,43.11000061035156
2023-02-24,42.599998474121094
2023-02-27,43.189998626708984
2023-02-28,43.5099983215332
2023-03-01,43.25
2023-03-02,43.869998931884766
2023-03-03,44.470001220703125
2023-03-06,43.540000915527344
2023-03-07,43.040000915527344
2023-03-08,43.130001068115234
2023-03-09,41.599998474121094
2023-03-10,41.36000061035156
2023-03-13,40.869998931884766
2023-03-14,41.4900016784668
2023-03-15,40.54999923706055
2023-03-16,41.15999984741211
2023-03-17,40.900001525878906
2023-03-20,40.619998931884766
2023-03-21,41.45000076293945
2023-03-22,40.709999084472656
2023-03-23,40.65999984741211
2023-03-24,40.25
2023-03-27,40.7400016784668
2023-03-28,41.72999954223633
2023-03-29,41.939998626708984
2023-03-30,42.06999969482422
2023-03-31,43.11000061035156
2023-04-03,42.88999938964844
2023-04-04,42.15999984741211
2023-04-05,40.4900016784668
2023-04-06,40.130001068115234
2023-04-10,40.86000061035156
2023-04-11,40.84000015258789
2023-04-12,41.290000915527344
2023-04-13,41.93000030517578
2023-04-14,42.130001068115234
2023-04-17,41.45000076293945
2023-04-18,42.119998931884766
2023-04-19,43.09000015258789
2023-04-20,42.290000915527344
2023-04-21,41.880001068115234
2023-04-24,41.91999816894531
2023-04-25,40.33000183105469
2023-04-26,40.060001373291016
2023-04-27,40.849998474121094
2023-04-28,40.810001373291016
2023-05-01,40.63999938964844
2023-05-02,39.779998779296875
2023-05-03,38.959999084472656
2023-05-04,38.06999969482422
2023-05-05,38.970001220703125
2023-05-08,38.45000076293945
2023-05-09,38.290000915527344
2023-05-10,37.13999938964844
2023-05-11,40.209999084472656
2023-05-12,41.18000030517578
2023-05-15,43.04999923706055
2023-05-16,41.90999984741211
2023-05-17,43.45000076293945
2023-05-18,44.130001068115234
2023-05-19,43.0
2023-05-22,42.18000030517578
2023-05-23,41.939998626708984
2023-05-24,40.90999984741211
2023-05-25,40.70000076293945
2023-05-26,41.689998626708984
2023-05-30,40.58000183105469
2023-05-31,40.02000045776367
2023-06-01,39.72999954223633
2023-06-02,42.400001525878906
2023-06-05,41.45000076293945
2023-06-06,42.209999084472656
2023-06-07,43.29999923706055
2023-06-08,42.540000915527344
2023-06-09,42.689998626708984
2023-06-12,43.20000076293945
2023-06-13,43.27000045776367
2023-06-14,43.65999984741211
2023-06-15,43.439998626708984
2023-06-16,43.369998931884766
2023-06-20,43.470001220703125
2023-06-21,43.220001220703125
2023-06-22,42.91999816894531
2023-06-23,42.90999984741211
2023-06-26,42.79999923706055
2023-06-27,43.400001525878906
2023-06-28,42.77000045776367
2023-06-29,42.83000183105469
2023-06-30,42.79999923706055
2023-07-03,43.529998779296875
2023-07-05,42.880001068115234
2023-07-06,42.369998931884766
2023-07-07,42.59000015258789
2023-07-10,43.400001525878906
2023-07-11,44.38999938964844
2023-07-12,44.220001220703125
2023-07-13,44.459999084472656
2023-07-14,43.65999984741211
2023-07-17,42.95000076293945
2023-07-18,43.36000061035156
2023-07-19,42.38999938964844
2023-07-20,41.81999969482422
2023-07-21,41.54999923706055
2023-07-24,42.04999923706055
2023-07-25,42.060001373291016
2023-07-26,42.470001220703125
2023-07-27,41.970001220703125
2023-07-28,43.0099983215332
2023-07-31,43.150001525878906
2023-08-01,42.849998474121094
2023-08-02,42.029998779296875
2023-08-03,43.0
2023-08-04,42.08000183105469
2023-08-07,42.38999938964844
2023-08-08,41.599998474121094
2023-08-09,41.2400016784668
2023-08-10,34.66999816894531
2023-08-11,35.119998931884766
2023-08-14,35.54999923706055
2023-08-15,35.38999938964844
2023-08-16,34.33000183105469
2023-08-17,34.599998474121094
2023-08-18,34.59000015258789
2023-08-21,33.810001373291016
2023-08-22,33.15999984741211
2023-08-23,33.41999816894531
2023-08-24,33.09000015258789
2023-08-25,32.9900016784668
2023-08-28,33.20000076293945
2023-08-29,33.27000045776367
2023-08-30,33.41999816894531
2023-08-31,33.31999969482422
2023-09-01,33.70000076293945
2023-09-05,33.0099983215332
2023-09-06,32.599998474121094
2023-09-07,31.790000915527344
2023-09-08,31.889999389648438
2023-09-11,31.739999771118164
2023-09-12,31.520000457763672
2023-09-13,30.549999237060547
2023-09-14,31.030000686645508
2023-09-15,30.989999771118164
2023-09-18,30.3700008392334
2023-09-19,30.229999542236328
2023-09-20,30.010000228881836
2023-09-21,29.350000381469727
2023-09-22,28.829999923706055
2023-09-25,28.5
2023-09-26,28.139999389648438
2023-09-27,27.950000762939453
2023-09-28,28.15999984741211
2023-09-29,28.75
2023-10-02,28.579999923706055
2023-10-03,27.950000762939453
2023-10-04,27.84000015258789
2023-10-05,27.579999923706055
2023-10-06,28.190000534057617
2023-10-09,28.190000534057617
2023-10-10,27.649999618530273
2023-10-11,28.030000686645508
2023-10-12,27.389999389648438
2023-10-13,27.59000015258789
2023-10-16,28.329999923706055
2023-10-17,29.059999465942383
2023-10-18,28.600000381469727
2023-10-19,28.420000076293945
2023-10-20,28.1200008392334
2023-10-23,27.899999618530273
2023-10-24,27.920000076293945
2023-10-25,27.860000610351562
2023-10-26,28.0
2023-10-27,27.600000381469727
2023-10-30,28.059999465942383
2023-10-31,27.559999465942383
2023-11-01,26.59000015258789
2023-11-02,27.329999923706055
2023-11-03,27.940000534057617
2023-11-06,27.459999084472656
2023-11-07,27.469999313354492
2023-11-08,27.459999084472656
2023-11-09,28.280000686645508
2023-11-10,28.1200008392334
2023-11-13,28.510000228881836
2023-11-14,30.510000228881836
2023-11-15,30.8799991607666
2023-11-16,30.100000381469727
2023-11-17,30.389999389648438
2023-11-20,30.760000228881836
2023-11-21,30.3700008392334
2023-11-22,30.389999389648438
2023-11-24,30.579999923706055
2023-11-27,30.920000076293945
2023-11-28,31.020000457763672
2023-11-29,31.670000076293945
2023-11-30,31.670000076293945
2023-12-01,32.70000076293945
2023-12-04,33.02000045776367
2023-12-05,32.41999816894531
2023-12-06,32.5099983215332
2023-12-07,33.13999938964844
2023-12-08,33.529998779296875
2023-12-11,33.81999969482422
2023-12-12,33.560001373291016
2023-12-13,34.529998779296875
2023-12-14,36.5099983215332
2023-12-15,36.08000183105469
2023-12-18,35.849998474121094
2023-12-19,36.900001525878906
2023-12-20,36.56999969482422
2023-12-21,37.54999923706055
2023-12-22,37.04999923706055
2023-12-26,37.61000061035156
2023-12-27,37.400001525878906
2023-12-28,37.08000183105469
2023-12-29,36.810001373291016
2024-01-02,38.16999816894531
2024-01-03,36.849998474121094
2024-01-04,36.900001525878906
2024-01-05,37.33000183105469
2024-01-08,38.09000015258789
2024-01-09,37.459999084472656
2024-01-10,37.4900016784668
2024-01-11,37.66999816894531
2024-01-12,36.34000015258789
2024-01-16,36.470001220703125
2024-01-17,35.84000015258789
2024-01-18,35.83000183105469
2024-01-19,36.63999938964844
2024-01-22,37.45000076293945
2024-01-23,37.65999984741211
2024-01-24,37.540000915527344
2024-01-25,38.2599983215332
2024-01-26,38.970001220703125
2024-01-29,39.650001525878906
2024-01-30,39.459999084472656
2024-01-31,38.790000915527344
2024-02-01,40.02000045776367
2024-02-02,40.0099983215332
2024-02-05,40.369998931884766
2024-02-06,41.0
2024-02-07,40.349998474121094
2024-02-08,42.9900016784668
2024-02-09,42.0
2024-02-12,43.439998626708984
2024-02-13,42.689998626708984
2024-02-14,44.25
2024-02-15,45.459999084472656
2024-02-16,45.90999984741211
2024-02-20,46.75
2024-02-21,46.959999084472656
2024-02-22,47.79999923706055
2024-02-23,48.54999923706055
2024-02-26,47.619998931884766
2024-02-27,47.529998779296875
2024-02-28,47.720001220703125
2024-02-29,47.529998779296875
2024-03-01,47.220001220703125
2024-03-04,47.279998779296875
2024-03-05,47.779998779296875
2024-03-06,46.9900016784668
2024-03-07,46.93000030517578
2024-03-08,47.08000183105469
2024-03-11,46.720001220703125
2024-03-12,47.22999954223633
2024-03-13,47.79999923706055
2024-03-14,47.349998474121094
2024-03-15,46.84000015258789
2024-03-18,46.689998626708984
2024-03-19,46.529998779296875
2024-03-20,47.400001525878906
2024-03-21,48.09000015258789
2024-03-22,46.95000076293945
2024-03-25,45.54999923706055
2024-03-26,45.40999984741211
2024-03-27,46.68000030517578
2024-03-28,47.47999954223633
2024-04-01,48.099998474121094
2024-04-02,46.099998474121094
2024-04-03,45.16999816894531
2024-04-04,43.029998779296875
2024-04-05,42.93000030517578
2024-04-08,43.13999938964844
2024-04-09,42.689998626708984
2024-04-10,41.439998626708984
2024-04-11,41.81999969482422
2024-04-12,41.13999938964844
2024-04-15,40.83000183105469
2024-04-16,40.86000061035156
2024-04-17,40.4900016784668
2024-04-18,40.5
2024-04-19,40.619998931884766
2024-04-22,40.310001373291016
2024-04-23,39.439998626708984
2024-04-24,40.029998779296875
2024-04-25,39.38999938964844
2024-04-26,40.04999923706055
2024-04-29,40.97999954223633
2024-04-30,39.91999816894531
2024-05-01,39.4900016784668
2024-05-02,38.790000915527344
2024-05-03,39.2400016784668
2024-05-06,39.47999954223633
2024-05-07,38.9900016784668
2024-05-08,38.97999954223633
2024-05-09,40.369998931884766
2024-05-10,40.06999969482422
2024-05-13,41.349998474121094
2024-05-14,42.11000061035156
2024-05-15,42.66999816894531
2024-05-16,42.52000045776367
2024-05-17,42.31999969482422
2024-05-20,42.459999084472656
2024-05-21,42.349998474121094
2024-05-22,41.47999954223633
2024-05-23,41.36000061035156
2024-05-24,42.29999923706055
2024-05-28,41.40999984741211
2024-05-29,41.52000045776367
2024-05-30,42.349998474121094
2024-05-31,43.4900016784668
2024-06-03,44.279998779296875
2024-06-04,43.060001373291016
2024-06-05,43.5
2024-06-06,43.54999923706055
2024-06-07,43.380001068115234
2024-06-10,44.189998626708984
2024-06-11,43.02000045776367
2024-06-12,42.83000183105469
2024-06-13,42.36000061035156
2024-06-14,41.810001373291016
2024-06-17,41.91999816894531
2024-06-18,41.0099983215332
2024-06-20,41.310001373291016
2024-06-21,41.63999938964844
2024-06-24,42.72999954223633
2024-06-25,41.869998931884766
2024-06-26,41.70000076293945
2024-06-27,41.61000061035156
2024-06-28,42.790000915527344
2024-07-01,41.9900016784668
2024-07-02,40.540000915527344
2024-07-03,40.189998626708984
2024-07-05,40.13999938964844
2024-07-08,41.90999984741211
2024-07-09,41.560001373291016
2024-07-10,42.349998474121094
2024-07-11,43.47999954223633
2024-07-12,43.900001525878906
2024-07-15,42.47999954223633
2024-07-16,42.959999084472656
2024-07-17,42.59000015258789
2024-07-18,41.689998626708984
2024-07-19,41.22999954223633
2024-07-22,41.790000915527344
2024-07-23,41.15999984741211
2024-07-24,39.84000015258789
2024-07-25,39.650001525878906
2024-07-26,40.81999969482422
2024-07-29,40.36000061035156
2024-07-30,39.77000045776367
2024-07-31,40.09000015258789
2024-08-01,39.150001525878906
2024-08-02,38.130001068115234
2024-08-05,36.86000061035156
2024-08-06,37.08000183105469
2024-08-07,36.290000915527344
2024-08-08,37.93000030517578
2024-08-09,38.22999954223633
2024-08-12,37.4900016784668
2024-08-13,38.22999954223633
2024-08-14,37.959999084472656
2024-08-15,39.20000076293945
2024-08-16,40.400001525878906
2024-08-19,40.58000183105469
2024-08-20,40.380001068115234
2024-08-21,41.150001525878906
2024-08-22,40.16999816894531
2024-08-23,41.65999984741211
2024-08-26,40.66999816894531
2024-08-27,40.2599983215332
2024-08-28,40.70000076293945
2024-08-29,40.52000045776367
2024-08-30,40.970001220703125
2024-09-03,41.56999969482422
2024-09-04,41.189998626708984
2024-09-05,41.36000061035156
2024-09-06,40.36000061035156
2024-09-09,41.290000915527344
2024-09-10,41.16999816894531
2024-09-11,41.75
2024-09-12,42.040000915527344
2024-09-13,42.7599983215332
2024-09-16,43.2599983215332
2024-09-17,43.279998779296875
2024-09-18,43.130001068115234
2024-09-19,42.81999969482422
2024-09-20,42.56999969482422
2024-09-23,44.119998931884766
2024-09-24,45.400001525878906
2024-09-25,45.72999954223633
2024-09-26,47.0099983215332
2024-09-27,47.939998626708984
2024-09-30,46.97999954223633
2024-10-01,46.310001373291016
2024-10-02,45.81999969482422
2024-10-03,45.75
2024-10-04,46.5
2024-10-07,45.68000030517578
2024-10-08,45.2599983215332
2024-10-09,44.810001373291016
2024-10-10,44.40999984741211
2024-10-11,45.27000045776367
2024-10-14,45.59000015258789
2024-10-15,45.20000076293945
2024-10-16,45.459999084472656
2024-10-17,45.18000030517578
2024-10-18,45.150001525878906
2024-10-21,44.5099983215332
2024-10-22,43.93000030517578
2024-10-23,43.540000915527344
2024-10-24,44.470001220703125
2024-10-25,50.4900016784668
2024-10-28,50.470001220703125
2024-10-29,49.029998779296875
2024-10-30,48.400001525878906
2024-10-31,47.45000076293945
2024-11-01,46.970001220703125
2024-11-04,48.560001373291016
2024-11-05,49.41999816894531
2024-11-06,49.7599983215332
2024-11-07,51.54999923706055
2024-11-08,52.220001220703125
2024-11-11,51.52000045776367
2024-11-12,51.16999816894531
2024-11-13,51.2599983215332
2024-11-14,57.81999969482422
2024-11-15,57.22999954223633
2024-11-18,56.54999923706055
2024-11-19,55.619998931884766
2024-11-20,55.29999923706055
2024-11-21,56.40999984741211
