Date,BX
2023-01-05,76.58999633789062
2023-01-06,79.22000122070312
2023-01-09,80.58000183105469
2023-01-10,80.52999877929688
2023-01-11,83.06999969482422
2023-01-12,85.05999755859375
2023-01-13,85.04000091552734
2023-01-17,85.87999725341797
2023-01-18,83.98999786376953
2023-01-19,80.5199966430664
2023-01-20,85.01000213623047
2023-01-23,87.83000183105469
2023-01-24,88.22000122070312
2023-01-25,88.86000061035156
2023-01-26,93.80999755859375
2023-01-27,95.86000061035156
2023-01-30,94.9000015258789
2023-01-31,95.95999908447266
2023-02-01,97.20999908447266
2023-02-02,100.02999877929688
2023-02-03,97.12999725341797
2023-02-06,95.72000122070312
2023-02-07,96.70999908447266
2023-02-08,94.62000274658203
2023-02-09,91.87000274658203
2023-02-10,93.12999725341797
2023-02-13,96.44000244140625
2023-02-14,96.7699966430664
2023-02-15,96.62999725341797
2023-02-16,94.44000244140625
2023-02-17,93.5199966430664
2023-02-21,90.7300033569336
2023-02-22,90.9000015258789
2023-02-23,91.0199966430664
2023-02-24,89.05999755859375
2023-02-27,89.93000030517578
2023-02-28,90.80000305175781
2023-03-01,89.77999877929688
2023-03-02,89.05999755859375
2023-03-03,91.22000122070312
2023-03-06,91.5199966430664
2023-03-07,89.47000122070312
2023-03-08,91.51000213623047
2023-03-09,84.98999786376953
2023-03-10,80.22000122070312
2023-03-13,83.4800033569336
2023-03-14,86.20999908447266
2023-03-15,86.66999816894531
2023-03-16,87.26000213623047
2023-03-17,84.88999938964844
2023-03-20,82.54000091552734
2023-03-21,86.87999725341797
2023-03-22,83.9800033569336
2023-03-23,84.44999694824219
2023-03-24,83.94000244140625
2023-03-27,84.19000244140625
2023-03-28,83.66000366210938
2023-03-29,85.18000030517578
2023-03-30,85.75
2023-03-31,87.83999633789062
2023-04-03,84.95999908447266
2023-04-04,81.19999694824219
2023-04-05,81.41000366210938
2023-04-06,82.19000244140625
2023-04-10,81.58999633789062
2023-04-11,83.4000015258789
2023-04-12,82.61000061035156
2023-04-13,84.30999755859375
2023-04-14,85.31999969482422
2023-04-17,87.2300033569336
2023-04-18,91.5
2023-04-19,92.55000305175781
2023-04-20,91.94000244140625
2023-04-21,89.44999694824219
2023-04-24,88.62000274658203
2023-04-25,86.43000030517578
2023-04-26,85.30999755859375
2023-04-27,87.13999938964844
2023-04-28,89.33000183105469
2023-05-01,88.75
2023-05-02,84.66000366210938
2023-05-03,83.02999877929688
2023-05-04,80.70999908447266
2023-05-05,82.16000366210938
2023-05-08,81.16999816894531
2023-05-09,81.62999725341797
2023-05-10,82.58000183105469
2023-05-11,83.27999877929688
2023-05-12,82.86000061035156
2023-05-15,83.12999725341797
2023-05-16,80.4000015258789
2023-05-17,83.72000122070312
2023-05-18,83.20999908447266
2023-05-19,83.08000183105469
2023-05-22,85.01000213623047
2023-05-23,83.7300033569336
2023-05-24,83.16000366210938
2023-05-25,83.52999877929688
2023-05-26,85.69999694824219
2023-05-30,86.4000015258789
2023-05-31,85.63999938964844
2023-06-01,87.13999938964844
2023-06-02,89.0
2023-06-05,85.5199966430664
2023-06-06,87.4000015258789
2023-06-07,87.30000305175781
2023-06-08,88.66000366210938
2023-06-09,88.19000244140625
2023-06-12,89.88999938964844
2023-06-13,90.66999816894531
2023-06-14,90.29000091552734
2023-06-15,92.6500015258789
2023-06-16,91.12999725341797
2023-06-20,90.62000274658203
2023-06-21,89.12999725341797
2023-06-22,89.13999938964844
2023-06-23,87.83999633789062
2023-06-26,88.77999877929688
2023-06-27,91.33000183105469
2023-06-28,91.29000091552734
2023-06-29,92.80999755859375
2023-06-30,92.97000122070312
2023-07-03,94.76000213623047
2023-07-05,92.91000366210938
2023-07-06,92.0199966430664
2023-07-07,91.91000366210938
2023-07-10,93.37000274658203
2023-07-11,98.47000122070312
2023-07-12,98.18000030517578
2023-07-13,102.73999786376953
2023-07-14,104.02999877929688
2023-07-17,104.38999938964844
2023-07-18,106.87999725341797
2023-07-19,108.16999816894531
2023-07-20,107.51000213623047
2023-07-21,104.88999938964844
2023-07-24,105.12999725341797
2023-07-25,104.4000015258789
2023-07-26,104.70999908447266
2023-07-27,103.27999877929688
2023-07-28,105.05000305175781
2023-07-31,104.79000091552734
2023-08-01,106.08000183105469
2023-08-02,102.88999938964844
2023-08-03,102.61000061035156
2023-08-04,102.7300033569336
2023-08-07,103.93000030517578
2023-08-08,103.7699966430664
2023-08-09,100.08999633789062
2023-08-10,100.19999694824219
2023-08-11,98.37000274658203
2023-08-14,98.04000091552734
2023-08-15,97.47000122070312
2023-08-16,96.9000015258789
2023-08-17,96.80000305175781
2023-08-18,98.72000122070312
2023-08-21,98.79000091552734
2023-08-22,98.26000213623047
2023-08-23,99.69999694824219
2023-08-24,99.0199966430664
2023-08-25,99.66000366210938
2023-08-28,100.87999725341797
2023-08-29,104.30000305175781
2023-08-30,104.88999938964844
2023-08-31,106.37000274658203
2023-09-01,104.48999786376953
2023-09-05,108.23999786376953
2023-09-06,107.9000015258789
2023-09-07,109.38999938964844
2023-09-08,112.66999816894531
2023-09-11,113.5
2023-09-12,112.54000091552734
2023-09-13,112.75
2023-09-14,112.70999908447266
2023-09-15,113.79000091552734
2023-09-18,114.37000274658203
2023-09-19,115.12000274658203
2023-09-20,114.22000122070312
2023-09-21,111.12999725341797
2023-09-22,111.18000030517578
2023-09-25,110.30000305175781
2023-09-26,105.94000244140625
2023-09-27,106.55000305175781
2023-09-28,108.2300033569336
2023-09-29,107.13999938964844
2023-10-02,107.16000366210938
2023-10-03,103.22000122070312
2023-10-04,104.23999786376953
2023-10-05,104.19000244140625
2023-10-06,105.12999725341797
2023-10-09,104.80999755859375
2023-10-10,105.29000091552734
2023-10-11,107.2699966430664
2023-10-12,104.86000061035156
2023-10-13,103.80000305175781
2023-10-16,104.54000091552734
2023-10-17,105.33000183105469
2023-10-18,102.30000305175781
2023-10-19,94.22000122070312
2023-10-20,94.41999816894531
2023-10-23,92.73999786376953
2023-10-24,95.16999816894531
2023-10-25,91.91000366210938
2023-10-26,92.30000305175781
2023-10-27,89.61000061035156
2023-10-30,92.37999725341797
2023-10-31,92.3499984741211
2023-11-01,94.75
2023-11-02,98.19999694824219
2023-11-03,100.9000015258789
2023-11-06,98.33000183105469
2023-11-07,98.93000030517578
2023-11-08,99.16000366210938
2023-11-09,96.8499984741211
2023-11-10,98.63999938964844
2023-11-13,97.7300033569336
2023-11-14,102.58999633789062
2023-11-15,104.27999877929688
2023-11-16,103.69999694824219
2023-11-17,104.95999908447266
2023-11-20,106.44999694824219
2023-11-21,105.77999877929688
2023-11-22,106.77999877929688
2023-11-24,107.0
2023-11-27,106.75
2023-11-28,107.63999938964844
2023-11-29,111.37000274658203
2023-11-30,112.37000274658203
2023-12-01,114.27999877929688
2023-12-04,115.54000091552734
2023-12-05,115.27999877929688
2023-12-06,112.11000061035156
2023-12-07,113.86000061035156
2023-12-08,112.56999969482422
2023-12-11,112.98999786376953
2023-12-12,113.20999908447266
2023-12-13,119.75
2023-12-14,128.47000122070312
2023-12-15,129.3699951171875
2023-12-18,125.95999908447266
2023-12-19,128.2899932861328
2023-12-20,126.0999984741211
2023-12-21,129.13999938964844
2023-12-22,130.69000244140625
2023-12-26,131.3699951171875
2023-12-27,132.61000061035156
2023-12-28,133.1300048828125
2023-12-29,130.9199981689453
2024-01-02,128.27000427246094
2024-01-03,122.3499984741211
2024-01-04,122.9000015258789
2024-01-05,122.20999908447266
2024-01-08,122.33999633789062
2024-01-09,121.0
2024-01-10,121.52999877929688
2024-01-11,119.91999816894531
2024-01-12,119.33999633789062
2024-01-16,118.25
2024-01-17,116.9800033569336
2024-01-18,117.08999633789062
2024-01-19,119.08000183105469
2024-01-22,120.97000122070312
2024-01-23,118.9800033569336
2024-01-24,120.62999725341797
2024-01-25,123.48999786376953
2024-01-26,124.56999969482422
2024-01-29,127.83000183105469
2024-01-30,127.19999694824219
2024-01-31,124.44999694824219
2024-02-01,124.30000305175781
2024-02-02,124.36000061035156
2024-02-05,121.25
2024-02-06,123.55999755859375
2024-02-07,126.08999633789062
2024-02-08,127.83999633789062
2024-02-09,127.68000030517578
2024-02-12,130.0800018310547
2024-02-13,124.94999694824219
2024-02-14,127.94999694824219
2024-02-15,130.25
2024-02-16,127.88999938964844
2024-02-20,126.33000183105469
2024-02-21,126.19000244140625
2024-02-22,127.29000091552734
2024-02-23,125.11000061035156
2024-02-26,125.27999877929688
2024-02-27,126.75
2024-02-28,126.31999969482422
2024-02-29,127.81999969482422
2024-03-01,128.08999633789062
2024-03-04,126.5999984741211
2024-03-05,124.81999969482422
2024-03-06,123.30000305175781
2024-03-07,124.80000305175781
2024-03-08,125.98999786376953
2024-03-11,124.56999969482422
2024-03-12,123.68000030517578
2024-03-13,126.0999984741211
2024-03-14,124.80000305175781
2024-03-15,124.97000122070312
2024-03-18,123.43000030517578
2024-03-19,123.9800033569336
2024-03-20,127.76000213623047
2024-03-21,131.66000366210938
2024-03-22,127.86000061035156
2024-03-25,128.83999633789062
2024-03-26,127.87999725341797
2024-03-27,130.88999938964844
2024-03-28,131.3699951171875
2024-04-01,131.02999877929688
2024-04-02,126.30999755859375
2024-04-03,126.56999969482422
2024-04-04,126.01000213623047
2024-04-05,127.58000183105469
2024-04-08,129.32000732421875
2024-04-09,132.0
2024-04-10,126.08000183105469
2024-04-11,126.87000274658203
2024-04-12,123.47000122070312
2024-04-15,121.16999816894531
2024-04-16,121.87999725341797
2024-04-17,123.19000244140625
2024-04-18,120.31999969482422
2024-04-19,118.4000015258789
2024-04-22,122.08999633789062
2024-04-23,124.30999755859375
2024-04-24,123.77999877929688
2024-04-25,123.36000061035156
2024-04-26,122.48999786376953
2024-04-29,120.62000274658203
2024-04-30,116.61000061035156
2024-05-01,117.48999786376953
2024-05-02,118.98999786376953
2024-05-03,117.98999786376953
2024-05-06,121.20999908447266
2024-05-07,121.5
2024-05-08,119.80000305175781
2024-05-09,123.02999877929688
2024-05-10,124.04000091552734
2024-05-13,122.12999725341797
2024-05-14,125.97000122070312
2024-05-15,131.30999755859375
2024-05-16,127.87999725341797
2024-05-17,125.66999816894531
2024-05-20,125.66999816894531
2024-05-21,127.70999908447266
2024-05-22,126.68000030517578
2024-05-23,123.11000061035156
2024-05-24,123.63999938964844
2024-05-28,121.20999908447266
2024-05-29,116.12999725341797
2024-05-30,119.33000183105469
2024-05-31,120.5
2024-06-03,119.20999908447266
2024-06-04,119.08000183105469
2024-06-05,121.70999908447266
2024-06-06,119.16999816894531
2024-06-07,117.62000274658203
2024-06-10,119.69999694824219
2024-06-11,119.01000213623047
2024-06-12,123.43000030517578
2024-06-13,122.20999908447266
2024-06-14,121.25
2024-06-17,122.16000366210938
2024-06-18,122.9000015258789
2024-06-20,124.68000030517578
2024-06-21,124.12000274658203
2024-06-24,125.26000213623047
2024-06-25,124.41999816894531
2024-06-26,124.16000366210938
2024-06-27,124.12000274658203
2024-06-28,123.80000305175781
2024-07-01,122.2300033569336
2024-07-02,123.20999908447266
2024-07-03,123.4000015258789
2024-07-05,122.72000122070312
2024-07-08,120.7699966430664
2024-07-09,121.27999877929688
2024-07-10,124.26000213623047
2024-07-11,126.61000061035156
2024-07-12,129.32000732421875
2024-07-15,132.3699951171875
2024-07-16,137.00999450683594
2024-07-17,134.85000610351562
2024-07-18,136.41000366210938
2024-07-19,138.58999633789062
2024-07-22,141.17999267578125
2024-07-23,143.6199951171875
2024-07-24,137.6300048828125
2024-07-25,140.02000427246094
2024-07-26,142.0
2024-07-29,140.97999572753906
2024-07-30,141.33999633789062
2024-07-31,142.14999389648438
2024-08-01,137.02999877929688
2024-08-02,133.0500030517578
2024-08-05,129.50999450683594
2024-08-06,130.30999755859375
2024-08-07,127.58999633789062
2024-08-08,130.64999389648438
2024-08-09,130.92999267578125
2024-08-12,129.27999877929688
2024-08-13,133.35000610351562
2024-08-14,136.16000366210938
2024-08-15,136.27000427246094
2024-08-16,134.27999877929688
2024-08-19,134.64999389648438
2024-08-20,132.97999572753906
2024-08-21,134.75
2024-08-22,134.7899932861328
2024-08-23,139.27999877929688
2024-08-26,141.9600067138672
2024-08-27,141.25
2024-08-28,140.0800018310547
2024-08-29,140.5800018310547
2024-08-30,142.36000061035156
2024-09-03,138.13999938964844
2024-09-04,137.85000610351562
2024-09-05,138.27000427246094
2024-09-06,137.1199951171875
2024-09-09,139.77000427246094
2024-09-10,142.2100067138672
2024-09-11,143.27000427246094
2024-09-12,146.5
2024-09-13,151.19000244140625
2024-09-16,154.55999755859375
2024-09-17,155.0500030517578
2024-09-18,154.92999267578125
2024-09-19,159.66000366210938
2024-09-20,158.1199951171875
2024-09-23,157.2100067138672
2024-09-24,157.5500030517578
2024-09-25,152.77000427246094
2024-09-26,153.47000122070312
2024-09-27,154.94000244140625
2024-09-30,153.1300048828125
2024-10-01,151.85000610351562
2024-10-02,152.2100067138672
2024-10-03,151.1999969482422
2024-10-04,151.9199981689453
2024-10-07,149.07000732421875
2024-10-08,149.44000244140625
2024-10-09,148.4199981689453
2024-10-10,149.02999877929688
2024-10-11,153.0399932861328
2024-10-14,155.49000549316406
2024-10-15,156.32000732421875
2024-10-16,159.7100067138672
2024-10-17,169.72999572753906
2024-10-18,172.36000061035156
2024-10-21,170.77000427246094
2024-10-22,168.5
2024-10-23,166.9199981689453
2024-10-24,169.66000366210938
2024-10-25,167.5
2024-10-28,169.97000122070312
2024-10-29,169.80999755859375
2024-10-30,171.5399932861328
2024-10-31,167.75
2024-11-01,168.13999938964844
2024-11-04,167.0399932861328
2024-11-05,169.6199951171875
2024-11-06,176.3800048828125
2024-11-07,176.3000030517578
2024-11-08,177.4600067138672
2024-11-11,183.16000366210938
2024-11-12,180.66000366210938
2024-11-13,181.55999755859375
2024-11-14,181.2100067138672
2024-11-15,181.41000366210938
2024-11-18,183.00999450683594
2024-11-19,184.91000366210938
2024-11-20,185.02999877929688
2024-11-21,194.00999450683594
