Date,KIM
2022-09-08,21.65999984741211
2022-09-09,22.010000228881836
2022-09-12,22.299999237060547
2022-09-13,21.280000686645508
2022-09-14,20.81999969482422
2022-09-15,20.68000030517578
2022-09-16,20.739999771118164
2022-09-19,20.860000610351562
2022-09-20,20.25
2022-09-21,19.799999237060547
2022-09-22,19.170000076293945
2022-09-23,18.809999465942383
2022-09-26,18.040000915527344
2022-09-27,18.15999984741211
2022-09-28,18.639999389648438
2022-09-29,18.079999923706055
2022-09-30,18.40999984741211
2022-10-03,18.739999771118164
2022-10-04,19.34000015258789
2022-10-05,19.299999237060547
2022-10-06,19.15999984741211
2022-10-07,18.6299991607666
2022-10-10,18.639999389648438
2022-10-11,18.8799991607666
2022-10-12,18.8700008392334
2022-10-13,19.34000015258789
2022-10-14,18.959999084472656
2022-10-17,19.280000686645508
2022-10-18,19.670000076293945
2022-10-19,19.100000381469727
2022-10-20,19.219999313354492
2022-10-21,19.690000534057617
2022-10-24,19.899999618530273
2022-10-25,20.5
2022-10-26,20.5
2022-10-27,20.700000762939453
2022-10-28,21.110000610351562
2022-10-31,21.3799991607666
2022-11-01,21.520000457763672
2022-11-02,20.829999923706055
2022-11-03,20.75
2022-11-04,21.420000076293945
2022-11-07,21.489999771118164
2022-11-08,21.110000610351562
2022-11-09,20.770000457763672
2022-11-10,22.309999465942383
2022-11-11,22.18000030517578
2022-11-14,21.809999465942383
2022-11-15,22.09000015258789
2022-11-16,21.729999542236328
2022-11-17,22.010000228881836
2022-11-18,22.149999618530273
2022-11-21,22.229999542236328
2022-11-22,22.760000228881836
2022-11-23,22.6299991607666
2022-11-25,22.719999313354492
2022-11-28,22.06999969482422
2022-11-29,22.719999313354492
2022-11-30,22.920000076293945
2022-12-01,22.649999618530273
2022-12-02,22.610000610351562
2022-12-05,22.110000610351562
2022-12-06,22.09000015258789
2022-12-07,21.989999771118164
2022-12-08,21.75
2022-12-09,21.709999084472656
2022-12-12,21.81999969482422
2022-12-13,21.950000762939453
2022-12-14,22.010000228881836
2022-12-15,21.530000686645508
2022-12-16,21.229999542236328
2022-12-19,20.979999542236328
2022-12-20,20.920000076293945
2022-12-21,21.100000381469727
2022-12-22,20.899999618530273
2022-12-23,21.270000457763672
2022-12-27,21.299999237060547
2022-12-28,20.8799991607666
2022-12-29,21.15999984741211
2022-12-30,21.18000030517578
2023-01-03,21.239999771118164
2023-01-04,21.649999618530273
2023-01-05,20.969999313354492
2023-01-06,21.530000686645508
2023-01-09,21.09000015258789
2023-01-10,20.3799991607666
2023-01-11,21.030000686645508
2023-01-12,21.700000762939453
2023-01-13,21.350000381469727
2023-01-17,21.950000762939453
2023-01-18,21.350000381469727
2023-01-19,21.139999389648438
2023-01-20,21.440000534057617
2023-01-23,21.860000610351562
2023-01-24,21.940000534057617
2023-01-25,22.09000015258789
2023-01-26,22.1200008392334
2023-01-27,22.649999618530273
2023-01-30,22.110000610351562
2023-01-31,22.459999084472656
2023-02-01,22.530000686645508
2023-02-02,23.06999969482422
2023-02-03,22.530000686645508
2023-02-06,22.290000915527344
2023-02-07,22.360000610351562
2023-02-08,22.15999984741211
2023-02-09,21.40999984741211
2023-02-10,21.670000076293945
2023-02-13,21.799999237060547
2023-02-14,21.420000076293945
2023-02-15,21.299999237060547
2023-02-16,21.1200008392334
2023-02-17,21.149999618530273
2023-02-21,20.450000762939453
2023-02-22,20.3799991607666
2023-02-23,20.600000381469727
2023-02-24,20.639999389648438
2023-02-27,20.6299991607666
2023-02-28,20.610000610351562
2023-03-01,20.5
2023-03-02,20.450000762939453
2023-03-03,20.65999984741211
2023-03-06,20.479999542236328
2023-03-07,19.709999084472656
2023-03-08,20.0
2023-03-09,19.579999923706055
2023-03-10,18.780000686645508
2023-03-13,18.959999084472656
2023-03-14,19.200000762939453
2023-03-15,18.670000076293945
2023-03-16,18.350000381469727
2023-03-17,17.670000076293945
2023-03-20,18.100000381469727
2023-03-21,18.219999313354492
2023-03-22,17.56999969482422
2023-03-23,17.510000228881836
2023-03-24,18.010000228881836
2023-03-27,18.170000076293945
2023-03-28,18.229999542236328
2023-03-29,18.600000381469727
2023-03-30,18.809999465942383
2023-03-31,19.530000686645508
2023-04-03,19.469999313354492
2023-04-04,19.34000015258789
2023-04-05,19.1200008392334
2023-04-06,19.06999969482422
2023-04-10,19.190000534057617
2023-04-11,19.290000915527344
2023-04-12,18.969999313354492
2023-04-13,18.829999923706055
2023-04-14,18.700000762939453
2023-04-17,19.1200008392334
2023-04-18,19.100000381469727
2023-04-19,19.200000762939453
2023-04-20,19.030000686645508
2023-04-21,19.18000030517578
2023-04-24,18.81999969482422
2023-04-25,18.860000610351562
2023-04-26,18.65999984741211
2023-04-27,18.989999771118164
2023-04-28,19.190000534057617
2023-05-01,18.850000381469727
2023-05-02,18.530000686645508
2023-05-03,18.450000762939453
2023-05-04,18.440000534057617
2023-05-05,18.809999465942383
2023-05-08,18.5
2023-05-09,18.15999984741211
2023-05-10,18.1299991607666
2023-05-11,18.0
2023-05-12,18.270000457763672
2023-05-15,18.690000534057617
2023-05-16,18.059999465942383
2023-05-17,18.559999465942383
2023-05-18,18.3799991607666
2023-05-19,18.31999969482422
2023-05-22,18.780000686645508
2023-05-23,18.420000076293945
2023-05-24,18.030000686645508
2023-05-25,17.889999389648438
2023-05-26,18.06999969482422
2023-05-30,18.149999618530273
2023-05-31,18.3799991607666
2023-06-01,18.209999084472656
2023-06-02,18.760000228881836
2023-06-05,18.700000762939453
2023-06-06,18.950000762939453
2023-06-07,19.40999984741211
2023-06-08,19.219999313354492
2023-06-09,19.399999618530273
2023-06-12,19.3700008392334
2023-06-13,19.270000457763672
2023-06-14,19.299999237060547
2023-06-15,19.3799991607666
2023-06-16,19.450000762939453
2023-06-20,19.229999542236328
2023-06-21,19.100000381469727
2023-06-22,18.850000381469727
2023-06-23,18.420000076293945
2023-06-26,19.040000915527344
2023-06-27,19.3799991607666
2023-06-28,19.309999465942383
2023-06-29,19.700000762939453
2023-06-30,19.719999313354492
2023-07-03,20.1200008392334
2023-07-05,20.200000762939453
2023-07-06,20.229999542236328
2023-07-07,19.899999618530273
2023-07-10,19.790000915527344
2023-07-11,20.280000686645508
2023-07-12,20.450000762939453
2023-07-13,20.670000076293945
2023-07-14,20.510000228881836
2023-07-17,20.639999389648438
2023-07-18,20.510000228881836
2023-07-19,20.860000610351562
2023-07-20,20.8700008392334
2023-07-21,20.920000076293945
2023-07-24,20.959999084472656
2023-07-25,20.600000381469727
2023-07-26,20.729999542236328
2023-07-27,20.170000076293945
2023-07-28,20.18000030517578
2023-07-31,20.260000228881836
2023-08-01,20.170000076293945
2023-08-02,20.200000762939453
2023-08-03,20.079999923706055
2023-08-04,20.0
2023-08-07,20.1299991607666
2023-08-08,19.979999542236328
2023-08-09,20.3799991607666
2023-08-10,20.360000610351562
2023-08-11,20.3700008392334
2023-08-14,20.209999084472656
2023-08-15,19.809999465942383
2023-08-16,19.229999542236328
2023-08-17,18.950000762939453
2023-08-18,19.09000015258789
2023-08-21,18.760000228881836
2023-08-22,18.579999923706055
2023-08-23,18.899999618530273
2023-08-24,18.719999313354492
2023-08-25,18.75
2023-08-28,18.770000457763672
2023-08-29,18.850000381469727
2023-08-30,18.989999771118164
2023-08-31,18.940000534057617
2023-09-01,18.8799991607666
2023-09-05,18.530000686645508
2023-09-06,18.6200008392334
2023-09-07,18.559999465942383
2023-09-08,18.579999923706055
2023-09-11,18.56999969482422
2023-09-12,18.760000228881836
2023-09-13,18.56999969482422
2023-09-14,19.059999465942383
2023-09-15,18.8799991607666
2023-09-18,18.610000610351562
2023-09-19,18.489999771118164
2023-09-20,18.450000762939453
2023-09-21,17.969999313354492
2023-09-22,17.690000534057617
2023-09-25,17.690000534057617
2023-09-26,17.440000534057617
2023-09-27,17.489999771118164
2023-09-28,17.6299991607666
2023-09-29,17.59000015258789
2023-10-02,17.100000381469727
2023-10-03,16.690000534057617
2023-10-04,16.8799991607666
2023-10-05,16.90999984741211
2023-10-06,16.520000457763672
2023-10-09,16.719999313354492
2023-10-10,17.040000915527344
2023-10-11,17.399999618530273
2023-10-12,17.229999542236328
2023-10-13,17.09000015258789
2023-10-16,17.219999313354492
2023-10-17,17.6200008392334
2023-10-18,17.219999313354492
2023-10-19,16.8799991607666
2023-10-20,16.700000762939453
2023-10-23,16.479999542236328
2023-10-24,16.81999969482422
2023-10-25,16.3799991607666
2023-10-26,17.209999084472656
2023-10-27,16.8700008392334
2023-10-30,17.280000686645508
2023-10-31,17.940000534057617
2023-11-01,18.100000381469727
2023-11-02,18.530000686645508
2023-11-03,18.75
2023-11-06,18.559999465942383
2023-11-07,18.209999084472656
2023-11-08,18.229999542236328
2023-11-09,17.700000762939453
2023-11-10,17.899999618530273
2023-11-13,17.579999923706055
2023-11-14,18.899999618530273
2023-11-15,18.950000762939453
2023-11-16,18.780000686645508
2023-11-17,18.799999237060547
2023-11-20,18.81999969482422
2023-11-21,18.610000610351562
2023-11-22,18.75
2023-11-24,18.709999084472656
2023-11-27,18.889999389648438
2023-11-28,18.969999313354492
2023-11-29,19.020000457763672
2023-11-30,19.31999969482422
2023-12-01,20.049999237060547
2023-12-04,20.549999237060547
2023-12-05,20.540000915527344
2023-12-06,20.18000030517578
2023-12-07,20.1299991607666
2023-12-08,20.239999771118164
2023-12-11,20.350000381469727
2023-12-12,20.270000457763672
2023-12-13,21.469999313354492
2023-12-14,22.59000015258789
2023-12-15,22.329999923706055
2023-12-18,21.899999618530273
2023-12-19,22.100000381469727
2023-12-20,21.739999771118164
2023-12-21,21.84000015258789
2023-12-22,21.760000228881836
2023-12-26,21.860000610351562
2023-12-27,21.770000457763672
2023-12-28,21.799999237060547
2023-12-29,21.309999465942383
2024-01-02,21.280000686645508
2024-01-03,20.719999313354492
2024-01-04,20.81999969482422
2024-01-05,20.850000381469727
2024-01-08,20.8799991607666
2024-01-09,20.739999771118164
2024-01-10,20.959999084472656
2024-01-11,20.530000686645508
2024-01-12,20.6200008392334
2024-01-16,20.25
2024-01-17,19.979999542236328
2024-01-18,19.790000915527344
2024-01-19,20.15999984741211
2024-01-22,20.31999969482422
2024-01-23,20.34000015258789
2024-01-24,20.209999084472656
2024-01-25,20.8700008392334
2024-01-26,20.540000915527344
2024-01-29,20.530000686645508
2024-01-30,20.469999313354492
2024-01-31,20.200000762939453
2024-02-01,20.520000457763672
2024-02-02,20.18000030517578
2024-02-05,19.739999771118164
2024-02-06,20.25
2024-02-07,20.170000076293945
2024-02-08,20.020000457763672
2024-02-09,20.079999923706055
2024-02-12,19.809999465942383
2024-02-13,19.5
2024-02-14,19.469999313354492
2024-02-15,19.770000457763672
2024-02-16,19.6299991607666
2024-02-20,19.639999389648438
2024-02-21,19.780000686645508
2024-02-22,19.809999465942383
2024-02-23,19.540000915527344
2024-02-26,19.280000686645508
2024-02-27,19.559999465942383
2024-02-28,19.6299991607666
2024-02-29,19.760000228881836
2024-03-01,19.729999542236328
2024-03-04,19.6200008392334
2024-03-05,19.68000030517578
2024-03-06,19.299999237060547
2024-03-07,19.360000610351562
2024-03-08,19.489999771118164
2024-03-11,19.40999984741211
2024-03-12,19.350000381469727
2024-03-13,19.3700008392334
2024-03-14,18.799999237060547
2024-03-15,18.8799991607666
2024-03-18,19.110000610351562
2024-03-19,19.100000381469727
2024-03-20,19.440000534057617
2024-03-21,19.729999542236328
2024-03-22,19.09000015258789
2024-03-25,18.84000015258789
2024-03-26,18.809999465942383
2024-03-27,19.360000610351562
2024-03-28,19.610000610351562
2024-04-01,19.09000015258789
2024-04-02,18.889999389648438
2024-04-03,18.760000228881836
2024-04-04,18.600000381469727
2024-04-05,18.510000228881836
2024-04-08,18.65999984741211
2024-04-09,18.950000762939453
2024-04-10,17.969999313354492
2024-04-11,17.940000534057617
2024-04-12,18.100000381469727
2024-04-15,18.040000915527344
2024-04-16,17.610000610351562
2024-04-17,17.600000381469727
2024-04-18,17.739999771118164
2024-04-19,18.200000762939453
2024-04-22,18.600000381469727
2024-04-23,18.6299991607666
2024-04-24,18.530000686645508
2024-04-25,18.420000076293945
2024-04-26,18.3799991607666
2024-04-29,18.809999465942383
2024-04-30,18.6299991607666
2024-05-01,18.5
2024-05-02,18.959999084472656
2024-05-03,19.100000381469727
2024-05-06,19.010000228881836
2024-05-07,18.989999771118164
2024-05-08,18.920000076293945
2024-05-09,19.040000915527344
2024-05-10,18.979999542236328
2024-05-13,19.149999618530273
2024-05-14,19.209999084472656
2024-05-15,19.34000015258789
2024-05-16,19.100000381469727
2024-05-17,19.219999313354492
2024-05-20,18.90999984741211
2024-05-21,19.020000457763672
2024-05-22,19.0
2024-05-23,18.56999969482422
2024-05-24,18.469999313354492
2024-05-28,18.229999542236328
2024-05-29,18.280000686645508
2024-05-30,18.850000381469727
2024-05-31,19.360000610351562
2024-06-03,19.530000686645508
2024-06-04,19.280000686645508
2024-06-05,19.290000915527344
2024-06-06,19.010000228881836
2024-06-07,18.790000915527344
2024-06-10,18.540000915527344
2024-06-11,18.299999237060547
2024-06-12,18.530000686645508
2024-06-13,18.719999313354492
2024-06-14,18.75
2024-06-17,18.68000030517578
2024-06-18,18.799999237060547
2024-06-20,18.889999389648438
2024-06-21,18.979999542236328
2024-06-24,19.139999389648438
2024-06-25,18.760000228881836
2024-06-26,18.770000457763672
2024-06-27,19.09000015258789
2024-06-28,19.459999084472656
2024-07-01,19.270000457763672
2024-07-02,19.40999984741211
2024-07-03,19.270000457763672
2024-07-05,19.280000686645508
2024-07-08,19.260000228881836
2024-07-09,19.239999771118164
2024-07-10,19.719999313354492
2024-07-11,20.290000915527344
2024-07-12,20.579999923706055
2024-07-15,20.959999084472656
2024-07-16,21.190000534057617
2024-07-17,21.56999969482422
2024-07-18,21.290000915527344
2024-07-19,21.239999771118164
2024-07-22,21.469999313354492
2024-07-23,21.350000381469727
2024-07-24,20.899999618530273
2024-07-25,20.739999771118164
2024-07-26,21.190000534057617
2024-07-29,21.389999389648438
2024-07-30,22.030000686645508
2024-07-31,21.729999542236328
2024-08-01,22.010000228881836
2024-08-02,21.93000030517578
2024-08-05,21.149999618530273
2024-08-06,21.739999771118164
2024-08-07,21.510000228881836
2024-08-08,21.790000915527344
2024-08-09,21.84000015258789
2024-08-12,21.75
2024-08-13,21.860000610351562
2024-08-14,22.020000457763672
2024-08-15,22.270000457763672
2024-08-16,22.290000915527344
2024-08-19,22.299999237060547
2024-08-20,22.489999771118164
2024-08-21,22.799999237060547
2024-08-22,22.81999969482422
2024-08-23,23.229999542236328
2024-08-26,23.389999389648438
2024-08-27,23.15999984741211
2024-08-28,23.15999984741211
2024-08-29,23.010000228881836
2024-08-30,23.260000228881836
2024-09-03,23.229999542236328
2024-09-04,23.350000381469727
2024-09-05,23.110000610351562
2024-09-06,22.989999771118164
2024-09-09,23.290000915527344
2024-09-10,23.3700008392334
2024-09-11,23.489999771118164
2024-09-12,23.649999618530273
2024-09-13,24.020000457763672
2024-09-16,24.059999465942383
2024-09-17,23.579999923706055
2024-09-18,23.540000915527344
2024-09-19,23.239999771118164
2024-09-20,23.239999771118164
2024-09-23,23.6299991607666
2024-09-24,23.6299991607666
2024-09-25,23.360000610351562
2024-09-26,22.8700008392334
2024-09-27,22.959999084472656
2024-09-30,23.219999313354492
2024-10-01,23.079999923706055
2024-10-02,22.959999084472656
2024-10-03,22.8700008392334
2024-10-04,22.940000534057617
2024-10-07,22.920000076293945
2024-10-08,22.860000610351562
2024-10-09,23.190000534057617
2024-10-10,22.860000610351562
2024-10-11,23.18000030517578
2024-10-14,23.40999984741211
2024-10-15,24.020000457763672
2024-10-16,24.350000381469727
2024-10-17,24.469999313354492
2024-10-18,24.6200008392334
2024-10-21,24.059999465942383
2024-10-22,24.040000915527344
2024-10-23,23.959999084472656
2024-10-24,23.950000762939453
2024-10-25,23.549999237060547
2024-10-28,23.8799991607666
2024-10-29,23.670000076293945
2024-10-30,24.020000457763672
2024-10-31,23.719999313354492
2024-11-01,23.829999923706055
2024-11-04,24.219999313354492
2024-11-05,24.649999618530273
2024-11-06,24.31999969482422
2024-11-07,24.65999984741211
2024-11-08,24.93000030517578
2024-11-11,25.059999465942383
2024-11-12,24.68000030517578
2024-11-13,24.81999969482422
2024-11-14,24.719999313354492
2024-11-15,24.889999389648438
2024-11-18,25.100000381469727
2024-11-19,25.049999237060547
2024-11-20,25.09000015258789
2024-11-21,25.309999465942383
