Date,DUK
2022-07-20,102.98999786376953
2022-07-21,103.54000091552734
2022-07-22,104.9800033569336
2022-07-25,105.9800033569336
2022-07-26,107.0199966430664
2022-07-27,106.5199966430664
2022-07-28,108.94999694824219
2022-07-29,109.93000030517578
2022-08-01,109.8499984741211
2022-08-02,109.62000274658203
2022-08-03,110.81999969482422
2022-08-04,109.7300033569336
2022-08-05,109.16000366210938
2022-08-08,109.04000091552734
2022-08-09,109.80999755859375
2022-08-10,110.05999755859375
2022-08-11,108.51000213623047
2022-08-12,110.25
2022-08-15,110.9800033569336
2022-08-16,112.11000061035156
2022-08-17,112.02999877929688
2022-08-18,112.58000183105469
2022-08-19,113.23999786376953
2022-08-22,112.05000305175781
2022-08-23,111.02999877929688
2022-08-24,110.93000030517578
2022-08-25,110.69999694824219
2022-08-26,108.7300033569336
2022-08-29,109.19999694824219
2022-08-30,107.68000030517578
2022-08-31,106.91000366210938
2022-09-01,108.19000244140625
2022-09-02,107.0
2022-09-06,106.76000213623047
2022-09-07,110.25
2022-09-08,109.19999694824219
2022-09-09,109.87999725341797
2022-09-12,110.87999725341797
2022-09-13,108.19000244140625
2022-09-14,109.2699966430664
2022-09-15,106.27999877929688
2022-09-16,106.11000061035156
2022-09-19,106.80999755859375
2022-09-20,105.63999938964844
2022-09-21,104.29000091552734
2022-09-22,104.68000030517578
2022-09-23,103.70999908447266
2022-09-26,100.83999633789062
2022-09-27,98.31999969482422
2022-09-28,99.61000061035156
2022-09-29,95.0999984741211
2022-09-30,93.0199966430664
2022-10-03,95.33000183105469
2022-10-04,97.12000274658203
2022-10-05,94.0199966430664
2022-10-06,90.7699966430664
2022-10-07,89.06999969482422
2022-10-10,89.1500015258789
2022-10-11,89.52999877929688
2022-10-12,85.97000122070312
2022-10-13,87.98999786376953
2022-10-14,86.81999969482422
2022-10-17,89.0999984741211
2022-10-18,90.80999755859375
2022-10-19,89.29000091552734
2022-10-20,87.2300033569336
2022-10-21,88.45999908447266
2022-10-24,88.69000244140625
2022-10-25,90.23999786376953
2022-10-26,90.80999755859375
2022-10-27,91.04000091552734
2022-10-28,94.0
2022-10-31,93.18000030517578
2022-11-01,93.73999786376953
2022-11-02,92.87999725341797
2022-11-03,93.22000122070312
2022-11-04,93.61000061035156
2022-11-07,92.2300033569336
2022-11-08,93.19999694824219
2022-11-09,93.44999694824219
2022-11-10,97.0999984741211
2022-11-11,95.16999816894531
2022-11-14,95.44999694824219
2022-11-15,97.12999725341797
2022-11-16,97.94000244140625
2022-11-17,95.5199966430664
2022-11-18,96.79000091552734
2022-11-21,97.04000091552734
2022-11-22,97.68000030517578
2022-11-23,98.54000091552734
2022-11-25,99.62000274658203
2022-11-28,98.61000061035156
2022-11-29,97.94000244140625
2022-11-30,99.93000030517578
2022-12-01,100.30999755859375
2022-12-02,99.5199966430664
2022-12-05,99.12999725341797
2022-12-06,100.51000213623047
2022-12-07,99.58000183105469
2022-12-08,100.44999694824219
2022-12-09,100.3499984741211
2022-12-12,102.31999969482422
2022-12-13,103.0999984741211
2022-12-14,103.30000305175781
2022-12-15,102.51000213623047
2022-12-16,100.33999633789062
2022-12-19,100.2300033569336
2022-12-20,100.20999908447266
2022-12-21,101.91999816894531
2022-12-22,101.94999694824219
2022-12-23,102.98999786376953
2022-12-27,103.66999816894531
2022-12-28,102.9000015258789
2022-12-29,103.83999633789062
2022-12-30,102.98999786376953
2023-01-03,103.69999694824219
2023-01-04,104.80999755859375
2023-01-05,103.26000213623047
2023-01-06,105.18000030517578
2023-01-09,105.19000244140625
2023-01-10,105.43000030517578
2023-01-11,105.66000366210938
2023-01-12,105.08000183105469
2023-01-13,104.9800033569336
2023-01-17,104.22000122070312
2023-01-18,102.25
2023-01-19,101.97000122070312
2023-01-20,101.81999969482422
2023-01-23,100.98999786376953
2023-01-24,101.37000274658203
2023-01-25,101.41999816894531
2023-01-26,101.33999633789062
2023-01-27,101.58000183105469
2023-01-30,101.63999938964844
2023-01-31,102.44999694824219
2023-02-01,102.54000091552734
2023-02-02,102.04000091552734
2023-02-03,100.58000183105469
2023-02-06,101.80999755859375
2023-02-07,100.81999969482422
2023-02-08,99.18000030517578
2023-02-09,97.55000305175781
2023-02-10,99.11000061035156
2023-02-13,100.04000091552734
2023-02-14,99.47000122070312
2023-02-15,99.26000213623047
2023-02-16,98.29000091552734
2023-02-17,99.48999786376953
2023-02-21,97.68000030517578
2023-02-22,97.47000122070312
2023-02-23,96.83999633789062
2023-02-24,96.91999816894531
2023-02-27,95.80999755859375
2023-02-28,94.26000213623047
2023-03-01,91.91000366210938
2023-03-02,93.7699966430664
2023-03-03,95.38999938964844
2023-03-06,95.9800033569336
2023-03-07,93.5199966430664
2023-03-08,94.66999816894531
2023-03-09,94.22000122070312
2023-03-10,92.83000183105469
2023-03-13,94.16999816894531
2023-03-14,95.08999633789062
2023-03-15,96.83000183105469
2023-03-16,97.19999694824219
2023-03-17,96.38999938964844
2023-03-20,97.30999755859375
2023-03-21,94.7699966430664
2023-03-22,92.94999694824219
2023-03-23,91.55000305175781
2023-03-24,94.37000274658203
2023-03-27,94.69000244140625
2023-03-28,94.75
2023-03-29,96.2699966430664
2023-03-30,96.16000366210938
2023-03-31,96.47000122070312
2023-04-03,95.08999633789062
2023-04-04,96.2300033569336
2023-04-05,98.83999633789062
2023-04-06,99.73999786376953
2023-04-10,99.12999725341797
2023-04-11,99.3499984741211
2023-04-12,99.41000366210938
2023-04-13,99.13999938964844
2023-04-14,97.63999938964844
2023-04-17,98.41000366210938
2023-04-18,97.41000366210938
2023-04-19,98.4000015258789
2023-04-20,98.22000122070312
2023-04-21,98.36000061035156
2023-04-24,98.9000015258789
2023-04-25,99.73999786376953
2023-04-26,98.3499984741211
2023-04-27,99.47000122070312
2023-04-28,98.87999725341797
2023-05-01,99.08999633789062
2023-05-02,97.5999984741211
2023-05-03,97.33000183105469
2023-05-04,98.11000061035156
2023-05-05,99.36000061035156
2023-05-08,98.9000015258789
2023-05-09,98.05000305175781
2023-05-10,99.13999938964844
2023-05-11,97.33000183105469
2023-05-12,97.44999694824219
2023-05-15,96.33000183105469
2023-05-16,94.01000213623047
2023-05-17,93.0199966430664
2023-05-18,92.80999755859375
2023-05-19,92.51000213623047
2023-05-22,91.97000122070312
2023-05-23,90.75
2023-05-24,90.16000366210938
2023-05-25,88.88999938964844
2023-05-26,88.69999694824219
2023-05-30,88.01000213623047
2023-05-31,89.29000091552734
2023-06-01,88.12000274658203
2023-06-02,89.68000030517578
2023-06-05,90.16000366210938
2023-06-06,89.75
2023-06-07,91.56999969482422
2023-06-08,92.0
2023-06-09,91.5199966430664
2023-06-12,91.38999938964844
2023-06-13,90.76000213623047
2023-06-14,90.8499984741211
2023-06-15,91.69000244140625
2023-06-16,92.18000030517578
2023-06-20,90.94999694824219
2023-06-21,91.6500015258789
2023-06-22,90.9000015258789
2023-06-23,89.72000122070312
2023-06-26,90.83999633789062
2023-06-27,90.5199966430664
2023-06-28,89.0999984741211
2023-06-29,88.87999725341797
2023-06-30,89.73999786376953
2023-07-03,90.72000122070312
2023-07-05,91.61000061035156
2023-07-06,90.55999755859375
2023-07-07,89.7699966430664
2023-07-10,89.22000122070312
2023-07-11,90.87999725341797
2023-07-12,92.36000061035156
2023-07-13,93.30999755859375
2023-07-14,93.01000213623047
2023-07-17,91.77999877929688
2023-07-18,90.91000366210938
2023-07-19,91.6500015258789
2023-07-20,93.19999694824219
2023-07-21,94.77999877929688
2023-07-24,94.7699966430664
2023-07-25,95.29000091552734
2023-07-26,95.55999755859375
2023-07-27,94.44000244140625
2023-07-28,93.33999633789062
2023-07-31,93.62000274658203
2023-08-01,92.1500015258789
2023-08-02,92.52999877929688
2023-08-03,90.37000274658203
2023-08-04,89.45999908447266
2023-08-07,89.66000366210938
2023-08-08,92.12999725341797
2023-08-09,92.81999969482422
2023-08-10,92.91000366210938
2023-08-11,93.81999969482422
2023-08-14,92.79000091552734
2023-08-15,91.44000244140625
2023-08-16,91.69999694824219
2023-08-17,90.69999694824219
2023-08-18,91.19999694824219
2023-08-21,89.62999725341797
2023-08-22,89.58999633789062
2023-08-23,90.33999633789062
2023-08-24,89.98999786376953
2023-08-25,90.58000183105469
2023-08-28,90.0199966430664
2023-08-29,90.29000091552734
2023-08-30,89.94999694824219
2023-08-31,88.80000305175781
2023-09-01,87.93000030517578
2023-09-05,86.6500015258789
2023-09-06,87.48999786376953
2023-09-07,89.4000015258789
2023-09-08,91.0199966430664
2023-09-11,91.77999877929688
2023-09-12,92.12000274658203
2023-09-13,93.87999725341797
2023-09-14,95.44999694824219
2023-09-15,95.18000030517578
2023-09-18,94.95999908447266
2023-09-19,93.83999633789062
2023-09-20,94.37000274658203
2023-09-21,93.41000366210938
2023-09-22,93.33000183105469
2023-09-25,93.30999755859375
2023-09-26,91.12000274658203
2023-09-27,90.08999633789062
2023-09-28,88.68000030517578
2023-09-29,88.26000213623047
2023-10-02,85.44000244140625
2023-10-03,85.76000213623047
2023-10-04,86.12000274658203
2023-10-05,85.4800033569336
2023-10-06,86.91999816894531
2023-10-09,88.2300033569336
2023-10-10,88.94000244140625
2023-10-11,89.87000274658203
2023-10-12,88.02999877929688
2023-10-13,88.68000030517578
2023-10-16,89.45999908447266
2023-10-17,88.95999908447266
2023-10-18,88.19000244140625
2023-10-19,87.77999877929688
2023-10-20,87.02999877929688
2023-10-23,86.33000183105469
2023-10-24,87.76000213623047
2023-10-25,88.1500015258789
2023-10-26,89.19999694824219
2023-10-27,87.52999877929688
2023-10-30,87.9000015258789
2023-10-31,88.88999938964844
2023-11-01,89.54000091552734
2023-11-02,89.88999938964844
2023-11-03,90.27999877929688
2023-11-06,89.72000122070312
2023-11-07,89.27999877929688
2023-11-08,88.36000061035156
2023-11-09,87.95999908447266
2023-11-10,88.2699966430664
2023-11-13,87.0199966430664
2023-11-14,89.8499984741211
2023-11-15,89.61000061035156
2023-11-16,90.18000030517578
2023-11-17,90.01000213623047
2023-11-20,89.30000305175781
2023-11-21,89.87999725341797
2023-11-22,90.36000061035156
2023-11-24,90.73999786376953
2023-11-27,90.93000030517578
2023-11-28,91.12999725341797
2023-11-29,90.70999908447266
2023-11-30,92.27999877929688
2023-12-01,92.63999938964844
2023-12-04,92.7300033569336
2023-12-05,92.47000122070312
2023-12-06,93.94000244140625
2023-12-07,94.45999908447266
2023-12-08,94.38999938964844
2023-12-11,95.36000061035156
2023-12-12,95.33000183105469
2023-12-13,98.08000183105469
2023-12-14,98.30999755859375
2023-12-15,96.62999725341797
2023-12-18,97.16999816894531
2023-12-19,96.80999755859375
2023-12-20,95.68000030517578
2023-12-21,96.36000061035156
2023-12-22,96.86000061035156
2023-12-26,96.7300033569336
2023-12-27,96.30000305175781
2023-12-28,96.91999816894531
2023-12-29,97.04000091552734
2024-01-02,97.80999755859375
2024-01-03,98.77999877929688
2024-01-04,98.48999786376953
2024-01-05,98.54000091552734
2024-01-08,99.38999938964844
2024-01-09,99.08999633789062
2024-01-10,99.27999877929688
2024-01-11,97.1500015258789
2024-01-12,98.45999908447266
2024-01-16,98.02999877929688
2024-01-17,96.83000183105469
2024-01-18,95.86000061035156
2024-01-19,95.55999755859375
2024-01-22,95.05999755859375
2024-01-23,95.61000061035156
2024-01-24,94.54000091552734
2024-01-25,95.7300033569336
2024-01-26,95.87000274658203
2024-01-29,95.7699966430664
2024-01-30,95.52999877929688
2024-01-31,95.83000183105469
2024-02-01,97.79000091552734
2024-02-02,96.22000122070312
2024-02-05,95.25
2024-02-06,95.05999755859375
2024-02-07,95.5
2024-02-08,92.6500015258789
2024-02-09,91.69000244140625
2024-02-12,92.6500015258789
2024-02-13,91.61000061035156
2024-02-14,91.33999633789062
2024-02-15,92.36000061035156
2024-02-16,91.87999725341797
2024-02-20,91.94000244140625
2024-02-21,92.98999786376953
2024-02-22,92.12999725341797
2024-02-23,92.7300033569336
2024-02-26,90.6500015258789
2024-02-27,90.8499984741211
2024-02-28,90.73999786376953
2024-02-29,91.83000183105469
2024-03-01,90.86000061035156
2024-03-04,92.41999816894531
2024-03-05,92.69000244140625
2024-03-06,94.06999969482422
2024-03-07,94.4800033569336
2024-03-08,94.94000244140625
2024-03-11,95.83999633789062
2024-03-12,95.01000213623047
2024-03-13,95.5
2024-03-14,95.05000305175781
2024-03-15,94.70999908447266
2024-03-18,94.94000244140625
2024-03-19,95.13999938964844
2024-03-20,95.41000366210938
2024-03-21,94.95999908447266
2024-03-22,94.61000061035156
2024-03-25,94.83999633789062
2024-03-26,93.66999816894531
2024-03-27,96.08999633789062
2024-03-28,96.70999908447266
2024-04-01,96.06999969482422
2024-04-02,96.54000091552734
2024-04-03,95.97000122070312
2024-04-04,96.12000274658203
2024-04-05,95.91000366210938
2024-04-08,96.30999755859375
2024-04-09,97.31999969482422
2024-04-10,95.41000366210938
2024-04-11,95.29000091552734
2024-04-12,94.9000015258789
2024-04-15,94.12999725341797
2024-04-16,92.87000274658203
2024-04-17,94.5
2024-04-18,95.93000030517578
2024-04-19,98.23999786376953
2024-04-22,98.12000274658203
2024-04-23,98.19999694824219
2024-04-24,98.95999908447266
2024-04-25,99.02999877929688
2024-04-26,97.70999908447266
2024-04-29,98.7300033569336
2024-04-30,98.26000213623047
2024-05-01,99.77999877929688
2024-05-02,99.30999755859375
2024-05-03,100.26000213623047
2024-05-06,100.41999816894531
2024-05-07,102.26000213623047
2024-05-08,102.37999725341797
2024-05-09,103.0199966430664
2024-05-10,102.66999816894531
2024-05-13,102.88999938964844
2024-05-14,102.30999755859375
2024-05-15,103.3499984741211
2024-05-16,102.83999633789062
2024-05-17,103.88999938964844
2024-05-20,103.66000366210938
2024-05-21,104.37999725341797
2024-05-22,103.44000244140625
2024-05-23,101.79000091552734
2024-05-24,102.16999816894531
2024-05-28,101.18000030517578
2024-05-29,100.41999816894531
2024-05-30,101.30000305175781
2024-05-31,103.56999969482422
2024-06-03,103.41000366210938
2024-06-04,104.5999984741211
2024-06-05,103.19999694824219
2024-06-06,102.86000061035156
2024-06-07,102.62000274658203
2024-06-10,102.5199966430664
2024-06-11,102.36000061035156
2024-06-12,101.31999969482422
2024-06-13,101.26000213623047
2024-06-14,102.36000061035156
2024-06-17,100.80000305175781
2024-06-18,100.02999877929688
2024-06-20,100.0999984741211
2024-06-21,99.83999633789062
2024-06-24,101.51000213623047
2024-06-25,100.19999694824219
2024-06-26,99.94999694824219
2024-06-27,100.58999633789062
2024-06-28,100.2300033569336
2024-07-01,99.3499984741211
2024-07-02,99.80999755859375
2024-07-03,99.83999633789062
2024-07-05,100.55999755859375
2024-07-08,100.63999938964844
2024-07-09,100.94000244140625
2024-07-10,102.83000183105469
2024-07-11,104.45999908447266
2024-07-12,105.38999938964844
2024-07-15,105.31999969482422
2024-07-16,106.52999877929688
2024-07-17,107.5199966430664
2024-07-18,106.91000366210938
2024-07-19,106.91999816894531
2024-07-22,107.54000091552734
2024-07-23,107.12000274658203
2024-07-24,108.5999984741211
2024-07-25,107.55999755859375
2024-07-26,108.02999877929688
2024-07-29,108.68000030517578
2024-07-30,109.9000015258789
2024-07-31,109.2699966430664
2024-08-01,112.5999984741211
2024-08-02,113.91999816894531
2024-08-05,111.01000213623047
2024-08-06,112.91999816894531
2024-08-07,113.51000213623047
2024-08-08,112.43000030517578
2024-08-09,112.66999816894531
2024-08-12,113.37000274658203
2024-08-13,113.72000122070312
2024-08-14,113.45999908447266
2024-08-15,113.11000061035156
2024-08-16,112.30000305175781
2024-08-19,112.72000122070312
2024-08-20,112.37999725341797
2024-08-21,112.7300033569336
2024-08-22,112.12000274658203
2024-08-23,112.36000061035156
2024-08-26,113.01000213623047
2024-08-27,111.9000015258789
2024-08-28,112.69999694824219
2024-08-29,112.98999786376953
2024-08-30,113.94999694824219
2024-09-03,115.79000091552734
2024-09-04,117.05999755859375
2024-09-05,116.8499984741211
2024-09-06,116.5999984741211
2024-09-09,117.16000366210938
2024-09-10,116.93000030517578
2024-09-11,116.19999694824219
2024-09-12,115.97000122070312
2024-09-13,117.30999755859375
2024-09-16,117.69999694824219
2024-09-17,116.7300033569336
2024-09-18,115.87999725341797
2024-09-19,115.13999938964844
2024-09-20,116.37000274658203
2024-09-23,117.30999755859375
2024-09-24,115.9800033569336
2024-09-25,116.20999908447266
2024-09-26,115.16999816894531
2024-09-27,115.97000122070312
2024-09-30,115.30000305175781
2024-10-01,116.22000122070312
2024-10-02,116.68000030517578
2024-10-03,115.76000213623047
2024-10-04,114.05000305175781
2024-10-07,110.2300033569336
2024-10-08,110.66999816894531
2024-10-09,111.31999969482422
2024-10-10,113.12000274658203
2024-10-11,114.16999816894531
2024-10-14,115.08999633789062
2024-10-15,117.12000274658203
2024-10-16,119.77999877929688
2024-10-17,120.58000183105469
2024-10-18,120.76000213623047
2024-10-21,119.88999938964844
2024-10-22,119.87999725341797
2024-10-23,120.56999969482422
2024-10-24,119.0199966430664
2024-10-25,117.20999908447266
2024-10-28,117.05999755859375
2024-10-29,114.41000366210938
2024-10-30,114.0
2024-10-31,115.2699966430664
2024-11-01,112.68000030517578
2024-11-04,112.5199966430664
2024-11-05,114.08000183105469
2024-11-06,113.62999725341797
2024-11-07,111.08000183105469
2024-11-08,113.2300033569336
2024-11-11,112.45999908447266
2024-11-12,111.87999725341797
2024-11-13,111.30999755859375
2024-11-14,110.68000030517578
2024-11-15,112.16999816894531
2024-11-18,113.54000091552734
2024-11-19,113.58000183105469
2024-11-20,113.73999786376953
2024-11-21,114.86000061035156
