Date,AFL
2023-01-05,71.5
2023-01-06,73.83999633789062
2023-01-09,71.44999694824219
2023-01-10,72.0
2023-01-11,71.91000366210938
2023-01-12,71.80000305175781
2023-01-13,72.8499984741211
2023-01-17,72.44000244140625
2023-01-18,71.87999725341797
2023-01-19,70.68000030517578
2023-01-20,71.05000305175781
2023-01-23,71.54000091552734
2023-01-24,72.80000305175781
2023-01-25,73.08999633789062
2023-01-26,72.95999908447266
2023-01-27,72.91000366210938
2023-01-30,73.04000091552734
2023-01-31,73.5
2023-02-01,73.27999877929688
2023-02-02,68.9000015258789
2023-02-03,69.38999938964844
2023-02-06,69.58000183105469
2023-02-07,69.94999694824219
2023-02-08,70.45999908447266
2023-02-09,69.62999725341797
2023-02-10,69.87999725341797
2023-02-13,71.01000213623047
2023-02-14,69.20999908447266
2023-02-15,69.2699966430664
2023-02-16,69.12999725341797
2023-02-17,69.37000274658203
2023-02-21,68.12999725341797
2023-02-22,68.36000061035156
2023-02-23,68.0
2023-02-24,68.56999969482422
2023-02-27,68.2300033569336
2023-02-28,68.1500015258789
2023-03-01,68.12000274658203
2023-03-02,67.55999755859375
2023-03-03,68.44000244140625
2023-03-06,68.22000122070312
2023-03-07,67.05999755859375
2023-03-08,66.12000274658203
2023-03-09,64.83999633789062
2023-03-10,64.02999877929688
2023-03-13,62.15999984741211
2023-03-14,63.119998931884766
2023-03-15,61.2400016784668
2023-03-16,62.47999954223633
2023-03-17,61.290000915527344
2023-03-20,63.380001068115234
2023-03-21,64.69999694824219
2023-03-22,63.130001068115234
2023-03-23,62.529998779296875
2023-03-24,62.880001068115234
2023-03-27,63.11000061035156
2023-03-28,63.560001373291016
2023-03-29,64.29000091552734
2023-03-30,64.29000091552734
2023-03-31,64.5199966430664
2023-04-03,64.66000366210938
2023-04-04,63.90999984741211
2023-04-05,64.45999908447266
2023-04-06,64.55999755859375
2023-04-10,64.97000122070312
2023-04-11,65.70999908447266
2023-04-12,65.9800033569336
2023-04-13,66.30000305175781
2023-04-14,66.20999908447266
2023-04-17,66.56999969482422
2023-04-18,66.88999938964844
2023-04-19,66.94000244140625
2023-04-20,66.4800033569336
2023-04-21,65.9800033569336
2023-04-24,66.08000183105469
2023-04-25,65.7699966430664
2023-04-26,65.38999938964844
2023-04-27,69.47000122070312
2023-04-28,69.8499984741211
2023-05-01,70.36000061035156
2023-05-02,68.63999938964844
2023-05-03,67.36000061035156
2023-05-04,66.81999969482422
2023-05-05,67.58999633789062
2023-05-08,67.63999938964844
2023-05-09,67.41999816894531
2023-05-10,66.72000122070312
2023-05-11,66.66999816894531
2023-05-12,66.11000061035156
2023-05-15,66.08999633789062
2023-05-16,65.16000366210938
2023-05-17,66.19000244140625
2023-05-18,66.91000366210938
2023-05-19,66.87999725341797
2023-05-22,66.58000183105469
2023-05-23,66.04000091552734
2023-05-24,64.55999755859375
2023-05-25,64.61000061035156
2023-05-26,64.48999786376953
2023-05-30,65.23999786376953
2023-05-31,64.20999908447266
2023-06-01,64.69000244140625
2023-06-02,66.5999984741211
2023-06-05,67.12999725341797
2023-06-06,67.66999816894531
2023-06-07,68.4000015258789
2023-06-08,68.20999908447266
2023-06-09,68.97000122070312
2023-06-12,68.73999786376953
2023-06-13,69.4000015258789
2023-06-14,68.76000213623047
2023-06-15,69.76000213623047
2023-06-16,69.43000030517578
2023-06-20,67.80000305175781
2023-06-21,67.52999877929688
2023-06-22,67.54000091552734
2023-06-23,67.13999938964844
2023-06-26,67.58000183105469
2023-06-27,68.5
2023-06-28,68.37999725341797
2023-06-29,69.12000274658203
2023-06-30,69.80000305175781
2023-07-03,70.19000244140625
2023-07-05,69.91000366210938
2023-07-06,69.63999938964844
2023-07-07,70.04000091552734
2023-07-10,69.56999969482422
2023-07-11,70.5
2023-07-12,70.25
2023-07-13,69.94999694824219
2023-07-14,69.58000183105469
2023-07-17,70.37999725341797
2023-07-18,70.94000244140625
2023-07-19,71.31999969482422
2023-07-20,72.38999938964844
2023-07-21,72.41000366210938
2023-07-24,72.45999908447266
2023-07-25,72.5
2023-07-26,72.7699966430664
2023-07-27,72.05999755859375
2023-07-28,72.38999938964844
2023-07-31,72.33999633789062
2023-08-01,72.11000061035156
2023-08-02,76.23999786376953
2023-08-03,77.05000305175781
2023-08-04,76.8499984741211
2023-08-07,77.94999694824219
2023-08-08,77.05999755859375
2023-08-09,75.66999816894531
2023-08-10,75.70999908447266
2023-08-11,76.44999694824219
2023-08-14,76.63999938964844
2023-08-15,75.7300033569336
2023-08-16,75.83000183105469
2023-08-17,75.61000061035156
2023-08-18,74.8499984741211
2023-08-21,74.44999694824219
2023-08-22,73.38999938964844
2023-08-23,73.16999816894531
2023-08-24,74.30999755859375
2023-08-25,74.25
2023-08-28,74.58000183105469
2023-08-29,74.66000366210938
2023-08-30,74.68000030517578
2023-08-31,74.56999969482422
2023-09-01,74.7699966430664
2023-09-05,74.19999694824219
2023-09-06,74.2300033569336
2023-09-07,74.6500015258789
2023-09-08,74.83000183105469
2023-09-11,75.58999633789062
2023-09-12,76.2699966430664
2023-09-13,76.38999938964844
2023-09-14,77.30999755859375
2023-09-15,76.51000213623047
2023-09-18,76.91999816894531
2023-09-19,77.37000274658203
2023-09-20,77.1500015258789
2023-09-21,76.16000366210938
2023-09-22,76.30999755859375
2023-09-25,76.79000091552734
2023-09-26,76.44000244140625
2023-09-27,77.02999877929688
2023-09-28,77.66999816894531
2023-09-29,76.75
2023-10-02,76.47000122070312
2023-10-03,75.43000030517578
2023-10-04,76.06999969482422
2023-10-05,76.44000244140625
2023-10-06,77.5999984741211
2023-10-09,78.19000244140625
2023-10-10,78.81999969482422
2023-10-11,79.80000305175781
2023-10-12,79.86000061035156
2023-10-13,80.25
2023-10-16,81.08999633789062
2023-10-17,81.4000015258789
2023-10-18,80.3499984741211
2023-10-19,79.55000305175781
2023-10-20,77.58000183105469
2023-10-23,77.16000366210938
2023-10-24,77.76000213623047
2023-10-25,78.26000213623047
2023-10-26,77.5199966430664
2023-10-27,76.48999786376953
2023-10-30,77.4000015258789
2023-10-31,78.11000061035156
2023-11-01,79.05000305175781
2023-11-02,81.7300033569336
2023-11-03,82.2300033569336
2023-11-06,81.4000015258789
2023-11-07,80.9800033569336
2023-11-08,80.31999969482422
2023-11-09,80.9000015258789
2023-11-10,81.4800033569336
2023-11-13,81.43000030517578
2023-11-14,81.81999969482422
2023-11-15,80.41999816894531
2023-11-16,81.11000061035156
2023-11-17,81.7699966430664
2023-11-20,81.16999816894531
2023-11-21,81.9000015258789
2023-11-22,82.43000030517578
2023-11-24,82.94000244140625
2023-11-27,82.97000122070312
2023-11-28,82.18000030517578
2023-11-29,81.62999725341797
2023-11-30,82.70999908447266
2023-12-01,82.61000061035156
2023-12-04,82.7300033569336
2023-12-05,82.61000061035156
2023-12-06,81.7300033569336
2023-12-07,82.0
2023-12-08,82.55000305175781
2023-12-11,83.11000061035156
2023-12-12,84.3499984741211
2023-12-13,84.02999877929688
2023-12-14,81.27999877929688
2023-12-15,80.56999969482422
2023-12-18,81.29000091552734
2023-12-19,82.0999984741211
2023-12-20,80.72000122070312
2023-12-21,81.20999908447266
2023-12-22,81.44999694824219
2023-12-26,81.72000122070312
2023-12-27,81.91000366210938
2023-12-28,82.11000061035156
2023-12-29,82.5
2024-01-02,83.27999877929688
2024-01-03,83.19000244140625
2024-01-04,82.30000305175781
2024-01-05,82.72000122070312
2024-01-08,82.87000274658203
2024-01-09,80.55000305175781
2024-01-10,82.63999938964844
2024-01-11,82.69000244140625
2024-01-12,82.73999786376953
2024-01-16,82.52999877929688
2024-01-17,82.83000183105469
2024-01-18,83.61000061035156
2024-01-19,84.37000274658203
2024-01-22,84.5
2024-01-23,84.63999938964844
2024-01-24,85.0
2024-01-25,84.88999938964844
2024-01-26,85.30999755859375
2024-01-29,84.58999633789062
2024-01-30,85.7300033569336
2024-01-31,84.33999633789062
2024-02-01,76.19999694824219
2024-02-02,76.81999969482422
2024-02-05,76.33000183105469
2024-02-06,76.91999816894531
2024-02-07,78.83000183105469
2024-02-08,78.11000061035156
2024-02-09,78.2300033569336
2024-02-12,78.51000213623047
2024-02-13,78.05999755859375
2024-02-14,78.91999816894531
2024-02-15,80.16999816894531
2024-02-16,79.37999725341797
2024-02-20,78.77999877929688
2024-02-21,79.26000213623047
2024-02-22,79.6500015258789
2024-02-23,80.41000366210938
2024-02-26,79.69999694824219
2024-02-27,80.20999908447266
2024-02-28,80.55999755859375
2024-02-29,80.73999786376953
2024-03-01,80.43000030517578
2024-03-04,79.73999786376953
2024-03-05,80.83000183105469
2024-03-06,82.16000366210938
2024-03-07,82.29000091552734
2024-03-08,82.11000061035156
2024-03-11,83.16999816894531
2024-03-12,82.94000244140625
2024-03-13,83.80000305175781
2024-03-14,83.56999969482422
2024-03-15,84.37000274658203
2024-03-18,84.48999786376953
2024-03-19,84.33999633789062
2024-03-20,84.9800033569336
2024-03-21,85.0199966430664
2024-03-22,84.16000366210938
2024-03-25,84.80999755859375
2024-03-26,84.94999694824219
2024-03-27,85.62000274658203
2024-03-28,85.86000061035156
2024-04-01,85.19000244140625
2024-04-02,84.93000030517578
2024-04-03,85.18000030517578
2024-04-04,84.36000061035156
2024-04-05,85.41999816894531
2024-04-08,85.13999938964844
2024-04-09,83.16999816894531
2024-04-10,82.91999816894531
2024-04-11,79.63999938964844
2024-04-12,80.27999877929688
2024-04-15,80.2699966430664
2024-04-16,80.43000030517578
2024-04-17,80.26000213623047
2024-04-18,80.9800033569336
2024-04-19,83.2300033569336
2024-04-22,83.5199966430664
2024-04-23,83.75
2024-04-24,84.27999877929688
2024-04-25,83.7300033569336
2024-04-26,83.61000061035156
2024-04-29,84.54000091552734
2024-04-30,83.6500015258789
2024-05-01,84.56999969482422
2024-05-02,84.04000091552734
2024-05-03,83.20999908447266
2024-05-06,84.7300033569336
2024-05-07,84.68000030517578
2024-05-08,84.83000183105469
2024-05-09,85.37999725341797
2024-05-10,86.08000183105469
2024-05-13,85.87000274658203
2024-05-14,86.30000305175781
2024-05-15,87.4800033569336
2024-05-16,87.13999938964844
2024-05-17,88.37000274658203
2024-05-20,87.69000244140625
2024-05-21,87.58999633789062
2024-05-22,87.66000366210938
2024-05-23,86.77999877929688
2024-05-24,87.69000244140625
2024-05-28,87.26000213623047
2024-05-29,87.18000030517578
2024-05-30,87.9800033569336
2024-05-31,89.87000274658203
2024-06-03,88.91000366210938
2024-06-04,88.04000091552734
2024-06-05,88.37999725341797
2024-06-06,88.3499984741211
2024-06-07,88.79000091552734
2024-06-10,88.4000015258789
2024-06-11,87.56999969482422
2024-06-12,88.19000244140625
2024-06-13,87.30999755859375
2024-06-14,87.04000091552734
2024-06-17,87.95999908447266
2024-06-18,88.98999786376953
2024-06-20,89.76000213623047
2024-06-21,89.66999816894531
2024-06-24,90.43000030517578
2024-06-25,90.01000213623047
2024-06-26,89.22000122070312
2024-06-27,89.16000366210938
2024-06-28,89.30999755859375
2024-07-01,89.05999755859375
2024-07-02,89.43000030517578
2024-07-03,89.08999633789062
2024-07-05,89.05000305175781
2024-07-08,88.5199966430664
2024-07-09,88.93000030517578
2024-07-10,90.20999908447266
2024-07-11,92.41999816894531
2024-07-12,92.63999938964844
2024-07-15,93.37000274658203
2024-07-16,93.55000305175781
2024-07-17,94.05999755859375
2024-07-18,94.29000091552734
2024-07-19,92.91000366210938
2024-07-22,94.5
2024-07-23,94.31999969482422
2024-07-24,94.13999938964844
2024-07-25,94.12000274658203
2024-07-26,94.81999969482422
2024-07-29,94.54000091552734
2024-07-30,95.36000061035156
2024-07-31,95.37999725341797
2024-08-01,101.6500015258789
2024-08-02,99.23999786376953
2024-08-05,97.16999816894531
2024-08-06,98.5999984741211
2024-08-07,99.29000091552734
2024-08-08,100.86000061035156
2024-08-09,101.20999908447266
2024-08-12,101.19000244140625
2024-08-13,101.7300033569336
2024-08-14,102.37000274658203
2024-08-15,102.54000091552734
2024-08-16,104.76000213623047
2024-08-19,105.20999908447266
2024-08-20,104.80000305175781
2024-08-21,105.33999633789062
2024-08-22,106.61000061035156
2024-08-23,107.33999633789062
2024-08-26,107.51000213623047
2024-08-27,107.70999908447266
2024-08-28,108.83000183105469
2024-08-29,109.62999725341797
2024-08-30,110.36000061035156
2024-09-03,109.06999969482422
2024-09-04,110.48999786376953
2024-09-05,109.69000244140625
2024-09-06,108.88999938964844
2024-09-09,109.4000015258789
2024-09-10,108.44000244140625
2024-09-11,107.36000061035156
2024-09-12,107.97000122070312
2024-09-13,108.58999633789062
2024-09-16,110.16999816894531
2024-09-17,109.55999755859375
2024-09-18,108.95999908447266
2024-09-19,107.87000274658203
2024-09-20,107.91999816894531
2024-09-23,110.0199966430664
2024-09-24,109.0999984741211
2024-09-25,109.69000244140625
2024-09-26,110.06999969482422
2024-09-27,110.58999633789062
2024-09-30,111.80000305175781
2024-10-01,112.81999969482422
2024-10-02,114.2300033569336
2024-10-03,113.52999877929688
2024-10-04,115.26000213623047
2024-10-07,111.83999633789062
2024-10-08,112.47000122070312
2024-10-09,111.05999755859375
2024-10-10,111.61000061035156
2024-10-11,113.26000213623047
2024-10-14,114.06999969482422
2024-10-15,113.98999786376953
2024-10-16,114.37999725341797
2024-10-17,114.98999786376953
2024-10-18,114.5
2024-10-21,112.75
2024-10-22,112.16000366210938
2024-10-23,112.13999938964844
2024-10-24,112.01000213623047
2024-10-25,109.75
2024-10-28,109.79000091552734
2024-10-29,110.0
2024-10-30,110.08999633789062
2024-10-31,104.79000091552734
2024-11-01,104.70999908447266
2024-11-04,104.51000213623047
2024-11-05,105.55999755859375
2024-11-06,108.55999755859375
2024-11-07,107.44000244140625
2024-11-08,108.2699966430664
2024-11-11,110.43000030517578
2024-11-12,110.6500015258789
2024-11-13,110.44000244140625
2024-11-14,109.68000030517578
2024-11-15,111.31999969482422
2024-11-18,112.04000091552734
2024-11-19,111.12999725341797
2024-11-20,110.23999786376953
2024-11-21,111.7300033569336
