Date,MPC
2022-12-06,109.29000091552734
2022-12-07,109.0
2022-12-08,108.8499984741211
2022-12-09,106.83000183105469
2022-12-12,111.20999908447266
2022-12-13,111.12000274658203
2022-12-14,110.94000244140625
2022-12-15,110.87000274658203
2022-12-16,109.75
2022-12-19,111.06999969482422
2022-12-20,113.01000213623047
2022-12-21,114.55000305175781
2022-12-22,111.6500015258789
2022-12-23,115.12000274658203
2022-12-27,116.81999969482422
2022-12-28,114.5199966430664
2022-12-29,116.18000030517578
2022-12-30,116.38999938964844
2023-01-03,110.91999816894531
2023-01-04,110.58000183105469
2023-01-05,115.7300033569336
2023-01-06,116.81999969482422
2023-01-09,115.76000213623047
2023-01-10,116.5
2023-01-11,117.5999984741211
2023-01-12,121.01000213623047
2023-01-13,121.93000030517578
2023-01-17,121.7699966430664
2023-01-18,121.30999755859375
2023-01-19,123.2300033569336
2023-01-20,125.72000122070312
2023-01-23,126.87999725341797
2023-01-24,130.2100067138672
2023-01-25,129.80999755859375
2023-01-26,135.35000610351562
2023-01-27,132.85000610351562
2023-01-30,129.13999938964844
2023-01-31,128.52000427246094
2023-02-01,122.97000122070312
2023-02-02,119.9000015258789
2023-02-03,118.19999694824219
2023-02-06,116.41000366210938
2023-02-07,122.2300033569336
2023-02-08,121.55999755859375
2023-02-09,120.73999786376953
2023-02-10,126.79000091552734
2023-02-13,127.80999755859375
2023-02-14,128.63999938964844
2023-02-15,127.11000061035156
2023-02-16,126.51000213623047
2023-02-17,122.5
2023-02-21,123.06999969482422
2023-02-22,122.77999877929688
2023-02-23,125.5199966430664
2023-02-24,124.91999816894531
2023-02-27,126.58000183105469
2023-02-28,123.5999984741211
2023-03-01,129.19000244140625
2023-03-02,129.6300048828125
2023-03-03,133.5
2023-03-06,131.9199981689453
2023-03-07,130.2100067138672
2023-03-08,127.87000274658203
2023-03-09,128.3800048828125
2023-03-10,128.5500030517578
2023-03-13,123.77999877929688
2023-03-14,127.77999877929688
2023-03-15,122.69000244140625
2023-03-16,125.16000366210938
2023-03-17,123.66000366210938
2023-03-20,126.25
2023-03-21,128.2899932861328
2023-03-22,126.9800033569336
2023-03-23,126.1500015258789
2023-03-24,124.69999694824219
2023-03-27,128.91000366210938
2023-03-28,131.57000732421875
2023-03-29,134.0800018310547
2023-03-30,133.94000244140625
2023-03-31,134.8300018310547
2023-04-03,135.63999938964844
2023-04-04,125.81999969482422
2023-04-05,132.7100067138672
2023-04-06,128.67999267578125
2023-04-10,131.24000549316406
2023-04-11,132.19000244140625
2023-04-12,130.22000122070312
2023-04-13,130.47999572753906
2023-04-14,130.77999877929688
2023-04-17,129.3000030517578
2023-04-18,129.05999755859375
2023-04-19,126.38999938964844
2023-04-20,125.69000244140625
2023-04-21,123.52999877929688
2023-04-24,126.51000213623047
2023-04-25,123.1500015258789
2023-04-26,122.52999877929688
2023-04-27,121.43000030517578
2023-04-28,122.0
2023-05-01,122.45999908447266
2023-05-02,116.97000122070312
2023-05-03,110.06999969482422
2023-05-04,105.05999755859375
2023-05-05,106.9000015258789
2023-05-08,108.70999908447266
2023-05-09,110.94000244140625
2023-05-10,111.72000122070312
2023-05-11,110.0999984741211
2023-05-12,109.87999725341797
2023-05-15,110.62999725341797
2023-05-16,106.75
2023-05-17,110.62999725341797
2023-05-18,110.9800033569336
2023-05-19,110.30999755859375
2023-05-22,110.62999725341797
2023-05-23,109.91999816894531
2023-05-24,110.54000091552734
2023-05-25,109.5199966430664
2023-05-26,108.80999755859375
2023-05-30,107.79000091552734
2023-05-31,104.91000366210938
2023-06-01,105.87000274658203
2023-06-02,108.91000366210938
2023-06-05,108.69000244140625
2023-06-06,109.02999877929688
2023-06-07,114.12000274658203
2023-06-08,112.43000030517578
2023-06-09,113.01000213623047
2023-06-12,112.37000274658203
2023-06-13,112.5
2023-06-14,111.63999938964844
2023-06-15,113.83000183105469
2023-06-16,113.29000091552734
2023-06-20,110.94000244140625
2023-06-21,112.0
2023-06-22,111.41999816894531
2023-06-23,111.63999938964844
2023-06-26,113.04000091552734
2023-06-27,113.9800033569336
2023-06-28,115.0999984741211
2023-06-29,116.33999633789062
2023-06-30,116.5999984741211
2023-07-03,117.54000091552734
2023-07-05,116.20999908447266
2023-07-06,113.33999633789062
2023-07-07,118.0199966430664
2023-07-10,117.83999633789062
2023-07-11,120.01000213623047
2023-07-12,119.95999908447266
2023-07-13,119.91999816894531
2023-07-14,118.41000366210938
2023-07-17,118.12999725341797
2023-07-18,119.43000030517578
2023-07-19,122.11000061035156
2023-07-20,124.25
2023-07-21,125.81999969482422
2023-07-24,128.38999938964844
2023-07-25,128.61000061035156
2023-07-26,130.35000610351562
2023-07-27,129.5800018310547
2023-07-28,131.8300018310547
2023-07-31,133.02000427246094
2023-08-01,134.94000244140625
2023-08-02,135.8699951171875
2023-08-03,136.22000122070312
2023-08-04,137.9499969482422
2023-08-07,140.0
2023-08-08,141.77999877929688
2023-08-09,144.0500030517578
2023-08-10,145.27999877929688
2023-08-11,149.75
2023-08-14,148.5399932861328
2023-08-15,142.6199951171875
2023-08-16,141.39999389648438
2023-08-17,142.49000549316406
2023-08-18,144.6199951171875
2023-08-21,142.85000610351562
2023-08-22,142.9499969482422
2023-08-23,143.25
2023-08-24,143.60000610351562
2023-08-25,143.97999572753906
2023-08-28,143.02999877929688
2023-08-29,143.27000427246094
2023-08-30,143.13999938964844
2023-08-31,142.77000427246094
2023-09-01,145.9600067138672
2023-09-05,147.02000427246094
2023-09-06,147.88999938964844
2023-09-07,150.88999938964844
2023-09-08,155.30999755859375
2023-09-11,154.07000732421875
2023-09-12,155.8300018310547
2023-09-13,155.47999572753906
2023-09-14,156.19000244140625
2023-09-15,153.80999755859375
2023-09-18,156.33999633789062
2023-09-19,152.14999389648438
2023-09-20,152.6699981689453
2023-09-21,154.77000427246094
2023-09-22,153.4600067138672
2023-09-25,154.1999969482422
2023-09-26,151.02000427246094
2023-09-27,152.42999267578125
2023-09-28,154.42999267578125
2023-09-29,151.33999633789062
2023-10-02,150.02000427246094
2023-10-03,147.27000427246094
2023-10-04,141.88999938964844
2023-10-05,142.27999877929688
2023-10-06,143.17999267578125
2023-10-09,146.57000732421875
2023-10-10,148.91000366210938
2023-10-11,148.52000427246094
2023-10-12,147.58999633789062
2023-10-13,148.1999969482422
2023-10-16,150.75
2023-10-17,151.33999633789062
2023-10-18,153.99000549316406
2023-10-19,152.83999633789062
2023-10-20,150.86000061035156
2023-10-23,149.4499969482422
2023-10-24,148.6300048828125
2023-10-25,147.35000610351562
2023-10-26,148.05999755859375
2023-10-27,146.0
2023-10-30,146.86000061035156
2023-10-31,151.25
2023-11-01,155.2100067138672
2023-11-02,155.77000427246094
2023-11-03,150.77999877929688
2023-11-06,149.9199981689453
2023-11-07,146.16000366210938
2023-11-08,143.5
2023-11-09,141.8000030517578
2023-11-10,145.1300048828125
2023-11-13,146.75999450683594
2023-11-14,150.6699981689453
2023-11-15,150.3300018310547
2023-11-16,145.10000610351562
2023-11-17,147.89999389648438
2023-11-20,148.99000549316406
2023-11-21,147.6300048828125
2023-11-22,149.2100067138672
2023-11-24,149.5
2023-11-27,150.5500030517578
2023-11-28,149.99000549316406
2023-11-29,147.4199981689453
2023-11-30,149.19000244140625
2023-12-01,151.4199981689453
2023-12-04,151.38999938964844
2023-12-05,148.9199981689453
2023-12-06,143.17999267578125
2023-12-07,141.5800018310547
2023-12-08,143.02000427246094
2023-12-11,143.85000610351562
2023-12-12,143.3699951171875
2023-12-13,146.66000366210938
2023-12-14,150.88999938964844
2023-12-15,148.3800048828125
2023-12-18,151.80999755859375
2023-12-19,153.77000427246094
2023-12-20,153.6300048828125
2023-12-21,152.66000366210938
2023-12-22,150.8699951171875
2023-12-26,152.0800018310547
2023-12-27,149.8800048828125
2023-12-28,146.8800048828125
2023-12-29,148.36000061035156
2024-01-02,152.36000061035156
2024-01-03,157.88999938964844
2024-01-04,153.39999389648438
2024-01-05,152.5
2024-01-08,156.25999450683594
2024-01-09,154.30999755859375
2024-01-10,152.83999633789062
2024-01-11,155.38999938964844
2024-01-12,157.4600067138672
2024-01-16,154.1199951171875
2024-01-17,152.0
2024-01-18,151.8000030517578
2024-01-19,152.97999572753906
2024-01-22,154.44000244140625
2024-01-23,153.97000122070312
2024-01-24,155.10000610351562
2024-01-25,157.27000427246094
2024-01-26,160.52000427246094
2024-01-29,160.13999938964844
2024-01-30,169.88999938964844
2024-01-31,165.60000610351562
2024-02-01,167.52999877929688
2024-02-02,166.3300018310547
2024-02-05,171.1199951171875
2024-02-06,166.63999938964844
2024-02-07,169.58999633789062
2024-02-08,169.67999267578125
2024-02-09,169.97000122070312
2024-02-12,168.88999938964844
2024-02-13,169.8800048828125
2024-02-14,169.8800048828125
2024-02-15,171.30999755859375
2024-02-16,170.00999450683594
2024-02-20,164.2899932861328
2024-02-21,166.0500030517578
2024-02-22,167.75
2024-02-23,169.5399932861328
2024-02-26,172.44000244140625
2024-02-27,171.1300048828125
2024-02-28,167.16000366210938
2024-02-29,169.22999572753906
2024-03-01,173.2100067138672
2024-03-04,173.75
2024-03-05,175.1699981689453
2024-03-06,175.17999267578125
2024-03-07,178.97000122070312
2024-03-08,179.5500030517578
2024-03-11,181.41000366210938
2024-03-12,181.1999969482422
2024-03-13,188.88999938964844
2024-03-14,188.97999572753906
2024-03-15,193.83999633789062
2024-03-18,193.47999572753906
2024-03-19,196.57000732421875
2024-03-20,197.75
2024-03-21,199.2100067138672
2024-03-22,200.1699981689453
2024-03-25,199.8300018310547
2024-03-26,197.3800048828125
2024-03-27,196.99000549316406
2024-03-28,201.5
2024-04-01,204.41000366210938
2024-04-02,211.3800048828125
2024-04-03,214.9600067138672
2024-04-04,216.25
2024-04-05,219.1300048828125
2024-04-08,216.97999572753906
2024-04-09,212.1199951171875
2024-04-10,211.22000122070312
2024-04-11,212.27000427246094
2024-04-12,208.77000427246094
2024-04-15,207.02000427246094
2024-04-16,203.86000061035156
2024-04-17,202.4600067138672
2024-04-18,195.02000427246094
2024-04-19,196.3800048828125
2024-04-22,198.25
2024-04-23,199.64999389648438
2024-04-24,199.13999938964844
2024-04-25,199.50999450683594
2024-04-26,198.38999938964844
2024-04-29,200.50999450683594
2024-04-30,181.72000122070312
2024-05-01,178.97000122070312
2024-05-02,182.9499969482422
2024-05-03,182.5500030517578
2024-05-06,182.77999877929688
2024-05-07,180.9199981689453
2024-05-08,180.92999267578125
2024-05-09,182.92999267578125
2024-05-10,179.55999755859375
2024-05-13,177.86000061035156
2024-05-14,174.50999450683594
2024-05-15,172.64999389648438
2024-05-16,174.77000427246094
2024-05-17,179.6699981689453
2024-05-20,176.0800018310547
2024-05-21,176.5800018310547
2024-05-22,176.02000427246094
2024-05-23,176.55999755859375
2024-05-24,177.8000030517578
2024-05-28,179.16000366210938
2024-05-29,172.4600067138672
2024-05-30,172.00999450683594
2024-05-31,176.61000061035156
2024-06-03,174.75
2024-06-04,175.25999450683594
2024-06-05,173.9199981689453
2024-06-06,175.72999572753906
2024-06-07,175.10000610351562
2024-06-10,174.33999633789062
2024-06-11,174.4600067138672
2024-06-12,168.75999450683594
2024-06-13,170.50999450683594
2024-06-14,170.07000732421875
2024-06-17,171.72999572753906
2024-06-18,172.4499969482422
2024-06-20,173.66000366210938
2024-06-21,172.6699981689453
2024-06-24,173.99000549316406
2024-06-25,175.19000244140625
2024-06-26,174.3000030517578
2024-06-27,172.91000366210938
2024-06-28,173.47999572753906
2024-07-01,174.7899932861328
2024-07-02,174.13999938964844
2024-07-03,174.99000549316406
2024-07-05,170.74000549316406
2024-07-08,167.47000122070312
2024-07-09,162.9199981689453
2024-07-10,162.17999267578125
2024-07-11,164.2899932861328
2024-07-12,165.4600067138672
2024-07-15,166.7100067138672
2024-07-16,167.6699981689453
2024-07-17,165.55999755859375
2024-07-18,164.52000427246094
2024-07-19,165.16000366210938
2024-07-22,165.89999389648438
2024-07-23,163.97000122070312
2024-07-24,167.5500030517578
2024-07-25,171.5
2024-07-26,172.64999389648438
2024-07-29,171.9600067138672
2024-07-30,178.2899932861328
2024-07-31,177.02000427246094
2024-08-01,173.17999267578125
2024-08-02,164.63999938964844
2024-08-05,162.0500030517578
2024-08-06,170.88999938964844
2024-08-07,169.35000610351562
2024-08-08,174.14999389648438
2024-08-09,175.8300018310547
2024-08-12,176.3800048828125
2024-08-13,175.75
2024-08-14,179.0500030517578
2024-08-15,180.75
2024-08-16,180.02999877929688
2024-08-19,178.89999389648438
2024-08-20,171.61000061035156
2024-08-21,171.97000122070312
2024-08-22,171.77999877929688
2024-08-23,175.30999755859375
2024-08-26,173.1999969482422
2024-08-27,169.88999938964844
2024-08-28,169.92999267578125
2024-08-29,170.97000122070312
2024-08-30,177.1199951171875
2024-09-03,173.82000732421875
2024-09-04,171.75
2024-09-05,168.4600067138672
2024-09-06,166.0
2024-09-09,163.25
2024-09-10,163.5399932861328
2024-09-11,158.61000061035156
2024-09-12,161.49000549316406
2024-09-13,163.5800018310547
2024-09-16,161.00999450683594
2024-09-17,163.8699951171875
2024-09-18,164.6699981689453
2024-09-19,166.35000610351562
2024-09-20,164.38999938964844
2024-09-23,164.22000122070312
2024-09-24,162.4499969482422
2024-09-25,161.66000366210938
2024-09-26,163.44000244140625
2024-09-27,163.64999389648438
2024-09-30,162.91000366210938
2024-10-01,165.82000732421875
2024-10-02,165.3800048828125
2024-10-03,174.83999633789062
2024-10-04,171.97999572753906
2024-10-07,173.27000427246094
2024-10-08,159.99000549316406
2024-10-09,162.61000061035156
2024-10-10,164.85000610351562
2024-10-11,164.25999450683594
2024-10-14,162.5
2024-10-15,157.02000427246094
2024-10-16,157.89999389648438
2024-10-17,158.30999755859375
2024-10-18,158.3000030517578
2024-10-21,156.91000366210938
2024-10-22,158.24000549316406
2024-10-23,153.75999450683594
2024-10-24,152.8800048828125
2024-10-25,152.36000061035156
2024-10-28,151.07000732421875
2024-10-29,145.27999877929688
2024-10-30,144.75999450683594
2024-10-31,145.47000122070312
2024-11-01,143.1300048828125
2024-11-04,144.94000244140625
2024-11-05,149.55999755859375
2024-11-06,155.25
2024-11-07,154.0
2024-11-08,153.75
2024-11-11,156.05999755859375
2024-11-12,155.2100067138672
2024-11-13,159.11000061035156
2024-11-14,158.13999938964844
2024-11-15,157.52000427246094
2024-11-18,159.9199981689453
2024-11-19,158.8000030517578
2024-11-20,159.3800048828125
2024-11-21,159.2899932861328
