Date,CHRW
2023-02-27,100.95999908447266
2023-02-28,99.95999908447266
2023-03-01,99.37999725341797
2023-03-02,101.30000305175781
2023-03-03,100.9800033569336
2023-03-06,100.4800033569336
2023-03-07,101.05000305175781
2023-03-08,102.66000366210938
2023-03-09,103.3499984741211
2023-03-10,102.31999969482422
2023-03-13,101.29000091552734
2023-03-14,97.77999877929688
2023-03-15,97.5999984741211
2023-03-16,98.20999908447266
2023-03-17,95.91000366210938
2023-03-20,95.97000122070312
2023-03-21,96.62000274658203
2023-03-22,94.95999908447266
2023-03-23,94.87000274658203
2023-03-24,95.4800033569336
2023-03-27,96.45999908447266
2023-03-28,96.51000213623047
2023-03-29,96.43000030517578
2023-03-30,96.6500015258789
2023-03-31,99.37000274658203
2023-04-03,97.01000213623047
2023-04-04,94.66999816894531
2023-04-05,93.18000030517578
2023-04-06,92.66999816894531
2023-04-10,95.13999938964844
2023-04-11,95.69000244140625
2023-04-12,94.7300033569336
2023-04-13,95.58000183105469
2023-04-14,95.56999969482422
2023-04-17,95.7699966430664
2023-04-18,95.91999816894531
2023-04-19,96.0
2023-04-20,97.11000061035156
2023-04-21,97.38999938964844
2023-04-24,98.56999969482422
2023-04-25,95.86000061035156
2023-04-26,92.5
2023-04-27,99.68000030517578
2023-04-28,100.87000274658203
2023-05-01,104.44000244140625
2023-05-02,104.4000015258789
2023-05-03,105.06999969482422
2023-05-04,102.73999786376953
2023-05-05,104.5
2023-05-08,102.95999908447266
2023-05-09,101.58999633789062
2023-05-10,100.66000366210938
2023-05-11,99.30000305175781
2023-05-12,99.23999786376953
2023-05-15,100.0199966430664
2023-05-16,97.97000122070312
2023-05-17,100.70999908447266
2023-05-18,101.48999786376953
2023-05-19,100.43000030517578
2023-05-22,101.08999633789062
2023-05-23,101.47000122070312
2023-05-24,99.31999969482422
2023-05-25,99.41999816894531
2023-05-26,97.54000091552734
2023-05-30,97.55000305175781
2023-05-31,94.54000091552734
2023-06-01,94.87000274658203
2023-06-02,97.66999816894531
2023-06-05,91.4000015258789
2023-06-06,91.38999938964844
2023-06-07,91.9000015258789
2023-06-08,91.22000122070312
2023-06-09,89.7300033569336
2023-06-12,90.31999969482422
2023-06-13,91.33999633789062
2023-06-14,94.61000061035156
2023-06-15,95.36000061035156
2023-06-16,94.62000274658203
2023-06-20,92.66000366210938
2023-06-21,93.41999816894531
2023-06-22,92.04000091552734
2023-06-23,90.44999694824219
2023-06-26,92.55999755859375
2023-06-27,94.44000244140625
2023-06-28,93.87999725341797
2023-06-29,94.27999877929688
2023-06-30,94.3499984741211
2023-07-03,95.5199966430664
2023-07-05,94.6500015258789
2023-07-06,94.94000244140625
2023-07-07,95.26000213623047
2023-07-10,96.2300033569336
2023-07-11,98.20999908447266
2023-07-12,97.63999938964844
2023-07-13,96.8499984741211
2023-07-14,95.5999984741211
2023-07-17,94.8499984741211
2023-07-18,95.9000015258789
2023-07-19,98.31999969482422
2023-07-20,98.55999755859375
2023-07-21,98.5999984741211
2023-07-24,97.94000244140625
2023-07-25,97.91999816894531
2023-07-26,98.27999877929688
2023-07-27,97.66000366210938
2023-07-28,100.4000015258789
2023-07-31,100.18000030517578
2023-08-01,99.38999938964844
2023-08-02,97.44000244140625
2023-08-03,98.22000122070312
2023-08-04,98.5199966430664
2023-08-07,100.0
2023-08-08,97.91999816894531
2023-08-09,97.95999908447266
2023-08-10,96.44000244140625
2023-08-11,95.2300033569336
2023-08-14,95.38999938964844
2023-08-15,94.55999755859375
2023-08-16,94.30999755859375
2023-08-17,93.33000183105469
2023-08-18,94.98999786376953
2023-08-21,93.5199966430664
2023-08-22,92.86000061035156
2023-08-23,93.19000244140625
2023-08-24,93.13999938964844
2023-08-25,93.76000213623047
2023-08-28,93.04000091552734
2023-08-29,94.37999725341797
2023-08-30,94.62999725341797
2023-08-31,90.43000030517578
2023-09-01,88.3499984741211
2023-09-05,88.6500015258789
2023-09-06,87.37999725341797
2023-09-07,86.19000244140625
2023-09-08,86.31999969482422
2023-09-11,86.55000305175781
2023-09-12,86.9800033569336
2023-09-13,87.37000274658203
2023-09-14,89.88999938964844
2023-09-15,90.54000091552734
2023-09-18,87.81999969482422
2023-09-19,88.5
2023-09-20,87.58000183105469
2023-09-21,86.75
2023-09-22,85.93000030517578
2023-09-25,85.58999633789062
2023-09-26,84.94999694824219
2023-09-27,86.29000091552734
2023-09-28,87.13999938964844
2023-09-29,86.12999725341797
2023-10-02,85.6500015258789
2023-10-03,85.70999908447266
2023-10-04,85.51000213623047
2023-10-05,84.3499984741211
2023-10-06,84.86000061035156
2023-10-09,86.3499984741211
2023-10-10,86.5
2023-10-11,85.98999786376953
2023-10-12,84.73999786376953
2023-10-13,84.0
2023-10-16,85.75
2023-10-17,86.20999908447266
2023-10-18,83.77999877929688
2023-10-19,83.30999755859375
2023-10-20,85.33000183105469
2023-10-23,84.19000244140625
2023-10-24,83.75
2023-10-25,82.7300033569336
2023-10-26,81.0199966430664
2023-10-27,81.26000213623047
2023-10-30,80.62000274658203
2023-10-31,81.83000183105469
2023-11-01,81.45999908447266
2023-11-02,81.43000030517578
2023-11-03,81.69000244140625
2023-11-06,82.0
2023-11-07,82.7699966430664
2023-11-08,81.4000015258789
2023-11-09,80.12000274658203
2023-11-10,79.95999908447266
2023-11-13,78.97000122070312
2023-11-14,83.29000091552734
2023-11-15,83.25
2023-11-16,81.86000061035156
2023-11-17,82.5999984741211
2023-11-20,82.02999877929688
2023-11-21,82.30999755859375
2023-11-22,82.73999786376953
2023-11-24,82.51000213623047
2023-11-27,81.41000366210938
2023-11-28,82.38999938964844
2023-11-29,81.56999969482422
2023-11-30,82.05000305175781
2023-12-01,83.26000213623047
2023-12-04,85.72000122070312
2023-12-05,85.06999969482422
2023-12-06,85.51000213623047
2023-12-07,86.0199966430664
2023-12-08,84.5
2023-12-11,84.41999816894531
2023-12-12,83.5999984741211
2023-12-13,84.8499984741211
2023-12-14,85.04000091552734
2023-12-15,84.94999694824219
2023-12-18,84.41000366210938
2023-12-19,85.05999755859375
2023-12-20,85.23999786376953
2023-12-21,85.8499984741211
2023-12-22,87.2699966430664
2023-12-26,87.25
2023-12-27,86.86000061035156
2023-12-28,86.88999938964844
2023-12-29,86.38999938964844
2024-01-02,87.12999725341797
2024-01-03,87.33999633789062
2024-01-04,88.20999908447266
2024-01-05,88.58999633789062
2024-01-08,87.58999633789062
2024-01-09,86.62000274658203
2024-01-10,87.19000244140625
2024-01-11,87.0
2024-01-12,86.87000274658203
2024-01-16,85.80999755859375
2024-01-17,84.94000244140625
2024-01-18,85.56999969482422
2024-01-19,86.25
2024-01-22,87.12999725341797
2024-01-23,87.30000305175781
2024-01-24,85.56999969482422
2024-01-25,86.91999816894531
2024-01-26,87.38999938964844
2024-01-29,85.83999633789062
2024-01-30,85.91000366210938
2024-01-31,84.08999633789062
2024-02-01,73.5
2024-02-02,74.12999725341797
2024-02-05,74.04000091552734
2024-02-06,74.5199966430664
2024-02-07,73.66000366210938
2024-02-08,74.66000366210938
2024-02-09,74.66999816894531
2024-02-12,75.76000213623047
2024-02-13,74.08999633789062
2024-02-14,73.83999633789062
2024-02-15,73.69999694824219
2024-02-16,72.25
2024-02-20,71.63999938964844
2024-02-21,72.5
2024-02-22,73.6500015258789
2024-02-23,73.3499984741211
2024-02-26,73.43000030517578
2024-02-27,74.22000122070312
2024-02-28,74.38999938964844
2024-02-29,74.08000183105469
2024-03-01,73.87999725341797
2024-03-04,70.44999694824219
2024-03-05,69.6500015258789
2024-03-06,71.95999908447266
2024-03-07,72.61000061035156
2024-03-08,72.44999694824219
2024-03-11,75.0
2024-03-12,75.68000030517578
2024-03-13,75.30999755859375
2024-03-14,74.9000015258789
2024-03-15,73.94000244140625
2024-03-18,73.37999725341797
2024-03-19,74.05999755859375
2024-03-20,73.94999694824219
2024-03-21,74.3499984741211
2024-03-22,74.47000122070312
2024-03-25,74.81999969482422
2024-03-26,72.83000183105469
2024-03-27,74.31999969482422
2024-03-28,76.13999938964844
2024-04-01,73.33999633789062
2024-04-02,72.22000122070312
2024-04-03,71.7699966430664
2024-04-04,71.68000030517578
2024-04-05,71.18000030517578
2024-04-08,72.05999755859375
2024-04-09,72.93000030517578
2024-04-10,72.01000213623047
2024-04-11,72.1500015258789
2024-04-12,70.4800033569336
2024-04-15,69.01000213623047
2024-04-16,67.88999938964844
2024-04-17,68.80999755859375
2024-04-18,69.87000274658203
2024-04-19,71.22000122070312
2024-04-22,70.76000213623047
2024-04-23,70.3499984741211
2024-04-24,70.94000244140625
2024-04-25,70.26000213623047
2024-04-26,70.22000122070312
2024-04-29,71.69999694824219
2024-04-30,71.0
2024-05-01,72.08999633789062
2024-05-02,80.93000030517578
2024-05-03,81.19999694824219
2024-05-06,78.75
2024-05-07,79.52999877929688
2024-05-08,80.97000122070312
2024-05-09,81.26000213623047
2024-05-10,82.72000122070312
2024-05-13,84.47000122070312
2024-05-14,83.87000274658203
2024-05-15,83.3499984741211
2024-05-16,83.1500015258789
2024-05-17,84.11000061035156
2024-05-20,84.52999877929688
2024-05-21,82.5999984741211
2024-05-22,84.33999633789062
2024-05-23,84.5999984741211
2024-05-24,86.72000122070312
2024-05-28,86.02999877929688
2024-05-29,83.98999786376953
2024-05-30,84.88999938964844
2024-05-31,86.37000274658203
2024-06-03,87.11000061035156
2024-06-04,85.98999786376953
2024-06-05,87.63999938964844
2024-06-06,87.83000183105469
2024-06-07,86.9800033569336
2024-06-10,85.58999633789062
2024-06-11,84.44999694824219
2024-06-12,84.79000091552734
2024-06-13,84.5199966430664
2024-06-14,83.5999984741211
2024-06-17,85.80000305175781
2024-06-18,85.66999816894531
2024-06-20,87.48999786376953
2024-06-21,86.79000091552734
2024-06-24,88.48999786376953
2024-06-25,89.5
2024-06-26,89.26000213623047
2024-06-27,87.7300033569336
2024-06-28,88.12000274658203
2024-07-01,86.80999755859375
2024-07-02,86.1500015258789
2024-07-03,87.51000213623047
2024-07-05,86.48999786376953
2024-07-08,86.62000274658203
2024-07-09,86.55000305175781
2024-07-10,85.44000244140625
2024-07-11,86.37000274658203
2024-07-12,86.76000213623047
2024-07-15,87.02999877929688
2024-07-16,87.73999786376953
2024-07-17,88.97000122070312
2024-07-18,87.4000015258789
2024-07-19,88.86000061035156
2024-07-22,90.19000244140625
2024-07-23,90.62999725341797
2024-07-24,90.20999908447266
2024-07-25,89.41000366210938
2024-07-26,89.47000122070312
2024-07-29,89.25
2024-07-30,89.33999633789062
2024-07-31,89.05000305175781
2024-08-01,102.20999908447266
2024-08-02,98.62999725341797
2024-08-05,98.7300033569336
2024-08-06,99.18000030517578
2024-08-07,97.7699966430664
2024-08-08,98.56999969482422
2024-08-09,98.51000213623047
2024-08-12,98.69999694824219
2024-08-13,98.26000213623047
2024-08-14,97.79000091552734
2024-08-15,97.83999633789062
2024-08-16,99.22000122070312
2024-08-19,101.05000305175781
2024-08-20,99.18000030517578
2024-08-21,100.66999816894531
2024-08-22,101.33000183105469
2024-08-23,101.79000091552734
2024-08-26,102.30999755859375
2024-08-27,103.5999984741211
2024-08-28,103.95999908447266
2024-08-29,103.01000213623047
2024-08-30,103.51000213623047
2024-09-03,103.61000061035156
2024-09-04,104.12999725341797
2024-09-05,102.18000030517578
2024-09-06,100.80000305175781
2024-09-09,101.06999969482422
2024-09-10,101.06999969482422
2024-09-11,100.06999969482422
2024-09-12,99.45999908447266
2024-09-13,100.06999969482422
2024-09-16,100.30999755859375
2024-09-17,100.26000213623047
2024-09-18,102.04000091552734
2024-09-19,103.63999938964844
2024-09-20,104.19999694824219
2024-09-23,106.44999694824219
2024-09-24,108.87000274658203
2024-09-25,108.0199966430664
2024-09-26,107.54000091552734
2024-09-27,108.33999633789062
2024-09-30,110.37000274658203
2024-10-01,109.80000305175781
2024-10-02,108.4000015258789
2024-10-03,105.5
2024-10-04,106.7300033569336
2024-10-07,106.72000122070312
2024-10-08,107.93000030517578
2024-10-09,108.26000213623047
2024-10-10,108.04000091552734
2024-10-11,110.16999816894531
2024-10-14,110.16000366210938
2024-10-15,109.0999984741211
2024-10-16,110.63999938964844
2024-10-17,110.88999938964844
2024-10-18,110.12999725341797
2024-10-21,108.87999725341797
2024-10-22,108.08999633789062
2024-10-23,107.86000061035156
2024-10-24,106.7300033569336
2024-10-25,108.12000274658203
2024-10-28,108.94000244140625
2024-10-29,108.0
2024-10-30,109.63999938964844
2024-10-31,103.04000091552734
2024-11-01,101.81999969482422
2024-11-04,102.6500015258789
2024-11-05,104.93000030517578
2024-11-06,106.41999816894531
2024-11-07,107.91000366210938
2024-11-08,108.55999755859375
2024-11-11,109.02999877929688
2024-11-12,109.08999633789062
2024-11-13,111.68000030517578
2024-11-14,111.4800033569336
2024-11-15,110.19000244140625
2024-11-18,109.98999786376953
2024-11-19,109.08000183105469
2024-11-20,109.02999877929688
2024-11-21,108.54000091552734
