Date,DECK
2022-02-28,48.106666564941406
2022-03-01,45.23666763305664
2022-03-02,46.9283332824707
2022-03-03,44.7216682434082
2022-03-04,40.926666259765625
2022-03-07,39.133331298828125
2022-03-08,40.279998779296875
2022-03-09,41.92166519165039
2022-03-10,43.231666564941406
2022-03-11,42.901668548583984
2022-03-14,41.79499816894531
2022-03-15,43.32833480834961
2022-03-16,45.92333221435547
2022-03-17,46.07833480834961
2022-03-18,48.529998779296875
2022-03-21,46.38166809082031
2022-03-22,46.709999084472656
2022-03-23,44.904998779296875
2022-03-24,45.0099983215332
2022-03-25,44.78166580200195
2022-03-28,45.93166732788086
2022-03-29,48.16666793823242
2022-03-30,46.89833450317383
2022-03-31,45.628334045410156
2022-04-01,46.11166763305664
2022-04-04,47.79999923706055
2022-04-05,46.025001525878906
2022-04-06,44.706668853759766
2022-04-07,44.65999984741211
2022-04-08,43.95500183105469
2022-04-11,43.393333435058594
2022-04-12,44.224998474121094
2022-04-13,45.30500030517578
2022-04-14,45.206668853759766
2022-04-18,45.163333892822266
2022-04-19,48.393333435058594
2022-04-20,48.27166748046875
2022-04-21,48.19166564941406
2022-04-22,45.65999984741211
2022-04-25,46.41999816894531
2022-04-26,43.698333740234375
2022-04-27,44.163333892822266
2022-04-28,45.5533332824707
2022-04-29,44.29166793823242
2022-05-02,45.51333236694336
2022-05-03,45.241668701171875
2022-05-04,46.51333236694336
2022-05-05,43.165000915527344
2022-05-06,41.108333587646484
2022-05-09,39.5
2022-05-10,39.418331146240234
2022-05-11,38.189998626708984
2022-05-12,39.45000076293945
2022-05-13,41.084999084472656
2022-05-16,39.83333206176758
2022-05-17,40.70000076293945
2022-05-18,37.88166809082031
2022-05-19,37.79833221435547
2022-05-20,42.54666519165039
2022-05-23,41.35499954223633
2022-05-24,40.1533317565918
2022-05-25,41.26499938964844
2022-05-26,43.69333267211914
2022-05-27,45.30833435058594
2022-05-31,44.7599983215332
2022-06-01,43.508331298828125
2022-06-02,45.4466667175293
2022-06-03,45.095001220703125
2022-06-06,45.81999969482422
2022-06-07,45.41166687011719
2022-06-08,46.026668548583984
2022-06-09,45.8849983215332
2022-06-10,44.994998931884766
2022-06-13,41.810001373291016
2022-06-14,41.956668853759766
2022-06-15,42.97833251953125
2022-06-16,40.27166748046875
2022-06-17,41.71833419799805
2022-06-21,43.040000915527344
2022-06-22,42.505001068115234
2022-06-23,43.47833251953125
2022-06-24,45.5533332824707
2022-06-27,44.72666549682617
2022-06-28,43.915000915527344
2022-06-29,43.37333297729492
2022-06-30,42.55833435058594
2022-07-01,40.7783317565918
2022-07-05,43.78499984741211
2022-07-06,43.35166549682617
2022-07-07,45.366668701171875
2022-07-08,44.93000030517578
2022-07-11,43.606666564941406
2022-07-12,43.96333312988281
2022-07-13,45.15999984741211
2022-07-14,44.22833251953125
2022-07-15,45.12333297729492
2022-07-18,45.98500061035156
2022-07-19,48.26166534423828
2022-07-20,49.45500183105469
2022-07-21,49.77166748046875
2022-07-22,48.98833465576172
2022-07-25,48.525001525878906
2022-07-26,45.996665954589844
2022-07-27,46.89500045776367
2022-07-28,47.900001525878906
2022-07-29,52.20166778564453
2022-08-01,52.334999084472656
2022-08-02,51.25
2022-08-03,52.69166564941406
2022-08-04,52.224998474121094
2022-08-05,52.88666534423828
2022-08-08,53.36000061035156
2022-08-09,52.051666259765625
2022-08-10,54.538333892822266
2022-08-11,54.84166717529297
2022-08-12,55.563331604003906
2022-08-15,56.438331604003906
2022-08-16,56.94166564941406
2022-08-17,56.116668701171875
2022-08-18,56.188331604003906
2022-08-19,54.551666259765625
2022-08-22,54.72666549682617
2022-08-23,54.404998779296875
2022-08-24,54.04166793823242
2022-08-25,55.4900016784668
2022-08-26,54.741668701171875
2022-08-29,54.650001525878906
2022-08-30,54.09333419799805
2022-08-31,53.595001220703125
2022-09-01,53.311668395996094
2022-09-02,52.88666534423828
2022-09-06,54.10333251953125
2022-09-07,56.56999969482422
2022-09-08,58.14833450317383
2022-09-09,58.116668701171875
2022-09-12,59.61166763305664
2022-09-13,55.61333465576172
2022-09-14,55.724998474121094
2022-09-15,56.54999923706055
2022-09-16,56.20000076293945
2022-09-19,57.154998779296875
2022-09-20,56.1533317565918
2022-09-21,54.95000076293945
2022-09-22,53.64666748046875
2022-09-23,53.33000183105469
2022-09-26,52.3466682434082
2022-09-27,53.168331146240234
2022-09-28,55.02000045776367
2022-09-29,53.849998474121094
2022-09-30,52.10166549682617
2022-10-03,53.831668853759766
2022-10-04,55.67166519165039
2022-10-05,56.836666107177734
2022-10-06,56.73833465576172
2022-10-07,55.814998626708984
2022-10-10,55.20000076293945
2022-10-11,56.253334045410156
2022-10-12,56.4033317565918
2022-10-13,57.198333740234375
2022-10-14,56.84000015258789
2022-10-17,58.88666534423828
2022-10-18,60.1783332824707
2022-10-19,59.09166717529297
2022-10-20,57.96666717529297
2022-10-21,60.54666519165039
2022-10-24,60.27000045776367
2022-10-25,61.53166580200195
2022-10-26,60.23500061035156
2022-10-27,59.98833465576172
2022-10-28,57.55833435058594
2022-10-31,58.3216667175293
2022-11-01,60.496665954589844
2022-11-02,57.768333435058594
2022-11-03,59.36166763305664
2022-11-04,58.939998626708984
2022-11-07,57.025001525878906
2022-11-08,55.55833435058594
2022-11-09,54.95333480834961
2022-11-10,58.456668853759766
2022-11-11,57.51333236694336
2022-11-14,54.371665954589844
2022-11-15,57.878334045410156
2022-11-16,57.83333206176758
2022-11-17,58.82500076293945
2022-11-18,62.56666564941406
2022-11-21,60.72999954223633
2022-11-22,61.688331604003906
2022-11-23,63.130001068115234
2022-11-25,63.529998779296875
2022-11-28,63.913333892822266
2022-11-29,64.78500366210938
2022-11-30,66.4800033569336
2022-12-01,65.0683364868164
2022-12-02,64.88666534423828
2022-12-05,62.849998474121094
2022-12-06,62.7216682434082
2022-12-07,62.974998474121094
2022-12-08,63.46833419799805
2022-12-09,62.18166732788086
2022-12-12,63.20333480834961
2022-12-13,63.36333465576172
2022-12-14,65.00499725341797
2022-12-15,62.935001373291016
2022-12-16,61.584999084472656
2022-12-19,61.13666534423828
2022-12-20,60.508331298828125
2022-12-21,63.706668853759766
2022-12-22,64.77333068847656
2022-12-23,65.1449966430664
2022-12-27,66.13999938964844
2022-12-28,65.19667053222656
2022-12-29,66.66666412353516
2022-12-30,66.52666473388672
2023-01-03,64.87166595458984
2023-01-04,64.98999786376953
2023-01-05,65.84666442871094
2023-01-06,66.26166534423828
2023-01-09,67.64167022705078
2023-01-10,67.66666412353516
2023-01-11,68.41000366210938
2023-01-12,69.45333099365234
2023-01-13,70.15333557128906
2023-01-17,70.0
2023-01-18,70.0566635131836
2023-01-19,69.48999786376953
2023-01-20,69.66666412353516
2023-01-23,70.37999725341797
2023-01-24,70.4566650390625
2023-01-25,70.09166717529297
2023-01-26,70.16999816894531
2023-01-27,71.08499908447266
2023-01-30,70.05833435058594
2023-01-31,71.24666595458984
2023-02-01,71.39833068847656
2023-02-02,70.22166442871094
2023-02-03,69.05999755859375
2023-02-06,69.37000274658203
2023-02-07,69.60166931152344
2023-02-08,69.12833404541016
2023-02-09,70.13333129882812
2023-02-10,69.08833312988281
2023-02-13,70.19999694824219
2023-02-14,70.55500030517578
2023-02-15,69.24833679199219
2023-02-16,67.83499908447266
2023-02-17,67.5633316040039
2023-02-21,66.58000183105469
2023-02-22,67.10166931152344
2023-02-23,67.33999633789062
2023-02-24,66.69999694824219
2023-02-27,67.7300033569336
2023-02-28,69.39167022705078
2023-03-01,69.26499938964844
2023-03-02,70.13999938964844
2023-03-03,71.40166473388672
2023-03-06,72.25333404541016
2023-03-07,71.90333557128906
2023-03-08,71.74500274658203
2023-03-09,70.60166931152344
2023-03-10,68.72000122070312
2023-03-13,68.288330078125
2023-03-14,70.0
2023-03-15,67.7316665649414
2023-03-16,69.45833587646484
2023-03-17,68.7066650390625
2023-03-20,69.25166320800781
2023-03-21,73.3133316040039
2023-03-22,72.21499633789062
2023-03-23,73.7066650390625
2023-03-24,73.79166412353516
2023-03-27,74.69000244140625
2023-03-28,75.27166748046875
2023-03-29,75.288330078125
2023-03-30,74.66000366210938
2023-03-31,74.92500305175781
2023-04-03,75.58999633789062
2023-04-04,75.87666320800781
2023-04-05,74.86333465576172
2023-04-06,74.39833068847656
2023-04-10,76.34333038330078
2023-04-11,76.20500183105469
2023-04-12,76.29499816894531
2023-04-13,77.18499755859375
2023-04-14,77.83999633789062
2023-04-17,77.98332977294922
2023-04-18,79.57333374023438
2023-04-19,80.11499786376953
2023-04-20,79.9366683959961
2023-04-21,81.11333465576172
2023-04-24,81.64167022705078
2023-04-25,79.37833404541016
2023-04-26,79.75833129882812
2023-04-27,79.2249984741211
2023-04-28,79.88999938964844
2023-05-01,80.99333190917969
2023-05-02,80.81999969482422
2023-05-03,80.8183364868164
2023-05-04,79.79499816894531
2023-05-05,80.87333679199219
2023-05-08,82.4433364868164
2023-05-09,82.8183364868164
2023-05-10,82.62333679199219
2023-05-11,81.73999786376953
2023-05-12,81.76333618164062
2023-05-15,81.91999816894531
2023-05-16,78.88833618164062
2023-05-17,78.3949966430664
2023-05-18,78.75166320800781
2023-05-19,75.79833221435547
2023-05-22,76.03333282470703
2023-05-23,74.79833221435547
2023-05-24,73.38833618164062
2023-05-25,75.00166320800781
2023-05-26,77.52999877929688
2023-05-30,81.5199966430664
2023-05-31,79.16666412353516
2023-06-01,77.50166320800781
2023-06-02,79.46333312988281
2023-06-05,80.95999908447266
2023-06-06,81.92333221435547
2023-06-07,83.02166748046875
2023-06-08,81.83000183105469
2023-06-09,81.38833618164062
2023-06-12,83.4816665649414
2023-06-13,81.78666687011719
2023-06-14,84.45500183105469
2023-06-15,85.336669921875
2023-06-16,85.45333099365234
2023-06-20,84.7249984741211
2023-06-21,85.02333068847656
2023-06-22,83.92500305175781
2023-06-23,84.35333251953125
2023-06-26,84.90666961669922
2023-06-27,85.33999633789062
2023-06-28,86.6866683959961
2023-06-29,85.66166687011719
2023-06-30,87.9433364868164
2023-07-03,88.57666778564453
2023-07-05,89.09833526611328
2023-07-06,88.32666778564453
2023-07-07,87.86333465576172
2023-07-10,90.14167022705078
2023-07-11,91.90333557128906
2023-07-12,92.22000122070312
2023-07-13,89.89833068847656
2023-07-14,90.58000183105469
2023-07-17,91.24166870117188
2023-07-18,91.11166381835938
2023-07-19,90.62000274658203
2023-07-20,89.23833465576172
2023-07-21,89.59166717529297
2023-07-24,91.57833099365234
2023-07-25,92.55833435058594
2023-07-26,93.0
2023-07-27,89.50333404541016
2023-07-28,89.01000213623047
2023-07-31,90.61499786376953
2023-08-01,90.3933334350586
2023-08-02,90.15333557128906
2023-08-03,92.5566635131836
2023-08-04,92.07833099365234
2023-08-07,94.25833129882812
2023-08-08,94.1816635131836
2023-08-09,92.50499725341797
2023-08-10,93.24166870117188
2023-08-11,92.03666687011719
2023-08-14,93.04833221435547
2023-08-15,92.45500183105469
2023-08-16,92.77999877929688
2023-08-17,91.34666442871094
2023-08-18,92.88166809082031
2023-08-21,93.40833282470703
2023-08-22,92.5616683959961
2023-08-23,91.70333099365234
2023-08-24,86.96333312988281
2023-08-25,86.91999816894531
2023-08-28,86.04833221435547
2023-08-29,87.97833251953125
2023-08-30,86.47833251953125
2023-08-31,88.1816635131836
2023-09-01,88.79166412353516
2023-09-05,87.35333251953125
2023-09-06,87.63666534423828
2023-09-07,87.28500366210938
2023-09-08,87.87333679199219
2023-09-11,89.54166412353516
2023-09-12,90.12000274658203
2023-09-13,88.98833465576172
2023-09-14,89.48500061035156
2023-09-15,87.14666748046875
2023-09-18,87.70999908447266
2023-09-19,88.58000183105469
2023-09-20,87.27999877929688
2023-09-21,84.19667053222656
2023-09-22,85.09500122070312
2023-09-25,85.26667022705078
2023-09-26,83.711669921875
2023-09-27,83.59500122070312
2023-09-28,84.61166381835938
2023-09-29,85.6816635131836
2023-10-02,86.25833129882812
2023-10-03,84.6866683959961
2023-10-04,85.14666748046875
2023-10-05,82.75833129882812
2023-10-06,82.51333618164062
2023-10-09,83.25499725341797
2023-10-10,84.75833129882812
2023-10-11,84.84500122070312
2023-10-12,82.89666748046875
2023-10-13,82.07167053222656
2023-10-16,83.54000091552734
2023-10-17,86.48500061035156
2023-10-18,85.32666778564453
2023-10-19,84.8133316040039
2023-10-20,82.9316635131836
2023-10-23,82.40833282470703
2023-10-24,82.68333435058594
2023-10-25,82.06666564941406
2023-10-26,80.76333618164062
2023-10-27,96.0616683959961
2023-10-30,97.42666625976562
2023-10-31,99.51000213623047
2023-11-01,98.99666595458984
2023-11-02,100.16500091552734
2023-11-03,99.51667022705078
2023-11-06,102.14833068847656
2023-11-07,104.8566665649414
2023-11-08,104.53666687011719
2023-11-09,104.92500305175781
2023-11-10,105.4566650390625
2023-11-13,104.73666381835938
2023-11-14,105.02833557128906
2023-11-15,105.38833618164062
2023-11-16,102.57666778564453
2023-11-17,103.4183349609375
2023-11-20,104.913330078125
2023-11-21,105.6933364868164
2023-11-22,105.41666412353516
2023-11-24,106.17832946777344
2023-11-27,109.4366683959961
2023-11-28,108.61333465576172
2023-11-29,109.16500091552734
2023-11-30,110.66166687011719
2023-12-01,114.17666625976562
2023-12-04,115.63500213623047
2023-12-05,115.06666564941406
2023-12-06,114.62166595458984
2023-12-07,115.73666381835938
2023-12-08,115.89666748046875
2023-12-11,116.30999755859375
2023-12-12,117.62666320800781
2023-12-13,119.87833404541016
2023-12-14,116.3066635131836
2023-12-15,117.13500213623047
2023-12-18,117.78666687011719
2023-12-19,119.15499877929688
2023-12-20,116.79833221435547
2023-12-21,117.3550033569336
2023-12-22,115.61499786376953
2023-12-26,114.663330078125
2023-12-27,114.62666320800781
2023-12-28,112.586669921875
2023-12-29,111.40499877929688
2024-01-02,112.33000183105469
2024-01-03,113.0566635131836
2024-01-04,112.03666687011719
2024-01-05,108.71499633789062
2024-01-08,114.12333679199219
2024-01-09,116.15333557128906
2024-01-10,115.98500061035156
2024-01-11,117.28333282470703
2024-01-12,117.77999877929688
2024-01-16,120.29666900634766
2024-01-17,120.74833679199219
2024-01-18,122.78500366210938
2024-01-19,124.875
2024-01-22,127.94999694824219
2024-01-23,125.69166564941406
2024-01-24,125.10333251953125
2024-01-25,126.83499908447266
2024-01-26,127.96499633789062
2024-01-29,129.1266632080078
2024-01-30,128.92333984375
2024-01-31,125.62166595458984
2024-02-01,128.80833435058594
2024-02-02,147.00999450683594
2024-02-05,141.90167236328125
2024-02-06,137.55833435058594
2024-02-07,138.88833618164062
2024-02-08,138.73666381835938
2024-02-09,140.8699951171875
2024-02-12,140.77833557128906
2024-02-13,139.44500732421875
2024-02-14,141.35000610351562
2024-02-15,145.12832641601562
2024-02-16,143.8300018310547
2024-02-20,143.44667053222656
2024-02-21,143.61000061035156
2024-02-22,147.3433380126953
2024-02-23,146.74667358398438
2024-02-26,144.9116668701172
2024-02-27,145.23333740234375
2024-02-28,147.07000732421875
2024-02-29,149.26499938964844
2024-03-01,150.54833984375
2024-03-04,154.42999267578125
2024-03-05,151.14332580566406
2024-03-06,151.9983367919922
2024-03-07,152.14500427246094
2024-03-08,152.03334045410156
2024-03-11,150.27667236328125
2024-03-12,152.50833129882812
2024-03-13,154.61000061035156
2024-03-14,155.50833129882812
2024-03-15,151.63333129882812
2024-03-18,151.47666931152344
2024-03-19,151.47666931152344
2024-03-20,152.52999877929688
2024-03-21,158.82333374023438
2024-03-22,153.74000549316406
2024-03-25,155.43167114257812
2024-03-26,156.24166870117188
2024-03-27,156.31666564941406
2024-03-28,156.8766632080078
2024-04-01,155.0833282470703
2024-04-02,150.5500030517578
2024-04-03,150.1199951171875
2024-04-04,146.30332946777344
2024-04-05,146.64833068847656
2024-04-08,148.13999938964844
2024-04-09,144.63499450683594
2024-04-10,135.02166748046875
2024-04-11,136.65499877929688
2024-04-12,135.72833251953125
2024-04-15,135.89666748046875
2024-04-16,135.64833068847656
2024-04-17,136.53334045410156
2024-04-18,135.5500030517578
2024-04-19,133.39666748046875
2024-04-22,135.0366668701172
2024-04-23,138.2383270263672
2024-04-24,141.95166015625
2024-04-25,134.4166717529297
2024-04-26,138.91000366210938
2024-04-29,138.7383270263672
2024-04-30,136.4116668701172
2024-05-01,136.5800018310547
2024-05-02,138.77166748046875
2024-05-03,140.38999938964844
2024-05-06,143.64166259765625
2024-05-07,143.72999572753906
2024-05-08,142.24667358398438
2024-05-09,145.75833129882812
2024-05-10,143.6649932861328
2024-05-13,141.77833557128906
2024-05-14,147.0749969482422
2024-05-15,150.6133270263672
