Date,BXP
2023-01-05,64.18000030517578
2023-01-06,67.05000305175781
2023-01-09,65.72000122070312
2023-01-10,67.38999938964844
2023-01-11,69.76000213623047
2023-01-12,71.22000122070312
2023-01-13,71.19999694824219
2023-01-17,71.80000305175781
2023-01-18,71.12999725341797
2023-01-19,70.43000030517578
2023-01-20,71.19999694824219
2023-01-23,71.16999816894531
2023-01-24,70.8499984741211
2023-01-25,71.08999633789062
2023-01-26,70.04000091552734
2023-01-27,73.69999694824219
2023-01-30,72.19000244140625
2023-01-31,74.54000091552734
2023-02-01,74.38999938964844
2023-02-02,78.37000274658203
2023-02-03,75.4800033569336
2023-02-06,73.36000061035156
2023-02-07,73.5
2023-02-08,73.04000091552734
2023-02-09,71.77999877929688
2023-02-10,72.54000091552734
2023-02-13,73.2300033569336
2023-02-14,72.33999633789062
2023-02-15,73.19000244140625
2023-02-16,71.37000274658203
2023-02-17,70.44000244140625
2023-02-21,68.44000244140625
2023-02-22,68.16000366210938
2023-02-23,68.56999969482422
2023-02-24,66.72000122070312
2023-02-27,66.05999755859375
2023-02-28,65.4800033569336
2023-03-01,64.80999755859375
2023-03-02,65.12999725341797
2023-03-03,65.66000366210938
2023-03-06,66.1500015258789
2023-03-07,63.290000915527344
2023-03-08,64.16999816894531
2023-03-09,61.939998626708984
2023-03-10,57.439998626708984
2023-03-13,55.84000015258789
2023-03-14,53.43000030517578
2023-03-15,54.93000030517578
2023-03-16,53.5099983215332
2023-03-17,51.099998474121094
2023-03-20,51.720001220703125
2023-03-21,53.59000015258789
2023-03-22,49.95000076293945
2023-03-23,47.369998931884766
2023-03-24,49.41999816894531
2023-03-27,50.34000015258789
2023-03-28,50.900001525878906
2023-03-29,53.150001525878906
2023-03-30,53.29999923706055
2023-03-31,54.119998931884766
2023-04-03,53.630001068115234
2023-04-04,52.83000183105469
2023-04-05,52.529998779296875
2023-04-06,53.099998474121094
2023-04-10,52.790000915527344
2023-04-11,54.0099983215332
2023-04-12,51.58000183105469
2023-04-13,51.68000030517578
2023-04-14,50.959999084472656
2023-04-17,53.06999969482422
2023-04-18,52.650001525878906
2023-04-19,53.900001525878906
2023-04-20,52.279998779296875
2023-04-21,52.119998931884766
2023-04-24,52.029998779296875
2023-04-25,50.29999923706055
2023-04-26,51.18000030517578
2023-04-27,52.81999969482422
2023-04-28,53.36000061035156
2023-05-01,52.810001373291016
2023-05-02,51.209999084472656
2023-05-03,50.27000045776367
2023-05-04,50.65999984741211
2023-05-05,51.93000030517578
2023-05-08,50.91999816894531
2023-05-09,50.9900016784668
2023-05-10,50.61000061035156
2023-05-11,49.43000030517578
2023-05-12,48.41999816894531
2023-05-15,49.11000061035156
2023-05-16,47.060001373291016
2023-05-17,49.15999984741211
2023-05-18,49.349998474121094
2023-05-19,49.08000183105469
2023-05-22,50.060001373291016
2023-05-23,50.86000061035156
2023-05-24,48.349998474121094
2023-05-25,47.599998474121094
2023-05-26,47.7400016784668
2023-05-30,48.97999954223633
2023-05-31,48.66999816894531
2023-06-01,48.04999923706055
2023-06-02,50.63999938964844
2023-06-05,49.689998626708984
2023-06-06,52.040000915527344
2023-06-07,54.47999954223633
2023-06-08,53.880001068115234
2023-06-09,54.11000061035156
2023-06-12,54.380001068115234
2023-06-13,54.93000030517578
2023-06-14,54.22999954223633
2023-06-15,55.22999954223633
2023-06-16,55.040000915527344
2023-06-20,54.11000061035156
2023-06-21,54.18000030517578
2023-06-22,52.29999923706055
2023-06-23,51.5
2023-06-26,56.59000015258789
2023-06-27,57.75
2023-06-28,56.810001373291016
2023-06-29,57.099998474121094
2023-06-30,57.59000015258789
2023-07-03,58.439998626708984
2023-07-05,58.06999969482422
2023-07-06,57.41999816894531
2023-07-07,59.08000183105469
2023-07-10,59.349998474121094
2023-07-11,60.95000076293945
2023-07-12,61.02000045776367
2023-07-13,62.11000061035156
2023-07-14,61.459999084472656
2023-07-17,60.90999984741211
2023-07-18,62.18000030517578
2023-07-19,64.41999816894531
2023-07-20,63.38999938964844
2023-07-21,63.38999938964844
2023-07-24,64.45999908447266
2023-07-25,63.31999969482422
2023-07-26,65.56999969482422
2023-07-27,64.62000274658203
2023-07-28,65.94999694824219
2023-07-31,66.62999725341797
2023-08-01,64.70999908447266
2023-08-02,67.04000091552734
2023-08-03,67.0999984741211
2023-08-04,68.52999877929688
2023-08-07,69.75
2023-08-08,68.62000274658203
2023-08-09,67.06999969482422
2023-08-10,67.29000091552734
2023-08-11,68.12000274658203
2023-08-14,66.68000030517578
2023-08-15,64.4800033569336
2023-08-16,63.86000061035156
2023-08-17,63.060001373291016
2023-08-18,63.29999923706055
2023-08-21,62.81999969482422
2023-08-22,62.529998779296875
2023-08-23,64.5999984741211
2023-08-24,64.76000213623047
2023-08-25,64.01000213623047
2023-08-28,65.37999725341797
2023-08-29,67.12000274658203
2023-08-30,67.30000305175781
2023-08-31,66.7699966430664
2023-09-01,66.68000030517578
2023-09-05,66.9000015258789
2023-09-06,66.11000061035156
2023-09-07,65.94000244140625
2023-09-08,66.58000183105469
2023-09-11,66.16000366210938
2023-09-12,65.94999694824219
2023-09-13,63.79999923706055
2023-09-14,66.23999786376953
2023-09-15,66.27999877929688
2023-09-18,65.33999633789062
2023-09-19,65.55000305175781
2023-09-20,65.55999755859375
2023-09-21,60.880001068115234
2023-09-22,60.310001373291016
2023-09-25,59.63999938964844
2023-09-26,57.720001220703125
2023-09-27,58.869998931884766
2023-09-28,59.20000076293945
2023-09-29,59.47999954223633
2023-10-02,57.459999084472656
2023-10-03,54.45000076293945
2023-10-04,54.93000030517578
2023-10-05,54.630001068115234
2023-10-06,53.22999954223633
2023-10-09,54.20000076293945
2023-10-10,55.0
2023-10-11,56.9900016784668
2023-10-12,56.20000076293945
2023-10-13,55.439998626708984
2023-10-16,56.7599983215332
2023-10-17,58.15999984741211
2023-10-18,56.59000015258789
2023-10-19,54.54999923706055
2023-10-20,53.900001525878906
2023-10-23,52.9900016784668
2023-10-24,53.81999969482422
2023-10-25,52.15999984741211
2023-10-26,53.61000061035156
2023-10-27,52.41999816894531
2023-10-30,53.310001373291016
2023-10-31,53.56999969482422
2023-11-01,53.5
2023-11-02,55.84000015258789
2023-11-03,58.90999984741211
2023-11-06,57.380001068115234
2023-11-07,55.5
2023-11-08,54.959999084472656
2023-11-09,52.189998626708984
2023-11-10,52.439998626708984
2023-11-13,51.209999084472656
2023-11-14,56.689998626708984
2023-11-15,57.02000045776367
2023-11-16,55.22999954223633
2023-11-17,55.08000183105469
2023-11-20,55.09000015258789
2023-11-21,53.619998931884766
2023-11-22,53.97999954223633
2023-11-24,53.709999084472656
2023-11-27,53.459999084472656
2023-11-28,55.2599983215332
2023-11-29,57.0
2023-11-30,56.93000030517578
2023-12-01,63.279998779296875
2023-12-04,63.720001220703125
2023-12-05,61.97999954223633
2023-12-06,63.27000045776367
2023-12-07,64.61000061035156
2023-12-08,64.08000183105469
2023-12-11,64.08000183105469
2023-12-12,62.75
2023-12-13,68.08999633789062
2023-12-14,72.9800033569336
2023-12-15,71.41999816894531
2023-12-18,70.30000305175781
2023-12-19,71.4000015258789
2023-12-20,70.7300033569336
2023-12-21,71.25
2023-12-22,70.87000274658203
2023-12-26,72.05999755859375
2023-12-27,71.7300033569336
2023-12-28,71.94999694824219
2023-12-29,70.16999816894531
2024-01-02,72.0999984741211
2024-01-03,69.36000061035156
2024-01-04,69.23999786376953
2024-01-05,70.36000061035156
2024-01-08,71.08999633789062
2024-01-09,71.31999969482422
2024-01-10,72.06999969482422
2024-01-11,69.93000030517578
2024-01-12,69.95999908447266
2024-01-16,69.4800033569336
2024-01-17,66.91999816894531
2024-01-18,66.5
2024-01-19,68.33000183105469
2024-01-22,69.69999694824219
2024-01-23,70.48999786376953
2024-01-24,70.45999908447266
2024-01-25,71.5
2024-01-26,71.19999694824219
2024-01-29,72.20999908447266
2024-01-30,70.0
2024-01-31,66.5
2024-02-01,65.29000091552734
2024-02-02,63.689998626708984
2024-02-05,62.650001525878906
2024-02-06,63.310001373291016
2024-02-07,63.77000045776367
2024-02-08,65.06999969482422
2024-02-09,64.18000030517578
2024-02-12,65.44000244140625
2024-02-13,62.540000915527344
2024-02-14,63.220001220703125
2024-02-15,66.70999908447266
2024-02-16,67.36000061035156
2024-02-20,66.02999877929688
2024-02-21,65.72000122070312
2024-02-22,65.43000030517578
2024-02-23,65.02999877929688
2024-02-26,64.08000183105469
2024-02-27,64.91999816894531
2024-02-28,63.81999969482422
2024-02-29,64.72000122070312
2024-03-01,66.25
2024-03-04,65.80999755859375
2024-03-05,64.5999984741211
2024-03-06,63.119998931884766
2024-03-07,63.150001525878906
2024-03-08,63.939998626708984
2024-03-11,63.83000183105469
2024-03-12,63.59000015258789
2024-03-13,64.26000213623047
2024-03-14,62.599998474121094
2024-03-15,62.599998474121094
2024-03-18,62.83000183105469
2024-03-19,63.02000045776367
2024-03-20,64.44999694824219
2024-03-21,66.11000061035156
2024-03-22,63.27000045776367
2024-03-25,62.88999938964844
2024-03-26,61.06999969482422
2024-03-27,63.150001525878906
2024-03-28,65.30999755859375
2024-04-01,63.290000915527344
2024-04-02,62.11000061035156
2024-04-03,62.709999084472656
2024-04-04,61.41999816894531
2024-04-05,61.349998474121094
2024-04-08,63.2400016784668
2024-04-09,65.30000305175781
2024-04-10,61.33000183105469
2024-04-11,62.029998779296875
2024-04-12,60.61000061035156
2024-04-15,58.66999816894531
2024-04-16,57.97999954223633
2024-04-17,57.95000076293945
2024-04-18,58.689998626708984
2024-04-19,60.20000076293945
2024-04-22,61.34000015258789
2024-04-23,62.93000030517578
2024-04-24,62.939998626708984
2024-04-25,61.95000076293945
2024-04-26,61.5099983215332
2024-04-29,62.84000015258789
2024-04-30,61.88999938964844
2024-05-01,59.25
2024-05-02,60.06999969482422
2024-05-03,60.779998779296875
2024-05-06,61.59000015258789
2024-05-07,60.86000061035156
2024-05-08,60.119998931884766
2024-05-09,61.43000030517578
2024-05-10,61.5
2024-05-13,62.75
2024-05-14,64.05000305175781
2024-05-15,64.68000030517578
2024-05-16,63.650001525878906
2024-05-17,63.20000076293945
2024-05-20,62.099998474121094
2024-05-21,62.349998474121094
2024-05-22,61.72999954223633
2024-05-23,59.7599983215332
2024-05-24,59.310001373291016
2024-05-28,58.09000015258789
2024-05-29,57.16999816894531
2024-05-30,58.189998626708984
2024-05-31,60.66999816894531
2024-06-03,60.040000915527344
2024-06-04,59.95000076293945
2024-06-05,59.720001220703125
2024-06-06,60.83000183105469
2024-06-07,59.2599983215332
2024-06-10,59.08000183105469
2024-06-11,58.38999938964844
2024-06-12,59.959999084472656
2024-06-13,61.29999923706055
2024-06-14,61.63999938964844
2024-06-17,61.45000076293945
2024-06-18,62.04999923706055
2024-06-20,61.40999984741211
2024-06-21,61.5
2024-06-24,62.189998626708984
2024-06-25,61.709999084472656
2024-06-26,61.09000015258789
2024-06-27,61.18000030517578
2024-06-28,61.560001373291016
2024-07-01,60.689998626708984
2024-07-02,61.54999923706055
2024-07-03,61.47999954223633
2024-07-05,60.29999923706055
2024-07-08,60.75
2024-07-09,61.2599983215332
2024-07-10,61.83000183105469
2024-07-11,65.2300033569336
2024-07-12,67.76000213623047
2024-07-15,68.38999938964844
2024-07-16,69.3499984741211
2024-07-17,68.55000305175781
2024-07-18,67.2300033569336
2024-07-19,66.76000213623047
2024-07-22,67.87000274658203
2024-07-23,69.18000030517578
2024-07-24,67.0199966430664
2024-07-25,67.91000366210938
2024-07-26,70.5
2024-07-29,71.3499984741211
2024-07-30,72.62999725341797
2024-07-31,71.30999755859375
2024-08-01,70.29000091552734
2024-08-02,66.93000030517578
2024-08-05,65.6500015258789
2024-08-06,68.3499984741211
2024-08-07,67.55000305175781
2024-08-08,68.75
2024-08-09,68.62000274658203
2024-08-12,67.19999694824219
2024-08-13,68.83999633789062
2024-08-14,68.52999877929688
2024-08-15,69.62999725341797
2024-08-16,69.98999786376953
2024-08-19,71.27999877929688
2024-08-20,70.18000030517578
2024-08-21,70.55999755859375
2024-08-22,70.87000274658203
2024-08-23,73.12000274658203
2024-08-26,73.97000122070312
2024-08-27,74.19999694824219
2024-08-28,74.27999877929688
2024-08-29,74.4000015258789
2024-08-30,75.22000122070312
2024-09-03,74.31999969482422
2024-09-04,74.43000030517578
2024-09-05,74.66000366210938
2024-09-06,74.55999755859375
2024-09-09,74.30000305175781
2024-09-10,74.51000213623047
2024-09-11,76.29000091552734
2024-09-12,78.61000061035156
2024-09-13,80.05999755859375
2024-09-16,81.5
2024-09-17,80.41000366210938
2024-09-18,81.29000091552734
2024-09-19,82.30999755859375
2024-09-20,81.0199966430664
2024-09-23,82.16999816894531
2024-09-24,82.48999786376953
2024-09-25,80.80000305175781
2024-09-26,80.26000213623047
2024-09-27,80.7699966430664
2024-09-30,80.45999908447266
2024-10-01,79.68000030517578
2024-10-02,80.13999938964844
2024-10-03,79.81999969482422
2024-10-04,80.73999786376953
2024-10-07,79.9000015258789
2024-10-08,80.91999816894531
2024-10-09,82.4000015258789
2024-10-10,82.2300033569336
2024-10-11,82.97000122070312
2024-10-14,84.38999938964844
2024-10-15,86.4800033569336
2024-10-16,87.4000015258789
2024-10-17,88.91999816894531
2024-10-18,89.72000122070312
2024-10-21,86.93000030517578
2024-10-22,86.81999969482422
2024-10-23,86.95999908447266
2024-10-24,87.5999984741211
2024-10-25,86.98999786376953
2024-10-28,87.38999938964844
2024-10-29,86.19000244140625
2024-10-30,82.75
2024-10-31,80.55999755859375
2024-11-01,79.16000366210938
2024-11-04,80.33000183105469
2024-11-05,81.37999725341797
2024-11-06,80.94999694824219
2024-11-07,82.62000274658203
2024-11-08,82.9000015258789
2024-11-11,81.95999908447266
2024-11-12,79.02999877929688
2024-11-13,79.38999938964844
2024-11-14,79.47000122070312
2024-11-15,78.52999877929688
2024-11-18,78.41000366210938
2024-11-19,79.41999816894531
2024-11-20,79.55999755859375
2024-11-21,80.7699966430664
