Date,HWM
2022-08-03,37.22999954223633
2022-08-04,37.11000061035156
2022-08-05,37.060001373291016
2022-08-08,37.560001373291016
2022-08-09,37.439998626708984
2022-08-10,37.90999984741211
2022-08-11,38.22999954223633
2022-08-12,38.54999923706055
2022-08-15,38.720001220703125
2022-08-16,38.72999954223633
2022-08-17,38.45000076293945
2022-08-18,38.439998626708984
2022-08-19,37.599998474121094
2022-08-22,36.47999954223633
2022-08-23,36.68000030517578
2022-08-24,37.029998779296875
2022-08-25,37.779998779296875
2022-08-26,36.65999984741211
2022-08-29,36.599998474121094
2022-08-30,35.869998931884766
2022-08-31,35.43000030517578
2022-09-01,35.04999923706055
2022-09-02,35.02000045776367
2022-09-06,34.72999954223633
2022-09-07,35.36000061035156
2022-09-08,35.849998474121094
2022-09-09,36.40999984741211
2022-09-12,37.02000045776367
2022-09-13,35.20000076293945
2022-09-14,35.31999969482422
2022-09-15,34.290000915527344
2022-09-16,33.61000061035156
2022-09-19,34.220001220703125
2022-09-20,34.279998779296875
2022-09-21,33.43000030517578
2022-09-22,32.790000915527344
2022-09-23,31.829999923706055
2022-09-26,31.040000915527344
2022-09-27,31.100000381469727
2022-09-28,31.850000381469727
2022-09-29,30.940000534057617
2022-09-30,30.93000030517578
2022-10-03,32.09000015258789
2022-10-04,33.5099983215332
2022-10-05,33.33000183105469
2022-10-06,33.20000076293945
2022-10-07,32.540000915527344
2022-10-10,32.939998626708984
2022-10-11,33.0
2022-10-12,32.11000061035156
2022-10-13,32.88999938964844
2022-10-14,32.290000915527344
2022-10-17,32.93000030517578
2022-10-18,33.61000061035156
2022-10-19,34.2400016784668
2022-10-20,34.02000045776367
2022-10-21,35.369998931884766
2022-10-24,35.400001525878906
2022-10-25,35.56999969482422
2022-10-26,34.709999084472656
2022-10-27,35.09000015258789
2022-10-28,36.16999816894531
2022-10-31,35.54999923706055
2022-11-01,36.4900016784668
2022-11-02,35.34000015258789
2022-11-03,35.22999954223633
2022-11-04,36.040000915527344
2022-11-07,36.61000061035156
2022-11-08,36.84000015258789
2022-11-09,36.34000015258789
2022-11-10,38.29999923706055
2022-11-11,37.43000030517578
2022-11-14,36.650001525878906
2022-11-15,36.54999923706055
2022-11-16,36.84000015258789
2022-11-17,36.470001220703125
2022-11-18,37.099998474121094
2022-11-21,37.27000045776367
2022-11-22,38.22999954223633
2022-11-23,38.02000045776367
2022-11-25,38.040000915527344
2022-11-28,37.029998779296875
2022-11-29,37.220001220703125
2022-11-30,37.66999816894531
2022-12-01,38.40999984741211
2022-12-02,39.08000183105469
2022-12-05,38.540000915527344
2022-12-06,37.869998931884766
2022-12-07,37.869998931884766
2022-12-08,37.63999938964844
2022-12-09,38.0
2022-12-12,38.880001068115234
2022-12-13,39.209999084472656
2022-12-14,39.0
2022-12-15,37.93000030517578
2022-12-16,38.130001068115234
2022-12-19,37.58000183105469
2022-12-20,38.279998779296875
2022-12-21,39.04999923706055
2022-12-22,38.540000915527344
2022-12-23,39.060001373291016
2022-12-27,39.400001525878906
2022-12-28,38.720001220703125
2022-12-29,39.38999938964844
2022-12-30,39.40999984741211
2023-01-03,39.060001373291016
2023-01-04,39.54999923706055
2023-01-05,39.31999969482422
2023-01-06,40.459999084472656
2023-01-09,40.08000183105469
2023-01-10,40.54999923706055
2023-01-11,40.38999938964844
2023-01-12,40.66999816894531
2023-01-13,40.75
2023-01-17,40.61000061035156
2023-01-18,39.529998779296875
2023-01-19,38.43000030517578
2023-01-20,38.70000076293945
2023-01-23,39.43000030517578
2023-01-24,39.40999984741211
2023-01-25,39.61000061035156
2023-01-26,40.81999969482422
2023-01-27,40.400001525878906
2023-01-30,40.189998626708984
2023-01-31,40.689998626708984
2023-02-01,40.59000015258789
2023-02-02,40.22999954223633
2023-02-03,39.86000061035156
2023-02-06,39.959999084472656
2023-02-07,40.86000061035156
2023-02-08,40.84000015258789
2023-02-09,40.45000076293945
2023-02-10,40.52000045776367
2023-02-13,41.08000183105469
2023-02-14,43.02000045776367
2023-02-15,43.40999984741211
2023-02-16,42.95000076293945
2023-02-17,43.02000045776367
2023-02-21,42.09000015258789
2023-02-22,41.9900016784668
2023-02-23,42.029998779296875
2023-02-24,41.959999084472656
2023-02-27,42.31999969482422
2023-02-28,42.18000030517578
2023-03-01,42.79999923706055
2023-03-02,43.349998474121094
2023-03-03,43.75
2023-03-06,43.7599983215332
2023-03-07,43.349998474121094
2023-03-08,43.72999954223633
2023-03-09,42.060001373291016
2023-03-10,40.84000015258789
2023-03-13,40.029998779296875
2023-03-14,40.779998779296875
2023-03-15,39.380001068115234
2023-03-16,40.45000076293945
2023-03-17,39.209999084472656
2023-03-20,39.47999954223633
2023-03-21,40.54999923706055
2023-03-22,40.5099983215332
2023-03-23,40.189998626708984
2023-03-24,40.25
2023-03-27,40.7599983215332
2023-03-28,41.119998931884766
2023-03-29,41.810001373291016
2023-03-30,41.939998626708984
2023-03-31,42.369998931884766
2023-04-03,42.970001220703125
2023-04-04,42.119998931884766
2023-04-05,42.11000061035156
2023-04-06,41.54999923706055
2023-04-10,42.119998931884766
2023-04-11,42.65999984741211
2023-04-12,43.40999984741211
2023-04-13,43.52000045776367
2023-04-14,42.540000915527344
2023-04-17,42.869998931884766
2023-04-18,43.36000061035156
2023-04-19,43.279998779296875
2023-04-20,43.20000076293945
2023-04-21,42.93000030517578
2023-04-24,43.27000045776367
2023-04-25,42.9900016784668
2023-04-26,42.40999984741211
2023-04-27,43.72999954223633
2023-04-28,44.290000915527344
2023-05-01,44.29999923706055
2023-05-02,44.959999084472656
2023-05-03,44.70000076293945
2023-05-04,43.27000045776367
2023-05-05,44.0
2023-05-08,43.810001373291016
2023-05-09,44.7599983215332
2023-05-10,44.2599983215332
2023-05-11,43.959999084472656
2023-05-12,43.959999084472656
2023-05-15,44.529998779296875
2023-05-16,44.2400016784668
2023-05-17,44.66999816894531
2023-05-18,45.18000030517578
2023-05-19,44.959999084472656
2023-05-22,44.81999969482422
2023-05-23,43.77000045776367
2023-05-24,43.2400016784668
2023-05-25,43.2599983215332
2023-05-26,43.5
2023-05-30,43.47999954223633
2023-05-31,42.75
2023-06-01,43.72999954223633
2023-06-02,45.130001068115234
2023-06-05,44.79999923706055
2023-06-06,45.290000915527344
2023-06-07,46.16999816894531
2023-06-08,46.349998474121094
2023-06-09,45.939998626708984
2023-06-12,46.18000030517578
2023-06-13,46.0099983215332
2023-06-14,45.70000076293945
2023-06-15,46.040000915527344
2023-06-16,45.97999954223633
2023-06-20,46.56999969482422
2023-06-21,47.15999984741211
2023-06-22,46.560001373291016
2023-06-23,46.349998474121094
2023-06-26,46.68000030517578
2023-06-27,48.099998474121094
2023-06-28,48.11000061035156
2023-06-29,48.7599983215332
2023-06-30,49.560001373291016
2023-07-03,49.130001068115234
2023-07-05,48.900001525878906
2023-07-06,48.95000076293945
2023-07-07,49.400001525878906
2023-07-10,50.2400016784668
2023-07-11,50.70000076293945
2023-07-12,49.65999984741211
2023-07-13,49.709999084472656
2023-07-14,49.400001525878906
2023-07-17,50.20000076293945
2023-07-18,50.099998474121094
2023-07-19,49.7400016784668
2023-07-20,50.38999938964844
2023-07-21,49.90999984741211
2023-07-24,50.06999969482422
2023-07-25,50.220001220703125
2023-07-26,50.47999954223633
2023-07-27,50.18000030517578
2023-07-28,50.43000030517578
2023-07-31,51.13999938964844
2023-08-01,48.9900016784668
2023-08-02,48.04999923706055
2023-08-03,48.18000030517578
2023-08-04,49.04999923706055
2023-08-07,50.45000076293945
2023-08-08,50.5
2023-08-09,49.790000915527344
2023-08-10,49.84000015258789
2023-08-11,49.439998626708984
2023-08-14,49.220001220703125
2023-08-15,48.77000045776367
2023-08-16,48.849998474121094
2023-08-17,48.61000061035156
2023-08-18,48.779998779296875
2023-08-21,48.56999969482422
2023-08-22,48.689998626708984
2023-08-23,49.13999938964844
2023-08-24,48.119998931884766
2023-08-25,48.18000030517578
2023-08-28,48.86000061035156
2023-08-29,49.310001373291016
2023-08-30,49.720001220703125
2023-08-31,49.470001220703125
2023-09-01,49.689998626708984
2023-09-05,48.310001373291016
2023-09-06,48.43000030517578
2023-09-07,48.20000076293945
2023-09-08,47.650001525878906
2023-09-11,47.84000015258789
2023-09-12,47.720001220703125
2023-09-13,47.08000183105469
2023-09-14,47.09000015258789
2023-09-15,46.68000030517578
2023-09-18,47.09000015258789
2023-09-19,47.119998931884766
2023-09-20,46.540000915527344
2023-09-21,46.06999969482422
2023-09-22,45.79999923706055
2023-09-25,46.29999923706055
2023-09-26,45.810001373291016
2023-09-27,46.08000183105469
2023-09-28,46.47999954223633
2023-09-29,46.25
2023-10-02,45.41999816894531
2023-10-03,45.52000045776367
2023-10-04,45.720001220703125
2023-10-05,45.630001068115234
2023-10-06,45.959999084472656
2023-10-09,46.41999816894531
2023-10-10,46.459999084472656
2023-10-11,46.470001220703125
2023-10-12,45.45000076293945
2023-10-13,44.369998931884766
2023-10-16,44.599998474121094
2023-10-17,45.2400016784668
2023-10-18,44.349998474121094
2023-10-19,43.709999084472656
2023-10-20,43.439998626708984
2023-10-23,43.54999923706055
2023-10-24,43.5
2023-10-25,43.22999954223633
2023-10-26,43.470001220703125
2023-10-27,43.09000015258789
2023-10-30,43.599998474121094
2023-10-31,44.099998474121094
2023-11-01,44.720001220703125
2023-11-02,48.25
2023-11-03,47.97999954223633
2023-11-06,48.72999954223633
2023-11-07,48.27000045776367
2023-11-08,48.34000015258789
2023-11-09,48.7599983215332
2023-11-10,49.54999923706055
2023-11-13,50.34000015258789
2023-11-14,51.5099983215332
2023-11-15,51.54999923706055
2023-11-16,51.529998779296875
2023-11-17,51.470001220703125
2023-11-20,51.47999954223633
2023-11-21,52.02000045776367
2023-11-22,52.279998779296875
2023-11-24,52.27000045776367
2023-11-27,52.619998931884766
2023-11-28,51.95000076293945
2023-11-29,51.59000015258789
2023-11-30,52.599998474121094
2023-12-01,52.900001525878906
2023-12-04,52.90999984741211
2023-12-05,52.18000030517578
2023-12-06,52.310001373291016
2023-12-07,52.7400016784668
2023-12-08,53.2599983215332
2023-12-11,53.65999984741211
2023-12-12,54.13999938964844
2023-12-13,54.209999084472656
2023-12-14,52.779998779296875
2023-12-15,52.79999923706055
2023-12-18,53.189998626708984
2023-12-19,53.650001525878906
2023-12-20,52.720001220703125
2023-12-21,53.470001220703125
2023-12-22,53.56999969482422
2023-12-26,53.84000015258789
2023-12-27,54.04999923706055
2023-12-28,54.11000061035156
2023-12-29,54.119998931884766
2024-01-02,53.72999954223633
2024-01-03,52.7599983215332
2024-01-04,52.599998474121094
2024-01-05,53.83000183105469
2024-01-08,54.09000015258789
2024-01-09,53.709999084472656
2024-01-10,55.56999969482422
2024-01-11,55.5099983215332
2024-01-12,55.540000915527344
2024-01-16,53.65999984741211
2024-01-17,53.56999969482422
2024-01-18,55.189998626708984
2024-01-19,55.7400016784668
2024-01-22,56.06999969482422
2024-01-23,56.43000030517578
2024-01-24,56.34000015258789
2024-01-25,55.27000045776367
2024-01-26,55.43000030517578
2024-01-29,55.779998779296875
2024-01-30,55.97999954223633
2024-01-31,56.2599983215332
2024-02-01,57.380001068115234
2024-02-02,57.720001220703125
2024-02-05,57.790000915527344
2024-02-06,58.43000030517578
2024-02-07,59.09000015258789
2024-02-08,59.16999816894531
2024-02-09,58.599998474121094
2024-02-12,58.83000183105469
2024-02-13,61.97999954223633
2024-02-14,63.380001068115234
2024-02-15,63.27000045776367
2024-02-16,62.81999969482422
2024-02-20,63.11000061035156
2024-02-21,63.52000045776367
2024-02-22,65.05999755859375
2024-02-23,65.87000274658203
2024-02-26,65.86000061035156
2024-02-27,65.97000122070312
2024-02-28,66.76000213623047
2024-02-29,66.55000305175781
2024-03-01,67.0
2024-03-04,67.79000091552734
2024-03-05,67.95999908447266
2024-03-06,68.77999877929688
2024-03-07,69.37999725341797
2024-03-08,67.73999786376953
2024-03-11,65.0
2024-03-12,66.06999969482422
2024-03-13,65.62999725341797
2024-03-14,65.5
2024-03-15,66.23999786376953
2024-03-18,66.73999786376953
2024-03-19,67.16999816894531
2024-03-20,67.52999877929688
2024-03-21,67.68000030517578
2024-03-22,68.0999984741211
2024-03-25,67.36000061035156
2024-03-26,67.6500015258789
2024-03-27,68.08000183105469
2024-03-28,68.43000030517578
2024-04-01,66.11000061035156
2024-04-02,65.26000213623047
2024-04-03,66.0
2024-04-04,65.52999877929688
2024-04-05,67.05999755859375
2024-04-08,66.7300033569336
2024-04-09,65.8499984741211
2024-04-10,65.25
2024-04-11,65.58999633789062
2024-04-12,64.0
2024-04-15,63.4900016784668
2024-04-16,64.0199966430664
2024-04-17,63.459999084472656
2024-04-18,63.5
2024-04-19,63.40999984741211
2024-04-22,62.93000030517578
2024-04-23,64.76000213623047
2024-04-24,64.69999694824219
2024-04-25,64.80000305175781
2024-04-26,66.4000015258789
2024-04-29,67.11000061035156
2024-04-30,66.75
2024-05-01,66.77999877929688
2024-05-02,77.0999984741211
2024-05-03,78.88999938964844
2024-05-06,80.18000030517578
2024-05-07,79.83000183105469
2024-05-08,81.41999816894531
2024-05-09,82.02999877929688
2024-05-10,80.87000274658203
2024-05-13,80.22000122070312
2024-05-14,80.87999725341797
2024-05-15,82.75
2024-05-16,82.52999877929688
2024-05-17,82.93000030517578
2024-05-20,84.05999755859375
2024-05-21,84.79000091552734
2024-05-22,83.45999908447266
2024-05-23,82.41999816894531
2024-05-24,84.72000122070312
2024-05-28,85.27999877929688
2024-05-29,84.06999969482422
2024-05-30,84.2300033569336
2024-05-31,84.6500015258789
2024-06-03,84.62999725341797
2024-06-04,82.29000091552734
2024-06-05,84.62999725341797
2024-06-06,83.2699966430664
2024-06-07,83.77999877929688
2024-06-10,83.6500015258789
2024-06-11,83.18000030517578
2024-06-12,83.43000030517578
2024-06-13,82.80000305175781
2024-06-14,78.94000244140625
2024-06-17,80.0
2024-06-18,80.19999694824219
2024-06-20,79.51000213623047
2024-06-21,80.13999938964844
2024-06-24,78.62999725341797
2024-06-25,78.19999694824219
2024-06-26,79.0
2024-06-27,79.5999984741211
2024-06-28,77.62999725341797
2024-07-01,77.30000305175781
2024-07-02,78.06999969482422
2024-07-03,79.33000183105469
2024-07-05,78.80000305175781
2024-07-08,80.47000122070312
2024-07-09,80.23999786376953
2024-07-10,80.18000030517578
2024-07-11,79.66000366210938
2024-07-12,79.2300033569336
2024-07-15,78.9000015258789
2024-07-16,81.37999725341797
2024-07-17,77.86000061035156
2024-07-18,78.77999877929688
2024-07-19,78.02999877929688
2024-07-22,80.25
2024-07-23,82.41000366210938
2024-07-24,79.58999633789062
2024-07-25,82.33999633789062
2024-07-26,82.68000030517578
2024-07-29,82.8499984741211
2024-07-30,93.80999755859375
2024-07-31,95.69999694824219
2024-08-01,94.87000274658203
2024-08-02,90.16000366210938
2024-08-05,86.75
2024-08-06,89.08000183105469
2024-08-07,87.91999816894531
2024-08-08,91.95999908447266
2024-08-09,93.08999633789062
2024-08-12,92.83000183105469
2024-08-13,93.91999816894531
2024-08-14,93.87999725341797
2024-08-15,95.58000183105469
2024-08-16,95.81999969482422
2024-08-19,96.37000274658203
2024-08-20,95.62999725341797
2024-08-21,96.26000213623047
2024-08-22,96.55000305175781
2024-08-23,97.08000183105469
2024-08-26,96.63999938964844
2024-08-27,96.94999694824219
2024-08-28,96.5199966430664
2024-08-29,96.95999908447266
2024-08-30,96.66000366210938
2024-09-03,93.0199966430664
2024-09-04,94.3499984741211
2024-09-05,94.20999908447266
2024-09-06,91.44000244140625
2024-09-09,93.69000244140625
2024-09-10,93.1500015258789
2024-09-11,94.08999633789062
2024-09-12,94.2300033569336
2024-09-13,95.27999877929688
2024-09-16,95.13999938964844
2024-09-17,94.58999633789062
2024-09-18,94.68000030517578
2024-09-19,97.43000030517578
2024-09-20,97.44999694824219
2024-09-23,98.62999725341797
2024-09-24,99.31999969482422
2024-09-25,99.72000122070312
2024-09-26,99.30000305175781
2024-09-27,99.20999908447266
2024-09-30,100.25
2024-10-01,100.91999816894531
2024-10-02,101.29000091552734
2024-10-03,100.75
2024-10-04,102.02999877929688
2024-10-07,102.83000183105469
2024-10-08,102.98999786376953
2024-10-09,103.69999694824219
2024-10-10,102.0999984741211
2024-10-11,103.81999969482422
2024-10-14,102.6500015258789
2024-10-15,103.91000366210938
2024-10-16,105.30999755859375
2024-10-17,106.20999908447266
2024-10-18,105.54000091552734
2024-10-21,106.31999969482422
2024-10-22,102.6500015258789
2024-10-23,102.83000183105469
2024-10-24,100.62000274658203
2024-10-25,101.38999938964844
2024-10-28,102.37999725341797
2024-10-29,100.08999633789062
2024-10-30,101.13999938964844
2024-10-31,99.72000122070312
2024-11-01,100.02999877929688
2024-11-04,99.83999633789062
2024-11-05,102.16000366210938
2024-11-06,114.86000061035156
2024-11-07,111.22000122070312
2024-11-08,113.6500015258789
2024-11-11,114.68000030517578
2024-11-12,113.58000183105469
2024-11-13,115.7699966430664
2024-11-14,113.22000122070312
2024-11-15,112.01000213623047
2024-11-18,113.16999816894531
2024-11-19,116.0
2024-11-20,118.0999984741211
2024-11-21,116.9800033569336
