Date,PYPL
2022-06-16,71.2300033569336
2022-06-17,72.9000015258789
2022-06-21,72.37000274658203
2022-06-22,72.97000122070312
2022-06-23,73.80999755859375
2022-06-24,77.68000030517578
2022-06-27,75.94000244140625
2022-06-28,71.81999969482422
2022-06-29,71.47000122070312
2022-06-30,69.83999633789062
2022-07-01,71.4000015258789
2022-07-05,74.4000015258789
2022-07-06,73.23999786376953
2022-07-07,75.04000091552734
2022-07-08,73.43000030517578
2022-07-11,70.47000122070312
2022-07-12,71.43000030517578
2022-07-13,71.36000061035156
2022-07-14,69.55000305175781
2022-07-15,73.91000366210938
2022-07-18,74.12999725341797
2022-07-19,77.73999786376953
2022-07-20,80.23999786376953
2022-07-21,82.75
2022-07-22,81.05000305175781
2022-07-25,81.6500015258789
2022-07-26,77.04000091552734
2022-07-27,86.41999816894531
2022-07-28,85.86000061035156
2022-07-29,86.52999877929688
2022-08-01,88.56500244140625
2022-08-02,89.62999725341797
2022-08-03,97.91999816894531
2022-08-04,96.9800033569336
2022-08-05,95.31999969482422
2022-08-08,96.26000213623047
2022-08-09,94.4800033569336
2022-08-10,98.91000366210938
2022-08-11,99.11000061035156
2022-08-12,101.0999984741211
2022-08-15,101.51000213623047
2022-08-16,102.08000183105469
2022-08-17,99.41999816894531
2022-08-18,99.86000061035156
2022-08-19,96.55999755859375
2022-08-22,93.58000183105469
2022-08-23,93.19999694824219
2022-08-24,93.76000213623047
2022-08-25,96.72000122070312
2022-08-26,92.69999694824219
2022-08-29,92.66000366210938
2022-08-30,91.80000305175781
2022-08-31,93.44000244140625
2022-09-01,92.66000366210938
2022-09-02,91.12999725341797
2022-09-06,91.61499786376953
2022-09-07,94.97000122070312
2022-09-08,96.16999816894531
2022-09-09,96.2300033569336
2022-09-12,97.6500015258789
2022-09-13,95.01000213623047
2022-09-14,97.66000366210938
2022-09-15,96.4000015258789
2022-09-16,94.0
2022-09-19,95.02999877929688
2022-09-20,91.62999725341797
2022-09-21,91.18000030517578
2022-09-22,87.66000366210938
2022-09-23,86.97000122070312
2022-09-26,84.26000213623047
2022-09-27,85.75
2022-09-28,91.12000274658203
2022-09-29,88.69999694824219
2022-09-30,86.06999969482422
2022-10-03,87.18000030517578
2022-10-04,92.79000091552734
2022-10-05,93.83000183105469
2022-10-06,94.41999816894531
2022-10-07,90.16999816894531
2022-10-10,84.5199966430664
2022-10-11,83.08999633789062
2022-10-12,83.80999755859375
2022-10-13,84.04000091552734
2022-10-14,80.47000122070312
2022-10-17,84.66000366210938
2022-10-18,85.29000091552734
2022-10-19,84.47000122070312
2022-10-20,84.77999877929688
2022-10-21,83.94000244140625
2022-10-24,83.31999969482422
2022-10-25,89.23999786376953
2022-10-26,88.55000305175781
2022-10-27,87.3499984741211
2022-10-28,86.25
2022-10-31,83.58000183105469
2022-11-01,83.11000061035156
2022-11-02,79.44999694824219
2022-11-03,76.55000305175781
2022-11-04,75.18000030517578
2022-11-07,77.66000366210938
2022-11-08,81.12999725341797
2022-11-09,78.68000030517578
2022-11-10,86.80000305175781
2022-11-11,91.02999877929688
2022-11-14,89.51000213623047
2022-11-15,89.86000061035156
2022-11-16,87.04000091552734
2022-11-17,85.63999938964844
2022-11-18,84.91999816894531
2022-11-21,80.62999725341797
2022-11-22,79.91000366210938
2022-11-23,80.75
2022-11-25,80.08000183105469
2022-11-28,79.93000030517578
2022-11-29,77.63999938964844
2022-11-30,78.41000366210938
2022-12-01,78.52999877929688
2022-12-02,74.66000366210938
2022-12-05,73.62000274658203
2022-12-06,72.2300033569336
2022-12-07,74.41999816894531
2022-12-08,74.22000122070312
2022-12-09,73.56999969482422
2022-12-12,73.80000305175781
2022-12-13,73.69999694824219
2022-12-14,72.62999725341797
2022-12-15,69.7699966430664
2022-12-16,69.26000213623047
2022-12-19,68.94999694824219
2022-12-20,68.76000213623047
2022-12-21,69.20999908447266
2022-12-22,68.56999969482422
2022-12-23,69.02999877929688
2022-12-27,68.33000183105469
2022-12-28,67.55000305175781
2022-12-29,70.55999755859375
2022-12-30,71.22000122070312
2023-01-03,74.58000183105469
2023-01-04,77.69000244140625
2023-01-05,76.2699966430664
2023-01-06,76.4800033569336
2023-01-09,77.08000183105469
2023-01-10,77.91999816894531
2023-01-11,78.54000091552734
2023-01-12,79.77999877929688
2023-01-13,79.4800033569336
2023-01-17,80.18000030517578
2023-01-18,77.30999755859375
2023-01-19,76.75
2023-01-20,79.08999633789062
2023-01-23,79.5
2023-01-24,79.58000183105469
2023-01-25,79.0999984741211
2023-01-26,80.80999755859375
2023-01-27,81.83000183105469
2023-01-30,79.63999938964844
2023-01-31,81.48999786376953
2023-02-01,82.91000366210938
2023-02-02,86.95999908447266
2023-02-03,85.5199966430664
2023-02-06,82.33000183105469
2023-02-07,83.2300033569336
2023-02-08,79.72000122070312
2023-02-09,78.41999816894531
2023-02-10,80.80000305175781
2023-02-13,79.44999694824219
2023-02-14,77.26000213623047
2023-02-15,77.91000366210938
2023-02-16,76.7300033569336
2023-02-17,74.66000366210938
2023-02-21,75.23999786376953
2023-02-22,75.4800033569336
2023-02-23,75.19000244140625
2023-02-24,73.55000305175781
2023-02-27,73.7699966430664
2023-02-28,73.5999984741211
2023-03-01,73.81999969482422
2023-03-02,74.0999984741211
2023-03-03,76.29000091552734
2023-03-06,76.77999877929688
2023-03-07,74.91000366210938
2023-03-08,75.83999633789062
2023-03-09,75.93000030517578
2023-03-10,73.43000030517578
2023-03-13,72.61000061035156
2023-03-14,73.23999786376953
2023-03-15,73.91000366210938
2023-03-16,74.3499984741211
2023-03-17,72.98999786376953
2023-03-20,73.20999908447266
2023-03-21,76.72000122070312
2023-03-22,74.33999633789062
2023-03-23,72.55999755859375
2023-03-24,73.87999725341797
2023-03-27,73.30000305175781
2023-03-28,72.69999694824219
2023-03-29,74.18000030517578
2023-03-30,74.38999938964844
2023-03-31,75.94000244140625
2023-04-03,75.29000091552734
2023-04-04,75.26000213623047
2023-04-05,73.61000061035156
2023-04-06,74.95999908447266
2023-04-10,74.5199966430664
2023-04-11,73.58000183105469
2023-04-12,73.5
2023-04-13,75.5199966430664
2023-04-14,76.52999877929688
2023-04-17,77.33000183105469
2023-04-18,76.41999816894531
2023-04-19,75.31999969482422
2023-04-20,73.58000183105469
2023-04-21,74.18000030517578
2023-04-24,74.29000091552734
2023-04-25,71.77999877929688
2023-04-26,72.05999755859375
2023-04-27,74.2699966430664
2023-04-28,76.0
2023-05-01,75.11000061035156
2023-05-02,72.27999877929688
2023-05-03,71.43000030517578
2023-05-04,71.80999755859375
2023-05-05,74.97000122070312
2023-05-08,75.5199966430664
2023-05-09,65.90499877929688
2023-05-10,63.380001068115234
2023-05-11,64.18000030517578
2023-05-12,61.689998626708984
2023-05-15,62.25
2023-05-16,60.79999923706055
2023-05-17,61.459999084472656
2023-05-18,61.27000045776367
2023-05-19,60.91999816894531
2023-05-22,63.029998779296875
2023-05-23,62.0
2023-05-24,61.79999923706055
2023-05-25,59.369998931884766
2023-05-26,60.220001220703125
2023-05-30,62.04999923706055
2023-05-31,61.9900016784668
2023-06-01,63.04999923706055
2023-06-02,63.959999084472656
2023-06-05,64.51000213623047
2023-06-06,65.0199966430664
2023-06-07,64.04000091552734
2023-06-08,64.23999786376953
2023-06-09,63.4900016784668
2023-06-12,63.72999954223633
2023-06-13,63.560001373291016
2023-06-14,63.599998474121094
2023-06-15,65.8499984741211
2023-06-16,66.43000030517578
2023-06-20,68.88999938964844
2023-06-21,68.19000244140625
2023-06-22,68.56999969482422
2023-06-23,66.94000244140625
2023-06-26,66.44000244140625
2023-06-27,66.2300033569336
2023-06-28,66.02999877929688
2023-06-29,65.86000061035156
2023-06-30,66.7300033569336
2023-07-03,68.0999984741211
2023-07-05,68.8499984741211
2023-07-06,66.13999938964844
2023-07-07,66.79000091552734
2023-07-10,69.27999877929688
2023-07-11,70.62000274658203
2023-07-12,70.58999633789062
2023-07-13,72.38999938964844
2023-07-14,72.0999984741211
2023-07-17,73.48999786376953
2023-07-18,74.37000274658203
2023-07-19,74.22000122070312
2023-07-20,73.0199966430664
2023-07-21,72.98999786376953
2023-07-24,73.69000244140625
2023-07-25,72.95999908447266
2023-07-26,73.43000030517578
2023-07-27,72.02999877929688
2023-07-28,73.9800033569336
2023-07-31,75.81999969482422
2023-08-01,75.52999877929688
2023-08-02,73.19999694824219
2023-08-03,64.18000030517578
2023-08-04,62.75
2023-08-07,64.41999816894531
2023-08-08,63.189998626708984
2023-08-09,62.02000045776367
2023-08-10,62.790000915527344
2023-08-11,61.540000915527344
2023-08-14,63.27000045776367
2023-08-15,59.470001220703125
2023-08-16,59.68000030517578
2023-08-17,58.599998474121094
2023-08-18,59.41999816894531
2023-08-21,59.5099983215332
2023-08-22,60.97999954223633
2023-08-23,61.7599983215332
2023-08-24,60.709999084472656
2023-08-25,61.189998626708984
2023-08-28,61.66999816894531
2023-08-29,62.5
2023-08-30,63.41999816894531
2023-08-31,62.5099983215332
2023-09-01,63.56999969482422
2023-09-05,63.7400016784668
2023-09-06,62.79999923706055
2023-09-07,61.650001525878906
2023-09-08,60.97999954223633
2023-09-11,61.93000030517578
2023-09-12,62.810001373291016
2023-09-13,62.84000015258789
2023-09-14,64.44000244140625
2023-09-15,64.20999908447266
2023-09-18,62.939998626708984
2023-09-19,62.189998626708984
2023-09-20,60.86000061035156
2023-09-21,58.619998931884766
2023-09-22,57.880001068115234
2023-09-25,58.86000061035156
2023-09-26,58.93000030517578
2023-09-27,57.34000015258789
2023-09-28,58.18000030517578
2023-09-29,58.459999084472656
2023-10-02,58.560001373291016
2023-10-03,57.29999923706055
2023-10-04,58.56999969482422
2023-10-05,57.47999954223633
2023-10-06,57.77000045776367
2023-10-09,57.959999084472656
2023-10-10,57.720001220703125
2023-10-11,58.06999969482422
2023-10-12,56.35499954223633
2023-10-13,55.75
2023-10-16,57.0
2023-10-17,57.15999984741211
2023-10-18,55.79999923706055
2023-10-19,54.810001373291016
2023-10-20,53.38999938964844
2023-10-23,53.45000076293945
2023-10-24,54.2400016784668
2023-10-25,51.4900016784668
2023-10-26,51.75
2023-10-27,50.38999938964844
2023-10-30,51.04999923706055
2023-10-31,51.79999923706055
2023-11-01,51.65999984741211
2023-11-02,55.060001373291016
2023-11-03,56.099998474121094
2023-11-06,54.619998931884766
2023-11-07,54.630001068115234
2023-11-08,55.08000183105469
2023-11-09,54.279998779296875
2023-11-10,54.77000045776367
2023-11-13,54.38999938964844
2023-11-14,56.68000030517578
2023-11-15,58.25
2023-11-16,56.81999969482422
2023-11-17,56.540000915527344
2023-11-20,56.9900016784668
2023-11-21,55.400001525878906
2023-11-22,56.34000015258789
2023-11-24,55.7599983215332
2023-11-27,56.38999938964844
2023-11-28,58.470001220703125
2023-11-29,57.970001220703125
2023-11-30,57.61000061035156
2023-12-01,59.650001525878906
2023-12-04,59.849998474121094
2023-12-05,57.91999816894531
2023-12-06,59.529998779296875
2023-12-07,58.47999954223633
2023-12-08,58.939998626708984
2023-12-11,59.040000915527344
2023-12-12,58.88999938964844
2023-12-13,61.72999954223633
2023-12-14,61.869998931884766
2023-12-15,61.2599983215332
2023-12-18,61.470001220703125
2023-12-19,63.0099983215332
2023-12-20,61.7400016784668
2023-12-21,62.060001373291016
2023-12-22,61.84000015258789
2023-12-26,62.560001373291016
2023-12-27,62.68000030517578
2023-12-28,63.08000183105469
2023-12-29,61.40999984741211
2024-01-02,61.459999084472656
2024-01-03,58.630001068115234
2024-01-04,58.45000076293945
2024-01-05,60.119998931884766
2024-01-08,61.7400016784668
2024-01-09,61.04999923706055
2024-01-10,60.959999084472656
2024-01-11,61.349998474121094
2024-01-12,61.0
2024-01-16,58.45000076293945
2024-01-17,59.88999938964844
2024-01-18,62.09000015258789
2024-01-19,65.81999969482422
2024-01-22,63.7400016784668
2024-01-23,64.77999877929688
2024-01-24,63.02000045776367
2024-01-25,60.709999084472656
2024-01-26,61.779998779296875
2024-01-29,63.7599983215332
2024-01-30,63.68000030517578
2024-01-31,61.349998474121094
2024-02-01,62.02000045776367
2024-02-02,62.41999816894531
2024-02-05,61.540000915527344
2024-02-06,63.709999084472656
2024-02-07,63.2400016784668
2024-02-08,56.130001068115234
2024-02-09,58.90999984741211
2024-02-12,60.09000015258789
2024-02-13,58.2599983215332
2024-02-14,58.869998931884766
2024-02-15,59.70000076293945
2024-02-16,59.13999938964844
2024-02-20,58.630001068115234
2024-02-21,57.47999954223633
2024-02-22,58.349998474121094
2024-02-23,59.15999984741211
2024-02-26,59.33000183105469
2024-02-27,60.15999984741211
2024-02-28,60.25
2024-02-29,60.34000015258789
2024-03-01,60.540000915527344
2024-03-04,59.97999954223633
2024-03-05,58.27000045776367
2024-03-06,58.119998931884766
2024-03-07,58.5
2024-03-08,59.0099983215332
2024-03-11,60.08000183105469
2024-03-12,60.029998779296875
2024-03-13,62.45000076293945
2024-03-14,63.0
2024-03-15,62.849998474121094
2024-03-18,64.2300033569336
2024-03-19,63.0099983215332
2024-03-20,65.05000305175781
2024-03-21,66.13999938964844
2024-03-22,64.7699966430664
2024-03-25,66.0
2024-03-26,66.66999816894531
2024-03-27,66.56999969482422
2024-03-28,66.98999786376953
2024-04-01,65.02999877929688
2024-04-02,64.66000366210938
2024-04-03,65.33999633789062
2024-04-04,64.54000091552734
2024-04-05,65.1500015258789
2024-04-08,66.33999633789062
2024-04-09,67.0
2024-04-10,65.87999725341797
2024-04-11,65.80000305175781
2024-04-12,64.58999633789062
2024-04-15,63.5099983215332
2024-04-16,63.43000030517578
2024-04-17,63.2599983215332
2024-04-18,62.099998474121094
2024-04-19,62.310001373291016
2024-04-22,63.189998626708984
2024-04-23,64.43000030517578
2024-04-24,64.83999633789062
2024-04-25,64.0999984741211
2024-04-26,65.95999908447266
2024-04-29,66.98999786376953
2024-04-30,67.91999816894531
2024-05-01,66.13999938964844
2024-05-02,66.9800033569336
2024-05-03,65.69999694824219
2024-05-06,65.61000061035156
2024-05-07,65.91999816894531
2024-05-08,63.810001373291016
2024-05-09,64.44999694824219
2024-05-10,62.93000030517578
2024-05-13,63.95000076293945
2024-05-14,64.58000183105469
2024-05-15,63.900001525878906
2024-05-16,64.0999984741211
2024-05-17,64.4800033569336
2024-05-20,64.7699966430664
2024-05-21,64.0999984741211
2024-05-22,62.189998626708984
2024-05-23,61.58000183105469
2024-05-24,61.63999938964844
2024-05-28,62.16999816894531
2024-05-29,61.04999923706055
2024-05-30,62.5099983215332
2024-05-31,62.9900016784668
2024-06-03,63.459999084472656
2024-06-04,63.33000183105469
2024-06-05,63.529998779296875
2024-06-06,67.0199966430664
2024-06-07,67.30000305175781
2024-06-10,67.08999633789062
2024-06-11,64.7699966430664
2024-06-12,63.43000030517578
2024-06-13,61.540000915527344
2024-06-14,60.6349983215332
2024-06-17,60.130001068115234
2024-06-18,59.119998931884766
2024-06-20,59.79999923706055
2024-06-21,60.61000061035156
2024-06-24,59.4900016784668
2024-06-25,59.33000183105469
2024-06-26,58.2599983215332
2024-06-27,58.369998931884766
2024-06-28,58.029998779296875
2024-07-01,57.810001373291016
2024-07-02,58.970001220703125
2024-07-03,59.63999938964844
2024-07-05,59.7599983215332
2024-07-08,59.09000015258789
2024-07-09,59.0
2024-07-10,58.900001525878906
2024-07-11,59.9900016784668
2024-07-12,60.27000045776367
2024-07-15,60.470001220703125
2024-07-16,61.810001373291016
2024-07-17,61.2400016784668
2024-07-18,60.0
2024-07-19,59.33000183105469
2024-07-22,60.77000045776367
2024-07-23,59.709999084472656
2024-07-24,58.06999969482422
2024-07-25,57.220001220703125
2024-07-26,58.290000915527344
2024-07-29,58.939998626708984
2024-07-30,64.0
2024-07-31,65.77999877929688
2024-08-01,65.30999755859375
2024-08-02,61.97999954223633
2024-08-05,60.459999084472656
2024-08-06,62.75
2024-08-07,62.7400016784668
2024-08-08,64.27999877929688
2024-08-09,64.72000122070312
2024-08-12,63.459999084472656
2024-08-13,65.11000061035156
2024-08-14,66.13999938964844
2024-08-15,67.94000244140625
2024-08-16,67.95999908447266
2024-08-19,69.43000030517578
2024-08-20,71.88999938964844
2024-08-21,71.45999908447266
2024-08-22,71.5199966430664
2024-08-23,71.69999694824219
2024-08-26,72.04000091552734
2024-08-27,71.58999633789062
2024-08-28,70.43000030517578
2024-08-29,73.16000366210938
2024-08-30,72.43000030517578
2024-09-03,72.0
2024-09-04,72.61000061035156
2024-09-05,72.02999877929688
2024-09-06,68.88999938964844
2024-09-09,69.3499984741211
2024-09-10,68.8499984741211
2024-09-11,69.3499984741211
2024-09-12,70.36000061035156
2024-09-13,70.0999984741211
2024-09-16,71.06999969482422
2024-09-17,71.7699966430664
2024-09-18,73.12000274658203
2024-09-19,77.56999969482422
2024-09-20,76.76000213623047
2024-09-23,77.66999816894531
2024-09-24,78.33999633789062
2024-09-25,77.36000061035156
2024-09-26,80.08000183105469
2024-09-27,77.87999725341797
2024-09-30,78.02999877929688
2024-10-01,77.47000122070312
2024-10-02,77.44000244140625
2024-10-03,77.30999755859375
2024-10-04,79.36000061035156
2024-10-07,80.26000213623047
2024-10-08,81.16000366210938
2024-10-09,81.6500015258789
2024-10-10,78.9800033569336
2024-10-11,80.51000213623047
2024-10-14,80.66999816894531
2024-10-15,79.55000305175781
2024-10-16,80.81999969482422
2024-10-17,79.81999969482422
2024-10-18,80.94000244140625
2024-10-21,80.55999755859375
2024-10-22,80.91000366210938
2024-10-23,80.83000183105469
2024-10-24,81.38999938964844
2024-10-25,81.69999694824219
2024-10-28,83.58999633789062
2024-10-29,80.27999877929688
2024-10-30,78.22000122070312
2024-10-31,79.30000305175781
2024-11-01,77.25
2024-11-04,78.12999725341797
2024-11-05,79.25
2024-11-06,81.41000366210938
2024-11-07,81.3499984741211
2024-11-08,83.01000213623047
2024-11-11,86.94000244140625
2024-11-12,86.4000015258789
2024-11-13,87.30999755859375
2024-11-14,85.79000091552734
2024-11-15,85.83000183105469
2024-11-18,84.66999816894531
2024-11-19,84.08999633789062
2024-11-20,84.73999786376953
2024-11-21,84.81999969482422
