Date,FRT
2023-01-04,105.05999755859375
2023-01-05,102.72000122070312
2023-01-06,104.23999786376953
2023-01-09,102.9000015258789
2023-01-10,101.83000183105469
2023-01-11,107.06999969482422
2023-01-12,109.58999633789062
2023-01-13,109.1500015258789
2023-01-17,110.86000061035156
2023-01-18,108.5
2023-01-19,106.5199966430664
2023-01-20,107.6500015258789
2023-01-23,109.4000015258789
2023-01-24,110.27999877929688
2023-01-25,110.4800033569336
2023-01-26,110.25
2023-01-27,111.37999725341797
2023-01-30,109.97000122070312
2023-01-31,111.52999877929688
2023-02-01,112.04000091552734
2023-02-02,114.08000183105469
2023-02-03,113.04000091552734
2023-02-06,111.6500015258789
2023-02-07,110.05999755859375
2023-02-08,109.19000244140625
2023-02-09,108.62999725341797
2023-02-10,109.97000122070312
2023-02-13,112.19999694824219
2023-02-14,110.12000274658203
2023-02-15,109.88999938964844
2023-02-16,109.81999969482422
2023-02-17,109.08999633789062
2023-02-21,106.19000244140625
2023-02-22,106.05999755859375
2023-02-23,107.29000091552734
2023-02-24,107.0199966430664
2023-02-27,106.72000122070312
2023-02-28,106.77999877929688
2023-03-01,106.62999725341797
2023-03-02,106.22000122070312
2023-03-03,107.25
2023-03-06,107.16000366210938
2023-03-07,103.81999969482422
2023-03-08,104.94999694824219
2023-03-09,102.41000366210938
2023-03-10,96.5
2023-03-13,96.76000213623047
2023-03-14,97.9800033569336
2023-03-15,97.19000244140625
2023-03-16,95.16000366210938
2023-03-17,91.87999725341797
2023-03-20,94.25
2023-03-21,94.73999786376953
2023-03-22,91.12000274658203
2023-03-23,91.16000366210938
2023-03-24,92.51000213623047
2023-03-27,92.5199966430664
2023-03-28,92.86000061035156
2023-03-29,93.83000183105469
2023-03-30,95.44000244140625
2023-03-31,98.83000183105469
2023-04-03,98.7300033569336
2023-04-04,98.52999877929688
2023-04-05,97.62000274658203
2023-04-06,97.73999786376953
2023-04-10,97.76000213623047
2023-04-11,98.37999725341797
2023-04-12,97.02999877929688
2023-04-13,97.11000061035156
2023-04-14,96.37000274658203
2023-04-17,97.87000274658203
2023-04-18,97.9800033569336
2023-04-19,97.9800033569336
2023-04-20,97.04000091552734
2023-04-21,97.27999877929688
2023-04-24,95.9800033569336
2023-04-25,95.86000061035156
2023-04-26,94.66999816894531
2023-04-27,96.75
2023-04-28,98.88999938964844
2023-05-01,97.68000030517578
2023-05-02,96.19999694824219
2023-05-03,96.13999938964844
2023-05-04,96.43000030517578
2023-05-05,96.33999633789062
2023-05-08,94.37999725341797
2023-05-09,92.69000244140625
2023-05-10,92.4000015258789
2023-05-11,90.8499984741211
2023-05-12,91.41000366210938
2023-05-15,91.94999694824219
2023-05-16,88.38999938964844
2023-05-17,90.45999908447266
2023-05-18,89.2699966430664
2023-05-19,88.73999786376953
2023-05-22,90.19999694824219
2023-05-23,89.37999725341797
2023-05-24,87.43000030517578
2023-05-25,85.91999816894531
2023-05-26,87.05999755859375
2023-05-30,87.29000091552734
2023-05-31,88.19999694824219
2023-06-01,87.75
2023-06-02,91.13999938964844
2023-06-05,90.5
2023-06-06,93.18000030517578
2023-06-07,97.19999694824219
2023-06-08,96.11000061035156
2023-06-09,96.13999938964844
2023-06-12,95.33999633789062
2023-06-13,94.76000213623047
2023-06-14,94.30999755859375
2023-06-15,94.91000366210938
2023-06-16,95.93000030517578
2023-06-20,94.25
2023-06-21,92.37000274658203
2023-06-22,91.30999755859375
2023-06-23,90.0999984741211
2023-06-26,92.33999633789062
2023-06-27,94.37000274658203
2023-06-28,94.37999725341797
2023-06-29,96.3499984741211
2023-06-30,96.7699966430664
2023-07-03,97.30999755859375
2023-07-05,96.9800033569336
2023-07-06,97.08000183105469
2023-07-07,95.9800033569336
2023-07-10,97.01000213623047
2023-07-11,99.68000030517578
2023-07-12,99.70999908447266
2023-07-13,100.6500015258789
2023-07-14,100.2699966430664
2023-07-17,100.7699966430664
2023-07-18,101.05000305175781
2023-07-19,102.47000122070312
2023-07-20,102.9800033569336
2023-07-21,103.25
2023-07-24,103.16000366210938
2023-07-25,102.29000091552734
2023-07-26,102.93000030517578
2023-07-27,100.56999969482422
2023-07-28,100.93000030517578
2023-07-31,101.5199966430664
2023-08-01,101.2300033569336
2023-08-02,100.73999786376953
2023-08-03,102.62999725341797
2023-08-04,103.41999816894531
2023-08-07,103.93000030517578
2023-08-08,102.08000183105469
2023-08-09,102.98999786376953
2023-08-10,102.75
2023-08-11,102.20999908447266
2023-08-14,100.83000183105469
2023-08-15,99.25
2023-08-16,97.5199966430664
2023-08-17,96.05000305175781
2023-08-18,96.41999816894531
2023-08-21,95.83000183105469
2023-08-22,96.16999816894531
2023-08-23,98.08000183105469
2023-08-24,97.61000061035156
2023-08-25,97.55999755859375
2023-08-28,97.91999816894531
2023-08-29,98.26000213623047
2023-08-30,98.73999786376953
2023-08-31,97.94000244140625
2023-09-01,98.05999755859375
2023-09-05,96.54000091552734
2023-09-06,97.23999786376953
2023-09-07,97.54000091552734
2023-09-08,97.61000061035156
2023-09-11,97.31999969482422
2023-09-12,98.23999786376953
2023-09-13,97.54000091552734
2023-09-14,99.72000122070312
2023-09-15,98.81999969482422
2023-09-18,96.63999938964844
2023-09-19,96.37000274658203
2023-09-20,97.58000183105469
2023-09-21,94.05000305175781
2023-09-22,92.9000015258789
2023-09-25,92.3499984741211
2023-09-26,90.41000366210938
2023-09-27,90.4000015258789
2023-09-28,91.18000030517578
2023-09-29,90.62999725341797
2023-10-02,88.52999877929688
2023-10-03,86.66999816894531
2023-10-04,87.7699966430664
2023-10-05,87.83999633789062
2023-10-06,86.91999816894531
2023-10-09,88.05000305175781
2023-10-10,89.20999908447266
2023-10-11,91.01000213623047
2023-10-12,89.2699966430664
2023-10-13,88.36000061035156
2023-10-16,89.5999984741211
2023-10-17,90.68000030517578
2023-10-18,88.87000274658203
2023-10-19,87.62999725341797
2023-10-20,87.29000091552734
2023-10-23,85.83999633789062
2023-10-24,87.63999938964844
2023-10-25,85.70999908447266
2023-10-26,88.02999877929688
2023-10-27,86.6500015258789
2023-10-30,87.73999786376953
2023-10-31,91.19000244140625
2023-11-01,91.69999694824219
2023-11-02,93.44999694824219
2023-11-03,95.5
2023-11-06,94.16999816894531
2023-11-07,93.05000305175781
2023-11-08,93.37999725341797
2023-11-09,91.52999877929688
2023-11-10,92.55999755859375
2023-11-13,91.1500015258789
2023-11-14,94.72000122070312
2023-11-15,94.29000091552734
2023-11-16,92.54000091552734
2023-11-17,92.54000091552734
2023-11-20,92.37999725341797
2023-11-21,91.81999969482422
2023-11-22,92.08999633789062
2023-11-24,92.11000061035156
2023-11-27,93.69999694824219
2023-11-28,94.04000091552734
2023-11-29,94.31999969482422
2023-11-30,95.58999633789062
2023-12-01,97.91000366210938
2023-12-04,99.9000015258789
2023-12-05,99.7699966430664
2023-12-06,99.05000305175781
2023-12-07,99.01000213623047
2023-12-08,99.12000274658203
2023-12-11,99.31999969482422
2023-12-12,99.33000183105469
2023-12-13,103.73999786376953
2023-12-14,107.05000305175781
2023-12-15,105.12000274658203
2023-12-18,104.36000061035156
2023-12-19,104.4000015258789
2023-12-20,103.23999786376953
2023-12-21,104.44999694824219
2023-12-22,104.01000213623047
2023-12-26,104.61000061035156
2023-12-27,104.80999755859375
2023-12-28,105.33000183105469
2023-12-29,103.05000305175781
2024-01-02,104.47000122070312
2024-01-03,101.61000061035156
2024-01-04,101.80999755859375
2024-01-05,101.97000122070312
2024-01-08,102.33000183105469
2024-01-09,102.4000015258789
2024-01-10,103.25
2024-01-11,101.9800033569336
2024-01-12,102.9000015258789
2024-01-16,101.9000015258789
2024-01-17,100.23999786376953
2024-01-18,99.08000183105469
2024-01-19,100.62000274658203
2024-01-22,100.80000305175781
2024-01-23,101.87999725341797
2024-01-24,101.2300033569336
2024-01-25,103.66999816894531
2024-01-26,103.5999984741211
2024-01-29,103.69000244140625
2024-01-30,103.5999984741211
2024-01-31,101.7300033569336
2024-02-01,103.23999786376953
2024-02-02,101.97000122070312
2024-02-05,99.80000305175781
2024-02-06,101.66000366210938
2024-02-07,100.83999633789062
2024-02-08,102.05999755859375
2024-02-09,101.13999938964844
2024-02-12,100.70999908447266
2024-02-13,101.05000305175781
2024-02-14,100.88999938964844
2024-02-15,102.20999908447266
2024-02-16,100.41999816894531
2024-02-20,99.41000366210938
2024-02-21,99.4000015258789
2024-02-22,99.0999984741211
2024-02-23,98.27999877929688
2024-02-26,97.4000015258789
2024-02-27,97.91000366210938
2024-02-28,98.66999816894531
2024-02-29,100.8499984741211
2024-03-01,99.91999816894531
2024-03-04,101.69999694824219
2024-03-05,101.68000030517578
2024-03-06,101.80999755859375
2024-03-07,101.98999786376953
2024-03-08,102.16999816894531
2024-03-11,102.76000213623047
2024-03-12,101.12999725341797
2024-03-13,101.19000244140625
2024-03-14,99.33999633789062
2024-03-15,99.12000274658203
2024-03-18,99.79000091552734
2024-03-19,99.66999816894531
2024-03-20,101.0999984741211
2024-03-21,102.22000122070312
2024-03-22,99.52999877929688
2024-03-25,99.02999877929688
2024-03-26,98.79000091552734
2024-03-27,101.54000091552734
2024-03-28,102.12000274658203
2024-04-01,100.73999786376953
2024-04-02,99.80000305175781
2024-04-03,100.16000366210938
2024-04-04,99.3499984741211
2024-04-05,99.69000244140625
2024-04-08,101.04000091552734
2024-04-09,102.9000015258789
2024-04-10,99.6500015258789
2024-04-11,99.75
2024-04-12,99.73999786376953
2024-04-15,98.05000305175781
2024-04-16,96.43000030517578
2024-04-17,97.04000091552734
2024-04-18,98.52999877929688
2024-04-19,99.7699966430664
2024-04-22,101.13999938964844
2024-04-23,102.87000274658203
2024-04-24,103.5999984741211
2024-04-25,102.56999969482422
2024-04-26,102.19000244140625
2024-04-29,103.29000091552734
2024-04-30,104.16999816894531
2024-05-01,104.27999877929688
2024-05-02,104.91000366210938
2024-05-03,102.01000213623047
2024-05-06,102.12000274658203
2024-05-07,103.08999633789062
2024-05-08,102.11000061035156
2024-05-09,102.55000305175781
2024-05-10,101.72000122070312
2024-05-13,102.45999908447266
2024-05-14,102.47000122070312
2024-05-15,102.98999786376953
2024-05-16,101.62999725341797
2024-05-17,102.33000183105469
2024-05-20,101.01000213623047
2024-05-21,101.29000091552734
2024-05-22,101.08999633789062
2024-05-23,98.6500015258789
2024-05-24,98.05999755859375
2024-05-28,98.0
2024-05-29,97.69999694824219
2024-05-30,98.83999633789062
2024-05-31,100.94999694824219
2024-06-03,101.29000091552734
2024-06-04,101.58000183105469
2024-06-05,101.7300033569336
2024-06-06,102.04000091552734
2024-06-07,101.01000213623047
2024-06-10,100.55999755859375
2024-06-11,99.86000061035156
2024-06-12,100.8499984741211
2024-06-13,101.77999877929688
2024-06-14,101.19000244140625
2024-06-17,100.4800033569336
2024-06-18,100.98999786376953
2024-06-20,101.0
2024-06-21,100.25
2024-06-24,101.08000183105469
2024-06-25,99.30000305175781
2024-06-26,99.16000366210938
2024-06-27,100.33000183105469
2024-06-28,100.97000122070312
2024-07-01,100.41999816894531
2024-07-02,101.12000274658203
2024-07-03,100.6500015258789
2024-07-05,100.80000305175781
2024-07-08,100.58999633789062
2024-07-09,100.58999633789062
2024-07-10,102.61000061035156
2024-07-11,104.93000030517578
2024-07-12,106.30999755859375
2024-07-15,106.4000015258789
2024-07-16,108.69999694824219
2024-07-17,109.8499984741211
2024-07-18,109.55000305175781
2024-07-19,109.5
2024-07-22,110.80000305175781
2024-07-23,109.69000244140625
2024-07-24,107.25
2024-07-25,107.05999755859375
2024-07-26,109.55000305175781
2024-07-29,110.8499984741211
2024-07-30,113.91000366210938
2024-07-31,111.6500015258789
2024-08-01,112.80000305175781
2024-08-02,112.4800033569336
2024-08-05,109.76000213623047
2024-08-06,112.44999694824219
2024-08-07,112.0
2024-08-08,112.33999633789062
2024-08-09,112.80000305175781
2024-08-12,111.66999816894531
2024-08-13,111.77999877929688
2024-08-14,112.62000274658203
2024-08-15,113.12999725341797
2024-08-16,113.30999755859375
2024-08-19,112.94000244140625
2024-08-20,112.87999725341797
2024-08-21,113.5999984741211
2024-08-22,114.16999816894531
2024-08-23,116.19000244140625
2024-08-26,115.95999908447266
2024-08-27,115.05000305175781
2024-08-28,115.0
2024-08-29,114.4800033569336
2024-08-30,115.0
2024-09-03,114.62999725341797
2024-09-04,114.41999816894531
2024-09-05,115.94000244140625
2024-09-06,115.44999694824219
2024-09-09,117.12000274658203
2024-09-10,116.5999984741211
2024-09-11,116.27999877929688
2024-09-12,116.26000213623047
2024-09-13,117.38999938964844
2024-09-16,117.22000122070312
2024-09-17,115.62999725341797
2024-09-18,115.5199966430664
2024-09-19,114.22000122070312
2024-09-20,113.02999877929688
2024-09-23,114.63999938964844
2024-09-24,114.97000122070312
2024-09-25,114.81999969482422
2024-09-26,113.62999725341797
2024-09-27,114.37999725341797
2024-09-30,114.97000122070312
2024-10-01,113.41000366210938
2024-10-02,111.16000366210938
2024-10-03,111.58999633789062
2024-10-04,111.3499984741211
2024-10-07,110.26000213623047
2024-10-08,109.6500015258789
2024-10-09,111.58999633789062
2024-10-10,110.41000366210938
2024-10-11,111.44999694824219
2024-10-14,111.52999877929688
2024-10-15,113.18000030517578
2024-10-16,113.5
2024-10-17,113.33999633789062
2024-10-18,114.33999633789062
2024-10-21,113.22000122070312
2024-10-22,114.36000061035156
2024-10-23,114.43000030517578
2024-10-24,113.91999816894531
2024-10-25,112.3499984741211
2024-10-28,113.23999786376953
2024-10-29,112.8499984741211
2024-10-30,114.25
2024-10-31,110.83999633789062
2024-11-01,110.43000030517578
2024-11-04,111.41999816894531
2024-11-05,113.7300033569336
2024-11-06,113.12000274658203
2024-11-07,113.63999938964844
2024-11-08,114.3499984741211
2024-11-11,114.86000061035156
2024-11-12,113.6500015258789
2024-11-13,114.06999969482422
2024-11-14,113.37000274658203
2024-11-15,113.54000091552734
2024-11-18,112.52999877929688
2024-11-19,113.23999786376953
2024-11-20,113.1500015258789
2024-11-21,114.4000015258789
