Date,CTSH
2022-07-15,65.86000061035156
2022-07-18,65.0999984741211
2022-07-19,67.41999816894531
2022-07-20,68.12000274658203
2022-07-21,68.9800033569336
2022-07-22,69.0999984741211
2022-07-25,68.22000122070312
2022-07-26,68.06999969482422
2022-07-27,70.30000305175781
2022-07-28,66.83000183105469
2022-07-29,67.95999908447266
2022-08-01,67.62000274658203
2022-08-02,67.56999969482422
2022-08-03,68.7300033569336
2022-08-04,68.73999786376953
2022-08-05,68.72000122070312
2022-08-08,68.81999969482422
2022-08-09,68.11000061035156
2022-08-10,69.04000091552734
2022-08-11,68.72000122070312
2022-08-12,69.77999877929688
2022-08-15,69.69999694824219
2022-08-16,69.94000244140625
2022-08-17,68.9000015258789
2022-08-18,69.12999725341797
2022-08-19,68.5999984741211
2022-08-22,66.91000366210938
2022-08-23,66.0199966430664
2022-08-24,65.9800033569336
2022-08-25,67.02999877929688
2022-08-26,64.69999694824219
2022-08-29,64.26000213623047
2022-08-30,64.20999908447266
2022-08-31,63.16999816894531
2022-09-01,63.439998626708984
2022-09-02,62.33000183105469
2022-09-06,62.220001220703125
2022-09-07,63.66999816894531
2022-09-08,64.3499984741211
2022-09-09,65.51000213623047
2022-09-12,66.31999969482422
2022-09-13,62.83000183105469
2022-09-14,62.029998779296875
2022-09-15,62.040000915527344
2022-09-16,62.20000076293945
2022-09-19,63.209999084472656
2022-09-20,61.959999084472656
2022-09-21,60.08000183105469
2022-09-22,59.79999923706055
2022-09-23,58.849998474121094
2022-09-26,58.689998626708984
2022-09-27,57.970001220703125
2022-09-28,59.2599983215332
2022-09-29,58.45000076293945
2022-09-30,57.439998626708984
2022-10-03,59.029998779296875
2022-10-04,60.65999984741211
2022-10-05,60.630001068115234
2022-10-06,59.709999084472656
2022-10-07,58.4900016784668
2022-10-10,58.150001525878906
2022-10-11,57.220001220703125
2022-10-12,56.75
2022-10-13,58.95000076293945
2022-10-14,58.599998474121094
2022-10-17,59.880001068115234
2022-10-18,60.720001220703125
2022-10-19,59.810001373291016
2022-10-20,59.779998779296875
2022-10-21,60.279998779296875
2022-10-24,60.7599983215332
2022-10-25,61.47999954223633
2022-10-26,61.650001525878906
2022-10-27,61.81999969482422
2022-10-28,63.02000045776367
2022-10-31,62.25
2022-11-01,62.529998779296875
2022-11-02,60.2599983215332
2022-11-03,51.959999084472656
2022-11-04,52.630001068115234
2022-11-07,53.75
2022-11-08,53.220001220703125
2022-11-09,54.02000045776367
2022-11-10,57.290000915527344
2022-11-11,58.41999816894531
2022-11-14,58.08000183105469
2022-11-15,59.959999084472656
2022-11-16,59.40999984741211
2022-11-17,59.470001220703125
2022-11-18,59.970001220703125
2022-11-21,58.20000076293945
2022-11-22,59.22999954223633
2022-11-23,60.029998779296875
2022-11-25,60.91999816894531
2022-11-28,60.099998474121094
2022-11-29,59.619998931884766
2022-11-30,62.209999084472656
2022-12-01,62.619998931884766
2022-12-02,62.38999938964844
2022-12-05,60.45000076293945
2022-12-06,59.63999938964844
2022-12-07,59.400001525878906
2022-12-08,59.29999923706055
2022-12-09,58.34000015258789
2022-12-12,59.040000915527344
2022-12-13,59.18000030517578
2022-12-14,58.22999954223633
2022-12-15,56.349998474121094
2022-12-16,55.560001373291016
2022-12-19,54.97999954223633
2022-12-20,55.040000915527344
2022-12-21,55.630001068115234
2022-12-22,55.459999084472656
2022-12-23,56.02000045776367
2022-12-27,56.47999954223633
2022-12-28,55.58000183105469
2022-12-29,57.130001068115234
2022-12-30,57.189998626708984
2023-01-03,57.59000015258789
2023-01-04,58.060001373291016
2023-01-05,57.56999969482422
2023-01-06,59.75
2023-01-09,60.86000061035156
2023-01-10,61.209999084472656
2023-01-11,61.5
2023-01-12,65.0999984741211
2023-01-13,64.05999755859375
2023-01-17,62.959999084472656
2023-01-18,60.9900016784668
2023-01-19,61.369998931884766
2023-01-20,62.7400016784668
2023-01-23,64.23999786376953
2023-01-24,63.91999816894531
2023-01-25,64.13999938964844
2023-01-26,64.66000366210938
2023-01-27,65.70999908447266
2023-01-30,65.2699966430664
2023-01-31,66.75
2023-02-01,68.83999633789062
2023-02-02,70.66000366210938
2023-02-03,68.22000122070312
2023-02-06,66.83000183105469
2023-02-07,67.5199966430664
2023-02-08,66.30000305175781
2023-02-09,66.62999725341797
2023-02-10,66.72000122070312
2023-02-13,67.83000183105469
2023-02-14,67.41000366210938
2023-02-15,67.12999725341797
2023-02-16,66.36000061035156
2023-02-17,65.4800033569336
2023-02-21,64.66000366210938
2023-02-22,64.44000244140625
2023-02-23,64.29000091552734
2023-02-24,63.83000183105469
2023-02-27,63.5
2023-02-28,62.630001068115234
2023-03-01,62.369998931884766
2023-03-02,62.529998779296875
2023-03-03,62.540000915527344
2023-03-06,62.61000061035156
2023-03-07,61.41999816894531
2023-03-08,61.529998779296875
2023-03-09,60.90999984741211
2023-03-10,60.380001068115234
2023-03-13,57.97999954223633
2023-03-14,58.439998626708984
2023-03-15,57.06999969482422
2023-03-16,58.400001525878906
2023-03-17,57.790000915527344
2023-03-20,58.70000076293945
2023-03-21,59.18000030517578
2023-03-22,57.439998626708984
2023-03-23,58.15999984741211
2023-03-24,58.650001525878906
2023-03-27,59.0099983215332
2023-03-28,58.95000076293945
2023-03-29,59.5099983215332
2023-03-30,59.810001373291016
2023-03-31,60.93000030517578
2023-04-03,61.369998931884766
2023-04-04,60.66999816894531
2023-04-05,60.65999984741211
2023-04-06,60.41999816894531
2023-04-10,61.11000061035156
2023-04-11,61.689998626708984
2023-04-12,60.279998779296875
2023-04-13,60.61000061035156
2023-04-14,60.040000915527344
2023-04-17,60.75
2023-04-18,61.119998931884766
2023-04-19,60.25
2023-04-20,59.970001220703125
2023-04-21,59.4900016784668
2023-04-24,59.5
2023-04-25,58.459999084472656
2023-04-26,58.400001525878906
2023-04-27,59.209999084472656
2023-04-28,59.709999084472656
2023-05-01,59.84000015258789
2023-05-02,59.380001068115234
2023-05-03,58.880001068115234
2023-05-04,62.86000061035156
2023-05-05,63.290000915527344
2023-05-08,61.63999938964844
2023-05-09,61.630001068115234
2023-05-10,62.560001373291016
2023-05-11,61.880001068115234
2023-05-12,61.65999984741211
2023-05-15,62.7599983215332
2023-05-16,61.97999954223633
2023-05-17,62.7599983215332
2023-05-18,63.619998931884766
2023-05-19,63.0099983215332
2023-05-22,64.01000213623047
2023-05-23,63.29999923706055
2023-05-24,62.61000061035156
2023-05-25,62.15999984741211
2023-05-26,62.880001068115234
2023-05-30,62.45000076293945
2023-05-31,62.4900016784668
2023-06-01,62.189998626708984
2023-06-02,63.7599983215332
2023-06-05,61.29999923706055
2023-06-06,62.16999816894531
2023-06-07,62.599998474121094
2023-06-08,62.29999923706055
2023-06-09,62.04999923706055
2023-06-12,63.31999969482422
2023-06-13,64.2300033569336
2023-06-14,63.709999084472656
2023-06-15,64.73999786376953
2023-06-16,65.08000183105469
2023-06-20,64.63999938964844
2023-06-21,63.18000030517578
2023-06-22,62.599998474121094
2023-06-23,62.040000915527344
2023-06-26,62.459999084472656
2023-06-27,63.130001068115234
2023-06-28,63.369998931884766
2023-06-29,64.54000091552734
2023-06-30,65.27999877929688
2023-07-03,65.55999755859375
2023-07-05,65.52999877929688
2023-07-06,64.70999908447266
2023-07-07,65.33999633789062
2023-07-10,66.63999938964844
2023-07-11,67.18000030517578
2023-07-12,67.16999816894531
2023-07-13,67.69000244140625
2023-07-14,68.5999984741211
2023-07-17,68.44000244140625
2023-07-18,69.16999816894531
2023-07-19,69.08999633789062
2023-07-20,66.76000213623047
2023-07-21,66.80999755859375
2023-07-24,67.44999694824219
2023-07-25,67.83999633789062
2023-07-26,67.76000213623047
2023-07-27,66.29000091552734
2023-07-28,65.76000213623047
2023-07-31,66.02999877929688
2023-08-01,65.8499984741211
2023-08-02,65.33999633789062
2023-08-03,70.47000122070312
2023-08-04,71.0
2023-08-07,71.33000183105469
2023-08-08,70.26000213623047
2023-08-09,69.94000244140625
2023-08-10,71.08000183105469
2023-08-11,70.08000183105469
2023-08-14,71.0999984741211
2023-08-15,69.37999725341797
2023-08-16,69.2300033569336
2023-08-17,69.08000183105469
2023-08-18,68.80000305175781
2023-08-21,68.76000213623047
2023-08-22,69.58999633789062
2023-08-23,70.45999908447266
2023-08-24,70.02999877929688
2023-08-25,70.05999755859375
2023-08-28,70.62000274658203
2023-08-29,71.4000015258789
2023-08-30,71.48999786376953
2023-08-31,71.61000061035156
2023-09-01,71.7300033569336
2023-09-05,70.97000122070312
2023-09-06,71.30000305175781
2023-09-07,71.25
2023-09-08,71.33999633789062
2023-09-11,71.33000183105469
2023-09-12,70.12999725341797
2023-09-13,70.69999694824219
2023-09-14,70.97000122070312
2023-09-15,70.16999816894531
2023-09-18,70.22000122070312
2023-09-19,70.08999633789062
2023-09-20,69.51000213623047
2023-09-21,69.20999908447266
2023-09-22,69.61000061035156
2023-09-25,69.7300033569336
2023-09-26,68.63999938964844
2023-09-27,68.19999694824219
2023-09-28,67.83999633789062
2023-09-29,67.73999786376953
2023-10-02,67.76000213623047
2023-10-03,67.30000305175781
2023-10-04,67.54000091552734
2023-10-05,67.69999694824219
2023-10-06,67.83999633789062
2023-10-09,68.18000030517578
2023-10-10,67.86000061035156
2023-10-11,68.33999633789062
2023-10-12,65.95999908447266
2023-10-13,65.77999877929688
2023-10-16,66.7699966430664
2023-10-17,67.16999816894531
2023-10-18,66.02999877929688
2023-10-19,65.44000244140625
2023-10-20,65.73999786376953
2023-10-23,65.0199966430664
2023-10-24,65.1500015258789
2023-10-25,64.08999633789062
2023-10-26,63.41999816894531
2023-10-27,63.29999923706055
2023-10-30,63.75
2023-10-31,64.47000122070312
2023-11-01,64.95999908447266
2023-11-02,63.650001525878906
2023-11-03,66.2699966430664
2023-11-06,66.27999877929688
2023-11-07,65.7699966430664
2023-11-08,65.5199966430664
2023-11-09,64.6500015258789
2023-11-10,65.94999694824219
2023-11-13,65.68000030517578
2023-11-14,67.37999725341797
2023-11-15,68.41000366210938
2023-11-16,68.4800033569336
2023-11-17,69.52999877929688
2023-11-20,69.80000305175781
2023-11-21,70.25
2023-11-22,70.87999725341797
2023-11-24,71.16999816894531
2023-11-27,70.7699966430664
2023-11-28,71.30000305175781
2023-11-29,70.12000274658203
2023-11-30,70.37999725341797
2023-12-01,70.81999969482422
2023-12-04,71.16000366210938
2023-12-05,70.12999725341797
2023-12-06,70.12000274658203
2023-12-07,70.41999816894531
2023-12-08,70.33000183105469
2023-12-11,71.68000030517578
2023-12-12,72.05000305175781
2023-12-13,73.18000030517578
2023-12-14,74.68000030517578
2023-12-15,76.16999816894531
2023-12-18,75.9000015258789
2023-12-19,75.43000030517578
2023-12-20,74.02999877929688
2023-12-21,74.16000366210938
2023-12-22,75.1500015258789
2023-12-26,75.47000122070312
2023-12-27,75.5999984741211
2023-12-28,75.83999633789062
2023-12-29,75.52999877929688
2024-01-02,74.4000015258789
2024-01-03,73.66999816894531
2024-01-04,73.58999633789062
2024-01-05,72.83999633789062
2024-01-08,73.69000244140625
2024-01-09,73.16000366210938
2024-01-10,73.3499984741211
2024-01-11,74.87999725341797
2024-01-12,77.97000122070312
2024-01-16,76.19999694824219
2024-01-17,75.69999694824219
2024-01-18,75.66000366210938
2024-01-19,76.87999725341797
2024-01-22,77.2699966430664
2024-01-23,77.11000061035156
2024-01-24,76.94999694824219
2024-01-25,78.30000305175781
2024-01-26,77.27999877929688
2024-01-29,77.87000274658203
2024-01-30,77.5999984741211
2024-01-31,77.12000274658203
2024-02-01,77.87999725341797
2024-02-02,77.88999938964844
2024-02-05,77.58999633789062
2024-02-06,78.7300033569336
2024-02-07,78.0
2024-02-08,78.30000305175781
2024-02-09,77.0999984741211
2024-02-12,76.52999877929688
2024-02-13,75.5
2024-02-14,76.73999786376953
2024-02-15,78.0199966430664
2024-02-16,77.0
2024-02-20,76.73999786376953
2024-02-21,77.47000122070312
2024-02-22,79.45999908447266
2024-02-23,79.81999969482422
2024-02-26,79.51000213623047
2024-02-27,79.13999938964844
2024-02-28,78.4800033569336
2024-02-29,79.0199966430664
2024-03-01,78.61000061035156
2024-03-04,79.08000183105469
2024-03-05,77.77999877929688
2024-03-06,76.69000244140625
2024-03-07,77.45999908447266
2024-03-08,76.7699966430664
2024-03-11,76.95999908447266
2024-03-12,77.08999633789062
2024-03-13,77.0199966430664
2024-03-14,76.3499984741211
2024-03-15,75.33000183105469
2024-03-18,75.08999633789062
2024-03-19,74.6500015258789
2024-03-20,75.1500015258789
2024-03-21,72.58000183105469
2024-03-22,71.9000015258789
2024-03-25,72.01000213623047
2024-03-26,72.4000015258789
2024-03-27,73.62000274658203
2024-03-28,73.29000091552734
2024-04-01,71.75
2024-04-02,71.68000030517578
2024-04-03,71.83999633789062
2024-04-04,71.61000061035156
2024-04-05,71.12999725341797
2024-04-08,71.05999755859375
2024-04-09,71.55999755859375
2024-04-10,69.97000122070312
2024-04-11,70.56999969482422
2024-04-12,69.26000213623047
2024-04-15,68.41999816894531
2024-04-16,67.93000030517578
2024-04-17,67.54000091552734
2024-04-18,67.12999725341797
2024-04-19,67.44000244140625
2024-04-22,68.19999694824219
2024-04-23,67.7699966430664
2024-04-24,67.5199966430664
2024-04-25,66.76000213623047
2024-04-26,66.94000244140625
2024-04-29,66.52999877929688
2024-04-30,65.68000030517578
2024-05-01,65.37000274658203
2024-05-02,66.2699966430664
2024-05-03,66.25
2024-05-06,66.41999816894531
2024-05-07,67.66000366210938
2024-05-08,67.72000122070312
2024-05-09,66.80000305175781
2024-05-10,66.9800033569336
2024-05-13,67.87000274658203
2024-05-14,67.77999877929688
2024-05-15,68.86000061035156
2024-05-16,70.33000183105469
2024-05-17,68.76000213623047
2024-05-20,69.58000183105469
2024-05-21,68.79000091552734
2024-05-22,69.05000305175781
2024-05-23,68.47000122070312
2024-05-24,68.31999969482422
2024-05-28,66.86000061035156
2024-05-29,66.12000274658203
2024-05-30,64.77999877929688
2024-05-31,66.1500015258789
2024-06-03,65.77999877929688
2024-06-04,65.3499984741211
2024-06-05,65.5199966430664
2024-06-06,66.30999755859375
2024-06-07,65.94000244140625
2024-06-10,67.25
2024-06-11,66.97000122070312
2024-06-12,66.30000305175781
2024-06-13,64.61000061035156
2024-06-14,64.26000213623047
2024-06-17,65.5199966430664
2024-06-18,65.80999755859375
2024-06-20,68.13999938964844
2024-06-21,68.33999633789062
2024-06-24,68.68000030517578
2024-06-25,68.9000015258789
2024-06-26,68.30000305175781
2024-06-27,67.7300033569336
2024-06-28,68.0
2024-07-01,67.73999786376953
2024-07-02,68.61000061035156
2024-07-03,68.30000305175781
2024-07-05,68.0
2024-07-08,67.55000305175781
2024-07-09,66.88999938964844
2024-07-10,67.83000183105469
2024-07-11,70.13999938964844
2024-07-12,71.52999877929688
2024-07-15,72.43000030517578
2024-07-16,73.79000091552734
2024-07-17,74.69999694824219
2024-07-18,75.97000122070312
2024-07-19,74.33000183105469
2024-07-22,75.16000366210938
2024-07-23,73.88999938964844
2024-07-24,72.69000244140625
2024-07-25,73.20999908447266
2024-07-26,74.56999969482422
2024-07-29,74.54000091552734
2024-07-30,75.81999969482422
2024-07-31,75.68000030517578
2024-08-01,76.30999755859375
2024-08-02,74.0
2024-08-05,71.7300033569336
2024-08-06,72.6500015258789
2024-08-07,73.16999816894531
2024-08-08,73.7300033569336
2024-08-09,74.41999816894531
2024-08-12,73.13999938964844
2024-08-13,74.2699966430664
2024-08-14,74.37999725341797
2024-08-15,75.47000122070312
2024-08-16,75.86000061035156
2024-08-19,75.98999786376953
2024-08-20,75.45999908447266
2024-08-21,76.62000274658203
2024-08-22,76.2699966430664
2024-08-23,76.68000030517578
2024-08-26,76.80999755859375
2024-08-27,77.1500015258789
2024-08-28,76.87000274658203
2024-08-29,77.13999938964844
2024-08-30,77.7699966430664
2024-09-03,76.7699966430664
2024-09-04,77.31999969482422
2024-09-05,76.76000213623047
2024-09-06,75.83999633789062
2024-09-09,76.12999725341797
2024-09-10,76.55000305175781
2024-09-11,76.30000305175781
2024-09-12,76.30999755859375
2024-09-13,77.20999908447266
2024-09-16,77.87000274658203
2024-09-17,76.22000122070312
2024-09-18,75.3499984741211
2024-09-19,75.19999694824219
2024-09-20,75.63999938964844
2024-09-23,76.12000274658203
2024-09-24,76.04000091552734
2024-09-25,75.52999877929688
2024-09-26,77.19999694824219
2024-09-27,76.88999938964844
2024-09-30,77.18000030517578
2024-10-01,76.08999633789062
2024-10-02,76.76000213623047
2024-10-03,76.52999877929688
2024-10-04,77.13999938964844
2024-10-07,76.0
2024-10-08,76.12999725341797
2024-10-09,76.80000305175781
2024-10-10,74.5
2024-10-11,75.94000244140625
2024-10-14,76.7699966430664
2024-10-15,77.37999725341797
2024-10-16,77.5999984741211
2024-10-17,77.73999786376953
2024-10-18,78.0
2024-10-21,76.87000274658203
2024-10-22,75.81999969482422
2024-10-23,76.06999969482422
2024-10-24,74.86000061035156
2024-10-25,74.81999969482422
2024-10-28,74.9800033569336
2024-10-29,75.5199966430664
2024-10-30,74.3499984741211
2024-10-31,74.58999633789062
2024-11-01,74.61000061035156
2024-11-04,74.9000015258789
2024-11-05,75.38999938964844
2024-11-06,79.4000015258789
2024-11-07,81.36000061035156
2024-11-08,80.30999755859375
2024-11-11,81.5
2024-11-12,81.73999786376953
2024-11-13,82.31999969482422
2024-11-14,80.7699966430664
2024-11-15,77.11000061035156
2024-11-18,76.87000274658203
2024-11-19,76.31999969482422
2024-11-20,77.56999969482422
2024-11-21,78.86000061035156
