Date,BKR
2022-10-28,27.239999771118164
2022-10-31,27.65999984741211
2022-11-01,28.5
2022-11-02,27.59000015258789
2022-11-03,28.290000915527344
2022-11-04,29.110000610351562
2022-11-07,30.6200008392334
2022-11-08,30.940000534057617
2022-11-09,29.510000228881836
2022-11-10,30.579999923706055
2022-11-11,31.020000457763672
2022-11-14,30.25
2022-11-15,30.889999389648438
2022-11-16,30.229999542236328
2022-11-17,29.829999923706055
2022-11-18,29.1299991607666
2022-11-21,28.719999313354492
2022-11-22,29.489999771118164
2022-11-23,28.829999923706055
2022-11-25,28.5
2022-11-28,28.190000534057617
2022-11-29,28.649999618530273
2022-11-30,29.020000457763672
2022-12-01,29.260000228881836
2022-12-02,29.510000228881836
2022-12-05,28.719999313354492
2022-12-06,28.3799991607666
2022-12-07,27.8799991607666
2022-12-08,28.079999923706055
2022-12-09,27.110000610351562
2022-12-12,28.149999618530273
2022-12-13,29.260000228881836
2022-12-14,28.979999542236328
2022-12-15,29.040000915527344
2022-12-16,28.3700008392334
2022-12-19,28.260000228881836
2022-12-20,28.920000076293945
2022-12-21,29.350000381469727
2022-12-22,28.360000610351562
2022-12-23,29.100000381469727
2022-12-27,29.3700008392334
2022-12-28,28.549999237060547
2022-12-29,29.18000030517578
2022-12-30,29.530000686645508
2023-01-03,28.75
2023-01-04,27.889999389648438
2023-01-05,28.799999237060547
2023-01-06,29.959999084472656
2023-01-09,30.540000915527344
2023-01-10,30.8700008392334
2023-01-11,30.829999923706055
2023-01-12,31.5
2023-01-13,31.6299991607666
2023-01-17,31.479999542236328
2023-01-18,30.690000534057617
2023-01-19,30.489999771118164
2023-01-20,31.06999969482422
2023-01-23,30.59000015258789
2023-01-24,30.149999618530273
2023-01-25,31.0
2023-01-26,31.799999237060547
2023-01-27,31.299999237060547
2023-01-30,31.020000457763672
2023-01-31,31.739999771118164
2023-02-01,31.989999771118164
2023-02-02,31.389999389648438
2023-02-03,31.3700008392334
2023-02-06,31.65999984741211
2023-02-07,32.52000045776367
2023-02-08,32.56999969482422
2023-02-09,32.18000030517578
2023-02-10,32.91999816894531
2023-02-13,32.779998779296875
2023-02-14,32.459999084472656
2023-02-15,32.150001525878906
2023-02-16,32.2599983215332
2023-02-17,30.59000015258789
2023-02-21,30.1299991607666
2023-02-22,30.049999237060547
2023-02-23,30.469999313354492
2023-02-24,30.3799991607666
2023-02-27,31.040000915527344
2023-02-28,30.600000381469727
2023-03-01,31.09000015258789
2023-03-02,31.709999084472656
2023-03-03,32.279998779296875
2023-03-06,32.27000045776367
2023-03-07,31.75
2023-03-08,31.43000030517578
2023-03-09,30.059999465942383
2023-03-10,29.06999969482422
2023-03-13,28.139999389648438
2023-03-14,28.360000610351562
2023-03-15,26.850000381469727
2023-03-16,27.299999237060547
2023-03-17,26.920000076293945
2023-03-20,26.950000762939453
2023-03-21,28.040000915527344
2023-03-22,27.040000915527344
2023-03-23,26.729999542236328
2023-03-24,27.020000457763672
2023-03-27,27.260000228881836
2023-03-28,27.579999923706055
2023-03-29,28.170000076293945
2023-03-30,28.75
2023-03-31,28.860000610351562
2023-04-03,29.90999984741211
2023-04-04,29.25
2023-04-05,29.040000915527344
2023-04-06,28.510000228881836
2023-04-10,28.829999923706055
2023-04-11,29.149999618530273
2023-04-12,29.25
2023-04-13,29.450000762939453
2023-04-14,29.149999618530273
2023-04-17,29.149999618530273
2023-04-18,29.5
2023-04-19,30.559999465942383
2023-04-20,30.09000015258789
2023-04-21,29.65999984741211
2023-04-24,30.190000534057617
2023-04-25,29.290000915527344
2023-04-26,28.760000228881836
2023-04-27,28.84000015258789
2023-04-28,29.239999771118164
2023-05-01,28.8799991607666
2023-05-02,27.350000381469727
2023-05-03,27.459999084472656
2023-05-04,27.219999313354492
2023-05-05,28.219999313354492
2023-05-08,28.110000610351562
2023-05-09,28.190000534057617
2023-05-10,27.889999389648438
2023-05-11,27.360000610351562
2023-05-12,27.65999984741211
2023-05-15,27.889999389648438
2023-05-16,27.440000534057617
2023-05-17,27.479999542236328
2023-05-18,28.18000030517578
2023-05-19,28.170000076293945
2023-05-22,28.3700008392334
2023-05-23,28.399999618530273
2023-05-24,28.719999313354492
2023-05-25,28.0
2023-05-26,27.889999389648438
2023-05-30,27.799999237060547
2023-05-31,27.25
2023-06-01,28.610000610351562
2023-06-02,29.579999923706055
2023-06-05,29.670000076293945
2023-06-06,30.59000015258789
2023-06-07,30.639999389648438
2023-06-08,30.290000915527344
2023-06-09,30.010000228881836
2023-06-12,29.790000915527344
2023-06-13,30.170000076293945
2023-06-14,29.940000534057617
2023-06-15,30.239999771118164
2023-06-16,30.56999969482422
2023-06-20,29.799999237060547
2023-06-21,30.489999771118164
2023-06-22,30.149999618530273
2023-06-23,29.770000457763672
2023-06-26,30.530000686645508
2023-06-27,30.969999313354492
2023-06-28,31.1299991607666
2023-06-29,31.360000610351562
2023-06-30,31.610000610351562
2023-07-03,31.600000381469727
2023-07-05,31.540000915527344
2023-07-06,31.600000381469727
2023-07-07,33.11000061035156
2023-07-10,33.22999954223633
2023-07-11,34.029998779296875
2023-07-12,34.439998626708984
2023-07-13,34.68000030517578
2023-07-14,34.349998474121094
2023-07-17,34.650001525878906
2023-07-18,35.040000915527344
2023-07-19,35.20000076293945
2023-07-20,34.65999984741211
2023-07-21,35.43000030517578
2023-07-24,35.84000015258789
2023-07-25,35.7400016784668
2023-07-26,35.529998779296875
2023-07-27,34.65999984741211
2023-07-28,35.41999816894531
2023-07-31,35.790000915527344
2023-08-01,35.77000045776367
2023-08-02,35.560001373291016
2023-08-03,35.650001525878906
2023-08-04,35.52000045776367
2023-08-07,35.59000015258789
2023-08-08,35.650001525878906
2023-08-09,36.11000061035156
2023-08-10,35.33000183105469
2023-08-11,35.47999954223633
2023-08-14,35.33000183105469
2023-08-15,35.11000061035156
2023-08-16,34.970001220703125
2023-08-17,34.869998931884766
2023-08-18,35.2599983215332
2023-08-21,35.04999923706055
2023-08-22,35.18000030517578
2023-08-23,35.459999084472656
2023-08-24,35.22999954223633
2023-08-25,35.38999938964844
2023-08-28,36.0
2023-08-29,36.099998474121094
2023-08-30,36.04999923706055
2023-08-31,36.189998626708984
2023-09-01,36.810001373291016
2023-09-05,37.06999969482422
2023-09-06,37.220001220703125
2023-09-07,37.20000076293945
2023-09-08,36.95000076293945
2023-09-11,36.7400016784668
2023-09-12,37.099998474121094
2023-09-13,36.2400016784668
2023-09-14,36.68000030517578
2023-09-15,36.15999984741211
2023-09-18,36.459999084472656
2023-09-19,36.18000030517578
2023-09-20,35.79999923706055
2023-09-21,35.060001373291016
2023-09-22,35.400001525878906
2023-09-25,35.900001525878906
2023-09-26,35.709999084472656
2023-09-27,36.25
2023-09-28,36.59000015258789
2023-09-29,35.31999969482422
2023-10-02,34.560001373291016
2023-10-03,34.529998779296875
2023-10-04,33.13999938964844
2023-10-05,33.349998474121094
2023-10-06,33.72999954223633
2023-10-09,34.79999923706055
2023-10-10,34.900001525878906
2023-10-11,34.900001525878906
2023-10-12,34.77000045776367
2023-10-13,34.849998474121094
2023-10-16,35.16999816894531
2023-10-17,35.61000061035156
2023-10-18,35.720001220703125
2023-10-19,35.58000183105469
2023-10-20,34.84000015258789
2023-10-23,34.66999816894531
2023-10-24,34.47999954223633
2023-10-25,34.02000045776367
2023-10-26,35.02000045776367
2023-10-27,34.810001373291016
2023-10-30,34.959999084472656
2023-10-31,34.41999816894531
2023-11-01,34.84000015258789
2023-11-02,35.5099983215332
2023-11-03,35.189998626708984
2023-11-06,34.939998626708984
2023-11-07,33.86000061035156
2023-11-08,33.7400016784668
2023-11-09,33.91999816894531
2023-11-10,34.34000015258789
2023-11-13,34.470001220703125
2023-11-14,34.70000076293945
2023-11-15,34.65999984741211
2023-11-16,33.2400016784668
2023-11-17,33.709999084472656
2023-11-20,33.869998931884766
2023-11-21,33.90999984741211
2023-11-22,33.58000183105469
2023-11-24,33.88999938964844
2023-11-27,33.970001220703125
2023-11-28,33.81999969482422
2023-11-29,33.34000015258789
2023-11-30,33.75
2023-12-01,33.790000915527344
2023-12-04,33.75
2023-12-05,32.79999923706055
2023-12-06,31.860000610351562
2023-12-07,31.729999542236328
2023-12-08,32.2400016784668
2023-12-11,32.5099983215332
2023-12-12,32.29999923706055
2023-12-13,32.599998474121094
2023-12-14,33.540000915527344
2023-12-15,33.58000183105469
2023-12-18,34.06999969482422
2023-12-19,34.06999969482422
2023-12-20,34.029998779296875
2023-12-21,34.040000915527344
2023-12-22,34.119998931884766
2023-12-26,34.779998779296875
2023-12-27,34.4900016784668
2023-12-28,34.20000076293945
2023-12-29,34.18000030517578
2024-01-02,33.93000030517578
2024-01-03,33.91999816894531
2024-01-04,33.25
2024-01-05,33.41999816894531
2024-01-08,32.439998626708984
2024-01-09,31.6200008392334
2024-01-10,31.229999542236328
2024-01-11,31.170000076293945
2024-01-12,31.520000457763672
2024-01-16,30.670000076293945
2024-01-17,30.790000915527344
2024-01-18,30.8700008392334
2024-01-19,30.700000762939453
2024-01-22,30.979999542236328
2024-01-23,31.530000686645508
2024-01-24,30.040000915527344
2024-01-25,30.299999237060547
2024-01-26,30.479999542236328
2024-01-29,30.0
2024-01-30,29.34000015258789
2024-01-31,28.5
2024-02-01,28.6299991607666
2024-02-02,28.989999771118164
2024-02-05,28.799999237060547
2024-02-06,29.389999389648438
2024-02-07,29.1200008392334
2024-02-08,29.31999969482422
2024-02-09,29.059999465942383
2024-02-12,29.5
2024-02-13,29.010000228881836
2024-02-14,28.850000381469727
2024-02-15,29.200000762939453
2024-02-16,29.149999618530273
2024-02-20,29.049999237060547
2024-02-21,29.34000015258789
2024-02-22,29.200000762939453
2024-02-23,29.889999389648438
2024-02-26,29.84000015258789
2024-02-27,29.719999313354492
2024-02-28,29.479999542236328
2024-02-29,29.59000015258789
2024-03-01,29.959999084472656
2024-03-04,29.43000030517578
2024-03-05,30.170000076293945
2024-03-06,30.559999465942383
2024-03-07,30.829999923706055
2024-03-08,30.600000381469727
2024-03-11,31.299999237060547
2024-03-12,31.489999771118164
2024-03-13,31.75
2024-03-14,31.940000534057617
2024-03-15,32.31999969482422
2024-03-18,32.38999938964844
2024-03-19,33.220001220703125
2024-03-20,33.38999938964844
2024-03-21,33.7599983215332
2024-03-22,33.439998626708984
2024-03-25,33.290000915527344
2024-03-26,32.83000183105469
2024-03-27,33.09000015258789
2024-03-28,33.5
2024-04-01,33.439998626708984
2024-04-02,33.59000015258789
2024-04-03,33.880001068115234
2024-04-04,33.91999816894531
2024-04-05,34.310001373291016
2024-04-08,34.25
2024-04-09,34.189998626708984
2024-04-10,34.150001525878906
2024-04-11,33.9900016784668
2024-04-12,33.04999923706055
2024-04-15,32.45000076293945
2024-04-16,32.099998474121094
2024-04-17,32.02000045776367
2024-04-18,32.20000076293945
2024-04-19,32.599998474121094
2024-04-22,32.459999084472656
2024-04-23,33.0
2024-04-24,32.66999816894531
2024-04-25,33.29999923706055
2024-04-26,32.84000015258789
2024-04-29,33.220001220703125
2024-04-30,32.619998931884766
2024-05-01,31.889999389648438
2024-05-02,31.93000030517578
2024-05-03,31.920000076293945
2024-05-06,32.0
2024-05-07,32.13999938964844
2024-05-08,31.899999618530273
2024-05-09,32.779998779296875
2024-05-10,32.34000015258789
2024-05-13,32.40999984741211
2024-05-14,32.630001068115234
2024-05-15,32.93000030517578
2024-05-16,33.02000045776367
2024-05-17,33.459999084472656
2024-05-20,33.11000061035156
2024-05-21,33.02000045776367
2024-05-22,32.09000015258789
2024-05-23,31.809999465942383
2024-05-24,32.369998931884766
2024-05-28,32.40999984741211
2024-05-29,31.93000030517578
2024-05-30,32.47999954223633
2024-05-31,33.47999954223633
2024-06-03,32.150001525878906
2024-06-04,31.6299991607666
2024-06-05,31.75
2024-06-06,31.75
2024-06-07,31.639999389648438
2024-06-10,32.439998626708984
2024-06-11,32.2400016784668
2024-06-12,32.2400016784668
2024-06-13,31.6299991607666
2024-06-14,31.09000015258789
2024-06-17,32.029998779296875
2024-06-18,32.13999938964844
2024-06-20,32.970001220703125
2024-06-21,32.93000030517578
2024-06-24,34.40999984741211
2024-06-25,34.849998474121094
2024-06-26,34.470001220703125
2024-06-27,34.41999816894531
2024-06-28,35.16999816894531
2024-07-01,34.939998626708984
2024-07-02,34.689998626708984
2024-07-03,34.470001220703125
2024-07-05,34.220001220703125
2024-07-08,34.16999816894531
2024-07-09,33.43000030517578
2024-07-10,33.84000015258789
2024-07-11,34.5099983215332
2024-07-12,34.5
2024-07-15,35.709999084472656
2024-07-16,36.29999923706055
2024-07-17,36.15999984741211
2024-07-18,35.88999938964844
2024-07-19,35.93000030517578
2024-07-22,35.65999984741211
2024-07-23,35.650001525878906
2024-07-24,34.900001525878906
2024-07-25,35.58000183105469
2024-07-26,37.650001525878906
2024-07-29,38.470001220703125
2024-07-30,38.2400016784668
2024-07-31,38.720001220703125
2024-08-01,37.650001525878906
2024-08-02,35.7400016784668
2024-08-05,34.5099983215332
2024-08-06,34.209999084472656
2024-08-07,34.2400016784668
2024-08-08,35.20000076293945
2024-08-09,35.06999969482422
2024-08-12,35.150001525878906
2024-08-13,34.81999969482422
2024-08-14,34.75
2024-08-15,35.08000183105469
2024-08-16,34.939998626708984
2024-08-19,35.15999984741211
2024-08-20,34.209999084472656
2024-08-21,34.45000076293945
2024-08-22,34.619998931884766
2024-08-23,35.220001220703125
2024-08-26,35.43000030517578
2024-08-27,35.400001525878906
2024-08-28,34.959999084472656
2024-08-29,35.2599983215332
2024-08-30,35.16999816894531
2024-09-03,33.9900016784668
2024-09-04,34.060001373291016
2024-09-05,34.11000061035156
2024-09-06,33.939998626708984
2024-09-09,33.689998626708984
2024-09-10,33.16999816894531
2024-09-11,32.93000030517578
2024-09-12,33.290000915527344
2024-09-13,33.400001525878906
2024-09-16,33.97999954223633
2024-09-17,34.72999954223633
2024-09-18,34.66999816894531
2024-09-19,36.36000061035156
2024-09-20,36.040000915527344
2024-09-23,36.45000076293945
2024-09-24,36.34000015258789
2024-09-25,36.04999923706055
2024-09-26,34.77000045776367
2024-09-27,36.18000030517578
2024-09-30,36.150001525878906
2024-10-01,36.75
2024-10-02,37.220001220703125
2024-10-03,37.54999923706055
2024-10-04,37.93000030517578
2024-10-07,37.959999084472656
2024-10-08,37.459999084472656
2024-10-09,37.59000015258789
2024-10-10,37.61000061035156
2024-10-11,37.70000076293945
2024-10-14,37.63999938964844
2024-10-15,36.31999969482422
2024-10-16,36.7400016784668
2024-10-17,36.880001068115234
2024-10-18,36.400001525878906
2024-10-21,36.45000076293945
2024-10-22,35.97999954223633
2024-10-23,37.0
2024-10-24,36.779998779296875
2024-10-25,37.52000045776367
2024-10-28,37.400001525878906
2024-10-29,37.09000015258789
2024-10-30,37.4900016784668
2024-10-31,38.08000183105469
2024-11-01,37.849998474121094
2024-11-04,38.16999816894531
2024-11-05,38.58000183105469
2024-11-06,42.7400016784668
2024-11-07,43.099998474121094
2024-11-08,43.02000045776367
2024-11-11,44.11000061035156
2024-11-12,43.66999816894531
2024-11-13,43.06999969482422
2024-11-14,43.18000030517578
2024-11-15,42.939998626708984
2024-11-18,43.06999969482422
2024-11-19,42.869998931884766
2024-11-20,44.310001373291016
2024-11-21,44.880001068115234
