Date,LNT
2022-11-02,52.119998931884766
2022-11-03,52.150001525878906
2022-11-04,52.72999954223633
2022-11-07,51.56999969482422
2022-11-08,52.97999954223633
2022-11-09,53.34000015258789
2022-11-10,55.52000045776367
2022-11-11,53.93000030517578
2022-11-14,53.31999969482422
2022-11-15,53.630001068115234
2022-11-16,54.5099983215332
2022-11-17,53.77000045776367
2022-11-18,55.2599983215332
2022-11-21,55.34000015258789
2022-11-22,55.41999816894531
2022-11-23,55.970001220703125
2022-11-25,56.45000076293945
2022-11-28,55.779998779296875
2022-11-29,55.06999969482422
2022-11-30,56.29999923706055
2022-12-01,55.529998779296875
2022-12-02,54.79999923706055
2022-12-05,54.540000915527344
2022-12-06,55.310001373291016
2022-12-07,54.5
2022-12-08,55.470001220703125
2022-12-09,55.310001373291016
2022-12-12,56.56999969482422
2022-12-13,56.41999816894531
2022-12-14,56.04999923706055
2022-12-15,55.38999938964844
2022-12-16,54.61000061035156
2022-12-19,54.290000915527344
2022-12-20,54.150001525878906
2022-12-21,55.08000183105469
2022-12-22,54.77000045776367
2022-12-23,55.29999923706055
2022-12-27,56.029998779296875
2022-12-28,55.209999084472656
2022-12-29,56.029998779296875
2022-12-30,55.209999084472656
2023-01-03,55.369998931884766
2023-01-04,55.790000915527344
2023-01-05,54.130001068115234
2023-01-06,55.349998474121094
2023-01-09,55.439998626708984
2023-01-10,54.970001220703125
2023-01-11,55.939998626708984
2023-01-12,55.79999923706055
2023-01-13,55.5099983215332
2023-01-17,55.08000183105469
2023-01-18,53.709999084472656
2023-01-19,53.209999084472656
2023-01-20,53.88999938964844
2023-01-23,53.880001068115234
2023-01-24,54.33000183105469
2023-01-25,54.40999984741211
2023-01-26,54.45000076293945
2023-01-27,54.41999816894531
2023-01-30,53.650001525878906
2023-01-31,54.029998779296875
2023-02-01,54.7400016784668
2023-02-02,54.7599983215332
2023-02-03,53.34000015258789
2023-02-06,53.93000030517578
2023-02-07,53.540000915527344
2023-02-08,52.619998931884766
2023-02-09,52.060001373291016
2023-02-10,53.22999954223633
2023-02-13,53.790000915527344
2023-02-14,53.290000915527344
2023-02-15,53.439998626708984
2023-02-16,53.13999938964844
2023-02-17,53.970001220703125
2023-02-21,53.34000015258789
2023-02-22,53.2599983215332
2023-02-23,52.9900016784668
2023-02-24,52.720001220703125
2023-02-27,51.459999084472656
2023-02-28,51.27000045776367
2023-03-01,50.25
2023-03-02,51.59000015258789
2023-03-03,52.06999969482422
2023-03-06,51.959999084472656
2023-03-07,50.9900016784668
2023-03-08,51.56999969482422
2023-03-09,51.2599983215332
2023-03-10,50.189998626708984
2023-03-13,51.47999954223633
2023-03-14,52.060001373291016
2023-03-15,53.099998474121094
2023-03-16,53.4900016784668
2023-03-17,53.16999816894531
2023-03-20,53.7599983215332
2023-03-21,52.0099983215332
2023-03-22,50.650001525878906
2023-03-23,50.040000915527344
2023-03-24,51.83000183105469
2023-03-27,51.31999969482422
2023-03-28,51.970001220703125
2023-03-29,52.81999969482422
2023-03-30,52.90999984741211
2023-03-31,53.400001525878906
2023-04-03,52.720001220703125
2023-04-04,52.939998626708984
2023-04-05,54.81999969482422
2023-04-06,55.04999923706055
2023-04-10,54.91999816894531
2023-04-11,55.060001373291016
2023-04-12,54.7400016784668
2023-04-13,54.790000915527344
2023-04-14,54.36000061035156
2023-04-17,54.720001220703125
2023-04-18,54.34000015258789
2023-04-19,55.290000915527344
2023-04-20,55.029998779296875
2023-04-21,55.290000915527344
2023-04-24,55.540000915527344
2023-04-25,55.75
2023-04-26,54.70000076293945
2023-04-27,55.099998474121094
2023-04-28,55.13999938964844
2023-05-01,55.290000915527344
2023-05-02,54.540000915527344
2023-05-03,54.43000030517578
2023-05-04,54.79999923706055
2023-05-05,55.11000061035156
2023-05-08,54.7599983215332
2023-05-09,54.400001525878906
2023-05-10,55.15999984741211
2023-05-11,54.599998474121094
2023-05-12,55.029998779296875
2023-05-15,54.0
2023-05-16,53.27000045776367
2023-05-17,52.7599983215332
2023-05-18,52.63999938964844
2023-05-19,52.61000061035156
2023-05-22,52.59000015258789
2023-05-23,52.439998626708984
2023-05-24,51.95000076293945
2023-05-25,51.060001373291016
2023-05-26,50.970001220703125
2023-05-30,51.0099983215332
2023-05-31,51.459999084472656
2023-06-01,50.90999984741211
2023-06-02,51.97999954223633
2023-06-05,52.279998779296875
2023-06-06,52.310001373291016
2023-06-07,53.400001525878906
2023-06-08,53.470001220703125
2023-06-09,53.22999954223633
2023-06-12,53.2599983215332
2023-06-13,53.08000183105469
2023-06-14,53.130001068115234
2023-06-15,53.75
2023-06-16,53.7400016784668
2023-06-20,52.959999084472656
2023-06-21,53.27000045776367
2023-06-22,52.72999954223633
2023-06-23,51.83000183105469
2023-06-26,52.970001220703125
2023-06-27,52.81999969482422
2023-06-28,51.79999923706055
2023-06-29,51.790000915527344
2023-06-30,52.47999954223633
2023-07-03,53.08000183105469
2023-07-05,53.58000183105469
2023-07-06,53.310001373291016
2023-07-07,52.630001068115234
2023-07-10,52.040000915527344
2023-07-11,52.95000076293945
2023-07-12,53.849998474121094
2023-07-13,54.279998779296875
2023-07-14,54.15999984741211
2023-07-17,53.29999923706055
2023-07-18,53.0099983215332
2023-07-19,53.709999084472656
2023-07-20,54.779998779296875
2023-07-21,55.7400016784668
2023-07-24,55.54999923706055
2023-07-25,55.560001373291016
2023-07-26,55.65999984741211
2023-07-27,54.529998779296875
2023-07-28,53.88999938964844
2023-07-31,53.7400016784668
2023-08-01,53.29999923706055
2023-08-02,53.279998779296875
2023-08-03,51.7599983215332
2023-08-04,51.29999923706055
2023-08-07,51.33000183105469
2023-08-08,51.52000045776367
2023-08-09,51.470001220703125
2023-08-10,51.599998474121094
2023-08-11,51.86000061035156
2023-08-14,51.11000061035156
2023-08-15,50.310001373291016
2023-08-16,50.5099983215332
2023-08-17,50.2599983215332
2023-08-18,50.619998931884766
2023-08-21,50.279998779296875
2023-08-22,50.400001525878906
2023-08-23,50.54999923706055
2023-08-24,50.279998779296875
2023-08-25,50.779998779296875
2023-08-28,50.689998626708984
2023-08-29,50.849998474121094
2023-08-30,50.83000183105469
2023-08-31,50.16999816894531
2023-09-01,49.790000915527344
2023-09-05,49.22999954223633
2023-09-06,49.599998474121094
2023-09-07,50.43000030517578
2023-09-08,50.7400016784668
2023-09-11,50.790000915527344
2023-09-12,50.720001220703125
2023-09-13,51.540000915527344
2023-09-14,52.09000015258789
2023-09-15,51.779998779296875
2023-09-18,52.189998626708984
2023-09-19,52.02000045776367
2023-09-20,51.9900016784668
2023-09-21,51.33000183105469
2023-09-22,51.25
2023-09-25,51.04999923706055
2023-09-26,49.2599983215332
2023-09-27,48.54999923706055
2023-09-28,48.060001373291016
2023-09-29,48.45000076293945
2023-10-02,46.2400016784668
2023-10-03,46.790000915527344
2023-10-04,47.4900016784668
2023-10-05,47.61000061035156
2023-10-06,48.380001068115234
2023-10-09,48.56999969482422
2023-10-10,49.150001525878906
2023-10-11,49.689998626708984
2023-10-12,49.25
2023-10-13,49.75
2023-10-16,50.25
2023-10-17,50.02000045776367
2023-10-18,49.81999969482422
2023-10-19,49.45000076293945
2023-10-20,48.81999969482422
2023-10-23,48.5
2023-10-24,49.439998626708984
2023-10-25,49.540000915527344
2023-10-26,49.790000915527344
2023-10-27,48.93000030517578
2023-10-30,48.47999954223633
2023-10-31,48.790000915527344
2023-11-01,49.5
2023-11-02,50.2599983215332
2023-11-03,51.099998474121094
2023-11-06,50.439998626708984
2023-11-07,50.0
2023-11-08,49.61000061035156
2023-11-09,48.61000061035156
2023-11-10,48.56999969482422
2023-11-13,47.61000061035156
2023-11-14,49.119998931884766
2023-11-15,49.31999969482422
2023-11-16,49.47999954223633
2023-11-17,49.22999954223633
2023-11-20,49.11000061035156
2023-11-21,49.09000015258789
2023-11-22,49.540000915527344
2023-11-24,49.75
2023-11-27,49.959999084472656
2023-11-28,50.119998931884766
2023-11-29,49.939998626708984
2023-11-30,50.56999969482422
2023-12-01,51.4900016784668
2023-12-04,51.400001525878906
2023-12-05,51.25
2023-12-06,52.099998474121094
2023-12-07,51.81999969482422
2023-12-08,51.380001068115234
2023-12-11,51.5099983215332
2023-12-12,51.38999938964844
2023-12-13,53.380001068115234
2023-12-14,52.189998626708984
2023-12-15,50.619998931884766
2023-12-18,50.86000061035156
2023-12-19,51.2400016784668
2023-12-20,50.25
2023-12-21,50.56999969482422
2023-12-22,50.939998626708984
2023-12-26,50.93000030517578
2023-12-27,50.84000015258789
2023-12-28,51.31999969482422
2023-12-29,51.29999923706055
2024-01-02,51.880001068115234
2024-01-03,51.7599983215332
2024-01-04,51.939998626708984
2024-01-05,52.029998779296875
2024-01-08,52.33000183105469
2024-01-09,52.220001220703125
2024-01-10,51.90999984741211
2024-01-11,50.09000015258789
2024-01-12,50.380001068115234
2024-01-16,50.279998779296875
2024-01-17,49.540000915527344
2024-01-18,49.04999923706055
2024-01-19,48.869998931884766
2024-01-22,48.459999084472656
2024-01-23,48.77000045776367
2024-01-24,48.13999938964844
2024-01-25,48.75
2024-01-26,48.849998474121094
2024-01-29,49.189998626708984
2024-01-30,48.880001068115234
2024-01-31,48.65999984741211
2024-02-01,49.84000015258789
2024-02-02,48.79999923706055
2024-02-05,47.61000061035156
2024-02-06,47.7599983215332
2024-02-07,47.779998779296875
2024-02-08,47.47999954223633
2024-02-09,47.93000030517578
2024-02-12,48.459999084472656
2024-02-13,47.56999969482422
2024-02-14,47.630001068115234
2024-02-15,48.400001525878906
2024-02-16,48.349998474121094
2024-02-20,48.25
2024-02-21,49.09000015258789
2024-02-22,48.630001068115234
2024-02-23,48.70000076293945
2024-02-26,47.43000030517578
2024-02-27,47.81999969482422
2024-02-28,47.560001373291016
2024-02-29,47.75
2024-03-01,47.72999954223633
2024-03-04,48.540000915527344
2024-03-05,48.5099983215332
2024-03-06,48.97999954223633
2024-03-07,49.060001373291016
2024-03-08,49.34000015258789
2024-03-11,49.59000015258789
2024-03-12,48.77000045776367
2024-03-13,48.93000030517578
2024-03-14,48.06999969482422
2024-03-15,48.38999938964844
2024-03-18,48.61000061035156
2024-03-19,48.95000076293945
2024-03-20,48.79999923706055
2024-03-21,48.900001525878906
2024-03-22,48.66999816894531
2024-03-25,48.630001068115234
2024-03-26,48.2599983215332
2024-03-27,49.77000045776367
2024-03-28,50.400001525878906
2024-04-01,49.68000030517578
2024-04-02,49.970001220703125
2024-04-03,49.45000076293945
2024-04-04,49.130001068115234
2024-04-05,48.849998474121094
2024-04-08,49.45000076293945
2024-04-09,49.9900016784668
2024-04-10,48.68000030517578
2024-04-11,48.47999954223633
2024-04-12,48.0
2024-04-15,48.0
2024-04-16,47.400001525878906
2024-04-17,48.41999816894531
2024-04-18,48.84000015258789
2024-04-19,49.81999969482422
2024-04-22,49.88999938964844
2024-04-23,49.970001220703125
2024-04-24,50.369998931884766
2024-04-25,50.22999954223633
2024-04-26,49.59000015258789
2024-04-29,49.77000045776367
2024-04-30,49.79999923706055
2024-05-01,50.36000061035156
2024-05-02,50.849998474121094
2024-05-03,50.849998474121094
2024-05-06,50.5
2024-05-07,51.130001068115234
2024-05-08,51.209999084472656
2024-05-09,51.70000076293945
2024-05-10,51.33000183105469
2024-05-13,51.34000015258789
2024-05-14,51.36000061035156
2024-05-15,51.9900016784668
2024-05-16,51.970001220703125
2024-05-17,51.970001220703125
2024-05-20,51.779998779296875
2024-05-21,52.119998931884766
2024-05-22,51.16999816894531
2024-05-23,50.0099983215332
2024-05-24,49.95000076293945
2024-05-28,49.869998931884766
2024-05-29,49.36000061035156
2024-05-30,50.15999984741211
2024-05-31,51.4900016784668
2024-06-03,51.099998474121094
2024-06-04,51.779998779296875
2024-06-05,51.11000061035156
2024-06-06,50.54999923706055
2024-06-07,50.130001068115234
2024-06-10,50.150001525878906
2024-06-11,50.189998626708984
2024-06-12,49.849998474121094
2024-06-13,49.84000015258789
2024-06-14,49.84000015258789
2024-06-17,49.66999816894531
2024-06-18,49.619998931884766
2024-06-20,50.9900016784668
2024-06-21,50.95000076293945
2024-06-24,51.130001068115234
2024-06-25,50.540000915527344
2024-06-26,50.459999084472656
2024-06-27,51.08000183105469
2024-06-28,50.900001525878906
2024-07-01,50.7400016784668
2024-07-02,51.099998474121094
2024-07-03,50.810001373291016
2024-07-05,51.59000015258789
2024-07-08,51.38999938964844
2024-07-09,51.66999816894531
2024-07-10,52.0
2024-07-11,53.310001373291016
2024-07-12,53.869998931884766
2024-07-15,53.540000915527344
2024-07-16,54.65999984741211
2024-07-17,55.54999923706055
2024-07-18,55.0099983215332
2024-07-19,54.84000015258789
2024-07-22,55.0
2024-07-23,54.650001525878906
2024-07-24,55.65999984741211
2024-07-25,55.84000015258789
2024-07-26,56.0099983215332
2024-07-29,55.880001068115234
2024-07-30,56.130001068115234
2024-07-31,55.65999984741211
2024-08-01,56.61000061035156
2024-08-02,57.11000061035156
2024-08-05,55.22999954223633
2024-08-06,55.7400016784668
2024-08-07,55.93000030517578
2024-08-08,55.900001525878906
2024-08-09,56.06999969482422
2024-08-12,55.959999084472656
2024-08-13,56.2599983215332
2024-08-14,56.47999954223633
2024-08-15,56.939998626708984
2024-08-16,57.369998931884766
2024-08-19,57.66999816894531
2024-08-20,57.540000915527344
2024-08-21,57.79999923706055
2024-08-22,57.869998931884766
2024-08-23,58.029998779296875
2024-08-26,58.220001220703125
2024-08-27,57.59000015258789
2024-08-28,57.79999923706055
2024-08-29,57.95000076293945
2024-08-30,58.27000045776367
2024-09-03,58.790000915527344
2024-09-04,59.130001068115234
2024-09-05,58.970001220703125
2024-09-06,58.58000183105469
2024-09-09,59.25
2024-09-10,59.349998474121094
2024-09-11,59.0
2024-09-12,58.90999984741211
2024-09-13,59.650001525878906
2024-09-16,60.5099983215332
2024-09-17,60.310001373291016
2024-09-18,60.33000183105469
2024-09-19,59.75
2024-09-20,59.720001220703125
2024-09-23,60.349998474121094
2024-09-24,60.04999923706055
2024-09-25,59.95000076293945
2024-09-26,59.900001525878906
2024-09-27,60.7400016784668
2024-09-30,60.689998626708984
2024-10-01,61.02000045776367
2024-10-02,60.59000015258789
2024-10-03,60.56999969482422
2024-10-04,60.189998626708984
2024-10-07,59.34000015258789
2024-10-08,59.59000015258789
2024-10-09,59.560001373291016
2024-10-10,58.97999954223633
2024-10-11,59.66999816894531
2024-10-14,60.380001068115234
2024-10-15,61.08000183105469
2024-10-16,62.290000915527344
2024-10-17,61.97999954223633
2024-10-18,62.16999816894531
2024-10-21,61.36000061035156
2024-10-22,61.040000915527344
2024-10-23,61.91999816894531
2024-10-24,61.90999984741211
2024-10-25,60.7400016784668
2024-10-28,61.13999938964844
2024-10-29,59.70000076293945
2024-10-30,59.279998779296875
2024-10-31,60.0
2024-11-01,57.7400016784668
2024-11-04,57.5099983215332
2024-11-05,58.119998931884766
2024-11-06,57.0
2024-11-07,56.2400016784668
2024-11-08,57.75
2024-11-11,59.91999816894531
2024-11-12,59.93000030517578
2024-11-13,60.13999938964844
2024-11-14,59.5
2024-11-15,60.97999954223633
2024-11-18,61.810001373291016
2024-11-19,62.25
2024-11-20,62.22999954223633
2024-11-21,63.20000076293945
