Date,F
2022-06-23,11.5600004196167
2022-06-24,12.010000228881836
2022-06-27,12.039999961853027
2022-06-28,11.8100004196167
2022-06-29,11.520000457763672
2022-06-30,11.130000114440918
2022-07-01,11.319999694824219
2022-07-05,11.199999809265137
2022-07-06,11.0600004196167
2022-07-07,11.649999618530273
2022-07-08,11.619999885559082
2022-07-11,11.289999961853027
2022-07-12,11.5600004196167
2022-07-13,11.510000228881836
2022-07-14,11.390000343322754
2022-07-15,11.880000114440918
2022-07-18,11.960000038146973
2022-07-19,12.59000015258789
2022-07-20,12.729999542236328
2022-07-21,13.0
2022-07-22,12.819999694824219
2022-07-25,12.84000015258789
2022-07-26,12.539999961853027
2022-07-27,13.1899995803833
2022-07-28,14.0
2022-07-29,14.6899995803833
2022-08-01,15.34000015258789
2022-08-02,15.15999984741211
2022-08-03,15.6899995803833
2022-08-04,15.369999885559082
2022-08-05,15.300000190734863
2022-08-08,15.779999732971191
2022-08-09,15.1899995803833
2022-08-10,15.5
2022-08-11,15.829999923706055
2022-08-12,16.18000030517578
2022-08-15,16.31999969482422
2022-08-16,16.43000030517578
2022-08-17,16.030000686645508
2022-08-18,16.149999618530273
2022-08-19,15.880000114440918
2022-08-22,15.079999923706055
2022-08-23,15.319999694824219
2022-08-24,15.520000457763672
2022-08-25,15.930000305175781
2022-08-26,15.40999984741211
2022-08-29,15.569999694824219
2022-08-30,15.449999809265137
2022-08-31,15.239999771118164
2022-09-01,15.1899995803833
2022-09-02,15.15999984741211
2022-09-06,15.029999732971191
2022-09-07,15.430000305175781
2022-09-08,15.470000267028809
2022-09-09,15.420000076293945
2022-09-12,15.539999961853027
2022-09-13,14.739999771118164
2022-09-14,14.65999984741211
2022-09-15,14.890000343322754
2022-09-16,14.720000267028809
2022-09-19,14.930000305175781
2022-09-20,13.09000015258789
2022-09-21,13.050000190734863
2022-09-22,12.770000457763672
2022-09-23,12.3100004196167
2022-09-26,11.989999771118164
2022-09-27,11.90999984741211
2022-09-28,12.180000305175781
2022-09-29,11.470000267028809
2022-09-30,11.199999809265137
2022-10-03,11.470000267028809
2022-10-04,12.359999656677246
2022-10-05,12.510000228881836
2022-10-06,12.359999656677246
2022-10-07,12.199999809265137
2022-10-10,11.359999656677246
2022-10-11,11.5600004196167
2022-10-12,11.539999961853027
2022-10-13,11.770000457763672
2022-10-14,11.670000076293945
2022-10-17,11.829999923706055
2022-10-18,12.029999732971191
2022-10-19,12.130000114440918
2022-10-20,11.770000457763672
2022-10-21,12.1899995803833
2022-10-24,12.479999542236328
2022-10-25,12.829999923706055
2022-10-26,12.819999694824219
2022-10-27,13.0
2022-10-28,13.260000228881836
2022-10-31,13.369999885559082
2022-11-01,13.399999618530273
2022-11-02,13.0600004196167
2022-11-03,13.260000228881836
2022-11-04,13.510000228881836
2022-11-07,13.699999809265137
2022-11-08,13.720000267028809
2022-11-09,13.3100004196167
2022-11-10,14.180000305175781
2022-11-11,14.5
2022-11-14,14.0600004196167
2022-11-15,14.300000190734863
2022-11-16,13.899999618530273
2022-11-17,13.90999984741211
2022-11-18,13.989999771118164
2022-11-21,13.949999809265137
2022-11-22,14.069999694824219
2022-11-23,14.029999732971191
2022-11-25,14.079999923706055
2022-11-28,13.729999542236328
2022-11-29,13.75
2022-11-30,13.899999618530273
2022-12-01,14.079999923706055
2022-12-02,13.859999656677246
2022-12-05,13.380000114440918
2022-12-06,13.279999732971191
2022-12-07,13.100000381469727
2022-12-08,13.119999885559082
2022-12-09,13.180000305175781
2022-12-12,13.460000038146973
2022-12-13,13.569999694824219
2022-12-14,13.479999542236328
2022-12-15,13.029999732971191
2022-12-16,12.119999885559082
2022-12-19,11.6899995803833
2022-12-20,11.470000267028809
2022-12-21,11.779999732971191
2022-12-22,11.3100004196167
2022-12-23,11.359999656677246
2022-12-27,11.199999809265137
2022-12-28,10.949999809265137
2022-12-29,11.539999961853027
2022-12-30,11.630000114440918
2023-01-03,11.680000305175781
2023-01-04,12.010000228881836
2023-01-05,12.25
2023-01-06,12.579999923706055
2023-01-09,12.6899995803833
2023-01-10,12.84000015258789
2023-01-11,13.220000267028809
2023-01-12,13.430000305175781
2023-01-13,12.720000267028809
2023-01-17,12.670000076293945
2023-01-18,12.40999984741211
2023-01-19,12.180000305175781
2023-01-20,12.399999618530273
2023-01-23,12.800000190734863
2023-01-24,12.739999771118164
2023-01-25,12.789999961853027
2023-01-26,12.920000076293945
2023-01-27,13.270000457763672
2023-01-30,12.890000343322754
2023-01-31,13.510000228881836
2023-02-01,13.789999961853027
2023-02-02,14.319999694824219
2023-02-03,13.229999542236328
2023-02-06,13.140000343322754
2023-02-07,13.449999809265137
2023-02-08,13.420000076293945
2023-02-09,13.489999771118164
2023-02-10,12.729999542236328
2023-02-13,13.09000015258789
2023-02-14,12.970000267028809
2023-02-15,12.930000305175781
2023-02-16,12.90999984741211
2023-02-17,12.890000343322754
2023-02-21,12.199999809265137
2023-02-22,12.210000038146973
2023-02-23,12.069999694824219
2023-02-24,11.880000114440918
2023-02-27,12.0600004196167
2023-02-28,12.069999694824219
2023-03-01,12.319999694824219
2023-03-02,12.550000190734863
2023-03-03,13.079999923706055
2023-03-06,12.979999542236328
2023-03-07,12.829999923706055
2023-03-08,12.979999542236328
2023-03-09,12.449999809265137
2023-03-10,12.100000381469727
2023-03-13,12.029999732971191
2023-03-14,11.930000305175781
2023-03-15,11.710000038146973
2023-03-16,11.819999694824219
2023-03-17,11.300000190734863
2023-03-20,11.180000305175781
2023-03-21,11.720000267028809
2023-03-22,11.479999542236328
2023-03-23,11.420000076293945
2023-03-24,11.510000228881836
2023-03-27,11.520000457763672
2023-03-28,11.600000381469727
2023-03-29,12.050000190734863
2023-03-30,12.289999961853027
2023-03-31,12.600000381469727
2023-04-03,12.680000305175781
2023-04-04,12.720000267028809
2023-04-05,12.430000305175781
2023-04-06,12.329999923706055
2023-04-10,12.720000267028809
2023-04-11,12.869999885559082
2023-04-12,12.670000076293945
2023-04-13,12.460000038146973
2023-04-14,12.520000457763672
2023-04-17,12.680000305175781
2023-04-18,12.729999542236328
2023-04-19,12.220000267028809
2023-04-20,11.869999885559082
2023-04-21,11.8100004196167
2023-04-24,12.15999984741211
2023-04-25,11.770000457763672
2023-04-26,11.539999961853027
2023-04-27,11.609999656677246
2023-04-28,11.880000114440918
2023-05-01,12.0600004196167
2023-05-02,11.800000190734863
2023-05-03,11.789999961853027
2023-05-04,11.5600004196167
2023-05-05,11.989999771118164
2023-05-08,12.020000457763672
2023-05-09,11.859999656677246
2023-05-10,11.890000343322754
2023-05-11,11.869999885559082
2023-05-12,11.670000076293945
2023-05-15,11.640000343322754
2023-05-16,11.25
2023-05-17,11.5
2023-05-18,11.640000343322754
2023-05-19,11.649999618530273
2023-05-22,11.630000114440918
2023-05-23,11.729999542236328
2023-05-24,11.329999923706055
2023-05-25,11.380000114440918
2023-05-26,12.09000015258789
2023-05-30,12.59000015258789
2023-05-31,12.0
2023-06-01,12.109999656677246
2023-06-02,12.390000343322754
2023-06-05,12.59000015258789
2023-06-06,12.930000305175781
2023-06-07,13.59000015258789
2023-06-08,13.579999923706055
2023-06-09,13.739999771118164
2023-06-12,13.779999732971191
2023-06-13,14.130000114440918
2023-06-14,14.199999809265137
2023-06-15,14.449999809265137
2023-06-16,14.420000076293945
2023-06-20,14.220000267028809
2023-06-21,14.020000457763672
2023-06-22,14.1899995803833
2023-06-23,14.020000457763672
2023-06-26,14.109999656677246
2023-06-27,14.40999984741211
2023-06-28,14.789999961853027
2023-06-29,14.949999809265137
2023-06-30,15.130000114440918
2023-07-03,15.239999771118164
2023-07-05,15.350000381469727
2023-07-06,14.979999542236328
2023-07-07,14.979999542236328
2023-07-10,15.069999694824219
2023-07-11,15.229999542236328
2023-07-12,15.220000267028809
2023-07-13,15.1899995803833
2023-07-14,14.979999542236328
2023-07-17,14.09000015258789
2023-07-18,14.170000076293945
2023-07-19,14.100000381469727
2023-07-20,14.029999732971191
2023-07-21,13.930000305175781
2023-07-24,13.960000038146973
2023-07-25,13.579999923706055
2023-07-26,13.670000076293945
2023-07-27,13.729999542236328
2023-07-28,13.260000228881836
2023-07-31,13.210000038146973
2023-08-01,13.420000076293945
2023-08-02,13.039999961853027
2023-08-03,13.100000381469727
2023-08-04,12.890000343322754
2023-08-07,12.9399995803833
2023-08-08,12.880000114440918
2023-08-09,12.729999542236328
2023-08-10,12.15999984741211
2023-08-11,12.140000343322754
2023-08-14,12.199999809265137
2023-08-15,11.979999542236328
2023-08-16,11.8100004196167
2023-08-17,11.829999923706055
2023-08-18,11.960000038146973
2023-08-21,11.970000267028809
2023-08-22,11.869999885559082
2023-08-23,11.960000038146973
2023-08-24,11.75
2023-08-25,11.90999984741211
2023-08-28,11.899999618530273
2023-08-29,12.050000190734863
2023-08-30,12.029999732971191
2023-08-31,12.130000114440918
2023-09-01,12.140000343322754
2023-09-05,12.09000015258789
2023-09-06,12.069999694824219
2023-09-07,11.960000038146973
2023-09-08,12.300000190734863
2023-09-11,12.220000267028809
2023-09-12,12.449999809265137
2023-09-13,12.640000343322754
2023-09-14,12.619999885559082
2023-09-15,12.609999656677246
2023-09-18,12.34000015258789
2023-09-19,12.5600004196167
2023-09-20,12.359999656677246
2023-09-21,12.199999809265137
2023-09-22,12.430000305175781
2023-09-25,12.579999923706055
2023-09-26,12.430000305175781
2023-09-27,12.390000343322754
2023-09-28,12.5600004196167
2023-09-29,12.420000076293945
2023-10-02,12.3100004196167
2023-10-03,12.069999694824219
2023-10-04,11.989999771118164
2023-10-05,11.899999618530273
2023-10-06,12.0
2023-10-09,12.069999694824219
2023-10-10,12.199999809265137
2023-10-11,12.25
2023-10-12,12.0
2023-10-13,11.8100004196167
2023-10-16,11.930000305175781
2023-10-17,12.039999961853027
2023-10-18,11.75
2023-10-19,11.529999732971191
2023-10-20,11.640000343322754
2023-10-23,11.479999542236328
2023-10-24,11.390000343322754
2023-10-25,11.539999961853027
2023-10-26,11.350000381469727
2023-10-27,9.960000038146973
2023-10-30,9.770000457763672
2023-10-31,9.75
2023-11-01,9.90999984741211
2023-11-02,10.140000343322754
2023-11-03,10.5600004196167
2023-11-06,10.3100004196167
2023-11-07,10.170000076293945
2023-11-08,10.050000190734863
2023-11-09,9.699999809265137
2023-11-10,9.859999656677246
2023-11-13,9.819999694824219
2023-11-14,10.399999618530273
2023-11-15,10.470000267028809
2023-11-16,10.15999984741211
2023-11-17,10.270000457763672
2023-11-20,10.34000015258789
2023-11-21,10.1899995803833
2023-11-22,10.260000228881836
2023-11-24,10.399999618530273
2023-11-27,10.34000015258789
2023-11-28,10.369999885559082
2023-11-29,10.59000015258789
2023-11-30,10.260000228881836
2023-12-01,10.579999923706055
2023-12-04,10.699999809265137
2023-12-05,10.600000381469727
2023-12-06,10.6899995803833
2023-12-07,10.819999694824219
2023-12-08,11.010000228881836
2023-12-11,11.069999694824219
2023-12-12,11.15999984741211
2023-12-13,11.239999771118164
2023-12-14,12.079999923706055
2023-12-15,12.020000457763672
2023-12-18,11.930000305175781
2023-12-19,12.020000457763672
2023-12-20,11.800000190734863
2023-12-21,12.34000015258789
2023-12-22,12.350000381469727
2023-12-26,12.449999809265137
2023-12-27,12.390000343322754
2023-12-28,12.34000015258789
2023-12-29,12.1899995803833
2024-01-02,12.15999984741211
2024-01-03,11.710000038146973
2024-01-04,11.680000305175781
2024-01-05,11.850000381469727
2024-01-08,11.970000267028809
2024-01-09,11.84000015258789
2024-01-10,11.829999923706055
2024-01-11,11.710000038146973
2024-01-12,11.460000038146973
2024-01-16,11.460000038146973
2024-01-17,11.270000457763672
2024-01-18,10.989999771118164
2024-01-19,11.199999809265137
2024-01-22,11.199999809265137
2024-01-23,11.369999885559082
2024-01-24,11.029999732971191
2024-01-25,11.34000015258789
2024-01-26,11.390000343322754
2024-01-29,11.550000190734863
2024-01-30,11.779999732971191
2024-01-31,11.720000267028809
2024-02-01,12.100000381469727
2024-02-02,12.140000343322754
2024-02-05,11.59000015258789
2024-02-06,12.069999694824219
2024-02-07,12.800000190734863
2024-02-08,12.829999923706055
2024-02-09,12.680000305175781
2024-02-12,12.979999542236328
2024-02-13,12.680000305175781
2024-02-14,12.5600004196167
2024-02-15,12.520000457763672
2024-02-16,12.300000190734863
2024-02-20,12.25
2024-02-21,12.140000343322754
2024-02-22,12.119999885559082
2024-02-23,12.140000343322754
2024-02-26,11.949999809265137
2024-02-27,12.0
2024-02-28,12.300000190734863
2024-02-29,12.4399995803833
2024-03-01,12.449999809265137
2024-03-04,12.739999771118164
2024-03-05,12.579999923706055
2024-03-06,12.380000114440918
2024-03-07,12.40999984741211
2024-03-08,12.180000305175781
2024-03-11,12.109999656677246
2024-03-12,12.109999656677246
2024-03-13,12.369999885559082
2024-03-14,12.079999923706055
2024-03-15,12.0600004196167
2024-03-18,12.180000305175781
2024-03-19,12.300000190734863
2024-03-20,12.899999618530273
2024-03-21,12.920000076293945
2024-03-22,12.90999984741211
2024-03-25,12.899999618530273
2024-03-26,12.4399995803833
2024-03-27,13.0600004196167
2024-03-28,13.279999732971191
2024-04-01,13.289999961853027
2024-04-02,13.279999732971191
2024-04-03,13.649999618530273
2024-04-04,13.210000038146973
2024-04-05,13.279999732971191
2024-04-08,13.40999984741211
2024-04-09,13.539999961853027
2024-04-10,13.0600004196167
2024-04-11,13.039999961853027
2024-04-12,12.609999656677246
2024-04-15,12.229999542236328
2024-04-16,12.09000015258789
2024-04-17,12.039999961853027
2024-04-18,12.0600004196167
2024-04-19,12.140000343322754
2024-04-22,12.880000114440918
2024-04-23,12.9399995803833
2024-04-24,12.949999809265137
2024-04-25,13.039999961853027
2024-04-26,12.789999961853027
2024-04-29,12.75
2024-04-30,12.149999618530273
2024-05-01,12.199999809265137
2024-05-02,12.489999771118164
2024-05-03,12.430000305175781
2024-05-06,12.5
2024-05-07,12.170000076293945
2024-05-08,12.149999618530273
2024-05-09,12.130000114440918
2024-05-10,11.989999771118164
2024-05-13,12.329999923706055
2024-05-14,12.4399995803833
2024-05-15,12.3100004196167
2024-05-16,12.380000114440918
2024-05-17,12.279999732971191
2024-05-20,12.149999618530273
2024-05-21,12.149999618530273
2024-05-22,12.029999732971191
2024-05-23,12.109999656677246
2024-05-24,12.15999984741211
2024-05-28,11.680000305175781
2024-05-29,11.5600004196167
2024-05-30,11.770000457763672
2024-05-31,12.130000114440918
2024-06-03,12.1899995803833
2024-06-04,12.029999732971191
2024-06-05,12.069999694824219
2024-06-06,12.069999694824219
2024-06-07,12.149999618530273
2024-06-10,12.380000114440918
2024-06-11,12.109999656677246
2024-06-12,12.079999923706055
2024-06-13,11.9399995803833
2024-06-14,11.710000038146973
2024-06-17,11.850000381469727
2024-06-18,11.779999732971191
2024-06-20,11.9399995803833
2024-06-21,11.84000015258789
2024-06-24,12.229999542236328
2024-06-25,12.09000015258789
2024-06-26,12.109999656677246
2024-06-27,12.229999542236328
2024-06-28,12.539999961853027
2024-07-01,12.760000228881836
2024-07-02,12.869999885559082
2024-07-03,12.869999885559082
2024-07-05,12.84000015258789
2024-07-08,12.979999542236328
2024-07-09,12.899999618530273
2024-07-10,13.170000076293945
2024-07-11,13.470000267028809
2024-07-12,14.029999732971191
2024-07-15,14.229999542236328
2024-07-16,14.390000343322754
2024-07-17,14.479999542236328
2024-07-18,14.550000190734863
2024-07-19,13.979999542236328
2024-07-22,14.119999885559082
2024-07-23,13.829999923706055
2024-07-24,13.670000076293945
2024-07-25,11.15999984741211
2024-07-26,11.1899995803833
2024-07-29,11.010000228881836
2024-07-30,10.84000015258789
2024-07-31,10.819999694824219
2024-08-01,10.6899995803833
2024-08-02,10.029999732971191
2024-08-05,9.710000038146973
2024-08-06,9.779999732971191
2024-08-07,9.770000457763672
2024-08-08,10.130000114440918
2024-08-09,10.100000381469727
2024-08-12,9.859999656677246
2024-08-13,10.140000343322754
2024-08-14,10.180000305175781
2024-08-15,10.460000038146973
2024-08-16,10.510000228881836
2024-08-19,10.720000267028809
2024-08-20,10.680000305175781
2024-08-21,10.850000381469727
2024-08-22,10.920000076293945
2024-08-23,11.270000457763672
2024-08-26,11.109999656677246
2024-08-27,11.140000343322754
2024-08-28,11.039999961853027
2024-08-29,11.109999656677246
2024-08-30,11.1899995803833
2024-09-03,10.979999542236328
2024-09-04,10.949999809265137
2024-09-05,10.770000457763672
2024-09-06,10.579999923706055
2024-09-09,10.65999984741211
2024-09-10,10.319999694824219
2024-09-11,10.449999809265137
2024-09-12,10.619999885559082
2024-09-13,10.6899995803833
2024-09-16,10.800000190734863
2024-09-17,10.899999618530273
2024-09-18,10.979999542236328
2024-09-19,10.920000076293945
2024-09-20,10.880000114440918
2024-09-23,10.90999984741211
2024-09-24,10.869999885559082
2024-09-25,10.420000076293945
2024-09-26,10.680000305175781
2024-09-27,10.779999732971191
2024-09-30,10.5600004196167
2024-10-01,10.75
2024-10-02,10.479999542236328
2024-10-03,10.449999809265137
2024-10-04,10.569999694824219
2024-10-07,10.489999771118164
2024-10-08,10.489999771118164
2024-10-09,10.619999885559082
2024-10-10,10.680000305175781
2024-10-11,10.720000267028809
2024-10-14,10.920000076293945
2024-10-15,10.84000015258789
2024-10-16,11.029999732971191
2024-10-17,11.069999694824219
2024-10-18,11.100000381469727
2024-10-21,10.880000114440918
2024-10-22,11.109999656677246
2024-10-23,11.0600004196167
2024-10-24,11.239999771118164
2024-10-25,11.069999694824219
2024-10-28,11.369999885559082
2024-10-29,10.40999984741211
2024-10-30,10.470000267028809
2024-10-31,10.289999961853027
2024-11-01,10.220000267028809
2024-11-04,10.359999656677246
2024-11-05,10.600000381469727
2024-11-06,11.1899995803833
2024-11-07,10.960000038146973
2024-11-08,10.970000267028809
2024-11-11,11.229999542236328
2024-11-12,11.100000381469727
2024-11-13,11.100000381469727
2024-11-14,11.069999694824219
2024-11-15,11.010000228881836
2024-11-18,11.210000038146973
2024-11-19,11.050000190734863
2024-11-20,10.729999542236328
2024-11-21,10.800000190734863
