Date,VZ
2022-12-12,37.95000076293945
2022-12-13,37.86000061035156
2022-12-14,37.45000076293945
2022-12-15,37.77000045776367
2022-12-16,37.119998931884766
2022-12-19,37.029998779296875
2022-12-20,36.9900016784668
2022-12-21,37.779998779296875
2022-12-22,38.310001373291016
2022-12-23,38.40999984741211
2022-12-27,39.25
2022-12-28,38.810001373291016
2022-12-29,39.2599983215332
2022-12-30,39.400001525878906
2023-01-03,40.119998931884766
2023-01-04,41.130001068115234
2023-01-05,41.70000076293945
2023-01-06,42.189998626708984
2023-01-09,41.369998931884766
2023-01-10,41.95000076293945
2023-01-11,41.18000030517578
2023-01-12,41.810001373291016
2023-01-13,41.86000061035156
2023-01-17,40.849998474121094
2023-01-18,39.970001220703125
2023-01-19,40.060001373291016
2023-01-20,40.0
2023-01-23,39.630001068115234
2023-01-24,40.41999816894531
2023-01-25,40.33000183105469
2023-01-26,40.27000045776367
2023-01-27,40.63999938964844
2023-01-30,41.04999923706055
2023-01-31,41.56999969482422
2023-02-01,41.689998626708984
2023-02-02,41.83000183105469
2023-02-03,41.5099983215332
2023-02-06,41.279998779296875
2023-02-07,40.54999923706055
2023-02-08,40.52000045776367
2023-02-09,39.810001373291016
2023-02-10,40.0099983215332
2023-02-13,40.31999969482422
2023-02-14,40.33000183105469
2023-02-15,40.380001068115234
2023-02-16,39.84000015258789
2023-02-17,40.220001220703125
2023-02-21,39.20000076293945
2023-02-22,39.279998779296875
2023-02-23,38.529998779296875
2023-02-24,38.7400016784668
2023-02-27,38.880001068115234
2023-02-28,38.810001373291016
2023-03-01,38.29999923706055
2023-03-02,38.40999984741211
2023-03-03,38.2599983215332
2023-03-06,38.150001525878906
2023-03-07,37.90999984741211
2023-03-08,37.529998779296875
2023-03-09,36.54999923706055
2023-03-10,36.68000030517578
2023-03-13,36.540000915527344
2023-03-14,36.880001068115234
2023-03-15,37.060001373291016
2023-03-16,36.58000183105469
2023-03-17,36.790000915527344
2023-03-20,37.43000030517578
2023-03-21,37.7400016784668
2023-03-22,37.310001373291016
2023-03-23,37.369998931884766
2023-03-24,37.65999984741211
2023-03-27,38.04999923706055
2023-03-28,38.0
2023-03-29,38.47999954223633
2023-03-30,38.65999984741211
2023-03-31,38.88999938964844
2023-04-03,39.220001220703125
2023-04-04,39.650001525878906
2023-04-05,40.11000061035156
2023-04-06,39.47999954223633
2023-04-10,39.349998474121094
2023-04-11,39.45000076293945
2023-04-12,39.20000076293945
2023-04-13,39.31999969482422
2023-04-14,39.220001220703125
2023-04-17,39.459999084472656
2023-04-18,38.939998626708984
2023-04-19,38.599998474121094
2023-04-20,37.189998626708984
2023-04-21,37.31999969482422
2023-04-24,37.099998474121094
2023-04-25,37.29999923706055
2023-04-26,36.91999816894531
2023-04-27,38.790000915527344
2023-04-28,38.83000183105469
2023-05-01,38.709999084472656
2023-05-02,37.66999816894531
2023-05-03,37.97999954223633
2023-05-04,37.349998474121094
2023-05-05,37.83000183105469
2023-05-08,37.83000183105469
2023-05-09,37.56999969482422
2023-05-10,37.630001068115234
2023-05-11,37.599998474121094
2023-05-12,37.59000015258789
2023-05-15,36.77000045776367
2023-05-16,36.04999923706055
2023-05-17,36.18000030517578
2023-05-18,36.130001068115234
2023-05-19,36.04999923706055
2023-05-22,35.959999084472656
2023-05-23,36.2400016784668
2023-05-24,35.869998931884766
2023-05-25,34.81999969482422
2023-05-26,35.0
2023-05-30,34.900001525878906
2023-05-31,35.630001068115234
2023-06-01,35.720001220703125
2023-06-02,34.58000183105469
2023-06-05,34.459999084472656
2023-06-06,34.70000076293945
2023-06-07,35.2599983215332
2023-06-08,35.43000030517578
2023-06-09,35.470001220703125
2023-06-12,35.61000061035156
2023-06-13,35.47999954223633
2023-06-14,35.72999954223633
2023-06-15,36.439998626708984
2023-06-16,36.459999084472656
2023-06-20,35.810001373291016
2023-06-21,35.83000183105469
2023-06-22,35.849998474121094
2023-06-23,35.5099983215332
2023-06-26,36.11000061035156
2023-06-27,36.54999923706055
2023-06-28,36.81999969482422
2023-06-29,36.9900016784668
2023-06-30,37.189998626708984
2023-07-03,37.279998779296875
2023-07-05,37.47999954223633
2023-07-06,37.130001068115234
2023-07-07,35.900001525878906
2023-07-10,35.13999938964844
2023-07-11,34.9900016784668
2023-07-12,34.86000061035156
2023-07-13,34.63999938964844
2023-07-14,34.0099983215332
2023-07-17,31.459999084472656
2023-07-18,32.27000045776367
2023-07-19,33.970001220703125
2023-07-20,33.63999938964844
2023-07-21,33.880001068115234
2023-07-24,33.97999954223633
2023-07-25,34.2400016784668
2023-07-26,34.34000015258789
2023-07-27,33.54999923706055
2023-07-28,34.029998779296875
2023-07-31,34.08000183105469
2023-08-01,33.43000030517578
2023-08-02,33.31999969482422
2023-08-03,33.060001373291016
2023-08-04,32.619998931884766
2023-08-07,32.529998779296875
2023-08-08,32.56999969482422
2023-08-09,32.709999084472656
2023-08-10,33.02000045776367
2023-08-11,33.36000061035156
2023-08-14,33.560001373291016
2023-08-15,33.2599983215332
2023-08-16,33.27000045776367
2023-08-17,33.060001373291016
2023-08-18,33.18000030517578
2023-08-21,33.0
2023-08-22,33.20000076293945
2023-08-23,33.189998626708984
2023-08-24,33.380001068115234
2023-08-25,33.349998474121094
2023-08-28,33.54999923706055
2023-08-29,34.689998626708984
2023-08-30,34.63999938964844
2023-08-31,34.97999954223633
2023-09-01,34.86000061035156
2023-09-05,34.29999923706055
2023-09-06,34.18000030517578
2023-09-07,33.810001373291016
2023-09-08,33.45000076293945
2023-09-11,33.939998626708984
2023-09-12,34.040000915527344
2023-09-13,33.86000061035156
2023-09-14,34.040000915527344
2023-09-15,33.790000915527344
2023-09-18,33.529998779296875
2023-09-19,33.400001525878906
2023-09-20,33.599998474121094
2023-09-21,33.290000915527344
2023-09-22,33.279998779296875
2023-09-25,33.15999984741211
2023-09-26,32.9900016784668
2023-09-27,32.400001525878906
2023-09-28,32.54999923706055
2023-09-29,32.40999984741211
2023-10-02,31.760000228881836
2023-10-03,31.979999542236328
2023-10-04,31.540000915527344
2023-10-05,31.81999969482422
2023-10-06,30.850000381469727
2023-10-09,31.450000762939453
2023-10-10,31.760000228881836
2023-10-11,31.459999084472656
2023-10-12,30.90999984741211
2023-10-13,30.670000076293945
2023-10-16,31.25
2023-10-17,31.510000228881836
2023-10-18,31.049999237060547
2023-10-19,31.579999923706055
2023-10-20,31.56999969482422
2023-10-23,31.389999389648438
2023-10-24,34.29999923706055
2023-10-25,33.689998626708984
2023-10-26,34.470001220703125
2023-10-27,33.439998626708984
2023-10-30,34.619998931884766
2023-10-31,35.130001068115234
2023-11-01,35.400001525878906
2023-11-02,35.900001525878906
2023-11-03,36.02000045776367
2023-11-06,35.63999938964844
2023-11-07,35.939998626708984
2023-11-08,35.77000045776367
2023-11-09,35.619998931884766
2023-11-10,35.709999084472656
2023-11-13,35.81999969482422
2023-11-14,35.880001068115234
2023-11-15,36.0
2023-11-16,36.18000030517578
2023-11-17,36.22999954223633
2023-11-20,36.72999954223633
2023-11-21,37.25
2023-11-22,37.349998474121094
2023-11-24,37.40999984741211
2023-11-27,37.349998474121094
2023-11-28,37.470001220703125
2023-11-29,37.7599983215332
2023-11-30,38.33000183105469
2023-12-01,38.58000183105469
2023-12-04,38.040000915527344
2023-12-05,38.41999816894531
2023-12-06,38.5
2023-12-07,38.650001525878906
2023-12-08,38.25
2023-12-11,37.66999816894531
2023-12-12,37.29999923706055
2023-12-13,36.9900016784668
2023-12-14,37.869998931884766
2023-12-15,37.369998931884766
2023-12-18,37.66999816894531
2023-12-19,37.56999969482422
2023-12-20,37.29999923706055
2023-12-21,37.43000030517578
2023-12-22,37.4900016784668
2023-12-26,37.47999954223633
2023-12-27,37.310001373291016
2023-12-28,37.4900016784668
2023-12-29,37.70000076293945
2024-01-02,38.880001068115234
2024-01-03,39.15999984741211
2024-01-04,39.369998931884766
2024-01-05,40.20000076293945
2024-01-08,40.099998474121094
2024-01-09,39.040000915527344
2024-01-10,39.08000183105469
2024-01-11,37.900001525878906
2024-01-12,38.560001373291016
2024-01-16,39.290000915527344
2024-01-17,38.869998931884766
2024-01-18,38.939998626708984
2024-01-19,39.33000183105469
2024-01-22,39.58000183105469
2024-01-23,42.22999954223633
2024-01-24,41.279998779296875
2024-01-25,42.290000915527344
2024-01-26,42.400001525878906
2024-01-29,42.04999923706055
2024-01-30,42.470001220703125
2024-01-31,42.349998474121094
2024-02-01,42.4900016784668
2024-02-02,42.130001068115234
2024-02-05,41.380001068115234
2024-02-06,41.099998474121094
2024-02-07,40.41999816894531
2024-02-08,39.90999984741211
2024-02-09,39.720001220703125
2024-02-12,40.099998474121094
2024-02-13,40.130001068115234
2024-02-14,40.150001525878906
2024-02-15,40.59000015258789
2024-02-16,40.4900016784668
2024-02-20,40.5
2024-02-21,41.099998474121094
2024-02-22,40.72999954223633
2024-02-23,40.65999984741211
2024-02-26,39.689998626708984
2024-02-27,39.93000030517578
2024-02-28,40.099998474121094
2024-02-29,40.02000045776367
2024-03-01,40.20000076293945
2024-03-04,40.310001373291016
2024-03-05,40.349998474121094
2024-03-06,39.93000030517578
2024-03-07,39.529998779296875
2024-03-08,39.5099983215332
2024-03-11,40.130001068115234
2024-03-12,40.130001068115234
2024-03-13,40.2599983215332
2024-03-14,39.77000045776367
2024-03-15,39.4900016784668
2024-03-18,39.93000030517578
2024-03-19,39.970001220703125
2024-03-20,40.119998931884766
2024-03-21,40.540000915527344
2024-03-22,40.369998931884766
2024-03-25,40.869998931884766
2024-03-26,40.849998474121094
2024-03-27,41.540000915527344
2024-03-28,41.959999084472656
2024-04-01,42.279998779296875
2024-04-02,42.540000915527344
2024-04-03,42.84000015258789
2024-04-04,42.45000076293945
2024-04-05,42.119998931884766
2024-04-08,41.72999954223633
2024-04-09,40.84000015258789
2024-04-10,40.52000045776367
2024-04-11,40.15999984741211
2024-04-12,39.720001220703125
2024-04-15,40.11000061035156
2024-04-16,39.77000045776367
2024-04-17,39.779998779296875
2024-04-18,40.130001068115234
2024-04-19,40.4900016784668
2024-04-22,38.599998474121094
2024-04-23,39.70000076293945
2024-04-24,39.4900016784668
2024-04-25,39.220001220703125
2024-04-26,39.68000030517578
2024-04-29,40.09000015258789
2024-04-30,39.4900016784668
2024-05-01,39.20000076293945
2024-05-02,38.93000030517578
2024-05-03,38.88999938964844
2024-05-06,39.33000183105469
2024-05-07,39.310001373291016
2024-05-08,39.47999954223633
2024-05-09,39.790000915527344
2024-05-10,40.400001525878906
2024-05-13,40.540000915527344
2024-05-14,40.4900016784668
2024-05-15,40.4900016784668
2024-05-16,40.25
2024-05-17,40.060001373291016
2024-05-20,40.119998931884766
2024-05-21,39.619998931884766
2024-05-22,39.790000915527344
2024-05-23,39.43000030517578
2024-05-24,39.7400016784668
2024-05-28,39.36000061035156
2024-05-29,39.099998474121094
2024-05-30,40.33000183105469
2024-05-31,41.150001525878906
2024-06-03,40.97999954223633
2024-06-04,41.560001373291016
2024-06-05,41.349998474121094
2024-06-06,41.33000183105469
2024-06-07,40.939998626708984
2024-06-10,40.40999984741211
2024-06-11,40.41999816894531
2024-06-12,39.77000045776367
2024-06-13,39.779998779296875
2024-06-14,39.66999816894531
2024-06-17,39.459999084472656
2024-06-18,40.08000183105469
2024-06-20,40.2400016784668
2024-06-21,40.2400016784668
2024-06-24,41.16999816894531
2024-06-25,41.08000183105469
2024-06-26,41.02000045776367
2024-06-27,40.81999969482422
2024-06-28,41.2400016784668
2024-07-01,41.7400016784668
2024-07-02,41.099998474121094
2024-07-03,41.119998931884766
2024-07-05,41.27000045776367
2024-07-08,41.529998779296875
2024-07-09,41.29999923706055
2024-07-10,41.08000183105469
2024-07-11,41.29999923706055
2024-07-12,41.43000030517578
2024-07-15,40.790000915527344
2024-07-16,41.45000076293945
2024-07-17,42.029998779296875
2024-07-18,42.06999969482422
2024-07-19,41.619998931884766
2024-07-22,39.09000015258789
2024-07-23,38.88999938964844
2024-07-24,39.66999816894531
2024-07-25,39.95000076293945
2024-07-26,40.09000015258789
2024-07-29,40.029998779296875
2024-07-30,40.040000915527344
2024-07-31,40.52000045776367
2024-08-01,40.849998474121094
2024-08-02,40.970001220703125
2024-08-05,39.79999923706055
2024-08-06,40.2599983215332
2024-08-07,40.279998779296875
2024-08-08,40.52000045776367
2024-08-09,40.75
2024-08-12,40.529998779296875
2024-08-13,40.779998779296875
2024-08-14,40.900001525878906
2024-08-15,40.040000915527344
2024-08-16,40.61000061035156
2024-08-19,40.7400016784668
2024-08-20,40.849998474121094
2024-08-21,41.04999923706055
2024-08-22,40.869998931884766
2024-08-23,41.209999084472656
2024-08-26,41.4900016784668
2024-08-27,41.45000076293945
2024-08-28,41.4900016784668
2024-08-29,41.25
2024-08-30,41.779998779296875
2024-09-03,42.93000030517578
2024-09-04,41.47999954223633
2024-09-05,41.310001373291016
2024-09-06,41.150001525878906
2024-09-09,42.72999954223633
2024-09-10,43.650001525878906
2024-09-11,43.79999923706055
2024-09-12,43.86000061035156
2024-09-13,44.43000030517578
2024-09-16,45.0
2024-09-17,44.08000183105469
2024-09-18,43.880001068115234
2024-09-19,43.939998626708984
2024-09-20,44.33000183105469
2024-09-23,44.2599983215332
2024-09-24,44.65999984741211
2024-09-25,44.54999923706055
2024-09-26,44.619998931884766
2024-09-27,44.88999938964844
2024-09-30,44.90999984741211
2024-10-01,45.209999084472656
2024-10-02,45.04999923706055
2024-10-03,44.52000045776367
2024-10-04,44.18000030517578
2024-10-07,43.84000015258789
2024-10-08,44.0099983215332
2024-10-09,44.11000061035156
2024-10-10,42.95000076293945
2024-10-11,43.0
2024-10-14,43.189998626708984
2024-10-15,43.7400016784668
2024-10-16,43.90999984741211
2024-10-17,43.849998474121094
2024-10-18,43.9900016784668
2024-10-21,43.70000076293945
2024-10-22,41.5
2024-10-23,42.86000061035156
2024-10-24,41.86000061035156
2024-10-25,41.380001068115234
2024-10-28,41.619998931884766
2024-10-29,41.33000183105469
2024-10-30,41.279998779296875
2024-10-31,42.130001068115234
2024-11-01,41.36000061035156
2024-11-04,41.060001373291016
2024-11-05,41.2599983215332
2024-11-06,41.15999984741211
2024-11-07,40.56999969482422
2024-11-08,40.47999954223633
2024-11-11,40.439998626708984
2024-11-12,40.400001525878906
2024-11-13,41.13999938964844
2024-11-14,40.869998931884766
2024-11-15,41.650001525878906
2024-11-18,42.25
2024-11-19,41.93000030517578
2024-11-20,42.220001220703125
2024-11-21,42.5
