Date,APA
2022-10-03,37.29999923706055
2022-10-04,39.15999984741211
2022-10-05,40.52000045776367
2022-10-06,42.20000076293945
2022-10-07,42.52000045776367
2022-10-10,41.16999816894531
2022-10-11,40.47999954223633
2022-10-12,40.75
2022-10-13,41.86000061035156
2022-10-14,39.93000030517578
2022-10-17,40.099998474121094
2022-10-18,39.81999969482422
2022-10-19,41.90999984741211
2022-10-20,41.5099983215332
2022-10-21,43.189998626708984
2022-10-24,43.7599983215332
2022-10-25,45.20000076293945
2022-10-26,46.08000183105469
2022-10-27,45.72999954223633
2022-10-28,45.439998626708984
2022-10-31,45.459999084472656
2022-11-01,45.790000915527344
2022-11-02,44.2400016784668
2022-11-03,47.290000915527344
2022-11-04,48.9900016784668
2022-11-07,49.5
2022-11-08,49.040000915527344
2022-11-09,45.54999923706055
2022-11-10,47.0
2022-11-11,48.7599983215332
2022-11-14,47.209999084472656
2022-11-15,49.040000915527344
2022-11-16,47.43000030517578
2022-11-17,46.939998626708984
2022-11-18,46.34000015258789
2022-11-21,45.27000045776367
2022-11-22,47.779998779296875
2022-11-23,46.779998779296875
2022-11-25,46.43000030517578
2022-11-28,44.959999084472656
2022-11-29,46.59000015258789
2022-11-30,46.849998474121094
2022-12-01,46.720001220703125
2022-12-02,47.11000061035156
2022-12-05,45.709999084472656
2022-12-06,43.869998931884766
2022-12-07,43.65999984741211
2022-12-08,42.77000045776367
2022-12-09,41.86000061035156
2022-12-12,43.90999984741211
2022-12-13,45.83000183105469
2022-12-14,45.040000915527344
2022-12-15,45.04999923706055
2022-12-16,43.790000915527344
2022-12-19,43.84000015258789
2022-12-20,44.130001068115234
2022-12-21,46.66999816894531
2022-12-22,44.689998626708984
2022-12-23,47.25
2022-12-27,47.63999938964844
2022-12-28,45.18000030517578
2022-12-29,45.90999984741211
2022-12-30,46.68000030517578
2023-01-03,43.619998931884766
2023-01-04,42.150001525878906
2023-01-05,41.7599983215332
2023-01-06,42.88999938964844
2023-01-09,43.369998931884766
2023-01-10,43.2400016784668
2023-01-11,43.81999969482422
2023-01-12,45.349998474121094
2023-01-13,45.34000015258789
2023-01-17,45.13999938964844
2023-01-18,44.060001373291016
2023-01-19,45.15999984741211
2023-01-20,45.09000015258789
2023-01-23,45.36000061035156
2023-01-24,44.060001373291016
2023-01-25,44.09000015258789
2023-01-26,45.36000061035156
2023-01-27,45.72999954223633
2023-01-30,44.15999984741211
2023-01-31,44.33000183105469
2023-02-01,43.400001525878906
2023-02-02,42.36000061035156
2023-02-03,42.040000915527344
2023-02-06,42.02000045776367
2023-02-07,43.689998626708984
2023-02-08,42.119998931884766
2023-02-09,41.04999923706055
2023-02-10,43.560001373291016
2023-02-13,42.5099983215332
2023-02-14,42.470001220703125
2023-02-15,41.310001373291016
2023-02-16,40.13999938964844
2023-02-17,38.09000015258789
2023-02-21,38.060001373291016
2023-02-22,37.86000061035156
2023-02-23,39.119998931884766
2023-02-24,39.220001220703125
2023-02-27,39.22999954223633
2023-02-28,38.380001068115234
2023-03-01,39.630001068115234
2023-03-02,40.27000045776367
2023-03-03,41.150001525878906
2023-03-06,40.150001525878906
2023-03-07,39.130001068115234
2023-03-08,38.4900016784668
2023-03-09,37.0099983215332
2023-03-10,35.95000076293945
2023-03-13,34.52000045776367
2023-03-14,34.83000183105469
2023-03-15,32.04999923706055
2023-03-16,32.810001373291016
2023-03-17,31.739999771118164
2023-03-20,32.880001068115234
2023-03-21,35.040000915527344
2023-03-22,34.349998474121094
2023-03-23,34.0099983215332
2023-03-24,34.5099983215332
2023-03-27,35.380001068115234
2023-03-28,35.900001525878906
2023-03-29,35.90999984741211
2023-03-30,35.380001068115234
2023-03-31,36.060001373291016
2023-04-03,39.20000076293945
2023-04-04,38.099998474121094
2023-04-05,37.9900016784668
2023-04-06,38.06999969482422
2023-04-10,39.09000015258789
2023-04-11,39.91999816894531
2023-04-12,39.63999938964844
2023-04-13,40.470001220703125
2023-04-14,40.779998779296875
2023-04-17,39.4900016784668
2023-04-18,39.41999816894531
2023-04-19,38.790000915527344
2023-04-20,37.70000076293945
2023-04-21,37.22999954223633
2023-04-24,37.849998474121094
2023-04-25,36.279998779296875
2023-04-26,35.369998931884766
2023-04-27,35.65999984741211
2023-04-28,36.849998474121094
2023-05-01,36.900001525878906
2023-05-02,34.36000061035156
2023-05-03,34.16999816894531
2023-05-04,32.2599983215332
2023-05-05,33.220001220703125
2023-05-08,33.08000183105469
2023-05-09,33.15999984741211
2023-05-10,32.79999923706055
2023-05-11,33.08000183105469
2023-05-12,32.97999954223633
2023-05-15,32.939998626708984
2023-05-16,31.6299991607666
2023-05-17,32.560001373291016
2023-05-18,32.709999084472656
2023-05-19,33.40999984741211
2023-05-22,33.470001220703125
2023-05-23,33.90999984741211
2023-05-24,34.380001068115234
2023-05-25,33.29999923706055
2023-05-26,33.40999984741211
2023-05-30,32.2400016784668
2023-05-31,31.780000686645508
2023-06-01,32.040000915527344
2023-06-02,33.68000030517578
2023-06-05,33.06999969482422
2023-06-06,33.34000015258789
2023-06-07,34.400001525878906
2023-06-08,34.0
2023-06-09,33.40999984741211
2023-06-12,33.060001373291016
2023-06-13,33.709999084472656
2023-06-14,33.650001525878906
2023-06-15,34.66999816894531
2023-06-16,34.380001068115234
2023-06-20,33.5
2023-06-21,34.209999084472656
2023-06-22,33.209999084472656
2023-06-23,32.58000183105469
2023-06-26,33.029998779296875
2023-06-27,32.7599983215332
2023-06-28,33.20000076293945
2023-06-29,33.91999816894531
2023-06-30,34.16999816894531
2023-07-03,34.060001373291016
2023-07-05,34.349998474121094
2023-07-06,33.650001525878906
2023-07-07,34.90999984741211
2023-07-10,35.08000183105469
2023-07-11,37.279998779296875
2023-07-12,37.5099983215332
2023-07-13,38.599998474121094
2023-07-14,36.63999938964844
2023-07-17,36.33000183105469
2023-07-18,37.880001068115234
2023-07-19,38.029998779296875
2023-07-20,37.970001220703125
2023-07-21,38.63999938964844
2023-07-24,39.279998779296875
2023-07-25,39.56999969482422
2023-07-26,39.9900016784668
2023-07-27,39.47999954223633
2023-07-28,40.150001525878906
2023-07-31,40.4900016784668
2023-08-01,40.2400016784668
2023-08-02,39.0099983215332
2023-08-03,41.65999984741211
2023-08-04,41.869998931884766
2023-08-07,42.16999816894531
2023-08-08,43.33000183105469
2023-08-09,44.220001220703125
2023-08-10,44.150001525878906
2023-08-11,44.880001068115234
2023-08-14,44.65999984741211
2023-08-15,43.86000061035156
2023-08-16,43.63999938964844
2023-08-17,44.04999923706055
2023-08-18,44.220001220703125
2023-08-21,43.900001525878906
2023-08-22,42.61000061035156
2023-08-23,42.540000915527344
2023-08-24,42.22999954223633
2023-08-25,42.72999954223633
2023-08-28,42.900001525878906
2023-08-29,43.56999969482422
2023-08-30,43.720001220703125
2023-08-31,43.84000015258789
2023-09-01,45.08000183105469
2023-09-05,45.31999969482422
2023-09-06,44.650001525878906
2023-09-07,44.369998931884766
2023-09-08,44.2599983215332
2023-09-11,42.88999938964844
2023-09-12,44.20000076293945
2023-09-13,42.099998474121094
2023-09-14,42.97999954223633
2023-09-15,42.459999084472656
2023-09-18,42.709999084472656
2023-09-19,42.16999816894531
2023-09-20,41.279998779296875
2023-09-21,40.13999938964844
2023-09-22,40.220001220703125
2023-09-25,41.02000045776367
2023-09-26,41.04999923706055
2023-09-27,42.380001068115234
2023-09-28,42.22999954223633
2023-09-29,41.099998474121094
2023-10-02,39.529998779296875
2023-10-03,39.65999984741211
2023-10-04,38.0099983215332
2023-10-05,37.72999954223633
2023-10-06,37.59000015258789
2023-10-09,39.16999816894531
2023-10-10,38.88999938964844
2023-10-11,38.93000030517578
2023-10-12,39.220001220703125
2023-10-13,41.25
2023-10-16,42.189998626708984
2023-10-17,42.43000030517578
2023-10-18,42.9900016784668
2023-10-19,43.29999923706055
2023-10-20,42.15999984741211
2023-10-23,41.189998626708984
2023-10-24,41.0
2023-10-25,41.02000045776367
2023-10-26,40.41999816894531
2023-10-27,40.130001068115234
2023-10-30,39.68000030517578
2023-10-31,39.720001220703125
2023-11-01,39.61000061035156
2023-11-02,39.689998626708984
2023-11-03,39.959999084472656
2023-11-06,39.29999923706055
2023-11-07,38.08000183105469
2023-11-08,36.709999084472656
2023-11-09,36.36000061035156
2023-11-10,36.91999816894531
2023-11-13,36.650001525878906
2023-11-14,37.56999969482422
2023-11-15,37.310001373291016
2023-11-16,35.849998474121094
2023-11-17,36.869998931884766
2023-11-20,37.0
2023-11-21,36.619998931884766
2023-11-22,36.560001373291016
2023-11-24,36.880001068115234
2023-11-27,36.34000015258789
2023-11-28,36.380001068115234
2023-11-29,36.310001373291016
2023-11-30,36.0
2023-12-01,36.20000076293945
2023-12-04,35.81999969482422
2023-12-05,34.790000915527344
2023-12-06,34.029998779296875
2023-12-07,33.83000183105469
2023-12-08,34.470001220703125
2023-12-11,34.70000076293945
2023-12-12,34.18000030517578
2023-12-13,34.849998474121094
2023-12-14,35.7400016784668
2023-12-15,35.349998474121094
2023-12-18,35.63999938964844
2023-12-19,36.0099983215332
2023-12-20,35.52000045776367
2023-12-21,35.939998626708984
2023-12-22,35.959999084472656
2023-12-26,37.290000915527344
2023-12-27,37.16999816894531
2023-12-28,36.099998474121094
2023-12-29,35.880001068115234
2024-01-02,36.11000061035156
2024-01-03,36.75
2024-01-04,34.04999923706055
2024-01-05,34.34000015258789
2024-01-08,33.72999954223633
2024-01-09,32.970001220703125
2024-01-10,32.56999969482422
2024-01-11,32.459999084472656
2024-01-12,32.540000915527344
2024-01-16,31.270000457763672
2024-01-17,30.809999465942383
2024-01-18,30.68000030517578
2024-01-19,30.3700008392334
2024-01-22,30.709999084472656
2024-01-23,30.850000381469727
2024-01-24,31.3700008392334
2024-01-25,32.040000915527344
2024-01-26,32.11000061035156
2024-01-29,31.8700008392334
2024-01-30,32.41999816894531
2024-01-31,31.329999923706055
2024-02-01,30.799999237060547
2024-02-02,30.239999771118164
2024-02-05,29.809999465942383
2024-02-06,30.520000457763672
2024-02-07,30.549999237060547
2024-02-08,30.469999313354492
2024-02-09,29.8700008392334
2024-02-12,30.479999542236328
2024-02-13,29.6299991607666
2024-02-14,29.799999237060547
2024-02-15,31.25
2024-02-16,31.56999969482422
2024-02-20,30.979999542236328
2024-02-21,31.440000534057617
2024-02-22,30.219999313354492
2024-02-23,30.030000686645508
2024-02-26,29.6200008392334
2024-02-27,30.200000762939453
2024-02-28,29.950000762939453
2024-02-29,29.790000915527344
2024-03-01,30.40999984741211
2024-03-04,30.030000686645508
2024-03-05,30.459999084472656
2024-03-06,30.6299991607666
2024-03-07,30.549999237060547
2024-03-08,30.809999465942383
2024-03-11,31.200000762939453
2024-03-12,31.440000534057617
2024-03-13,32.560001373291016
2024-03-14,32.470001220703125
2024-03-15,32.0
2024-03-18,32.34000015258789
2024-03-19,33.13999938964844
2024-03-20,33.790000915527344
2024-03-21,33.90999984741211
2024-03-22,33.459999084472656
2024-03-25,34.59000015258789
2024-03-26,32.880001068115234
2024-03-27,33.709999084472656
2024-03-28,34.380001068115234
2024-04-01,35.43000030517578
2024-04-02,35.34000015258789
2024-04-03,35.209999084472656
2024-04-04,35.43000030517578
2024-04-05,35.7400016784668
2024-04-08,35.040000915527344
2024-04-09,34.88999938964844
2024-04-10,35.04999923706055
2024-04-11,34.400001525878906
2024-04-12,33.720001220703125
2024-04-15,33.15999984741211
2024-04-16,32.5
2024-04-17,32.2599983215332
2024-04-18,32.43000030517578
2024-04-19,32.36000061035156
2024-04-22,32.470001220703125
2024-04-23,32.060001373291016
2024-04-24,32.04999923706055
2024-04-25,32.36000061035156
2024-04-26,32.4900016784668
2024-04-29,32.720001220703125
2024-04-30,31.440000534057617
2024-05-01,30.5
2024-05-02,29.18000030517578
2024-05-03,29.260000228881836
2024-05-06,29.920000076293945
2024-05-07,30.260000228881836
2024-05-08,30.510000228881836
2024-05-09,30.8799991607666
2024-05-10,30.3799991607666
2024-05-13,30.200000762939453
2024-05-14,30.170000076293945
2024-05-15,30.540000915527344
2024-05-16,30.510000228881836
2024-05-17,30.8799991607666
2024-05-20,30.899999618530273
2024-05-21,30.719999313354492
2024-05-22,30.1299991607666
2024-05-23,29.520000457763672
2024-05-24,29.360000610351562
2024-05-28,29.829999923706055
2024-05-29,29.170000076293945
2024-05-30,29.729999542236328
2024-05-31,30.530000686645508
2024-06-03,29.440000534057617
2024-06-04,28.959999084472656
2024-06-05,29.0
2024-06-06,29.229999542236328
2024-06-07,28.850000381469727
2024-06-10,29.469999313354492
2024-06-11,29.690000534057617
2024-06-12,29.329999923706055
2024-06-13,28.56999969482422
2024-06-14,27.81999969482422
2024-06-17,27.940000534057617
2024-06-18,28.0
2024-06-20,28.299999237060547
2024-06-21,28.09000015258789
2024-06-24,29.34000015258789
2024-06-25,29.0
2024-06-26,28.639999389648438
2024-06-27,29.06999969482422
2024-06-28,29.440000534057617
2024-07-01,29.6299991607666
2024-07-02,29.360000610351562
2024-07-03,29.43000030517578
2024-07-05,28.600000381469727
2024-07-08,28.84000015258789
2024-07-09,28.790000915527344
2024-07-10,28.770000457763672
2024-07-11,29.790000915527344
2024-07-12,29.969999313354492
2024-07-15,31.459999084472656
2024-07-16,31.670000076293945
2024-07-17,32.220001220703125
2024-07-18,32.150001525878906
2024-07-19,32.0099983215332
2024-07-22,31.270000457763672
2024-07-23,30.690000534057617
2024-07-24,30.280000686645508
2024-07-25,31.280000686645508
2024-07-26,31.209999084472656
2024-07-29,30.780000686645508
2024-07-30,31.030000686645508
2024-07-31,31.190000534057617
2024-08-01,31.079999923706055
2024-08-02,28.59000015258789
2024-08-05,27.59000015258789
2024-08-06,27.110000610351562
2024-08-07,27.020000457763672
2024-08-08,28.450000762939453
2024-08-09,28.31999969482422
2024-08-12,29.190000534057617
2024-08-13,28.920000076293945
2024-08-14,28.950000762939453
2024-08-15,29.479999542236328
2024-08-16,29.25
2024-08-19,29.31999969482422
2024-08-20,28.329999923706055
2024-08-21,28.059999465942383
2024-08-22,27.920000076293945
2024-08-23,28.469999313354492
2024-08-26,28.979999542236328
2024-08-27,28.43000030517578
2024-08-28,28.56999969482422
2024-08-29,29.34000015258789
2024-08-30,28.489999771118164
2024-09-03,26.739999771118164
2024-09-04,25.889999389648438
2024-09-05,25.969999313354492
2024-09-06,25.239999771118164
2024-09-09,24.920000076293945
2024-09-10,23.850000381469727
2024-09-11,23.610000610351562
2024-09-12,23.700000762939453
2024-09-13,23.940000534057617
2024-09-16,24.440000534057617
2024-09-17,25.25
2024-09-18,25.110000610351562
2024-09-19,25.360000610351562
2024-09-20,25.06999969482422
2024-09-23,25.440000534057617
2024-09-24,25.34000015258789
2024-09-25,24.56999969482422
2024-09-26,23.149999618530273
2024-09-27,24.530000686645508
2024-09-30,24.459999084472656
2024-10-01,25.65999984741211
2024-10-02,25.760000228881836
2024-10-03,26.530000686645508
2024-10-04,26.889999389648438
2024-10-07,26.969999313354492
2024-10-08,26.260000228881836
2024-10-09,26.329999923706055
2024-10-10,26.860000610351562
2024-10-11,27.06999969482422
2024-10-14,26.700000762939453
2024-10-15,24.850000381469727
2024-10-16,24.799999237060547
2024-10-17,24.920000076293945
2024-10-18,25.15999984741211
2024-10-21,25.110000610351562
2024-10-22,25.18000030517578
2024-10-23,24.489999771118164
2024-10-24,24.670000076293945
2024-10-25,24.81999969482422
2024-10-28,23.700000762939453
2024-10-29,23.309999465942383
2024-10-30,23.469999313354492
2024-10-31,23.600000381469727
2024-11-01,23.09000015258789
2024-11-04,23.540000915527344
2024-11-05,23.56999969482422
2024-11-06,24.729999542236328
2024-11-07,21.93000030517578
2024-11-08,21.770000457763672
2024-11-11,22.170000076293945
2024-11-12,21.8700008392334
2024-11-13,22.020000457763672
2024-11-14,22.600000381469727
2024-11-15,22.3799991607666
2024-11-18,22.459999084472656
2024-11-19,21.920000076293945
2024-11-20,22.1299991607666
2024-11-21,22.440000534057617
