Date,CL
2022-02-28,76.94999694824219
2022-03-01,76.04000091552734
2022-03-02,76.69999694824219
2022-03-03,77.4000015258789
2022-03-04,77.36000061035156
2022-03-07,76.68000030517578
2022-03-08,74.87000274658203
2022-03-09,75.54000091552734
2022-03-10,73.83999633789062
2022-03-11,73.7699966430664
2022-03-14,73.95999908447266
2022-03-15,75.48999786376953
2022-03-16,75.1500015258789
2022-03-17,75.12999725341797
2022-03-18,72.19999694824219
2022-03-21,74.1500015258789
2022-03-22,74.5
2022-03-23,73.62999725341797
2022-03-24,73.6500015258789
2022-03-25,74.77999877929688
2022-03-28,75.38999938964844
2022-03-29,76.19999694824219
2022-03-30,76.36000061035156
2022-03-31,75.83000183105469
2022-04-01,76.41999816894531
2022-04-04,76.58999633789062
2022-04-05,77.44999694824219
2022-04-06,78.80999755859375
2022-04-07,80.41999816894531
2022-04-08,80.25
2022-04-11,80.44000244140625
2022-04-12,81.0
2022-04-13,80.98999786376953
2022-04-14,80.94000244140625
2022-04-18,80.01000213623047
2022-04-19,80.61000061035156
2022-04-20,81.52999877929688
2022-04-21,82.0999984741211
2022-04-22,81.0999984741211
2022-04-25,81.80999755859375
2022-04-26,80.5199966430664
2022-04-27,80.69000244140625
2022-04-28,81.22000122070312
2022-04-29,77.05000305175781
2022-05-02,75.18000030517578
2022-05-03,74.48999786376953
2022-05-04,77.0
2022-05-05,76.08999633789062
2022-05-06,76.83999633789062
2022-05-09,77.66999816894531
2022-05-10,76.66999816894531
2022-05-11,76.75
2022-05-12,77.55000305175781
2022-05-13,78.4000015258789
2022-05-16,78.7300033569336
2022-05-17,78.7699966430664
2022-05-18,75.70999908447266
2022-05-19,75.12000274658203
2022-05-20,75.12999725341797
2022-05-23,76.5199966430664
2022-05-24,78.12000274658203
2022-05-25,77.48999786376953
2022-05-26,78.16000366210938
2022-05-27,78.86000061035156
2022-05-31,78.80999755859375
2022-06-01,78.19999694824219
2022-06-02,79.2699966430664
2022-06-03,78.93000030517578
2022-06-06,78.77999877929688
2022-06-07,78.70999908447266
2022-06-08,77.87000274658203
2022-06-09,76.8499984741211
2022-06-10,76.62999725341797
2022-06-13,76.19000244140625
2022-06-14,74.2699966430664
2022-06-15,74.16000366210938
2022-06-16,73.91999816894531
2022-06-17,74.04000091552734
2022-06-21,76.45999908447266
2022-06-22,77.91000366210938
2022-06-23,78.87999725341797
2022-06-24,80.37999725341797
2022-06-27,79.87999725341797
2022-06-28,78.87999725341797
2022-06-29,79.66999816894531
2022-06-30,80.13999938964844
2022-07-01,81.97000122070312
2022-07-05,81.0
2022-07-06,81.0199966430664
2022-07-07,79.45999908447266
2022-07-08,78.3499984741211
2022-07-11,78.69999694824219
2022-07-12,78.30999755859375
2022-07-13,78.43000030517578
2022-07-14,78.33999633789062
2022-07-15,78.1500015258789
2022-07-18,77.12000274658203
2022-07-19,77.52999877929688
2022-07-20,75.61000061035156
2022-07-21,76.16000366210938
2022-07-22,77.47000122070312
2022-07-25,77.8499984741211
2022-07-26,78.52999877929688
2022-07-27,78.76000213623047
2022-07-28,79.19000244140625
2022-07-29,78.73999786376953
2022-08-01,81.0999984741211
2022-08-02,80.26000213623047
2022-08-03,81.43000030517578
2022-08-04,80.88999938964844
2022-08-05,80.43000030517578
2022-08-08,80.80999755859375
2022-08-09,80.05999755859375
2022-08-10,80.33999633789062
2022-08-11,79.5
2022-08-12,80.29000091552734
2022-08-15,81.23999786376953
2022-08-16,82.18000030517578
2022-08-17,82.16999816894531
2022-08-18,82.8499984741211
2022-08-19,83.2699966430664
2022-08-22,81.95999908447266
2022-08-23,80.95999908447266
2022-08-24,81.0
2022-08-25,80.91999816894531
2022-08-26,79.20999908447266
2022-08-29,79.58999633789062
2022-08-30,79.0
2022-08-31,78.20999908447266
2022-09-01,79.80000305175781
2022-09-02,78.16999816894531
2022-09-06,77.7699966430664
2022-09-07,78.55000305175781
2022-09-08,77.83999633789062
2022-09-09,78.02999877929688
2022-09-12,77.9000015258789
2022-09-13,75.43000030517578
2022-09-14,76.05999755859375
2022-09-15,75.2300033569336
2022-09-16,75.69000244140625
2022-09-19,76.01000213623047
2022-09-20,75.16000366210938
2022-09-21,74.9000015258789
2022-09-22,75.36000061035156
2022-09-23,75.52999877929688
2022-09-26,75.0
2022-09-27,72.58000183105469
2022-09-28,72.91000366210938
2022-09-29,71.7699966430664
2022-09-30,70.25
2022-10-03,71.11000061035156
2022-10-04,71.83999633789062
2022-10-05,71.11000061035156
2022-10-06,69.55999755859375
2022-10-07,68.98999786376953
2022-10-10,68.4800033569336
2022-10-11,69.05000305175781
2022-10-12,69.11000061035156
2022-10-13,71.01000213623047
2022-10-14,71.33000183105469
2022-10-17,72.13999938964844
2022-10-18,72.91999816894531
2022-10-19,71.75
2022-10-20,70.25
2022-10-21,71.47000122070312
2022-10-24,72.0199966430664
2022-10-25,72.76000213623047
2022-10-26,73.43000030517578
2022-10-27,73.2300033569336
2022-10-28,74.63999938964844
2022-10-31,73.83999633789062
2022-11-01,73.73999786376953
2022-11-02,72.7699966430664
2022-11-03,72.38999938964844
2022-11-04,73.19000244140625
2022-11-07,73.5
2022-11-08,73.80999755859375
2022-11-09,73.45999908447266
2022-11-10,74.97000122070312
2022-11-11,74.56999969482422
2022-11-14,74.56999969482422
2022-11-15,75.31999969482422
2022-11-16,76.01000213623047
2022-11-17,75.29000091552734
2022-11-18,76.45999908447266
2022-11-21,76.91999816894531
2022-11-22,76.37000274658203
2022-11-23,76.93000030517578
2022-11-25,76.7699966430664
2022-11-28,76.37999725341797
2022-11-29,75.97000122070312
2022-11-30,77.4800033569336
2022-12-01,77.75
2022-12-02,78.16999816894531
2022-12-05,77.12000274658203
2022-12-06,77.20999908447266
2022-12-07,77.55000305175781
2022-12-08,78.13999938964844
2022-12-09,77.77999877929688
2022-12-12,78.61000061035156
2022-12-13,78.75
2022-12-14,79.33999633789062
2022-12-15,77.87999725341797
2022-12-16,77.76000213623047
2022-12-19,77.9800033569336
2022-12-20,77.69000244140625
2022-12-21,78.98999786376953
2022-12-22,79.27999877929688
2022-12-23,79.44999694824219
2022-12-27,79.94000244140625
2022-12-28,78.81999969482422
2022-12-29,79.37000274658203
2022-12-30,78.79000091552734
2023-01-03,79.12999725341797
2023-01-04,79.63999938964844
2023-01-05,78.54000091552734
2023-01-06,79.9800033569336
2023-01-09,78.7300033569336
2023-01-10,78.30999755859375
2023-01-11,77.12999725341797
2023-01-12,76.83999633789062
2023-01-13,77.8499984741211
2023-01-17,78.2300033569336
2023-01-18,76.31999969482422
2023-01-19,75.19999694824219
2023-01-20,75.44000244140625
2023-01-23,75.5
2023-01-24,75.94000244140625
2023-01-25,75.7699966430664
2023-01-26,75.52999877929688
2023-01-27,71.58999633789062
2023-01-30,72.87999725341797
2023-01-31,74.52999877929688
2023-02-01,74.98999786376953
2023-02-02,73.7300033569336
2023-02-03,74.29000091552734
2023-02-06,73.8499984741211
2023-02-07,73.44999694824219
2023-02-08,73.36000061035156
2023-02-09,72.83000183105469
2023-02-10,73.55000305175781
2023-02-13,73.7699966430664
2023-02-14,73.18000030517578
2023-02-15,72.69999694824219
2023-02-16,72.7699966430664
2023-02-17,74.5199966430664
2023-02-21,74.26000213623047
2023-02-22,74.41000366210938
2023-02-23,73.66000366210938
2023-02-24,73.12999725341797
2023-02-27,73.5999984741211
2023-02-28,73.30000305175781
2023-03-01,72.55000305175781
2023-03-02,73.7699966430664
2023-03-03,73.94999694824219
2023-03-06,73.29000091552734
2023-03-07,71.5
2023-03-08,71.95999908447266
2023-03-09,71.33999633789062
2023-03-10,71.30999755859375
2023-03-13,71.5
2023-03-14,72.23999786376953
2023-03-15,72.93000030517578
2023-03-16,72.94999694824219
2023-03-17,72.19999694824219
2023-03-20,73.08000183105469
2023-03-21,72.37999725341797
2023-03-22,72.12999725341797
2023-03-23,71.83000183105469
2023-03-24,73.41999816894531
2023-03-27,74.1500015258789
2023-03-28,74.5
2023-03-29,74.47000122070312
2023-03-30,75.25
2023-03-31,75.1500015258789
2023-04-03,75.36000061035156
2023-04-04,74.7300033569336
2023-04-05,75.36000061035156
2023-04-06,75.68000030517578
2023-04-10,75.13999938964844
2023-04-11,76.0199966430664
2023-04-12,76.05000305175781
2023-04-13,76.5199966430664
2023-04-14,75.58999633789062
2023-04-17,75.69999694824219
2023-04-18,75.54000091552734
2023-04-19,75.58999633789062
2023-04-20,76.36000061035156
2023-04-21,76.80000305175781
2023-04-24,77.87999725341797
2023-04-25,77.69999694824219
2023-04-26,76.68000030517578
2023-04-27,77.93000030517578
2023-04-28,79.80000305175781
2023-05-01,80.69000244140625
2023-05-02,80.8499984741211
2023-05-03,81.26000213623047
2023-05-04,80.79000091552734
2023-05-05,80.58999633789062
2023-05-08,80.75
2023-05-09,80.63999938964844
2023-05-10,81.0999984741211
2023-05-11,81.62999725341797
2023-05-12,81.9800033569336
2023-05-15,81.08000183105469
2023-05-16,80.7699966430664
2023-05-17,80.51000213623047
2023-05-18,79.69000244140625
2023-05-19,79.93000030517578
2023-05-22,78.41000366210938
2023-05-23,77.04000091552734
2023-05-24,76.4800033569336
2023-05-25,76.25
2023-05-26,76.20999908447266
2023-05-30,74.94999694824219
2023-05-31,74.37999725341797
2023-06-01,74.9000015258789
2023-06-02,76.05000305175781
2023-06-05,76.25
2023-06-06,75.56999969482422
2023-06-07,75.19999694824219
2023-06-08,75.7300033569336
2023-06-09,75.83999633789062
2023-06-12,75.72000122070312
2023-06-13,75.23999786376953
2023-06-14,75.41999816894531
2023-06-15,76.80000305175781
2023-06-16,77.77999877929688
2023-06-20,77.62000274658203
2023-06-21,77.62000274658203
2023-06-22,78.0
2023-06-23,77.11000061035156
2023-06-26,76.63999938964844
2023-06-27,75.7300033569336
2023-06-28,75.91000366210938
2023-06-29,76.55999755859375
2023-06-30,77.04000091552734
2023-07-03,77.13999938964844
2023-07-05,76.87000274658203
2023-07-06,76.91000366210938
2023-07-07,75.58999633789062
2023-07-10,75.88999938964844
2023-07-11,75.38999938964844
2023-07-12,75.16000366210938
2023-07-13,75.86000061035156
2023-07-14,76.44000244140625
2023-07-17,75.58000183105469
2023-07-18,75.83999633789062
2023-07-19,76.41999816894531
2023-07-20,77.0
2023-07-21,77.19000244140625
2023-07-24,77.4800033569336
2023-07-25,77.83999633789062
2023-07-26,77.95999908447266
2023-07-27,77.11000061035156
2023-07-28,75.62000274658203
2023-07-31,76.26000213623047
2023-08-01,76.63999938964844
2023-08-02,77.54000091552734
2023-08-03,76.58000183105469
2023-08-04,76.26000213623047
2023-08-07,76.9000015258789
2023-08-08,76.33000183105469
2023-08-09,76.48999786376953
2023-08-10,76.27999877929688
2023-08-11,76.9000015258789
2023-08-14,75.72000122070312
2023-08-15,74.63999938964844
2023-08-16,74.41999816894531
2023-08-17,74.0
2023-08-18,74.55000305175781
2023-08-21,73.80000305175781
2023-08-22,73.51000213623047
2023-08-23,73.51000213623047
2023-08-24,73.31999969482422
2023-08-25,73.83000183105469
2023-08-28,73.63999938964844
2023-08-29,73.47000122070312
2023-08-30,73.8499984741211
2023-08-31,73.47000122070312
2023-09-01,73.2699966430664
2023-09-05,72.77999877929688
2023-09-06,72.31999969482422
2023-09-07,73.55999755859375
2023-09-08,73.19999694824219
2023-09-11,73.94999694824219
2023-09-12,72.5199966430664
2023-09-13,72.83000183105469
2023-09-14,73.45999908447266
2023-09-15,73.16999816894531
2023-09-18,73.8499984741211
2023-09-19,73.22000122070312
2023-09-20,73.76000213623047
2023-09-21,73.22000122070312
2023-09-22,72.44999694824219
2023-09-25,72.22000122070312
2023-09-26,72.0
2023-09-27,71.05000305175781
2023-09-28,71.30999755859375
2023-09-29,71.11000061035156
2023-10-02,70.76000213623047
2023-10-03,70.47000122070312
2023-10-04,70.55999755859375
2023-10-05,69.2699966430664
2023-10-06,69.43000030517578
2023-10-09,69.30999755859375
2023-10-10,69.48999786376953
2023-10-11,68.87000274658203
2023-10-12,69.69999694824219
2023-10-13,70.94999694824219
2023-10-16,72.1500015258789
2023-10-17,72.08000183105469
2023-10-18,73.06999969482422
2023-10-19,73.19000244140625
2023-10-20,73.2699966430664
2023-10-23,71.95999908447266
2023-10-24,72.83999633789062
2023-10-25,73.41000366210938
2023-10-26,73.08000183105469
2023-10-27,71.79000091552734
2023-10-30,73.87999725341797
2023-10-31,75.12000274658203
2023-11-01,74.93000030517578
2023-11-02,74.80000305175781
2023-11-03,74.81999969482422
2023-11-06,75.20999908447266
2023-11-07,75.2300033569336
2023-11-08,75.23999786376953
2023-11-09,75.13999938964844
2023-11-10,75.43000030517578
2023-11-13,75.94999694824219
2023-11-14,76.66000366210938
2023-11-15,75.47000122070312
2023-11-16,75.9800033569336
2023-11-17,75.58000183105469
2023-11-20,75.47000122070312
2023-11-21,76.56999969482422
2023-11-22,77.27999877929688
2023-11-24,77.30999755859375
2023-11-27,77.11000061035156
2023-11-28,77.87000274658203
2023-11-29,77.87999725341797
2023-11-30,78.7699966430664
2023-12-01,78.69999694824219
2023-12-04,78.9800033569336
2023-12-05,77.68000030517578
2023-12-06,77.47000122070312
2023-12-07,77.62000274658203
2023-12-08,77.16999816894531
2023-12-11,77.63999938964844
2023-12-12,78.58999633789062
2023-12-13,79.38999938964844
2023-12-14,76.2699966430664
2023-12-15,76.9800033569336
2023-12-18,78.05999755859375
2023-12-19,78.12999725341797
2023-12-20,77.3499984741211
2023-12-21,77.91000366210938
2023-12-22,78.5
2023-12-26,79.04000091552734
2023-12-27,79.0999984741211
2023-12-28,79.23999786376953
2023-12-29,79.70999908447266
2024-01-02,80.72000122070312
2024-01-03,79.88999938964844
2024-01-04,80.33999633789062
2024-01-05,79.9800033569336
2024-01-08,80.4000015258789
2024-01-09,80.81999969482422
2024-01-10,80.55000305175781
2024-01-11,80.55999755859375
2024-01-12,80.91000366210938
2024-01-16,80.43000030517578
2024-01-17,80.95999908447266
2024-01-18,80.83000183105469
2024-01-19,80.37999725341797
2024-01-22,80.41999816894531
2024-01-23,81.41000366210938
2024-01-24,80.08000183105469
2024-01-25,81.22000122070312
2024-01-26,82.83000183105469
2024-01-29,83.95999908447266
2024-01-30,84.2300033569336
2024-01-31,84.19999694824219
2024-02-01,86.12000274658203
2024-02-02,84.62000274658203
2024-02-05,84.08999633789062
2024-02-06,83.73999786376953
2024-02-07,83.86000061035156
2024-02-08,84.26000213623047
2024-02-09,83.45999908447266
2024-02-12,83.55999755859375
2024-02-13,83.47000122070312
2024-02-14,83.70999908447266
2024-02-15,83.56999969482422
2024-02-16,83.4800033569336
2024-02-20,84.61000061035156
2024-02-21,85.30999755859375
2024-02-22,86.0
2024-02-23,86.25
2024-02-26,86.1500015258789
2024-02-27,86.41000366210938
2024-02-28,86.80999755859375
2024-02-29,86.5199966430664
2024-03-01,86.48999786376953
2024-03-04,86.83000183105469
2024-03-05,86.7300033569336
2024-03-06,87.18000030517578
2024-03-07,88.13999938964844
2024-03-08,88.06999969482422
2024-03-11,88.12999725341797
2024-03-12,88.76000213623047
2024-03-13,89.19999694824219
2024-03-14,88.3499984741211
2024-03-15,88.44999694824219
2024-03-18,88.2699966430664
2024-03-19,88.7699966430664
2024-03-20,88.3499984741211
2024-03-21,88.7699966430664
2024-03-22,89.19999694824219
2024-03-25,88.63999938964844
2024-03-26,88.9000015258789
2024-03-27,89.94999694824219
2024-03-28,90.05000305175781
2024-04-01,89.05999755859375
2024-04-02,89.05999755859375
2024-04-03,88.0999984741211
2024-04-04,87.4000015258789
2024-04-05,87.87999725341797
2024-04-08,87.72000122070312
2024-04-09,87.6500015258789
2024-04-10,86.55999755859375
2024-04-11,86.0
2024-04-12,85.8499984741211
2024-04-15,86.16999816894531
2024-04-16,86.16999816894531
2024-04-17,86.75
2024-04-18,86.70999908447266
2024-04-19,87.12999725341797
2024-04-22,88.33000183105469
2024-04-23,88.58000183105469
2024-04-24,88.87000274658203
2024-04-25,89.29000091552734
2024-04-26,91.01000213623047
2024-04-29,90.48999786376953
2024-04-30,91.91999816894531
2024-05-01,91.9000015258789
2024-05-02,92.91000366210938
2024-05-03,92.87999725341797
2024-05-06,93.18000030517578
2024-05-07,94.08000183105469
2024-05-08,93.47000122070312
2024-05-09,94.08000183105469
2024-05-10,95.0999984741211
2024-05-13,94.45999908447266
2024-05-14,94.56999969482422
2024-05-15,94.52999877929688
2024-05-16,94.52999877929688
2024-05-17,94.12999725341797
2024-05-20,94.38999938964844
2024-05-21,95.16999816894531
2024-05-22,94.76000213623047
2024-05-23,93.7300033569336
2024-05-24,93.30000305175781
2024-05-28,91.94000244140625
2024-05-29,91.29000091552734
2024-05-30,90.93000030517578
2024-05-31,92.95999908447266
2024-06-03,92.47000122070312
2024-06-04,93.80999755859375
2024-06-05,93.66000366210938
2024-06-06,93.9800033569336
2024-06-07,93.88999938964844
2024-06-10,93.9000015258789
2024-06-11,93.95999908447266
2024-06-12,93.2300033569336
2024-06-13,94.76000213623047
2024-06-14,94.62000274658203
2024-06-17,95.94999694824219
2024-06-18,97.01000213623047
2024-06-20,96.94999694824219
2024-06-21,97.2699966430664
2024-06-24,98.98999786376953
2024-06-25,98.69999694824219
2024-06-26,98.2300033569336
2024-06-27,98.16999816894531
2024-06-28,97.04000091552734
2024-07-01,95.54000091552734
2024-07-02,96.12000274658203
2024-07-03,95.88999938964844
2024-07-05,97.05000305175781
2024-07-08,97.58000183105469
2024-07-09,97.04000091552734
2024-07-10,97.38999938964844
2024-07-11,97.76000213623047
2024-07-12,98.06999969482422
2024-07-15,97.25
2024-07-16,97.4000015258789
2024-07-17,99.38999938964844
2024-07-18,98.51000213623047
2024-07-19,98.08000183105469
2024-07-22,97.94999694824219
2024-07-23,96.55000305175781
2024-07-24,96.5999984741211
2024-07-25,96.48999786376953
2024-07-26,99.38999938964844
2024-07-29,100.87999725341797
2024-07-30,100.48999786376953
2024-07-31,99.19000244140625
2024-08-01,100.93000030517578
2024-08-02,102.80999755859375
2024-08-05,100.97000122070312
2024-08-06,102.66000366210938
2024-08-07,102.43000030517578
2024-08-08,102.70999908447266
2024-08-09,102.06999969482422
2024-08-12,101.27999877929688
2024-08-13,100.58999633789062
2024-08-14,102.18000030517578
2024-08-15,101.44000244140625
2024-08-16,101.98999786376953
2024-08-19,101.8499984741211
2024-08-20,103.05999755859375
2024-08-21,103.47000122070312
2024-08-22,103.94999694824219
2024-08-23,104.20999908447266
2024-08-26,105.08999633789062
2024-08-27,105.91999816894531
2024-08-28,105.79000091552734
2024-08-29,105.80999755859375
2024-08-30,106.5
2024-09-03,107.77999877929688
2024-09-04,108.7699966430664
2024-09-05,108.52999877929688
2024-09-06,107.86000061035156
2024-09-09,107.11000061035156
2024-09-10,106.83999633789062
2024-09-11,106.12999725341797
2024-09-12,106.33999633789062
2024-09-13,105.7300033569336
2024-09-16,105.43000030517578
2024-09-17,104.55999755859375
2024-09-18,103.18000030517578
2024-09-19,102.01000213623047
2024-09-20,103.05999755859375
2024-09-23,103.30999755859375
2024-09-24,103.79000091552734
2024-09-25,103.75
2024-09-26,103.05999755859375
2024-09-27,103.66000366210938
2024-09-30,103.80999755859375
2024-10-01,102.33000183105469
2024-10-02,102.05999755859375
2024-10-03,99.97000122070312
2024-10-04,99.04000091552734
2024-10-07,98.56999969482422
2024-10-08,100.58000183105469
2024-10-09,101.0
2024-10-10,99.23999786376953
2024-10-11,100.0999984741211
2024-10-14,100.7300033569336
2024-10-15,101.55000305175781
2024-10-16,101.19000244140625
2024-10-17,100.52999877929688
2024-10-18,100.45999908447266
2024-10-21,99.36000061035156
2024-10-22,99.66999816894531
2024-10-23,98.9800033569336
2024-10-24,99.73999786376953
2024-10-25,95.61000061035156
2024-10-28,95.73999786376953
2024-10-29,94.72000122070312
2024-10-30,94.66000366210938
2024-10-31,93.70999908447266
2024-11-01,93.33000183105469
2024-11-04,93.61000061035156
2024-11-05,94.26000213623047
2024-11-06,90.22000122070312
2024-11-07,90.7699966430664
2024-11-08,92.56999969482422
2024-11-11,91.95999908447266
2024-11-12,91.5
2024-11-13,91.06999969482422
2024-11-14,91.44999694824219
2024-11-15,93.55999755859375
2024-11-18,94.62000274658203
2024-11-19,93.61000061035156
2024-11-20,93.91000366210938
2024-11-21,94.25
