Date,BWA
2023-01-03,35.448944091796875
2023-01-04,36.62852096557617
2023-01-05,36.971832275390625
2023-01-06,37.984153747558594
2023-01-09,37.18309783935547
2023-01-10,37.91373062133789
2023-01-11,38.345069885253906
2023-01-12,39.26936721801758
2023-01-13,39.154930114746094
2023-01-17,38.95246505737305
2023-01-18,38.6003532409668
2023-01-19,38.46831130981445
2023-01-20,39.08450698852539
2023-01-23,39.322181701660156
2023-01-24,39.19013977050781
2023-01-25,39.48063278198242
2023-01-26,39.89436721801758
2023-01-27,40.466548919677734
2023-01-30,40.63380432128906
2023-01-31,41.61971664428711
2023-02-01,42.5
2023-02-02,42.43838119506836
2023-02-03,41.91020965576172
2023-02-06,41.346832275390625
2023-02-07,41.64612579345703
2023-02-08,41.04753494262695
2023-02-09,42.20950698852539
2023-02-10,42.53520965576172
2023-02-13,43.890846252441406
2023-02-14,43.74119567871094
2023-02-15,43.46831130981445
2023-02-16,44.2957763671875
2023-02-17,44.39260482788086
2023-02-21,43.42429733276367
2023-02-22,43.78520965576172
2023-02-23,43.81161880493164
2023-02-24,43.8204231262207
2023-02-27,44.154930114746094
2023-02-28,44.260562896728516
2023-03-01,44.58626937866211
2023-03-02,44.63028335571289
2023-03-03,44.72711181640625
2023-03-06,44.25176239013672
2023-03-07,43.99647903442383
2023-03-08,44.07570266723633
2023-03-09,43.11619567871094
2023-03-10,42.20070266723633
2023-03-13,40.80986022949219
2023-03-14,41.91020965576172
2023-03-15,40.41373062133789
2023-03-16,41.3204231262207
2023-03-17,40.26408386230469
2023-03-20,40.51936721801758
2023-03-21,41.55809783935547
2023-03-22,41.04753494262695
2023-03-23,41.03873062133789
2023-03-24,41.70774459838867
2023-03-27,41.75176239013672
2023-03-28,41.96302795410156
2023-03-29,42.37676239013672
2023-03-30,42.43838119506836
2023-03-31,43.23063278198242
2023-04-03,42.86971664428711
2023-04-04,41.75176239013672
2023-04-05,40.845069885253906
2023-04-06,40.5457763671875
2023-04-10,41.302818298339844
2023-04-11,41.989437103271484
2023-04-12,42.31513977050781
2023-04-13,42.359153747558594
2023-04-14,42.89612579345703
2023-04-17,42.58802795410156
2023-04-18,42.676055908203125
2023-04-19,42.966548919677734
2023-04-20,43.01936721801758
2023-04-21,43.11619567871094
2023-04-24,43.2746467590332
2023-04-25,42.56161880493164
2023-04-26,42.4207763671875
2023-04-27,41.93661880493164
2023-04-28,42.367958068847656
2023-05-01,42.08626937866211
2023-05-02,41.637325286865234
2023-05-03,40.89788818359375
2023-05-04,37.676055908203125
2023-05-05,39.26936721801758
2023-05-08,39.63908386230469
2023-05-09,39.181339263916016
2023-05-10,39.00528335571289
2023-05-11,39.2957763671875
2023-05-12,38.8292236328125
2023-05-15,39.20774459838867
2023-05-16,38.38908386230469
2023-05-17,39.09331130981445
2023-05-18,39.595069885253906
2023-05-19,40.625
2023-05-22,41.93661880493164
2023-05-23,41.135562896728516
2023-05-24,40.66901397705078
2023-05-25,41.25
2023-05-26,41.52288818359375
2023-05-30,41.117958068847656
2023-05-31,39.02288818359375
2023-06-01,39.8503532409668
2023-06-02,41.971832275390625
2023-06-05,41.3292236328125
2023-06-06,41.346832275390625
2023-06-07,41.135562896728516
2023-06-08,40.21126937866211
2023-06-09,40.36091613769531
2023-06-12,40.29929733276367
2023-06-13,41.091548919677734
2023-06-14,42.07746505737305
2023-06-15,42.5
2023-06-16,42.78168869018555
2023-06-20,40.83626937866211
2023-06-21,40.765846252441406
2023-06-22,40.41373062133789
2023-06-23,39.81513977050781
2023-06-26,39.823944091796875
2023-06-27,40.801055908203125
2023-06-28,41.99823760986328
2023-06-29,42.4207763671875
2023-06-30,43.0545768737793
2023-07-03,43.943660736083984
2023-07-05,43.18000030517578
2023-07-06,44.88999938964844
2023-07-07,44.95000076293945
2023-07-10,44.810001373291016
2023-07-11,45.56999969482422
2023-07-12,46.400001525878906
2023-07-13,46.95000076293945
2023-07-14,45.619998931884766
2023-07-17,45.400001525878906
2023-07-18,45.650001525878906
2023-07-19,45.93000030517578
2023-07-20,46.13999938964844
2023-07-21,46.13999938964844
2023-07-24,46.150001525878906
2023-07-25,46.0
2023-07-26,46.400001525878906
2023-07-27,45.77000045776367
2023-07-28,46.209999084472656
2023-07-31,46.5
2023-08-01,46.470001220703125
2023-08-02,42.97999954223633
2023-08-03,41.400001525878906
2023-08-04,42.52000045776367
2023-08-07,42.38999938964844
2023-08-08,41.90999984741211
2023-08-09,42.33000183105469
2023-08-10,41.470001220703125
2023-08-11,40.7599983215332
2023-08-14,41.290000915527344
2023-08-15,40.7599983215332
2023-08-16,39.849998474121094
2023-08-17,39.43000030517578
2023-08-18,39.63999938964844
2023-08-21,39.869998931884766
2023-08-22,39.439998626708984
2023-08-23,39.84000015258789
2023-08-24,39.689998626708984
2023-08-25,39.900001525878906
2023-08-28,40.380001068115234
2023-08-29,40.7400016784668
2023-08-30,40.689998626708984
2023-08-31,40.75
2023-09-01,41.290000915527344
2023-09-05,40.54999923706055
2023-09-06,40.5
2023-09-07,39.75
2023-09-08,40.029998779296875
2023-09-11,40.16999816894531
2023-09-12,41.34000015258789
2023-09-13,40.40999984741211
2023-09-14,40.34000015258789
2023-09-15,41.04999923706055
2023-09-18,40.900001525878906
2023-09-19,41.22999954223633
2023-09-20,41.18000030517578
2023-09-21,40.099998474121094
2023-09-22,40.7599983215332
2023-09-25,41.279998779296875
2023-09-26,39.86000061035156
2023-09-27,39.79999923706055
2023-09-28,40.689998626708984
2023-09-29,40.369998931884766
2023-10-02,39.86000061035156
2023-10-03,38.869998931884766
2023-10-04,39.220001220703125
2023-10-05,38.65999984741211
2023-10-06,39.880001068115234
2023-10-09,39.470001220703125
2023-10-10,39.7599983215332
2023-10-11,39.970001220703125
2023-10-12,39.25
2023-10-13,38.70000076293945
2023-10-16,39.459999084472656
2023-10-17,39.470001220703125
2023-10-18,38.5
2023-10-19,38.11000061035156
2023-10-20,38.61000061035156
2023-10-23,38.22999954223633
2023-10-24,38.400001525878906
2023-10-25,38.130001068115234
2023-10-26,38.2599983215332
2023-10-27,36.68000030517578
2023-10-30,36.709999084472656
2023-10-31,36.900001525878906
2023-11-01,37.11000061035156
2023-11-02,32.2599983215332
2023-11-03,33.36000061035156
2023-11-06,32.83000183105469
2023-11-07,32.630001068115234
2023-11-08,32.36000061035156
2023-11-09,32.02000045776367
2023-11-10,32.369998931884766
2023-11-13,32.52000045776367
2023-11-14,33.52000045776367
2023-11-15,34.130001068115234
2023-11-16,33.81999969482422
2023-11-17,34.41999816894531
2023-11-20,34.52000045776367
2023-11-21,34.02000045776367
2023-11-22,34.61000061035156
2023-11-24,34.34000015258789
2023-11-27,34.209999084472656
2023-11-28,33.68000030517578
2023-11-29,34.15999984741211
2023-11-30,33.689998626708984
2023-12-01,33.95000076293945
2023-12-04,34.31999969482422
2023-12-05,32.97999954223633
2023-12-06,32.72999954223633
2023-12-07,33.040000915527344
2023-12-08,32.900001525878906
2023-12-11,33.27000045776367
2023-12-12,32.939998626708984
2023-12-13,33.470001220703125
2023-12-14,35.83000183105469
2023-12-15,34.86000061035156
2023-12-18,34.72999954223633
2023-12-19,35.36000061035156
2023-12-20,34.90999984741211
2023-12-21,35.90999984741211
2023-12-22,35.83000183105469
2023-12-26,36.0
2023-12-27,35.84000015258789
2023-12-28,35.9900016784668
2023-12-29,35.849998474121094
2024-01-02,35.939998626708984
2024-01-03,34.029998779296875
2024-01-04,34.310001373291016
2024-01-05,34.9900016784668
2024-01-08,35.09000015258789
2024-01-09,33.970001220703125
2024-01-10,33.88999938964844
2024-01-11,34.06999969482422
2024-01-12,32.790000915527344
2024-01-16,33.11000061035156
2024-01-17,32.709999084472656
2024-01-18,32.75
2024-01-19,32.869998931884766
2024-01-22,33.220001220703125
2024-01-23,33.45000076293945
2024-01-24,33.27000045776367
2024-01-25,33.790000915527344
2024-01-26,34.13999938964844
2024-01-29,34.27000045776367
2024-01-30,34.41999816894531
2024-01-31,33.900001525878906
2024-02-01,34.47999954223633
2024-02-02,34.09000015258789
2024-02-05,33.47999954223633
2024-02-06,34.06999969482422
2024-02-07,33.83000183105469
2024-02-08,31.479999542236328
2024-02-09,31.799999237060547
2024-02-12,32.31999969482422
2024-02-13,31.049999237060547
2024-02-14,31.139999389648438
2024-02-15,31.489999771118164
2024-02-16,30.610000610351562
2024-02-20,30.15999984741211
2024-02-21,30.270000457763672
2024-02-22,30.510000228881836
2024-02-23,30.40999984741211
2024-02-26,30.170000076293945
2024-02-27,30.68000030517578
2024-02-28,30.780000686645508
2024-02-29,31.1299991607666
2024-03-01,31.149999618530273
2024-03-04,30.829999923706055
2024-03-05,31.31999969482422
2024-03-06,31.940000534057617
2024-03-07,32.279998779296875
2024-03-08,32.040000915527344
2024-03-11,32.130001068115234
2024-03-12,32.540000915527344
2024-03-13,32.470001220703125
2024-03-14,32.029998779296875
2024-03-15,32.119998931884766
2024-03-18,32.06999969482422
2024-03-19,31.780000686645508
2024-03-20,32.720001220703125
2024-03-21,33.400001525878906
2024-03-22,33.20000076293945
2024-03-25,33.16999816894531
2024-03-26,33.650001525878906
2024-03-27,34.70000076293945
2024-03-28,34.7400016784668
2024-04-01,35.040000915527344
2024-04-02,34.7400016784668
2024-04-03,34.79999923706055
2024-04-04,34.43000030517578
2024-04-05,34.61000061035156
2024-04-08,35.130001068115234
2024-04-09,35.61000061035156
2024-04-10,34.83000183105469
2024-04-11,34.5
2024-04-12,33.5
2024-04-15,33.130001068115234
2024-04-16,32.439998626708984
2024-04-17,31.860000610351562
2024-04-18,32.11000061035156
2024-04-19,32.79999923706055
2024-04-22,33.09000015258789
2024-04-23,33.34000015258789
2024-04-24,33.650001525878906
2024-04-25,32.81999969482422
2024-04-26,33.189998626708984
2024-04-29,33.72999954223633
2024-04-30,32.77000045776367
2024-05-01,32.869998931884766
2024-05-02,35.630001068115234
2024-05-03,36.439998626708984
2024-05-06,36.939998626708984
2024-05-07,36.79999923706055
2024-05-08,37.5099983215332
2024-05-09,37.720001220703125
2024-05-10,37.5
2024-05-13,37.619998931884766
2024-05-14,37.59000015258789
2024-05-15,37.5
2024-05-16,37.630001068115234
2024-05-17,37.09000015258789
2024-05-20,36.869998931884766
2024-05-21,36.5
2024-05-22,35.849998474121094
2024-05-23,35.08000183105469
2024-05-24,35.689998626708984
2024-05-28,35.939998626708984
2024-05-29,34.790000915527344
2024-05-30,35.220001220703125
2024-05-31,35.65999984741211
2024-06-03,35.90999984741211
2024-06-04,34.720001220703125
2024-06-05,34.61000061035156
2024-06-06,34.880001068115234
2024-06-07,34.61000061035156
2024-06-10,34.31999969482422
2024-06-11,33.720001220703125
2024-06-12,34.2400016784668
2024-06-13,33.709999084472656
2024-06-14,32.36000061035156
2024-06-17,33.189998626708984
2024-06-18,33.0099983215332
2024-06-20,33.130001068115234
2024-06-21,33.130001068115234
2024-06-24,33.599998474121094
2024-06-25,32.869998931884766
2024-06-26,32.59000015258789
2024-06-27,32.0
2024-06-28,32.2400016784668
2024-07-01,31.489999771118164
2024-07-02,31.760000228881836
2024-07-03,31.889999389648438
2024-07-05,31.31999969482422
2024-07-08,31.43000030517578
2024-07-09,31.65999984741211
2024-07-10,32.09000015258789
2024-07-11,33.13999938964844
2024-07-12,33.119998931884766
2024-07-15,33.18000030517578
2024-07-16,34.5099983215332
2024-07-17,34.18000030517578
2024-07-18,33.84000015258789
2024-07-19,32.619998931884766
2024-07-22,32.650001525878906
2024-07-23,32.54999923706055
2024-07-24,31.969999313354492
2024-07-25,32.18000030517578
2024-07-26,32.810001373291016
2024-07-29,32.720001220703125
2024-07-30,32.45000076293945
2024-07-31,35.310001373291016
2024-08-01,34.029998779296875
2024-08-02,33.040000915527344
2024-08-05,32.369998931884766
2024-08-06,31.860000610351562
2024-08-07,31.649999618530273
2024-08-08,32.130001068115234
2024-08-09,31.790000915527344
2024-08-12,31.190000534057617
2024-08-13,31.8700008392334
2024-08-14,31.729999542236328
2024-08-15,32.540000915527344
2024-08-16,32.63999938964844
2024-08-19,33.08000183105469
2024-08-20,32.5099983215332
2024-08-21,33.06999969482422
2024-08-22,32.88999938964844
2024-08-23,33.9900016784668
2024-08-26,33.810001373291016
2024-08-27,33.650001525878906
2024-08-28,33.650001525878906
2024-08-29,33.88999938964844
2024-08-30,34.06999969482422
2024-09-03,33.09000015258789
2024-09-04,33.06999969482422
2024-09-05,32.849998474121094
2024-09-06,32.290000915527344
2024-09-09,32.880001068115234
2024-09-10,31.559999465942383
2024-09-11,31.639999389648438
2024-09-12,31.979999542236328
2024-09-13,32.209999084472656
2024-09-16,32.20000076293945
2024-09-17,32.900001525878906
2024-09-18,32.72999954223633
2024-09-19,34.11000061035156
2024-09-20,33.400001525878906
2024-09-23,34.349998474121094
2024-09-24,35.099998474121094
2024-09-25,34.5099983215332
2024-09-26,35.810001373291016
2024-09-27,36.75
2024-09-30,36.290000915527344
2024-10-01,35.4900016784668
2024-10-02,35.41999816894531
2024-10-03,34.83000183105469
2024-10-04,35.130001068115234
2024-10-07,35.02000045776367
2024-10-08,34.68000030517578
2024-10-09,35.06999969482422
2024-10-10,34.88999938964844
2024-10-11,35.04999923706055
2024-10-14,35.43000030517578
2024-10-15,34.97999954223633
2024-10-16,35.040000915527344
2024-10-17,34.90999984741211
2024-10-18,35.20000076293945
2024-10-21,34.34000015258789
2024-10-22,34.189998626708984
2024-10-23,34.119998931884766
2024-10-24,33.45000076293945
2024-10-25,33.599998474121094
2024-10-28,34.40999984741211
2024-10-29,34.220001220703125
2024-10-30,33.54999923706055
2024-10-31,33.630001068115234
2024-11-01,33.439998626708984
2024-11-04,33.45000076293945
2024-11-05,34.02000045776367
2024-11-06,34.849998474121094
2024-11-07,35.060001373291016
2024-11-08,33.91999816894531
2024-11-11,34.65999984741211
2024-11-12,35.13999938964844
2024-11-13,34.810001373291016
2024-11-14,34.43000030517578
2024-11-15,34.5
2024-11-18,34.380001068115234
2024-11-19,33.130001068115234
2024-11-20,33.310001373291016
2024-11-21,33.7599983215332
