Date,NWS
2023-01-04,19.239999771118164
2023-01-05,18.889999389648438
2023-01-06,19.200000762939453
2023-01-09,19.270000457763672
2023-01-10,19.59000015258789
2023-01-11,19.6200008392334
2023-01-12,19.719999313354492
2023-01-13,19.81999969482422
2023-01-17,19.6200008392334
2023-01-18,19.229999542236328
2023-01-19,19.059999465942383
2023-01-20,19.639999389648438
2023-01-23,19.93000030517578
2023-01-24,19.90999984741211
2023-01-25,20.860000610351562
2023-01-26,21.010000228881836
2023-01-27,20.709999084472656
2023-01-30,20.360000610351562
2023-01-31,20.440000534057617
2023-02-01,20.90999984741211
2023-02-02,21.670000076293945
2023-02-03,21.399999618530273
2023-02-06,20.93000030517578
2023-02-07,21.139999389648438
2023-02-08,21.100000381469727
2023-02-09,20.850000381469727
2023-02-10,18.809999465942383
2023-02-13,19.030000686645508
2023-02-14,19.020000457763672
2023-02-15,19.31999969482422
2023-02-16,18.84000015258789
2023-02-17,19.110000610351562
2023-02-21,18.40999984741211
2023-02-22,17.850000381469727
2023-02-23,17.700000762939453
2023-02-24,17.610000610351562
2023-02-27,17.450000762939453
2023-02-28,17.260000228881836
2023-03-01,17.100000381469727
2023-03-02,17.389999389648438
2023-03-03,17.43000030517578
2023-03-06,17.190000534057617
2023-03-07,17.020000457763672
2023-03-08,16.90999984741211
2023-03-09,16.43000030517578
2023-03-10,16.18000030517578
2023-03-13,15.760000228881836
2023-03-14,16.06999969482422
2023-03-15,15.989999771118164
2023-03-16,16.3799991607666
2023-03-17,16.059999465942383
2023-03-20,16.190000534057617
2023-03-21,16.299999237060547
2023-03-22,15.90999984741211
2023-03-23,16.260000228881836
2023-03-24,16.34000015258789
2023-03-27,16.579999923706055
2023-03-28,16.739999771118164
2023-03-29,17.059999465942383
2023-03-30,17.09000015258789
2023-03-31,17.43000030517578
2023-04-03,17.600000381469727
2023-04-04,17.459999084472656
2023-04-05,17.450000762939453
2023-04-06,17.440000534057617
2023-04-10,17.540000915527344
2023-04-11,17.719999313354492
2023-04-12,17.469999313354492
2023-04-13,17.790000915527344
2023-04-14,17.549999237060547
2023-04-17,17.489999771118164
2023-04-18,17.450000762939453
2023-04-19,17.540000915527344
2023-04-20,17.450000762939453
2023-04-21,17.440000534057617
2023-04-24,17.420000076293945
2023-04-25,17.079999923706055
2023-04-26,16.81999969482422
2023-04-27,17.350000381469727
2023-04-28,17.75
2023-05-01,17.530000686645508
2023-05-02,17.110000610351562
2023-05-03,17.190000534057617
2023-05-04,16.850000381469727
2023-05-05,17.260000228881836
2023-05-08,17.280000686645508
2023-05-09,17.079999923706055
2023-05-10,16.829999923706055
2023-05-11,16.829999923706055
2023-05-12,18.290000915527344
2023-05-15,18.8799991607666
2023-05-16,18.469999313354492
2023-05-17,18.81999969482422
2023-05-18,18.860000610351562
2023-05-19,18.700000762939453
2023-05-22,18.639999389648438
2023-05-23,18.469999313354492
2023-05-24,18.329999923706055
2023-05-25,18.31999969482422
2023-05-26,18.639999389648438
2023-05-30,18.920000076293945
2023-05-31,18.479999542236328
2023-06-01,18.8799991607666
2023-06-02,19.010000228881836
2023-06-05,18.81999969482422
2023-06-06,19.110000610351562
2023-06-07,19.549999237060547
2023-06-08,19.329999923706055
2023-06-09,19.420000076293945
2023-06-12,19.209999084472656
2023-06-13,19.649999618530273
2023-06-14,19.489999771118164
2023-06-15,19.760000228881836
2023-06-16,19.799999237060547
2023-06-20,19.350000381469727
2023-06-21,19.5
2023-06-22,19.079999923706055
2023-06-23,19.0
2023-06-26,19.149999618530273
2023-06-27,19.479999542236328
2023-06-28,19.75
2023-06-29,19.739999771118164
2023-06-30,19.719999313354492
2023-07-03,19.770000457763672
2023-07-05,19.709999084472656
2023-07-06,19.690000534057617
2023-07-07,19.90999984741211
2023-07-10,19.760000228881836
2023-07-11,20.079999923706055
2023-07-12,20.329999923706055
2023-07-13,20.510000228881836
2023-07-14,20.399999618530273
2023-07-17,20.639999389648438
2023-07-18,20.809999465942383
2023-07-19,20.389999389648438
2023-07-20,20.110000610351562
2023-07-21,19.8799991607666
2023-07-24,19.56999969482422
2023-07-25,19.530000686645508
2023-07-26,19.469999313354492
2023-07-27,19.540000915527344
2023-07-28,19.65999984741211
2023-07-31,20.110000610351562
2023-08-01,20.1200008392334
2023-08-02,20.040000915527344
2023-08-03,20.139999389648438
2023-08-04,20.299999237060547
2023-08-07,20.639999389648438
2023-08-08,20.790000915527344
2023-08-09,20.780000686645508
2023-08-10,20.709999084472656
2023-08-11,21.690000534057617
2023-08-14,22.09000015258789
2023-08-15,21.3799991607666
2023-08-16,21.59000015258789
2023-08-17,21.190000534057617
2023-08-18,21.190000534057617
2023-08-21,21.040000915527344
2023-08-22,21.1299991607666
2023-08-23,21.329999923706055
2023-08-24,21.110000610351562
2023-08-25,21.200000762939453
2023-08-28,21.31999969482422
2023-08-29,21.639999389648438
2023-08-30,21.860000610351562
2023-08-31,22.0
2023-09-01,21.790000915527344
2023-09-05,21.700000762939453
2023-09-06,21.760000228881836
2023-09-07,21.540000915527344
2023-09-08,21.65999984741211
2023-09-11,21.65999984741211
2023-09-12,21.459999084472656
2023-09-13,20.899999618530273
2023-09-14,21.18000030517578
2023-09-15,20.979999542236328
2023-09-18,20.6299991607666
2023-09-19,20.639999389648438
2023-09-20,20.399999618530273
2023-09-21,20.65999984741211
2023-09-22,20.360000610351562
2023-09-25,20.459999084472656
2023-09-26,20.350000381469727
2023-09-27,20.389999389648438
2023-09-28,20.780000686645508
2023-09-29,20.8700008392334
2023-10-02,20.799999237060547
2023-10-03,20.139999389648438
2023-10-04,20.56999969482422
2023-10-05,20.459999084472656
2023-10-06,20.979999542236328
2023-10-09,21.059999465942383
2023-10-10,21.510000228881836
2023-10-11,21.700000762939453
2023-10-12,21.6200008392334
2023-10-13,21.729999542236328
2023-10-16,22.68000030517578
2023-10-17,22.989999771118164
2023-10-18,22.6299991607666
2023-10-19,22.360000610351562
2023-10-20,21.959999084472656
2023-10-23,21.889999389648438
2023-10-24,22.260000228881836
2023-10-25,21.31999969482422
2023-10-26,21.239999771118164
2023-10-27,20.950000762939453
2023-10-30,21.360000610351562
2023-10-31,21.440000534057617
2023-11-01,21.489999771118164
2023-11-02,22.100000381469727
2023-11-03,22.65999984741211
2023-11-06,22.459999084472656
2023-11-07,22.229999542236328
2023-11-08,22.299999237060547
2023-11-09,22.1200008392334
2023-11-10,21.780000686645508
2023-11-13,21.299999237060547
2023-11-14,21.8700008392334
2023-11-15,21.889999389648438
2023-11-16,21.969999313354492
2023-11-17,21.920000076293945
2023-11-20,22.18000030517578
2023-11-21,22.3700008392334
2023-11-22,22.84000015258789
2023-11-24,22.940000534057617
2023-11-27,23.469999313354492
2023-11-28,23.280000686645508
2023-11-29,23.399999618530273
2023-11-30,23.040000915527344
2023-12-01,23.149999618530273
2023-12-04,23.079999923706055
2023-12-05,22.719999313354492
2023-12-06,22.84000015258789
2023-12-07,22.940000534057617
2023-12-08,22.940000534057617
2023-12-11,23.100000381469727
2023-12-12,23.040000915527344
2023-12-13,23.780000686645508
2023-12-14,24.420000076293945
2023-12-15,24.530000686645508
2023-12-18,24.450000762939453
2023-12-19,24.850000381469727
2023-12-20,24.469999313354492
2023-12-21,24.809999465942383
2023-12-22,24.940000534057617
2023-12-26,25.299999237060547
2023-12-27,25.610000610351562
2023-12-28,25.81999969482422
2023-12-29,25.719999313354492
2024-01-02,25.610000610351562
2024-01-03,25.479999542236328
2024-01-04,25.3799991607666
2024-01-05,25.579999923706055
2024-01-08,25.790000915527344
2024-01-09,25.3700008392334
2024-01-10,25.31999969482422
2024-01-11,25.3700008392334
2024-01-12,25.34000015258789
2024-01-16,24.799999237060547
2024-01-17,24.510000228881836
2024-01-18,24.59000015258789
2024-01-19,25.010000228881836
2024-01-22,25.200000762939453
2024-01-23,25.290000915527344
2024-01-24,25.6299991607666
2024-01-25,25.68000030517578
2024-01-26,25.75
2024-01-29,26.149999618530273
2024-01-30,25.790000915527344
2024-01-31,25.56999969482422
2024-02-01,25.700000762939453
2024-02-02,25.700000762939453
2024-02-05,25.18000030517578
2024-02-06,25.700000762939453
2024-02-07,25.299999237060547
2024-02-08,27.010000228881836
2024-02-09,27.209999084472656
2024-02-12,27.25
2024-02-13,26.950000762939453
2024-02-14,27.209999084472656
2024-02-15,27.670000076293945
2024-02-16,27.40999984741211
2024-02-20,27.399999618530273
2024-02-21,27.229999542236328
2024-02-22,27.6299991607666
2024-02-23,27.579999923706055
2024-02-26,27.520000457763672
2024-02-27,27.56999969482422
2024-02-28,27.479999542236328
2024-02-29,27.989999771118164
2024-03-01,27.399999618530273
2024-03-04,27.040000915527344
2024-03-05,26.920000076293945
2024-03-06,27.09000015258789
2024-03-07,27.209999084472656
2024-03-08,27.350000381469727
2024-03-11,27.40999984741211
2024-03-12,27.270000457763672
2024-03-13,27.299999237060547
2024-03-14,27.030000686645508
2024-03-15,26.440000534057617
2024-03-18,26.360000610351562
2024-03-19,26.639999389648438
2024-03-20,26.809999465942383
2024-03-21,27.219999313354492
2024-03-22,26.799999237060547
2024-03-25,26.899999618530273
2024-03-26,26.889999389648438
2024-03-27,27.1299991607666
2024-03-28,27.059999465942383
2024-04-01,26.68000030517578
2024-04-02,26.329999923706055
2024-04-03,26.530000686645508
2024-04-04,26.3799991607666
2024-04-05,26.459999084472656
2024-04-08,26.520000457763672
2024-04-09,26.34000015258789
2024-04-10,25.6299991607666
2024-04-11,25.719999313354492
2024-04-12,25.110000610351562
2024-04-15,25.0
2024-04-16,24.81999969482422
2024-04-17,24.950000762939453
2024-04-18,24.809999465942383
2024-04-19,24.780000686645508
2024-04-22,25.190000534057617
2024-04-23,25.43000030517578
2024-04-24,25.329999923706055
2024-04-25,24.940000534057617
2024-04-26,24.959999084472656
2024-04-29,24.989999771118164
2024-04-30,24.540000915527344
2024-05-01,24.540000915527344
2024-05-02,24.780000686645508
2024-05-03,25.260000228881836
2024-05-06,25.3700008392334
2024-05-07,25.25
2024-05-08,24.93000030517578
2024-05-09,25.6299991607666
2024-05-10,25.860000610351562
2024-05-13,26.290000915527344
2024-05-14,26.399999618530273
2024-05-15,26.790000915527344
2024-05-16,27.1200008392334
2024-05-17,27.079999923706055
2024-05-20,27.229999542236328
2024-05-21,27.09000015258789
2024-05-22,26.729999542236328
2024-05-23,26.690000534057617
2024-05-24,27.520000457763672
2024-05-28,27.489999771118164
2024-05-29,27.40999984741211
2024-05-30,27.68000030517578
2024-05-31,27.8799991607666
2024-06-03,28.040000915527344
2024-06-04,27.760000228881836
2024-06-05,28.5
2024-06-06,28.309999465942383
2024-06-07,27.790000915527344
2024-06-10,27.829999923706055
2024-06-11,27.889999389648438
2024-06-12,28.149999618530273
2024-06-13,27.780000686645508
2024-06-14,27.670000076293945
2024-06-17,27.450000762939453
2024-06-18,27.649999618530273
2024-06-20,27.510000228881836
2024-06-21,28.209999084472656
2024-06-24,28.309999465942383
2024-06-25,28.709999084472656
2024-06-26,28.719999313354492
2024-06-27,28.6299991607666
2024-06-28,28.389999389648438
2024-07-01,28.149999618530273
2024-07-02,28.420000076293945
2024-07-03,28.510000228881836
2024-07-05,28.329999923706055
2024-07-08,28.100000381469727
2024-07-09,28.559999465942383
2024-07-10,28.6299991607666
2024-07-11,28.639999389648438
2024-07-12,28.3700008392334
2024-07-15,28.34000015258789
2024-07-16,29.290000915527344
2024-07-17,28.8700008392334
2024-07-18,28.670000076293945
2024-07-19,28.190000534057617
2024-07-22,28.639999389648438
2024-07-23,29.059999465942383
2024-07-24,28.209999084472656
2024-07-25,28.010000228881836
2024-07-26,28.360000610351562
2024-07-29,28.559999465942383
2024-07-30,28.360000610351562
2024-07-31,28.489999771118164
2024-08-01,27.989999771118164
2024-08-02,27.139999389648438
2024-08-05,26.329999923706055
2024-08-06,26.90999984741211
2024-08-07,26.979999542236328
2024-08-08,27.760000228881836
2024-08-09,28.75
2024-08-12,28.100000381469727
2024-08-13,28.520000457763672
2024-08-14,28.329999923706055
2024-08-15,28.520000457763672
2024-08-16,28.450000762939453
2024-08-19,28.899999618530273
2024-08-20,28.510000228881836
2024-08-21,28.84000015258789
2024-08-22,28.899999618530273
2024-08-23,29.200000762939453
2024-08-26,29.100000381469727
2024-08-27,29.040000915527344
2024-08-28,29.15999984741211
2024-08-29,28.940000534057617
2024-08-30,29.43000030517578
2024-09-03,27.979999542236328
2024-09-04,28.229999542236328
2024-09-05,28.049999237060547
2024-09-06,27.649999618530273
2024-09-09,27.639999389648438
2024-09-10,27.469999313354492
2024-09-11,27.049999237060547
2024-09-12,27.170000076293945
2024-09-13,27.3799991607666
2024-09-16,27.350000381469727
2024-09-17,27.649999618530273
2024-09-18,27.780000686645508
2024-09-19,27.8799991607666
2024-09-20,27.68000030517578
2024-09-23,27.829999923706055
2024-09-24,28.100000381469727
2024-09-25,27.6299991607666
2024-09-26,27.75
2024-09-27,27.8700008392334
2024-09-30,27.950000762939453
2024-10-01,27.770000457763672
2024-10-02,27.549999237060547
2024-10-03,27.360000610351562
2024-10-04,27.510000228881836
2024-10-07,27.389999389648438
2024-10-08,27.200000762939453
2024-10-09,27.68000030517578
2024-10-10,27.030000686645508
2024-10-11,27.399999618530273
2024-10-14,27.479999542236328
2024-10-15,27.920000076293945
2024-10-16,27.8700008392334
2024-10-17,27.940000534057617
2024-10-18,27.899999618530273
2024-10-21,27.93000030517578
2024-10-22,27.850000381469727
2024-10-23,27.649999618530273
2024-10-24,27.700000762939453
2024-10-25,27.75
2024-10-28,28.239999771118164
2024-10-29,29.149999618530273
2024-10-30,29.149999618530273
2024-10-31,29.040000915527344
2024-11-01,29.079999923706055
2024-11-04,29.290000915527344
2024-11-05,29.790000915527344
2024-11-06,30.979999542236328
2024-11-07,31.31999969482422
2024-11-08,32.220001220703125
2024-11-11,31.81999969482422
2024-11-12,32.220001220703125
2024-11-13,31.690000534057617
2024-11-14,31.829999923706055
2024-11-15,31.690000534057617
2024-11-18,31.450000762939453
2024-11-19,31.780000686645508
2024-11-20,31.690000534057617
2024-11-21,32.11000061035156
