Date,CPRT
2022-06-28,27.212499618530273
2022-06-29,27.270000457763672
2022-06-30,27.165000915527344
2022-07-01,27.542499542236328
2022-07-05,28.06999969482422
2022-07-06,28.197500228881836
2022-07-07,28.780000686645508
2022-07-08,28.622499465942383
2022-07-11,28.190000534057617
2022-07-12,27.96500015258789
2022-07-13,27.8125
2022-07-14,28.264999389648438
2022-07-15,28.997499465942383
2022-07-18,29.075000762939453
2022-07-19,30.352500915527344
2022-07-20,30.5575008392334
2022-07-21,30.93000030517578
2022-07-22,30.49250030517578
2022-07-25,30.212499618530273
2022-07-26,29.912500381469727
2022-07-27,30.707500457763672
2022-07-28,31.4424991607666
2022-07-29,32.025001525878906
2022-08-01,32.21500015258789
2022-08-02,32.022499084472656
2022-08-03,32.560001373291016
2022-08-04,32.584999084472656
2022-08-05,32.30500030517578
2022-08-08,32.25749969482422
2022-08-09,31.602500915527344
2022-08-10,32.1875
2022-08-11,32.127498626708984
2022-08-12,32.49250030517578
2022-08-15,32.85499954223633
2022-08-16,32.907501220703125
2022-08-17,32.532501220703125
2022-08-18,32.59749984741211
2022-08-19,32.060001373291016
2022-08-22,31.190000534057617
2022-08-23,31.0674991607666
2022-08-24,31.157499313354492
2022-08-25,31.5575008392334
2022-08-26,30.592500686645508
2022-08-29,30.24250030517578
2022-08-30,30.024999618530273
2022-08-31,29.912500381469727
2022-09-01,29.47249984741211
2022-09-02,29.100000381469727
2022-09-06,29.114999771118164
2022-09-07,29.707500457763672
2022-09-08,29.237499237060547
2022-09-09,29.02750015258789
2022-09-12,29.25
2022-09-13,27.537500381469727
2022-09-14,27.690000534057617
2022-09-15,27.65250015258789
2022-09-16,27.524999618530273
2022-09-19,27.772499084472656
2022-09-20,27.522499084472656
2022-09-21,26.969999313354492
2022-09-22,26.270000457763672
2022-09-23,26.53499984741211
2022-09-26,26.65250015258789
2022-09-27,27.207500457763672
2022-09-28,27.799999237060547
2022-09-29,27.44499969482422
2022-09-30,26.600000381469727
2022-10-03,27.412500381469727
2022-10-04,28.47249984741211
2022-10-05,28.197500228881836
2022-10-06,28.329999923706055
2022-10-07,27.420000076293945
2022-10-10,27.717500686645508
2022-10-11,27.46500015258789
2022-10-12,27.674999237060547
2022-10-13,27.635000228881836
2022-10-14,26.959999084472656
2022-10-17,27.729999542236328
2022-10-18,28.135000228881836
2022-10-19,27.737499237060547
2022-10-20,27.202499389648438
2022-10-21,27.407499313354492
2022-10-24,27.78499984741211
2022-10-25,28.407499313354492
2022-10-26,28.462499618530273
2022-10-27,28.352500915527344
2022-10-28,29.09000015258789
2022-10-31,28.7549991607666
2022-11-01,28.774999618530273
2022-11-02,28.014999389648438
2022-11-03,28.34749984741211
2022-11-04,28.690000534057617
2022-11-07,28.545000076293945
2022-11-08,28.44499969482422
2022-11-09,27.834999084472656
2022-11-10,30.229999542236328
2022-11-11,30.780000686645508
2022-11-14,30.6200008392334
2022-11-15,31.030000686645508
2022-11-16,31.020000457763672
2022-11-17,32.06999969482422
2022-11-18,32.209999084472656
2022-11-21,32.040000915527344
2022-11-22,32.369998931884766
2022-11-23,32.935001373291016
2022-11-25,32.54499816894531
2022-11-28,32.529998779296875
2022-11-29,32.220001220703125
2022-11-30,33.279998779296875
2022-12-01,33.834999084472656
2022-12-02,33.57500076293945
2022-12-05,32.849998474121094
2022-12-06,32.119998931884766
2022-12-07,31.545000076293945
2022-12-08,31.950000762939453
2022-12-09,31.895000457763672
2022-12-12,32.189998626708984
2022-12-13,31.344999313354492
2022-12-14,31.235000610351562
2022-12-15,30.28499984741211
2022-12-16,30.19499969482422
2022-12-19,30.155000686645508
2022-12-20,30.125
2022-12-21,30.524999618530273
2022-12-22,29.989999771118164
2022-12-23,30.2549991607666
2022-12-27,30.045000076293945
2022-12-28,29.979999542236328
2022-12-29,30.614999771118164
2022-12-30,30.44499969482422
2023-01-03,30.729999542236328
2023-01-04,30.989999771118164
2023-01-05,30.274999618530273
2023-01-06,31.19499969482422
2023-01-09,31.219999313354492
2023-01-10,30.809999465942383
2023-01-11,31.18000030517578
2023-01-12,31.280000686645508
2023-01-13,31.40999984741211
2023-01-17,31.549999237060547
2023-01-18,31.264999389648438
2023-01-19,30.7549991607666
2023-01-20,31.739999771118164
2023-01-23,32.43000030517578
2023-01-24,32.54999923706055
2023-01-25,32.96500015258789
2023-01-26,33.375
2023-01-27,33.540000915527344
2023-01-30,33.14500045776367
2023-01-31,33.30500030517578
2023-02-01,34.755001068115234
2023-02-02,34.875
2023-02-03,34.31999969482422
2023-02-06,34.025001525878906
2023-02-07,34.44499969482422
2023-02-08,34.39500045776367
2023-02-09,34.61000061035156
2023-02-10,33.95000076293945
2023-02-13,34.415000915527344
2023-02-14,34.63999938964844
2023-02-15,34.85499954223633
2023-02-16,34.46500015258789
2023-02-17,34.20000076293945
2023-02-21,34.52000045776367
2023-02-22,34.67499923706055
2023-02-23,34.79999923706055
2023-02-24,34.6150016784668
2023-02-27,34.97999954223633
2023-02-28,35.22999954223633
2023-03-01,34.900001525878906
2023-03-02,35.525001525878906
2023-03-03,35.709999084472656
2023-03-06,35.28499984741211
2023-03-07,35.209999084472656
2023-03-08,35.61000061035156
2023-03-09,34.81999969482422
2023-03-10,34.20000076293945
2023-03-13,33.959999084472656
2023-03-14,34.654998779296875
2023-03-15,34.04499816894531
2023-03-16,35.005001068115234
2023-03-17,34.86000061035156
2023-03-20,35.26499938964844
2023-03-21,35.584999084472656
2023-03-22,35.244998931884766
2023-03-23,35.6150016784668
2023-03-24,35.71500015258789
2023-03-27,36.3650016784668
2023-03-28,36.55500030517578
2023-03-29,37.02000045776367
2023-03-30,36.7400016784668
2023-03-31,37.60499954223633
2023-04-03,37.7400016784668
2023-04-04,37.834999084472656
2023-04-05,37.34000015258789
2023-04-06,37.189998626708984
2023-04-10,37.48500061035156
2023-04-11,37.869998931884766
2023-04-12,38.06999969482422
2023-04-13,38.369998931884766
2023-04-14,38.560001373291016
2023-04-17,38.709999084472656
2023-04-18,38.85499954223633
2023-04-19,39.040000915527344
2023-04-20,39.040000915527344
2023-04-21,39.19499969482422
2023-04-24,39.275001525878906
2023-04-25,38.76499938964844
2023-04-26,38.55500030517578
2023-04-27,38.880001068115234
2023-04-28,39.525001525878906
2023-05-01,39.20000076293945
2023-05-02,39.36000061035156
2023-05-03,39.45000076293945
2023-05-04,39.1150016784668
2023-05-05,39.44499969482422
2023-05-08,39.709999084472656
2023-05-09,39.75
2023-05-10,40.0
2023-05-11,40.290000915527344
2023-05-12,40.904998779296875
2023-05-15,40.810001373291016
2023-05-16,40.599998474121094
2023-05-17,41.0
2023-05-18,44.185001373291016
2023-05-19,44.119998931884766
2023-05-22,44.58000183105469
2023-05-23,43.26499938964844
2023-05-24,43.22999954223633
2023-05-25,43.875
2023-05-26,43.939998626708984
2023-05-30,44.29999923706055
2023-05-31,43.79499816894531
2023-06-01,43.89500045776367
2023-06-02,44.01499938964844
2023-06-05,44.2599983215332
2023-06-06,44.04499816894531
2023-06-07,43.11000061035156
2023-06-08,43.3650016784668
2023-06-09,42.869998931884766
2023-06-12,43.470001220703125
2023-06-13,43.3650016784668
2023-06-14,43.16999816894531
2023-06-15,43.55500030517578
2023-06-16,43.63999938964844
2023-06-20,43.8849983215332
2023-06-21,44.505001068115234
2023-06-22,44.650001525878906
2023-06-23,44.595001220703125
2023-06-26,44.54999923706055
2023-06-27,44.4900016784668
2023-06-28,44.85499954223633
2023-06-29,45.130001068115234
2023-06-30,45.60499954223633
2023-07-03,45.125
2023-07-05,45.244998931884766
2023-07-06,44.470001220703125
2023-07-07,44.05500030517578
2023-07-10,45.14500045776367
2023-07-11,45.28499984741211
2023-07-12,45.33000183105469
2023-07-13,45.400001525878906
2023-07-14,46.81999969482422
2023-07-17,46.869998931884766
2023-07-18,46.755001068115234
2023-07-19,46.099998474121094
2023-07-20,45.60499954223633
2023-07-21,45.56999969482422
2023-07-24,44.82500076293945
2023-07-25,45.084999084472656
2023-07-26,44.790000915527344
2023-07-27,44.20000076293945
2023-07-28,44.30500030517578
2023-07-31,44.19499969482422
2023-08-01,44.41999816894531
2023-08-02,44.21500015258789
2023-08-03,44.654998779296875
2023-08-04,44.17499923706055
2023-08-07,44.7400016784668
2023-08-08,43.93000030517578
2023-08-09,43.685001373291016
2023-08-10,43.505001068115234
2023-08-11,43.92499923706055
2023-08-14,44.30500030517578
2023-08-15,44.040000915527344
2023-08-16,43.724998474121094
2023-08-17,42.994998931884766
2023-08-18,43.41999816894531
2023-08-21,43.4900016784668
2023-08-22,43.790000915527344
2023-08-23,45.08000183105469
2023-08-24,43.040000915527344
2023-08-25,43.79999923706055
2023-08-28,43.900001525878906
2023-08-29,44.5
2023-08-30,45.06999969482422
2023-08-31,44.83000183105469
2023-09-01,44.97999954223633
2023-09-05,45.20000076293945
2023-09-06,45.470001220703125
2023-09-07,44.599998474121094
2023-09-08,44.689998626708984
2023-09-11,45.0
2023-09-12,44.220001220703125
2023-09-13,44.310001373291016
2023-09-14,44.849998474121094
2023-09-15,43.880001068115234
2023-09-18,44.43000030517578
2023-09-19,44.56999969482422
2023-09-20,44.02000045776367
2023-09-21,43.13999938964844
2023-09-22,43.15999984741211
2023-09-25,43.369998931884766
2023-09-26,42.72999954223633
2023-09-27,43.04999923706055
2023-09-28,43.43000030517578
2023-09-29,43.09000015258789
2023-10-02,43.619998931884766
2023-10-03,42.619998931884766
2023-10-04,43.72999954223633
2023-10-05,44.040000915527344
2023-10-06,44.83000183105469
2023-10-09,45.209999084472656
2023-10-10,45.61000061035156
2023-10-11,46.150001525878906
2023-10-12,45.93000030517578
2023-10-13,45.75
2023-10-16,46.63999938964844
2023-10-17,46.65999984741211
2023-10-18,45.22999954223633
2023-10-19,44.33000183105469
2023-10-20,43.689998626708984
2023-10-23,44.150001525878906
2023-10-24,44.529998779296875
2023-10-25,43.630001068115234
2023-10-26,43.150001525878906
2023-10-27,42.72999954223633
2023-10-30,43.119998931884766
2023-10-31,43.52000045776367
2023-11-01,43.81999969482422
2023-11-02,45.25
2023-11-03,45.93000030517578
2023-11-06,45.90999984741211
2023-11-07,46.529998779296875
2023-11-08,46.619998931884766
2023-11-09,46.689998626708984
2023-11-10,48.72999954223633
2023-11-13,48.34000015258789
2023-11-14,49.689998626708984
2023-11-15,49.220001220703125
2023-11-16,49.310001373291016
2023-11-17,50.220001220703125
2023-11-20,50.849998474121094
2023-11-21,50.650001525878906
2023-11-22,50.88999938964844
2023-11-24,50.810001373291016
2023-11-27,51.20000076293945
2023-11-28,50.72999954223633
2023-11-29,50.220001220703125
2023-11-30,50.220001220703125
2023-12-01,50.130001068115234
2023-12-04,49.09000015258789
2023-12-05,48.790000915527344
2023-12-06,47.70000076293945
2023-12-07,47.68000030517578
2023-12-08,47.38999938964844
2023-12-11,49.0099983215332
2023-12-12,49.369998931884766
2023-12-13,49.869998931884766
2023-12-14,49.15999984741211
2023-12-15,48.90999984741211
2023-12-18,48.72999954223633
2023-12-19,48.560001373291016
2023-12-20,47.90999984741211
2023-12-21,48.40999984741211
2023-12-22,48.810001373291016
2023-12-26,49.0
2023-12-27,48.880001068115234
2023-12-28,48.90999984741211
2023-12-29,49.0
2024-01-02,47.5099983215332
2024-01-03,46.83000183105469
2024-01-04,46.63999938964844
2024-01-05,46.54999923706055
2024-01-08,47.34000015258789
2024-01-09,47.279998779296875
2024-01-10,47.93000030517578
2024-01-11,47.81999969482422
2024-01-12,47.56999969482422
2024-01-16,47.900001525878906
2024-01-17,47.75
2024-01-18,48.16999816894531
2024-01-19,48.70000076293945
2024-01-22,49.4900016784668
2024-01-23,49.529998779296875
2024-01-24,48.650001525878906
2024-01-25,48.9900016784668
2024-01-26,48.060001373291016
2024-01-29,48.65999984741211
2024-01-30,48.95000076293945
2024-01-31,48.040000915527344
2024-02-01,49.20000076293945
2024-02-02,50.029998779296875
2024-02-05,49.9900016784668
2024-02-06,50.47999954223633
2024-02-07,50.849998474121094
2024-02-08,50.959999084472656
2024-02-09,50.90999984741211
2024-02-12,50.47999954223633
2024-02-13,49.22999954223633
2024-02-14,49.220001220703125
2024-02-15,49.72999954223633
2024-02-16,48.959999084472656
2024-02-20,48.52000045776367
2024-02-21,48.88999938964844
2024-02-22,49.40999984741211
2024-02-23,51.380001068115234
2024-02-26,52.5
2024-02-27,52.91999816894531
2024-02-28,53.08000183105469
2024-02-29,53.150001525878906
2024-03-01,53.58000183105469
2024-03-04,54.099998474121094
2024-03-05,53.86000061035156
2024-03-06,54.619998931884766
2024-03-07,55.209999084472656
2024-03-08,54.959999084472656
2024-03-11,54.529998779296875
2024-03-12,55.189998626708984
2024-03-13,56.25
2024-03-14,56.41999816894531
2024-03-15,56.130001068115234
2024-03-18,56.09000015258789
2024-03-19,56.27000045776367
2024-03-20,56.900001525878906
2024-03-21,57.209999084472656
2024-03-22,57.40999984741211
2024-03-25,57.18000030517578
2024-03-26,57.220001220703125
2024-03-27,57.2400016784668
2024-03-28,57.91999816894531
2024-04-01,58.06999969482422
2024-04-02,57.25
2024-04-03,57.369998931884766
2024-04-04,55.7400016784668
2024-04-05,56.54999923706055
2024-04-08,56.279998779296875
2024-04-09,56.689998626708984
2024-04-10,56.029998779296875
2024-04-11,56.0
2024-04-12,55.380001068115234
2024-04-15,54.75
2024-04-16,54.380001068115234
2024-04-17,54.02000045776367
2024-04-18,53.20000076293945
2024-04-19,52.880001068115234
2024-04-22,53.29999923706055
2024-04-23,54.310001373291016
2024-04-24,54.93000030517578
2024-04-25,55.220001220703125
2024-04-26,55.72999954223633
2024-04-29,55.709999084472656
2024-04-30,54.310001373291016
2024-05-01,54.439998626708984
2024-05-02,54.400001525878906
2024-05-03,55.20000076293945
2024-05-06,55.7400016784668
2024-05-07,55.93000030517578
2024-05-08,55.15999984741211
2024-05-09,55.2599983215332
2024-05-10,54.7400016784668
2024-05-13,54.59000015258789
2024-05-14,54.400001525878906
2024-05-15,55.310001373291016
2024-05-16,54.58000183105469
2024-05-17,54.5
2024-05-20,54.91999816894531
2024-05-21,54.93000030517578
2024-05-22,53.95000076293945
2024-05-23,53.52000045776367
2024-05-24,54.02000045776367
2024-05-28,52.72999954223633
2024-05-29,52.13999938964844
2024-05-30,52.529998779296875
2024-05-31,53.060001373291016
2024-06-03,52.650001525878906
2024-06-04,52.9900016784668
2024-06-05,54.0
2024-06-06,53.470001220703125
2024-06-07,53.7599983215332
2024-06-10,53.59000015258789
2024-06-11,53.27000045776367
2024-06-12,53.880001068115234
2024-06-13,53.060001373291016
2024-06-14,53.209999084472656
2024-06-17,54.349998474121094
2024-06-18,54.86000061035156
2024-06-20,54.0099983215332
2024-06-21,54.2400016784668
2024-06-24,54.900001525878906
2024-06-25,55.27000045776367
2024-06-26,54.630001068115234
2024-06-27,54.7599983215332
2024-06-28,54.15999984741211
2024-07-01,53.349998474121094
2024-07-02,54.689998626708984
2024-07-03,53.88999938964844
2024-07-05,54.220001220703125
2024-07-08,54.790000915527344
2024-07-09,54.439998626708984
2024-07-10,54.130001068115234
2024-07-11,54.84000015258789
2024-07-12,55.540000915527344
2024-07-15,54.720001220703125
2024-07-16,54.0
2024-07-17,52.9900016784668
2024-07-18,51.650001525878906
2024-07-19,51.709999084472656
2024-07-22,52.529998779296875
2024-07-23,52.31999969482422
2024-07-24,51.15999984741211
2024-07-25,50.43000030517578
2024-07-26,51.04999923706055
2024-07-29,51.04999923706055
2024-07-30,51.720001220703125
2024-07-31,52.33000183105469
2024-08-01,52.22999954223633
2024-08-02,51.72999954223633
2024-08-05,50.93000030517578
2024-08-06,49.65999984741211
2024-08-07,49.189998626708984
2024-08-08,50.09000015258789
2024-08-09,50.9900016784668
2024-08-12,50.2599983215332
2024-08-13,50.970001220703125
2024-08-14,50.9900016784668
2024-08-15,51.599998474121094
2024-08-16,51.310001373291016
2024-08-19,51.59000015258789
2024-08-20,51.97999954223633
2024-08-21,52.45000076293945
2024-08-22,52.2400016784668
2024-08-23,52.7599983215332
2024-08-26,52.560001373291016
2024-08-27,52.59000015258789
2024-08-28,53.209999084472656
2024-08-29,52.400001525878906
2024-08-30,52.959999084472656
2024-09-03,53.52000045776367
2024-09-04,53.04999923706055
2024-09-05,49.5099983215332
2024-09-06,49.459999084472656
2024-09-09,49.41999816894531
2024-09-10,49.5099983215332
2024-09-11,49.380001068115234
2024-09-12,49.470001220703125
2024-09-13,50.22999954223633
2024-09-16,49.75
2024-09-17,50.720001220703125
2024-09-18,51.0
2024-09-19,51.79999923706055
2024-09-20,51.439998626708984
2024-09-23,51.689998626708984
2024-09-24,52.45000076293945
2024-09-25,52.04999923706055
2024-09-26,52.11000061035156
2024-09-27,52.060001373291016
2024-09-30,52.400001525878906
2024-10-01,52.47999954223633
2024-10-02,52.650001525878906
2024-10-03,52.189998626708984
2024-10-04,52.900001525878906
2024-10-07,52.7599983215332
2024-10-08,54.439998626708984
2024-10-09,55.84000015258789
2024-10-10,55.599998474121094
2024-10-11,55.91999816894531
2024-10-14,55.25
2024-10-15,54.849998474121094
2024-10-16,54.540000915527344
2024-10-17,53.689998626708984
2024-10-18,53.880001068115234
2024-10-21,52.560001373291016
2024-10-22,52.06999969482422
2024-10-23,51.36000061035156
2024-10-24,51.380001068115234
2024-10-25,51.709999084472656
2024-10-28,51.849998474121094
2024-10-29,52.18000030517578
2024-10-30,52.29999923706055
2024-10-31,51.470001220703125
2024-11-01,51.4900016784668
2024-11-04,52.45000076293945
2024-11-05,52.88999938964844
2024-11-06,55.439998626708984
2024-11-07,55.77000045776367
2024-11-08,56.119998931884766
2024-11-11,56.75
2024-11-12,57.18000030517578
2024-11-13,57.93000030517578
2024-11-14,57.34000015258789
2024-11-15,56.66999816894531
2024-11-18,56.630001068115234
2024-11-19,56.52000045776367
2024-11-20,55.41999816894531
2024-11-21,56.900001525878906
