Date,KMI
2022-02-28,17.399999618530273
2022-03-01,17.59000015258789
2022-03-02,18.139999389648438
2022-03-03,18.389999389648438
2022-03-04,18.84000015258789
2022-03-07,18.719999313354492
2022-03-08,18.670000076293945
2022-03-09,18.329999923706055
2022-03-10,18.549999237060547
2022-03-11,18.100000381469727
2022-03-14,17.540000915527344
2022-03-15,17.31999969482422
2022-03-16,17.25
2022-03-17,17.559999465942383
2022-03-18,17.360000610351562
2022-03-21,18.06999969482422
2022-03-22,17.93000030517578
2022-03-23,18.1200008392334
2022-03-24,18.299999237060547
2022-03-25,19.06999969482422
2022-03-28,18.75
2022-03-29,18.889999389648438
2022-03-30,19.09000015258789
2022-03-31,18.90999984741211
2022-04-01,19.219999313354492
2022-04-04,19.299999237060547
2022-04-05,18.920000076293945
2022-04-06,19.010000228881836
2022-04-07,19.270000457763672
2022-04-08,19.479999542236328
2022-04-11,19.260000228881836
2022-04-12,19.139999389648438
2022-04-13,19.290000915527344
2022-04-14,19.3700008392334
2022-04-18,19.549999237060547
2022-04-19,19.600000381469727
2022-04-20,19.770000457763672
2022-04-21,19.790000915527344
2022-04-22,19.149999618530273
2022-04-25,18.610000610351562
2022-04-26,18.440000534057617
2022-04-27,18.399999618530273
2022-04-28,18.809999465942383
2022-04-29,18.149999618530273
2022-05-02,18.18000030517578
2022-05-03,18.68000030517578
2022-05-04,19.280000686645508
2022-05-05,18.850000381469727
2022-05-06,19.299999237060547
2022-05-09,18.600000381469727
2022-05-10,18.520000457763672
2022-05-11,18.520000457763672
2022-05-12,18.43000030517578
2022-05-13,18.739999771118164
2022-05-16,19.389999389648438
2022-05-17,19.739999771118164
2022-05-18,19.299999237060547
2022-05-19,19.020000457763672
2022-05-20,19.030000686645508
2022-05-23,19.15999984741211
2022-05-24,19.139999389648438
2022-05-25,19.389999389648438
2022-05-26,19.6200008392334
2022-05-27,19.940000534057617
2022-05-31,19.690000534057617
2022-06-01,20.020000457763672
2022-06-02,19.959999084472656
2022-06-03,19.93000030517578
2022-06-06,19.790000915527344
2022-06-07,20.139999389648438
2022-06-08,19.860000610351562
2022-06-09,19.290000915527344
2022-06-10,19.030000686645508
2022-06-13,18.1299991607666
2022-06-14,17.889999389648438
2022-06-15,17.600000381469727
2022-06-16,16.700000762939453
2022-06-17,16.049999237060547
2022-06-21,16.649999618530273
2022-06-22,16.34000015258789
2022-06-23,16.239999771118164
2022-06-24,16.479999542236328
2022-06-27,16.829999923706055
2022-06-28,17.200000762939453
2022-06-29,16.920000076293945
2022-06-30,16.760000228881836
2022-07-01,16.979999542236328
2022-07-05,16.579999923706055
2022-07-06,16.360000610351562
2022-07-07,16.889999389648438
2022-07-08,16.969999313354492
2022-07-11,16.860000610351562
2022-07-12,16.649999618530273
2022-07-13,16.600000381469727
2022-07-14,16.579999923706055
2022-07-15,16.760000228881836
2022-07-18,16.93000030517578
2022-07-19,17.309999465942383
2022-07-20,17.31999969482422
2022-07-21,17.65999984741211
2022-07-22,17.649999618530273
2022-07-25,18.020000457763672
2022-07-26,18.0
2022-07-27,18.059999465942383
2022-07-28,18.040000915527344
2022-07-29,17.989999771118164
2022-08-01,17.899999618530273
2022-08-02,17.829999923706055
2022-08-03,17.809999465942383
2022-08-04,17.299999237060547
2022-08-05,17.469999313354492
2022-08-08,17.68000030517578
2022-08-09,18.040000915527344
2022-08-10,18.139999389648438
2022-08-11,18.59000015258789
2022-08-12,18.690000534057617
2022-08-15,18.56999969482422
2022-08-16,18.649999618530273
2022-08-17,18.56999969482422
2022-08-18,18.93000030517578
2022-08-19,18.719999313354492
2022-08-22,18.559999465942383
2022-08-23,18.889999389648438
2022-08-24,19.200000762939453
2022-08-25,19.260000228881836
2022-08-26,18.989999771118164
2022-08-29,18.940000534057617
2022-08-30,18.479999542236328
2022-08-31,18.31999969482422
2022-09-01,18.170000076293945
2022-09-02,18.219999313354492
2022-09-06,17.770000457763672
2022-09-07,17.850000381469727
2022-09-08,18.030000686645508
2022-09-09,18.309999465942383
2022-09-12,18.739999771118164
2022-09-13,18.170000076293945
2022-09-14,18.530000686645508
2022-09-15,18.329999923706055
2022-09-16,17.850000381469727
2022-09-19,18.049999237060547
2022-09-20,17.899999618530273
2022-09-21,17.520000457763672
2022-09-22,17.31999969482422
2022-09-23,16.530000686645508
2022-09-26,16.09000015258789
2022-09-27,16.329999923706055
2022-09-28,16.84000015258789
2022-09-29,16.719999313354492
2022-09-30,16.639999389648438
2022-10-03,17.100000381469727
2022-10-04,17.670000076293945
2022-10-05,17.700000762939453
2022-10-06,17.389999389648438
2022-10-07,17.239999771118164
2022-10-10,17.06999969482422
2022-10-11,17.15999984741211
2022-10-12,17.049999237060547
2022-10-13,17.639999389648438
2022-10-14,17.190000534057617
2022-10-17,17.5
2022-10-18,17.770000457763672
2022-10-19,17.989999771118164
2022-10-20,17.1200008392334
2022-10-21,17.520000457763672
2022-10-24,17.280000686645508
2022-10-25,17.510000228881836
2022-10-26,17.729999542236328
2022-10-27,17.989999771118164
2022-10-28,17.770000457763672
2022-10-31,18.1200008392334
2022-11-01,18.239999771118164
2022-11-02,17.899999618530273
2022-11-03,18.040000915527344
2022-11-04,18.170000076293945
2022-11-07,18.25
2022-11-08,18.309999465942383
2022-11-09,17.579999923706055
2022-11-10,18.200000762939453
2022-11-11,18.690000534057617
2022-11-14,18.530000686645508
2022-11-15,18.65999984741211
2022-11-16,18.40999984741211
2022-11-17,18.299999237060547
2022-11-18,18.420000076293945
2022-11-21,18.280000686645508
2022-11-22,18.719999313354492
2022-11-23,18.649999618530273
2022-11-25,18.6299991607666
2022-11-28,18.459999084472656
2022-11-29,18.8799991607666
2022-11-30,19.1200008392334
2022-12-01,19.149999618530273
2022-12-02,19.0
2022-12-05,18.559999465942383
2022-12-06,18.100000381469727
2022-12-07,18.040000915527344
2022-12-08,17.770000457763672
2022-12-09,17.450000762939453
2022-12-12,17.81999969482422
2022-12-13,18.209999084472656
2022-12-14,18.110000610351562
2022-12-15,17.959999084472656
2022-12-16,17.690000534057617
2022-12-19,17.510000228881836
2022-12-20,17.610000610351562
2022-12-21,17.8799991607666
2022-12-22,17.739999771118164
2022-12-23,18.139999389648438
2022-12-27,18.260000228881836
2022-12-28,17.93000030517578
2022-12-29,18.149999618530273
2022-12-30,18.079999923706055
2023-01-03,18.010000228881836
2023-01-04,18.229999542236328
2023-01-05,18.209999084472656
2023-01-06,18.579999923706055
2023-01-09,18.709999084472656
2023-01-10,18.739999771118164
2023-01-11,18.780000686645508
2023-01-12,18.889999389648438
2023-01-13,18.850000381469727
2023-01-17,18.81999969482422
2023-01-18,18.360000610351562
2023-01-19,18.75
2023-01-20,18.639999389648438
2023-01-23,18.760000228881836
2023-01-24,18.56999969482422
2023-01-25,18.450000762939453
2023-01-26,18.610000610351562
2023-01-27,18.65999984741211
2023-01-30,18.040000915527344
2023-01-31,18.299999237060547
2023-02-01,18.3700008392334
2023-02-02,18.450000762939453
2023-02-03,18.280000686645508
2023-02-06,18.170000076293945
2023-02-07,18.280000686645508
2023-02-08,18.219999313354492
2023-02-09,17.989999771118164
2023-02-10,18.360000610351562
2023-02-13,18.389999389648438
2023-02-14,18.309999465942383
2023-02-15,18.190000534057617
2023-02-16,18.09000015258789
2023-02-17,17.729999542236328
2023-02-21,17.350000381469727
2023-02-22,17.31999969482422
2023-02-23,17.479999542236328
2023-02-24,17.440000534057617
2023-02-27,17.360000610351562
2023-02-28,17.059999465942383
2023-03-01,17.260000228881836
2023-03-02,17.459999084472656
2023-03-03,17.649999618530273
2023-03-06,17.6200008392334
2023-03-07,17.350000381469727
2023-03-08,17.31999969482422
2023-03-09,17.139999389648438
2023-03-10,16.770000457763672
2023-03-13,16.850000381469727
2023-03-14,16.940000534057617
2023-03-15,16.579999923706055
2023-03-16,16.549999237060547
2023-03-17,16.280000686645508
2023-03-20,16.530000686645508
2023-03-21,16.81999969482422
2023-03-22,16.6200008392334
2023-03-23,16.389999389648438
2023-03-24,16.790000915527344
2023-03-27,16.889999389648438
2023-03-28,17.059999465942383
2023-03-29,17.25
2023-03-30,17.299999237060547
2023-03-31,17.510000228881836
2023-04-03,17.65999984741211
2023-04-04,17.479999542236328
2023-04-05,17.709999084472656
2023-04-06,17.709999084472656
2023-04-10,17.75
2023-04-11,17.889999389648438
2023-04-12,17.81999969482422
2023-04-13,17.770000457763672
2023-04-14,17.809999465942383
2023-04-17,17.780000686645508
2023-04-18,17.700000762939453
2023-04-19,17.600000381469727
2023-04-20,17.350000381469727
2023-04-21,17.3700008392334
2023-04-24,17.6200008392334
2023-04-25,17.40999984741211
2023-04-26,17.209999084472656
2023-04-27,17.31999969482422
2023-04-28,17.149999618530273
2023-05-01,17.100000381469727
2023-05-02,16.68000030517578
2023-05-03,16.559999465942383
2023-05-04,16.639999389648438
2023-05-05,17.040000915527344
2023-05-08,16.899999618530273
2023-05-09,16.850000381469727
2023-05-10,16.790000915527344
2023-05-11,16.700000762939453
2023-05-12,16.799999237060547
2023-05-15,16.700000762939453
2023-05-16,16.299999237060547
2023-05-17,16.450000762939453
2023-05-18,16.520000457763672
2023-05-19,16.520000457763672
2023-05-22,16.530000686645508
2023-05-23,16.540000915527344
2023-05-24,16.5
2023-05-25,16.219999313354492
2023-05-26,16.209999084472656
2023-05-30,16.149999618530273
2023-05-31,16.110000610351562
2023-06-01,16.260000228881836
2023-06-02,16.75
2023-06-05,16.760000228881836
2023-06-06,16.850000381469727
2023-06-07,17.229999542236328
2023-06-08,17.31999969482422
2023-06-09,17.030000686645508
2023-06-12,16.889999389648438
2023-06-13,17.030000686645508
2023-06-14,16.899999618530273
2023-06-15,17.010000228881836
2023-06-16,17.040000915527344
2023-06-20,16.65999984741211
2023-06-21,16.639999389648438
2023-06-22,16.489999771118164
2023-06-23,16.31999969482422
2023-06-26,16.540000915527344
2023-06-27,16.799999237060547
2023-06-28,17.010000228881836
2023-06-29,17.200000762939453
2023-06-30,17.219999313354492
2023-07-03,17.25
2023-07-05,17.079999923706055
2023-07-06,16.860000610351562
2023-07-07,16.920000076293945
2023-07-10,16.950000762939453
2023-07-11,17.25
2023-07-12,17.540000915527344
2023-07-13,17.600000381469727
2023-07-14,17.209999084472656
2023-07-17,17.1299991607666
2023-07-18,17.280000686645508
2023-07-19,17.290000915527344
2023-07-20,17.639999389648438
2023-07-21,17.799999237060547
2023-07-24,18.110000610351562
2023-07-25,18.059999465942383
2023-07-26,17.950000762939453
2023-07-27,17.799999237060547
2023-07-28,17.56999969482422
2023-07-31,17.709999084472656
2023-08-01,17.559999465942383
2023-08-02,17.360000610351562
2023-08-03,17.459999084472656
2023-08-04,17.360000610351562
2023-08-07,17.3799991607666
2023-08-08,17.479999542236328
2023-08-09,17.549999237060547
2023-08-10,17.540000915527344
2023-08-11,17.780000686645508
2023-08-14,17.670000076293945
2023-08-15,17.360000610351562
2023-08-16,17.209999084472656
2023-08-17,17.34000015258789
2023-08-18,17.43000030517578
2023-08-21,17.360000610351562
2023-08-22,17.25
2023-08-23,17.260000228881836
2023-08-24,17.229999542236328
2023-08-25,17.34000015258789
2023-08-28,17.360000610351562
2023-08-29,17.450000762939453
2023-08-30,17.440000534057617
2023-08-31,17.219999313354492
2023-09-01,17.139999389648438
2023-09-05,17.06999969482422
2023-09-06,16.6299991607666
2023-09-07,16.59000015258789
2023-09-08,16.799999237060547
2023-09-11,16.670000076293945
2023-09-12,17.1299991607666
2023-09-13,17.15999984741211
2023-09-14,17.309999465942383
2023-09-15,17.06999969482422
2023-09-18,17.020000457763672
2023-09-19,16.93000030517578
2023-09-20,16.860000610351562
2023-09-21,16.559999465942383
2023-09-22,16.600000381469727
2023-09-25,16.75
2023-09-26,16.469999313354492
2023-09-27,16.65999984741211
2023-09-28,16.670000076293945
2023-09-29,16.579999923706055
2023-10-02,16.15999984741211
2023-10-03,16.100000381469727
2023-10-04,16.030000686645508
2023-10-05,16.15999984741211
2023-10-06,16.260000228881836
2023-10-09,16.760000228881836
2023-10-10,16.81999969482422
2023-10-11,16.850000381469727
2023-10-12,16.90999984741211
2023-10-13,17.110000610351562
2023-10-16,17.280000686645508
2023-10-17,17.329999923706055
2023-10-18,17.139999389648438
2023-10-19,17.010000228881836
2023-10-20,16.989999771118164
2023-10-23,16.979999542236328
2023-10-24,16.850000381469727
2023-10-25,16.790000915527344
2023-10-26,16.700000762939453
2023-10-27,16.3700008392334
2023-10-30,16.1299991607666
2023-10-31,16.200000762939453
2023-11-01,16.350000381469727
2023-11-02,16.899999618530273
2023-11-03,16.8700008392334
2023-11-06,16.670000076293945
2023-11-07,16.549999237060547
2023-11-08,16.34000015258789
2023-11-09,16.209999084472656
2023-11-10,16.440000534057617
2023-11-13,16.520000457763672
2023-11-14,16.799999237060547
2023-11-15,16.920000076293945
2023-11-16,16.81999969482422
2023-11-17,16.959999084472656
2023-11-20,16.940000534057617
2023-11-21,17.1200008392334
2023-11-22,17.290000915527344
2023-11-24,17.350000381469727
2023-11-27,17.309999465942383
2023-11-28,17.290000915527344
2023-11-29,17.31999969482422
2023-11-30,17.56999969482422
2023-12-01,17.75
2023-12-04,17.850000381469727
2023-12-05,17.5
2023-12-06,17.530000686645508
2023-12-07,17.5
2023-12-08,17.700000762939453
2023-12-11,17.56999969482422
2023-12-12,17.219999313354492
2023-12-13,17.479999542236328
2023-12-14,17.690000534057617
2023-12-15,17.489999771118164
2023-12-18,17.56999969482422
2023-12-19,17.639999389648438
2023-12-20,17.5
2023-12-21,17.639999389648438
2023-12-22,17.719999313354492
2023-12-26,17.850000381469727
2023-12-27,17.770000457763672
2023-12-28,17.690000534057617
2023-12-29,17.639999389648438
2024-01-02,17.829999923706055
2024-01-03,18.049999237060547
2024-01-04,17.950000762939453
2024-01-05,18.020000457763672
2024-01-08,18.110000610351562
2024-01-09,18.049999237060547
2024-01-10,17.950000762939453
2024-01-11,17.84000015258789
2024-01-12,17.969999313354492
2024-01-16,17.81999969482422
2024-01-17,17.559999465942383
2024-01-18,17.309999465942383
2024-01-19,17.200000762939453
2024-01-22,17.15999984741211
2024-01-23,17.079999923706055
2024-01-24,16.889999389648438
2024-01-25,17.329999923706055
2024-01-26,17.440000534057617
2024-01-29,17.3700008392334
2024-01-30,17.209999084472656
2024-01-31,16.920000076293945
2024-02-01,17.030000686645508
2024-02-02,16.959999084472656
2024-02-05,16.670000076293945
2024-02-06,16.690000534057617
2024-02-07,16.649999618530273
2024-02-08,16.6299991607666
2024-02-09,16.610000610351562
2024-02-12,16.780000686645508
2024-02-13,16.56999969482422
2024-02-14,16.56999969482422
2024-02-15,16.969999313354492
2024-02-16,17.110000610351562
2024-02-20,17.059999465942383
2024-02-21,17.420000076293945
2024-02-22,17.260000228881836
2024-02-23,17.25
2024-02-26,17.1299991607666
2024-02-27,17.170000076293945
2024-02-28,17.149999618530273
2024-02-29,17.389999389648438
2024-03-01,17.459999084472656
2024-03-04,17.56999969482422
2024-03-05,17.719999313354492
2024-03-06,17.81999969482422
2024-03-07,17.8700008392334
2024-03-08,17.829999923706055
2024-03-11,17.969999313354492
2024-03-12,17.940000534057617
2024-03-13,17.889999389648438
2024-03-14,17.559999465942383
2024-03-15,17.600000381469727
2024-03-18,17.639999389648438
2024-03-19,17.93000030517578
2024-03-20,18.030000686645508
2024-03-21,18.110000610351562
2024-03-22,18.059999465942383
2024-03-25,17.969999313354492
2024-03-26,17.90999984741211
2024-03-27,18.149999618530273
2024-03-28,18.34000015258789
2024-04-01,18.40999984741211
2024-04-02,18.420000076293945
2024-04-03,18.549999237060547
2024-04-04,18.43000030517578
2024-04-05,18.459999084472656
2024-04-08,18.360000610351562
2024-04-09,18.479999542236328
2024-04-10,18.270000457763672
2024-04-11,18.350000381469727
2024-04-12,18.1299991607666
2024-04-15,17.969999313354492
2024-04-16,17.690000534057617
2024-04-17,17.760000228881836
2024-04-18,18.209999084472656
2024-04-19,18.84000015258789
2024-04-22,18.81999969482422
2024-04-23,18.760000228881836
2024-04-24,18.809999465942383
2024-04-25,18.799999237060547
2024-04-26,18.68000030517578
2024-04-29,18.600000381469727
2024-04-30,18.280000686645508
2024-05-01,18.229999542236328
2024-05-02,18.459999084472656
2024-05-03,18.56999969482422
2024-05-06,18.610000610351562
2024-05-07,18.770000457763672
2024-05-08,18.809999465942383
2024-05-09,19.010000228881836
2024-05-10,19.079999923706055
2024-05-13,19.149999618530273
2024-05-14,19.40999984741211
2024-05-15,19.540000915527344
2024-05-16,19.600000381469727
2024-05-17,19.700000762939453
2024-05-20,19.84000015258789
2024-05-21,19.739999771118164
2024-05-22,19.389999389648438
2024-05-23,19.079999923706055
2024-05-24,19.06999969482422
2024-05-28,19.06999969482422
2024-05-29,18.90999984741211
2024-05-30,19.0
2024-05-31,19.489999771118164
2024-06-03,19.5
2024-06-04,19.65999984741211
2024-06-05,19.790000915527344
2024-06-06,19.809999465942383
2024-06-07,19.6200008392334
2024-06-10,19.799999237060547
2024-06-11,19.790000915527344
2024-06-12,19.8799991607666
2024-06-13,19.760000228881836
2024-06-14,19.59000015258789
2024-06-17,19.670000076293945
2024-06-18,19.739999771118164
2024-06-20,19.799999237060547
2024-06-21,19.709999084472656
2024-06-24,20.110000610351562
2024-06-25,20.100000381469727
2024-06-26,19.739999771118164
2024-06-27,19.760000228881836
2024-06-28,19.8700008392334
2024-07-01,19.790000915527344
2024-07-02,19.719999313354492
2024-07-03,19.959999084472656
2024-07-05,19.889999389648438
2024-07-08,19.90999984741211
2024-07-09,19.989999771118164
2024-07-10,20.100000381469727
2024-07-11,20.15999984741211
2024-07-12,20.190000534057617
2024-07-15,20.170000076293945
2024-07-16,20.239999771118164
2024-07-17,20.530000686645508
2024-07-18,21.049999237060547
2024-07-19,21.489999771118164
2024-07-22,21.850000381469727
2024-07-23,21.6200008392334
2024-07-24,21.049999237060547
2024-07-25,21.06999969482422
2024-07-26,21.3700008392334
2024-07-29,21.290000915527344
2024-07-30,21.719999313354492
2024-07-31,21.1299991607666
2024-08-01,21.06999969482422
2024-08-02,20.68000030517578
2024-08-05,20.079999923706055
2024-08-06,20.65999984741211
2024-08-07,20.799999237060547
2024-08-08,21.06999969482422
2024-08-09,21.020000457763672
2024-08-12,20.920000076293945
2024-08-13,20.920000076293945
2024-08-14,20.959999084472656
2024-08-15,21.110000610351562
2024-08-16,21.079999923706055
2024-08-19,21.360000610351562
2024-08-20,21.030000686645508
2024-08-21,20.969999313354492
2024-08-22,21.0
2024-08-23,21.280000686645508
2024-08-26,21.420000076293945
2024-08-27,21.389999389648438
2024-08-28,21.329999923706055
2024-08-29,21.420000076293945
2024-08-30,21.56999969482422
2024-09-03,21.559999465942383
2024-09-04,21.40999984741211
2024-09-05,21.479999542236328
2024-09-06,21.1299991607666
2024-09-09,21.1200008392334
2024-09-10,21.1200008392334
2024-09-11,20.829999923706055
2024-09-12,20.940000534057617
2024-09-13,21.139999389648438
2024-09-16,21.469999313354492
2024-09-17,21.559999465942383
2024-09-18,21.610000610351562
2024-09-19,21.59000015258789
2024-09-20,21.790000915527344
2024-09-23,22.18000030517578
2024-09-24,22.219999313354492
2024-09-25,22.09000015258789
2024-09-26,21.68000030517578
2024-09-27,21.790000915527344
2024-09-30,22.09000015258789
2024-10-01,22.59000015258789
2024-10-02,22.940000534057617
2024-10-03,23.350000381469727
2024-10-04,23.6200008392334
2024-10-07,23.579999923706055
2024-10-08,23.31999969482422
2024-10-09,23.479999542236328
2024-10-10,23.719999313354492
2024-10-11,24.700000762939453
2024-10-14,24.8799991607666
2024-10-15,24.760000228881836
2024-10-16,24.93000030517578
2024-10-17,24.81999969482422
2024-10-18,24.950000762939453
2024-10-21,24.739999771118164
2024-10-22,24.809999465942383
2024-10-23,24.770000457763672
2024-10-24,24.989999771118164
2024-10-25,24.950000762939453
2024-10-28,24.799999237060547
2024-10-29,24.6299991607666
2024-10-30,24.84000015258789
2024-10-31,24.510000228881836
2024-11-01,24.18000030517578
2024-11-04,24.489999771118164
2024-11-05,24.709999084472656
2024-11-06,26.350000381469727
2024-11-07,26.40999984741211
2024-11-08,26.8799991607666
2024-11-11,27.270000457763672
2024-11-12,27.18000030517578
2024-11-13,26.799999237060547
2024-11-14,26.760000228881836
2024-11-15,27.270000457763672
2024-11-18,27.780000686645508
2024-11-19,28.079999923706055
2024-11-20,28.0
2024-11-21,28.540000915527344
