Date,FCX
2022-07-29,31.549999237060547
2022-08-01,29.979999542236328
2022-08-02,29.329999923706055
2022-08-03,28.690000534057617
2022-08-04,28.760000228881836
2022-08-05,30.270000457763672
2022-08-08,30.6200008392334
2022-08-09,30.049999237060547
2022-08-10,31.399999618530273
2022-08-11,31.670000076293945
2022-08-12,31.6200008392334
2022-08-15,30.5
2022-08-16,31.389999389648438
2022-08-17,30.25
2022-08-18,31.229999542236328
2022-08-19,30.450000762939453
2022-08-22,29.860000610351562
2022-08-23,31.790000915527344
2022-08-24,31.31999969482422
2022-08-25,33.22999954223633
2022-08-26,32.189998626708984
2022-08-29,31.5
2022-08-30,29.760000228881836
2022-08-31,29.600000381469727
2022-09-01,28.09000015258789
2022-09-02,28.299999237060547
2022-09-06,28.1200008392334
2022-09-07,28.3799991607666
2022-09-08,30.6200008392334
2022-09-09,32.16999816894531
2022-09-12,32.16999816894531
2022-09-13,31.049999237060547
2022-09-14,30.030000686645508
2022-09-15,29.780000686645508
2022-09-16,29.329999923706055
2022-09-19,30.489999771118164
2022-09-20,29.719999313354492
2022-09-21,28.100000381469727
2022-09-22,28.350000381469727
2022-09-23,26.68000030517578
2022-09-26,26.5
2022-09-27,26.8700008392334
2022-09-28,27.860000610351562
2022-09-29,28.170000076293945
2022-09-30,27.329999923706055
2022-10-03,29.34000015258789
2022-10-04,30.780000686645508
2022-10-05,30.510000228881836
2022-10-06,29.81999969482422
2022-10-07,28.950000762939453
2022-10-10,29.260000228881836
2022-10-11,29.18000030517578
2022-10-12,28.84000015258789
2022-10-13,29.360000610351562
2022-10-14,27.639999389648438
2022-10-17,28.81999969482422
2022-10-18,28.489999771118164
2022-10-19,28.360000610351562
2022-10-20,29.1200008392334
2022-10-21,32.029998779296875
2022-10-24,31.049999237060547
2022-10-25,31.670000076293945
2022-10-26,33.34000015258789
2022-10-27,32.7400016784668
2022-10-28,32.20000076293945
2022-10-31,31.690000534057617
2022-11-01,32.900001525878906
2022-11-02,31.010000228881836
2022-11-03,31.559999465942383
2022-11-04,35.189998626708984
2022-11-07,34.45000076293945
2022-11-08,35.459999084472656
2022-11-09,34.029998779296875
2022-11-10,36.75
2022-11-11,38.040000915527344
2022-11-14,37.88999938964844
2022-11-15,38.09000015258789
2022-11-16,37.380001068115234
2022-11-17,36.36000061035156
2022-11-18,36.34000015258789
2022-11-21,36.130001068115234
2022-11-22,37.86000061035156
2022-11-23,38.040000915527344
2022-11-25,37.150001525878906
2022-11-28,36.189998626708984
2022-11-29,37.5099983215332
2022-11-30,39.79999923706055
2022-12-01,39.56999969482422
2022-12-02,40.220001220703125
2022-12-05,38.86000061035156
2022-12-06,38.459999084472656
2022-12-07,38.54999923706055
2022-12-08,39.86000061035156
2022-12-09,38.59000015258789
2022-12-12,38.880001068115234
2022-12-13,39.2599983215332
2022-12-14,39.43000030517578
2022-12-15,38.150001525878906
2022-12-16,38.36000061035156
2022-12-19,37.36000061035156
2022-12-20,37.79999923706055
2022-12-21,38.45000076293945
2022-12-22,37.66999816894531
2022-12-23,38.099998474121094
2022-12-27,38.880001068115234
2022-12-28,37.880001068115234
2022-12-29,38.310001373291016
2022-12-30,38.0
2023-01-03,37.91999816894531
2023-01-04,39.0
2023-01-05,39.84000015258789
2023-01-06,42.279998779296875
2023-01-09,42.83000183105469
2023-01-10,44.709999084472656
2023-01-11,45.31999969482422
2023-01-12,45.099998474121094
2023-01-13,45.04999923706055
2023-01-17,44.150001525878906
2023-01-18,43.91999816894531
2023-01-19,44.13999938964844
2023-01-20,45.40999984741211
2023-01-23,44.95000076293945
2023-01-24,44.59000015258789
2023-01-25,46.63999938964844
2023-01-26,45.45000076293945
2023-01-27,44.81999969482422
2023-01-30,43.97999954223633
2023-01-31,44.619998931884766
2023-02-01,44.810001373291016
2023-02-02,43.709999084472656
2023-02-03,43.15999984741211
2023-02-06,42.95000076293945
2023-02-07,43.689998626708984
2023-02-08,43.02000045776367
2023-02-09,42.939998626708984
2023-02-10,42.36000061035156
2023-02-13,42.11000061035156
2023-02-14,42.97999954223633
2023-02-15,42.310001373291016
2023-02-16,42.7599983215332
2023-02-17,41.7400016784668
2023-02-21,42.65999984741211
2023-02-22,41.790000915527344
2023-02-23,40.59000015258789
2023-02-24,39.88999938964844
2023-02-27,40.11000061035156
2023-02-28,40.970001220703125
2023-03-01,43.0
2023-03-02,42.81999969482422
2023-03-03,43.72999954223633
2023-03-06,42.72999954223633
2023-03-07,40.13999938964844
2023-03-08,40.540000915527344
2023-03-09,39.16999816894531
2023-03-10,37.880001068115234
2023-03-13,37.61000061035156
2023-03-14,38.040000915527344
2023-03-15,35.5099983215332
2023-03-16,36.099998474121094
2023-03-17,36.22999954223633
2023-03-20,37.45000076293945
2023-03-21,38.2599983215332
2023-03-22,37.84000015258789
2023-03-23,37.790000915527344
2023-03-24,38.0099983215332
2023-03-27,37.97999954223633
2023-03-28,38.369998931884766
2023-03-29,39.439998626708984
2023-03-30,40.20000076293945
2023-03-31,40.90999984741211
2023-04-03,41.20000076293945
2023-04-04,40.2599983215332
2023-04-05,40.31999969482422
2023-04-06,40.290000915527344
2023-04-10,40.130001068115234
2023-04-11,41.130001068115234
2023-04-12,41.119998931884766
2023-04-13,42.95000076293945
2023-04-14,43.15999984741211
2023-04-17,42.119998931884766
2023-04-18,42.959999084472656
2023-04-19,41.88999938964844
2023-04-20,41.36000061035156
2023-04-21,39.65999984741211
2023-04-24,39.529998779296875
2023-04-25,37.75
2023-04-26,37.279998779296875
2023-04-27,37.470001220703125
2023-04-28,37.90999984741211
2023-05-01,37.630001068115234
2023-05-02,36.599998474121094
2023-05-03,36.33000183105469
2023-05-04,35.220001220703125
2023-05-05,36.470001220703125
2023-05-08,36.560001373291016
2023-05-09,36.65999984741211
2023-05-10,36.2400016784668
2023-05-11,34.540000915527344
2023-05-12,34.9900016784668
2023-05-15,36.130001068115234
2023-05-16,35.25
2023-05-17,35.81999969482422
2023-05-18,35.68000030517578
2023-05-19,35.72999954223633
2023-05-22,35.619998931884766
2023-05-23,34.68000030517578
2023-05-24,33.209999084472656
2023-05-25,33.630001068115234
2023-05-26,34.77000045776367
2023-05-30,34.22999954223633
2023-05-31,34.34000015258789
2023-06-01,35.470001220703125
2023-06-02,37.189998626708984
2023-06-05,37.040000915527344
2023-06-06,37.7400016784668
2023-06-07,37.56999969482422
2023-06-08,37.84000015258789
2023-06-09,37.88999938964844
2023-06-12,37.81999969482422
2023-06-13,39.81999969482422
2023-06-14,40.060001373291016
2023-06-15,40.08000183105469
2023-06-16,39.88999938964844
2023-06-20,39.400001525878906
2023-06-21,39.77000045776367
2023-06-22,39.720001220703125
2023-06-23,38.369998931884766
2023-06-26,39.27000045776367
2023-06-27,40.40999984741211
2023-06-28,39.220001220703125
2023-06-29,39.349998474121094
2023-06-30,40.0
2023-07-03,40.7599983215332
2023-07-05,39.18000030517578
2023-07-06,37.90999984741211
2023-07-07,38.63999938964844
2023-07-10,38.97999954223633
2023-07-11,39.709999084472656
2023-07-12,40.720001220703125
2023-07-13,42.08000183105469
2023-07-14,41.08000183105469
2023-07-17,40.459999084472656
2023-07-18,40.40999984741211
2023-07-19,40.66999816894531
2023-07-20,41.88999938964844
2023-07-21,40.61000061035156
2023-07-24,42.099998474121094
2023-07-25,43.689998626708984
2023-07-26,43.40999984741211
2023-07-27,43.290000915527344
2023-07-28,43.630001068115234
2023-07-31,44.650001525878906
2023-08-01,43.75
2023-08-02,42.56999969482422
2023-08-03,43.04999923706055
2023-08-04,42.5099983215332
2023-08-07,42.290000915527344
2023-08-08,42.689998626708984
2023-08-09,42.43000030517578
2023-08-10,42.380001068115234
2023-08-11,41.41999816894531
2023-08-14,41.209999084472656
2023-08-15,39.849998474121094
2023-08-16,39.0099983215332
2023-08-17,39.619998931884766
2023-08-18,38.84000015258789
2023-08-21,38.72999954223633
2023-08-22,38.88999938964844
2023-08-23,39.2599983215332
2023-08-24,38.400001525878906
2023-08-25,38.33000183105469
2023-08-28,38.959999084472656
2023-08-29,40.189998626708984
2023-08-30,40.189998626708984
2023-08-31,39.90999984741211
2023-09-01,41.4900016784668
2023-09-05,40.79999923706055
2023-09-06,40.40999984741211
2023-09-07,39.7599983215332
2023-09-08,39.290000915527344
2023-09-11,40.11000061035156
2023-09-12,40.060001373291016
2023-09-13,39.7400016784668
2023-09-14,40.68000030517578
2023-09-15,40.369998931884766
2023-09-18,40.189998626708984
2023-09-19,38.81999969482422
2023-09-20,38.689998626708984
2023-09-21,37.22999954223633
2023-09-22,37.150001525878906
2023-09-25,37.20000076293945
2023-09-26,36.56999969482422
2023-09-27,36.54999923706055
2023-09-28,37.33000183105469
2023-09-29,37.290000915527344
2023-10-02,36.63999938964844
2023-10-03,36.34000015258789
2023-10-04,35.86000061035156
2023-10-05,35.369998931884766
2023-10-06,36.66999816894531
2023-10-09,36.83000183105469
2023-10-10,37.290000915527344
2023-10-11,37.150001525878906
2023-10-12,36.06999969482422
2023-10-13,35.45000076293945
2023-10-16,35.849998474121094
2023-10-17,36.47999954223633
2023-10-18,35.61000061035156
2023-10-19,35.22999954223633
2023-10-20,33.880001068115234
2023-10-23,33.5099983215332
2023-10-24,34.41999816894531
2023-10-25,33.84000015258789
2023-10-26,33.709999084472656
2023-10-27,33.66999816894531
2023-10-30,34.040000915527344
2023-10-31,33.779998779296875
2023-11-01,33.709999084472656
2023-11-02,35.0099983215332
2023-11-03,35.150001525878906
2023-11-06,35.369998931884766
2023-11-07,34.060001373291016
2023-11-08,33.61000061035156
2023-11-09,33.2400016784668
2023-11-10,33.68000030517578
2023-11-13,33.43000030517578
2023-11-14,35.16999816894531
2023-11-15,36.0
2023-11-16,35.540000915527344
2023-11-17,36.0
2023-11-20,36.650001525878906
2023-11-21,37.0
2023-11-22,36.88999938964844
2023-11-24,36.84000015258789
2023-11-27,36.59000015258789
2023-11-28,37.220001220703125
2023-11-29,37.16999816894531
2023-11-30,37.31999969482422
2023-12-01,39.2400016784668
2023-12-04,37.61000061035156
2023-12-05,36.56999969482422
2023-12-06,36.25
2023-12-07,36.369998931884766
2023-12-08,38.150001525878906
2023-12-11,37.869998931884766
2023-12-12,37.41999816894531
2023-12-13,39.189998626708984
2023-12-14,41.970001220703125
2023-12-15,41.5
2023-12-18,41.349998474121094
2023-12-19,42.18000030517578
2023-12-20,41.34000015258789
2023-12-21,42.22999954223633
2023-12-22,42.380001068115234
2023-12-26,42.83000183105469
2023-12-27,43.20000076293945
2023-12-28,43.02000045776367
2023-12-29,42.56999969482422
2024-01-02,42.09000015258789
2024-01-03,41.369998931884766
2024-01-04,41.54999923706055
2024-01-05,41.40999984741211
2024-01-08,42.20000076293945
2024-01-09,41.70000076293945
2024-01-10,41.29999923706055
2024-01-11,41.029998779296875
2024-01-12,40.939998626708984
2024-01-16,38.900001525878906
2024-01-17,38.2400016784668
2024-01-18,38.209999084472656
2024-01-19,38.77000045776367
2024-01-22,37.47999954223633
2024-01-23,38.16999816894531
2024-01-24,39.720001220703125
2024-01-25,39.439998626708984
2024-01-26,39.59000015258789
2024-01-29,40.22999954223633
2024-01-30,39.970001220703125
2024-01-31,39.689998626708984
2024-02-01,40.18000030517578
2024-02-02,40.099998474121094
2024-02-05,38.68000030517578
2024-02-06,40.16999816894531
2024-02-07,39.20000076293945
2024-02-08,38.119998931884766
2024-02-09,37.36000061035156
2024-02-12,37.689998626708984
2024-02-13,36.65999984741211
2024-02-14,37.20000076293945
2024-02-15,38.25
2024-02-16,38.83000183105469
2024-02-20,38.13999938964844
2024-02-21,38.86000061035156
2024-02-22,38.66999816894531
2024-02-23,38.959999084472656
2024-02-26,38.029998779296875
2024-02-27,38.15999984741211
2024-02-28,37.40999984741211
2024-02-29,37.810001373291016
2024-03-01,37.93000030517578
2024-03-04,38.31999969482422
2024-03-05,37.119998931884766
2024-03-06,38.13999938964844
2024-03-07,39.810001373291016
2024-03-08,39.849998474121094
2024-03-11,40.41999816894531
2024-03-12,40.36000061035156
2024-03-13,43.40999984741211
2024-03-14,43.31999969482422
2024-03-15,44.61000061035156
2024-03-18,44.47999954223633
2024-03-19,44.33000183105469
2024-03-20,46.0099983215332
2024-03-21,46.2400016784668
2024-03-22,45.099998474121094
2024-03-25,45.349998474121094
2024-03-26,44.72999954223633
2024-03-27,45.880001068115234
2024-03-28,47.02000045776367
2024-04-01,47.33000183105469
2024-04-02,48.380001068115234
2024-04-03,49.61000061035156
2024-04-04,49.18000030517578
2024-04-05,49.470001220703125
2024-04-08,50.0
2024-04-09,51.29999923706055
2024-04-10,50.91999816894531
2024-04-11,50.7400016784668
2024-04-12,49.470001220703125
2024-04-15,50.02000045776367
2024-04-16,49.40999984741211
2024-04-17,49.81999969482422
2024-04-18,50.15999984741211
2024-04-19,49.61000061035156
2024-04-22,48.95000076293945
2024-04-23,47.9900016784668
2024-04-24,48.2400016784668
2024-04-25,49.400001525878906
2024-04-26,50.5
2024-04-29,52.40999984741211
2024-04-30,49.939998626708984
2024-05-01,49.90999984741211
2024-05-02,48.779998779296875
2024-05-03,50.45000076293945
2024-05-06,50.9900016784668
2024-05-07,51.38999938964844
2024-05-08,49.959999084472656
2024-05-09,51.08000183105469
2024-05-10,51.59000015258789
2024-05-13,52.040000915527344
2024-05-14,53.47999954223633
2024-05-15,53.61000061035156
2024-05-16,52.040000915527344
2024-05-17,54.22999954223633
2024-05-20,54.86000061035156
2024-05-21,54.31999969482422
2024-05-22,51.22999954223633
2024-05-23,51.20000076293945
2024-05-24,51.529998779296875
2024-05-28,53.630001068115234
2024-05-29,52.77000045776367
2024-05-30,52.310001373291016
2024-05-31,52.72999954223633
2024-06-03,52.040000915527344
2024-06-04,49.70000076293945
2024-06-05,50.4900016784668
2024-06-06,51.25
2024-06-07,49.27000045776367
2024-06-10,50.0
2024-06-11,49.34000015258789
2024-06-12,49.20000076293945
2024-06-13,47.9900016784668
2024-06-14,48.11000061035156
2024-06-17,47.2599983215332
2024-06-18,47.689998626708984
2024-06-20,49.36000061035156
2024-06-21,49.560001373291016
2024-06-24,50.380001068115234
2024-06-25,49.880001068115234
2024-06-26,49.470001220703125
2024-06-27,48.31999969482422
2024-06-28,48.599998474121094
2024-07-01,48.40999984741211
2024-07-02,48.709999084472656
2024-07-03,50.650001525878906
2024-07-05,51.52000045776367
2024-07-08,51.130001068115234
2024-07-09,50.79999923706055
2024-07-10,51.59000015258789
2024-07-11,51.5099983215332
2024-07-12,51.279998779296875
2024-07-15,50.41999816894531
2024-07-16,50.06999969482422
2024-07-17,48.5
2024-07-18,45.91999816894531
2024-07-19,45.900001525878906
2024-07-22,46.0099983215332
2024-07-23,45.27000045776367
2024-07-24,44.18000030517578
2024-07-25,44.529998779296875
2024-07-26,45.0
2024-07-29,44.380001068115234
2024-07-30,43.849998474121094
2024-07-31,45.40999984741211
2024-08-01,43.630001068115234
2024-08-02,41.970001220703125
2024-08-05,40.869998931884766
2024-08-06,41.040000915527344
2024-08-07,39.52000045776367
2024-08-08,41.040000915527344
2024-08-09,41.04999923706055
2024-08-12,41.560001373291016
2024-08-13,41.88999938964844
2024-08-14,41.90999984741211
2024-08-15,43.58000183105469
2024-08-16,43.439998626708984
2024-08-19,44.25
2024-08-20,43.529998779296875
2024-08-21,43.88999938964844
2024-08-22,43.29999923706055
2024-08-23,44.65999984741211
2024-08-26,45.189998626708984
2024-08-27,45.22999954223633
2024-08-28,43.869998931884766
2024-08-29,43.83000183105469
2024-08-30,44.279998779296875
2024-09-03,41.36000061035156
2024-09-04,41.61000061035156
2024-09-05,41.400001525878906
2024-09-06,40.0
2024-09-09,40.400001525878906
2024-09-10,40.40999984741211
2024-09-11,41.29999923706055
2024-09-12,41.810001373291016
2024-09-13,42.65999984741211
2024-09-16,42.88999938964844
2024-09-17,43.130001068115234
2024-09-18,43.91999816894531
2024-09-19,45.13999938964844
2024-09-20,44.529998779296875
2024-09-23,45.13999938964844
2024-09-24,48.720001220703125
2024-09-25,48.310001373291016
2024-09-26,51.90999984741211
2024-09-27,51.34000015258789
2024-09-30,49.91999816894531
2024-10-01,50.380001068115234
2024-10-02,50.81999969482422
2024-10-03,49.77000045776367
2024-10-04,50.54999923706055
2024-10-07,50.790000915527344
2024-10-08,48.59000015258789
2024-10-09,48.869998931884766
2024-10-10,49.540000915527344
2024-10-11,50.029998779296875
2024-10-14,48.86000061035156
2024-10-15,47.279998779296875
2024-10-16,47.970001220703125
2024-10-17,47.95000076293945
2024-10-18,48.18000030517578
2024-10-21,47.939998626708984
2024-10-22,48.529998779296875
2024-10-23,47.91999816894531
2024-10-24,46.84000015258789
2024-10-25,46.599998474121094
2024-10-28,46.72999954223633
2024-10-29,46.56999969482422
2024-10-30,45.970001220703125
2024-10-31,45.02000045776367
2024-11-01,45.59000015258789
2024-11-04,46.27000045776367
2024-11-05,46.9900016784668
2024-11-06,46.869998931884766
2024-11-07,48.58000183105469
2024-11-08,46.36000061035156
2024-11-11,44.900001525878906
2024-11-12,43.599998474121094
2024-11-13,43.119998931884766
2024-11-14,43.27000045776367
2024-11-15,42.70000076293945
2024-11-18,43.54999923706055
2024-11-19,44.119998931884766
2024-11-20,43.70000076293945
2024-11-21,43.7599983215332
