Date,AES
2023-01-05,25.8700008392334
2023-01-06,26.43000030517578
2023-01-09,27.25
2023-01-10,27.229999542236328
2023-01-11,27.729999542236328
2023-01-12,27.690000534057617
2023-01-13,27.860000610351562
2023-01-17,27.600000381469727
2023-01-18,26.920000076293945
2023-01-19,26.639999389648438
2023-01-20,26.93000030517578
2023-01-23,26.90999984741211
2023-01-24,26.989999771118164
2023-01-25,27.010000228881836
2023-01-26,27.6200008392334
2023-01-27,26.969999313354492
2023-01-30,26.450000762939453
2023-01-31,27.40999984741211
2023-02-01,26.799999237060547
2023-02-02,26.520000457763672
2023-02-03,26.239999771118164
2023-02-06,26.209999084472656
2023-02-07,26.420000076293945
2023-02-08,26.15999984741211
2023-02-09,25.579999923706055
2023-02-10,26.110000610351562
2023-02-13,26.350000381469727
2023-02-14,26.290000915527344
2023-02-15,26.690000534057617
2023-02-16,26.3700008392334
2023-02-17,26.229999542236328
2023-02-21,25.56999969482422
2023-02-22,25.389999389648438
2023-02-23,25.389999389648438
2023-02-24,25.31999969482422
2023-02-27,24.8799991607666
2023-02-28,24.68000030517578
2023-03-01,24.6299991607666
2023-03-02,24.639999389648438
2023-03-03,25.100000381469727
2023-03-06,25.0
2023-03-07,24.510000228881836
2023-03-08,24.719999313354492
2023-03-09,24.290000915527344
2023-03-10,23.260000228881836
2023-03-13,22.899999618530273
2023-03-14,23.219999313354492
2023-03-15,23.049999237060547
2023-03-16,23.25
2023-03-17,22.389999389648438
2023-03-20,22.649999618530273
2023-03-21,22.969999313354492
2023-03-22,22.229999542236328
2023-03-23,21.959999084472656
2023-03-24,22.209999084472656
2023-03-27,22.600000381469727
2023-03-28,22.93000030517578
2023-03-29,23.459999084472656
2023-03-30,23.56999969482422
2023-03-31,24.079999923706055
2023-04-03,23.81999969482422
2023-04-04,23.81999969482422
2023-04-05,24.100000381469727
2023-04-06,24.399999618530273
2023-04-10,24.899999618530273
2023-04-11,25.350000381469727
2023-04-12,25.309999465942383
2023-04-13,25.540000915527344
2023-04-14,24.860000610351562
2023-04-17,24.329999923706055
2023-04-18,24.420000076293945
2023-04-19,24.5
2023-04-20,23.8700008392334
2023-04-21,24.0
2023-04-24,24.15999984741211
2023-04-25,23.8700008392334
2023-04-26,23.059999465942383
2023-04-27,23.56999969482422
2023-04-28,23.65999984741211
2023-05-01,23.15999984741211
2023-05-02,22.600000381469727
2023-05-03,22.450000762939453
2023-05-04,22.479999542236328
2023-05-05,22.670000076293945
2023-05-08,21.709999084472656
2023-05-09,22.270000457763672
2023-05-10,22.639999389648438
2023-05-11,22.030000686645508
2023-05-12,22.110000610351562
2023-05-15,21.989999771118164
2023-05-16,20.850000381469727
2023-05-17,20.950000762939453
2023-05-18,20.860000610351562
2023-05-19,20.809999465942383
2023-05-22,21.15999984741211
2023-05-23,20.760000228881836
2023-05-24,20.260000228881836
2023-05-25,19.950000762939453
2023-05-26,19.8700008392334
2023-05-30,19.899999618530273
2023-05-31,19.739999771118164
2023-06-01,19.8799991607666
2023-06-02,20.190000534057617
2023-06-05,20.079999923706055
2023-06-06,20.1299991607666
2023-06-07,20.68000030517578
2023-06-08,20.40999984741211
2023-06-09,20.09000015258789
2023-06-12,20.290000915527344
2023-06-13,20.829999923706055
2023-06-14,20.739999771118164
2023-06-15,21.489999771118164
2023-06-16,21.34000015258789
2023-06-20,21.010000228881836
2023-06-21,20.979999542236328
2023-06-22,20.90999984741211
2023-06-23,20.43000030517578
2023-06-26,20.709999084472656
2023-06-27,20.90999984741211
2023-06-28,20.200000762939453
2023-06-29,20.43000030517578
2023-06-30,20.729999542236328
2023-07-03,21.06999969482422
2023-07-05,21.450000762939453
2023-07-06,21.100000381469727
2023-07-07,21.09000015258789
2023-07-10,21.020000457763672
2023-07-11,21.399999618530273
2023-07-12,21.59000015258789
2023-07-13,21.829999923706055
2023-07-14,21.600000381469727
2023-07-17,21.3799991607666
2023-07-18,21.75
2023-07-19,22.100000381469727
2023-07-20,21.829999923706055
2023-07-21,22.489999771118164
2023-07-24,21.6200008392334
2023-07-25,21.8700008392334
2023-07-26,21.899999618530273
2023-07-27,21.3799991607666
2023-07-28,21.700000762939453
2023-07-31,21.6299991607666
2023-08-01,21.010000228881836
2023-08-02,21.040000915527344
2023-08-03,20.649999618530273
2023-08-04,19.639999389648438
2023-08-07,19.700000762939453
2023-08-08,19.6200008392334
2023-08-09,19.610000610351562
2023-08-10,19.610000610351562
2023-08-11,19.459999084472656
2023-08-14,19.020000457763672
2023-08-15,18.0
2023-08-16,18.40999984741211
2023-08-17,18.049999237060547
2023-08-18,18.010000228881836
2023-08-21,17.90999984741211
2023-08-22,17.959999084472656
2023-08-23,18.31999969482422
2023-08-24,17.719999313354492
2023-08-25,18.059999465942383
2023-08-28,17.920000076293945
2023-08-29,18.209999084472656
2023-08-30,18.219999313354492
2023-08-31,17.93000030517578
2023-09-01,17.889999389648438
2023-09-05,17.440000534057617
2023-09-06,17.43000030517578
2023-09-07,16.989999771118164
2023-09-08,17.270000457763672
2023-09-11,17.239999771118164
2023-09-12,17.030000686645508
2023-09-13,16.989999771118164
2023-09-14,17.389999389648438
2023-09-15,17.239999771118164
2023-09-18,17.079999923706055
2023-09-19,16.760000228881836
2023-09-20,16.790000915527344
2023-09-21,16.43000030517578
2023-09-22,15.960000038146973
2023-09-25,16.239999771118164
2023-09-26,15.859999656677246
2023-09-27,15.930000305175781
2023-09-28,14.880000114440918
2023-09-29,15.199999809265137
2023-10-02,14.15999984741211
2023-10-03,13.539999961853027
2023-10-04,13.199999809265137
2023-10-05,12.609999656677246
2023-10-06,12.449999809265137
2023-10-09,12.680000305175781
2023-10-10,13.0
2023-10-11,13.390000343322754
2023-10-12,13.050000190734863
2023-10-13,13.15999984741211
2023-10-16,13.710000038146973
2023-10-17,13.75
2023-10-18,13.869999885559082
2023-10-19,13.84000015258789
2023-10-20,13.829999923706055
2023-10-23,14.0
2023-10-24,14.529999732971191
2023-10-25,14.680000305175781
2023-10-26,14.899999618530273
2023-10-27,14.75
2023-10-30,14.949999809265137
2023-10-31,14.899999618530273
2023-11-01,14.850000381469727
2023-11-02,15.5
2023-11-03,16.790000915527344
2023-11-06,16.34000015258789
2023-11-07,16.139999389648438
2023-11-08,16.219999313354492
2023-11-09,15.630000114440918
2023-11-10,15.699999809265137
2023-11-13,15.539999961853027
2023-11-14,16.940000534057617
2023-11-15,17.010000228881836
2023-11-16,16.90999984741211
2023-11-17,17.010000228881836
2023-11-20,17.209999084472656
2023-11-21,16.739999771118164
2023-11-22,16.90999984741211
2023-11-24,16.93000030517578
2023-11-27,16.90999984741211
2023-11-28,17.170000076293945
2023-11-29,17.219999313354492
2023-11-30,17.209999084472656
2023-12-01,18.1299991607666
2023-12-04,17.979999542236328
2023-12-05,17.940000534057617
2023-12-06,17.940000534057617
2023-12-07,18.170000076293945
2023-12-08,18.219999313354492
2023-12-11,18.049999237060547
2023-12-12,18.209999084472656
2023-12-13,19.329999923706055
2023-12-14,19.6299991607666
2023-12-15,19.350000381469727
2023-12-18,19.020000457763672
2023-12-19,19.360000610351562
2023-12-20,18.3700008392334
2023-12-21,18.850000381469727
2023-12-22,19.100000381469727
2023-12-26,19.360000610351562
2023-12-27,19.280000686645508
2023-12-28,19.350000381469727
2023-12-29,19.25
2024-01-02,19.34000015258789
2024-01-03,18.93000030517578
2024-01-04,18.8700008392334
2024-01-05,18.799999237060547
2024-01-08,19.06999969482422
2024-01-09,18.860000610351562
2024-01-10,18.8799991607666
2024-01-11,18.030000686645508
2024-01-12,18.440000534057617
2024-01-16,17.889999389648438
2024-01-17,17.399999618530273
2024-01-18,17.3799991607666
2024-01-19,16.889999389648438
2024-01-22,16.780000686645508
2024-01-23,16.809999465942383
2024-01-24,16.5
2024-01-25,17.1299991607666
2024-01-26,17.149999618530273
2024-01-29,17.280000686645508
2024-01-30,16.969999313354492
2024-01-31,16.68000030517578
2024-02-01,17.15999984741211
2024-02-02,17.020000457763672
2024-02-05,16.510000228881836
2024-02-06,16.5
2024-02-07,16.31999969482422
2024-02-08,16.200000762939453
2024-02-09,16.459999084472656
2024-02-12,16.8799991607666
2024-02-13,16.0
2024-02-14,16.139999389648438
2024-02-15,16.780000686645508
2024-02-16,16.770000457763672
2024-02-20,16.420000076293945
2024-02-21,16.549999237060547
2024-02-22,16.0
2024-02-23,16.0
2024-02-26,15.550000190734863
2024-02-27,15.100000381469727
2024-02-28,15.0600004196167
2024-02-29,15.199999809265137
2024-03-01,15.470000267028809
2024-03-04,16.06999969482422
2024-03-05,16.149999618530273
2024-03-06,16.219999313354492
2024-03-07,16.15999984741211
2024-03-08,16.25
2024-03-11,16.389999389648438
2024-03-12,15.9399995803833
2024-03-13,15.75
2024-03-14,15.029999732971191
2024-03-15,15.010000228881836
2024-03-18,14.880000114440918
2024-03-19,15.539999961853027
2024-03-20,15.539999961853027
2024-03-21,15.760000228881836
2024-03-22,16.239999771118164
2024-03-25,16.450000762939453
2024-03-26,16.639999389648438
2024-03-27,17.25
2024-03-28,17.93000030517578
2024-04-01,18.06999969482422
2024-04-02,17.81999969482422
2024-04-03,17.899999618530273
2024-04-04,18.139999389648438
2024-04-05,18.079999923706055
2024-04-08,18.299999237060547
2024-04-09,18.290000915527344
2024-04-10,17.68000030517578
2024-04-11,17.81999969482422
2024-04-12,16.850000381469727
2024-04-15,16.15999984741211
2024-04-16,15.90999984741211
2024-04-17,16.139999389648438
2024-04-18,16.270000457763672
2024-04-19,16.399999618530273
2024-04-22,16.700000762939453
2024-04-23,17.1299991607666
2024-04-24,17.3700008392334
2024-04-25,17.1299991607666
2024-04-26,17.209999084472656
2024-04-29,17.860000610351562
2024-04-30,17.899999618530273
2024-05-01,18.170000076293945
2024-05-02,18.93000030517578
2024-05-03,18.670000076293945
2024-05-06,18.8799991607666
2024-05-07,18.84000015258789
2024-05-08,19.3700008392334
2024-05-09,19.989999771118164
2024-05-10,19.940000534057617
2024-05-13,19.959999084472656
2024-05-14,20.31999969482422
2024-05-15,21.1299991607666
2024-05-16,21.209999084472656
2024-05-17,21.280000686645508
2024-05-20,21.280000686645508
2024-05-21,21.040000915527344
2024-05-22,20.93000030517578
2024-05-23,20.559999465942383
2024-05-24,20.90999984741211
2024-05-28,21.1299991607666
2024-05-29,21.06999969482422
2024-05-30,21.770000457763672
2024-05-31,21.59000015258789
2024-06-03,20.760000228881836
2024-06-04,20.489999771118164
2024-06-05,20.860000610351562
2024-06-06,20.360000610351562
2024-06-07,19.8700008392334
2024-06-10,20.3799991607666
2024-06-11,19.829999923706055
2024-06-12,19.65999984741211
2024-06-13,19.600000381469727
2024-06-14,19.34000015258789
2024-06-17,18.84000015258789
2024-06-18,18.959999084472656
2024-06-20,18.860000610351562
2024-06-21,18.469999313354492
2024-06-24,18.989999771118164
2024-06-25,18.899999618530273
2024-06-26,18.90999984741211
2024-06-27,19.09000015258789
2024-06-28,17.56999969482422
2024-07-01,17.440000534057617
2024-07-02,17.530000686645508
2024-07-03,17.889999389648438
2024-07-05,17.709999084472656
2024-07-08,17.850000381469727
2024-07-09,17.68000030517578
2024-07-10,17.920000076293945
2024-07-11,18.649999618530273
2024-07-12,18.889999389648438
2024-07-15,17.0
2024-07-16,17.649999618530273
2024-07-17,16.889999389648438
2024-07-18,17.079999923706055
2024-07-19,17.100000381469727
2024-07-22,17.520000457763672
2024-07-23,17.559999465942383
2024-07-24,17.309999465942383
2024-07-25,17.229999542236328
2024-07-26,17.520000457763672
2024-07-29,17.59000015258789
2024-07-30,17.549999237060547
2024-07-31,17.790000915527344
2024-08-01,17.90999984741211
2024-08-02,17.1299991607666
2024-08-05,16.290000915527344
2024-08-06,16.520000457763672
2024-08-07,16.389999389648438
2024-08-08,16.649999618530273
2024-08-09,16.65999984741211
2024-08-12,16.709999084472656
2024-08-13,16.889999389648438
2024-08-14,16.940000534057617
2024-08-15,17.270000457763672
2024-08-16,17.260000228881836
2024-08-19,17.3700008392334
2024-08-20,17.3799991607666
2024-08-21,17.670000076293945
2024-08-22,17.770000457763672
2024-08-23,18.079999923706055
2024-08-26,17.899999618530273
2024-08-27,17.3700008392334
2024-08-28,17.200000762939453
2024-08-29,17.260000228881836
2024-08-30,17.1299991607666
2024-09-03,16.75
2024-09-04,16.940000534057617
2024-09-05,16.940000534057617
2024-09-06,16.190000534057617
2024-09-09,16.200000762939453
2024-09-10,16.440000534057617
2024-09-11,17.860000610351562
2024-09-12,18.1200008392334
2024-09-13,18.540000915527344
2024-09-16,19.010000228881836
2024-09-17,19.239999771118164
2024-09-18,19.260000228881836
2024-09-19,18.899999618530273
2024-09-20,18.899999618530273
2024-09-23,19.31999969482422
2024-09-24,19.110000610351562
2024-09-25,19.530000686645508
2024-09-26,19.639999389648438
2024-09-27,20.06999969482422
2024-09-30,20.059999465942383
2024-10-01,20.239999771118164
2024-10-02,19.889999389648438
2024-10-03,19.1299991607666
2024-10-04,18.90999984741211
2024-10-07,18.670000076293945
2024-10-08,18.149999618530273
2024-10-09,17.690000534057617
2024-10-10,17.329999923706055
2024-10-11,17.31999969482422
2024-10-14,17.459999084472656
2024-10-15,17.40999984741211
2024-10-16,17.889999389648438
2024-10-17,17.25
2024-10-18,17.469999313354492
2024-10-21,17.209999084472656
2024-10-22,17.0
2024-10-23,17.079999923706055
2024-10-24,16.979999542236328
2024-10-25,16.959999084472656
2024-10-28,17.049999237060547
2024-10-29,16.520000457763672
2024-10-30,16.420000076293945
2024-10-31,16.489999771118164
2024-11-01,14.710000038146973
2024-11-04,15.229999542236328
2024-11-05,15.510000228881836
2024-11-06,14.199999809265137
2024-11-07,13.649999618530273
2024-11-08,13.600000381469727
2024-11-11,13.890000343322754
2024-11-12,13.449999809265137
2024-11-13,13.619999885559082
2024-11-14,14.0
2024-11-15,13.970000267028809
2024-11-18,13.739999771118164
2024-11-19,13.75
2024-11-20,13.279999732971191
2024-11-21,13.25
