Date,OTIS
2022-08-25,78.18000030517578
2022-08-26,75.2300033569336
2022-08-29,74.06999969482422
2022-08-30,72.86000061035156
2022-08-31,72.22000122070312
2022-09-01,72.72000122070312
2022-09-02,71.72000122070312
2022-09-06,72.08000183105469
2022-09-07,73.41000366210938
2022-09-08,72.91000366210938
2022-09-09,73.4000015258789
2022-09-12,73.80000305175781
2022-09-13,71.12000274658203
2022-09-14,69.8499984741211
2022-09-15,68.93000030517578
2022-09-16,67.80000305175781
2022-09-19,68.25
2022-09-20,67.62000274658203
2022-09-21,67.02999877929688
2022-09-22,65.44999694824219
2022-09-23,65.77999877929688
2022-09-26,65.37000274658203
2022-09-27,65.12999725341797
2022-09-28,65.7699966430664
2022-09-29,64.5
2022-09-30,63.79999923706055
2022-10-03,65.44000244140625
2022-10-04,67.05000305175781
2022-10-05,67.43000030517578
2022-10-06,66.80000305175781
2022-10-07,65.26000213623047
2022-10-10,65.01000213623047
2022-10-11,64.75
2022-10-12,64.58000183105469
2022-10-13,65.01000213623047
2022-10-14,64.12000274658203
2022-10-17,65.37000274658203
2022-10-18,66.70999908447266
2022-10-19,66.27999877929688
2022-10-20,64.75
2022-10-21,66.79000091552734
2022-10-24,67.08000183105469
2022-10-25,68.8499984741211
2022-10-26,68.33999633789062
2022-10-27,70.01000213623047
2022-10-28,71.69000244140625
2022-10-31,70.63999938964844
2022-11-01,71.51000213623047
2022-11-02,70.20999908447266
2022-11-03,70.20999908447266
2022-11-04,73.22000122070312
2022-11-07,73.73999786376953
2022-11-08,73.16000366210938
2022-11-09,72.61000061035156
2022-11-10,75.5999984741211
2022-11-11,77.37000274658203
2022-11-14,77.7699966430664
2022-11-15,78.70999908447266
2022-11-16,78.4000015258789
2022-11-17,77.3499984741211
2022-11-18,77.76000213623047
2022-11-21,78.19000244140625
2022-11-22,78.25
2022-11-23,78.0999984741211
2022-11-25,78.66999816894531
2022-11-28,76.33999633789062
2022-11-29,76.87999725341797
2022-11-30,78.08999633789062
2022-12-01,78.83000183105469
2022-12-02,79.75
2022-12-05,78.4800033569336
2022-12-06,79.19000244140625
2022-12-07,79.0
2022-12-08,79.73999786376953
2022-12-09,78.45999908447266
2022-12-12,80.54000091552734
2022-12-13,80.94999694824219
2022-12-14,80.25
2022-12-15,78.81999969482422
2022-12-16,78.5999984741211
2022-12-19,77.87000274658203
2022-12-20,77.91999816894531
2022-12-21,79.02999877929688
2022-12-22,78.13999938964844
2022-12-23,78.36000061035156
2022-12-27,78.51000213623047
2022-12-28,77.4000015258789
2022-12-29,79.06999969482422
2022-12-30,78.30999755859375
2023-01-03,79.12000274658203
2023-01-04,80.7699966430664
2023-01-05,80.12999725341797
2023-01-06,81.8499984741211
2023-01-09,81.47000122070312
2023-01-10,81.66999816894531
2023-01-11,81.9000015258789
2023-01-12,82.9000015258789
2023-01-13,83.25
2023-01-17,82.9800033569336
2023-01-18,81.79000091552734
2023-01-19,79.6500015258789
2023-01-20,80.80999755859375
2023-01-23,81.3499984741211
2023-01-24,82.11000061035156
2023-01-25,80.95999908447266
2023-01-26,81.08000183105469
2023-01-27,81.19999694824219
2023-01-30,80.95999908447266
2023-01-31,82.2300033569336
2023-02-01,84.55999755859375
2023-02-02,83.86000061035156
2023-02-03,84.7300033569336
2023-02-06,83.66999816894531
2023-02-07,83.62999725341797
2023-02-08,83.52999877929688
2023-02-09,82.80999755859375
2023-02-10,83.22000122070312
2023-02-13,84.37999725341797
2023-02-14,84.33000183105469
2023-02-15,84.56999969482422
2023-02-16,83.58999633789062
2023-02-17,84.76000213623047
2023-02-21,83.05999755859375
2023-02-22,83.37000274658203
2023-02-23,83.97000122070312
2023-02-24,83.62999725341797
2023-02-27,84.0
2023-02-28,84.62000274658203
2023-03-01,85.2300033569336
2023-03-02,85.66999816894531
2023-03-03,86.93000030517578
2023-03-06,86.6500015258789
2023-03-07,85.13999938964844
2023-03-08,85.33999633789062
2023-03-09,84.1500015258789
2023-03-10,82.1500015258789
2023-03-13,81.94000244140625
2023-03-14,83.43000030517578
2023-03-15,81.16000366210938
2023-03-16,81.51000213623047
2023-03-17,80.04000091552734
2023-03-20,81.77999877929688
2023-03-21,82.30999755859375
2023-03-22,80.63999938964844
2023-03-23,80.27999877929688
2023-03-24,80.5
2023-03-27,80.98999786376953
2023-03-28,81.72000122070312
2023-03-29,82.83000183105469
2023-03-30,83.12999725341797
2023-03-31,84.4000015258789
2023-04-03,84.19999694824219
2023-04-04,80.62999725341797
2023-04-05,79.38999938964844
2023-04-06,78.48999786376953
2023-04-10,79.12999725341797
2023-04-11,79.7699966430664
2023-04-12,80.7300033569336
2023-04-13,81.16000366210938
2023-04-14,81.26000213623047
2023-04-17,82.37999725341797
2023-04-18,82.29000091552734
2023-04-19,82.5
2023-04-20,82.75
2023-04-21,82.7300033569336
2023-04-24,83.05000305175781
2023-04-25,82.6500015258789
2023-04-26,81.87999725341797
2023-04-27,85.87999725341797
2023-04-28,85.30000305175781
2023-05-01,85.94999694824219
2023-05-02,86.26000213623047
2023-05-03,85.54000091552734
2023-05-04,85.30000305175781
2023-05-05,85.95999908447266
2023-05-08,85.76000213623047
2023-05-09,85.44999694824219
2023-05-10,85.44999694824219
2023-05-11,84.54000091552734
2023-05-12,84.4000015258789
2023-05-15,84.51000213623047
2023-05-16,82.94000244140625
2023-05-17,83.75
2023-05-18,84.5
2023-05-19,84.55999755859375
2023-05-22,84.08000183105469
2023-05-23,82.23999786376953
2023-05-24,81.0999984741211
2023-05-25,81.43000030517578
2023-05-26,81.79000091552734
2023-05-30,81.2300033569336
2023-05-31,79.51000213623047
2023-06-01,81.51000213623047
2023-06-02,85.5999984741211
2023-06-05,84.52999877929688
2023-06-06,85.5199966430664
2023-06-07,87.19000244140625
2023-06-08,86.08999633789062
2023-06-09,85.66000366210938
2023-06-12,86.5
2023-06-13,87.19999694824219
2023-06-14,87.51000213623047
2023-06-15,88.54000091552734
2023-06-16,88.62000274658203
2023-06-20,87.08000183105469
2023-06-21,87.0
2023-06-22,86.06999969482422
2023-06-23,86.37000274658203
2023-06-26,87.12000274658203
2023-06-27,87.73999786376953
2023-06-28,87.51000213623047
2023-06-29,88.61000061035156
2023-06-30,89.01000213623047
2023-07-03,88.61000061035156
2023-07-05,87.54000091552734
2023-07-06,86.38999938964844
2023-07-07,86.86000061035156
2023-07-10,87.27999877929688
2023-07-11,87.43000030517578
2023-07-12,88.70999908447266
2023-07-13,89.05999755859375
2023-07-14,88.72000122070312
2023-07-17,88.54000091552734
2023-07-18,88.52999877929688
2023-07-19,88.08000183105469
2023-07-20,86.86000061035156
2023-07-21,87.25
2023-07-24,87.2300033569336
2023-07-25,87.56999969482422
2023-07-26,90.7300033569336
2023-07-27,89.66999816894531
2023-07-28,90.05000305175781
2023-07-31,90.95999908447266
2023-08-01,90.2300033569336
2023-08-02,89.38999938964844
2023-08-03,89.62000274658203
2023-08-04,88.51000213623047
2023-08-07,90.19999694824219
2023-08-08,88.94000244140625
2023-08-09,88.0
2023-08-10,87.77999877929688
2023-08-11,87.41000366210938
2023-08-14,87.05000305175781
2023-08-15,85.73999786376953
2023-08-16,85.2699966430664
2023-08-17,83.91999816894531
2023-08-18,83.7300033569336
2023-08-21,83.5199966430664
2023-08-22,82.94999694824219
2023-08-23,83.8499984741211
2023-08-24,82.83999633789062
2023-08-25,83.87000274658203
2023-08-28,84.63999938964844
2023-08-29,85.51000213623047
2023-08-30,85.66000366210938
2023-08-31,85.55000305175781
2023-09-01,86.16999816894531
2023-09-05,84.3499984741211
2023-09-06,84.38999938964844
2023-09-07,82.97000122070312
2023-09-08,82.70999908447266
2023-09-11,82.98999786376953
2023-09-12,82.58999633789062
2023-09-13,81.29000091552734
2023-09-14,81.68000030517578
2023-09-15,81.12000274658203
2023-09-18,81.38999938964844
2023-09-19,82.18000030517578
2023-09-20,81.69999694824219
2023-09-21,80.93000030517578
2023-09-22,80.81999969482422
2023-09-25,80.94999694824219
2023-09-26,79.29000091552734
2023-09-27,79.3499984741211
2023-09-28,80.47000122070312
2023-09-29,80.30999755859375
2023-10-02,79.5
2023-10-03,79.4000015258789
2023-10-04,80.05999755859375
2023-10-05,79.13999938964844
2023-10-06,79.54000091552734
2023-10-09,79.94999694824219
2023-10-10,80.30000305175781
2023-10-11,81.04000091552734
2023-10-12,80.44000244140625
2023-10-13,80.0
2023-10-16,80.51000213623047
2023-10-17,81.06999969482422
2023-10-18,78.8499984741211
2023-10-19,78.16999816894531
2023-10-20,77.52999877929688
2023-10-23,76.91000366210938
2023-10-24,77.2699966430664
2023-10-25,75.47000122070312
2023-10-26,75.5199966430664
2023-10-27,76.13999938964844
2023-10-30,76.54000091552734
2023-10-31,77.20999908447266
2023-11-01,76.80999755859375
2023-11-02,78.6500015258789
2023-11-03,79.80999755859375
2023-11-06,80.31999969482422
2023-11-07,79.87000274658203
2023-11-08,80.8499984741211
2023-11-09,80.6500015258789
2023-11-10,82.02999877929688
2023-11-13,81.77999877929688
2023-11-14,83.94000244140625
2023-11-15,83.5999984741211
2023-11-16,83.91999816894531
2023-11-17,84.54000091552734
2023-11-20,84.80000305175781
2023-11-21,84.9000015258789
2023-11-22,84.94000244140625
2023-11-24,85.04000091552734
2023-11-27,85.19999694824219
2023-11-28,84.30000305175781
2023-11-29,84.33000183105469
2023-11-30,85.79000091552734
2023-12-01,86.75
2023-12-04,87.23999786376953
2023-12-05,85.83999633789062
2023-12-06,86.44999694824219
2023-12-07,86.66000366210938
2023-12-08,87.5
2023-12-11,88.51000213623047
2023-12-12,89.04000091552734
2023-12-13,89.41000366210938
2023-12-14,90.66999816894531
2023-12-15,90.19000244140625
2023-12-18,89.48999786376953
2023-12-19,89.81999969482422
2023-12-20,88.2699966430664
2023-12-21,88.4000015258789
2023-12-22,89.11000061035156
2023-12-26,89.62999725341797
2023-12-27,89.61000061035156
2023-12-28,89.66999816894531
2023-12-29,89.47000122070312
2024-01-02,88.43000030517578
2024-01-03,87.6500015258789
2024-01-04,87.68000030517578
2024-01-05,87.51000213623047
2024-01-08,87.55999755859375
2024-01-09,86.9000015258789
2024-01-10,87.0
2024-01-11,86.12000274658203
2024-01-12,86.20999908447266
2024-01-16,86.66000366210938
2024-01-17,85.44999694824219
2024-01-18,86.97000122070312
2024-01-19,87.77999877929688
2024-01-22,87.94000244140625
2024-01-23,88.33999633789062
2024-01-24,88.01000213623047
2024-01-25,88.9800033569336
2024-01-26,88.62999725341797
2024-01-29,89.31999969482422
2024-01-30,90.0
2024-01-31,88.44000244140625
2024-02-01,89.58000183105469
2024-02-02,90.97000122070312
2024-02-05,90.88999938964844
2024-02-06,91.94000244140625
2024-02-07,91.7699966430664
2024-02-08,90.87000274658203
2024-02-09,91.08000183105469
2024-02-12,91.33999633789062
2024-02-13,90.08999633789062
2024-02-14,90.83000183105469
2024-02-15,92.22000122070312
2024-02-16,91.23999786376953
2024-02-20,91.0199966430664
2024-02-21,91.68000030517578
2024-02-22,92.41000366210938
2024-02-23,93.5199966430664
2024-02-26,93.81999969482422
2024-02-27,93.8499984741211
2024-02-28,94.91999816894531
2024-02-29,95.30000305175781
2024-03-01,95.68000030517578
2024-03-04,95.38999938964844
2024-03-05,94.54000091552734
2024-03-06,95.19000244140625
2024-03-07,96.94000244140625
2024-03-08,97.62999725341797
2024-03-11,96.30999755859375
2024-03-12,97.44999694824219
2024-03-13,98.30000305175781
2024-03-14,98.48999786376953
2024-03-15,98.5
2024-03-18,98.04000091552734
2024-03-19,98.83999633789062
2024-03-20,99.33000183105469
2024-03-21,100.22000122070312
2024-03-22,99.33999633789062
2024-03-25,99.04000091552734
2024-03-26,98.62999725341797
2024-03-27,99.86000061035156
2024-03-28,99.2699966430664
2024-04-01,98.56999969482422
2024-04-02,97.75
2024-04-03,98.25
2024-04-04,97.18000030517578
2024-04-05,97.7699966430664
2024-04-08,98.02999877929688
2024-04-09,99.12000274658203
2024-04-10,97.30000305175781
2024-04-11,97.97000122070312
2024-04-12,96.16000366210938
2024-04-15,96.05000305175781
2024-04-16,95.9800033569336
2024-04-17,94.95999908447266
2024-04-18,95.48999786376953
2024-04-19,95.11000061035156
2024-04-22,96.29000091552734
2024-04-23,97.47000122070312
2024-04-24,93.37000274658203
2024-04-25,93.0199966430664
2024-04-26,92.19999694824219
2024-04-29,93.37000274658203
2024-04-30,91.19999694824219
2024-05-01,91.43000030517578
2024-05-02,91.7699966430664
2024-05-03,92.12000274658203
2024-05-06,93.08999633789062
2024-05-07,93.88999938964844
2024-05-08,94.5199966430664
2024-05-09,96.12999725341797
2024-05-10,97.0999984741211
2024-05-13,96.58999633789062
2024-05-14,97.06999969482422
2024-05-15,97.2699966430664
2024-05-16,96.55999755859375
2024-05-17,96.79000091552734
2024-05-20,97.08000183105469
2024-05-21,98.1500015258789
2024-05-22,98.69999694824219
2024-05-23,97.12999725341797
2024-05-24,97.56999969482422
2024-05-28,95.25
2024-05-29,94.79000091552734
2024-05-30,96.38999938964844
2024-05-31,99.19999694824219
2024-06-03,98.83000183105469
2024-06-04,99.20999908447266
2024-06-05,100.77999877929688
2024-06-06,99.41000366210938
2024-06-07,98.66000366210938
2024-06-10,97.75
2024-06-11,96.5
2024-06-12,97.44999694824219
2024-06-13,97.44000244140625
2024-06-14,97.12999725341797
2024-06-17,97.47000122070312
2024-06-18,96.5
2024-06-20,96.5999984741211
2024-06-21,95.91999816894531
2024-06-24,96.87000274658203
2024-06-25,95.66000366210938
2024-06-26,95.75
2024-06-27,96.0
2024-06-28,96.26000213623047
2024-07-01,94.94999694824219
2024-07-02,95.94999694824219
2024-07-03,96.51000213623047
2024-07-05,96.87999725341797
2024-07-08,97.4000015258789
2024-07-09,96.30999755859375
2024-07-10,96.87000274658203
2024-07-11,99.23999786376953
2024-07-12,100.20999908447266
2024-07-15,99.44000244140625
2024-07-16,99.62000274658203
2024-07-17,98.93000030517578
2024-07-18,98.70999908447266
2024-07-19,97.7300033569336
2024-07-22,99.47000122070312
2024-07-23,98.37999725341797
2024-07-24,91.43000030517578
2024-07-25,93.02999877929688
2024-07-26,93.4800033569336
2024-07-29,93.02999877929688
2024-07-30,93.81999969482422
2024-07-31,94.5
2024-08-01,94.30000305175781
2024-08-02,94.29000091552734
2024-08-05,93.41999816894531
2024-08-06,93.38999938964844
2024-08-07,92.47000122070312
2024-08-08,92.62999725341797
2024-08-09,93.4000015258789
2024-08-12,92.29000091552734
2024-08-13,92.41999816894531
2024-08-14,92.11000061035156
2024-08-15,93.20999908447266
2024-08-16,92.12000274658203
2024-08-19,92.66000366210938
2024-08-20,92.75
2024-08-21,93.95999908447266
2024-08-22,93.72000122070312
2024-08-23,94.19999694824219
2024-08-26,93.6500015258789
2024-08-27,93.12999725341797
2024-08-28,93.41000366210938
2024-08-29,93.83000183105469
2024-08-30,94.69000244140625
2024-09-03,95.02999877929688
2024-09-04,94.26000213623047
2024-09-05,92.43000030517578
2024-09-06,91.43000030517578
2024-09-09,91.68000030517578
2024-09-10,92.1500015258789
2024-09-11,92.48999786376953
2024-09-12,92.72000122070312
2024-09-13,94.18000030517578
2024-09-16,94.80999755859375
2024-09-17,96.08999633789062
2024-09-18,93.98999786376953
2024-09-19,96.37999725341797
2024-09-20,95.5199966430664
2024-09-23,96.25
2024-09-24,98.93000030517578
2024-09-25,99.54000091552734
2024-09-26,103.37999725341797
2024-09-27,104.43000030517578
2024-09-30,103.94000244140625
2024-10-01,103.7699966430664
2024-10-02,104.80999755859375
2024-10-03,104.30000305175781
2024-10-04,104.55999755859375
2024-10-07,104.0199966430664
2024-10-08,101.1500015258789
2024-10-09,102.9000015258789
2024-10-10,102.9800033569336
2024-10-11,104.02999877929688
2024-10-14,105.31999969482422
2024-10-15,104.4800033569336
2024-10-16,105.12999725341797
2024-10-17,105.20999908447266
2024-10-18,106.01000213623047
2024-10-21,105.5199966430664
2024-10-22,102.95999908447266
2024-10-23,102.86000061035156
2024-10-24,102.48999786376953
2024-10-25,101.26000213623047
2024-10-28,101.44999694824219
2024-10-29,101.37000274658203
2024-10-30,98.27999877929688
2024-10-31,98.19999694824219
2024-11-01,99.44000244140625
2024-11-04,99.44000244140625
2024-11-05,100.16000366210938
2024-11-06,100.55999755859375
2024-11-07,100.94000244140625
2024-11-08,100.02999877929688
2024-11-11,101.5199966430664
2024-11-12,99.7300033569336
2024-11-13,100.38999938964844
2024-11-14,99.72000122070312
2024-11-15,99.0999984741211
2024-11-18,100.7699966430664
2024-11-19,100.27999877929688
2024-11-20,99.69000244140625
2024-11-21,99.94999694824219
