Date,NRG
2022-06-06,46.22999954223633
2022-06-07,46.13999938964844
2022-06-08,45.63999938964844
2022-06-09,45.52000045776367
2022-06-10,44.0099983215332
2022-06-13,40.54999923706055
2022-06-14,39.41999816894531
2022-06-15,39.11000061035156
2022-06-16,36.86000061035156
2022-06-17,36.33000183105469
2022-06-21,37.0
2022-06-22,36.47999954223633
2022-06-23,37.7599983215332
2022-06-24,38.31999969482422
2022-06-27,38.61000061035156
2022-06-28,37.81999969482422
2022-06-29,37.81999969482422
2022-06-30,38.16999816894531
2022-07-01,38.84000015258789
2022-07-05,37.59000015258789
2022-07-06,37.29999923706055
2022-07-07,37.709999084472656
2022-07-08,37.83000183105469
2022-07-11,37.5
2022-07-12,37.689998626708984
2022-07-13,37.119998931884766
2022-07-14,36.2599983215332
2022-07-15,35.97999954223633
2022-07-18,35.59000015258789
2022-07-19,35.7400016784668
2022-07-20,35.84000015258789
2022-07-21,36.040000915527344
2022-07-22,35.630001068115234
2022-07-25,35.95000076293945
2022-07-26,36.36000061035156
2022-07-27,36.47999954223633
2022-07-28,37.5099983215332
2022-07-29,37.75
2022-08-01,37.619998931884766
2022-08-02,37.279998779296875
2022-08-03,37.369998931884766
2022-08-04,39.13999938964844
2022-08-05,38.459999084472656
2022-08-08,38.7400016784668
2022-08-09,38.33000183105469
2022-08-10,39.2400016784668
2022-08-11,40.43000030517578
2022-08-12,41.66999816894531
2022-08-15,42.25
2022-08-16,42.599998474121094
2022-08-17,42.61000061035156
2022-08-18,43.52000045776367
2022-08-19,42.95000076293945
2022-08-22,42.099998474121094
2022-08-23,41.88999938964844
2022-08-24,41.95000076293945
2022-08-25,42.86000061035156
2022-08-26,41.720001220703125
2022-08-29,41.4900016784668
2022-08-30,41.06999969482422
2022-08-31,41.279998779296875
2022-09-01,41.15999984741211
2022-09-02,41.470001220703125
2022-09-06,40.790000915527344
2022-09-07,41.689998626708984
2022-09-08,42.31999969482422
2022-09-09,43.290000915527344
2022-09-12,44.36000061035156
2022-09-13,43.36000061035156
2022-09-14,44.310001373291016
2022-09-15,44.86000061035156
2022-09-16,43.869998931884766
2022-09-19,44.02000045776367
2022-09-20,42.79999923706055
2022-09-21,42.16999816894531
2022-09-22,41.380001068115234
2022-09-23,40.630001068115234
2022-09-26,39.38999938964844
2022-09-27,39.38999938964844
2022-09-28,40.25
2022-09-29,39.18000030517578
2022-09-30,38.27000045776367
2022-10-03,39.34000015258789
2022-10-04,41.0099983215332
2022-10-05,41.5
2022-10-06,41.099998474121094
2022-10-07,41.119998931884766
2022-10-10,41.0099983215332
2022-10-11,41.060001373291016
2022-10-12,39.75
2022-10-13,41.18000030517578
2022-10-14,41.040000915527344
2022-10-17,41.90999984741211
2022-10-18,42.959999084472656
2022-10-19,41.959999084472656
2022-10-20,40.720001220703125
2022-10-21,42.36000061035156
2022-10-24,42.9900016784668
2022-10-25,43.63999938964844
2022-10-26,43.150001525878906
2022-10-27,43.70000076293945
2022-10-28,44.66999816894531
2022-10-31,44.400001525878906
2022-11-01,44.029998779296875
2022-11-02,43.369998931884766
2022-11-03,43.630001068115234
2022-11-04,44.349998474121094
2022-11-07,45.209999084472656
2022-11-08,44.25
2022-11-09,42.650001525878906
2022-11-10,45.09000015258789
2022-11-11,45.400001525878906
2022-11-14,43.849998474121094
2022-11-15,43.459999084472656
2022-11-16,42.959999084472656
2022-11-17,41.34000015258789
2022-11-18,42.2400016784668
2022-11-21,41.15999984741211
2022-11-22,42.34000015258789
2022-11-23,42.439998626708984
2022-11-25,42.15999984741211
2022-11-28,41.43000030517578
2022-11-29,41.90999984741211
2022-11-30,42.45000076293945
2022-12-01,42.130001068115234
2022-12-02,41.25
2022-12-05,40.84000015258789
2022-12-06,34.68000030517578
2022-12-07,33.13999938964844
2022-12-08,32.18000030517578
2022-12-09,32.279998779296875
2022-12-12,32.66999816894531
2022-12-13,33.40999984741211
2022-12-14,32.470001220703125
2022-12-15,31.850000381469727
2022-12-16,31.049999237060547
2022-12-19,31.540000915527344
2022-12-20,31.65999984741211
2022-12-21,32.41999816894531
2022-12-22,31.889999389648438
2022-12-23,31.90999984741211
2022-12-27,32.2400016784668
2022-12-28,31.860000610351562
2022-12-29,32.400001525878906
2022-12-30,31.81999969482422
2023-01-03,31.93000030517578
2023-01-04,32.09000015258789
2023-01-05,31.75
2023-01-06,32.20000076293945
2023-01-09,32.63999938964844
2023-01-10,32.86000061035156
2023-01-11,32.290000915527344
2023-01-12,32.619998931884766
2023-01-13,31.8799991607666
2023-01-17,32.150001525878906
2023-01-18,31.6299991607666
2023-01-19,31.030000686645508
2023-01-20,32.209999084472656
2023-01-23,32.41999816894531
2023-01-24,32.900001525878906
2023-01-25,33.150001525878906
2023-01-26,33.4900016784668
2023-01-27,33.75
2023-01-30,33.54999923706055
2023-01-31,34.220001220703125
2023-02-01,34.599998474121094
2023-02-02,34.95000076293945
2023-02-03,34.43000030517578
2023-02-06,34.68000030517578
2023-02-07,35.0099983215332
2023-02-08,34.790000915527344
2023-02-09,34.38999938964844
2023-02-10,34.86000061035156
2023-02-13,35.560001373291016
2023-02-14,35.099998474121094
2023-02-15,35.83000183105469
2023-02-16,34.08000183105469
2023-02-17,34.220001220703125
2023-02-21,34.060001373291016
2023-02-22,33.150001525878906
2023-02-23,33.5099983215332
2023-02-24,33.599998474121094
2023-02-27,33.02000045776367
2023-02-28,32.790000915527344
2023-03-01,33.02000045776367
2023-03-02,32.75
2023-03-03,33.63999938964844
2023-03-06,34.380001068115234
2023-03-07,34.279998779296875
2023-03-08,33.93000030517578
2023-03-09,33.0099983215332
2023-03-10,31.6299991607666
2023-03-13,30.8799991607666
2023-03-14,31.579999923706055
2023-03-15,30.81999969482422
2023-03-16,31.610000610351562
2023-03-17,31.479999542236328
2023-03-20,33.630001068115234
2023-03-21,33.189998626708984
2023-03-22,31.959999084472656
2023-03-23,31.010000228881836
2023-03-24,31.489999771118164
2023-03-27,32.2599983215332
2023-03-28,32.63999938964844
2023-03-29,33.18000030517578
2023-03-30,33.45000076293945
2023-03-31,34.290000915527344
2023-04-03,33.869998931884766
2023-04-04,33.54999923706055
2023-04-05,34.40999984741211
2023-04-06,34.81999969482422
2023-04-10,35.18000030517578
2023-04-11,35.68000030517578
2023-04-12,35.7599983215332
2023-04-13,35.90999984741211
2023-04-14,35.209999084472656
2023-04-17,35.11000061035156
2023-04-18,34.65999984741211
2023-04-19,34.84000015258789
2023-04-20,34.56999969482422
2023-04-21,34.400001525878906
2023-04-24,35.0
2023-04-25,34.060001373291016
2023-04-26,33.400001525878906
2023-04-27,34.06999969482422
2023-04-28,34.16999816894531
2023-05-01,34.0
2023-05-02,33.33000183105469
2023-05-03,33.439998626708984
2023-05-04,31.3799991607666
2023-05-05,31.280000686645508
2023-05-08,31.309999465942383
2023-05-09,31.299999237060547
2023-05-10,32.150001525878906
2023-05-11,31.040000915527344
2023-05-12,32.790000915527344
2023-05-15,33.779998779296875
2023-05-16,33.5099983215332
2023-05-17,33.40999984741211
2023-05-18,33.459999084472656
2023-05-19,33.4900016784668
2023-05-22,34.029998779296875
2023-05-23,33.810001373291016
2023-05-24,33.9900016784668
2023-05-25,33.459999084472656
2023-05-26,33.939998626708984
2023-05-30,34.04999923706055
2023-05-31,33.790000915527344
2023-06-01,32.400001525878906
2023-06-02,33.29999923706055
2023-06-05,33.119998931884766
2023-06-06,32.939998626708984
2023-06-07,34.06999969482422
2023-06-08,33.95000076293945
2023-06-09,34.08000183105469
2023-06-12,34.279998779296875
2023-06-13,34.349998474121094
2023-06-14,34.34000015258789
2023-06-15,34.369998931884766
2023-06-16,34.119998931884766
2023-06-20,33.52000045776367
2023-06-21,33.880001068115234
2023-06-22,34.91999816894531
2023-06-23,34.689998626708984
2023-06-26,35.90999984741211
2023-06-27,36.59000015258789
2023-06-28,36.560001373291016
2023-06-29,37.16999816894531
2023-06-30,37.38999938964844
2023-07-03,37.619998931884766
2023-07-05,38.349998474121094
2023-07-06,37.79999923706055
2023-07-07,38.119998931884766
2023-07-10,37.83000183105469
2023-07-11,37.9900016784668
2023-07-12,37.900001525878906
2023-07-13,37.27000045776367
2023-07-14,36.45000076293945
2023-07-17,36.349998474121094
2023-07-18,36.959999084472656
2023-07-19,38.0
2023-07-20,38.709999084472656
2023-07-21,38.20000076293945
2023-07-24,37.880001068115234
2023-07-25,38.349998474121094
2023-07-26,38.5
2023-07-27,37.31999969482422
2023-07-28,37.709999084472656
2023-07-31,37.9900016784668
2023-08-01,37.81999969482422
2023-08-02,37.369998931884766
2023-08-03,37.65999984741211
2023-08-04,37.52000045776367
2023-08-07,37.52000045776367
2023-08-08,36.779998779296875
2023-08-09,37.220001220703125
2023-08-10,36.93000030517578
2023-08-11,36.65999984741211
2023-08-14,37.0
2023-08-15,36.95000076293945
2023-08-16,37.150001525878906
2023-08-17,36.77000045776367
2023-08-18,36.45000076293945
2023-08-21,36.869998931884766
2023-08-22,36.959999084472656
2023-08-23,37.2599983215332
2023-08-24,37.0
2023-08-25,37.15999984741211
2023-08-28,37.599998474121094
2023-08-29,37.119998931884766
2023-08-30,37.45000076293945
2023-08-31,37.54999923706055
2023-09-01,38.45000076293945
2023-09-05,37.970001220703125
2023-09-06,38.02000045776367
2023-09-07,38.349998474121094
2023-09-08,39.5099983215332
2023-09-11,38.849998474121094
2023-09-12,38.689998626708984
2023-09-13,38.7599983215332
2023-09-14,39.13999938964844
2023-09-15,39.099998474121094
2023-09-18,39.75
2023-09-19,39.189998626708984
2023-09-20,38.88999938964844
2023-09-21,37.88999938964844
2023-09-22,38.630001068115234
2023-09-25,39.189998626708984
2023-09-26,38.29999923706055
2023-09-27,38.58000183105469
2023-09-28,38.279998779296875
2023-09-29,38.52000045776367
2023-10-02,37.56999969482422
2023-10-03,37.849998474121094
2023-10-04,37.459999084472656
2023-10-05,38.689998626708984
2023-10-06,38.970001220703125
2023-10-09,39.70000076293945
2023-10-10,39.86000061035156
2023-10-11,41.27000045776367
2023-10-12,41.369998931884766
2023-10-13,41.0099983215332
2023-10-16,41.540000915527344
2023-10-17,42.02000045776367
2023-10-18,41.470001220703125
2023-10-19,40.7599983215332
2023-10-20,40.529998779296875
2023-10-23,40.63999938964844
2023-10-24,42.06999969482422
2023-10-25,41.83000183105469
2023-10-26,42.20000076293945
2023-10-27,41.65999984741211
2023-10-30,42.25
2023-10-31,42.380001068115234
2023-11-01,43.86000061035156
2023-11-02,45.130001068115234
2023-11-03,45.0
2023-11-06,45.7400016784668
2023-11-07,45.41999816894531
2023-11-08,45.68000030517578
2023-11-09,45.06999969482422
2023-11-10,45.54999923706055
2023-11-13,46.09000015258789
2023-11-14,47.31999969482422
2023-11-15,47.5099983215332
2023-11-16,47.56999969482422
2023-11-17,48.08000183105469
2023-11-20,47.290000915527344
2023-11-21,45.20000076293945
2023-11-22,45.83000183105469
2023-11-24,45.88999938964844
2023-11-27,46.459999084472656
2023-11-28,46.779998779296875
2023-11-29,46.849998474121094
2023-11-30,47.84000015258789
2023-12-01,48.369998931884766
2023-12-04,48.08000183105469
2023-12-05,48.2599983215332
2023-12-06,47.529998779296875
2023-12-07,47.470001220703125
2023-12-08,47.810001373291016
2023-12-11,47.880001068115234
2023-12-12,48.70000076293945
2023-12-13,48.75
2023-12-14,48.209999084472656
2023-12-15,48.7599983215332
2023-12-18,49.290000915527344
2023-12-19,50.040000915527344
2023-12-20,49.380001068115234
2023-12-21,50.09000015258789
2023-12-22,50.0
2023-12-26,50.810001373291016
2023-12-27,51.220001220703125
2023-12-28,51.86000061035156
2023-12-29,51.70000076293945
2024-01-02,51.25
2024-01-03,51.66999816894531
2024-01-04,51.290000915527344
2024-01-05,51.72999954223633
2024-01-08,52.2400016784668
2024-01-09,51.720001220703125
2024-01-10,50.939998626708984
2024-01-11,50.5099983215332
2024-01-12,50.720001220703125
2024-01-16,50.939998626708984
2024-01-17,51.22999954223633
2024-01-18,50.959999084472656
2024-01-19,52.52000045776367
2024-01-22,52.689998626708984
2024-01-23,52.59000015258789
2024-01-24,52.029998779296875
2024-01-25,53.689998626708984
2024-01-26,54.25
2024-01-29,54.45000076293945
2024-01-30,54.029998779296875
2024-01-31,53.040000915527344
2024-02-01,54.25
2024-02-02,54.72999954223633
2024-02-05,53.68000030517578
2024-02-06,53.52000045776367
2024-02-07,52.9900016784668
2024-02-08,52.349998474121094
2024-02-09,52.369998931884766
2024-02-12,51.7599983215332
2024-02-13,51.91999816894531
2024-02-14,52.060001373291016
2024-02-15,52.02000045776367
2024-02-16,51.900001525878906
2024-02-20,51.70000076293945
2024-02-21,51.869998931884766
2024-02-22,51.880001068115234
2024-02-23,51.54999923706055
2024-02-26,52.77000045776367
2024-02-27,54.040000915527344
2024-02-28,54.70000076293945
2024-02-29,55.31999969482422
2024-03-01,56.709999084472656
2024-03-04,57.689998626708984
2024-03-05,60.0099983215332
2024-03-06,61.459999084472656
2024-03-07,60.619998931884766
2024-03-08,60.72999954223633
2024-03-11,60.45000076293945
2024-03-12,62.29999923706055
2024-03-13,62.439998626708984
2024-03-14,63.38999938964844
2024-03-15,63.93000030517578
2024-03-18,65.0
2024-03-19,66.66000366210938
2024-03-20,67.13999938964844
2024-03-21,67.04000091552734
2024-03-22,67.16999816894531
2024-03-25,68.12999725341797
2024-03-26,65.87999725341797
2024-03-27,66.62000274658203
2024-03-28,67.69000244140625
2024-04-01,70.1500015258789
2024-04-02,68.5999984741211
2024-04-03,72.01000213623047
2024-04-04,70.69999694824219
2024-04-05,72.7699966430664
2024-04-08,73.80999755859375
2024-04-09,72.7699966430664
2024-04-10,73.18000030517578
2024-04-11,74.58999633789062
2024-04-12,73.93000030517578
2024-04-15,72.94999694824219
2024-04-16,74.5199966430664
2024-04-17,73.41999816894531
2024-04-18,70.5199966430664
2024-04-19,69.97000122070312
2024-04-22,70.38999938964844
2024-04-23,71.48999786376953
2024-04-24,72.61000061035156
2024-04-25,72.86000061035156
2024-04-26,72.80999755859375
2024-04-29,73.94999694824219
2024-04-30,72.66999816894531
2024-05-01,73.66000366210938
2024-05-02,75.12999725341797
2024-05-03,76.6500015258789
2024-05-06,77.88999938964844
2024-05-07,73.4000015258789
2024-05-08,75.81999969482422
2024-05-09,81.76000213623047
2024-05-10,83.6500015258789
2024-05-13,82.45999908447266
2024-05-14,82.08000183105469
2024-05-15,84.48999786376953
2024-05-16,82.93000030517578
2024-05-17,82.30000305175781
2024-05-20,81.4800033569336
2024-05-21,83.02999877929688
2024-05-22,81.06999969482422
2024-05-23,81.08999633789062
2024-05-24,86.0
2024-05-28,83.8499984741211
2024-05-29,83.52999877929688
2024-05-30,84.63999938964844
2024-05-31,81.0
2024-06-03,78.33999633789062
2024-06-04,77.83000183105469
2024-06-05,81.55000305175781
2024-06-06,77.83000183105469
2024-06-07,77.88999938964844
2024-06-10,79.97000122070312
2024-06-11,81.05000305175781
2024-06-12,80.30000305175781
2024-06-13,79.37999725341797
2024-06-14,78.63999938964844
2024-06-17,78.55000305175781
2024-06-18,79.91999816894531
2024-06-20,80.72000122070312
2024-06-21,80.0199966430664
2024-06-24,81.55999755859375
2024-06-25,82.2699966430664
2024-06-26,79.5199966430664
2024-06-27,78.66000366210938
2024-06-28,77.86000061035156
2024-07-01,77.8499984741211
2024-07-02,77.88999938964844
2024-07-03,79.41999816894531
2024-07-05,77.16000366210938
2024-07-08,78.56999969482422
2024-07-09,79.26000213623047
2024-07-10,79.16000366210938
2024-07-11,79.62999725341797
2024-07-12,79.93000030517578
2024-07-15,75.38999938964844
2024-07-16,76.43000030517578
2024-07-17,72.54000091552734
2024-07-18,73.62999725341797
2024-07-19,74.91000366210938
2024-07-22,76.8499984741211
2024-07-23,76.61000061035156
2024-07-24,74.19000244140625
2024-07-25,73.08999633789062
2024-07-26,73.70999908447266
2024-07-29,74.33000183105469
2024-07-30,73.33000183105469
2024-07-31,75.16999816894531
2024-08-01,73.5
2024-08-02,70.0
2024-08-05,68.88999938964844
2024-08-06,71.19000244140625
2024-08-07,72.06999969482422
2024-08-08,77.97000122070312
2024-08-09,80.29000091552734
2024-08-12,79.87000274658203
2024-08-13,81.86000061035156
2024-08-14,82.37999725341797
2024-08-15,82.75
2024-08-16,82.77999877929688
2024-08-19,82.33999633789062
2024-08-20,81.91999816894531
2024-08-21,82.75
2024-08-22,81.8499984741211
2024-08-23,83.5
2024-08-26,83.75
2024-08-27,83.5999984741211
2024-08-28,80.2699966430664
2024-08-29,82.62000274658203
2024-08-30,85.01000213623047
2024-09-03,79.75
2024-09-04,79.12999725341797
2024-09-05,78.52999877929688
2024-09-06,76.51000213623047
2024-09-09,77.91999816894531
2024-09-10,77.94000244140625
2024-09-11,80.06999969482422
2024-09-12,79.80000305175781
2024-09-13,81.04000091552734
2024-09-16,80.77999877929688
2024-09-17,81.31999969482422
2024-09-18,81.94999694824219
2024-09-19,81.83000183105469
2024-09-20,87.08999633789062
2024-09-23,88.0
2024-09-24,87.91999816894531
2024-09-25,89.23999786376953
2024-09-26,90.58000183105469
2024-09-27,91.22000122070312
2024-09-30,91.0999984741211
2024-10-01,92.6500015258789
2024-10-02,92.48999786376953
2024-10-03,94.05000305175781
2024-10-04,95.3499984741211
2024-10-07,94.29000091552734
2024-10-08,93.55999755859375
2024-10-09,88.55999755859375
2024-10-10,87.5999984741211
2024-10-11,89.75
2024-10-14,90.08000183105469
2024-10-15,89.13999938964844
2024-10-16,91.29000091552734
2024-10-17,86.0
2024-10-18,86.33000183105469
2024-10-21,86.44999694824219
2024-10-22,85.30000305175781
2024-10-23,87.7300033569336
2024-10-24,89.27999877929688
2024-10-25,87.52999877929688
2024-10-28,88.7300033569336
2024-10-29,88.0999984741211
2024-10-30,88.44999694824219
2024-10-31,90.4000015258789
2024-11-01,86.72000122070312
2024-11-04,88.05000305175781
2024-11-05,91.25
2024-11-06,92.38999938964844
2024-11-07,96.4000015258789
2024-11-08,96.13999938964844
2024-11-11,94.27999877929688
2024-11-12,92.66000366210938
2024-11-13,92.4800033569336
2024-11-14,91.63999938964844
2024-11-15,92.19000244140625
2024-11-18,93.2300033569336
2024-11-19,94.86000061035156
2024-11-20,94.5199966430664
2024-11-21,96.88999938964844
