Date,HIG
2023-01-05,77.08000183105469
2023-01-06,78.9000015258789
2023-01-09,76.8499984741211
2023-01-10,76.19999694824219
2023-01-11,75.9800033569336
2023-01-12,76.25
2023-01-13,76.68000030517578
2023-01-17,75.95999908447266
2023-01-18,75.11000061035156
2023-01-19,74.30999755859375
2023-01-20,75.05000305175781
2023-01-23,76.12000274658203
2023-01-24,76.38999938964844
2023-01-25,77.08999633789062
2023-01-26,77.68000030517578
2023-01-27,76.62999725341797
2023-01-30,76.55000305175781
2023-01-31,77.61000061035156
2023-02-01,76.02999877929688
2023-02-02,74.43000030517578
2023-02-03,74.7699966430664
2023-02-06,75.23999786376953
2023-02-07,76.26000213623047
2023-02-08,76.2699966430664
2023-02-09,76.31999969482422
2023-02-10,77.20999908447266
2023-02-13,78.4800033569336
2023-02-14,77.58000183105469
2023-02-15,77.80000305175781
2023-02-16,77.48999786376953
2023-02-17,78.44999694824219
2023-02-21,77.37999725341797
2023-02-22,77.1500015258789
2023-02-23,77.20999908447266
2023-02-24,77.97000122070312
2023-02-27,77.83999633789062
2023-02-28,78.27999877929688
2023-03-01,77.54000091552734
2023-03-02,77.3499984741211
2023-03-03,77.51000213623047
2023-03-06,77.7300033569336
2023-03-07,75.19000244140625
2023-03-08,73.66000366210938
2023-03-09,72.08000183105469
2023-03-10,70.19999694824219
2023-03-13,67.0
2023-03-14,68.2300033569336
2023-03-15,65.33000183105469
2023-03-16,68.62000274658203
2023-03-17,65.72000122070312
2023-03-20,67.04000091552734
2023-03-21,69.55999755859375
2023-03-22,67.16000366210938
2023-03-23,65.79000091552734
2023-03-24,66.12000274658203
2023-03-27,66.77999877929688
2023-03-28,67.0
2023-03-29,69.58000183105469
2023-03-30,68.9000015258789
2023-03-31,69.69000244140625
2023-04-03,70.12000274658203
2023-04-04,69.05999755859375
2023-04-05,69.25
2023-04-06,69.86000061035156
2023-04-10,70.13999938964844
2023-04-11,70.58999633789062
2023-04-12,70.83999633789062
2023-04-13,70.83000183105469
2023-04-14,68.04000091552734
2023-04-17,69.38999938964844
2023-04-18,70.01000213623047
2023-04-19,70.69999694824219
2023-04-20,70.44000244140625
2023-04-21,69.54000091552734
2023-04-24,69.87999725341797
2023-04-25,69.08999633789062
2023-04-26,68.47000122070312
2023-04-27,69.91000366210938
2023-04-28,70.98999786376953
2023-05-01,71.27999877929688
2023-05-02,70.51000213623047
2023-05-03,69.33999633789062
2023-05-04,68.22000122070312
2023-05-05,69.7300033569336
2023-05-08,70.44000244140625
2023-05-09,70.44999694824219
2023-05-10,69.87999725341797
2023-05-11,69.87000274658203
2023-05-12,69.5199966430664
2023-05-15,70.20999908447266
2023-05-16,69.54000091552734
2023-05-17,70.29000091552734
2023-05-18,71.37999725341797
2023-05-19,71.2300033569336
2023-05-22,70.91999816894531
2023-05-23,71.06999969482422
2023-05-24,69.73999786376953
2023-05-25,68.6500015258789
2023-05-26,68.68000030517578
2023-05-30,68.79000091552734
2023-05-31,68.5199966430664
2023-06-01,68.88999938964844
2023-06-02,70.55000305175781
2023-06-05,69.94000244140625
2023-06-06,70.58999633789062
2023-06-07,71.7699966430664
2023-06-08,71.0
2023-06-09,71.31999969482422
2023-06-12,71.44000244140625
2023-06-13,71.66999816894531
2023-06-14,70.63999938964844
2023-06-15,71.05999755859375
2023-06-16,71.87999725341797
2023-06-20,70.5999984741211
2023-06-21,70.77999877929688
2023-06-22,70.0999984741211
2023-06-23,70.47000122070312
2023-06-26,70.31999969482422
2023-06-27,71.37999725341797
2023-06-28,70.27999877929688
2023-06-29,71.33000183105469
2023-06-30,72.0199966430664
2023-07-03,72.30000305175781
2023-07-05,72.04000091552734
2023-07-06,72.4000015258789
2023-07-07,72.7300033569336
2023-07-10,72.5
2023-07-11,73.1500015258789
2023-07-12,72.5999984741211
2023-07-13,72.48999786376953
2023-07-14,70.5
2023-07-17,72.22000122070312
2023-07-18,72.63999938964844
2023-07-19,72.43000030517578
2023-07-20,74.63999938964844
2023-07-21,74.16000366210938
2023-07-24,74.83999633789062
2023-07-25,74.51000213623047
2023-07-26,75.66000366210938
2023-07-27,76.06999969482422
2023-07-28,72.23999786376953
2023-07-31,71.87999725341797
2023-08-01,71.98999786376953
2023-08-02,72.19000244140625
2023-08-03,72.5999984741211
2023-08-04,72.5199966430664
2023-08-07,73.63999938964844
2023-08-08,73.08000183105469
2023-08-09,72.83999633789062
2023-08-10,73.1500015258789
2023-08-11,73.5999984741211
2023-08-14,73.2699966430664
2023-08-15,72.18000030517578
2023-08-16,72.33999633789062
2023-08-17,71.45999908447266
2023-08-18,71.81999969482422
2023-08-21,71.41000366210938
2023-08-22,71.02999877929688
2023-08-23,71.31999969482422
2023-08-24,71.5999984741211
2023-08-25,71.79000091552734
2023-08-28,71.93000030517578
2023-08-29,72.29000091552734
2023-08-30,72.16000366210938
2023-08-31,71.81999969482422
2023-09-01,72.43000030517578
2023-09-05,71.81999969482422
2023-09-06,71.8499984741211
2023-09-07,71.79000091552734
2023-09-08,71.48999786376953
2023-09-11,71.16999816894531
2023-09-12,72.29000091552734
2023-09-13,72.19000244140625
2023-09-14,73.33999633789062
2023-09-15,72.98999786376953
2023-09-18,73.2699966430664
2023-09-19,73.7699966430664
2023-09-20,73.94999694824219
2023-09-21,72.9800033569336
2023-09-22,72.9800033569336
2023-09-25,72.94999694824219
2023-09-26,72.08000183105469
2023-09-27,71.70999908447266
2023-09-28,72.12000274658203
2023-09-29,70.91000366210938
2023-10-02,70.83000183105469
2023-10-03,69.70999908447266
2023-10-04,70.16000366210938
2023-10-05,70.63999938964844
2023-10-06,70.97000122070312
2023-10-09,71.0199966430664
2023-10-10,71.0
2023-10-11,70.94000244140625
2023-10-12,70.16999816894531
2023-10-13,70.95999908447266
2023-10-16,72.37999725341797
2023-10-17,73.0
2023-10-18,72.95999908447266
2023-10-19,71.98999786376953
2023-10-20,70.38999938964844
2023-10-23,69.51000213623047
2023-10-24,70.38999938964844
2023-10-25,71.88999938964844
2023-10-26,71.9000015258789
2023-10-27,70.41000366210938
2023-10-30,72.63999938964844
2023-10-31,73.44999694824219
2023-11-01,73.86000061035156
2023-11-02,73.62000274658203
2023-11-03,74.12999725341797
2023-11-06,73.97000122070312
2023-11-07,73.86000061035156
2023-11-08,73.04000091552734
2023-11-09,73.33000183105469
2023-11-10,73.97000122070312
2023-11-13,74.23999786376953
2023-11-14,74.87000274658203
2023-11-15,75.3499984741211
2023-11-16,76.3499984741211
2023-11-17,76.54000091552734
2023-11-20,76.33999633789062
2023-11-21,77.31999969482422
2023-11-22,77.75
2023-11-24,78.1500015258789
2023-11-27,78.43000030517578
2023-11-28,77.19000244140625
2023-11-29,76.9800033569336
2023-11-30,78.16000366210938
2023-12-01,77.81999969482422
2023-12-04,78.62999725341797
2023-12-05,78.97000122070312
2023-12-06,78.38999938964844
2023-12-07,78.29000091552734
2023-12-08,78.27999877929688
2023-12-11,78.80000305175781
2023-12-12,79.80999755859375
2023-12-13,80.66000366210938
2023-12-14,80.33000183105469
2023-12-15,79.83999633789062
2023-12-18,80.45999908447266
2023-12-19,81.04000091552734
2023-12-20,79.51000213623047
2023-12-21,79.06999969482422
2023-12-22,79.56999969482422
2023-12-26,79.80000305175781
2023-12-27,79.97000122070312
2023-12-28,80.41999816894531
2023-12-29,80.37999725341797
2024-01-02,81.4000015258789
2024-01-03,81.38999938964844
2024-01-04,82.0
2024-01-05,82.81999969482422
2024-01-08,82.01000213623047
2024-01-09,81.87000274658203
2024-01-10,82.43000030517578
2024-01-11,82.79000091552734
2024-01-12,82.16000366210938
2024-01-16,82.51000213623047
2024-01-17,82.37999725341797
2024-01-18,82.98999786376953
2024-01-19,85.0199966430664
2024-01-22,85.66000366210938
2024-01-23,85.7699966430664
2024-01-24,86.41999816894531
2024-01-25,87.12000274658203
2024-01-26,86.80999755859375
2024-01-29,86.81999969482422
2024-01-30,87.62999725341797
2024-01-31,86.95999908447266
2024-02-01,87.06999969482422
2024-02-02,90.31999969482422
2024-02-05,90.05000305175781
2024-02-06,89.69999694824219
2024-02-07,89.8499984741211
2024-02-08,89.7300033569336
2024-02-09,90.80999755859375
2024-02-12,91.0199966430664
2024-02-13,90.55999755859375
2024-02-14,91.45999908447266
2024-02-15,93.08000183105469
2024-02-16,93.05999755859375
2024-02-20,93.43000030517578
2024-02-21,93.91999816894531
2024-02-22,94.5199966430664
2024-02-23,95.87999725341797
2024-02-26,95.37999725341797
2024-02-27,95.73999786376953
2024-02-28,95.61000061035156
2024-02-29,95.83999633789062
2024-03-01,94.44999694824219
2024-03-04,94.80999755859375
2024-03-05,95.83999633789062
2024-03-06,97.47000122070312
2024-03-07,97.05999755859375
2024-03-08,96.86000061035156
2024-03-11,98.0999984741211
2024-03-12,98.94000244140625
2024-03-13,99.45999908447266
2024-03-14,98.97000122070312
2024-03-15,99.06999969482422
2024-03-18,99.6500015258789
2024-03-19,100.4000015258789
2024-03-20,101.12000274658203
2024-03-21,100.55000305175781
2024-03-22,100.16000366210938
2024-03-25,100.66999816894531
2024-03-26,100.9000015258789
2024-03-27,102.30000305175781
2024-03-28,103.05000305175781
2024-04-01,102.48999786376953
2024-04-02,101.86000061035156
2024-04-03,102.12000274658203
2024-04-04,101.81999969482422
2024-04-05,103.23999786376953
2024-04-08,102.76000213623047
2024-04-09,98.87000274658203
2024-04-10,99.30999755859375
2024-04-11,97.33999633789062
2024-04-12,97.77999877929688
2024-04-15,97.30000305175781
2024-04-16,97.7300033569336
2024-04-17,95.77999877929688
2024-04-18,96.94999694824219
2024-04-19,98.94999694824219
2024-04-22,99.81999969482422
2024-04-23,100.02999877929688
2024-04-24,99.86000061035156
2024-04-25,99.08999633789062
2024-04-26,95.30000305175781
2024-04-29,97.06999969482422
2024-04-30,96.88999938964844
2024-05-01,97.22000122070312
2024-05-02,97.48999786376953
2024-05-03,97.9000015258789
2024-05-06,99.12999725341797
2024-05-07,99.33999633789062
2024-05-08,99.68000030517578
2024-05-09,101.33000183105469
2024-05-10,101.88999938964844
2024-05-13,100.54000091552734
2024-05-14,101.33000183105469
2024-05-15,100.61000061035156
2024-05-16,102.16999816894531
2024-05-17,103.16999816894531
2024-05-20,102.08000183105469
2024-05-21,102.12000274658203
2024-05-22,102.37999725341797
2024-05-23,100.6500015258789
2024-05-24,101.27999877929688
2024-05-28,100.33000183105469
2024-05-29,99.75
2024-05-30,101.23999786376953
2024-05-31,103.44999694824219
2024-06-03,101.61000061035156
2024-06-04,100.58000183105469
2024-06-05,100.19999694824219
2024-06-06,99.76000213623047
2024-06-07,100.8499984741211
2024-06-10,100.87000274658203
2024-06-11,99.43000030517578
2024-06-12,99.4000015258789
2024-06-13,99.72000122070312
2024-06-14,99.47000122070312
2024-06-17,101.23999786376953
2024-06-18,102.51000213623047
2024-06-20,103.69000244140625
2024-06-21,102.94000244140625
2024-06-24,104.41999816894531
2024-06-25,103.54000091552734
2024-06-26,102.23999786376953
2024-06-27,102.75
2024-06-28,100.54000091552734
2024-07-01,99.88999938964844
2024-07-02,100.02999877929688
2024-07-03,99.62000274658203
2024-07-05,98.70999908447266
2024-07-08,99.1500015258789
2024-07-09,99.75
2024-07-10,100.0999984741211
2024-07-11,101.33999633789062
2024-07-12,101.75
2024-07-15,102.68000030517578
2024-07-16,102.98999786376953
2024-07-17,105.04000091552734
2024-07-18,105.05999755859375
2024-07-19,101.11000061035156
2024-07-22,102.08000183105469
2024-07-23,101.91999816894531
2024-07-24,101.94000244140625
2024-07-25,102.33000183105469
2024-07-26,109.62999725341797
2024-07-29,110.08999633789062
2024-07-30,111.77999877929688
2024-07-31,110.91999816894531
2024-08-01,109.62000274658203
2024-08-02,108.63999938964844
2024-08-05,104.86000061035156
2024-08-06,105.11000061035156
2024-08-07,105.2300033569336
2024-08-08,107.4000015258789
2024-08-09,108.19999694824219
2024-08-12,107.08999633789062
2024-08-13,107.95999908447266
2024-08-14,109.61000061035156
2024-08-15,110.12999725341797
2024-08-16,110.45999908447266
2024-08-19,111.19000244140625
2024-08-20,110.87000274658203
2024-08-21,111.12000274658203
2024-08-22,111.66000366210938
2024-08-23,112.62000274658203
2024-08-26,113.0199966430664
2024-08-27,113.45999908447266
2024-08-28,114.31999969482422
2024-08-29,116.1500015258789
2024-08-30,116.0999984741211
2024-09-03,116.18000030517578
2024-09-04,116.0
2024-09-05,115.08000183105469
2024-09-06,114.48999786376953
2024-09-09,116.91000366210938
2024-09-10,116.83999633789062
2024-09-11,114.05999755859375
2024-09-12,115.16999816894531
2024-09-13,115.36000061035156
2024-09-16,116.62999725341797
2024-09-17,117.06999969482422
2024-09-18,116.69999694824219
2024-09-19,115.94000244140625
2024-09-20,116.31999969482422
2024-09-23,116.9800033569336
2024-09-24,116.47000122070312
2024-09-25,116.62999725341797
2024-09-26,116.5199966430664
2024-09-27,116.77999877929688
2024-09-30,117.61000061035156
2024-10-01,117.95999908447266
2024-10-02,117.58000183105469
2024-10-03,116.66000366210938
2024-10-04,118.08999633789062
2024-10-07,114.44000244140625
2024-10-08,115.62000274658203
2024-10-09,116.29000091552734
2024-10-10,116.30999755859375
2024-10-11,117.36000061035156
2024-10-14,118.48999786376953
2024-10-15,118.58999633789062
2024-10-16,119.62000274658203
2024-10-17,122.33000183105469
2024-10-18,122.0
2024-10-21,120.93000030517578
2024-10-22,120.05999755859375
2024-10-23,119.8499984741211
2024-10-24,120.45999908447266
2024-10-25,112.26000213623047
2024-10-28,113.38999938964844
2024-10-29,112.13999938964844
2024-10-30,112.72000122070312
2024-10-31,110.44000244140625
2024-11-01,110.08999633789062
2024-11-04,111.16000366210938
2024-11-05,111.62999725341797
2024-11-06,116.72000122070312
2024-11-07,115.19000244140625
2024-11-08,117.43000030517578
2024-11-11,117.69999694824219
2024-11-12,117.9000015258789
2024-11-13,117.63999938964844
2024-11-14,116.43000030517578
2024-11-15,117.94999694824219
2024-11-18,118.12999725341797
2024-11-19,116.81999969482422
2024-11-20,118.20999908447266
2024-11-21,119.63999938964844
