Date,DELL
2022-10-21,36.849998474121094
2022-10-24,37.279998779296875
2022-10-25,37.7400016784668
2022-10-26,37.790000915527344
2022-10-27,37.7599983215332
2022-10-28,39.15999984741211
2022-10-31,38.400001525878906
2022-11-01,39.150001525878906
2022-11-02,37.66999816894531
2022-11-03,37.349998474121094
2022-11-04,39.0
2022-11-07,39.869998931884766
2022-11-08,40.41999816894531
2022-11-09,39.33000183105469
2022-11-10,41.720001220703125
2022-11-11,42.68000030517578
2022-11-14,42.25
2022-11-15,42.349998474121094
2022-11-16,41.18000030517578
2022-11-17,41.7599983215332
2022-11-18,42.040000915527344
2022-11-21,41.06999969482422
2022-11-22,43.849998474121094
2022-11-23,44.61000061035156
2022-11-25,44.630001068115234
2022-11-28,43.58000183105469
2022-11-29,43.52000045776367
2022-11-30,44.790000915527344
2022-12-01,44.900001525878906
2022-12-02,44.540000915527344
2022-12-05,43.06999969482422
2022-12-06,42.470001220703125
2022-12-07,41.91999816894531
2022-12-08,42.22999954223633
2022-12-09,41.83000183105469
2022-12-12,42.869998931884766
2022-12-13,42.849998474121094
2022-12-14,41.68000030517578
2022-12-15,39.380001068115234
2022-12-16,39.25
2022-12-19,39.0
2022-12-20,38.95000076293945
2022-12-21,39.119998931884766
2022-12-22,39.13999938964844
2022-12-23,39.119998931884766
2022-12-27,39.40999984741211
2022-12-28,38.7599983215332
2022-12-29,39.81999969482422
2022-12-30,40.220001220703125
2023-01-03,40.900001525878906
2023-01-04,40.939998626708984
2023-01-05,40.869998931884766
2023-01-06,42.41999816894531
2023-01-09,42.279998779296875
2023-01-10,42.4900016784668
2023-01-11,40.77000045776367
2023-01-12,39.93000030517578
2023-01-13,40.18000030517578
2023-01-17,40.029998779296875
2023-01-18,40.02000045776367
2023-01-19,39.459999084472656
2023-01-20,40.2599983215332
2023-01-23,41.040000915527344
2023-01-24,40.59000015258789
2023-01-25,40.52000045776367
2023-01-26,40.9900016784668
2023-01-27,40.310001373291016
2023-01-30,40.0099983215332
2023-01-31,40.619998931884766
2023-02-01,41.22999954223633
2023-02-02,42.41999816894531
2023-02-03,42.2400016784668
2023-02-06,40.959999084472656
2023-02-07,41.9900016784668
2023-02-08,41.84000015258789
2023-02-09,42.040000915527344
2023-02-10,42.720001220703125
2023-02-13,43.400001525878906
2023-02-14,43.029998779296875
2023-02-15,42.79999923706055
2023-02-16,42.720001220703125
2023-02-17,42.47999954223633
2023-02-21,41.88999938964844
2023-02-22,41.810001373291016
2023-02-23,42.029998779296875
2023-02-24,41.61000061035156
2023-02-27,41.0
2023-02-28,40.63999938964844
2023-03-01,40.439998626708984
2023-03-02,40.16999816894531
2023-03-03,39.790000915527344
2023-03-06,39.06999969482422
2023-03-07,38.0
2023-03-08,38.77000045776367
2023-03-09,37.79999923706055
2023-03-10,36.720001220703125
2023-03-13,36.56999969482422
2023-03-14,37.54999923706055
2023-03-15,37.5099983215332
2023-03-16,38.04999923706055
2023-03-17,37.220001220703125
2023-03-20,38.54999923706055
2023-03-21,39.150001525878906
2023-03-22,38.08000183105469
2023-03-23,37.81999969482422
2023-03-24,37.380001068115234
2023-03-27,37.9900016784668
2023-03-28,38.310001373291016
2023-03-29,39.119998931884766
2023-03-30,39.86000061035156
2023-03-31,40.209999084472656
2023-04-03,40.970001220703125
2023-04-04,40.869998931884766
2023-04-05,40.79999923706055
2023-04-06,40.22999954223633
2023-04-10,41.43000030517578
2023-04-11,41.599998474121094
2023-04-12,41.869998931884766
2023-04-13,42.650001525878906
2023-04-14,43.279998779296875
2023-04-17,43.93000030517578
2023-04-18,45.5
2023-04-19,43.83000183105469
2023-04-20,42.91999816894531
2023-04-21,43.11000061035156
2023-04-24,42.68000030517578
2023-04-25,41.709999084472656
2023-04-26,41.66999816894531
2023-04-27,42.79999923706055
2023-04-28,43.4900016784668
2023-05-01,43.81999969482422
2023-05-02,44.7599983215332
2023-05-03,45.15999984741211
2023-05-04,44.18000030517578
2023-05-05,45.38999938964844
2023-05-08,46.02000045776367
2023-05-09,45.97999954223633
2023-05-10,45.83000183105469
2023-05-11,44.70000076293945
2023-05-12,44.7599983215332
2023-05-15,44.93000030517578
2023-05-16,45.380001068115234
2023-05-17,45.849998474121094
2023-05-18,47.119998931884766
2023-05-19,47.75
2023-05-22,47.540000915527344
2023-05-23,46.349998474121094
2023-05-24,45.90999984741211
2023-05-25,48.08000183105469
2023-05-26,48.5099983215332
2023-05-30,47.31999969482422
2023-05-31,44.810001373291016
2023-06-01,45.459999084472656
2023-06-02,47.27000045776367
2023-06-05,45.47999954223633
2023-06-06,46.849998474121094
2023-06-07,47.65999984741211
2023-06-08,47.88999938964844
2023-06-09,47.61000061035156
2023-06-12,48.06999969482422
2023-06-13,48.79999923706055
2023-06-14,49.380001068115234
2023-06-15,50.20000076293945
2023-06-16,49.66999816894531
2023-06-20,49.33000183105469
2023-06-21,50.060001373291016
2023-06-22,51.279998779296875
2023-06-23,50.869998931884766
2023-06-26,51.31999969482422
2023-06-27,51.38999938964844
2023-06-28,51.77000045776367
2023-06-29,53.099998474121094
2023-06-30,54.11000061035156
2023-07-03,54.61000061035156
2023-07-05,54.209999084472656
2023-07-06,53.79999923706055
2023-07-07,53.529998779296875
2023-07-10,54.869998931884766
2023-07-11,55.7400016784668
2023-07-12,54.16999816894531
2023-07-13,55.63999938964844
2023-07-14,55.41999816894531
2023-07-17,54.70000076293945
2023-07-18,53.83000183105469
2023-07-19,54.29999923706055
2023-07-20,53.599998474121094
2023-07-21,53.560001373291016
2023-07-24,53.72999954223633
2023-07-25,54.369998931884766
2023-07-26,53.91999816894531
2023-07-27,53.709999084472656
2023-07-28,52.61000061035156
2023-07-31,52.91999816894531
2023-08-01,53.369998931884766
2023-08-02,52.95000076293945
2023-08-03,53.5099983215332
2023-08-04,53.2400016784668
2023-08-07,54.56999969482422
2023-08-08,57.58000183105469
2023-08-09,56.56999969482422
2023-08-10,56.0
2023-08-11,56.84000015258789
2023-08-14,56.7599983215332
2023-08-15,55.72999954223633
2023-08-16,55.220001220703125
2023-08-17,54.86000061035156
2023-08-18,54.93000030517578
2023-08-21,56.04999923706055
2023-08-22,55.79999923706055
2023-08-23,56.83000183105469
2023-08-24,56.709999084472656
2023-08-25,56.209999084472656
2023-08-28,57.189998626708984
2023-08-29,56.5
2023-08-30,55.689998626708984
2023-08-31,56.2400016784668
2023-09-01,68.19000244140625
2023-09-05,68.0999984741211
2023-09-06,70.47000122070312
2023-09-07,68.9800033569336
2023-09-08,70.5
2023-09-11,72.16000366210938
2023-09-12,70.7300033569336
2023-09-13,70.44999694824219
2023-09-14,71.16000366210938
2023-09-15,69.29000091552734
2023-09-18,69.1500015258789
2023-09-19,69.9000015258789
2023-09-20,68.94000244140625
2023-09-21,68.44000244140625
2023-09-22,70.05000305175781
2023-09-25,70.02999877929688
2023-09-26,68.93000030517578
2023-09-27,67.94999694824219
2023-09-28,68.5
2023-09-29,68.9000015258789
2023-10-02,67.69999694824219
2023-10-03,67.23999786376953
2023-10-04,67.19999694824219
2023-10-05,66.19000244140625
2023-10-06,66.41000366210938
2023-10-09,67.18000030517578
2023-10-10,67.9800033569336
2023-10-11,70.33999633789062
2023-10-12,69.05000305175781
2023-10-13,68.04000091552734
2023-10-16,67.76000213623047
2023-10-17,67.9000015258789
2023-10-18,66.88999938964844
2023-10-19,67.02999877929688
2023-10-20,65.91000366210938
2023-10-23,65.54000091552734
2023-10-24,66.94999694824219
2023-10-25,66.33999633789062
2023-10-26,64.51000213623047
2023-10-27,65.95999908447266
2023-10-30,66.43000030517578
2023-10-31,66.91000366210938
2023-11-01,68.66999816894531
2023-11-02,68.6500015258789
2023-11-03,69.51000213623047
2023-11-06,71.97000122070312
2023-11-07,71.61000061035156
2023-11-08,72.4800033569336
2023-11-09,72.23999786376953
2023-11-10,73.5
2023-11-13,73.7699966430664
2023-11-14,73.88999938964844
2023-11-15,72.94000244140625
2023-11-16,72.54000091552734
2023-11-17,73.5999984741211
2023-11-20,73.36000061035156
2023-11-21,73.62000274658203
2023-11-22,74.68000030517578
2023-11-24,74.41000366210938
2023-11-27,74.45999908447266
2023-11-28,74.02999877929688
2023-11-29,75.05999755859375
2023-11-30,75.87000274658203
2023-12-01,71.93000030517578
2023-12-04,69.31999969482422
2023-12-05,69.29000091552734
2023-12-06,67.62999725341797
2023-12-07,68.58999633789062
2023-12-08,68.69999694824219
2023-12-11,69.23999786376953
2023-12-12,69.98999786376953
2023-12-13,69.87000274658203
2023-12-14,72.43000030517578
2023-12-15,71.62000274658203
2023-12-18,73.37000274658203
2023-12-19,73.52999877929688
2023-12-20,72.41999816894531
2023-12-21,75.31999969482422
2023-12-22,75.70999908447266
2023-12-26,77.0
2023-12-27,77.26000213623047
2023-12-28,76.68000030517578
2023-12-29,76.5
2024-01-02,74.79000091552734
2024-01-03,76.5999984741211
2024-01-04,75.97000122070312
2024-01-05,75.83999633789062
2024-01-08,79.36000061035156
2024-01-09,77.11000061035156
2024-01-10,78.25
2024-01-11,79.70999908447266
2024-01-12,79.30999755859375
2024-01-16,79.5199966430664
2024-01-17,77.66000366210938
2024-01-18,78.41000366210938
2024-01-19,83.19000244140625
2024-01-22,81.13999938964844
2024-01-23,82.43000030517578
2024-01-24,83.70999908447266
2024-01-25,83.04000091552734
2024-01-26,84.22000122070312
2024-01-29,83.41000366210938
2024-01-30,84.80000305175781
2024-01-31,82.87999725341797
2024-02-01,85.77999877929688
2024-02-02,86.31999969482422
2024-02-05,85.70999908447266
2024-02-06,82.68000030517578
2024-02-07,83.73999786376953
2024-02-08,84.80000305175781
2024-02-09,86.19999694824219
2024-02-12,86.62000274658203
2024-02-13,83.9800033569336
2024-02-14,86.04000091552734
2024-02-15,82.72000122070312
2024-02-16,84.20999908447266
2024-02-20,82.45999908447266
2024-02-21,81.38999938964844
2024-02-22,87.79000091552734
2024-02-23,90.3499984741211
2024-02-26,92.7699966430664
2024-02-27,91.55999755859375
2024-02-28,93.25
2024-02-29,94.66000366210938
2024-03-01,124.58999633789062
2024-03-04,121.77999877929688
2024-03-05,117.75
2024-03-06,118.5
2024-03-07,120.5
2024-03-08,116.25
2024-03-11,115.86000061035156
2024-03-12,113.55000305175781
2024-03-13,110.0
2024-03-14,106.44999694824219
2024-03-15,107.0
2024-03-18,106.62999725341797
2024-03-19,107.5199966430664
2024-03-20,111.06999969482422
2024-03-21,114.04000091552734
2024-03-22,112.23999786376953
2024-03-25,113.0
2024-03-26,114.6500015258789
2024-03-27,111.68000030517578
2024-03-28,114.11000061035156
2024-04-01,119.63999938964844
2024-04-02,118.44000244140625
2024-04-03,128.5800018310547
2024-04-04,127.16000366210938
2024-04-05,132.72000122070312
2024-04-08,127.1500015258789
2024-04-09,123.7300033569336
2024-04-10,123.37000274658203
2024-04-11,124.04000091552734
2024-04-12,117.76000213623047
2024-04-15,117.80999755859375
2024-04-16,121.08000183105469
2024-04-17,119.62000274658203
2024-04-18,118.37000274658203
2024-04-19,114.87000274658203
2024-04-22,115.54000091552734
2024-04-23,120.62999725341797
2024-04-24,120.19999694824219
2024-04-25,124.91000366210938
2024-04-26,125.05999755859375
2024-04-29,127.69999694824219
2024-04-30,124.63999938964844
2024-05-01,118.77999877929688
2024-05-02,123.38999938964844
2024-05-03,125.0999984741211
2024-05-06,129.3300018310547
2024-05-07,127.55000305175781
2024-05-08,131.61000061035156
2024-05-09,131.67999267578125
2024-05-10,132.77000427246094
2024-05-13,131.00999450683594
2024-05-14,134.1199951171875
2024-05-15,149.16000366210938
2024-05-16,146.3000030517578
2024-05-17,149.52000427246094
2024-05-20,145.4499969482422
2024-05-21,147.24000549316406
2024-05-22,147.77999877929688
2024-05-23,153.57000732421875
2024-05-24,160.17999267578125
2024-05-28,166.0800018310547
2024-05-29,179.2100067138672
2024-05-30,169.9199981689453
2024-05-31,139.55999755859375
2024-06-03,132.02999877929688
2024-06-04,135.75999450683594
2024-06-05,137.66000366210938
2024-06-06,133.9600067138672
2024-06-07,129.97000122070312
2024-06-10,132.4499969482422
2024-06-11,131.63999938964844
2024-06-12,131.80999755859375
2024-06-13,135.02000427246094
2024-06-14,134.97999572753906
2024-06-17,142.02999877929688
2024-06-18,149.14999389648438
2024-06-20,148.52000427246094
2024-06-21,145.05999755859375
2024-06-24,137.55999755859375
2024-06-25,140.35000610351562
2024-06-26,138.24000549316406
2024-06-27,139.42999267578125
2024-06-28,137.91000366210938
2024-07-01,142.82000732421875
2024-07-02,143.47000122070312
2024-07-03,142.6699981689453
2024-07-05,138.9600067138672
2024-07-08,145.97000122070312
2024-07-09,145.74000549316406
2024-07-10,145.77000427246094
2024-07-11,140.72000122070312
2024-07-12,139.57000732421875
2024-07-15,137.22000122070312
2024-07-16,134.25999450683594
2024-07-17,125.16999816894531
2024-07-18,125.33999633789062
2024-07-19,125.79000091552734
2024-07-22,128.74000549316406
2024-07-23,125.8499984741211
2024-07-24,116.12000274658203
2024-07-25,111.43000030517578
2024-07-26,113.55999755859375
2024-07-29,111.19999694824219
2024-07-30,108.61000061035156
2024-07-31,113.68000030517578
2024-08-01,108.43000030517578
2024-08-02,102.29000091552734
2024-08-05,98.18000030517578
2024-08-06,94.66999816894531
2024-08-07,87.88999938964844
2024-08-08,91.45999908447266
2024-08-09,92.55000305175781
2024-08-12,95.2699966430664
2024-08-13,99.94000244140625
2024-08-14,102.94999694824219
2024-08-15,110.20999908447266
2024-08-16,111.30000305175781
2024-08-19,111.87000274658203
2024-08-20,110.70999908447266
2024-08-21,111.69999694824219
2024-08-22,108.9800033569336
2024-08-23,112.01000213623047
2024-08-26,111.66999816894531
2024-08-27,111.86000061035156
2024-08-28,111.55999755859375
2024-08-29,110.73999786376953
2024-08-30,115.54000091552734
2024-09-03,110.7699966430664
2024-09-04,109.05999755859375
2024-09-05,107.16000366210938
2024-09-06,102.0
2024-09-09,105.88999938964844
2024-09-10,106.63999938964844
2024-09-11,108.80000305175781
2024-09-12,112.1500015258789
2024-09-13,114.30000305175781
2024-09-16,115.4000015258789
2024-09-17,116.81999969482422
2024-09-18,115.98999786376953
2024-09-19,117.7699966430664
2024-09-20,117.5
2024-09-23,117.56999969482422
2024-09-24,117.30999755859375
2024-09-25,120.16999816894531
2024-09-26,126.48999786376953
2024-09-27,120.22000122070312
2024-09-30,118.54000091552734
2024-10-01,113.16000366210938
2024-10-02,113.45999908447266
2024-10-03,115.66999816894531
2024-10-04,120.41999816894531
2024-10-07,119.08999633789062
2024-10-08,121.93000030517578
2024-10-09,122.33999633789062
2024-10-10,124.80000305175781
2024-10-11,127.7300033569336
2024-10-14,128.35000610351562
2024-10-15,125.83000183105469
2024-10-16,126.7300033569336
2024-10-17,129.17999267578125
2024-10-18,126.45999908447266
2024-10-21,125.66000366210938
2024-10-22,120.4000015258789
2024-10-23,119.48999786376953
2024-10-24,120.56999969482422
2024-10-25,122.55000305175781
2024-10-28,120.66000366210938
2024-10-29,121.62999725341797
2024-10-30,129.39999389648438
2024-10-31,123.62999725341797
2024-11-01,130.8699951171875
2024-11-04,129.85000610351562
2024-11-05,133.4600067138672
2024-11-06,138.35000610351562
2024-11-07,137.8699951171875
2024-11-08,134.22999572753906
2024-11-11,138.50999450683594
2024-11-12,136.47000122070312
2024-11-13,134.52999877929688
2024-11-14,134.42999267578125
2024-11-15,131.63999938964844
2024-11-18,136.00999450683594
2024-11-19,135.89999389648438
2024-11-20,133.9600067138672
2024-11-21,138.9199981689453
