Date,DHI
2022-12-13,87.29000091552734
2022-12-14,87.4000015258789
2022-12-15,90.44999694824219
2022-12-16,89.37999725341797
2022-12-19,88.08999633789062
2022-12-20,87.6500015258789
2022-12-21,89.75
2022-12-22,90.3499984741211
2022-12-23,89.18000030517578
2022-12-27,89.2699966430664
2022-12-28,87.7699966430664
2022-12-29,89.4000015258789
2022-12-30,89.13999938964844
2023-01-03,90.68000030517578
2023-01-04,91.63999938964844
2023-01-05,92.30999755859375
2023-01-06,93.58000183105469
2023-01-09,92.7699966430664
2023-01-10,93.58000183105469
2023-01-11,95.62000274658203
2023-01-12,95.58999633789062
2023-01-13,94.95999908447266
2023-01-17,95.36000061035156
2023-01-18,94.70999908447266
2023-01-19,92.0199966430664
2023-01-20,94.4800033569336
2023-01-23,95.68000030517578
2023-01-24,97.0
2023-01-25,95.4800033569336
2023-01-26,96.80999755859375
2023-01-27,96.5199966430664
2023-01-30,94.83000183105469
2023-01-31,98.69000244140625
2023-02-01,99.9000015258789
2023-02-02,102.94000244140625
2023-02-03,99.47000122070312
2023-02-06,98.18000030517578
2023-02-07,99.44999694824219
2023-02-08,97.41000366210938
2023-02-09,97.70999908447266
2023-02-10,98.58999633789062
2023-02-13,100.5199966430664
2023-02-14,99.16999816894531
2023-02-15,99.23999786376953
2023-02-16,97.1500015258789
2023-02-17,94.37999725341797
2023-02-21,90.26000213623047
2023-02-22,91.13999938964844
2023-02-23,92.26000213623047
2023-02-24,91.16000366210938
2023-02-27,91.48999786376953
2023-02-28,92.4800033569336
2023-03-01,90.88999938964844
2023-03-02,90.79000091552734
2023-03-03,92.77999877929688
2023-03-06,91.45999908447266
2023-03-07,91.16999816894531
2023-03-08,93.79000091552734
2023-03-09,94.94000244140625
2023-03-10,94.0999984741211
2023-03-13,95.58999633789062
2023-03-14,97.5199966430664
2023-03-15,96.27999877929688
2023-03-16,98.08000183105469
2023-03-17,97.44000244140625
2023-03-20,96.62999725341797
2023-03-21,96.83999633789062
2023-03-22,95.70999908447266
2023-03-23,96.27999877929688
2023-03-24,96.93000030517578
2023-03-27,95.29000091552734
2023-03-28,95.69999694824219
2023-03-29,95.76000213623047
2023-03-30,95.2300033569336
2023-03-31,97.69000244140625
2023-04-03,98.12000274658203
2023-04-04,97.41000366210938
2023-04-05,97.38999938964844
2023-04-06,95.63999938964844
2023-04-10,96.22000122070312
2023-04-11,99.7699966430664
2023-04-12,98.86000061035156
2023-04-13,97.9800033569336
2023-04-14,98.25
2023-04-17,99.4800033569336
2023-04-18,102.18000030517578
2023-04-19,101.86000061035156
2023-04-20,107.5999984741211
2023-04-21,106.58000183105469
2023-04-24,108.51000213623047
2023-04-25,108.20999908447266
2023-04-26,106.06999969482422
2023-04-27,108.33999633789062
2023-04-28,109.81999969482422
2023-05-01,108.41999816894531
2023-05-02,108.58000183105469
2023-05-03,109.62999725341797
2023-05-04,107.22000122070312
2023-05-05,108.12000274658203
2023-05-08,108.5
2023-05-09,108.98999786376953
2023-05-10,108.7699966430664
2023-05-11,109.1500015258789
2023-05-12,108.58999633789062
2023-05-15,109.80000305175781
2023-05-16,111.80000305175781
2023-05-17,112.29000091552734
2023-05-18,112.4800033569336
2023-05-19,110.19000244140625
2023-05-22,108.08000183105469
2023-05-23,105.88999938964844
2023-05-24,106.44000244140625
2023-05-25,106.80000305175781
2023-05-26,106.70999908447266
2023-05-30,107.38999938964844
2023-05-31,106.83999633789062
2023-06-01,108.4800033569336
2023-06-02,112.0199966430664
2023-06-05,111.41999816894531
2023-06-06,115.2699966430664
2023-06-07,113.94999694824219
2023-06-08,113.2699966430664
2023-06-09,114.01000213623047
2023-06-12,116.05999755859375
2023-06-13,115.77999877929688
2023-06-14,113.5999984741211
2023-06-15,115.41000366210938
2023-06-16,116.4000015258789
2023-06-20,118.31999969482422
2023-06-21,118.95999908447266
2023-06-22,119.62999725341797
2023-06-23,120.4000015258789
2023-06-26,119.88999938964844
2023-06-27,123.05000305175781
2023-06-28,122.19999694824219
2023-06-29,120.33999633789062
2023-06-30,121.69000244140625
2023-07-03,120.16999816894531
2023-07-05,119.29000091552734
2023-07-06,114.86000061035156
2023-07-07,115.38999938964844
2023-07-10,119.19000244140625
2023-07-11,119.41000366210938
2023-07-12,123.70999908447266
2023-07-13,126.45999908447266
2023-07-14,130.30999755859375
2023-07-17,128.0500030517578
2023-07-18,127.87999725341797
2023-07-19,127.8499984741211
2023-07-20,125.41999816894531
2023-07-21,127.58000183105469
2023-07-24,130.00999450683594
2023-07-25,131.0
2023-07-26,128.63999938964844
2023-07-27,127.05000305175781
2023-07-28,127.55000305175781
2023-07-31,127.0199966430664
2023-08-01,127.91999816894531
2023-08-02,125.73999786376953
2023-08-03,123.1500015258789
2023-08-04,125.70999908447266
2023-08-07,127.48999786376953
2023-08-08,127.52999877929688
2023-08-09,126.05999755859375
2023-08-10,123.44999694824219
2023-08-11,123.01000213623047
2023-08-14,123.27999877929688
2023-08-15,126.83999633789062
2023-08-16,122.69000244140625
2023-08-17,116.5
2023-08-18,117.30999755859375
2023-08-21,115.94000244140625
2023-08-22,117.12999725341797
2023-08-23,117.86000061035156
2023-08-24,116.69999694824219
2023-08-25,114.94000244140625
2023-08-28,115.62000274658203
2023-08-29,117.2300033569336
2023-08-30,119.0
2023-08-31,119.0199966430664
2023-09-01,120.18000030517578
2023-09-05,114.27999877929688
2023-09-06,115.62999725341797
2023-09-07,117.11000061035156
2023-09-08,117.30999755859375
2023-09-11,117.87999725341797
2023-09-12,114.63999938964844
2023-09-13,113.86000061035156
2023-09-14,115.19999694824219
2023-09-15,112.37000274658203
2023-09-18,113.19000244140625
2023-09-19,113.58999633789062
2023-09-20,113.19999694824219
2023-09-21,109.05000305175781
2023-09-22,109.30000305175781
2023-09-25,108.16999816894531
2023-09-26,107.45999908447266
2023-09-27,107.01000213623047
2023-09-28,108.91999816894531
2023-09-29,107.47000122070312
2023-10-02,106.18000030517578
2023-10-03,102.8499984741211
2023-10-04,104.37000274658203
2023-10-05,103.79000091552734
2023-10-06,104.30000305175781
2023-10-09,106.11000061035156
2023-10-10,107.19999694824219
2023-10-11,108.66999816894531
2023-10-12,102.3499984741211
2023-10-13,103.66000366210938
2023-10-16,104.5199966430664
2023-10-17,104.93000030517578
2023-10-18,102.44000244140625
2023-10-19,101.23999786376953
2023-10-20,100.66000366210938
2023-10-23,102.12000274658203
2023-10-24,101.76000213623047
2023-10-25,100.66000366210938
2023-10-26,101.6500015258789
2023-10-27,101.69999694824219
2023-10-30,102.12999725341797
2023-10-31,104.4000015258789
2023-11-01,109.30000305175781
2023-11-02,114.02999877929688
2023-11-03,118.86000061035156
2023-11-06,117.72000122070312
2023-11-07,121.16999816894531
2023-11-08,121.80999755859375
2023-11-09,120.68000030517578
2023-11-10,122.69999694824219
2023-11-13,122.31999969482422
2023-11-14,128.89999389648438
2023-11-15,127.9000015258789
2023-11-16,127.62999725341797
2023-11-17,128.05999755859375
2023-11-20,128.39999389648438
2023-11-21,126.75
2023-11-22,127.0199966430664
2023-11-24,127.4800033569336
2023-11-27,126.2699966430664
2023-11-28,125.95999908447266
2023-11-29,127.26000213623047
2023-11-30,127.66999816894531
2023-12-01,130.86000061035156
2023-12-04,130.49000549316406
2023-12-05,130.72999572753906
2023-12-06,133.61000061035156
2023-12-07,136.33999633789062
2023-12-08,138.4600067138672
2023-12-11,138.89999389648438
2023-12-12,139.8000030517578
2023-12-13,144.1699981689453
2023-12-14,153.1300048828125
2023-12-15,150.11000061035156
2023-12-18,148.60000610351562
2023-12-19,150.24000549316406
2023-12-20,149.38999938964844
2023-12-21,150.3300018310547
2023-12-22,149.94000244140625
2023-12-26,150.7100067138672
2023-12-27,151.75
2023-12-28,151.97999572753906
2023-12-29,151.97999572753906
2024-01-02,149.8800048828125
2024-01-03,147.9499969482422
2024-01-04,147.69000244140625
2024-01-05,148.6300048828125
2024-01-08,152.27999877929688
2024-01-09,151.75999450683594
2024-01-10,154.52000427246094
2024-01-11,154.97999572753906
2024-01-12,153.9199981689453
2024-01-16,152.99000549316406
2024-01-17,151.9600067138672
2024-01-18,152.52999877929688
2024-01-19,155.3000030517578
2024-01-22,157.6999969482422
2024-01-23,143.1300048828125
2024-01-24,139.2100067138672
2024-01-25,141.57000732421875
2024-01-26,140.5
2024-01-29,140.1999969482422
2024-01-30,143.25999450683594
2024-01-31,142.91000366210938
2024-02-01,147.3300018310547
2024-02-02,146.88999938964844
2024-02-05,145.22999572753906
2024-02-06,143.02999877929688
2024-02-07,144.63999938964844
2024-02-08,144.5800018310547
2024-02-09,144.91000366210938
2024-02-12,148.27999877929688
2024-02-13,142.3699951171875
2024-02-14,145.5
2024-02-15,145.3800048828125
2024-02-16,141.27000427246094
2024-02-20,143.47000122070312
2024-02-21,143.99000549316406
2024-02-22,145.1300048828125
2024-02-23,146.10000610351562
2024-02-26,145.86000061035156
2024-02-27,145.44000244140625
2024-02-28,145.97999572753906
2024-02-29,149.44000244140625
2024-03-01,152.97000122070312
2024-03-04,152.47000122070312
2024-03-05,151.1199951171875
2024-03-06,151.8800048828125
2024-03-07,155.3000030517578
2024-03-08,153.5800018310547
2024-03-11,152.7100067138672
2024-03-12,154.6199951171875
2024-03-13,155.1999969482422
2024-03-14,150.32000732421875
2024-03-15,151.69000244140625
2024-03-18,151.50999450683594
2024-03-19,156.08999633789062
2024-03-20,158.5800018310547
2024-03-21,161.39999389648438
2024-03-22,161.82000732421875
2024-03-25,159.77999877929688
2024-03-26,159.27000427246094
2024-03-27,162.0500030517578
2024-03-28,164.5500030517578
2024-04-01,161.8800048828125
2024-04-02,155.64999389648438
2024-04-03,157.82000732421875
2024-04-04,156.1300048828125
2024-04-05,158.52000427246094
2024-04-08,156.74000549316406
2024-04-09,158.3699951171875
2024-04-10,148.25
2024-04-11,150.69000244140625
2024-04-12,151.7100067138672
2024-04-15,149.07000732421875
2024-04-16,146.0500030517578
2024-04-17,145.74000549316406
2024-04-18,145.8800048828125
2024-04-19,142.19000244140625
2024-04-22,143.07000732421875
2024-04-23,148.02999877929688
2024-04-24,146.1199951171875
2024-04-25,144.1999969482422
2024-04-26,145.3300018310547
2024-04-29,145.97000122070312
2024-04-30,142.49000549316406
2024-05-01,142.47999572753906
2024-05-02,145.4600067138672
2024-05-03,148.47999572753906
2024-05-06,151.25999450683594
2024-05-07,151.39999389648438
2024-05-08,147.74000549316406
2024-05-09,149.5
2024-05-10,149.97000122070312
2024-05-13,146.86000061035156
2024-05-14,148.0
2024-05-15,157.5800018310547
2024-05-16,150.97000122070312
2024-05-17,151.5
2024-05-20,149.7899932861328
2024-05-21,149.3800048828125
2024-05-22,144.58999633789062
2024-05-23,142.82000732421875
2024-05-24,144.6199951171875
2024-05-28,142.85000610351562
2024-05-29,141.3800048828125
2024-05-30,145.49000549316406
2024-05-31,147.8000030517578
2024-06-03,146.92999267578125
2024-06-04,143.8699951171875
2024-06-05,146.08999633789062
2024-06-06,143.6999969482422
2024-06-07,140.22000122070312
2024-06-10,142.22000122070312
2024-06-11,139.55999755859375
2024-06-12,143.72999572753906
2024-06-13,143.4600067138672
2024-06-14,142.77999877929688
2024-06-17,143.25999450683594
2024-06-18,139.39999389648438
2024-06-20,141.14999389648438
2024-06-21,142.38999938964844
2024-06-24,144.0500030517578
2024-06-25,140.44000244140625
2024-06-26,140.32000732421875
2024-06-27,141.1999969482422
2024-06-28,140.92999267578125
2024-07-01,137.02000427246094
2024-07-02,135.2100067138672
2024-07-03,136.02999877929688
2024-07-05,135.55999755859375
2024-07-08,136.17999267578125
2024-07-09,136.0
2024-07-10,139.58999633789062
2024-07-11,149.72999572753906
2024-07-12,153.74000549316406
2024-07-15,152.16000366210938
2024-07-16,162.25999450683594
2024-07-17,157.50999450683594
2024-07-18,173.4199981689453
2024-07-19,173.83999633789062
2024-07-22,177.16000366210938
2024-07-23,176.55999755859375
2024-07-24,171.07000732421875
2024-07-25,172.6999969482422
2024-07-26,176.94000244140625
2024-07-29,178.7100067138672
2024-07-30,180.44000244140625
2024-07-31,179.92999267578125
2024-08-01,179.0500030517578
2024-08-02,177.6199951171875
2024-08-05,173.72999572753906
2024-08-06,173.63999938964844
2024-08-07,169.0
2024-08-08,172.72999572753906
2024-08-09,172.97000122070312
2024-08-12,172.07000732421875
2024-08-13,175.0399932861328
2024-08-14,174.2100067138672
2024-08-15,175.2899932861328
2024-08-16,178.02000427246094
2024-08-19,181.4499969482422
2024-08-20,179.61000061035156
2024-08-21,186.4600067138672
2024-08-22,185.74000549316406
2024-08-23,191.7899932861328
2024-08-26,189.05999755859375
2024-08-27,187.5399932861328
2024-08-28,187.57000732421875
2024-08-29,186.85000610351562
2024-08-30,188.75999450683594
2024-09-03,184.49000549316406
2024-09-04,184.19000244140625
2024-09-05,183.72000122070312
2024-09-06,186.13999938964844
2024-09-09,187.52000427246094
2024-09-10,187.52999877929688
2024-09-11,185.16000366210938
2024-09-12,188.80999755859375
2024-09-13,194.8000030517578
2024-09-16,194.60000610351562
2024-09-17,195.35000610351562
2024-09-18,194.19000244140625
2024-09-19,197.05999755859375
2024-09-20,191.88999938964844
2024-09-23,193.4600067138672
2024-09-24,192.3699951171875
2024-09-25,187.1699981689453
2024-09-26,188.00999450683594
2024-09-27,190.35000610351562
2024-09-30,190.77000427246094
2024-10-01,192.72000122070312
2024-10-02,190.55999755859375
2024-10-03,190.2100067138672
2024-10-04,184.63999938964844
2024-10-07,185.16000366210938
2024-10-08,185.47999572753906
2024-10-09,185.25999450683594
2024-10-10,183.38999938964844
2024-10-11,182.82000732421875
2024-10-14,187.11000061035156
2024-10-15,189.39999389648438
2024-10-16,192.42999267578125
2024-10-17,190.9499969482422
2024-10-18,194.55999755859375
2024-10-21,186.27000427246094
2024-10-22,180.38999938964844
2024-10-23,180.2899932861328
2024-10-24,182.6999969482422
2024-10-25,179.24000549316406
2024-10-28,180.3800048828125
2024-10-29,167.32000732421875
2024-10-30,169.2899932861328
2024-10-31,169.0
2024-11-01,167.63999938964844
2024-11-04,170.74000549316406
2024-11-05,173.27000427246094
2024-11-06,166.7100067138672
2024-11-07,168.11000061035156
2024-11-08,168.7899932861328
2024-11-11,167.4600067138672
2024-11-12,161.8300018310547
2024-11-13,161.1300048828125
2024-11-14,163.74000549316406
2024-11-15,161.61000061035156
2024-11-18,161.4499969482422
2024-11-19,162.3000030517578
2024-11-20,163.1199951171875
2024-11-21,161.86000061035156
