Date,KHC
2022-06-17,35.58000183105469
2022-06-21,36.61000061035156
2022-06-22,37.04999923706055
2022-06-23,37.849998474121094
2022-06-24,38.400001525878906
2022-06-27,38.65999984741211
2022-06-28,37.72999954223633
2022-06-29,37.97999954223633
2022-06-30,38.13999938964844
2022-07-01,38.63999938964844
2022-07-05,38.119998931884766
2022-07-06,38.20000076293945
2022-07-07,38.08000183105469
2022-07-08,38.369998931884766
2022-07-11,38.61000061035156
2022-07-12,38.79999923706055
2022-07-13,39.18000030517578
2022-07-14,38.7599983215332
2022-07-15,38.0099983215332
2022-07-18,38.43000030517578
2022-07-19,38.7400016784668
2022-07-20,38.2599983215332
2022-07-21,37.95000076293945
2022-07-22,38.31999969482422
2022-07-25,38.380001068115234
2022-07-26,38.63999938964844
2022-07-27,36.34000015258789
2022-07-28,37.189998626708984
2022-07-29,36.83000183105469
2022-08-01,37.43000030517578
2022-08-02,37.09000015258789
2022-08-03,37.34000015258789
2022-08-04,37.029998779296875
2022-08-05,37.56999969482422
2022-08-08,37.790000915527344
2022-08-09,38.400001525878906
2022-08-10,38.630001068115234
2022-08-11,38.72999954223633
2022-08-12,38.66999816894531
2022-08-15,38.560001373291016
2022-08-16,38.83000183105469
2022-08-17,38.20000076293945
2022-08-18,38.2599983215332
2022-08-19,38.529998779296875
2022-08-22,38.40999984741211
2022-08-23,38.720001220703125
2022-08-24,38.90999984741211
2022-08-25,38.61000061035156
2022-08-26,38.11000061035156
2022-08-29,38.09000015258789
2022-08-30,37.40999984741211
2022-08-31,37.400001525878906
2022-09-01,37.70000076293945
2022-09-02,37.310001373291016
2022-09-06,37.43000030517578
2022-09-07,37.31999969482422
2022-09-08,36.060001373291016
2022-09-09,36.459999084472656
2022-09-12,36.72999954223633
2022-09-13,35.060001373291016
2022-09-14,34.959999084472656
2022-09-15,34.61000061035156
2022-09-16,34.709999084472656
2022-09-19,34.61000061035156
2022-09-20,33.939998626708984
2022-09-21,34.439998626708984
2022-09-22,34.2599983215332
2022-09-23,33.91999816894531
2022-09-26,34.060001373291016
2022-09-27,32.95000076293945
2022-09-28,33.619998931884766
2022-09-29,33.560001373291016
2022-09-30,33.349998474121094
2022-10-03,33.959999084472656
2022-10-04,34.33000183105469
2022-10-05,33.88999938964844
2022-10-06,33.41999816894531
2022-10-07,33.029998779296875
2022-10-10,34.06999969482422
2022-10-11,34.939998626708984
2022-10-12,35.29999923706055
2022-10-13,35.779998779296875
2022-10-14,35.72999954223633
2022-10-17,35.4900016784668
2022-10-18,36.06999969482422
2022-10-19,36.290000915527344
2022-10-20,35.34000015258789
2022-10-21,35.209999084472656
2022-10-24,36.52000045776367
2022-10-25,37.060001373291016
2022-10-26,36.90999984741211
2022-10-27,38.02000045776367
2022-10-28,38.939998626708984
2022-10-31,38.470001220703125
2022-11-01,38.220001220703125
2022-11-02,38.119998931884766
2022-11-03,37.9900016784668
2022-11-04,38.02000045776367
2022-11-07,38.16999816894531
2022-11-08,38.099998474121094
2022-11-09,37.72999954223633
2022-11-10,37.869998931884766
2022-11-11,36.9900016784668
2022-11-14,36.81999969482422
2022-11-15,37.040000915527344
2022-11-16,37.689998626708984
2022-11-17,37.75
2022-11-18,38.099998474121094
2022-11-21,38.439998626708984
2022-11-22,38.959999084472656
2022-11-23,38.900001525878906
2022-11-25,38.900001525878906
2022-11-28,38.869998931884766
2022-11-29,39.040000915527344
2022-11-30,39.349998474121094
2022-12-01,39.4900016784668
2022-12-02,39.83000183105469
2022-12-05,39.619998931884766
2022-12-06,39.41999816894531
2022-12-07,39.88999938964844
2022-12-08,40.13999938964844
2022-12-09,39.939998626708984
2022-12-12,40.279998779296875
2022-12-13,39.970001220703125
2022-12-14,40.15999984741211
2022-12-15,39.83000183105469
2022-12-16,39.91999816894531
2022-12-19,40.11000061035156
2022-12-20,39.790000915527344
2022-12-21,40.18000030517578
2022-12-22,40.36000061035156
2022-12-23,40.52000045776367
2022-12-27,40.959999084472656
2022-12-28,40.439998626708984
2022-12-29,40.68000030517578
2022-12-30,40.709999084472656
2023-01-03,40.779998779296875
2023-01-04,41.2400016784668
2023-01-05,41.33000183105469
2023-01-06,42.59000015258789
2023-01-09,42.20000076293945
2023-01-10,42.33000183105469
2023-01-11,42.560001373291016
2023-01-12,42.43000030517578
2023-01-13,42.41999816894531
2023-01-17,42.33000183105469
2023-01-18,39.65999984741211
2023-01-19,40.040000915527344
2023-01-20,39.880001068115234
2023-01-23,40.2599983215332
2023-01-24,39.81999969482422
2023-01-25,39.95000076293945
2023-01-26,39.65999984741211
2023-01-27,39.689998626708984
2023-01-30,40.369998931884766
2023-01-31,40.529998779296875
2023-02-01,40.540000915527344
2023-02-02,39.9900016784668
2023-02-03,39.380001068115234
2023-02-06,39.93000030517578
2023-02-07,39.540000915527344
2023-02-08,39.06999969482422
2023-02-09,38.88999938964844
2023-02-10,39.630001068115234
2023-02-13,40.33000183105469
2023-02-14,39.880001068115234
2023-02-15,40.130001068115234
2023-02-16,39.779998779296875
2023-02-17,40.0
2023-02-21,39.869998931884766
2023-02-22,39.58000183105469
2023-02-23,39.75
2023-02-24,39.61000061035156
2023-02-27,39.65999984741211
2023-02-28,38.939998626708984
2023-03-01,38.400001525878906
2023-03-02,38.65999984741211
2023-03-03,39.040000915527344
2023-03-06,38.9900016784668
2023-03-07,38.63999938964844
2023-03-08,38.31999969482422
2023-03-09,37.790000915527344
2023-03-10,37.939998626708984
2023-03-13,38.119998931884766
2023-03-14,38.13999938964844
2023-03-15,38.11000061035156
2023-03-16,38.18000030517578
2023-03-17,37.630001068115234
2023-03-20,37.939998626708984
2023-03-21,38.040000915527344
2023-03-22,37.56999969482422
2023-03-23,37.41999816894531
2023-03-24,38.18000030517578
2023-03-27,38.599998474121094
2023-03-28,38.38999938964844
2023-03-29,38.66999816894531
2023-03-30,38.84000015258789
2023-03-31,38.66999816894531
2023-04-03,38.849998474121094
2023-04-04,38.61000061035156
2023-04-05,39.02000045776367
2023-04-06,39.13999938964844
2023-04-10,39.099998474121094
2023-04-11,39.25
2023-04-12,39.279998779296875
2023-04-13,39.16999816894531
2023-04-14,39.099998474121094
2023-04-17,39.540000915527344
2023-04-18,39.459999084472656
2023-04-19,39.470001220703125
2023-04-20,39.40999984741211
2023-04-21,39.220001220703125
2023-04-24,39.18000030517578
2023-04-25,39.439998626708984
2023-04-26,39.36000061035156
2023-04-27,39.68000030517578
2023-04-28,39.27000045776367
2023-05-01,39.7599983215332
2023-05-02,39.45000076293945
2023-05-03,40.25
2023-05-04,40.84000015258789
2023-05-05,41.31999969482422
2023-05-08,41.08000183105469
2023-05-09,40.880001068115234
2023-05-10,40.68000030517578
2023-05-11,40.650001525878906
2023-05-12,40.65999984741211
2023-05-15,40.16999816894531
2023-05-16,39.0
2023-05-17,38.90999984741211
2023-05-18,38.90999984741211
2023-05-19,39.06999969482422
2023-05-22,38.7400016784668
2023-05-23,38.689998626708984
2023-05-24,38.720001220703125
2023-05-25,38.2599983215332
2023-05-26,38.34000015258789
2023-05-30,37.849998474121094
2023-05-31,38.220001220703125
2023-06-01,38.189998626708984
2023-06-02,38.5099983215332
2023-06-05,38.060001373291016
2023-06-06,37.790000915527344
2023-06-07,36.95000076293945
2023-06-08,37.189998626708984
2023-06-09,36.880001068115234
2023-06-12,36.58000183105469
2023-06-13,36.79999923706055
2023-06-14,36.66999816894531
2023-06-15,36.869998931884766
2023-06-16,36.9900016784668
2023-06-20,36.619998931884766
2023-06-21,36.06999969482422
2023-06-22,36.06999969482422
2023-06-23,35.90999984741211
2023-06-26,35.54999923706055
2023-06-27,35.58000183105469
2023-06-28,35.02000045776367
2023-06-29,35.02000045776367
2023-06-30,35.5
2023-07-03,35.810001373291016
2023-07-05,35.849998474121094
2023-07-06,35.65999984741211
2023-07-07,35.459999084472656
2023-07-10,35.400001525878906
2023-07-11,35.630001068115234
2023-07-12,35.7599983215332
2023-07-13,35.63999938964844
2023-07-14,35.849998474121094
2023-07-17,35.5099983215332
2023-07-18,35.5099983215332
2023-07-19,36.13999938964844
2023-07-20,36.400001525878906
2023-07-21,36.31999969482422
2023-07-24,36.349998474121094
2023-07-25,36.54999923706055
2023-07-26,36.36000061035156
2023-07-27,36.20000076293945
2023-07-28,36.15999984741211
2023-07-31,36.18000030517578
2023-08-01,35.880001068115234
2023-08-02,36.31999969482422
2023-08-03,35.56999969482422
2023-08-04,35.279998779296875
2023-08-07,35.0
2023-08-08,34.459999084472656
2023-08-09,34.52000045776367
2023-08-10,34.38999938964844
2023-08-11,34.54999923706055
2023-08-14,34.2400016784668
2023-08-15,33.7599983215332
2023-08-16,33.560001373291016
2023-08-17,33.4900016784668
2023-08-18,33.65999984741211
2023-08-21,33.47999954223633
2023-08-22,33.29999923706055
2023-08-23,33.4900016784668
2023-08-24,33.52000045776367
2023-08-25,33.849998474121094
2023-08-28,33.84000015258789
2023-08-29,33.7599983215332
2023-08-30,33.66999816894531
2023-08-31,33.09000015258789
2023-09-01,32.58000183105469
2023-09-05,32.54999923706055
2023-09-06,32.56999969482422
2023-09-07,32.68000030517578
2023-09-08,32.959999084472656
2023-09-11,33.630001068115234
2023-09-12,33.560001373291016
2023-09-13,33.189998626708984
2023-09-14,33.77000045776367
2023-09-15,33.45000076293945
2023-09-18,33.41999816894531
2023-09-19,33.939998626708984
2023-09-20,34.02000045776367
2023-09-21,34.4900016784668
2023-09-22,34.15999984741211
2023-09-25,34.31999969482422
2023-09-26,34.5
2023-09-27,34.029998779296875
2023-09-28,33.75
2023-09-29,33.63999938964844
2023-10-02,33.09000015258789
2023-10-03,33.11000061035156
2023-10-04,33.279998779296875
2023-10-05,32.31999969482422
2023-10-06,32.029998779296875
2023-10-09,32.4900016784668
2023-10-10,32.470001220703125
2023-10-11,32.439998626708984
2023-10-12,30.809999465942383
2023-10-13,31.43000030517578
2023-10-16,31.579999923706055
2023-10-17,31.510000228881836
2023-10-18,31.729999542236328
2023-10-19,31.450000762939453
2023-10-20,31.309999465942383
2023-10-23,31.1200008392334
2023-10-24,31.709999084472656
2023-10-25,32.08000183105469
2023-10-26,31.860000610351562
2023-10-27,31.440000534057617
2023-10-30,31.6200008392334
2023-10-31,31.459999084472656
2023-11-01,32.20000076293945
2023-11-02,33.5099983215332
2023-11-03,33.27000045776367
2023-11-06,33.290000915527344
2023-11-07,33.09000015258789
2023-11-08,33.16999816894531
2023-11-09,32.95000076293945
2023-11-10,32.88999938964844
2023-11-13,33.2400016784668
2023-11-14,33.58000183105469
2023-11-15,33.560001373291016
2023-11-16,33.810001373291016
2023-11-17,33.65999984741211
2023-11-20,33.790000915527344
2023-11-21,34.150001525878906
2023-11-22,34.68000030517578
2023-11-24,34.939998626708984
2023-11-27,34.88999938964844
2023-11-28,35.119998931884766
2023-11-29,35.08000183105469
2023-11-30,35.11000061035156
2023-12-01,35.52000045776367
2023-12-04,35.81999969482422
2023-12-05,35.84000015258789
2023-12-06,36.20000076293945
2023-12-07,36.5
2023-12-08,36.22999954223633
2023-12-11,36.779998779296875
2023-12-12,37.2599983215332
2023-12-13,37.65999984741211
2023-12-14,37.0
2023-12-15,36.59000015258789
2023-12-18,36.709999084472656
2023-12-19,36.4900016784668
2023-12-20,35.75
2023-12-21,35.959999084472656
2023-12-22,36.36000061035156
2023-12-26,36.5
2023-12-27,36.52000045776367
2023-12-28,36.7400016784668
2023-12-29,36.97999954223633
2024-01-02,38.119998931884766
2024-01-03,38.08000183105469
2024-01-04,37.779998779296875
2024-01-05,37.939998626708984
2024-01-08,38.25
2024-01-09,38.54999923706055
2024-01-10,37.88999938964844
2024-01-11,37.58000183105469
2024-01-12,37.68000030517578
2024-01-16,37.61000061035156
2024-01-17,37.790000915527344
2024-01-18,37.0099983215332
2024-01-19,37.08000183105469
2024-01-22,36.7599983215332
2024-01-23,37.150001525878906
2024-01-24,36.81999969482422
2024-01-25,37.2599983215332
2024-01-26,37.209999084472656
2024-01-29,37.310001373291016
2024-01-30,37.349998474121094
2024-01-31,37.130001068115234
2024-02-01,37.7599983215332
2024-02-02,37.650001525878906
2024-02-05,37.220001220703125
2024-02-06,37.209999084472656
2024-02-07,36.400001525878906
2024-02-08,36.470001220703125
2024-02-09,35.970001220703125
2024-02-12,36.36000061035156
2024-02-13,36.130001068115234
2024-02-14,34.15999984741211
2024-02-15,34.970001220703125
2024-02-16,34.810001373291016
2024-02-20,35.619998931884766
2024-02-21,36.38999938964844
2024-02-22,36.40999984741211
2024-02-23,36.04999923706055
2024-02-26,35.959999084472656
2024-02-27,35.79999923706055
2024-02-28,35.540000915527344
2024-02-29,35.279998779296875
2024-03-01,35.130001068115234
2024-03-04,35.040000915527344
2024-03-05,35.130001068115234
2024-03-06,35.349998474121094
2024-03-07,34.5
2024-03-08,34.84000015258789
2024-03-11,34.97999954223633
2024-03-12,34.599998474121094
2024-03-13,34.529998779296875
2024-03-14,34.31999969482422
2024-03-15,34.369998931884766
2024-03-18,34.91999816894531
2024-03-19,35.27000045776367
2024-03-20,35.349998474121094
2024-03-21,35.599998474121094
2024-03-22,35.849998474121094
2024-03-25,36.18000030517578
2024-03-26,36.369998931884766
2024-03-27,36.529998779296875
2024-03-28,36.900001525878906
2024-04-01,37.060001373291016
2024-04-02,37.38999938964844
2024-04-03,37.369998931884766
2024-04-04,37.25
2024-04-05,37.060001373291016
2024-04-08,37.04999923706055
2024-04-09,37.15999984741211
2024-04-10,36.81999969482422
2024-04-11,36.58000183105469
2024-04-12,35.939998626708984
2024-04-15,36.310001373291016
2024-04-16,36.59000015258789
2024-04-17,36.900001525878906
2024-04-18,37.11000061035156
2024-04-19,37.779998779296875
2024-04-22,38.150001525878906
2024-04-23,38.06999969482422
2024-04-24,38.56999969482422
2024-04-25,38.369998931884766
2024-04-26,38.15999984741211
2024-04-29,38.650001525878906
2024-04-30,38.61000061035156
2024-05-01,36.279998779296875
2024-05-02,36.720001220703125
2024-05-03,36.349998474121094
2024-05-06,35.7400016784668
2024-05-07,35.810001373291016
2024-05-08,35.88999938964844
2024-05-09,35.709999084472656
2024-05-10,36.2400016784668
2024-05-13,36.4900016784668
2024-05-14,36.189998626708984
2024-05-15,35.849998474121094
2024-05-16,36.06999969482422
2024-05-17,36.0
2024-05-20,35.779998779296875
2024-05-21,35.91999816894531
2024-05-22,36.380001068115234
2024-05-23,35.79999923706055
2024-05-24,35.849998474121094
2024-05-28,35.04999923706055
2024-05-29,34.65999984741211
2024-05-30,34.650001525878906
2024-05-31,35.369998931884766
2024-06-03,35.099998474121094
2024-06-04,35.630001068115234
2024-06-05,34.66999816894531
2024-06-06,34.56999969482422
2024-06-07,34.38999938964844
2024-06-10,33.54999923706055
2024-06-11,33.650001525878906
2024-06-12,32.91999816894531
2024-06-13,32.540000915527344
2024-06-14,32.380001068115234
2024-06-17,32.91999816894531
2024-06-18,32.66999816894531
2024-06-20,32.63999938964844
2024-06-21,32.95000076293945
2024-06-24,33.209999084472656
2024-06-25,32.79999923706055
2024-06-26,32.31999969482422
2024-06-27,32.27000045776367
2024-06-28,32.220001220703125
2024-07-01,31.860000610351562
2024-07-02,32.0
2024-07-03,32.09000015258789
2024-07-05,32.09000015258789
2024-07-08,32.099998474121094
2024-07-09,31.93000030517578
2024-07-10,31.920000076293945
2024-07-11,32.18000030517578
2024-07-12,32.06999969482422
2024-07-15,32.290000915527344
2024-07-16,32.84000015258789
2024-07-17,33.900001525878906
2024-07-18,33.77000045776367
2024-07-19,33.119998931884766
2024-07-22,32.81999969482422
2024-07-23,32.79999923706055
2024-07-24,33.04999923706055
2024-07-25,33.290000915527344
2024-07-26,33.36000061035156
2024-07-29,33.41999816894531
2024-07-30,33.84000015258789
2024-07-31,35.209999084472656
2024-08-01,35.400001525878906
2024-08-02,36.060001373291016
2024-08-05,35.20000076293945
2024-08-06,34.81999969482422
2024-08-07,34.66999816894531
2024-08-08,35.209999084472656
2024-08-09,35.27000045776367
2024-08-12,34.16999816894531
2024-08-13,34.56999969482422
2024-08-14,34.4900016784668
2024-08-15,34.189998626708984
2024-08-16,34.619998931884766
2024-08-19,35.36000061035156
2024-08-20,35.290000915527344
2024-08-21,35.439998626708984
2024-08-22,35.52000045776367
2024-08-23,35.90999984741211
2024-08-26,35.93000030517578
2024-08-27,35.7400016784668
2024-08-28,35.38999938964844
2024-08-29,35.2599983215332
2024-08-30,35.43000030517578
2024-09-03,35.59000015258789
2024-09-04,36.06999969482422
2024-09-05,36.130001068115234
2024-09-06,35.84000015258789
2024-09-09,36.04999923706055
2024-09-10,35.52000045776367
2024-09-11,35.15999984741211
2024-09-12,35.20000076293945
2024-09-13,35.59000015258789
2024-09-16,35.630001068115234
2024-09-17,35.040000915527344
2024-09-18,35.13999938964844
2024-09-19,34.9900016784668
2024-09-20,34.959999084472656
2024-09-23,34.68000030517578
2024-09-24,34.70000076293945
2024-09-25,34.52000045776367
2024-09-26,34.79999923706055
2024-09-27,35.369998931884766
2024-09-30,35.11000061035156
2024-10-01,35.16999816894531
2024-10-02,34.369998931884766
2024-10-03,34.16999816894531
2024-10-04,34.59000015258789
2024-10-07,34.59000015258789
2024-10-08,34.65999984741211
2024-10-09,34.66999816894531
2024-10-10,34.83000183105469
2024-10-11,35.220001220703125
2024-10-14,35.36000061035156
2024-10-15,35.720001220703125
2024-10-16,35.810001373291016
2024-10-17,35.95000076293945
2024-10-18,36.0
2024-10-21,35.4900016784668
2024-10-22,35.63999938964844
2024-10-23,35.5
2024-10-24,35.029998779296875
2024-10-25,34.7400016784668
2024-10-28,35.130001068115234
2024-10-29,34.79999923706055
2024-10-30,33.72999954223633
2024-10-31,33.459999084472656
2024-11-01,33.4900016784668
2024-11-04,33.380001068115234
2024-11-05,33.5099983215332
2024-11-06,33.41999816894531
2024-11-07,32.81999969482422
2024-11-08,33.0
2024-11-11,32.529998779296875
2024-11-12,32.0
2024-11-13,32.130001068115234
2024-11-14,31.790000915527344
2024-11-15,31.139999389648438
2024-11-18,31.06999969482422
2024-11-19,30.579999923706055
2024-11-20,30.8799991607666
2024-11-21,31.09000015258789
