Date,AEP
2022-07-19,93.58999633789062
2022-07-20,92.70999908447266
2022-07-21,92.79000091552734
2022-07-22,94.3499984741211
2022-07-25,95.80000305175781
2022-07-26,96.41999816894531
2022-07-27,96.29000091552734
2022-07-28,97.62000274658203
2022-07-29,98.55999755859375
2022-08-01,99.0999984741211
2022-08-02,98.45999908447266
2022-08-03,99.58999633789062
2022-08-04,99.94999694824219
2022-08-05,99.45999908447266
2022-08-08,100.08000183105469
2022-08-09,100.56999969482422
2022-08-10,101.33999633789062
2022-08-11,101.19999694824219
2022-08-12,103.77999877929688
2022-08-15,104.55999755859375
2022-08-16,104.45999908447266
2022-08-17,104.33000183105469
2022-08-18,104.37000274658203
2022-08-19,104.94000244140625
2022-08-22,103.41000366210938
2022-08-23,102.69999694824219
2022-08-24,102.66000366210938
2022-08-25,103.37999725341797
2022-08-26,101.81999969482422
2022-08-29,102.93000030517578
2022-08-30,101.33999633789062
2022-08-31,100.19999694824219
2022-09-01,102.37999725341797
2022-09-02,101.08999633789062
2022-09-06,101.55999755859375
2022-09-07,104.73999786376953
2022-09-08,103.9800033569336
2022-09-09,104.70999908447266
2022-09-12,105.18000030517578
2022-09-13,102.19999694824219
2022-09-14,103.31999969482422
2022-09-15,100.19000244140625
2022-09-16,100.36000061035156
2022-09-19,101.11000061035156
2022-09-20,99.76000213623047
2022-09-21,98.56999969482422
2022-09-22,98.87999725341797
2022-09-23,97.73999786376953
2022-09-26,95.62999725341797
2022-09-27,92.86000061035156
2022-09-28,93.55999755859375
2022-09-29,89.06999969482422
2022-09-30,86.44999694824219
2022-10-03,88.2300033569336
2022-10-04,90.66000366210938
2022-10-05,87.69999694824219
2022-10-06,84.51000213623047
2022-10-07,82.98999786376953
2022-10-10,84.44999694824219
2022-10-11,84.87000274658203
2022-10-12,81.73999786376953
2022-10-13,84.77999877929688
2022-10-14,83.5199966430664
2022-10-17,85.05000305175781
2022-10-18,86.58000183105469
2022-10-19,85.9000015258789
2022-10-20,83.93000030517578
2022-10-21,85.62999725341797
2022-10-24,86.0
2022-10-25,87.41999816894531
2022-10-26,87.44999694824219
2022-10-27,87.18000030517578
2022-10-28,89.4000015258789
2022-10-31,87.91999816894531
2022-11-01,88.52999877929688
2022-11-02,88.20999908447266
2022-11-03,88.68000030517578
2022-11-04,89.56999969482422
2022-11-07,88.0
2022-11-08,89.25
2022-11-09,87.81999969482422
2022-11-10,91.80000305175781
2022-11-11,89.9800033569336
2022-11-14,88.66000366210938
2022-11-15,89.22000122070312
2022-11-16,89.73999786376953
2022-11-17,89.06999969482422
2022-11-18,91.27999877929688
2022-11-21,93.1500015258789
2022-11-22,93.70999908447266
2022-11-23,95.12999725341797
2022-11-25,95.47000122070312
2022-11-28,95.22000122070312
2022-11-29,94.6500015258789
2022-11-30,96.80000305175781
2022-12-01,96.4800033569336
2022-12-02,95.12000274658203
2022-12-05,94.5199966430664
2022-12-06,96.37000274658203
2022-12-07,96.66999816894531
2022-12-08,97.72000122070312
2022-12-09,96.58000183105469
2022-12-12,98.55000305175781
2022-12-13,98.62000274658203
2022-12-14,98.48999786376953
2022-12-15,95.56999969482422
2022-12-16,94.56999969482422
2022-12-19,94.0
2022-12-20,93.66999816894531
2022-12-21,95.33999633789062
2022-12-22,94.47000122070312
2022-12-23,95.69000244140625
2022-12-27,96.29000091552734
2022-12-28,95.36000061035156
2022-12-29,96.01000213623047
2022-12-30,94.94999694824219
2023-01-03,94.87000274658203
2023-01-04,95.5199966430664
2023-01-05,93.77999877929688
2023-01-06,96.52999877929688
2023-01-09,97.94999694824219
2023-01-10,97.27999877929688
2023-01-11,97.62999725341797
2023-01-12,96.41000366210938
2023-01-13,94.83999633789062
2023-01-17,94.86000061035156
2023-01-18,92.44999694824219
2023-01-19,91.62999725341797
2023-01-20,92.16999816894531
2023-01-23,92.66000366210938
2023-01-24,92.69999694824219
2023-01-25,92.3499984741211
2023-01-26,92.98999786376953
2023-01-27,93.06999969482422
2023-01-30,92.87000274658203
2023-01-31,93.95999908447266
2023-02-01,94.6500015258789
2023-02-02,94.55000305175781
2023-02-03,92.11000061035156
2023-02-06,92.5
2023-02-07,92.27999877929688
2023-02-08,90.37999725341797
2023-02-09,88.4800033569336
2023-02-10,90.55000305175781
2023-02-13,91.08999633789062
2023-02-14,90.4800033569336
2023-02-15,90.91999816894531
2023-02-16,90.69999694824219
2023-02-17,92.41000366210938
2023-02-21,90.8499984741211
2023-02-22,90.81999969482422
2023-02-23,90.70999908447266
2023-02-24,90.43000030517578
2023-02-27,90.06999969482422
2023-02-28,87.97000122070312
2023-03-01,86.36000061035156
2023-03-02,87.98999786376953
2023-03-03,89.08999633789062
2023-03-06,89.37000274658203
2023-03-07,88.62999725341797
2023-03-08,89.30000305175781
2023-03-09,88.76000213623047
2023-03-10,87.52999877929688
2023-03-13,89.37999725341797
2023-03-14,90.25
2023-03-15,92.58999633789062
2023-03-16,92.01000213623047
2023-03-17,90.69999694824219
2023-03-20,91.76000213623047
2023-03-21,88.9000015258789
2023-03-22,86.8499984741211
2023-03-23,85.41000366210938
2023-03-24,89.08999633789062
2023-03-27,88.55000305175781
2023-03-28,88.93000030517578
2023-03-29,90.0999984741211
2023-03-30,90.43000030517578
2023-03-31,90.98999786376953
2023-04-03,90.9000015258789
2023-04-04,91.16999816894531
2023-04-05,94.54000091552734
2023-04-06,94.88999938964844
2023-04-10,94.44000244140625
2023-04-11,94.33999633789062
2023-04-12,94.26000213623047
2023-04-13,93.97000122070312
2023-04-14,92.5
2023-04-17,93.29000091552734
2023-04-18,92.47000122070312
2023-04-19,93.54000091552734
2023-04-20,93.51000213623047
2023-04-21,93.91999816894531
2023-04-24,94.23999786376953
2023-04-25,94.37999725341797
2023-04-26,92.25
2023-04-27,92.80999755859375
2023-04-28,92.41999816894531
2023-05-01,92.6500015258789
2023-05-02,91.27999877929688
2023-05-03,90.87000274658203
2023-05-04,91.44000244140625
2023-05-05,92.11000061035156
2023-05-08,92.13999938964844
2023-05-09,91.0999984741211
2023-05-10,91.72000122070312
2023-05-11,90.68000030517578
2023-05-12,91.66000366210938
2023-05-15,90.08999633789062
2023-05-16,88.08999633789062
2023-05-17,87.06999969482422
2023-05-18,86.63999938964844
2023-05-19,86.55999755859375
2023-05-22,86.41000366210938
2023-05-23,86.0
2023-05-24,85.16999816894531
2023-05-25,82.5
2023-05-26,82.25
2023-05-30,81.79000091552734
2023-05-31,83.12000274658203
2023-06-01,82.0199966430664
2023-06-02,83.44999694824219
2023-06-05,84.0
2023-06-06,83.44000244140625
2023-06-07,84.58000183105469
2023-06-08,84.68000030517578
2023-06-09,83.68000030517578
2023-06-12,83.69000244140625
2023-06-13,83.12999725341797
2023-06-14,83.61000061035156
2023-06-15,84.87999725341797
2023-06-16,84.93000030517578
2023-06-20,84.54000091552734
2023-06-21,85.44999694824219
2023-06-22,85.0999984741211
2023-06-23,83.48999786376953
2023-06-26,83.77999877929688
2023-06-27,83.44000244140625
2023-06-28,81.62000274658203
2023-06-29,83.26000213623047
2023-06-30,84.19999694824219
2023-07-03,85.31999969482422
2023-07-05,85.80000305175781
2023-07-06,85.33000183105469
2023-07-07,84.29000091552734
2023-07-10,84.33999633789062
2023-07-11,86.0199966430664
2023-07-12,87.23999786376953
2023-07-13,87.27999877929688
2023-07-14,87.22000122070312
2023-07-17,85.4800033569336
2023-07-18,84.66999816894531
2023-07-19,85.37000274658203
2023-07-20,86.81999969482422
2023-07-21,87.93000030517578
2023-07-24,87.5999984741211
2023-07-25,87.54000091552734
2023-07-26,87.61000061035156
2023-07-27,85.26000213623047
2023-07-28,85.41999816894531
2023-07-31,84.73999786376953
2023-08-01,84.02999877929688
2023-08-02,84.5
2023-08-03,81.98999786376953
2023-08-04,81.23999786376953
2023-08-07,80.87999725341797
2023-08-08,80.81999969482422
2023-08-09,80.70999908447266
2023-08-10,81.08000183105469
2023-08-11,81.11000061035156
2023-08-14,80.0
2023-08-15,79.0999984741211
2023-08-16,79.19000244140625
2023-08-17,78.77999877929688
2023-08-18,79.0199966430664
2023-08-21,78.55999755859375
2023-08-22,78.62000274658203
2023-08-23,79.43000030517578
2023-08-24,78.83000183105469
2023-08-25,79.33000183105469
2023-08-28,79.19999694824219
2023-08-29,79.62999725341797
2023-08-30,79.44000244140625
2023-08-31,78.4000015258789
2023-09-01,77.5199966430664
2023-09-05,76.0
2023-09-06,76.37999725341797
2023-09-07,77.33999633789062
2023-09-08,77.73999786376953
2023-09-11,77.80000305175781
2023-09-12,77.81999969482422
2023-09-13,79.33000183105469
2023-09-14,80.5999984741211
2023-09-15,80.04000091552734
2023-09-18,80.2300033569336
2023-09-19,80.05999755859375
2023-09-20,80.44999694824219
2023-09-21,79.87999725341797
2023-09-22,79.16999816894531
2023-09-25,78.68000030517578
2023-09-26,76.33999633789062
2023-09-27,75.86000061035156
2023-09-28,74.66999816894531
2023-09-29,75.22000122070312
2023-10-02,71.83999633789062
2023-10-03,72.80999755859375
2023-10-04,73.29000091552734
2023-10-05,71.33000183105469
2023-10-06,72.19000244140625
2023-10-09,73.66000366210938
2023-10-10,74.2300033569336
2023-10-11,75.27999877929688
2023-10-12,73.4800033569336
2023-10-13,74.47000122070312
2023-10-16,76.05999755859375
2023-10-17,75.66999816894531
2023-10-18,75.16999816894531
2023-10-19,74.41999816894531
2023-10-20,73.3499984741211
2023-10-23,73.3499984741211
2023-10-24,74.73999786376953
2023-10-25,75.36000061035156
2023-10-26,75.7699966430664
2023-10-27,74.93000030517578
2023-10-30,75.41000366210938
2023-10-31,75.54000091552734
2023-11-01,76.4800033569336
2023-11-02,79.23999786376953
2023-11-03,79.72000122070312
2023-11-06,79.25
2023-11-07,78.8499984741211
2023-11-08,78.1500015258789
2023-11-09,77.26000213623047
2023-11-10,77.69999694824219
2023-11-13,75.0199966430664
2023-11-14,77.41000366210938
2023-11-15,76.52999877929688
2023-11-16,77.37999725341797
2023-11-17,77.38999938964844
2023-11-20,77.19000244140625
2023-11-21,78.04000091552734
2023-11-22,78.25
2023-11-24,78.5
2023-11-27,78.54000091552734
2023-11-28,79.7300033569336
2023-11-29,79.22000122070312
2023-11-30,79.55000305175781
2023-12-01,80.51000213623047
2023-12-04,80.12999725341797
2023-12-05,79.30999755859375
2023-12-06,80.36000061035156
2023-12-07,80.19999694824219
2023-12-08,79.63999938964844
2023-12-11,80.48999786376953
2023-12-12,80.0
2023-12-13,83.56999969482422
2023-12-14,83.33000183105469
2023-12-15,82.2300033569336
2023-12-18,81.7300033569336
2023-12-19,82.12999725341797
2023-12-20,80.31999969482422
2023-12-21,80.04000091552734
2023-12-22,80.37999725341797
2023-12-26,80.7300033569336
2023-12-27,80.80999755859375
2023-12-28,81.33000183105469
2023-12-29,81.22000122070312
2024-01-02,83.18000030517578
2024-01-03,83.37999725341797
2024-01-04,83.38999938964844
2024-01-05,84.06999969482422
2024-01-08,84.51000213623047
2024-01-09,84.12999725341797
2024-01-10,82.54000091552734
2024-01-11,80.4000015258789
2024-01-12,81.48999786376953
2024-01-16,80.9800033569336
2024-01-17,79.7300033569336
2024-01-18,78.19999694824219
2024-01-19,77.69999694824219
2024-01-22,77.26000213623047
2024-01-23,78.11000061035156
2024-01-24,76.98999786376953
2024-01-25,78.08999633789062
2024-01-26,77.83999633789062
2024-01-29,78.37999725341797
2024-01-30,78.44000244140625
2024-01-31,78.13999938964844
2024-02-01,79.69000244140625
2024-02-02,78.62999725341797
2024-02-05,76.80000305175781
2024-02-06,77.2300033569336
2024-02-07,77.33000183105469
2024-02-08,75.94000244140625
2024-02-09,76.66000366210938
2024-02-12,77.58999633789062
2024-02-13,78.77999877929688
2024-02-14,78.80000305175781
2024-02-15,81.36000061035156
2024-02-16,81.3499984741211
2024-02-20,80.87999725341797
2024-02-21,82.55999755859375
2024-02-22,82.0
2024-02-23,82.44999694824219
2024-02-26,80.7699966430664
2024-02-27,84.06999969482422
2024-02-28,83.31999969482422
2024-02-29,85.19000244140625
2024-03-01,84.98999786376953
2024-03-04,84.94999694824219
2024-03-05,84.05000305175781
2024-03-06,83.91999816894531
2024-03-07,84.0999984741211
2024-03-08,83.83999633789062
2024-03-11,83.7300033569336
2024-03-12,83.38999938964844
2024-03-13,83.0
2024-03-14,81.86000061035156
2024-03-15,82.11000061035156
2024-03-18,82.16000366210938
2024-03-19,83.31999969482422
2024-03-20,82.8499984741211
2024-03-21,83.0999984741211
2024-03-22,82.94999694824219
2024-03-25,82.87000274658203
2024-03-26,82.4800033569336
2024-03-27,84.80000305175781
2024-03-28,86.0999984741211
2024-04-01,84.55999755859375
2024-04-02,85.20999908447266
2024-04-03,84.33000183105469
2024-04-04,83.95999908447266
2024-04-05,83.94999694824219
2024-04-08,84.2699966430664
2024-04-09,85.08000183105469
2024-04-10,83.29000091552734
2024-04-11,82.91000366210938
2024-04-12,82.0999984741211
2024-04-15,80.91000366210938
2024-04-16,79.51000213623047
2024-04-17,81.23999786376953
2024-04-18,82.55999755859375
2024-04-19,84.19999694824219
2024-04-22,84.9000015258789
2024-04-23,85.55999755859375
2024-04-24,86.37000274658203
2024-04-25,86.86000061035156
2024-04-26,85.26000213623047
2024-04-29,86.66999816894531
2024-04-30,86.02999877929688
2024-05-01,88.1500015258789
2024-05-02,88.25
2024-05-03,88.5999984741211
2024-05-06,88.80999755859375
2024-05-07,89.87000274658203
2024-05-08,90.58000183105469
2024-05-09,90.94999694824219
2024-05-10,91.61000061035156
2024-05-13,91.5199966430664
2024-05-14,90.79000091552734
2024-05-15,91.97000122070312
2024-05-16,92.54000091552734
2024-05-17,92.66999816894531
2024-05-20,92.58999633789062
2024-05-21,92.62000274658203
2024-05-22,91.4800033569336
2024-05-23,89.27999877929688
2024-05-24,88.97000122070312
2024-05-28,88.62000274658203
2024-05-29,87.47000122070312
2024-05-30,88.16000366210938
2024-05-31,90.25
2024-06-03,90.08000183105469
2024-06-04,90.37999725341797
2024-06-05,88.94999694824219
2024-06-06,88.69999694824219
2024-06-07,88.30000305175781
2024-06-10,88.55000305175781
2024-06-11,88.41000366210938
2024-06-12,87.95999908447266
2024-06-13,87.9000015258789
2024-06-14,88.0
2024-06-17,87.75
2024-06-18,87.55000305175781
2024-06-20,87.87999725341797
2024-06-21,87.05000305175781
2024-06-24,88.13999938964844
2024-06-25,86.88999938964844
2024-06-26,87.16000366210938
2024-06-27,88.30000305175781
2024-06-28,87.73999786376953
2024-07-01,87.27999877929688
2024-07-02,87.62000274658203
2024-07-03,87.55999755859375
2024-07-05,87.86000061035156
2024-07-08,87.11000061035156
2024-07-09,87.69000244140625
2024-07-10,88.25
2024-07-11,90.83999633789062
2024-07-12,90.95999908447266
2024-07-15,90.94000244140625
2024-07-16,91.8499984741211
2024-07-17,93.5199966430664
2024-07-18,93.48999786376953
2024-07-19,93.13999938964844
2024-07-22,94.3499984741211
2024-07-23,93.63999938964844
2024-07-24,95.0199966430664
2024-07-25,95.83999633789062
2024-07-26,96.44999694824219
2024-07-29,97.06999969482422
2024-07-30,98.13999938964844
2024-07-31,98.12000274658203
2024-08-01,101.23999786376953
2024-08-02,101.79000091552734
2024-08-05,98.05999755859375
2024-08-06,98.29000091552734
2024-08-07,99.56999969482422
2024-08-08,98.04000091552734
2024-08-09,97.52999877929688
2024-08-12,97.13999938964844
2024-08-13,98.12999725341797
2024-08-14,97.23999786376953
2024-08-15,96.55999755859375
2024-08-16,96.94000244140625
2024-08-19,97.54000091552734
2024-08-20,97.63999938964844
2024-08-21,98.01000213623047
2024-08-22,98.29000091552734
2024-08-23,98.25
2024-08-26,99.0199966430664
2024-08-27,98.54000091552734
2024-08-28,98.54000091552734
2024-08-29,99.75
2024-08-30,100.27999877929688
2024-09-03,101.56999969482422
2024-09-04,102.43000030517578
2024-09-05,103.0999984741211
2024-09-06,102.05000305175781
2024-09-09,103.66000366210938
2024-09-10,103.2300033569336
2024-09-11,103.05000305175781
2024-09-12,102.98999786376953
2024-09-13,104.16999816894531
2024-09-16,104.94999694824219
2024-09-17,104.20999908447266
2024-09-18,103.22000122070312
2024-09-19,101.73999786376953
2024-09-20,102.1500015258789
2024-09-23,102.52999877929688
2024-09-24,101.41000366210938
2024-09-25,101.1500015258789
2024-09-26,100.73999786376953
2024-09-27,101.83999633789062
2024-09-30,102.5999984741211
2024-10-01,102.22000122070312
2024-10-02,101.80999755859375
2024-10-03,101.37000274658203
2024-10-04,100.27999877929688
2024-10-07,98.05999755859375
2024-10-08,98.19999694824219
2024-10-09,97.72000122070312
2024-10-10,97.22000122070312
2024-10-11,98.25
2024-10-14,98.79000091552734
2024-10-15,99.66000366210938
2024-10-16,101.31999969482422
2024-10-17,100.91000366210938
2024-10-18,100.69000244140625
2024-10-21,100.16000366210938
2024-10-22,99.88999938964844
2024-10-23,100.83000183105469
2024-10-24,99.38999938964844
2024-10-25,98.19000244140625
2024-10-28,99.11000061035156
2024-10-29,97.38999938964844
2024-10-30,97.4000015258789
2024-10-31,98.75
2024-11-01,97.25
2024-11-04,98.4000015258789
2024-11-05,100.4000015258789
2024-11-06,96.25
2024-11-07,96.33000183105469
2024-11-08,96.4000015258789
2024-11-11,94.51000213623047
2024-11-12,92.95999908447266
2024-11-13,93.33000183105469
2024-11-14,93.76000213623047
2024-11-15,96.30999755859375
2024-11-18,96.48999786376953
2024-11-19,96.69999694824219
2024-11-20,96.80000305175781
2024-11-21,98.08000183105469
