Date,GLW
2023-03-08,34.380001068115234
2023-03-09,33.95000076293945
2023-03-10,33.2599983215332
2023-03-13,33.06999969482422
2023-03-14,33.560001373291016
2023-03-15,32.810001373291016
2023-03-16,33.33000183105469
2023-03-17,32.81999969482422
2023-03-20,33.22999954223633
2023-03-21,33.66999816894531
2023-03-22,32.77000045776367
2023-03-23,32.65999984741211
2023-03-24,32.849998474121094
2023-03-27,33.349998474121094
2023-03-28,33.54999923706055
2023-03-29,34.36000061035156
2023-03-30,34.81999969482422
2023-03-31,35.279998779296875
2023-04-03,34.95000076293945
2023-04-04,34.43000030517578
2023-04-05,34.2599983215332
2023-04-06,34.099998474121094
2023-04-10,34.880001068115234
2023-04-11,34.97999954223633
2023-04-12,34.7400016784668
2023-04-13,34.93000030517578
2023-04-14,34.779998779296875
2023-04-17,34.7400016784668
2023-04-18,34.5
2023-04-19,34.0
2023-04-20,33.97999954223633
2023-04-21,33.599998474121094
2023-04-24,33.65999984741211
2023-04-25,32.88999938964844
2023-04-26,32.2400016784668
2023-04-27,32.75
2023-04-28,33.220001220703125
2023-05-01,33.11000061035156
2023-05-02,32.4900016784668
2023-05-03,31.670000076293945
2023-05-04,31.3700008392334
2023-05-05,31.479999542236328
2023-05-08,31.469999313354492
2023-05-09,31.15999984741211
2023-05-10,31.290000915527344
2023-05-11,30.979999542236328
2023-05-12,30.989999771118164
2023-05-15,31.200000762939453
2023-05-16,30.6299991607666
2023-05-17,30.81999969482422
2023-05-18,31.290000915527344
2023-05-19,31.31999969482422
2023-05-22,31.5
2023-05-23,30.770000457763672
2023-05-24,31.530000686645508
2023-05-25,31.040000915527344
2023-05-26,31.530000686645508
2023-05-30,31.15999984741211
2023-05-31,30.809999465942383
2023-06-01,30.8700008392334
2023-06-02,31.510000228881836
2023-06-05,31.049999237060547
2023-06-06,31.280000686645508
2023-06-07,31.889999389648438
2023-06-08,31.68000030517578
2023-06-09,32.779998779296875
2023-06-12,32.83000183105469
2023-06-13,32.9900016784668
2023-06-14,33.2400016784668
2023-06-15,33.84000015258789
2023-06-16,35.849998474121094
2023-06-20,34.900001525878906
2023-06-21,34.41999816894531
2023-06-22,34.45000076293945
2023-06-23,33.86000061035156
2023-06-26,34.13999938964844
2023-06-27,34.689998626708984
2023-06-28,34.779998779296875
2023-06-29,34.709999084472656
2023-06-30,35.040000915527344
2023-07-03,35.15999984741211
2023-07-05,34.97999954223633
2023-07-06,34.650001525878906
2023-07-07,34.70000076293945
2023-07-10,35.02000045776367
2023-07-11,35.400001525878906
2023-07-12,35.560001373291016
2023-07-13,35.81999969482422
2023-07-14,33.560001373291016
2023-07-17,33.599998474121094
2023-07-18,33.630001068115234
2023-07-19,33.599998474121094
2023-07-20,33.189998626708984
2023-07-21,33.220001220703125
2023-07-24,33.189998626708984
2023-07-25,34.0
2023-07-26,34.400001525878906
2023-07-27,33.810001373291016
2023-07-28,33.7599983215332
2023-07-31,33.939998626708984
2023-08-01,33.7400016784668
2023-08-02,33.810001373291016
2023-08-03,33.56999969482422
2023-08-04,33.099998474121094
2023-08-07,33.11000061035156
2023-08-08,32.83000183105469
2023-08-09,32.560001373291016
2023-08-10,32.65999984741211
2023-08-11,32.43000030517578
2023-08-14,32.36000061035156
2023-08-15,31.889999389648438
2023-08-16,31.75
2023-08-17,32.029998779296875
2023-08-18,32.150001525878906
2023-08-21,32.0
2023-08-22,31.959999084472656
2023-08-23,32.20000076293945
2023-08-24,31.950000762939453
2023-08-25,32.43000030517578
2023-08-28,32.650001525878906
2023-08-29,32.900001525878906
2023-08-30,32.7599983215332
2023-08-31,32.81999969482422
2023-09-01,32.86000061035156
2023-09-05,32.20000076293945
2023-09-06,31.860000610351562
2023-09-07,31.520000457763672
2023-09-08,31.3700008392334
2023-09-11,31.030000686645508
2023-09-12,31.389999389648438
2023-09-13,31.260000228881836
2023-09-14,31.479999542236328
2023-09-15,31.229999542236328
2023-09-18,31.56999969482422
2023-09-19,31.8799991607666
2023-09-20,31.6200008392334
2023-09-21,31.18000030517578
2023-09-22,31.219999313354492
2023-09-25,30.969999313354492
2023-09-26,30.1200008392334
2023-09-27,30.059999465942383
2023-09-28,30.31999969482422
2023-09-29,30.469999313354492
2023-10-02,30.209999084472656
2023-10-03,30.020000457763672
2023-10-04,30.06999969482422
2023-10-05,29.68000030517578
2023-10-06,29.579999923706055
2023-10-09,29.440000534057617
2023-10-10,29.25
2023-10-11,29.100000381469727
2023-10-12,28.1299991607666
2023-10-13,27.93000030517578
2023-10-16,28.399999618530273
2023-10-17,28.190000534057617
2023-10-18,27.600000381469727
2023-10-19,27.43000030517578
2023-10-20,27.170000076293945
2023-10-23,26.93000030517578
2023-10-24,26.860000610351562
2023-10-25,26.780000686645508
2023-10-26,26.93000030517578
2023-10-27,26.59000015258789
2023-10-30,26.65999984741211
2023-10-31,26.760000228881836
2023-11-01,26.65999984741211
2023-11-02,27.3799991607666
2023-11-03,27.93000030517578
2023-11-06,27.719999313354492
2023-11-07,27.469999313354492
2023-11-08,27.309999465942383
2023-11-09,27.06999969482422
2023-11-10,27.68000030517578
2023-11-13,27.719999313354492
2023-11-14,28.459999084472656
2023-11-15,28.950000762939453
2023-11-16,28.3799991607666
2023-11-17,28.479999542236328
2023-11-20,28.290000915527344
2023-11-21,28.110000610351562
2023-11-22,28.15999984741211
2023-11-24,28.200000762939453
2023-11-27,27.8700008392334
2023-11-28,27.760000228881836
2023-11-29,28.219999313354492
2023-11-30,28.489999771118164
2023-12-01,28.84000015258789
2023-12-04,28.860000610351562
2023-12-05,28.459999084472656
2023-12-06,28.790000915527344
2023-12-07,29.010000228881836
2023-12-08,29.110000610351562
2023-12-11,29.5
2023-12-12,29.40999984741211
2023-12-13,29.68000030517578
2023-12-14,30.56999969482422
2023-12-15,30.459999084472656
2023-12-18,30.100000381469727
2023-12-19,30.3799991607666
2023-12-20,29.75
2023-12-21,30.18000030517578
2023-12-22,30.229999542236328
2023-12-26,30.450000762939453
2023-12-27,30.559999465942383
2023-12-28,30.6299991607666
2023-12-29,30.450000762939453
2024-01-02,30.489999771118164
2024-01-03,30.1299991607666
2024-01-04,30.280000686645508
2024-01-05,30.56999969482422
2024-01-08,31.31999969482422
2024-01-09,30.59000015258789
2024-01-10,30.690000534057617
2024-01-11,30.739999771118164
2024-01-12,30.600000381469727
2024-01-16,30.219999313354492
2024-01-17,29.850000381469727
2024-01-18,30.15999984741211
2024-01-19,30.440000534057617
2024-01-22,30.6200008392334
2024-01-23,30.299999237060547
2024-01-24,30.3700008392334
2024-01-25,30.81999969482422
2024-01-26,30.860000610351562
2024-01-29,31.149999618530273
2024-01-30,33.29999923706055
2024-01-31,32.4900016784668
2024-02-01,32.09000015258789
2024-02-02,32.25
2024-02-05,32.0099983215332
2024-02-06,32.040000915527344
2024-02-07,31.790000915527344
2024-02-08,31.729999542236328
2024-02-09,32.040000915527344
2024-02-12,32.18000030517578
2024-02-13,31.280000686645508
2024-02-14,31.75
2024-02-15,32.029998779296875
2024-02-16,31.90999984741211
2024-02-20,32.290000915527344
2024-02-21,32.25
2024-02-22,32.689998626708984
2024-02-23,32.689998626708984
2024-02-26,32.5099983215332
2024-02-27,32.43000030517578
2024-02-28,32.09000015258789
2024-02-29,32.2400016784668
2024-03-01,32.45000076293945
2024-03-04,33.380001068115234
2024-03-05,32.5
2024-03-06,32.810001373291016
2024-03-07,32.599998474121094
2024-03-08,32.709999084472656
2024-03-11,32.900001525878906
2024-03-12,32.88999938964844
2024-03-13,32.72999954223633
2024-03-14,32.529998779296875
2024-03-15,32.5099983215332
2024-03-18,32.33000183105469
2024-03-19,32.54999923706055
2024-03-20,32.66999816894531
2024-03-21,33.130001068115234
2024-03-22,32.56999969482422
2024-03-25,32.470001220703125
2024-03-26,32.310001373291016
2024-03-27,33.02000045776367
2024-03-28,32.959999084472656
2024-04-01,32.66999816894531
2024-04-02,32.5099983215332
2024-04-03,32.56999969482422
2024-04-04,32.369998931884766
2024-04-05,32.540000915527344
2024-04-08,32.189998626708984
2024-04-09,32.54999923706055
2024-04-10,31.950000762939453
2024-04-11,32.27000045776367
2024-04-12,31.489999771118164
2024-04-15,31.290000915527344
2024-04-16,30.920000076293945
2024-04-17,30.979999542236328
2024-04-18,30.90999984741211
2024-04-19,31.270000457763672
2024-04-22,31.549999237060547
2024-04-23,31.530000686645508
2024-04-24,31.520000457763672
2024-04-25,31.350000381469727
2024-04-26,31.329999923706055
2024-04-29,31.780000686645508
2024-04-30,33.380001068115234
2024-05-01,33.47999954223633
2024-05-02,33.56999969482422
2024-05-03,33.720001220703125
2024-05-06,33.439998626708984
2024-05-07,33.41999816894531
2024-05-08,33.93000030517578
2024-05-09,34.20000076293945
2024-05-10,34.16999816894531
2024-05-13,34.279998779296875
2024-05-14,34.95000076293945
2024-05-15,35.11000061035156
2024-05-16,35.220001220703125
2024-05-17,35.349998474121094
2024-05-20,35.52000045776367
2024-05-21,36.47999954223633
2024-05-22,36.58000183105469
2024-05-23,36.119998931884766
2024-05-24,36.279998779296875
2024-05-28,35.849998474121094
2024-05-29,35.54999923706055
2024-05-30,36.959999084472656
2024-05-31,37.2599983215332
2024-06-03,37.36000061035156
2024-06-04,37.0099983215332
2024-06-05,37.4900016784668
2024-06-06,37.400001525878906
2024-06-07,36.93000030517578
2024-06-10,36.86000061035156
2024-06-11,37.349998474121094
2024-06-12,38.02000045776367
2024-06-13,38.08000183105469
2024-06-14,37.25
2024-06-17,38.75
2024-06-18,40.209999084472656
2024-06-20,39.849998474121094
2024-06-21,40.04999923706055
2024-06-24,39.900001525878906
2024-06-25,39.77000045776367
2024-06-26,38.279998779296875
2024-06-27,38.59000015258789
2024-06-28,38.849998474121094
2024-07-01,38.65999984741211
2024-07-02,38.38999938964844
2024-07-03,38.41999816894531
2024-07-05,38.439998626708984
2024-07-08,43.04999923706055
2024-07-09,44.66999816894531
2024-07-10,45.47999954223633
2024-07-11,45.04999923706055
2024-07-12,45.619998931884766
2024-07-15,45.7599983215332
2024-07-16,46.20000076293945
2024-07-17,45.84000015258789
2024-07-18,44.9900016784668
2024-07-19,44.310001373291016
2024-07-22,44.310001373291016
2024-07-23,44.060001373291016
2024-07-24,43.95000076293945
2024-07-25,42.810001373291016
2024-07-26,42.849998474121094
2024-07-29,42.68000030517578
2024-07-30,39.7400016784668
2024-07-31,40.0099983215332
2024-08-01,40.040000915527344
2024-08-02,38.939998626708984
2024-08-05,37.7599983215332
2024-08-06,38.33000183105469
2024-08-07,37.849998474121094
2024-08-08,38.61000061035156
2024-08-09,38.45000076293945
2024-08-12,39.310001373291016
2024-08-13,39.77000045776367
2024-08-14,39.59000015258789
2024-08-15,40.2599983215332
2024-08-16,40.20000076293945
2024-08-19,40.61000061035156
2024-08-20,40.72999954223633
2024-08-21,42.08000183105469
2024-08-22,41.27000045776367
2024-08-23,41.939998626708984
2024-08-26,42.220001220703125
2024-08-27,42.52000045776367
2024-08-28,42.31999969482422
2024-08-29,41.869998931884766
2024-08-30,41.849998474121094
2024-09-03,40.66999816894531
2024-09-04,41.2400016784668
2024-09-05,41.369998931884766
2024-09-06,40.63999938964844
2024-09-09,40.970001220703125
2024-09-10,41.15999984741211
2024-09-11,41.849998474121094
2024-09-12,41.86000061035156
2024-09-13,42.5
2024-09-16,42.90999984741211
2024-09-17,43.29999923706055
2024-09-18,43.41999816894531
2024-09-19,44.43000030517578
2024-09-20,44.5
2024-09-23,44.650001525878906
2024-09-24,45.290000915527344
2024-09-25,44.66999816894531
2024-09-26,45.279998779296875
2024-09-27,44.869998931884766
2024-09-30,45.150001525878906
2024-10-01,44.540000915527344
2024-10-02,44.90999984741211
2024-10-03,44.59000015258789
2024-10-04,44.880001068115234
2024-10-07,44.11000061035156
2024-10-08,44.59000015258789
2024-10-09,46.72999954223633
2024-10-10,46.02000045776367
2024-10-11,46.459999084472656
2024-10-14,46.83000183105469
2024-10-15,45.7599983215332
2024-10-16,46.0099983215332
2024-10-17,46.52000045776367
2024-10-18,46.65999984741211
2024-10-21,47.029998779296875
2024-10-22,47.310001373291016
2024-10-23,46.88999938964844
2024-10-24,46.810001373291016
2024-10-25,46.25
2024-10-28,46.84000015258789
2024-10-29,49.029998779296875
2024-10-30,48.040000915527344
2024-10-31,47.59000015258789
2024-11-01,48.36000061035156
2024-11-04,47.02000045776367
2024-11-05,47.279998779296875
2024-11-06,48.2400016784668
2024-11-07,48.220001220703125
2024-11-08,48.720001220703125
2024-11-11,48.91999816894531
2024-11-12,48.31999969482422
2024-11-13,47.209999084472656
2024-11-14,47.04999923706055
2024-11-15,46.4900016784668
2024-11-18,46.439998626708984
2024-11-19,47.290000915527344
2024-11-20,47.349998474121094
2024-11-21,47.84000015258789
