Date,EQR
2022-10-21,64.20999908447266
2022-10-24,64.1500015258789
2022-10-25,66.20999908447266
2022-10-26,63.84000015258789
2022-10-27,62.2400016784668
2022-10-28,63.130001068115234
2022-10-31,63.02000045776367
2022-11-01,63.25
2022-11-02,61.849998474121094
2022-11-03,61.380001068115234
2022-11-04,61.2599983215332
2022-11-07,60.189998626708984
2022-11-08,60.060001373291016
2022-11-09,59.68000030517578
2022-11-10,63.970001220703125
2022-11-11,62.779998779296875
2022-11-14,61.56999969482422
2022-11-15,62.29999923706055
2022-11-16,61.54999923706055
2022-11-17,61.779998779296875
2022-11-18,62.93000030517578
2022-11-21,62.810001373291016
2022-11-22,62.959999084472656
2022-11-23,62.5099983215332
2022-11-25,63.529998779296875
2022-11-28,62.189998626708984
2022-11-29,63.58000183105469
2022-11-30,64.86000061035156
2022-12-01,64.6500015258789
2022-12-02,64.11000061035156
2022-12-05,62.970001220703125
2022-12-06,61.70000076293945
2022-12-07,61.959999084472656
2022-12-08,62.709999084472656
2022-12-09,62.72999954223633
2022-12-12,63.540000915527344
2022-12-13,64.16000366210938
2022-12-14,63.93000030517578
2022-12-15,62.7599983215332
2022-12-16,60.83000183105469
2022-12-19,59.650001525878906
2022-12-20,58.95000076293945
2022-12-21,59.11000061035156
2022-12-22,59.02000045776367
2022-12-23,59.439998626708984
2022-12-27,59.470001220703125
2022-12-28,58.779998779296875
2022-12-29,59.84000015258789
2022-12-30,59.0
2023-01-03,58.84000015258789
2023-01-04,59.849998474121094
2023-01-05,57.470001220703125
2023-01-06,59.36000061035156
2023-01-09,58.599998474121094
2023-01-10,58.75
2023-01-11,61.38999938964844
2023-01-12,61.52000045776367
2023-01-13,60.619998931884766
2023-01-17,61.369998931884766
2023-01-18,60.72999954223633
2023-01-19,60.709999084472656
2023-01-20,61.33000183105469
2023-01-23,61.599998474121094
2023-01-24,62.599998474121094
2023-01-25,62.13999938964844
2023-01-26,62.22999954223633
2023-01-27,63.36000061035156
2023-01-30,62.060001373291016
2023-01-31,63.650001525878906
2023-02-01,64.0
2023-02-02,66.3499984741211
2023-02-03,64.7300033569336
2023-02-06,63.97999954223633
2023-02-07,64.73999786376953
2023-02-08,65.2300033569336
2023-02-09,64.33999633789062
2023-02-10,64.81999969482422
2023-02-13,66.12999725341797
2023-02-14,66.30000305175781
2023-02-15,66.58999633789062
2023-02-16,65.98999786376953
2023-02-17,65.87999725341797
2023-02-21,64.38999938964844
2023-02-22,64.27999877929688
2023-02-23,64.6500015258789
2023-02-24,63.66999816894531
2023-02-27,62.810001373291016
2023-02-28,62.52000045776367
2023-03-01,60.939998626708984
2023-03-02,61.38999938964844
2023-03-03,62.56999969482422
2023-03-06,62.70000076293945
2023-03-07,61.15999984741211
2023-03-08,61.939998626708984
2023-03-09,60.86000061035156
2023-03-10,58.470001220703125
2023-03-13,59.2400016784668
2023-03-14,59.91999816894531
2023-03-15,59.970001220703125
2023-03-16,58.90999984741211
2023-03-17,57.58000183105469
2023-03-20,58.15999984741211
2023-03-21,57.43000030517578
2023-03-22,55.959999084472656
2023-03-23,55.459999084472656
2023-03-24,55.9900016784668
2023-03-27,56.18000030517578
2023-03-28,55.91999816894531
2023-03-29,57.58000183105469
2023-03-30,58.529998779296875
2023-03-31,60.0
2023-04-03,59.630001068115234
2023-04-04,59.38999938964844
2023-04-05,59.61000061035156
2023-04-06,60.13999938964844
2023-04-10,60.099998474121094
2023-04-11,60.27000045776367
2023-04-12,59.810001373291016
2023-04-13,60.040000915527344
2023-04-14,60.040000915527344
2023-04-17,61.31999969482422
2023-04-18,61.43000030517578
2023-04-19,62.099998474121094
2023-04-20,61.27000045776367
2023-04-21,61.29999923706055
2023-04-24,61.20000076293945
2023-04-25,60.52000045776367
2023-04-26,60.25
2023-04-27,61.810001373291016
2023-04-28,63.25
2023-05-01,63.65999984741211
2023-05-02,62.40999984741211
2023-05-03,62.33000183105469
2023-05-04,62.47999954223633
2023-05-05,63.380001068115234
2023-05-08,62.97999954223633
2023-05-09,62.36000061035156
2023-05-10,62.650001525878906
2023-05-11,62.90999984741211
2023-05-12,62.79999923706055
2023-05-15,62.459999084472656
2023-05-16,61.130001068115234
2023-05-17,61.56999969482422
2023-05-18,61.34000015258789
2023-05-19,61.45000076293945
2023-05-22,61.79999923706055
2023-05-23,60.93000030517578
2023-05-24,59.630001068115234
2023-05-25,59.470001220703125
2023-05-26,59.63999938964844
2023-05-30,60.02000045776367
2023-05-31,60.79999923706055
2023-06-01,61.61000061035156
2023-06-02,63.09000015258789
2023-06-05,63.40999984741211
2023-06-06,63.93000030517578
2023-06-07,64.80000305175781
2023-06-08,65.2300033569336
2023-06-09,66.18000030517578
2023-06-12,65.6500015258789
2023-06-13,65.98999786376953
2023-06-14,66.37000274658203
2023-06-15,66.3499984741211
2023-06-16,66.72000122070312
2023-06-20,66.04000091552734
2023-06-21,65.51000213623047
2023-06-22,64.18000030517578
2023-06-23,62.36000061035156
2023-06-26,64.45999908447266
2023-06-27,65.2300033569336
2023-06-28,64.7699966430664
2023-06-29,65.41999816894531
2023-06-30,65.97000122070312
2023-07-03,66.48999786376953
2023-07-05,66.54000091552734
2023-07-06,67.04000091552734
2023-07-07,66.54000091552734
2023-07-10,66.86000061035156
2023-07-11,67.51000213623047
2023-07-12,67.41999816894531
2023-07-13,68.0199966430664
2023-07-14,68.51000213623047
2023-07-17,67.8499984741211
2023-07-18,67.36000061035156
2023-07-19,68.05999755859375
2023-07-20,68.56999969482422
2023-07-21,69.05999755859375
2023-07-24,68.63999938964844
2023-07-25,67.22000122070312
2023-07-26,67.37000274658203
2023-07-27,65.66999816894531
2023-07-28,64.80999755859375
2023-07-31,65.94000244140625
2023-08-01,65.73999786376953
2023-08-02,65.81999969482422
2023-08-03,65.44000244140625
2023-08-04,65.4000015258789
2023-08-07,66.12999725341797
2023-08-08,65.56999969482422
2023-08-09,65.61000061035156
2023-08-10,65.55999755859375
2023-08-11,66.41999816894531
2023-08-14,64.83000183105469
2023-08-15,64.01000213623047
2023-08-16,63.849998474121094
2023-08-17,63.7599983215332
2023-08-18,63.849998474121094
2023-08-21,63.0099983215332
2023-08-22,63.220001220703125
2023-08-23,64.16999816894531
2023-08-24,64.0999984741211
2023-08-25,64.31999969482422
2023-08-28,64.56999969482422
2023-08-29,65.1500015258789
2023-08-30,65.5
2023-08-31,64.83000183105469
2023-09-01,64.0
2023-09-05,63.79999923706055
2023-09-06,63.61000061035156
2023-09-07,63.599998474121094
2023-09-08,62.650001525878906
2023-09-11,62.58000183105469
2023-09-12,63.13999938964844
2023-09-13,62.5
2023-09-14,63.209999084472656
2023-09-15,63.15999984741211
2023-09-18,62.22999954223633
2023-09-19,62.060001373291016
2023-09-20,62.41999816894531
2023-09-21,61.0099983215332
2023-09-22,60.130001068115234
2023-09-25,59.29999923706055
2023-09-26,58.630001068115234
2023-09-27,58.439998626708984
2023-09-28,58.77000045776367
2023-09-29,58.709999084472656
2023-10-02,57.869998931884766
2023-10-03,57.189998626708984
2023-10-04,58.04999923706055
2023-10-05,58.470001220703125
2023-10-06,59.29999923706055
2023-10-09,60.029998779296875
2023-10-10,59.77000045776367
2023-10-11,60.7400016784668
2023-10-12,60.290000915527344
2023-10-13,59.88999938964844
2023-10-16,60.09000015258789
2023-10-17,60.15999984741211
2023-10-18,59.0
2023-10-19,58.4900016784668
2023-10-20,57.47999954223633
2023-10-23,56.34000015258789
2023-10-24,57.08000183105469
2023-10-25,55.75
2023-10-26,55.869998931884766
2023-10-27,54.22999954223633
2023-10-30,54.459999084472656
2023-10-31,55.33000183105469
2023-11-01,53.189998626708984
2023-11-02,54.189998626708984
2023-11-03,55.720001220703125
2023-11-06,54.59000015258789
2023-11-07,53.86000061035156
2023-11-08,54.72999954223633
2023-11-09,53.709999084472656
2023-11-10,54.540000915527344
2023-11-13,54.18000030517578
2023-11-14,56.439998626708984
2023-11-15,55.91999816894531
2023-11-16,55.439998626708984
2023-11-17,55.43000030517578
2023-11-20,56.09000015258789
2023-11-21,56.13999938964844
2023-11-22,56.4900016784668
2023-11-24,56.83000183105469
2023-11-27,56.5099983215332
2023-11-28,56.9900016784668
2023-11-29,56.58000183105469
2023-11-30,56.84000015258789
2023-12-01,58.540000915527344
2023-12-04,58.689998626708984
2023-12-05,58.25
2023-12-06,58.27000045776367
2023-12-07,58.70000076293945
2023-12-08,58.81999969482422
2023-12-11,58.16999816894531
2023-12-12,58.18000030517578
2023-12-13,60.95000076293945
2023-12-14,62.310001373291016
2023-12-15,61.310001373291016
2023-12-18,61.58000183105469
2023-12-19,61.47999954223633
2023-12-20,60.720001220703125
2023-12-21,60.81999969482422
2023-12-22,61.13999938964844
2023-12-26,61.40999984741211
2023-12-27,61.869998931884766
2023-12-28,62.5
2023-12-29,61.15999984741211
2024-01-02,62.150001525878906
2024-01-03,60.65999984741211
2024-01-04,60.75
2024-01-05,60.70000076293945
2024-01-08,61.72999954223633
2024-01-09,61.529998779296875
2024-01-10,61.709999084472656
2024-01-11,61.790000915527344
2024-01-12,62.15999984741211
2024-01-16,61.439998626708984
2024-01-17,60.20000076293945
2024-01-18,59.720001220703125
2024-01-19,60.560001373291016
2024-01-22,60.29999923706055
2024-01-23,59.529998779296875
2024-01-24,58.7599983215332
2024-01-25,58.86000061035156
2024-01-26,59.15999984741211
2024-01-29,59.47999954223633
2024-01-30,59.29999923706055
2024-01-31,60.189998626708984
2024-02-01,60.959999084472656
2024-02-02,60.16999816894531
2024-02-05,58.5099983215332
2024-02-06,59.18000030517578
2024-02-07,58.81999969482422
2024-02-08,59.20000076293945
2024-02-09,58.86000061035156
2024-02-12,59.20000076293945
2024-02-13,58.130001068115234
2024-02-14,58.650001525878906
2024-02-15,60.349998474121094
2024-02-16,60.029998779296875
2024-02-20,60.119998931884766
2024-02-21,61.22999954223633
2024-02-22,60.439998626708984
2024-02-23,60.20000076293945
2024-02-26,58.81999969482422
2024-02-27,59.470001220703125
2024-02-28,59.720001220703125
2024-02-29,60.209999084472656
2024-03-01,60.7400016784668
2024-03-04,62.86000061035156
2024-03-05,62.279998779296875
2024-03-06,62.61000061035156
2024-03-07,62.93000030517578
2024-03-08,63.40999984741211
2024-03-11,62.86000061035156
2024-03-12,62.33000183105469
2024-03-13,63.29999923706055
2024-03-14,62.369998931884766
2024-03-15,63.029998779296875
2024-03-18,62.380001068115234
2024-03-19,62.220001220703125
2024-03-20,62.68000030517578
2024-03-21,63.45000076293945
2024-03-22,62.16999816894531
2024-03-25,61.529998779296875
2024-03-26,61.2599983215332
2024-03-27,62.56999969482422
2024-03-28,63.11000061035156
2024-04-01,61.45000076293945
2024-04-02,60.84000015258789
2024-04-03,61.41999816894531
2024-04-04,61.2599983215332
2024-04-05,61.790000915527344
2024-04-08,63.79999923706055
2024-04-09,64.47000122070312
2024-04-10,62.959999084472656
2024-04-11,62.790000915527344
2024-04-12,61.689998626708984
2024-04-15,60.65999984741211
2024-04-16,59.68000030517578
2024-04-17,60.40999984741211
2024-04-18,60.9900016784668
2024-04-19,61.540000915527344
2024-04-22,62.540000915527344
2024-04-23,63.09000015258789
2024-04-24,64.61000061035156
2024-04-25,64.87999725341797
2024-04-26,65.13999938964844
2024-04-29,65.30000305175781
2024-04-30,64.4000015258789
2024-05-01,64.04000091552734
2024-05-02,65.55999755859375
2024-05-03,65.91000366210938
2024-05-06,66.72000122070312
2024-05-07,66.69999694824219
2024-05-08,66.0999984741211
2024-05-09,67.04000091552734
2024-05-10,66.80000305175781
2024-05-13,66.75
2024-05-14,67.38999938964844
2024-05-15,67.56999969482422
2024-05-16,67.08999633789062
2024-05-17,67.12999725341797
2024-05-20,66.47000122070312
2024-05-21,66.80000305175781
2024-05-22,66.26000213623047
2024-05-23,65.37999725341797
2024-05-24,65.69999694824219
2024-05-28,64.63999938964844
2024-05-29,63.380001068115234
2024-05-30,63.900001525878906
2024-05-31,65.02999877929688
2024-06-03,65.41999816894531
2024-06-04,65.61000061035156
2024-06-05,65.73999786376953
2024-06-06,65.2699966430664
2024-06-07,65.06999969482422
2024-06-10,66.05000305175781
2024-06-11,65.55000305175781
2024-06-12,65.79000091552734
2024-06-13,65.95999908447266
2024-06-14,66.70999908447266
2024-06-17,67.01000213623047
2024-06-18,67.81999969482422
2024-06-20,67.8499984741211
2024-06-21,68.30999755859375
2024-06-24,69.19000244140625
2024-06-25,68.58999633789062
2024-06-26,68.0199966430664
2024-06-27,68.30999755859375
2024-06-28,69.33999633789062
2024-07-01,68.13999938964844
2024-07-02,68.19999694824219
2024-07-03,67.48999786376953
2024-07-05,67.87000274658203
2024-07-08,67.98999786376953
2024-07-09,67.94999694824219
2024-07-10,67.83999633789062
2024-07-11,67.69999694824219
2024-07-12,67.19000244140625
2024-07-15,67.93000030517578
2024-07-16,69.04000091552734
2024-07-17,69.66999816894531
2024-07-18,70.06999969482422
2024-07-19,70.13999938964844
2024-07-22,71.04000091552734
2024-07-23,70.86000061035156
2024-07-24,70.01000213623047
2024-07-25,69.5199966430664
2024-07-26,70.7699966430664
2024-07-29,71.29000091552734
2024-07-30,69.56999969482422
2024-07-31,69.62999725341797
2024-08-01,70.66999816894531
2024-08-02,70.22000122070312
2024-08-05,69.16999816894531
2024-08-06,71.41999816894531
2024-08-07,70.04000091552734
2024-08-08,70.38999938964844
2024-08-09,71.3499984741211
2024-08-12,70.8499984741211
2024-08-13,71.1500015258789
2024-08-14,71.19000244140625
2024-08-15,71.23999786376953
2024-08-16,71.41000366210938
2024-08-19,71.58999633789062
2024-08-20,71.9800033569336
2024-08-21,72.30999755859375
2024-08-22,72.58999633789062
2024-08-23,73.62999725341797
2024-08-26,72.93000030517578
2024-08-27,73.44000244140625
2024-08-28,74.19000244140625
2024-08-29,74.04000091552734
2024-08-30,74.87999725341797
2024-09-03,75.66000366210938
2024-09-04,75.4800033569336
2024-09-05,75.4000015258789
2024-09-06,74.33999633789062
2024-09-09,75.0999984741211
2024-09-10,76.87999725341797
2024-09-11,76.7300033569336
2024-09-12,77.37999725341797
2024-09-13,78.08000183105469
2024-09-16,77.7699966430664
2024-09-17,77.33999633789062
2024-09-18,77.08000183105469
2024-09-19,77.05999755859375
2024-09-20,76.58000183105469
2024-09-23,77.44000244140625
2024-09-24,75.27999877929688
2024-09-25,75.19000244140625
2024-09-26,74.30999755859375
2024-09-27,73.97000122070312
2024-09-30,74.45999908447266
2024-10-01,73.87999725341797
2024-10-02,73.86000061035156
2024-10-03,73.33999633789062
2024-10-04,73.52999877929688
2024-10-07,72.88999938964844
2024-10-08,72.87000274658203
2024-10-09,72.62000274658203
2024-10-10,72.16000366210938
2024-10-11,73.08999633789062
2024-10-14,73.62999725341797
2024-10-15,73.95999908447266
2024-10-16,74.69000244140625
2024-10-17,74.87000274658203
2024-10-18,75.62999725341797
2024-10-21,74.16000366210938
2024-10-22,74.1500015258789
2024-10-23,75.86000061035156
2024-10-24,76.05999755859375
2024-10-25,74.66999816894531
2024-10-28,75.01000213623047
2024-10-29,74.23999786376953
2024-10-30,73.94999694824219
2024-10-31,70.37000274658203
2024-11-01,69.12000274658203
2024-11-04,70.22000122070312
2024-11-05,72.02999877929688
2024-11-06,71.37999725341797
2024-11-07,71.79000091552734
2024-11-08,73.52999877929688
2024-11-11,73.5
2024-11-12,73.05000305175781
2024-11-13,74.63999938964844
2024-11-14,73.06999969482422
2024-11-15,73.58999633789062
2024-11-18,74.41999816894531
2024-11-19,74.5
2024-11-20,73.91999816894531
2024-11-21,75.05000305175781
