Date,MOS
2023-01-05,44.689998626708984
2023-01-06,46.72999954223633
2023-01-09,47.20000076293945
2023-01-10,44.83000183105469
2023-01-11,45.220001220703125
2023-01-12,46.97999954223633
2023-01-13,46.31999969482422
2023-01-17,47.25
2023-01-18,47.060001373291016
2023-01-19,46.720001220703125
2023-01-20,48.0099983215332
2023-01-23,48.349998474121094
2023-01-24,48.459999084472656
2023-01-25,48.099998474121094
2023-01-26,49.18000030517578
2023-01-27,49.5099983215332
2023-01-30,48.5
2023-01-31,49.540000915527344
2023-02-01,49.86000061035156
2023-02-02,50.849998474121094
2023-02-03,50.439998626708984
2023-02-06,50.13999938964844
2023-02-07,50.04999923706055
2023-02-08,50.0099983215332
2023-02-09,50.0
2023-02-10,51.29999923706055
2023-02-13,50.22999954223633
2023-02-14,49.970001220703125
2023-02-15,49.619998931884766
2023-02-16,50.400001525878906
2023-02-17,49.849998474121094
2023-02-21,48.86000061035156
2023-02-22,50.20000076293945
2023-02-23,51.5
2023-02-24,51.5099983215332
2023-02-27,53.0099983215332
2023-02-28,53.189998626708984
2023-03-01,54.2599983215332
2023-03-02,57.0
2023-03-03,57.13999938964844
2023-03-06,56.220001220703125
2023-03-07,54.150001525878906
2023-03-08,54.34000015258789
2023-03-09,52.540000915527344
2023-03-10,49.08000183105469
2023-03-13,47.58000183105469
2023-03-14,46.58000183105469
2023-03-15,44.7400016784668
2023-03-16,44.54999923706055
2023-03-17,43.09000015258789
2023-03-20,43.61000061035156
2023-03-21,45.369998931884766
2023-03-22,43.970001220703125
2023-03-23,42.97999954223633
2023-03-24,42.38999938964844
2023-03-27,43.279998779296875
2023-03-28,43.650001525878906
2023-03-29,45.189998626708984
2023-03-30,45.2599983215332
2023-03-31,45.880001068115234
2023-04-03,46.560001373291016
2023-04-04,46.189998626708984
2023-04-05,46.290000915527344
2023-04-06,43.66999816894531
2023-04-10,44.90999984741211
2023-04-11,46.900001525878906
2023-04-12,46.7599983215332
2023-04-13,46.75
2023-04-14,46.9900016784668
2023-04-17,47.459999084472656
2023-04-18,46.2400016784668
2023-04-19,45.439998626708984
2023-04-20,44.81999969482422
2023-04-21,44.04999923706055
2023-04-24,44.43000030517578
2023-04-25,42.66999816894531
2023-04-26,42.18000030517578
2023-04-27,42.08000183105469
2023-04-28,42.849998474121094
2023-05-01,43.59000015258789
2023-05-02,43.33000183105469
2023-05-03,42.869998931884766
2023-05-04,38.59000015258789
2023-05-05,39.11000061035156
2023-05-08,37.81999969482422
2023-05-09,37.16999816894531
2023-05-10,36.900001525878906
2023-05-11,35.95000076293945
2023-05-12,35.349998474121094
2023-05-15,36.599998474121094
2023-05-16,35.2599983215332
2023-05-17,35.22999954223633
2023-05-18,35.790000915527344
2023-05-19,35.7599983215332
2023-05-22,35.97999954223633
2023-05-23,35.68000030517578
2023-05-24,35.15999984741211
2023-05-25,34.16999816894531
2023-05-26,33.88999938964844
2023-05-30,33.349998474121094
2023-05-31,31.959999084472656
2023-06-01,31.709999084472656
2023-06-02,33.08000183105469
2023-06-05,33.2400016784668
2023-06-06,34.599998474121094
2023-06-07,36.279998779296875
2023-06-08,34.93000030517578
2023-06-09,35.08000183105469
2023-06-12,35.52000045776367
2023-06-13,36.2599983215332
2023-06-14,34.9900016784668
2023-06-15,35.279998779296875
2023-06-16,35.81999969482422
2023-06-20,34.77000045776367
2023-06-21,35.5
2023-06-22,35.09000015258789
2023-06-23,34.209999084472656
2023-06-26,34.349998474121094
2023-06-27,34.7400016784668
2023-06-28,33.93000030517578
2023-06-29,34.779998779296875
2023-06-30,35.0
2023-07-03,35.7400016784668
2023-07-05,35.209999084472656
2023-07-06,34.880001068115234
2023-07-07,36.75
2023-07-10,35.81999969482422
2023-07-11,36.56999969482422
2023-07-12,35.880001068115234
2023-07-13,36.18000030517578
2023-07-14,35.7400016784668
2023-07-17,35.7599983215332
2023-07-18,37.529998779296875
2023-07-19,38.029998779296875
2023-07-20,38.63999938964844
2023-07-21,38.560001373291016
2023-07-24,39.529998779296875
2023-07-25,39.790000915527344
2023-07-26,40.459999084472656
2023-07-27,39.939998626708984
2023-07-28,40.220001220703125
2023-07-31,40.7599983215332
2023-08-01,40.22999954223633
2023-08-02,40.72999954223633
2023-08-03,40.79999923706055
2023-08-04,41.2400016784668
2023-08-07,41.70000076293945
2023-08-08,41.7599983215332
2023-08-09,42.40999984741211
2023-08-10,41.529998779296875
2023-08-11,41.689998626708984
2023-08-14,40.61000061035156
2023-08-15,39.209999084472656
2023-08-16,39.16999816894531
2023-08-17,39.290000915527344
2023-08-18,39.5099983215332
2023-08-21,39.540000915527344
2023-08-22,38.86000061035156
2023-08-23,38.209999084472656
2023-08-24,38.540000915527344
2023-08-25,38.9900016784668
2023-08-28,38.279998779296875
2023-08-29,38.91999816894531
2023-08-30,38.83000183105469
2023-08-31,38.849998474121094
2023-09-01,39.849998474121094
2023-09-05,39.439998626708984
2023-09-06,38.189998626708984
2023-09-07,36.68000030517578
2023-09-08,37.650001525878906
2023-09-11,37.11000061035156
2023-09-12,37.36000061035156
2023-09-13,37.189998626708984
2023-09-14,38.84000015258789
2023-09-15,38.38999938964844
2023-09-18,38.08000183105469
2023-09-19,39.36000061035156
2023-09-20,37.04999923706055
2023-09-21,37.11000061035156
2023-09-22,35.79999923706055
2023-09-25,36.11000061035156
2023-09-26,35.400001525878906
2023-09-27,35.20000076293945
2023-09-28,35.84000015258789
2023-09-29,35.599998474121094
2023-10-02,35.02000045776367
2023-10-03,33.9900016784668
2023-10-04,33.599998474121094
2023-10-05,34.0
2023-10-06,33.689998626708984
2023-10-09,35.97999954223633
2023-10-10,36.47999954223633
2023-10-11,36.130001068115234
2023-10-12,36.13999938964844
2023-10-13,36.36000061035156
2023-10-16,36.38999938964844
2023-10-17,37.130001068115234
2023-10-18,36.68000030517578
2023-10-19,36.439998626708984
2023-10-20,35.40999984741211
2023-10-23,33.68000030517578
2023-10-24,34.15999984741211
2023-10-25,33.36000061035156
2023-10-26,33.65999984741211
2023-10-27,33.09000015258789
2023-10-30,33.47999954223633
2023-10-31,32.47999954223633
2023-11-01,32.290000915527344
2023-11-02,33.65999984741211
2023-11-03,33.36000061035156
2023-11-06,32.47999954223633
2023-11-07,31.93000030517578
2023-11-08,32.77000045776367
2023-11-09,33.619998931884766
2023-11-10,33.63999938964844
2023-11-13,34.5
2023-11-14,35.90999984741211
2023-11-15,37.310001373291016
2023-11-16,36.779998779296875
2023-11-17,36.150001525878906
2023-11-20,36.209999084472656
2023-11-21,35.91999816894531
2023-11-22,36.0099983215332
2023-11-24,36.40999984741211
2023-11-27,36.0
2023-11-28,36.279998779296875
2023-11-29,36.41999816894531
2023-11-30,35.88999938964844
2023-12-01,36.900001525878906
2023-12-04,36.11000061035156
2023-12-05,35.150001525878906
2023-12-06,35.08000183105469
2023-12-07,35.90999984741211
2023-12-08,35.68000030517578
2023-12-11,35.88999938964844
2023-12-12,34.77000045776367
2023-12-13,36.459999084472656
2023-12-14,37.099998474121094
2023-12-15,36.619998931884766
2023-12-18,37.0
2023-12-19,38.150001525878906
2023-12-20,35.97999954223633
2023-12-21,36.33000183105469
2023-12-22,36.209999084472656
2023-12-26,36.40999984741211
2023-12-27,36.54999923706055
2023-12-28,36.11000061035156
2023-12-29,35.72999954223633
2024-01-02,36.47999954223633
2024-01-03,36.650001525878906
2024-01-04,35.720001220703125
2024-01-05,35.52000045776367
2024-01-08,35.38999938964844
2024-01-09,34.189998626708984
2024-01-10,33.66999816894531
2024-01-11,33.369998931884766
2024-01-12,32.779998779296875
2024-01-16,32.369998931884766
2024-01-17,31.6200008392334
2024-01-18,32.119998931884766
2024-01-19,32.099998474121094
2024-01-22,32.0
2024-01-23,32.209999084472656
2024-01-24,31.959999084472656
2024-01-25,32.04999923706055
2024-01-26,32.22999954223633
2024-01-29,32.119998931884766
2024-01-30,31.780000686645508
2024-01-31,30.709999084472656
2024-02-01,30.8700008392334
2024-02-02,30.860000610351562
2024-02-05,29.93000030517578
2024-02-06,30.350000381469727
2024-02-07,30.3700008392334
2024-02-08,30.09000015258789
2024-02-09,29.920000076293945
2024-02-12,30.59000015258789
2024-02-13,29.510000228881836
2024-02-14,29.549999237060547
2024-02-15,30.139999389648438
2024-02-16,30.549999237060547
2024-02-20,30.360000610351562
2024-02-21,30.229999542236328
2024-02-22,32.220001220703125
2024-02-23,31.479999542236328
2024-02-26,31.639999389648438
2024-02-27,31.219999313354492
2024-02-28,30.889999389648438
2024-02-29,31.15999984741211
2024-03-01,31.6299991607666
2024-03-04,31.290000915527344
2024-03-05,31.239999771118164
2024-03-06,31.450000762939453
2024-03-07,31.93000030517578
2024-03-08,31.59000015258789
2024-03-11,31.649999618530273
2024-03-12,31.360000610351562
2024-03-13,31.950000762939453
2024-03-14,31.6299991607666
2024-03-15,32.099998474121094
2024-03-18,32.220001220703125
2024-03-19,32.15999984741211
2024-03-20,32.27000045776367
2024-03-21,32.040000915527344
2024-03-22,31.18000030517578
2024-03-25,31.290000915527344
2024-03-26,30.5
2024-03-27,32.0099983215332
2024-03-28,32.459999084472656
2024-04-01,32.43000030517578
2024-04-02,32.11000061035156
2024-04-03,32.54999923706055
2024-04-04,32.779998779296875
2024-04-05,32.95000076293945
2024-04-08,32.560001373291016
2024-04-09,33.310001373291016
2024-04-10,32.68000030517578
2024-04-11,32.08000183105469
2024-04-12,31.1200008392334
2024-04-15,30.959999084472656
2024-04-16,30.420000076293945
2024-04-17,30.290000915527344
2024-04-18,30.469999313354492
2024-04-19,31.0
2024-04-22,30.739999771118164
2024-04-23,30.40999984741211
2024-04-24,30.489999771118164
2024-04-25,30.280000686645508
2024-04-26,30.25
2024-04-29,30.860000610351562
2024-04-30,31.389999389648438
2024-05-01,29.93000030517578
2024-05-02,28.40999984741211
2024-05-03,28.68000030517578
2024-05-06,29.040000915527344
2024-05-07,29.8799991607666
2024-05-08,29.56999969482422
2024-05-09,29.889999389648438
2024-05-10,29.43000030517578
2024-05-13,29.459999084472656
2024-05-14,30.079999923706055
2024-05-15,30.209999084472656
2024-05-16,30.770000457763672
2024-05-17,30.610000610351562
2024-05-20,30.780000686645508
2024-05-21,30.860000610351562
2024-05-22,31.75
2024-05-23,31.040000915527344
2024-05-24,30.979999542236328
2024-05-28,31.1299991607666
2024-05-29,29.780000686645508
2024-05-30,30.059999465942383
2024-05-31,30.93000030517578
2024-06-03,30.59000015258789
2024-06-04,29.75
2024-06-05,29.139999389648438
2024-06-06,29.059999465942383
2024-06-07,28.280000686645508
2024-06-10,28.760000228881836
2024-06-11,28.290000915527344
2024-06-12,28.079999923706055
2024-06-13,27.579999923706055
2024-06-14,27.15999984741211
2024-06-17,26.899999618530273
2024-06-18,27.15999984741211
2024-06-20,27.719999313354492
2024-06-21,27.799999237060547
2024-06-24,29.110000610351562
2024-06-25,29.360000610351562
2024-06-26,29.600000381469727
2024-06-27,29.520000457763672
2024-06-28,28.899999618530273
2024-07-01,27.959999084472656
2024-07-02,27.770000457763672
2024-07-03,27.549999237060547
2024-07-05,27.18000030517578
2024-07-08,27.059999465942383
2024-07-09,26.90999984741211
2024-07-10,26.829999923706055
2024-07-11,28.09000015258789
2024-07-12,28.389999389648438
2024-07-15,28.850000381469727
2024-07-16,29.780000686645508
2024-07-17,30.610000610351562
2024-07-18,29.829999923706055
2024-07-19,29.639999389648438
2024-07-22,29.389999389648438
2024-07-23,28.670000076293945
2024-07-24,28.559999465942383
2024-07-25,29.299999237060547
2024-07-26,29.56999969482422
2024-07-29,29.209999084472656
2024-07-30,29.56999969482422
2024-07-31,29.770000457763672
2024-08-01,28.860000610351562
2024-08-02,27.3799991607666
2024-08-05,26.520000457763672
2024-08-06,26.989999771118164
2024-08-07,26.600000381469727
2024-08-08,26.81999969482422
2024-08-09,27.049999237060547
2024-08-12,27.360000610351562
2024-08-13,28.100000381469727
2024-08-14,27.639999389648438
2024-08-15,27.700000762939453
2024-08-16,27.719999313354492
2024-08-19,27.950000762939453
2024-08-20,27.260000228881836
2024-08-21,27.920000076293945
2024-08-22,27.799999237060547
2024-08-23,28.520000457763672
2024-08-26,28.649999618530273
2024-08-27,28.889999389648438
2024-08-28,28.65999984741211
2024-08-29,28.610000610351562
2024-08-30,28.56999969482422
2024-09-03,27.450000762939453
2024-09-04,27.360000610351562
2024-09-05,26.549999237060547
2024-09-06,25.579999923706055
2024-09-09,25.059999465942383
2024-09-10,24.540000915527344
2024-09-11,24.889999389648438
2024-09-12,25.18000030517578
2024-09-13,26.389999389648438
2024-09-16,25.43000030517578
2024-09-17,25.649999618530273
2024-09-18,25.8799991607666
2024-09-19,26.729999542236328
2024-09-20,25.559999465942383
2024-09-23,25.34000015258789
2024-09-24,25.600000381469727
2024-09-25,25.350000381469727
2024-09-26,26.530000686645508
2024-09-27,27.020000457763672
2024-09-30,26.780000686645508
2024-10-01,27.049999237060547
2024-10-02,27.100000381469727
2024-10-03,26.790000915527344
2024-10-04,26.93000030517578
2024-10-07,25.739999771118164
2024-10-08,25.809999465942383
2024-10-09,25.270000457763672
2024-10-10,26.389999389648438
2024-10-11,26.15999984741211
2024-10-14,26.149999618530273
2024-10-15,25.530000686645508
2024-10-16,26.059999465942383
2024-10-17,25.969999313354492
2024-10-18,26.260000228881836
2024-10-21,26.020000457763672
2024-10-22,26.440000534057617
2024-10-23,26.469999313354492
2024-10-24,26.709999084472656
2024-10-25,26.940000534057617
2024-10-28,27.25
2024-10-29,26.690000534057617
2024-10-30,27.170000076293945
2024-10-31,26.760000228881836
2024-11-01,26.889999389648438
2024-11-04,28.329999923706055
2024-11-05,28.079999923706055
2024-11-06,27.59000015258789
2024-11-07,28.34000015258789
2024-11-08,27.729999542236328
2024-11-11,28.030000686645508
2024-11-12,25.860000610351562
2024-11-13,26.1200008392334
2024-11-14,26.31999969482422
2024-11-15,26.3799991607666
2024-11-18,25.809999465942383
2024-11-19,25.389999389648438
2024-11-20,25.440000534057617
2024-11-21,26.049999237060547
