Date,SYF
2022-09-26,28.209999084472656
2022-09-27,28.110000610351562
2022-09-28,28.989999771118164
2022-09-29,28.84000015258789
2022-09-30,28.190000534057617
2022-10-03,29.860000610351562
2022-10-04,31.68000030517578
2022-10-05,31.75
2022-10-06,31.489999771118164
2022-10-07,30.84000015258789
2022-10-10,31.010000228881836
2022-10-11,30.920000076293945
2022-10-12,31.290000915527344
2022-10-13,32.380001068115234
2022-10-14,31.420000076293945
2022-10-17,32.16999816894531
2022-10-18,32.59000015258789
2022-10-19,31.59000015258789
2022-10-20,31.559999465942383
2022-10-21,32.40999984741211
2022-10-24,33.06999969482422
2022-10-25,34.95000076293945
2022-10-26,35.04999923706055
2022-10-27,35.06999969482422
2022-10-28,36.130001068115234
2022-10-31,35.560001373291016
2022-11-01,35.900001525878906
2022-11-02,34.939998626708984
2022-11-03,34.02000045776367
2022-11-04,35.02000045776367
2022-11-07,36.20000076293945
2022-11-08,36.09000015258789
2022-11-09,35.0099983215332
2022-11-10,38.72999954223633
2022-11-11,40.22999954223633
2022-11-14,37.75
2022-11-15,35.91999816894531
2022-11-16,35.189998626708984
2022-11-17,35.45000076293945
2022-11-18,35.88999938964844
2022-11-21,36.29999923706055
2022-11-22,36.52000045776367
2022-11-23,36.84000015258789
2022-11-25,37.04999923706055
2022-11-28,36.41999816894531
2022-11-29,37.279998779296875
2022-11-30,37.58000183105469
2022-12-01,35.939998626708984
2022-12-02,35.29999923706055
2022-12-05,34.38999938964844
2022-12-06,34.63999938964844
2022-12-07,34.630001068115234
2022-12-08,34.91999816894531
2022-12-09,35.11000061035156
2022-12-12,35.56999969482422
2022-12-13,35.38999938964844
2022-12-14,34.349998474121094
2022-12-15,33.59000015258789
2022-12-16,33.209999084472656
2022-12-19,32.380001068115234
2022-12-20,32.650001525878906
2022-12-21,33.279998779296875
2022-12-22,32.34000015258789
2022-12-23,32.75
2022-12-27,32.560001373291016
2022-12-28,32.099998474121094
2022-12-29,32.84000015258789
2022-12-30,32.86000061035156
2023-01-03,32.38999938964844
2023-01-04,33.099998474121094
2023-01-05,31.979999542236328
2023-01-06,32.79999923706055
2023-01-09,32.290000915527344
2023-01-10,32.84000015258789
2023-01-11,33.7599983215332
2023-01-12,33.58000183105469
2023-01-13,33.470001220703125
2023-01-17,33.66999816894531
2023-01-18,33.209999084472656
2023-01-19,32.58000183105469
2023-01-20,35.40999984741211
2023-01-23,34.560001373291016
2023-01-24,35.369998931884766
2023-01-25,36.880001068115234
2023-01-26,36.54999923706055
2023-01-27,37.060001373291016
2023-01-30,36.150001525878906
2023-01-31,36.72999954223633
2023-02-01,35.310001373291016
2023-02-02,37.790000915527344
2023-02-03,37.04999923706055
2023-02-06,36.41999816894531
2023-02-07,36.95000076293945
2023-02-08,36.43000030517578
2023-02-09,36.2400016784668
2023-02-10,36.41999816894531
2023-02-13,37.029998779296875
2023-02-14,36.31999969482422
2023-02-15,36.5099983215332
2023-02-16,35.650001525878906
2023-02-17,35.77000045776367
2023-02-21,35.0
2023-02-22,35.45000076293945
2023-02-23,35.91999816894531
2023-02-24,35.79999923706055
2023-02-27,35.5
2023-02-28,35.709999084472656
2023-03-01,35.97999954223633
2023-03-02,35.7400016784668
2023-03-03,36.380001068115234
2023-03-06,35.61000061035156
2023-03-07,34.650001525878906
2023-03-08,34.47999954223633
2023-03-09,33.22999954223633
2023-03-10,32.130001068115234
2023-03-13,29.25
2023-03-14,30.459999084472656
2023-03-15,28.899999618530273
2023-03-16,29.15999984741211
2023-03-17,28.489999771118164
2023-03-20,28.450000762939453
2023-03-21,29.899999618530273
2023-03-22,28.940000534057617
2023-03-23,28.010000228881836
2023-03-24,28.040000915527344
2023-03-27,28.31999969482422
2023-03-28,28.15999984741211
2023-03-29,28.649999618530273
2023-03-30,28.549999237060547
2023-03-31,29.079999923706055
2023-04-03,29.3799991607666
2023-04-04,28.93000030517578
2023-04-05,28.5
2023-04-06,28.6200008392334
2023-04-10,28.799999237060547
2023-04-11,29.850000381469727
2023-04-12,29.530000686645508
2023-04-13,29.770000457763672
2023-04-14,29.799999237060547
2023-04-17,29.959999084472656
2023-04-18,30.25
2023-04-19,30.790000915527344
2023-04-20,29.860000610351562
2023-04-21,29.719999313354492
2023-04-24,29.579999923706055
2023-04-25,29.139999389648438
2023-04-26,29.139999389648438
2023-04-27,29.350000381469727
2023-04-28,29.510000228881836
2023-05-01,28.8700008392334
2023-05-02,27.540000915527344
2023-05-03,27.709999084472656
2023-05-04,26.760000228881836
2023-05-05,27.34000015258789
2023-05-08,27.399999618530273
2023-05-09,27.459999084472656
2023-05-10,27.1200008392334
2023-05-11,27.40999984741211
2023-05-12,27.079999923706055
2023-05-15,27.969999313354492
2023-05-16,27.8799991607666
2023-05-17,28.760000228881836
2023-05-18,30.0
2023-05-19,30.020000457763672
2023-05-22,30.350000381469727
2023-05-23,30.670000076293945
2023-05-24,30.059999465942383
2023-05-25,30.0
2023-05-26,30.899999618530273
2023-05-30,31.229999542236328
2023-05-31,30.959999084472656
2023-06-01,31.549999237060547
2023-06-02,33.040000915527344
2023-06-05,32.709999084472656
2023-06-06,33.790000915527344
2023-06-07,34.20000076293945
2023-06-08,33.77000045776367
2023-06-09,33.689998626708984
2023-06-12,33.7400016784668
2023-06-13,34.13999938964844
2023-06-14,33.540000915527344
2023-06-15,33.439998626708984
2023-06-16,32.900001525878906
2023-06-20,32.709999084472656
2023-06-21,32.810001373291016
2023-06-22,32.68000030517578
2023-06-23,32.70000076293945
2023-06-26,32.58000183105469
2023-06-27,33.369998931884766
2023-06-28,33.849998474121094
2023-06-29,34.06999969482422
2023-06-30,33.91999816894531
2023-07-03,34.380001068115234
2023-07-05,33.7400016784668
2023-07-06,33.439998626708984
2023-07-07,33.61000061035156
2023-07-10,33.95000076293945
2023-07-11,34.720001220703125
2023-07-12,34.869998931884766
2023-07-13,35.66999816894531
2023-07-14,34.900001525878906
2023-07-17,35.5099983215332
2023-07-18,36.16999816894531
2023-07-19,36.11000061035156
2023-07-20,34.88999938964844
2023-07-21,34.66999816894531
2023-07-24,35.84000015258789
2023-07-25,35.15999984741211
2023-07-26,34.86000061035156
2023-07-27,34.72999954223633
2023-07-28,34.59000015258789
2023-07-31,34.540000915527344
2023-08-01,34.720001220703125
2023-08-02,34.13999938964844
2023-08-03,34.29999923706055
2023-08-04,34.36000061035156
2023-08-07,34.75
2023-08-08,34.84000015258789
2023-08-09,34.400001525878906
2023-08-10,34.400001525878906
2023-08-11,34.77000045776367
2023-08-14,34.22999954223633
2023-08-15,33.47999954223633
2023-08-16,32.869998931884766
2023-08-17,33.060001373291016
2023-08-18,33.16999816894531
2023-08-21,32.90999984741211
2023-08-22,31.790000915527344
2023-08-23,32.029998779296875
2023-08-24,31.950000762939453
2023-08-25,31.850000381469727
2023-08-28,31.979999542236328
2023-08-29,32.540000915527344
2023-08-30,32.36000061035156
2023-08-31,32.279998779296875
2023-09-01,32.65999984741211
2023-09-05,31.799999237060547
2023-09-06,31.729999542236328
2023-09-07,30.920000076293945
2023-09-08,31.280000686645508
2023-09-11,31.700000762939453
2023-09-12,32.279998779296875
2023-09-13,31.799999237060547
2023-09-14,32.290000915527344
2023-09-15,32.52000045776367
2023-09-18,32.13999938964844
2023-09-19,32.369998931884766
2023-09-20,32.15999984741211
2023-09-21,31.809999465942383
2023-09-22,31.3799991607666
2023-09-25,31.43000030517578
2023-09-26,31.09000015258789
2023-09-27,30.18000030517578
2023-09-28,30.8700008392334
2023-09-29,30.56999969482422
2023-10-02,30.3700008392334
2023-10-03,29.100000381469727
2023-10-04,29.040000915527344
2023-10-05,28.709999084472656
2023-10-06,29.31999969482422
2023-10-09,29.360000610351562
2023-10-10,29.84000015258789
2023-10-11,29.65999984741211
2023-10-12,29.43000030517578
2023-10-13,28.8700008392334
2023-10-16,29.649999618530273
2023-10-17,30.5
2023-10-18,29.899999618530273
2023-10-19,28.760000228881836
2023-10-20,28.3700008392334
2023-10-23,28.6200008392334
2023-10-24,27.3700008392334
2023-10-25,27.700000762939453
2023-10-26,28.0
2023-10-27,28.09000015258789
2023-10-30,28.329999923706055
2023-10-31,28.049999237060547
2023-11-01,27.969999313354492
2023-11-02,29.079999923706055
2023-11-03,30.149999618530273
2023-11-06,29.510000228881836
2023-11-07,29.350000381469727
2023-11-08,29.31999969482422
2023-11-09,29.149999618530273
2023-11-10,29.56999969482422
2023-11-13,29.459999084472656
2023-11-14,30.299999237060547
2023-11-15,29.760000228881836
2023-11-16,28.90999984741211
2023-11-17,29.8799991607666
2023-11-20,29.81999969482422
2023-11-21,29.469999313354492
2023-11-22,29.68000030517578
2023-11-24,29.829999923706055
2023-11-27,29.389999389648438
2023-11-28,30.889999389648438
2023-11-29,31.219999313354492
2023-11-30,32.36000061035156
2023-12-01,33.83000183105469
2023-12-04,33.970001220703125
2023-12-05,33.97999954223633
2023-12-06,34.29999923706055
2023-12-07,34.900001525878906
2023-12-08,35.290000915527344
2023-12-11,35.45000076293945
2023-12-12,35.599998474121094
2023-12-13,36.83000183105469
2023-12-14,37.7400016784668
2023-12-15,37.119998931884766
2023-12-18,37.54999923706055
2023-12-19,38.22999954223633
2023-12-20,37.33000183105469
2023-12-21,38.04999923706055
2023-12-22,37.939998626708984
2023-12-26,38.27000045776367
2023-12-27,38.349998474121094
2023-12-28,38.369998931884766
2023-12-29,38.189998626708984
2024-01-02,37.959999084472656
2024-01-03,37.45000076293945
2024-01-04,37.439998626708984
2024-01-05,38.81999969482422
2024-01-08,39.20000076293945
2024-01-09,38.5
2024-01-10,37.939998626708984
2024-01-11,37.970001220703125
2024-01-12,36.72999954223633
2024-01-16,36.959999084472656
2024-01-17,36.470001220703125
2024-01-18,35.77000045776367
2024-01-19,36.90999984741211
2024-01-22,37.77000045776367
2024-01-23,37.439998626708984
2024-01-24,37.970001220703125
2024-01-25,38.459999084472656
2024-01-26,39.540000915527344
2024-01-29,39.220001220703125
2024-01-30,39.70000076293945
2024-01-31,38.869998931884766
2024-02-01,38.61000061035156
2024-02-02,38.95000076293945
2024-02-05,38.7599983215332
2024-02-06,38.790000915527344
2024-02-07,38.529998779296875
2024-02-08,38.880001068115234
2024-02-09,38.72999954223633
2024-02-12,39.529998779296875
2024-02-13,38.650001525878906
2024-02-14,39.33000183105469
2024-02-15,39.849998474121094
2024-02-16,39.560001373291016
2024-02-20,40.47999954223633
2024-02-21,39.65999984741211
2024-02-22,39.70000076293945
2024-02-23,40.119998931884766
2024-02-26,39.91999816894531
2024-02-27,41.0099983215332
2024-02-28,40.869998931884766
2024-02-29,41.29999923706055
2024-03-01,41.04999923706055
2024-03-04,40.630001068115234
2024-03-05,40.849998474121094
2024-03-06,41.2599983215332
2024-03-07,41.56999969482422
2024-03-08,42.13999938964844
2024-03-11,42.540000915527344
2024-03-12,43.130001068115234
2024-03-13,43.47999954223633
2024-03-14,43.25
2024-03-15,41.779998779296875
2024-03-18,41.75
2024-03-19,42.119998931884766
2024-03-20,43.38999938964844
2024-03-21,42.650001525878906
2024-03-22,41.54999923706055
2024-03-25,41.31999969482422
2024-03-26,41.58000183105469
2024-03-27,42.279998779296875
2024-03-28,43.119998931884766
2024-04-01,41.75
2024-04-02,41.0
2024-04-03,41.209999084472656
2024-04-04,41.189998626708984
2024-04-05,41.279998779296875
2024-04-08,42.5099983215332
2024-04-09,42.33000183105469
2024-04-10,41.439998626708984
2024-04-11,41.290000915527344
2024-04-12,40.40999984741211
2024-04-15,40.470001220703125
2024-04-16,39.91999816894531
2024-04-17,39.68000030517578
2024-04-18,40.79999923706055
2024-04-19,41.56999969482422
2024-04-22,42.150001525878906
2024-04-23,42.86000061035156
2024-04-24,45.02000045776367
2024-04-25,44.65999984741211
2024-04-26,44.66999816894531
2024-04-29,44.70000076293945
2024-04-30,43.97999954223633
2024-05-01,43.959999084472656
2024-05-02,45.25
2024-05-03,45.599998474121094
2024-05-06,46.2400016784668
2024-05-07,45.27000045776367
2024-05-08,45.61000061035156
2024-05-09,46.099998474121094
2024-05-10,45.72999954223633
2024-05-13,44.90999984741211
2024-05-14,45.18000030517578
2024-05-15,44.13999938964844
2024-05-16,43.47999954223633
2024-05-17,43.939998626708984
2024-05-20,44.16999816894531
2024-05-21,44.79999923706055
2024-05-22,43.540000915527344
2024-05-23,42.86000061035156
2024-05-24,43.33000183105469
2024-05-28,43.220001220703125
2024-05-29,42.380001068115234
2024-05-30,42.9900016784668
2024-05-31,43.79999923706055
2024-06-03,43.560001373291016
2024-06-04,42.52000045776367
2024-06-05,42.79999923706055
2024-06-06,43.060001373291016
2024-06-07,43.70000076293945
2024-06-10,44.34000015258789
2024-06-11,42.470001220703125
2024-06-12,43.650001525878906
2024-06-13,42.849998474121094
2024-06-14,41.689998626708984
2024-06-17,43.09000015258789
2024-06-18,43.630001068115234
2024-06-20,44.93000030517578
2024-06-21,44.470001220703125
2024-06-24,45.52000045776367
2024-06-25,45.15999984741211
2024-06-26,44.880001068115234
2024-06-27,44.22999954223633
2024-06-28,47.189998626708984
2024-07-01,48.11000061035156
2024-07-02,48.029998779296875
2024-07-03,47.36000061035156
2024-07-05,46.91999816894531
2024-07-08,47.66999816894531
2024-07-09,48.45000076293945
2024-07-10,48.09000015258789
2024-07-11,49.060001373291016
2024-07-12,49.11000061035156
2024-07-15,50.720001220703125
2024-07-16,51.709999084472656
2024-07-17,52.220001220703125
2024-07-18,50.83000183105469
2024-07-19,49.970001220703125
2024-07-22,50.52000045776367
2024-07-23,50.810001373291016
2024-07-24,49.880001068115234
2024-07-25,50.380001068115234
2024-07-26,50.779998779296875
2024-07-29,50.5099983215332
2024-07-30,50.9900016784668
2024-07-31,50.790000915527344
2024-08-01,48.560001373291016
2024-08-02,44.9900016784668
2024-08-05,43.77000045776367
2024-08-06,44.310001373291016
2024-08-07,44.29999923706055
2024-08-08,45.7599983215332
2024-08-09,46.56999969482422
2024-08-12,45.650001525878906
2024-08-13,45.7400016784668
2024-08-14,46.31999969482422
2024-08-15,45.88999938964844
2024-08-16,46.619998931884766
2024-08-19,47.630001068115234
2024-08-20,47.11000061035156
2024-08-21,47.2400016784668
2024-08-22,47.20000076293945
2024-08-23,48.599998474121094
2024-08-26,48.869998931884766
2024-08-27,48.810001373291016
2024-08-28,49.52000045776367
2024-08-29,49.779998779296875
2024-08-30,50.2599983215332
2024-09-03,49.29999923706055
2024-09-04,49.189998626708984
2024-09-05,48.66999816894531
2024-09-06,47.40999984741211
2024-09-09,48.16999816894531
2024-09-10,46.150001525878906
2024-09-11,45.84000015258789
2024-09-12,46.40999984741211
2024-09-13,47.130001068115234
2024-09-16,47.33000183105469
2024-09-17,49.189998626708984
2024-09-18,48.88999938964844
2024-09-19,51.029998779296875
2024-09-20,50.58000183105469
2024-09-23,49.70000076293945
2024-09-24,48.209999084472656
2024-09-25,48.20000076293945
2024-09-26,49.040000915527344
2024-09-27,49.650001525878906
2024-09-30,49.880001068115234
2024-10-01,49.0099983215332
2024-10-02,49.58000183105469
2024-10-03,49.560001373291016
2024-10-04,51.86000061035156
2024-10-07,51.56999969482422
2024-10-08,51.189998626708984
2024-10-09,52.0
2024-10-10,51.58000183105469
2024-10-11,53.150001525878906
2024-10-14,53.689998626708984
2024-10-15,53.290000915527344
2024-10-16,56.52000045776367
2024-10-17,56.70000076293945
2024-10-18,56.41999816894531
2024-10-21,55.810001373291016
2024-10-22,55.66999816894531
2024-10-23,55.0
2024-10-24,55.2599983215332
2024-10-25,55.150001525878906
2024-10-28,56.790000915527344
2024-10-29,55.75
2024-10-30,56.310001373291016
2024-10-31,55.13999938964844
2024-11-01,55.25
2024-11-04,55.060001373291016
2024-11-05,56.81999969482422
2024-11-06,67.51000213623047
2024-11-07,64.63999938964844
2024-11-08,63.790000915527344
2024-11-11,65.5999984741211
2024-11-12,65.12000274658203
2024-11-13,65.12999725341797
2024-11-14,64.88999938964844
2024-11-15,64.9800033569336
2024-11-18,64.05000305175781
2024-11-19,63.650001525878906
2024-11-20,64.4000015258789
2024-11-21,65.13999938964844
