Date,BCS
2022-07-19,7.730000019073486
2022-07-20,7.650000095367432
2022-07-21,7.730000019073486
2022-07-22,7.619999885559082
2022-07-25,7.869999885559082
2022-07-26,7.610000133514404
2022-07-27,7.889999866485596
2022-07-28,7.480000019073486
2022-07-29,7.789999961853027
2022-08-01,8.0
2022-08-02,7.860000133514404
2022-08-03,8.069999694824219
2022-08-04,8.0
2022-08-05,8.09000015258789
2022-08-08,8.130000114440918
2022-08-09,8.15999984741211
2022-08-10,8.470000267028809
2022-08-11,8.449999809265137
2022-08-12,8.569999694824219
2022-08-15,8.520000457763672
2022-08-16,8.4399995803833
2022-08-17,8.289999961853027
2022-08-18,8.210000038146973
2022-08-19,7.940000057220459
2022-08-22,7.789999961853027
2022-08-23,7.860000133514404
2022-08-24,7.809999942779541
2022-08-25,7.96999979019165
2022-08-26,7.699999809265137
2022-08-29,7.699999809265137
2022-08-30,7.800000190734863
2022-08-31,7.789999961853027
2022-09-01,7.610000133514404
2022-09-02,7.71999979019165
2022-09-06,7.829999923706055
2022-09-07,7.710000038146973
2022-09-08,7.840000152587891
2022-09-09,8.010000228881836
2022-09-12,8.25
2022-09-13,7.96999979019165
2022-09-14,7.940000057220459
2022-09-15,8.020000457763672
2022-09-16,7.920000076293945
2022-09-19,7.960000038146973
2022-09-20,7.829999923706055
2022-09-21,7.53000020980835
2022-09-22,7.53000020980835
2022-09-23,7.079999923706055
2022-09-26,6.900000095367432
2022-09-27,6.71999979019165
2022-09-28,6.659999847412109
2022-09-29,6.480000019073486
2022-09-30,6.400000095367432
2022-10-03,6.610000133514404
2022-10-04,6.960000038146973
2022-10-05,6.78000020980835
2022-10-06,6.519999980926514
2022-10-07,6.429999828338623
2022-10-10,6.349999904632568
2022-10-11,6.119999885559082
2022-10-12,6.050000190734863
2022-10-13,6.559999942779541
2022-10-14,6.429999828338623
2022-10-17,6.659999847412109
2022-10-18,6.769999980926514
2022-10-19,6.550000190734863
2022-10-20,6.570000171661377
2022-10-21,6.659999847412109
2022-10-24,6.820000171661377
2022-10-25,7.010000228881836
2022-10-26,7.0
2022-10-27,6.989999771118164
2022-10-28,6.920000076293945
2022-10-31,6.920000076293945
2022-11-01,7.019999980926514
2022-11-02,6.880000114440918
2022-11-03,6.739999771118164
2022-11-04,7.139999866485596
2022-11-07,7.159999847412109
2022-11-08,7.239999771118164
2022-11-09,7.070000171661377
2022-11-10,7.5
2022-11-11,7.630000114440918
2022-11-14,7.5
2022-11-15,7.5
2022-11-16,7.420000076293945
2022-11-17,7.539999961853027
2022-11-18,7.599999904632568
2022-11-21,7.579999923706055
2022-11-22,7.599999904632568
2022-11-23,7.699999809265137
2022-11-25,7.809999942779541
2022-11-28,7.630000114440918
2022-11-29,7.840000152587891
2022-11-30,7.949999809265137
2022-12-01,7.889999866485596
2022-12-02,7.820000171661377
2022-12-05,7.699999809265137
2022-12-06,7.809999942779541
2022-12-07,7.760000228881836
2022-12-08,7.75
2022-12-09,7.929999828338623
2022-12-12,7.929999828338623
2022-12-13,8.069999694824219
2022-12-14,7.980000019073486
2022-12-15,7.659999847412109
2022-12-16,7.610000133514404
2022-12-19,7.610000133514404
2022-12-20,7.690000057220459
2022-12-21,7.78000020980835
2022-12-22,7.690000057220459
2022-12-23,7.789999961853027
2022-12-27,7.809999942779541
2022-12-28,7.739999771118164
2022-12-29,7.800000190734863
2022-12-30,7.800000190734863
2023-01-03,7.96999979019165
2023-01-04,8.289999961853027
2023-01-05,8.380000114440918
2023-01-06,8.460000038146973
2023-01-09,8.489999771118164
2023-01-10,8.489999771118164
2023-01-11,8.569999694824219
2023-01-12,8.789999961853027
2023-01-13,8.960000038146973
2023-01-17,9.010000228881836
2023-01-18,9.010000228881836
2023-01-19,8.920000076293945
2023-01-20,8.960000038146973
2023-01-23,9.079999923706055
2023-01-24,8.9399995803833
2023-01-25,9.149999618530273
2023-01-26,9.3100004196167
2023-01-27,9.300000190734863
2023-01-30,9.270000457763672
2023-01-31,9.279999732971191
2023-02-01,9.350000381469727
2023-02-02,9.270000457763672
2023-02-03,9.140000343322754
2023-02-06,9.069999694824219
2023-02-07,9.229999542236328
2023-02-08,9.199999809265137
2023-02-09,9.199999809265137
2023-02-10,9.050000190734863
2023-02-13,9.140000343322754
2023-02-14,9.220000267028809
2023-02-15,8.449999809265137
2023-02-16,8.460000038146973
2023-02-17,8.430000305175781
2023-02-21,8.34000015258789
2023-02-22,8.359999656677246
2023-02-23,8.319999694824219
2023-02-24,8.229999542236328
2023-02-27,8.350000381469727
2023-02-28,8.460000038146973
2023-03-01,8.460000038146973
2023-03-02,8.319999694824219
2023-03-03,8.390000343322754
2023-03-06,8.380000114440918
2023-03-07,8.069999694824219
2023-03-08,8.0600004196167
2023-03-09,7.769999980926514
2023-03-10,7.53000020980835
2023-03-13,7.239999771118164
2023-03-14,7.400000095367432
2023-03-15,6.789999961853027
2023-03-16,6.980000019073486
2023-03-17,6.75
2023-03-20,6.670000076293945
2023-03-21,6.929999828338623
2023-03-22,6.860000133514404
2023-03-23,6.650000095367432
2023-03-24,6.599999904632568
2023-03-27,6.75
2023-03-28,6.71999979019165
2023-03-29,6.960000038146973
2023-03-30,7.090000152587891
2023-03-31,7.190000057220459
2023-04-03,7.369999885559082
2023-04-04,7.329999923706055
2023-04-05,7.400000095367432
2023-04-06,7.550000190734863
2023-04-10,7.559999942779541
2023-04-11,7.559999942779541
2023-04-12,7.590000152587891
2023-04-13,7.670000076293945
2023-04-14,7.840000152587891
2023-04-17,7.730000019073486
2023-04-18,7.769999980926514
2023-04-19,7.800000190734863
2023-04-20,7.619999885559082
2023-04-21,7.619999885559082
2023-04-24,7.730000019073486
2023-04-25,7.420000076293945
2023-04-26,7.610000133514404
2023-04-27,8.170000076293945
2023-04-28,8.069999694824219
2023-05-01,7.989999771118164
2023-05-02,7.769999980926514
2023-05-03,7.610000133514404
2023-05-04,7.46999979019165
2023-05-05,7.820000171661377
2023-05-08,7.820000171661377
2023-05-09,7.769999980926514
2023-05-10,7.75
2023-05-11,7.679999828338623
2023-05-12,7.659999847412109
2023-05-15,7.829999923706055
2023-05-16,7.650000095367432
2023-05-17,7.920000076293945
2023-05-18,7.920000076293945
2023-05-19,7.989999771118164
2023-05-22,8.010000228881836
2023-05-23,8.039999961853027
2023-05-24,7.840000152587891
2023-05-25,7.78000020980835
2023-05-26,7.809999942779541
2023-05-30,7.760000228881836
2023-05-31,7.519999980926514
2023-06-01,7.650000095367432
2023-06-02,7.860000133514404
2023-06-05,7.75
2023-06-06,7.909999847412109
2023-06-07,7.929999828338623
2023-06-08,7.949999809265137
2023-06-09,7.880000114440918
2023-06-12,7.809999942779541
2023-06-13,7.949999809265137
2023-06-14,7.96999979019165
2023-06-15,7.920000076293945
2023-06-16,7.929999828338623
2023-06-20,7.929999828338623
2023-06-21,7.71999979019165
2023-06-22,7.519999980926514
2023-06-23,7.409999847412109
2023-06-26,7.369999885559082
2023-06-27,7.489999771118164
2023-06-28,7.53000020980835
2023-06-29,7.670000076293945
2023-06-30,7.860000133514404
2023-07-03,7.96999979019165
2023-07-05,7.630000114440918
2023-07-06,7.539999961853027
2023-07-07,7.670000076293945
2023-07-10,7.650000095367432
2023-07-11,7.820000171661377
2023-07-12,8.09000015258789
2023-07-13,8.260000228881836
2023-07-14,8.15999984741211
2023-07-17,8.220000267028809
2023-07-18,8.399999618530273
2023-07-19,8.550000190734863
2023-07-20,8.520000457763672
2023-07-21,8.4399995803833
2023-07-24,8.479999542236328
2023-07-25,8.420000076293945
2023-07-26,8.600000381469727
2023-07-27,7.840000152587891
2023-07-28,8.0
2023-07-31,7.989999771118164
2023-08-01,7.789999961853027
2023-08-02,7.489999771118164
2023-08-03,7.650000095367432
2023-08-04,7.710000038146973
2023-08-07,7.769999980926514
2023-08-08,7.610000133514404
2023-08-09,7.579999923706055
2023-08-10,7.5
2023-08-11,7.510000228881836
2023-08-14,7.480000019073486
2023-08-15,7.320000171661377
2023-08-16,7.389999866485596
2023-08-17,7.409999847412109
2023-08-18,7.360000133514404
2023-08-21,7.389999866485596
2023-08-22,7.269999980926514
2023-08-23,7.340000152587891
2023-08-24,7.329999923706055
2023-08-25,7.340000152587891
2023-08-28,7.46999979019165
2023-08-29,7.659999847412109
2023-08-30,7.610000133514404
2023-08-31,7.510000228881836
2023-09-01,7.550000190734863
2023-09-05,7.510000228881836
2023-09-06,7.46999979019165
2023-09-07,7.360000133514404
2023-09-08,7.420000076293945
2023-09-11,7.539999961853027
2023-09-12,7.739999771118164
2023-09-13,7.849999904632568
2023-09-14,7.96999979019165
2023-09-15,8.0
2023-09-18,7.860000133514404
2023-09-19,7.940000057220459
2023-09-20,7.820000171661377
2023-09-21,7.710000038146973
2023-09-22,7.659999847412109
2023-09-25,7.619999885559082
2023-09-26,7.789999961853027
2023-09-27,7.75
2023-09-28,7.829999923706055
2023-09-29,7.789999961853027
2023-10-02,7.590000152587891
2023-10-03,7.5
2023-10-04,7.570000171661377
2023-10-05,7.53000020980835
2023-10-06,7.659999847412109
2023-10-09,7.519999980926514
2023-10-10,7.760000228881836
2023-10-11,7.820000171661377
2023-10-12,7.429999828338623
2023-10-13,7.409999847412109
2023-10-16,7.539999961853027
2023-10-17,7.590000152587891
2023-10-18,7.349999904632568
2023-10-19,7.179999828338623
2023-10-20,7.070000171661377
2023-10-23,7.019999980926514
2023-10-24,6.53000020980835
2023-10-25,6.510000228881836
2023-10-26,6.420000076293945
2023-10-27,6.239999771118164
2023-10-30,6.420000076293945
2023-10-31,6.429999828338623
2023-11-01,6.329999923706055
2023-11-02,6.599999904632568
2023-11-03,6.78000020980835
2023-11-06,6.75
2023-11-07,6.690000057220459
2023-11-08,6.679999828338623
2023-11-09,6.659999847412109
2023-11-10,6.710000038146973
2023-11-13,6.710000038146973
2023-11-14,6.909999847412109
2023-11-15,6.989999771118164
2023-11-16,6.940000057220459
2023-11-17,7.199999809265137
2023-11-20,7.179999828338623
2023-11-21,7.130000114440918
2023-11-22,7.070000171661377
2023-11-24,7.21999979019165
2023-11-27,7.139999866485596
2023-11-28,7.159999847412109
2023-11-29,7.21999979019165
2023-11-30,7.21999979019165
2023-12-01,7.400000095367432
2023-12-04,7.079999923706055
2023-12-05,7.039999961853027
2023-12-06,7.070000171661377
2023-12-07,7.159999847412109
2023-12-08,7.340000152587891
2023-12-11,7.289999961853027
2023-12-12,7.25
2023-12-13,7.449999809265137
2023-12-14,7.78000020980835
2023-12-15,7.480000019073486
2023-12-18,7.480000019073486
2023-12-19,7.619999885559082
2023-12-20,7.670000076293945
2023-12-21,7.760000228881836
2023-12-22,7.869999885559082
2023-12-26,7.96999979019165
2023-12-27,7.949999809265137
2023-12-28,7.889999866485596
2023-12-29,7.880000114440918
2024-01-02,7.920000076293945
2024-01-03,7.869999885559082
2024-01-04,7.940000057220459
2024-01-05,8.029999732971191
2024-01-08,8.100000381469727
2024-01-09,7.900000095367432
2024-01-10,7.929999828338623
2024-01-11,7.519999980926514
2024-01-12,7.519999980926514
2024-01-16,7.269999980926514
2024-01-17,7.21999979019165
2024-01-18,7.289999961853027
2024-01-19,7.360000133514404
2024-01-22,7.480000019073486
2024-01-23,7.579999923706055
2024-01-24,7.579999923706055
2024-01-25,7.539999961853027
2024-01-26,7.71999979019165
2024-01-29,7.659999847412109
2024-01-30,7.760000228881836
2024-01-31,7.539999961853027
2024-02-01,7.650000095367432
2024-02-02,7.699999809265137
2024-02-05,7.420000076293945
2024-02-06,7.5
2024-02-07,7.429999828338623
2024-02-08,7.349999904632568
2024-02-09,7.320000171661377
2024-02-12,7.320000171661377
2024-02-13,7.119999885559082
2024-02-14,7.239999771118164
2024-02-15,7.369999885559082
2024-02-16,7.46999979019165
2024-02-20,8.369999885559082
2024-02-21,8.449999809265137
2024-02-22,8.460000038146973
2024-02-23,8.5
2024-02-26,8.520000457763672
2024-02-27,8.5600004196167
2024-02-28,8.630000114440918
2024-02-29,8.5
2024-03-01,8.65999984741211
2024-03-04,8.710000038146973
2024-03-05,8.720000267028809
2024-03-06,8.859999656677246
2024-03-07,9.020000457763672
2024-03-08,8.970000267028809
2024-03-11,9.109999656677246
2024-03-12,9.220000267028809
2024-03-13,9.170000076293945
2024-03-14,8.979999542236328
2024-03-15,9.140000343322754
2024-03-18,9.079999923706055
2024-03-19,9.0
2024-03-20,9.270000457763672
2024-03-21,9.359999656677246
2024-03-22,9.25
2024-03-25,9.260000228881836
2024-03-26,9.25
2024-03-27,9.420000076293945
2024-03-28,9.449999809265137
2024-04-01,9.289999961853027
2024-04-02,9.420000076293945
2024-04-03,9.649999618530273
2024-04-04,9.710000038146973
2024-04-05,9.739999771118164
2024-04-08,9.869999885559082
2024-04-09,9.729999542236328
2024-04-10,9.59000015258789
2024-04-11,9.359999656677246
2024-04-12,9.180000305175781
2024-04-15,9.15999984741211
2024-04-16,9.0
2024-04-17,9.100000381469727
2024-04-18,9.239999771118164
2024-04-19,9.350000381469727
2024-04-22,9.520000457763672
2024-04-23,9.699999809265137
2024-04-24,9.600000381469727
2024-04-25,10.359999656677246
2024-04-26,10.420000076293945
2024-04-29,10.289999961853027
2024-04-30,10.239999771118164
2024-05-01,10.270000457763672
2024-05-02,10.25
2024-05-03,10.260000228881836
2024-05-06,10.390000343322754
2024-05-07,10.619999885559082
2024-05-08,10.720000267028809
2024-05-09,10.779999732971191
2024-05-10,10.789999961853027
2024-05-13,10.84000015258789
2024-05-14,11.039999961853027
2024-05-15,10.9399995803833
2024-05-16,10.9399995803833
2024-05-17,11.119999885559082
2024-05-20,11.020000457763672
2024-05-21,11.170000076293945
2024-05-22,10.84000015258789
2024-05-23,10.90999984741211
2024-05-24,11.079999923706055
2024-05-28,11.25
2024-05-29,10.979999542236328
2024-05-30,11.260000228881836
2024-05-31,11.350000381469727
2024-06-03,11.40999984741211
2024-06-04,11.09000015258789
2024-06-05,11.020000457763672
2024-06-06,11.119999885559082
2024-06-07,11.069999694824219
2024-06-10,11.050000190734863
2024-06-11,10.729999542236328
2024-06-12,10.770000457763672
2024-06-13,10.600000381469727
2024-06-14,10.40999984741211
2024-06-17,10.59000015258789
2024-06-18,10.5600004196167
2024-06-20,10.720000267028809
2024-06-21,10.4399995803833
2024-06-24,10.630000114440918
2024-06-25,10.539999961853027
2024-06-26,10.510000228881836
2024-06-27,10.680000305175781
2024-06-28,10.710000038146973
2024-07-01,10.869999885559082
2024-07-02,10.890000343322754
2024-07-03,11.180000305175781
2024-07-05,11.369999885559082
2024-07-08,11.479999542236328
2024-07-09,11.170000076293945
2024-07-10,11.399999618530273
2024-07-11,11.59000015258789
2024-07-12,11.600000381469727
2024-07-15,11.739999771118164
2024-07-16,11.899999618530273
2024-07-17,12.020000457763672
2024-07-18,11.739999771118164
2024-07-19,11.850000381469727
2024-07-22,11.989999771118164
2024-07-23,11.949999809265137
2024-07-24,11.699999809265137
2024-07-25,11.75
2024-07-26,11.979999542236328
2024-07-29,11.9399995803833
2024-07-30,11.989999771118164
2024-07-31,11.920000076293945
2024-08-01,11.3100004196167
2024-08-02,10.729999542236328
2024-08-05,10.59000015258789
2024-08-06,10.720000267028809
2024-08-07,10.84000015258789
2024-08-08,11.0
2024-08-09,11.260000228881836
2024-08-12,11.229999542236328
2024-08-13,11.399999618530273
2024-08-14,11.460000038146973
2024-08-15,11.859999656677246
2024-08-16,11.869999885559082
2024-08-19,11.979999542236328
2024-08-20,11.819999694824219
2024-08-21,11.869999885559082
2024-08-22,11.899999618530273
2024-08-23,12.220000267028809
2024-08-26,12.210000038146973
2024-08-27,12.449999809265137
2024-08-28,11.869999885559082
2024-08-29,12.0600004196167
2024-08-30,12.170000076293945
2024-09-03,11.729999542236328
2024-09-04,11.739999771118164
2024-09-05,12.119999885559082
2024-09-06,11.550000190734863
2024-09-09,11.789999961853027
2024-09-10,11.510000228881836
2024-09-11,11.489999771118164
2024-09-12,11.5600004196167
2024-09-13,11.739999771118164
2024-09-16,11.850000381469727
2024-09-17,11.90999984741211
2024-09-18,11.949999809265137
2024-09-19,12.25
2024-09-20,12.220000267028809
2024-09-23,12.029999732971191
2024-09-24,12.220000267028809
2024-09-25,11.970000267028809
2024-09-26,12.350000381469727
2024-09-27,12.300000190734863
2024-09-30,12.149999618530273
2024-10-01,11.770000457763672
2024-10-02,11.789999961853027
2024-10-03,11.640000343322754
2024-10-04,12.069999694824219
2024-10-07,12.119999885559082
2024-10-08,12.119999885559082
2024-10-09,12.1899995803833
2024-10-10,12.260000228881836
2024-10-11,12.449999809265137
2024-10-14,12.350000381469727
2024-10-15,12.289999961853027
2024-10-16,12.520000457763672
2024-10-17,12.9399995803833
2024-10-18,12.84000015258789
2024-10-21,12.609999656677246
2024-10-22,12.75
2024-10-23,12.470000267028809
2024-10-24,13.180000305175781
2024-10-25,12.59000015258789
2024-10-28,12.680000305175781
2024-10-29,12.550000190734863
2024-10-30,12.699999809265137
2024-10-31,12.40999984741211
2024-11-01,12.529999732971191
2024-11-04,12.680000305175781
2024-11-05,12.859999656677246
2024-11-06,13.489999771118164
2024-11-07,13.270000457763672
2024-11-08,13.09000015258789
2024-11-11,13.479999542236328
2024-11-12,13.220000267028809
2024-11-13,13.210000038146973
2024-11-14,12.960000038146973
2024-11-15,13.210000038146973
2024-11-18,13.260000228881836
2024-11-19,13.079999923706055
2024-11-20,13.239999771118164
2024-11-21,13.319999694824219
