Date,FTV
2022-11-02,62.25
2022-11-03,62.43000030517578
2022-11-04,64.58999633789062
2022-11-07,64.54000091552734
2022-11-08,64.5999984741211
2022-11-09,64.33999633789062
2022-11-10,67.9000015258789
2022-11-11,68.47000122070312
2022-11-14,66.91000366210938
2022-11-15,66.73999786376953
2022-11-16,67.05000305175781
2022-11-17,66.4000015258789
2022-11-18,66.61000061035156
2022-11-21,67.20999908447266
2022-11-22,67.76000213623047
2022-11-23,67.88999938964844
2022-11-25,68.06999969482422
2022-11-28,65.6500015258789
2022-11-29,65.5999984741211
2022-11-30,67.55000305175781
2022-12-01,67.88999938964844
2022-12-02,68.23999786376953
2022-12-05,67.22000122070312
2022-12-06,66.52999877929688
2022-12-07,66.41000366210938
2022-12-08,66.55999755859375
2022-12-09,65.72000122070312
2022-12-12,67.02999877929688
2022-12-13,67.76000213623047
2022-12-14,66.86000061035156
2022-12-15,64.37000274658203
2022-12-16,63.84000015258789
2022-12-19,63.61000061035156
2022-12-20,63.81999969482422
2022-12-21,65.06999969482422
2022-12-22,63.939998626708984
2022-12-23,64.1500015258789
2022-12-27,64.31999969482422
2022-12-28,63.45000076293945
2022-12-29,64.75
2022-12-30,64.25
2023-01-03,64.2699966430664
2023-01-04,65.22000122070312
2023-01-05,63.93000030517578
2023-01-06,65.54000091552734
2023-01-09,65.80999755859375
2023-01-10,66.12000274658203
2023-01-11,67.01000213623047
2023-01-12,67.08000183105469
2023-01-13,67.43000030517578
2023-01-17,67.33000183105469
2023-01-18,66.33999633789062
2023-01-19,65.12000274658203
2023-01-20,65.44999694824219
2023-01-23,66.87000274658203
2023-01-24,67.23999786376953
2023-01-25,66.76000213623047
2023-01-26,66.91999816894531
2023-01-27,67.01000213623047
2023-01-30,66.2300033569336
2023-01-31,68.02999877929688
2023-02-01,65.87000274658203
2023-02-02,67.80999755859375
2023-02-03,69.08000183105469
2023-02-06,68.94000244140625
2023-02-07,69.33000183105469
2023-02-08,69.0999984741211
2023-02-09,68.22000122070312
2023-02-10,68.12999725341797
2023-02-13,69.18000030517578
2023-02-14,69.0199966430664
2023-02-15,69.54000091552734
2023-02-16,68.69999694824219
2023-02-17,69.36000061035156
2023-02-21,66.95999908447266
2023-02-22,66.12999725341797
2023-02-23,67.0999984741211
2023-02-24,67.01000213623047
2023-02-27,66.62000274658203
2023-02-28,66.66000366210938
2023-03-01,66.77999877929688
2023-03-02,67.69000244140625
2023-03-03,68.1500015258789
2023-03-06,67.88999938964844
2023-03-07,67.16999816894531
2023-03-08,67.1500015258789
2023-03-09,66.1500015258789
2023-03-10,64.41999816894531
2023-03-13,63.959999084472656
2023-03-14,66.22000122070312
2023-03-15,64.37999725341797
2023-03-16,65.5199966430664
2023-03-17,63.93000030517578
2023-03-20,65.43000030517578
2023-03-21,65.94000244140625
2023-03-22,65.08000183105469
2023-03-23,64.52999877929688
2023-03-24,65.26000213623047
2023-03-27,65.94999694824219
2023-03-28,66.2699966430664
2023-03-29,67.2699966430664
2023-03-30,67.33999633789062
2023-03-31,68.16999816894531
2023-04-03,67.80000305175781
2023-04-04,65.5199966430664
2023-04-05,64.70999908447266
2023-04-06,64.36000061035156
2023-04-10,64.9800033569336
2023-04-11,65.05000305175781
2023-04-12,66.83000183105469
2023-04-13,67.2300033569336
2023-04-14,67.16999816894531
2023-04-17,67.33000183105469
2023-04-18,67.18000030517578
2023-04-19,66.52999877929688
2023-04-20,66.30999755859375
2023-04-21,66.79000091552734
2023-04-24,66.87000274658203
2023-04-25,65.31999969482422
2023-04-26,63.060001373291016
2023-04-27,63.599998474121094
2023-04-28,63.09000015258789
2023-05-01,63.880001068115234
2023-05-02,63.86000061035156
2023-05-03,64.0
2023-05-04,63.7400016784668
2023-05-05,64.72000122070312
2023-05-08,64.80000305175781
2023-05-09,64.52999877929688
2023-05-10,64.55000305175781
2023-05-11,64.13999938964844
2023-05-12,64.51000213623047
2023-05-15,65.66999816894531
2023-05-16,64.51000213623047
2023-05-17,65.11000061035156
2023-05-18,65.88999938964844
2023-05-19,65.69999694824219
2023-05-22,66.41999816894531
2023-05-23,65.02999877929688
2023-05-24,63.79999923706055
2023-05-25,65.12000274658203
2023-05-26,67.81999969482422
2023-05-30,67.23999786376953
2023-05-31,65.11000061035156
2023-06-01,65.47000122070312
2023-06-02,67.2699966430664
2023-06-05,66.88999938964844
2023-06-06,67.2300033569336
2023-06-07,68.81999969482422
2023-06-08,68.4000015258789
2023-06-09,68.1500015258789
2023-06-12,68.44999694824219
2023-06-13,69.73999786376953
2023-06-14,69.5
2023-06-15,71.97000122070312
2023-06-16,71.81999969482422
2023-06-20,71.5
2023-06-21,71.22000122070312
2023-06-22,70.94000244140625
2023-06-23,71.02999877929688
2023-06-26,72.02999877929688
2023-06-27,73.05999755859375
2023-06-28,72.9000015258789
2023-06-29,73.54000091552734
2023-06-30,74.7699966430664
2023-07-03,73.91999816894531
2023-07-05,73.04000091552734
2023-07-06,72.22000122070312
2023-07-07,72.3499984741211
2023-07-10,74.0199966430664
2023-07-11,74.61000061035156
2023-07-12,75.05000305175781
2023-07-13,74.86000061035156
2023-07-14,74.16999816894531
2023-07-17,74.73999786376953
2023-07-18,74.55999755859375
2023-07-19,74.36000061035156
2023-07-20,74.33999633789062
2023-07-21,74.2699966430664
2023-07-24,74.02999877929688
2023-07-25,74.16000366210938
2023-07-26,76.73999786376953
2023-07-27,76.3499984741211
2023-07-28,77.0
2023-07-31,78.3499984741211
2023-08-01,78.30999755859375
2023-08-02,78.27999877929688
2023-08-03,78.16000366210938
2023-08-04,77.37999725341797
2023-08-07,78.44000244140625
2023-08-08,78.7300033569336
2023-08-09,78.91000366210938
2023-08-10,79.36000061035156
2023-08-11,79.41000366210938
2023-08-14,79.79000091552734
2023-08-15,79.11000061035156
2023-08-16,78.72000122070312
2023-08-17,77.37999725341797
2023-08-18,76.08000183105469
2023-08-21,76.4800033569336
2023-08-22,76.5199966430664
2023-08-23,77.79000091552734
2023-08-24,76.05000305175781
2023-08-25,77.0199966430664
2023-08-28,77.51000213623047
2023-08-29,78.58999633789062
2023-08-30,79.19000244140625
2023-08-31,78.8499984741211
2023-09-01,79.0199966430664
2023-09-05,77.4000015258789
2023-09-06,77.68000030517578
2023-09-07,78.6500015258789
2023-09-08,77.55999755859375
2023-09-11,78.51000213623047
2023-09-12,76.47000122070312
2023-09-13,75.81999969482422
2023-09-14,76.22000122070312
2023-09-15,75.98999786376953
2023-09-18,76.45999908447266
2023-09-19,75.66999816894531
2023-09-20,75.05000305175781
2023-09-21,73.91999816894531
2023-09-22,74.27999877929688
2023-09-25,74.81999969482422
2023-09-26,73.26000213623047
2023-09-27,73.58999633789062
2023-09-28,74.37000274658203
2023-09-29,74.16000366210938
2023-10-02,73.69999694824219
2023-10-03,73.36000061035156
2023-10-04,73.94000244140625
2023-10-05,74.5999984741211
2023-10-06,75.45999908447266
2023-10-09,75.44999694824219
2023-10-10,76.47000122070312
2023-10-11,77.16000366210938
2023-10-12,75.98999786376953
2023-10-13,74.12000274658203
2023-10-16,74.66000366210938
2023-10-17,75.13999938964844
2023-10-18,72.08000183105469
2023-10-19,71.0999984741211
2023-10-20,70.23999786376953
2023-10-23,70.01000213623047
2023-10-24,70.25
2023-10-25,64.5999984741211
2023-10-26,65.0999984741211
2023-10-27,65.02999877929688
2023-10-30,65.04000091552734
2023-10-31,65.27999877929688
2023-11-01,65.19000244140625
2023-11-02,65.4000015258789
2023-11-03,65.94999694824219
2023-11-06,65.58999633789062
2023-11-07,64.95999908447266
2023-11-08,65.4000015258789
2023-11-09,65.33999633789062
2023-11-10,65.83000183105469
2023-11-13,65.31999969482422
2023-11-14,66.94000244140625
2023-11-15,67.44000244140625
2023-11-16,67.62999725341797
2023-11-17,68.0999984741211
2023-11-20,67.68000030517578
2023-11-21,67.41000366210938
2023-11-22,67.83000183105469
2023-11-24,67.55000305175781
2023-11-27,67.44000244140625
2023-11-28,67.5
2023-11-29,67.70999908447266
2023-11-30,68.9800033569336
2023-12-01,69.30000305175781
2023-12-04,69.52999877929688
2023-12-05,68.30000305175781
2023-12-06,68.68000030517578
2023-12-07,69.05999755859375
2023-12-08,68.88999938964844
2023-12-11,70.66999816894531
2023-12-12,71.02999877929688
2023-12-13,71.19000244140625
2023-12-14,73.06999969482422
2023-12-15,72.08000183105469
2023-12-18,72.18000030517578
2023-12-19,72.79000091552734
2023-12-20,71.5999984741211
2023-12-21,72.58000183105469
2023-12-22,72.88999938964844
2023-12-26,73.44000244140625
2023-12-27,73.69000244140625
2023-12-28,73.58000183105469
2023-12-29,73.62999725341797
2024-01-02,72.2699966430664
2024-01-03,71.04000091552734
2024-01-04,71.5199966430664
2024-01-05,71.44000244140625
2024-01-08,72.12000274658203
2024-01-09,71.87000274658203
2024-01-10,71.81999969482422
2024-01-11,71.73999786376953
2024-01-12,71.87999725341797
2024-01-16,71.37000274658203
2024-01-17,70.9000015258789
2024-01-18,71.58000183105469
2024-01-19,72.2699966430664
2024-01-22,73.70999908447266
2024-01-23,74.31999969482422
2024-01-24,73.73999786376953
2024-01-25,74.29000091552734
2024-01-26,73.97000122070312
2024-01-29,74.69000244140625
2024-01-30,74.69999694824219
2024-01-31,78.18000030517578
2024-02-01,82.2300033569336
2024-02-02,83.0199966430664
2024-02-05,82.27999877929688
2024-02-06,81.55000305175781
2024-02-07,82.33000183105469
2024-02-08,82.23999786376953
2024-02-09,82.69999694824219
2024-02-12,83.13999938964844
2024-02-13,82.5199966430664
2024-02-14,83.58000183105469
2024-02-15,84.61000061035156
2024-02-16,84.31999969482422
2024-02-20,83.73999786376953
2024-02-21,84.41000366210938
2024-02-22,85.69000244140625
2024-02-23,86.11000061035156
2024-02-26,86.0199966430664
2024-02-27,86.12000274658203
2024-02-28,86.29000091552734
2024-02-29,85.12999725341797
2024-03-01,85.63999938964844
2024-03-04,84.79000091552734
2024-03-05,84.13999938964844
2024-03-06,84.2300033569336
2024-03-07,85.01000213623047
2024-03-08,85.05000305175781
2024-03-11,84.87000274658203
2024-03-12,86.19999694824219
2024-03-13,85.45999908447266
2024-03-14,85.77999877929688
2024-03-15,85.3499984741211
2024-03-18,85.22000122070312
2024-03-19,85.36000061035156
2024-03-20,85.87999725341797
2024-03-21,86.19999694824219
2024-03-22,85.66000366210938
2024-03-25,84.43000030517578
2024-03-26,84.88999938964844
2024-03-27,86.0199966430664
2024-03-28,86.0199966430664
2024-04-01,84.62000274658203
2024-04-02,84.81999969482422
2024-04-03,84.73999786376953
2024-04-04,83.7699966430664
2024-04-05,84.2699966430664
2024-04-08,84.22000122070312
2024-04-09,84.19000244140625
2024-04-10,83.2300033569336
2024-04-11,83.48999786376953
2024-04-12,82.41000366210938
2024-04-15,81.5999984741211
2024-04-16,81.04000091552734
2024-04-17,80.19999694824219
2024-04-18,80.18000030517578
2024-04-19,79.48999786376953
2024-04-22,80.36000061035156
2024-04-23,80.69999694824219
2024-04-24,76.05000305175781
2024-04-25,76.20999908447266
2024-04-26,75.97000122070312
2024-04-29,77.0
2024-04-30,75.2699966430664
2024-05-01,75.44000244140625
2024-05-02,76.0999984741211
2024-05-03,76.08000183105469
2024-05-06,76.9800033569336
2024-05-07,77.04000091552734
2024-05-08,76.52999877929688
2024-05-09,77.4800033569336
2024-05-10,76.87999725341797
2024-05-13,76.83000183105469
2024-05-14,77.47000122070312
2024-05-15,77.79000091552734
2024-05-16,77.33000183105469
2024-05-17,77.16000366210938
2024-05-20,77.13999938964844
2024-05-21,77.0999984741211
2024-05-22,77.06999969482422
2024-05-23,75.58000183105469
2024-05-24,75.88999938964844
2024-05-28,74.55999755859375
2024-05-29,73.05000305175781
2024-05-30,73.58000183105469
2024-05-31,74.44000244140625
2024-06-03,72.94999694824219
2024-06-04,72.77999877929688
2024-06-05,73.6500015258789
2024-06-06,73.25
2024-06-07,72.75
2024-06-10,73.1500015258789
2024-06-11,72.83999633789062
2024-06-12,73.8499984741211
2024-06-13,72.97000122070312
2024-06-14,72.7300033569336
2024-06-17,73.20999908447266
2024-06-18,73.30999755859375
2024-06-20,72.97000122070312
2024-06-21,73.5999984741211
2024-06-24,74.23999786376953
2024-06-25,72.95999908447266
2024-06-26,73.06999969482422
2024-06-27,73.56999969482422
2024-06-28,74.0999984741211
2024-07-01,72.12000274658203
2024-07-02,72.30000305175781
2024-07-03,72.27999877929688
2024-07-05,72.41000366210938
2024-07-08,73.54000091552734
2024-07-09,72.63999938964844
2024-07-10,73.66000366210938
2024-07-11,74.94999694824219
2024-07-12,75.58999633789062
2024-07-15,76.2300033569336
2024-07-16,78.91999816894531
2024-07-17,77.87999725341797
2024-07-18,77.08999633789062
2024-07-19,75.58999633789062
2024-07-22,76.62000274658203
2024-07-23,76.68000030517578
2024-07-24,70.4000015258789
2024-07-25,69.98999786376953
2024-07-26,70.98999786376953
2024-07-29,71.30000305175781
2024-07-30,71.19999694824219
2024-07-31,71.8499984741211
2024-08-01,70.45999908447266
2024-08-02,68.44000244140625
2024-08-05,67.63999938964844
2024-08-06,67.7300033569336
2024-08-07,67.01000213623047
2024-08-08,68.88999938964844
2024-08-09,68.87999725341797
2024-08-12,68.33000183105469
2024-08-13,69.33999633789062
2024-08-14,68.7300033569336
2024-08-15,69.79000091552734
2024-08-16,69.58000183105469
2024-08-19,70.55999755859375
2024-08-20,70.41000366210938
2024-08-21,72.38999938964844
2024-08-22,72.43000030517578
2024-08-23,73.38999938964844
2024-08-26,73.36000061035156
2024-08-27,73.83000183105469
2024-08-28,73.04000091552734
2024-08-29,73.70999908447266
2024-08-30,74.4000015258789
2024-09-03,72.77999877929688
2024-09-04,71.69000244140625
2024-09-05,72.80000305175781
2024-09-06,70.66999816894531
2024-09-09,72.30999755859375
2024-09-10,72.11000061035156
2024-09-11,72.51000213623047
2024-09-12,73.4000015258789
2024-09-13,73.5999984741211
2024-09-16,73.72000122070312
2024-09-17,74.7300033569336
2024-09-18,75.70999908447266
2024-09-19,77.29000091552734
2024-09-20,76.33999633789062
2024-09-23,76.18000030517578
2024-09-24,77.2699966430664
2024-09-25,76.16999816894531
2024-09-26,78.58000183105469
2024-09-27,79.19999694824219
2024-09-30,78.93000030517578
2024-10-01,77.5999984741211
2024-10-02,77.6500015258789
2024-10-03,76.73999786376953
2024-10-04,76.91000366210938
2024-10-07,76.31999969482422
2024-10-08,76.44000244140625
2024-10-09,76.81999969482422
2024-10-10,77.23999786376953
2024-10-11,78.0199966430664
2024-10-14,78.44999694824219
2024-10-15,77.30000305175781
2024-10-16,77.2300033569336
2024-10-17,77.2699966430664
2024-10-18,77.47000122070312
2024-10-21,77.12000274658203
2024-10-22,75.86000061035156
2024-10-23,75.51000213623047
2024-10-24,75.0199966430664
2024-10-25,74.97000122070312
2024-10-28,75.16000366210938
2024-10-29,74.5999984741211
2024-10-30,72.08999633789062
2024-10-31,71.43000030517578
2024-11-01,71.33999633789062
2024-11-04,71.16000366210938
2024-11-05,71.38999938964844
2024-11-06,74.29000091552734
2024-11-07,74.01000213623047
2024-11-08,75.19999694824219
2024-11-11,76.16000366210938
2024-11-12,75.05000305175781
2024-11-13,76.19000244140625
2024-11-14,75.61000061035156
2024-11-15,74.81999969482422
2024-11-18,74.61000061035156
2024-11-19,74.5
2024-11-20,75.75
2024-11-21,76.94999694824219
