Date,GGG
2023-01-18,68.77999877929688
2023-01-19,66.5
2023-01-20,67.0199966430664
2023-01-23,66.76000213623047
2023-01-24,67.20999908447266
2023-01-25,67.05999755859375
2023-01-26,66.62000274658203
2023-01-27,67.20999908447266
2023-01-30,66.56999969482422
2023-01-31,68.31999969482422
2023-02-01,70.55000305175781
2023-02-02,71.41999816894531
2023-02-03,71.30999755859375
2023-02-06,71.0
2023-02-07,70.8499984741211
2023-02-08,70.16999816894531
2023-02-09,68.95999908447266
2023-02-10,70.81999969482422
2023-02-13,72.05000305175781
2023-02-14,71.88999938964844
2023-02-15,72.44999694824219
2023-02-16,71.47000122070312
2023-02-17,72.47000122070312
2023-02-21,70.30999755859375
2023-02-22,70.41999816894531
2023-02-23,70.30000305175781
2023-02-24,69.66000366210938
2023-02-27,69.97000122070312
2023-02-28,69.54000091552734
2023-03-01,69.16999816894531
2023-03-02,69.87000274658203
2023-03-03,71.08000183105469
2023-03-06,70.38999938964844
2023-03-07,69.66000366210938
2023-03-08,69.87999725341797
2023-03-09,69.0999984741211
2023-03-10,67.6500015258789
2023-03-13,67.13999938964844
2023-03-14,68.9000015258789
2023-03-15,67.16999816894531
2023-03-16,68.06999969482422
2023-03-17,67.25
2023-03-20,68.93000030517578
2023-03-21,69.48999786376953
2023-03-22,68.30000305175781
2023-03-23,69.04000091552734
2023-03-24,69.05000305175781
2023-03-27,69.9000015258789
2023-03-28,70.43000030517578
2023-03-29,71.33000183105469
2023-03-30,71.75
2023-03-31,73.01000213623047
2023-04-03,72.37999725341797
2023-04-04,70.69999694824219
2023-04-05,69.54000091552734
2023-04-06,69.04000091552734
2023-04-10,69.80999755859375
2023-04-11,70.2699966430664
2023-04-12,70.66000366210938
2023-04-13,71.11000061035156
2023-04-14,70.72000122070312
2023-04-17,71.11000061035156
2023-04-18,70.94999694824219
2023-04-19,70.43000030517578
2023-04-20,70.62000274658203
2023-04-21,70.94999694824219
2023-04-24,70.55000305175781
2023-04-25,70.08999633789062
2023-04-26,68.95999908447266
2023-04-27,77.6500015258789
2023-04-28,79.29000091552734
2023-05-01,80.2699966430664
2023-05-02,79.86000061035156
2023-05-03,78.69999694824219
2023-05-04,78.29000091552734
2023-05-05,78.63999938964844
2023-05-08,78.29000091552734
2023-05-09,77.8499984741211
2023-05-10,78.12999725341797
2023-05-11,77.44999694824219
2023-05-12,77.13999938964844
2023-05-15,77.12000274658203
2023-05-16,76.97000122070312
2023-05-17,77.4000015258789
2023-05-18,78.47000122070312
2023-05-19,78.05000305175781
2023-05-22,78.94000244140625
2023-05-23,76.98999786376953
2023-05-24,75.77999877929688
2023-05-25,76.29000091552734
2023-05-26,77.12999725341797
2023-05-30,76.83999633789062
2023-05-31,76.48999786376953
2023-06-01,77.19000244140625
2023-06-02,79.80000305175781
2023-06-05,78.91000366210938
2023-06-06,80.16000366210938
2023-06-07,82.37000274658203
2023-06-08,82.91999816894531
2023-06-09,82.55000305175781
2023-06-12,83.55999755859375
2023-06-13,85.19000244140625
2023-06-14,84.13999938964844
2023-06-15,85.4000015258789
2023-06-16,86.12000274658203
2023-06-20,84.0
2023-06-21,84.95999908447266
2023-06-22,84.30999755859375
2023-06-23,83.55000305175781
2023-06-26,84.47000122070312
2023-06-27,85.77999877929688
2023-06-28,84.75
2023-06-29,85.7300033569336
2023-06-30,86.3499984741211
2023-07-03,85.66999816894531
2023-07-05,84.3499984741211
2023-07-06,83.26000213623047
2023-07-07,83.56999969482422
2023-07-10,85.13999938964844
2023-07-11,85.58999633789062
2023-07-12,85.9800033569336
2023-07-13,86.55999755859375
2023-07-14,86.30999755859375
2023-07-17,87.4000015258789
2023-07-18,87.2699966430664
2023-07-19,87.41999816894531
2023-07-20,86.87999725341797
2023-07-21,86.23999786376953
2023-07-24,86.52999877929688
2023-07-25,86.7300033569336
2023-07-26,86.76000213623047
2023-07-27,80.23999786376953
2023-07-28,79.08999633789062
2023-07-31,79.33000183105469
2023-08-01,79.98999786376953
2023-08-02,78.5199966430664
2023-08-03,78.44000244140625
2023-08-04,77.05000305175781
2023-08-07,78.23999786376953
2023-08-08,77.5199966430664
2023-08-09,77.1500015258789
2023-08-10,77.27999877929688
2023-08-11,77.77999877929688
2023-08-14,78.19999694824219
2023-08-15,76.87999725341797
2023-08-16,76.02999877929688
2023-08-17,75.04000091552734
2023-08-18,75.47000122070312
2023-08-21,75.55999755859375
2023-08-22,75.70999908447266
2023-08-23,76.97000122070312
2023-08-24,76.12999725341797
2023-08-25,77.31999969482422
2023-08-28,77.66000366210938
2023-08-29,78.80999755859375
2023-08-30,78.80999755859375
2023-08-31,78.94000244140625
2023-09-01,79.45999908447266
2023-09-05,76.69000244140625
2023-09-06,77.0
2023-09-07,75.88999938964844
2023-09-08,75.70999908447266
2023-09-11,75.83999633789062
2023-09-12,75.44000244140625
2023-09-13,75.1500015258789
2023-09-14,75.20999908447266
2023-09-15,75.25
2023-09-18,75.72000122070312
2023-09-19,74.98999786376953
2023-09-20,74.75
2023-09-21,73.30999755859375
2023-09-22,73.33999633789062
2023-09-25,73.80999755859375
2023-09-26,72.08000183105469
2023-09-27,72.58999633789062
2023-09-28,73.08999633789062
2023-09-29,72.87999725341797
2023-10-02,72.91000366210938
2023-10-03,72.55000305175781
2023-10-04,74.37000274658203
2023-10-05,73.4800033569336
2023-10-06,74.80999755859375
2023-10-09,75.23999786376953
2023-10-10,74.8499984741211
2023-10-11,75.87999725341797
2023-10-12,74.62999725341797
2023-10-13,73.58000183105469
2023-10-16,74.47000122070312
2023-10-17,74.76000213623047
2023-10-18,71.22000122070312
2023-10-19,70.73999786376953
2023-10-20,70.12999725341797
2023-10-23,70.05000305175781
2023-10-24,70.7300033569336
2023-10-25,69.80000305175781
2023-10-26,74.7300033569336
2023-10-27,73.51000213623047
2023-10-30,74.37000274658203
2023-10-31,74.3499984741211
2023-11-01,74.20999908447266
2023-11-02,75.86000061035156
2023-11-03,77.05000305175781
2023-11-06,77.47000122070312
2023-11-07,76.94000244140625
2023-11-08,76.44999694824219
2023-11-09,76.63999938964844
2023-11-10,77.87000274658203
2023-11-13,77.06999969482422
2023-11-14,79.36000061035156
2023-11-15,79.61000061035156
2023-11-16,79.56999969482422
2023-11-17,80.58999633789062
2023-11-20,80.66000366210938
2023-11-21,80.56999969482422
2023-11-22,80.73999786376953
2023-11-24,81.4800033569336
2023-11-27,81.20999908447266
2023-11-28,79.80000305175781
2023-11-29,80.0999984741211
2023-11-30,80.77999877929688
2023-12-01,81.95999908447266
2023-12-04,82.38999938964844
2023-12-05,81.56999969482422
2023-12-06,82.06999969482422
2023-12-07,82.23999786376953
2023-12-08,82.62999725341797
2023-12-11,82.8499984741211
2023-12-12,82.97000122070312
2023-12-13,83.91000366210938
2023-12-14,85.73999786376953
2023-12-15,85.0999984741211
2023-12-18,85.27999877929688
2023-12-19,85.62999725341797
2023-12-20,84.94999694824219
2023-12-21,85.68000030517578
2023-12-22,86.37000274658203
2023-12-26,86.83999633789062
2023-12-27,86.94000244140625
2023-12-28,86.8499984741211
2023-12-29,86.76000213623047
2024-01-02,85.30000305175781
2024-01-03,83.0999984741211
2024-01-04,83.37000274658203
2024-01-05,83.16000366210938
2024-01-08,83.7300033569336
2024-01-09,83.2300033569336
2024-01-10,83.30000305175781
2024-01-11,84.05000305175781
2024-01-12,84.52999877929688
2024-01-16,84.41999816894531
2024-01-17,83.33000183105469
2024-01-18,84.86000061035156
2024-01-19,85.0
2024-01-22,85.54000091552734
2024-01-23,85.0199966430664
2024-01-24,84.04000091552734
2024-01-25,84.56999969482422
2024-01-26,84.75
2024-01-29,85.13999938964844
2024-01-30,86.83999633789062
2024-01-31,85.30000305175781
2024-02-01,86.62000274658203
2024-02-02,86.94000244140625
2024-02-05,86.08000183105469
2024-02-06,86.8499984741211
2024-02-07,87.30000305175781
2024-02-08,87.83000183105469
2024-02-09,88.16000366210938
2024-02-12,88.13999938964844
2024-02-13,87.54000091552734
2024-02-14,88.33999633789062
2024-02-15,88.63999938964844
2024-02-16,88.1500015258789
2024-02-20,88.01000213623047
2024-02-21,88.66999816894531
2024-02-22,89.70999908447266
2024-02-23,90.36000061035156
2024-02-26,89.86000061035156
2024-02-27,89.56999969482422
2024-02-28,89.9800033569336
2024-02-29,91.26000213623047
2024-03-01,91.27999877929688
2024-03-04,91.5
2024-03-05,90.93000030517578
2024-03-06,92.20999908447266
2024-03-07,93.51000213623047
2024-03-08,92.62000274658203
2024-03-11,92.58000183105469
2024-03-12,92.91999816894531
2024-03-13,93.87000274658203
2024-03-14,93.45999908447266
2024-03-15,93.44000244140625
2024-03-18,92.01000213623047
2024-03-19,92.62000274658203
2024-03-20,93.20999908447266
2024-03-21,94.63999938964844
2024-03-22,94.3499984741211
2024-03-25,93.51000213623047
2024-03-26,93.27999877929688
2024-03-27,94.16999816894531
2024-03-28,93.45999908447266
2024-04-01,92.2300033569336
2024-04-02,91.83000183105469
2024-04-03,92.11000061035156
2024-04-04,91.19000244140625
2024-04-05,91.76000213623047
2024-04-08,92.37999725341797
2024-04-09,92.86000061035156
2024-04-10,91.61000061035156
2024-04-11,91.27999877929688
2024-04-12,89.47000122070312
2024-04-15,89.30000305175781
2024-04-16,89.06999969482422
2024-04-17,88.43000030517578
2024-04-18,88.08999633789062
2024-04-19,88.37999725341797
2024-04-22,88.19999694824219
2024-04-23,89.5199966430664
2024-04-24,89.3499984741211
2024-04-25,83.12999725341797
2024-04-26,82.55999755859375
2024-04-29,82.0
2024-04-30,80.19999694824219
2024-05-01,80.31999969482422
2024-05-02,80.91000366210938
2024-05-03,82.12000274658203
2024-05-06,82.8499984741211
2024-05-07,83.5199966430664
2024-05-08,83.0
2024-05-09,83.31999969482422
2024-05-10,83.55999755859375
2024-05-13,83.19000244140625
2024-05-14,83.12999725341797
2024-05-15,83.4800033569336
2024-05-16,83.41000366210938
2024-05-17,83.0199966430664
2024-05-20,83.55999755859375
2024-05-21,83.1500015258789
2024-05-22,83.0
2024-05-23,81.55999755859375
2024-05-24,81.4800033569336
2024-05-28,79.54000091552734
2024-05-29,78.62999725341797
2024-05-30,79.08000183105469
2024-05-31,80.75
2024-06-03,79.22000122070312
2024-06-04,78.11000061035156
2024-06-05,79.01000213623047
2024-06-06,78.41999816894531
2024-06-07,78.3499984741211
2024-06-10,79.41999816894531
2024-06-11,79.55000305175781
2024-06-12,81.06999969482422
2024-06-13,80.77999877929688
2024-06-14,79.29000091552734
2024-06-17,80.12000274658203
2024-06-18,80.20999908447266
2024-06-20,79.3499984741211
2024-06-21,79.5
2024-06-24,79.79000091552734
2024-06-25,79.36000061035156
2024-06-26,78.94999694824219
2024-06-27,79.25
2024-06-28,79.27999877929688
2024-07-01,77.81999969482422
2024-07-02,78.58999633789062
2024-07-03,79.08999633789062
2024-07-05,78.80000305175781
2024-07-08,78.5
2024-07-09,78.05000305175781
2024-07-10,78.80000305175781
2024-07-11,80.33999633789062
2024-07-12,81.19999694824219
2024-07-15,81.75
2024-07-16,84.68000030517578
2024-07-17,83.61000061035156
2024-07-18,82.66999816894531
2024-07-19,81.95999908447266
2024-07-22,82.41000366210938
2024-07-23,82.05999755859375
2024-07-24,81.08000183105469
2024-07-25,83.79000091552734
2024-07-26,84.41999816894531
2024-07-29,83.41999816894531
2024-07-30,84.80999755859375
2024-07-31,85.05000305175781
2024-08-01,82.4800033569336
2024-08-02,81.2300033569336
2024-08-05,78.68000030517578
2024-08-06,79.04000091552734
2024-08-07,79.04000091552734
2024-08-08,80.12000274658203
2024-08-09,80.08999633789062
2024-08-12,78.97000122070312
2024-08-13,80.22000122070312
2024-08-14,80.56999969482422
2024-08-15,81.3499984741211
2024-08-16,80.62999725341797
2024-08-19,80.81999969482422
2024-08-20,80.27999877929688
2024-08-21,81.83999633789062
2024-08-22,81.6500015258789
2024-08-23,82.27999877929688
2024-08-26,82.16000366210938
2024-08-27,81.76000213623047
2024-08-28,81.7699966430664
2024-08-29,82.37999725341797
2024-08-30,83.3499984741211
2024-09-03,81.63999938964844
2024-09-04,81.55000305175781
2024-09-05,80.11000061035156
2024-09-06,80.02999877929688
2024-09-09,81.37999725341797
2024-09-10,81.7699966430664
2024-09-11,82.12000274658203
2024-09-12,82.31999969482422
2024-09-13,83.08999633789062
2024-09-16,83.97000122070312
2024-09-17,83.88999938964844
2024-09-18,83.70999908447266
2024-09-19,85.8499984741211
2024-09-20,84.58999633789062
2024-09-23,85.7699966430664
2024-09-24,85.66000366210938
2024-09-25,84.87999725341797
2024-09-26,86.80999755859375
2024-09-27,87.63999938964844
2024-09-30,87.51000213623047
2024-10-01,86.41999816894531
2024-10-02,86.72000122070312
2024-10-03,86.20999908447266
2024-10-04,85.79000091552734
2024-10-07,85.80000305175781
2024-10-08,85.2300033569336
2024-10-09,85.62999725341797
2024-10-10,84.95999908447266
2024-10-11,86.30000305175781
2024-10-14,86.98999786376953
2024-10-15,86.41999816894531
2024-10-16,86.11000061035156
2024-10-17,85.9000015258789
2024-10-18,85.91999816894531
2024-10-21,85.02999877929688
2024-10-22,83.80000305175781
2024-10-23,82.9000015258789
2024-10-24,82.33999633789062
2024-10-25,82.13999938964844
2024-10-28,81.44999694824219
2024-10-29,81.5
2024-10-30,81.61000061035156
2024-10-31,81.44999694824219
2024-11-01,82.5199966430664
2024-11-04,83.23999786376953
2024-11-05,84.5999984741211
2024-11-06,88.76000213623047
2024-11-07,87.55999755859375
2024-11-08,87.80999755859375
2024-11-11,89.08000183105469
2024-11-12,88.12000274658203
2024-11-13,88.51000213623047
2024-11-14,89.16999816894531
2024-11-15,89.62000274658203
2024-11-18,90.16999816894531
2024-11-19,87.83000183105469
2024-11-20,88.5199966430664
2024-11-21,89.5999984741211
