Date,CHT
2023-01-05,37.04999923706055
2023-01-06,37.56999969482422
2023-01-09,37.66999816894531
2023-01-10,37.540000915527344
2023-01-11,37.45000076293945
2023-01-12,37.439998626708984
2023-01-13,37.68000030517578
2023-01-17,37.869998931884766
2023-01-18,37.84000015258789
2023-01-19,38.08000183105469
2023-01-20,38.15999984741211
2023-01-23,38.38999938964844
2023-01-24,38.5
2023-01-25,38.41999816894531
2023-01-26,38.38999938964844
2023-01-27,38.20000076293945
2023-01-30,38.209999084472656
2023-01-31,37.04999923706055
2023-02-01,37.59000015258789
2023-02-02,37.810001373291016
2023-02-03,37.54999923706055
2023-02-06,37.119998931884766
2023-02-07,37.119998931884766
2023-02-08,37.2599983215332
2023-02-09,37.060001373291016
2023-02-10,37.099998474121094
2023-02-13,37.5099983215332
2023-02-14,37.369998931884766
2023-02-15,37.119998931884766
2023-02-16,37.33000183105469
2023-02-17,37.4900016784668
2023-02-21,37.33000183105469
2023-02-22,37.619998931884766
2023-02-23,37.9900016784668
2023-02-24,37.72999954223633
2023-02-27,37.599998474121094
2023-02-28,37.40999984741211
2023-03-01,37.7400016784668
2023-03-02,37.88999938964844
2023-03-03,38.43000030517578
2023-03-06,38.38999938964844
2023-03-07,38.439998626708984
2023-03-08,38.560001373291016
2023-03-09,38.310001373291016
2023-03-10,38.2599983215332
2023-03-13,38.79999923706055
2023-03-14,38.880001068115234
2023-03-15,38.36000061035156
2023-03-16,38.689998626708984
2023-03-17,38.400001525878906
2023-03-20,38.849998474121094
2023-03-21,38.650001525878906
2023-03-22,38.970001220703125
2023-03-23,39.290000915527344
2023-03-24,39.4900016784668
2023-03-27,39.349998474121094
2023-03-28,39.5
2023-03-29,39.40999984741211
2023-03-30,39.209999084472656
2023-03-31,39.099998474121094
2023-04-03,39.36000061035156
2023-04-04,39.689998626708984
2023-04-05,39.470001220703125
2023-04-06,39.4900016784668
2023-04-10,40.13999938964844
2023-04-11,40.130001068115234
2023-04-12,40.41999816894531
2023-04-13,40.95000076293945
2023-04-14,40.72999954223633
2023-04-17,40.83000183105469
2023-04-18,41.06999969482422
2023-04-19,40.90999984741211
2023-04-20,40.97999954223633
2023-04-21,41.2599983215332
2023-04-24,40.9900016784668
2023-04-25,41.02000045776367
2023-04-26,41.38999938964844
2023-04-27,41.470001220703125
2023-04-28,41.220001220703125
2023-05-01,41.099998474121094
2023-05-02,40.66999816894531
2023-05-03,40.7599983215332
2023-05-04,41.279998779296875
2023-05-05,41.5099983215332
2023-05-08,41.18000030517578
2023-05-09,41.36000061035156
2023-05-10,41.189998626708984
2023-05-11,40.91999816894531
2023-05-12,40.45000076293945
2023-05-15,40.63999938964844
2023-05-16,40.72999954223633
2023-05-17,40.9900016784668
2023-05-18,40.900001525878906
2023-05-19,41.2400016784668
2023-05-22,40.61000061035156
2023-05-23,40.81999969482422
2023-05-24,40.63999938964844
2023-05-25,41.08000183105469
2023-05-26,40.779998779296875
2023-05-30,40.70000076293945
2023-05-31,40.91999816894531
2023-06-01,40.779998779296875
2023-06-02,40.4900016784668
2023-06-05,40.7400016784668
2023-06-06,40.68000030517578
2023-06-07,40.59000015258789
2023-06-08,40.630001068115234
2023-06-09,40.7400016784668
2023-06-12,40.529998779296875
2023-06-13,40.790000915527344
2023-06-14,40.93000030517578
2023-06-15,41.0
2023-06-16,40.880001068115234
2023-06-20,40.59000015258789
2023-06-21,40.540000915527344
2023-06-22,40.41999816894531
2023-06-23,40.220001220703125
2023-06-26,39.900001525878906
2023-06-27,39.7400016784668
2023-06-28,38.06999969482422
2023-06-29,37.849998474121094
2023-06-30,37.290000915527344
2023-07-03,37.0099983215332
2023-07-05,37.029998779296875
2023-07-06,36.5099983215332
2023-07-07,36.380001068115234
2023-07-10,36.15999984741211
2023-07-11,36.529998779296875
2023-07-12,36.849998474121094
2023-07-13,37.04999923706055
2023-07-14,37.40999984741211
2023-07-17,37.15999984741211
2023-07-18,36.79999923706055
2023-07-19,36.970001220703125
2023-07-20,36.709999084472656
2023-07-21,36.810001373291016
2023-07-24,36.790000915527344
2023-07-25,36.93000030517578
2023-07-26,37.18000030517578
2023-07-27,37.04999923706055
2023-07-28,37.099998474121094
2023-07-31,36.70000076293945
2023-08-01,36.619998931884766
2023-08-02,36.540000915527344
2023-08-03,36.52000045776367
2023-08-04,36.52000045776367
2023-08-07,36.63999938964844
2023-08-08,36.81999969482422
2023-08-09,36.88999938964844
2023-08-10,37.060001373291016
2023-08-11,37.119998931884766
2023-08-14,36.7400016784668
2023-08-15,36.65999984741211
2023-08-16,36.81999969482422
2023-08-17,36.63999938964844
2023-08-18,36.83000183105469
2023-08-21,36.650001525878906
2023-08-22,36.61000061035156
2023-08-23,36.70000076293945
2023-08-24,36.900001525878906
2023-08-25,36.59000015258789
2023-08-28,36.7400016784668
2023-08-29,37.0099983215332
2023-08-30,36.81999969482422
2023-08-31,36.43000030517578
2023-09-01,36.22999954223633
2023-09-05,36.599998474121094
2023-09-06,36.25
2023-09-07,36.18000030517578
2023-09-08,36.04999923706055
2023-09-11,36.33000183105469
2023-09-12,36.310001373291016
2023-09-13,36.560001373291016
2023-09-14,36.45000076293945
2023-09-15,36.41999816894531
2023-09-18,36.70000076293945
2023-09-19,36.59000015258789
2023-09-20,36.689998626708984
2023-09-21,36.06999969482422
2023-09-22,36.459999084472656
2023-09-25,36.2599983215332
2023-09-26,35.79999923706055
2023-09-27,35.939998626708984
2023-09-28,36.029998779296875
2023-09-29,35.939998626708984
2023-10-02,35.880001068115234
2023-10-03,35.70000076293945
2023-10-04,35.83000183105469
2023-10-05,35.9900016784668
2023-10-06,36.16999816894531
2023-10-09,36.41999816894531
2023-10-10,36.43000030517578
2023-10-11,36.630001068115234
2023-10-12,36.209999084472656
2023-10-13,35.88999938964844
2023-10-16,36.36000061035156
2023-10-17,36.209999084472656
2023-10-18,35.849998474121094
2023-10-19,35.779998779296875
2023-10-20,35.709999084472656
2023-10-23,35.529998779296875
2023-10-24,35.88999938964844
2023-10-25,35.709999084472656
2023-10-26,35.58000183105469
2023-10-27,35.5
2023-10-30,35.88999938964844
2023-10-31,35.630001068115234
2023-11-01,35.84000015258789
2023-11-02,36.290000915527344
2023-11-03,36.5
2023-11-06,36.52000045776367
2023-11-07,36.369998931884766
2023-11-08,36.220001220703125
2023-11-09,36.2599983215332
2023-11-10,35.900001525878906
2023-11-13,35.91999816894531
2023-11-14,36.220001220703125
2023-11-15,36.619998931884766
2023-11-16,36.72999954223633
2023-11-17,36.75
2023-11-20,37.11000061035156
2023-11-21,37.400001525878906
2023-11-22,37.25
2023-11-24,37.54999923706055
2023-11-27,37.970001220703125
2023-11-28,37.939998626708984
2023-11-29,38.09000015258789
2023-11-30,37.939998626708984
2023-12-01,38.06999969482422
2023-12-04,38.25
2023-12-05,38.529998779296875
2023-12-06,38.33000183105469
2023-12-07,38.20000076293945
2023-12-08,38.029998779296875
2023-12-11,37.599998474121094
2023-12-12,37.650001525878906
2023-12-13,38.0
2023-12-14,37.880001068115234
2023-12-15,37.5099983215332
2023-12-18,37.54999923706055
2023-12-19,37.689998626708984
2023-12-20,37.5099983215332
2023-12-21,37.72999954223633
2023-12-22,37.900001525878906
2023-12-26,38.279998779296875
2023-12-27,38.349998474121094
2023-12-28,38.84000015258789
2023-12-29,39.06999969482422
2024-01-02,38.88999938964844
2024-01-03,38.18000030517578
2024-01-04,38.099998474121094
2024-01-05,38.16999816894531
2024-01-08,38.58000183105469
2024-01-09,38.33000183105469
2024-01-10,38.61000061035156
2024-01-11,38.5
2024-01-12,38.650001525878906
2024-01-16,37.7599983215332
2024-01-17,37.5099983215332
2024-01-18,37.810001373291016
2024-01-19,37.90999984741211
2024-01-22,37.810001373291016
2024-01-23,38.15999984741211
2024-01-24,38.18000030517578
2024-01-25,38.20000076293945
2024-01-26,38.58000183105469
2024-01-29,38.369998931884766
2024-01-30,37.86000061035156
2024-01-31,37.58000183105469
2024-02-01,38.16999816894531
2024-02-02,38.18000030517578
2024-02-05,38.619998931884766
2024-02-06,38.599998474121094
2024-02-07,38.83000183105469
2024-02-08,38.630001068115234
2024-02-09,38.790000915527344
2024-02-12,38.95000076293945
2024-02-13,38.380001068115234
2024-02-14,38.779998779296875
2024-02-15,38.84000015258789
2024-02-16,38.720001220703125
2024-02-20,38.869998931884766
2024-02-21,38.900001525878906
2024-02-22,38.650001525878906
2024-02-23,38.5
2024-02-26,38.2400016784668
2024-02-27,37.869998931884766
2024-02-28,37.90999984741211
2024-02-29,37.790000915527344
2024-03-01,38.47999954223633
2024-03-04,38.2599983215332
2024-03-05,38.08000183105469
2024-03-06,38.25
2024-03-07,38.439998626708984
2024-03-08,38.2400016784668
2024-03-11,38.5
2024-03-12,38.59000015258789
2024-03-13,38.400001525878906
2024-03-14,38.439998626708984
2024-03-15,38.45000076293945
2024-03-18,38.5099983215332
2024-03-19,38.54999923706055
2024-03-20,38.52000045776367
2024-03-21,38.38999938964844
2024-03-22,38.189998626708984
2024-03-25,38.560001373291016
2024-03-26,39.15999984741211
2024-03-27,39.33000183105469
2024-03-28,39.13999938964844
2024-04-01,39.349998474121094
2024-04-02,39.56999969482422
2024-04-03,39.150001525878906
2024-04-04,39.0
2024-04-05,38.959999084472656
2024-04-08,39.27000045776367
2024-04-09,39.25
2024-04-10,38.88999938964844
2024-04-11,39.0099983215332
2024-04-12,38.5
2024-04-15,38.630001068115234
2024-04-16,38.16999816894531
2024-04-17,38.0
2024-04-18,38.15999984741211
2024-04-19,37.849998474121094
2024-04-22,38.540000915527344
2024-04-23,38.59000015258789
2024-04-24,38.2400016784668
2024-04-25,37.869998931884766
2024-04-26,37.880001068115234
2024-04-29,38.220001220703125
2024-04-30,37.709999084472656
2024-05-01,38.0
2024-05-02,37.7400016784668
2024-05-03,38.279998779296875
2024-05-06,38.20000076293945
2024-05-07,38.56999969482422
2024-05-08,38.810001373291016
2024-05-09,38.83000183105469
2024-05-10,38.41999816894531
2024-05-13,38.66999816894531
2024-05-14,38.619998931884766
2024-05-15,38.970001220703125
2024-05-16,39.060001373291016
2024-05-17,39.15999984741211
2024-05-20,39.25
2024-05-21,38.880001068115234
2024-05-22,39.15999984741211
2024-05-23,39.279998779296875
2024-05-24,39.33000183105469
2024-05-28,39.33000183105469
2024-05-29,38.56999969482422
2024-05-30,39.02000045776367
2024-05-31,39.61000061035156
2024-06-03,39.2400016784668
2024-06-04,39.4900016784668
2024-06-05,39.779998779296875
2024-06-06,39.45000076293945
2024-06-07,38.91999816894531
2024-06-10,39.25
2024-06-11,39.400001525878906
2024-06-12,39.59000015258789
2024-06-13,39.400001525878906
2024-06-14,39.599998474121094
2024-06-17,39.619998931884766
2024-06-18,39.689998626708984
2024-06-20,39.470001220703125
2024-06-21,38.47999954223633
2024-06-24,38.849998474121094
2024-06-25,38.540000915527344
2024-06-26,38.150001525878906
2024-06-27,38.349998474121094
2024-06-28,38.61000061035156
2024-07-01,38.779998779296875
2024-07-02,38.540000915527344
2024-07-03,37.349998474121094
2024-07-05,36.560001373291016
2024-07-08,36.310001373291016
2024-07-09,36.119998931884766
2024-07-10,36.18000030517578
2024-07-11,36.29999923706055
2024-07-12,36.5099983215332
2024-07-15,36.400001525878906
2024-07-16,36.4900016784668
2024-07-17,36.459999084472656
2024-07-18,36.56999969482422
2024-07-19,36.400001525878906
2024-07-22,36.59000015258789
2024-07-23,36.630001068115234
2024-07-24,36.650001525878906
2024-07-25,36.7400016784668
2024-07-26,37.119998931884766
2024-07-29,36.79999923706055
2024-07-30,36.619998931884766
2024-07-31,37.150001525878906
2024-08-01,36.65999984741211
2024-08-02,37.470001220703125
2024-08-05,37.04999923706055
2024-08-06,37.65999984741211
2024-08-07,36.90999984741211
2024-08-08,37.5
2024-08-09,37.7400016784668
2024-08-12,37.709999084472656
2024-08-13,37.68000030517578
2024-08-14,37.81999969482422
2024-08-15,37.880001068115234
2024-08-16,38.119998931884766
2024-08-19,38.63999938964844
2024-08-20,38.41999816894531
2024-08-21,38.560001373291016
2024-08-22,38.310001373291016
2024-08-23,38.939998626708984
2024-08-26,38.810001373291016
2024-08-27,38.75
2024-08-28,38.83000183105469
2024-08-29,38.689998626708984
2024-08-30,38.650001525878906
2024-09-03,38.66999816894531
2024-09-04,38.599998474121094
2024-09-05,38.79999923706055
2024-09-06,38.7400016784668
2024-09-09,38.75
2024-09-10,38.849998474121094
2024-09-11,38.849998474121094
2024-09-12,39.0099983215332
2024-09-13,39.380001068115234
2024-09-16,39.349998474121094
2024-09-17,39.09000015258789
2024-09-18,39.06999969482422
2024-09-19,39.189998626708984
2024-09-20,39.33000183105469
2024-09-23,39.650001525878906
2024-09-24,40.060001373291016
2024-09-25,40.029998779296875
2024-09-26,40.59000015258789
2024-09-27,40.22999954223633
2024-09-30,39.66999816894531
2024-10-01,39.29999923706055
2024-10-02,39.16999816894531
2024-10-03,38.689998626708984
2024-10-04,38.84000015258789
2024-10-07,38.400001525878906
2024-10-08,38.13999938964844
2024-10-09,37.9900016784668
2024-10-10,37.70000076293945
2024-10-11,37.619998931884766
2024-10-14,37.95000076293945
2024-10-15,38.27000045776367
2024-10-16,37.95000076293945
2024-10-17,38.11000061035156
2024-10-18,38.5
2024-10-21,38.02000045776367
2024-10-22,38.2599983215332
2024-10-23,37.869998931884766
2024-10-24,37.72999954223633
2024-10-25,37.790000915527344
2024-10-28,37.900001525878906
2024-10-29,37.90999984741211
2024-10-30,37.81999969482422
2024-10-31,37.689998626708984
2024-11-01,37.869998931884766
2024-11-04,38.099998474121094
2024-11-05,38.5099983215332
2024-11-06,37.2400016784668
2024-11-07,38.11000061035156
2024-11-08,37.88999938964844
2024-11-11,37.95000076293945
2024-11-12,37.70000076293945
2024-11-13,37.93000030517578
2024-11-14,37.349998474121094
2024-11-15,37.599998474121094
2024-11-18,37.86000061035156
2024-11-19,38.040000915527344
2024-11-20,37.7400016784668
2024-11-21,37.880001068115234
