Date,LDOS
2022-06-15,98.79000091552734
2022-06-16,95.36000061035156
2022-06-17,94.1500015258789
2022-06-21,96.9000015258789
2022-06-22,97.44000244140625
2022-06-23,97.54000091552734
2022-06-24,101.56999969482422
2022-06-27,101.69000244140625
2022-06-28,99.26000213623047
2022-06-29,99.3499984741211
2022-06-30,100.70999908447266
2022-07-01,102.44999694824219
2022-07-05,99.58000183105469
2022-07-06,101.27999877929688
2022-07-07,101.5199966430664
2022-07-08,101.62999725341797
2022-07-11,101.19999694824219
2022-07-12,99.80999755859375
2022-07-13,98.98999786376953
2022-07-14,98.20999908447266
2022-07-15,98.69000244140625
2022-07-18,97.87999725341797
2022-07-19,100.1500015258789
2022-07-20,100.02999877929688
2022-07-21,100.88999938964844
2022-07-22,101.44999694824219
2022-07-25,102.94999694824219
2022-07-26,103.51000213623047
2022-07-27,103.25
2022-07-28,105.87000274658203
2022-07-29,107.0
2022-08-01,105.1500015258789
2022-08-02,100.4800033569336
2022-08-03,99.94000244140625
2022-08-04,99.30999755859375
2022-08-05,100.55000305175781
2022-08-08,98.3499984741211
2022-08-09,98.12000274658203
2022-08-10,98.63999938964844
2022-08-11,98.16000366210938
2022-08-12,100.05999755859375
2022-08-15,100.97000122070312
2022-08-16,101.22000122070312
2022-08-17,101.1500015258789
2022-08-18,101.58999633789062
2022-08-19,102.58000183105469
2022-08-22,100.62999725341797
2022-08-23,100.25
2022-08-24,99.58000183105469
2022-08-25,99.73999786376953
2022-08-26,97.19999694824219
2022-08-29,97.2300033569336
2022-08-30,95.80999755859375
2022-08-31,95.05000305175781
2022-09-01,95.05999755859375
2022-09-02,93.70999908447266
2022-09-06,93.5999984741211
2022-09-07,95.01000213623047
2022-09-08,94.56999969482422
2022-09-09,95.69000244140625
2022-09-12,96.25
2022-09-13,92.75
2022-09-14,92.94000244140625
2022-09-15,92.4000015258789
2022-09-16,93.29000091552734
2022-09-19,93.19999694824219
2022-09-20,93.11000061035156
2022-09-21,91.83999633789062
2022-09-22,90.68000030517578
2022-09-23,88.69000244140625
2022-09-26,88.38999938964844
2022-09-27,88.19999694824219
2022-09-28,88.93000030517578
2022-09-29,88.0999984741211
2022-09-30,87.47000122070312
2022-10-03,90.79000091552734
2022-10-04,93.36000061035156
2022-10-05,92.4800033569336
2022-10-06,91.62999725341797
2022-10-07,91.44999694824219
2022-10-10,91.88999938964844
2022-10-11,91.2699966430664
2022-10-12,89.45999908447266
2022-10-13,91.11000061035156
2022-10-14,88.70999908447266
2022-10-17,91.12999725341797
2022-10-18,93.7300033569336
2022-10-19,93.19000244140625
2022-10-20,93.3499984741211
2022-10-21,95.38999938964844
2022-10-24,96.08000183105469
2022-10-25,97.30999755859375
2022-10-26,97.51000213623047
2022-10-27,99.1500015258789
2022-10-28,101.73999786376953
2022-10-31,101.58999633789062
2022-11-01,103.55000305175781
2022-11-02,104.36000061035156
2022-11-03,106.68000030517578
2022-11-04,105.76000213623047
2022-11-07,107.83000183105469
2022-11-08,108.62999725341797
2022-11-09,106.80999755859375
2022-11-10,107.2300033569336
2022-11-11,103.37999725341797
2022-11-14,104.16999816894531
2022-11-15,104.69000244140625
2022-11-16,106.01000213623047
2022-11-17,105.25
2022-11-18,106.30000305175781
2022-11-21,107.68000030517578
2022-11-22,107.47000122070312
2022-11-23,107.52999877929688
2022-11-25,108.88999938964844
2022-11-28,108.11000061035156
2022-11-29,108.5
2022-11-30,109.33000183105469
2022-12-01,109.62000274658203
2022-12-02,110.48999786376953
2022-12-05,109.6500015258789
2022-12-06,109.48999786376953
2022-12-07,108.5
2022-12-08,109.08000183105469
2022-12-09,106.8499984741211
2022-12-12,107.77999877929688
2022-12-13,106.54000091552734
2022-12-14,106.80000305175781
2022-12-15,105.27999877929688
2022-12-16,104.79000091552734
2022-12-19,104.44999694824219
2022-12-20,104.41999816894531
2022-12-21,105.83000183105469
2022-12-22,104.77999877929688
2022-12-23,105.16999816894531
2022-12-27,105.91000366210938
2022-12-28,104.12999725341797
2022-12-29,105.02999877929688
2022-12-30,105.19000244140625
2023-01-03,104.70999908447266
2023-01-04,104.37000274658203
2023-01-05,104.01000213623047
2023-01-06,104.94999694824219
2023-01-09,100.33000183105469
2023-01-10,99.9800033569336
2023-01-11,99.62999725341797
2023-01-12,98.70999908447266
2023-01-13,98.3499984741211
2023-01-17,97.83999633789062
2023-01-18,95.54000091552734
2023-01-19,94.56999969482422
2023-01-20,96.05999755859375
2023-01-23,96.37000274658203
2023-01-24,97.30000305175781
2023-01-25,98.1500015258789
2023-01-26,97.77999877929688
2023-01-27,96.48999786376953
2023-01-30,97.30999755859375
2023-01-31,98.83999633789062
2023-02-01,97.83000183105469
2023-02-02,97.93000030517578
2023-02-03,98.05999755859375
2023-02-06,98.33999633789062
2023-02-07,99.0
2023-02-08,98.95999908447266
2023-02-09,97.94999694824219
2023-02-10,100.81999969482422
2023-02-13,100.70999908447266
2023-02-14,95.25
2023-02-15,97.94000244140625
2023-02-16,99.43000030517578
2023-02-17,101.23999786376953
2023-02-21,100.01000213623047
2023-02-22,100.13999938964844
2023-02-23,99.56999969482422
2023-02-24,99.27999877929688
2023-02-27,97.48999786376953
2023-02-28,97.06999969482422
2023-03-01,96.66000366210938
2023-03-02,96.94999694824219
2023-03-03,97.30000305175781
2023-03-06,96.94999694824219
2023-03-07,96.5199966430664
2023-03-08,94.05999755859375
2023-03-09,92.73999786376953
2023-03-10,92.5
2023-03-13,92.2300033569336
2023-03-14,93.2699966430664
2023-03-15,92.30999755859375
2023-03-16,92.5199966430664
2023-03-17,90.45999908447266
2023-03-20,91.58000183105469
2023-03-21,92.63999938964844
2023-03-22,91.30999755859375
2023-03-23,90.27999877929688
2023-03-24,91.37999725341797
2023-03-27,91.37999725341797
2023-03-28,91.0999984741211
2023-03-29,91.44000244140625
2023-03-30,91.58999633789062
2023-03-31,92.05999755859375
2023-04-03,93.19999694824219
2023-04-04,91.58999633789062
2023-04-05,91.51000213623047
2023-04-06,91.41000366210938
2023-04-10,92.5999984741211
2023-04-11,92.27999877929688
2023-04-12,92.68000030517578
2023-04-13,92.77999877929688
2023-04-14,91.91000366210938
2023-04-17,93.08999633789062
2023-04-18,93.05999755859375
2023-04-19,92.44000244140625
2023-04-20,92.55999755859375
2023-04-21,91.75
2023-04-24,91.37000274658203
2023-04-25,91.41000366210938
2023-04-26,89.45999908447266
2023-04-27,92.05999755859375
2023-04-28,93.26000213623047
2023-05-01,94.31999969482422
2023-05-02,80.61000061035156
2023-05-03,80.88999938964844
2023-05-04,79.44999694824219
2023-05-05,80.83000183105469
2023-05-08,79.06999969482422
2023-05-09,80.29000091552734
2023-05-10,80.05999755859375
2023-05-11,78.2699966430664
2023-05-12,78.91000366210938
2023-05-15,78.31999969482422
2023-05-16,76.91999816894531
2023-05-17,78.55000305175781
2023-05-18,78.91999816894531
2023-05-19,78.4000015258789
2023-05-22,80.01000213623047
2023-05-23,81.08000183105469
2023-05-24,80.6500015258789
2023-05-25,79.29000091552734
2023-05-26,80.30000305175781
2023-05-30,79.23999786376953
2023-05-31,78.05999755859375
2023-06-01,78.47000122070312
2023-06-02,81.48999786376953
2023-06-05,80.66000366210938
2023-06-06,81.33000183105469
2023-06-07,82.69999694824219
2023-06-08,82.55000305175781
2023-06-09,82.91000366210938
2023-06-12,84.04000091552734
2023-06-13,83.73999786376953
2023-06-14,83.02999877929688
2023-06-15,85.23999786376953
2023-06-16,85.88999938964844
2023-06-20,85.19000244140625
2023-06-21,86.47000122070312
2023-06-22,86.0
2023-06-23,84.72000122070312
2023-06-26,85.94999694824219
2023-06-27,86.43000030517578
2023-06-28,86.66999816894531
2023-06-29,87.77999877929688
2023-06-30,88.4800033569336
2023-07-03,88.41999816894531
2023-07-05,88.6500015258789
2023-07-06,88.44000244140625
2023-07-07,88.04000091552734
2023-07-10,88.02999877929688
2023-07-11,89.51000213623047
2023-07-12,89.12999725341797
2023-07-13,89.87000274658203
2023-07-14,89.83000183105469
2023-07-17,90.4800033569336
2023-07-18,90.3499984741211
2023-07-19,90.55000305175781
2023-07-20,91.36000061035156
2023-07-21,91.30999755859375
2023-07-24,91.43000030517578
2023-07-25,92.20999908447266
2023-07-26,93.68000030517578
2023-07-27,92.16000366210938
2023-07-28,93.75
2023-07-31,93.52999877929688
2023-08-01,99.9800033569336
2023-08-02,98.55000305175781
2023-08-03,98.4000015258789
2023-08-04,97.0999984741211
2023-08-07,97.62999725341797
2023-08-08,97.0
2023-08-09,97.55999755859375
2023-08-10,97.33000183105469
2023-08-11,97.66000366210938
2023-08-14,98.16999816894531
2023-08-15,97.5999984741211
2023-08-16,96.79000091552734
2023-08-17,96.30999755859375
2023-08-18,96.0999984741211
2023-08-21,96.47000122070312
2023-08-22,95.38999938964844
2023-08-23,95.5
2023-08-24,96.41000366210938
2023-08-25,95.79000091552734
2023-08-28,96.86000061035156
2023-08-29,96.83000183105469
2023-08-30,97.95999908447266
2023-08-31,97.51000213623047
2023-09-01,98.83999633789062
2023-09-05,97.45999908447266
2023-09-06,96.51000213623047
2023-09-07,95.73999786376953
2023-09-08,95.80000305175781
2023-09-11,95.9000015258789
2023-09-12,95.77999877929688
2023-09-13,95.02999877929688
2023-09-14,95.12999725341797
2023-09-15,94.04000091552734
2023-09-18,93.56999969482422
2023-09-19,93.69000244140625
2023-09-20,93.8499984741211
2023-09-21,92.4000015258789
2023-09-22,91.12999725341797
2023-09-25,91.36000061035156
2023-09-26,90.9800033569336
2023-09-27,91.98999786376953
2023-09-28,92.13999938964844
2023-09-29,92.16000366210938
2023-10-02,93.19999694824219
2023-10-03,92.6500015258789
2023-10-04,91.33000183105469
2023-10-05,90.44999694824219
2023-10-06,90.9800033569336
2023-10-09,94.41000366210938
2023-10-10,94.29000091552734
2023-10-11,95.63999938964844
2023-10-12,94.51000213623047
2023-10-13,94.88999938964844
2023-10-16,95.41000366210938
2023-10-17,95.47000122070312
2023-10-18,94.2699966430664
2023-10-19,93.41000366210938
2023-10-20,92.70999908447266
2023-10-23,91.87999725341797
2023-10-24,91.01000213623047
2023-10-25,91.31999969482422
2023-10-26,92.06999969482422
2023-10-27,90.48999786376953
2023-10-30,91.79000091552734
2023-10-31,99.12000274658203
2023-11-01,101.18000030517578
2023-11-02,103.18000030517578
2023-11-03,103.94000244140625
2023-11-06,103.31999969482422
2023-11-07,102.80999755859375
2023-11-08,103.01000213623047
2023-11-09,102.51000213623047
2023-11-10,103.55000305175781
2023-11-13,104.41000366210938
2023-11-14,104.9800033569336
2023-11-15,104.95999908447266
2023-11-16,104.66999816894531
2023-11-17,105.26000213623047
2023-11-20,105.91999816894531
2023-11-21,105.66999816894531
2023-11-22,106.31999969482422
2023-11-24,106.76000213623047
2023-11-27,106.75
2023-11-28,106.33999633789062
2023-11-29,106.22000122070312
2023-11-30,107.31999969482422
2023-12-01,108.94000244140625
2023-12-04,111.30000305175781
2023-12-05,110.0
2023-12-06,109.69999694824219
2023-12-07,108.68000030517578
2023-12-08,108.48999786376953
2023-12-11,108.30999755859375
2023-12-12,109.01000213623047
2023-12-13,110.18000030517578
2023-12-14,108.69000244140625
2023-12-15,107.55000305175781
2023-12-18,107.88999938964844
2023-12-19,107.70999908447266
2023-12-20,105.87999725341797
2023-12-21,106.58999633789062
2023-12-22,107.62999725341797
2023-12-26,107.9000015258789
2023-12-27,107.81999969482422
2023-12-28,107.94000244140625
2023-12-29,108.23999786376953
2024-01-02,108.0
2024-01-03,107.66000366210938
2024-01-04,107.81999969482422
2024-01-05,108.73999786376953
2024-01-08,110.16999816894531
2024-01-09,110.22000122070312
2024-01-10,109.70999908447266
2024-01-11,108.81999969482422
2024-01-12,110.19000244140625
2024-01-16,108.73999786376953
2024-01-17,108.51000213623047
2024-01-18,109.7300033569336
2024-01-19,109.87999725341797
2024-01-22,111.2699966430664
2024-01-23,110.56999969482422
2024-01-24,110.16000366210938
2024-01-25,110.7300033569336
2024-01-26,111.55000305175781
2024-01-29,111.51000213623047
2024-01-30,111.61000061035156
2024-01-31,110.47000122070312
2024-02-01,110.8499984741211
2024-02-02,110.93000030517578
2024-02-05,110.7300033569336
2024-02-06,112.16000366210938
2024-02-07,113.08000183105469
2024-02-08,113.2699966430664
2024-02-09,113.52999877929688
2024-02-12,114.55999755859375
2024-02-13,121.27999877929688
2024-02-14,121.5
2024-02-15,122.19000244140625
2024-02-16,123.83000183105469
2024-02-20,123.5
2024-02-21,123.94999694824219
2024-02-22,124.75
2024-02-23,126.05999755859375
2024-02-26,125.69000244140625
2024-02-27,126.58000183105469
2024-02-28,126.55999755859375
2024-02-29,127.86000061035156
2024-03-01,127.44000244140625
2024-03-04,129.52000427246094
2024-03-05,129.3000030517578
2024-03-06,129.8300018310547
2024-03-07,129.7899932861328
2024-03-08,128.75999450683594
2024-03-11,127.25
2024-03-12,127.23999786376953
2024-03-13,128.07000732421875
2024-03-14,127.79000091552734
2024-03-15,127.91999816894531
2024-03-18,126.3499984741211
2024-03-19,127.87999725341797
2024-03-20,127.87999725341797
2024-03-21,129.14999389648438
2024-03-22,129.13999938964844
2024-03-25,128.22000122070312
2024-03-26,129.36000061035156
2024-03-27,130.5399932861328
2024-03-28,131.08999633789062
2024-04-01,130.4199981689453
2024-04-02,128.9499969482422
2024-04-03,129.00999450683594
2024-04-04,128.7100067138672
2024-04-05,128.66000366210938
2024-04-08,129.24000549316406
2024-04-09,127.0999984741211
2024-04-10,126.22000122070312
2024-04-11,126.63999938964844
2024-04-12,125.7300033569336
2024-04-15,124.87999725341797
2024-04-16,124.63999938964844
2024-04-17,124.36000061035156
2024-04-18,123.76000213623047
2024-04-19,124.91000366210938
2024-04-22,126.02999877929688
2024-04-23,128.67999267578125
2024-04-24,128.89999389648438
2024-04-25,129.8800048828125
2024-04-26,130.36000061035156
2024-04-29,131.6199951171875
2024-04-30,140.22000122070312
2024-05-01,142.19000244140625
2024-05-02,142.66000366210938
2024-05-03,141.6699981689453
2024-05-06,142.6199951171875
2024-05-07,142.85000610351562
2024-05-08,145.5
2024-05-09,146.8300018310547
2024-05-10,147.47999572753906
2024-05-13,146.08999633789062
2024-05-14,146.60000610351562
2024-05-15,147.25
2024-05-16,147.55999755859375
2024-05-17,148.6699981689453
2024-05-20,149.44000244140625
2024-05-21,150.27999877929688
2024-05-22,149.9199981689453
2024-05-23,149.77000427246094
2024-05-24,151.14999389648438
2024-05-28,147.5800018310547
2024-05-29,145.72000122070312
2024-05-30,145.27999877929688
2024-05-31,147.0500030517578
2024-06-03,145.52000427246094
2024-06-04,144.52000427246094
2024-06-05,145.6699981689453
2024-06-06,144.24000549316406
2024-06-07,144.85000610351562
2024-06-10,144.72000122070312
2024-06-11,143.77999877929688
2024-06-12,144.5800018310547
2024-06-13,144.14999389648438
2024-06-14,143.6999969482422
2024-06-17,143.86000061035156
2024-06-18,143.8699951171875
2024-06-20,146.00999450683594
2024-06-21,146.57000732421875
2024-06-24,148.55999755859375
2024-06-25,148.2899932861328
2024-06-26,146.38999938964844
2024-06-27,147.17999267578125
2024-06-28,145.8800048828125
2024-07-01,145.55999755859375
2024-07-02,145.86000061035156
2024-07-03,146.63999938964844
2024-07-05,145.50999450683594
2024-07-08,145.55999755859375
2024-07-09,145.0500030517578
2024-07-10,148.83999633789062
2024-07-11,148.9499969482422
2024-07-12,149.9199981689453
2024-07-15,148.9600067138672
2024-07-16,151.80999755859375
2024-07-17,150.24000549316406
2024-07-18,150.8000030517578
2024-07-19,149.94000244140625
2024-07-22,153.0
2024-07-23,154.94000244140625
2024-07-24,150.10000610351562
2024-07-25,152.02000427246094
2024-07-26,149.8300018310547
2024-07-29,152.97000122070312
2024-07-30,145.97999572753906
2024-07-31,144.39999389648438
2024-08-01,144.75
2024-08-02,145.38999938964844
2024-08-05,142.66000366210938
2024-08-06,143.2899932861328
2024-08-07,143.17999267578125
2024-08-08,144.3800048828125
2024-08-09,144.2100067138672
2024-08-12,144.69000244140625
2024-08-13,144.82000732421875
2024-08-14,147.33999633789062
2024-08-15,147.9499969482422
2024-08-16,148.02000427246094
2024-08-19,150.13999938964844
2024-08-20,150.13999938964844
2024-08-21,150.83999633789062
2024-08-22,153.27999877929688
2024-08-23,154.89999389648438
2024-08-26,154.8699951171875
2024-08-27,156.05999755859375
2024-08-28,156.35000610351562
2024-08-29,157.44000244140625
2024-08-30,158.50999450683594
2024-09-03,155.8000030517578
2024-09-04,156.08999633789062
2024-09-05,155.8000030517578
2024-09-06,152.85000610351562
2024-09-09,153.4600067138672
2024-09-10,154.05999755859375
2024-09-11,152.44000244140625
2024-09-12,154.08999633789062
2024-09-13,155.5
2024-09-16,154.80999755859375
2024-09-17,154.33999633789062
2024-09-18,153.7899932861328
2024-09-19,156.08999633789062
2024-09-20,157.05999755859375
2024-09-23,159.67999267578125
2024-09-24,158.4499969482422
2024-09-25,158.0
2024-09-26,158.42999267578125
2024-09-27,159.72000122070312
2024-09-30,163.0
2024-10-01,165.00999450683594
2024-10-02,165.1999969482422
2024-10-03,165.14999389648438
2024-10-04,166.38999938964844
2024-10-07,166.66000366210938
2024-10-08,166.6199951171875
2024-10-09,167.6699981689453
2024-10-10,164.5500030517578
2024-10-11,167.1999969482422
2024-10-14,168.6300048828125
2024-10-15,167.6999969482422
2024-10-16,168.07000732421875
2024-10-17,168.35000610351562
2024-10-18,169.52000427246094
2024-10-21,169.67999267578125
2024-10-22,167.5500030517578
2024-10-23,168.30999755859375
2024-10-24,168.7899932861328
2024-10-25,168.7100067138672
2024-10-28,169.72999572753906
2024-10-29,185.86000061035156
2024-10-30,185.74000549316406
2024-10-31,183.16000366210938
2024-11-01,182.97000122070312
2024-11-04,186.32000732421875
2024-11-05,190.07000732421875
2024-11-06,194.1999969482422
2024-11-07,192.6300048828125
2024-11-08,198.4199981689453
2024-11-11,201.38999938964844
2024-11-12,201.27000427246094
2024-11-13,194.39999389648438
2024-11-14,167.9600067138672
2024-11-15,160.64999389648438
2024-11-18,158.83999633789062
2024-11-19,158.2899932861328
2024-11-20,162.14999389648438
2024-11-21,164.69000244140625
