Date,BUD
2022-06-22,52.150001525878906
2022-06-23,52.689998626708984
2022-06-24,53.939998626708984
2022-06-27,54.08000183105469
2022-06-28,54.189998626708984
2022-06-29,53.939998626708984
2022-06-30,53.95000076293945
2022-07-01,55.08000183105469
2022-07-05,54.630001068115234
2022-07-06,54.790000915527344
2022-07-07,54.54999923706055
2022-07-08,55.52000045776367
2022-07-11,54.779998779296875
2022-07-12,54.810001373291016
2022-07-13,55.08000183105469
2022-07-14,54.59000015258789
2022-07-15,54.58000183105469
2022-07-18,54.61000061035156
2022-07-19,56.18000030517578
2022-07-20,54.560001373291016
2022-07-21,54.40999984741211
2022-07-22,54.27000045776367
2022-07-25,55.02000045776367
2022-07-26,54.720001220703125
2022-07-27,56.15999984741211
2022-07-28,53.29999923706055
2022-07-29,53.540000915527344
2022-08-01,52.79999923706055
2022-08-02,51.7400016784668
2022-08-03,53.189998626708984
2022-08-04,53.779998779296875
2022-08-05,53.2400016784668
2022-08-08,54.0099983215332
2022-08-09,53.54999923706055
2022-08-10,55.02000045776367
2022-08-11,54.43000030517578
2022-08-12,54.88999938964844
2022-08-15,54.47999954223633
2022-08-16,54.779998779296875
2022-08-17,53.959999084472656
2022-08-18,53.290000915527344
2022-08-19,52.5099983215332
2022-08-22,51.220001220703125
2022-08-23,51.540000915527344
2022-08-24,51.9900016784668
2022-08-25,51.290000915527344
2022-08-26,49.66999816894531
2022-08-29,49.689998626708984
2022-08-30,49.31999969482422
2022-08-31,48.36000061035156
2022-09-01,47.97999954223633
2022-09-02,47.869998931884766
2022-09-06,48.34000015258789
2022-09-07,49.040000915527344
2022-09-08,49.2400016784668
2022-09-09,49.900001525878906
2022-09-12,51.619998931884766
2022-09-13,49.58000183105469
2022-09-14,49.15999984741211
2022-09-15,48.9900016784668
2022-09-16,49.43000030517578
2022-09-19,50.06999969482422
2022-09-20,49.189998626708984
2022-09-21,48.13999938964844
2022-09-22,48.56999969482422
2022-09-23,46.63999938964844
2022-09-26,45.540000915527344
2022-09-27,45.15999984741211
2022-09-28,45.72999954223633
2022-09-29,45.439998626708984
2022-09-30,45.15999984741211
2022-10-03,45.849998474121094
2022-10-04,48.0
2022-10-05,46.75
2022-10-06,45.81999969482422
2022-10-07,45.31999969482422
2022-10-10,44.939998626708984
2022-10-11,44.900001525878906
2022-10-12,45.66999816894531
2022-10-13,46.36000061035156
2022-10-14,45.56999969482422
2022-10-17,46.650001525878906
2022-10-18,46.90999984741211
2022-10-19,45.61000061035156
2022-10-20,45.22999954223633
2022-10-21,46.2400016784668
2022-10-24,46.900001525878906
2022-10-25,47.400001525878906
2022-10-26,47.220001220703125
2022-10-27,49.54999923706055
2022-10-28,50.34000015258789
2022-10-31,50.099998474121094
2022-11-01,51.06999969482422
2022-11-02,49.5
2022-11-03,49.15999984741211
2022-11-04,52.119998931884766
2022-11-07,52.7599983215332
2022-11-08,52.56999969482422
2022-11-09,52.11000061035156
2022-11-10,53.7599983215332
2022-11-11,55.36000061035156
2022-11-14,54.77000045776367
2022-11-15,54.75
2022-11-16,55.040000915527344
2022-11-17,55.0099983215332
2022-11-18,55.529998779296875
2022-11-21,55.5
2022-11-22,55.93000030517578
2022-11-23,56.380001068115234
2022-11-25,56.59000015258789
2022-11-28,58.16999816894531
2022-11-29,58.02000045776367
2022-11-30,58.88999938964844
2022-12-01,59.72999954223633
2022-12-02,60.349998474121094
2022-12-05,59.45000076293945
2022-12-06,59.02000045776367
2022-12-07,59.349998474121094
2022-12-08,59.56999969482422
2022-12-09,59.61000061035156
2022-12-12,59.9900016784668
2022-12-13,60.810001373291016
2022-12-14,61.13999938964844
2022-12-15,59.7400016784668
2022-12-16,59.630001068115234
2022-12-19,59.47999954223633
2022-12-20,59.369998931884766
2022-12-21,60.41999816894531
2022-12-22,60.119998931884766
2022-12-23,60.369998931884766
2022-12-27,60.36000061035156
2022-12-28,59.959999084472656
2022-12-29,60.380001068115234
2022-12-30,60.040000915527344
2023-01-03,59.599998474121094
2023-01-04,61.29999923706055
2023-01-05,60.2400016784668
2023-01-06,61.09000015258789
2023-01-09,60.66999816894531
2023-01-10,60.45000076293945
2023-01-11,61.880001068115234
2023-01-12,60.4900016784668
2023-01-13,60.91999816894531
2023-01-17,61.06999969482422
2023-01-18,59.290000915527344
2023-01-19,59.33000183105469
2023-01-20,59.79999923706055
2023-01-23,59.29999923706055
2023-01-24,59.439998626708984
2023-01-25,60.310001373291016
2023-01-26,59.65999984741211
2023-01-27,58.650001525878906
2023-01-30,58.7400016784668
2023-01-31,60.290000915527344
2023-02-01,60.27000045776367
2023-02-02,59.869998931884766
2023-02-03,59.189998626708984
2023-02-06,58.72999954223633
2023-02-07,58.41999816894531
2023-02-08,58.20000076293945
2023-02-09,58.08000183105469
2023-02-10,58.04999923706055
2023-02-13,58.869998931884766
2023-02-14,58.81999969482422
2023-02-15,59.400001525878906
2023-02-16,58.880001068115234
2023-02-17,58.81999969482422
2023-02-21,59.099998474121094
2023-02-22,60.04999923706055
2023-02-23,60.790000915527344
2023-02-24,60.31999969482422
2023-02-27,60.720001220703125
2023-02-28,60.70000076293945
2023-03-01,60.25
2023-03-02,61.09000015258789
2023-03-03,62.08000183105469
2023-03-06,61.09000015258789
2023-03-07,59.779998779296875
2023-03-08,60.0
2023-03-09,60.290000915527344
2023-03-10,60.2599983215332
2023-03-13,59.47999954223633
2023-03-14,60.810001373291016
2023-03-15,59.41999816894531
2023-03-16,60.810001373291016
2023-03-17,59.90999984741211
2023-03-20,60.41999816894531
2023-03-21,61.29999923706055
2023-03-22,61.650001525878906
2023-03-23,61.849998474121094
2023-03-24,62.18000030517578
2023-03-27,62.970001220703125
2023-03-28,63.470001220703125
2023-03-29,65.30000305175781
2023-03-30,66.38999938964844
2023-03-31,66.7300033569336
2023-04-03,66.56999969482422
2023-04-04,66.52999877929688
2023-04-05,66.5
2023-04-06,66.33999633789062
2023-04-10,64.95999908447266
2023-04-11,65.11000061035156
2023-04-12,63.380001068115234
2023-04-13,64.33999633789062
2023-04-14,64.55999755859375
2023-04-17,64.91999816894531
2023-04-18,64.36000061035156
2023-04-19,65.97000122070312
2023-04-20,65.43000030517578
2023-04-21,65.5199966430664
2023-04-24,65.66000366210938
2023-04-25,65.6500015258789
2023-04-26,66.19999694824219
2023-04-27,66.19000244140625
2023-04-28,64.97000122070312
2023-05-01,64.62999725341797
2023-05-02,63.66999816894531
2023-05-03,63.689998626708984
2023-05-04,65.9000015258789
2023-05-05,64.83000183105469
2023-05-08,64.68000030517578
2023-05-09,63.5099983215332
2023-05-10,61.810001373291016
2023-05-11,61.43000030517578
2023-05-12,61.04999923706055
2023-05-15,61.060001373291016
2023-05-16,59.689998626708984
2023-05-17,58.7599983215332
2023-05-18,58.79999923706055
2023-05-19,59.380001068115234
2023-05-22,58.83000183105469
2023-05-23,58.7400016784668
2023-05-24,57.599998474121094
2023-05-25,56.869998931884766
2023-05-26,57.150001525878906
2023-05-30,54.459999084472656
2023-05-31,53.400001525878906
2023-06-01,53.810001373291016
2023-06-02,54.849998474121094
2023-06-05,54.18000030517578
2023-06-06,54.93000030517578
2023-06-07,55.16999816894531
2023-06-08,55.08000183105469
2023-06-09,55.15999984741211
2023-06-12,55.150001525878906
2023-06-13,55.619998931884766
2023-06-14,56.66999816894531
2023-06-15,58.56999969482422
2023-06-16,58.209999084472656
2023-06-20,56.7599983215332
2023-06-21,56.72999954223633
2023-06-22,57.88999938964844
2023-06-23,57.119998931884766
2023-06-26,56.36000061035156
2023-06-27,56.529998779296875
2023-06-28,55.900001525878906
2023-06-29,55.59000015258789
2023-06-30,56.720001220703125
2023-07-03,57.2599983215332
2023-07-05,56.689998626708984
2023-07-06,55.33000183105469
2023-07-07,55.5
2023-07-10,55.58000183105469
2023-07-11,56.20000076293945
2023-07-12,57.22999954223633
2023-07-13,58.150001525878906
2023-07-14,58.189998626708984
2023-07-17,57.599998474121094
2023-07-18,57.5
2023-07-19,58.43000030517578
2023-07-20,58.72999954223633
2023-07-21,58.54999923706055
2023-07-24,58.369998931884766
2023-07-25,58.560001373291016
2023-07-26,58.689998626708984
2023-07-27,58.13999938964844
2023-07-28,58.86000061035156
2023-07-31,57.29999923706055
2023-08-01,56.84000015258789
2023-08-02,56.22999954223633
2023-08-03,56.97999954223633
2023-08-04,56.4900016784668
2023-08-07,56.439998626708984
2023-08-08,56.31999969482422
2023-08-09,56.5
2023-08-10,56.84000015258789
2023-08-11,56.29999923706055
2023-08-14,56.349998474121094
2023-08-15,55.5099983215332
2023-08-16,55.04999923706055
2023-08-17,55.38999938964844
2023-08-18,55.75
2023-08-21,56.20000076293945
2023-08-22,56.13999938964844
2023-08-23,56.90999984741211
2023-08-24,56.439998626708984
2023-08-25,56.65999984741211
2023-08-28,57.25
2023-08-29,57.91999816894531
2023-08-30,57.849998474121094
2023-08-31,56.88999938964844
2023-09-01,56.18000030517578
2023-09-05,55.720001220703125
2023-09-06,56.029998779296875
2023-09-07,56.20000076293945
2023-09-08,56.220001220703125
2023-09-11,57.04999923706055
2023-09-12,56.18000030517578
2023-09-13,56.02000045776367
2023-09-14,56.849998474121094
2023-09-15,56.869998931884766
2023-09-18,57.63999938964844
2023-09-19,57.47999954223633
2023-09-20,57.38999938964844
2023-09-21,56.83000183105469
2023-09-22,56.439998626708984
2023-09-25,55.20000076293945
2023-09-26,54.2599983215332
2023-09-27,53.380001068115234
2023-09-28,53.560001373291016
2023-09-29,55.29999923706055
2023-10-02,53.41999816894531
2023-10-03,52.97999954223633
2023-10-04,53.0
2023-10-05,52.779998779296875
2023-10-06,52.79999923706055
2023-10-09,52.540000915527344
2023-10-10,53.63999938964844
2023-10-11,54.54999923706055
2023-10-12,53.619998931884766
2023-10-13,53.709999084472656
2023-10-16,54.33000183105469
2023-10-17,54.02000045776367
2023-10-18,53.2599983215332
2023-10-19,53.279998779296875
2023-10-20,52.56999969482422
2023-10-23,52.68000030517578
2023-10-24,53.41999816894531
2023-10-25,53.7400016784668
2023-10-26,53.380001068115234
2023-10-27,52.83000183105469
2023-10-30,54.029998779296875
2023-10-31,56.869998931884766
2023-11-01,56.79999923706055
2023-11-02,58.130001068115234
2023-11-03,58.90999984741211
2023-11-06,58.880001068115234
2023-11-07,59.060001373291016
2023-11-08,59.31999969482422
2023-11-09,59.849998474121094
2023-11-10,59.61000061035156
2023-11-13,59.709999084472656
2023-11-14,61.22999954223633
2023-11-15,61.189998626708984
2023-11-16,61.11000061035156
2023-11-17,61.33000183105469
2023-11-20,61.83000183105469
2023-11-21,62.029998779296875
2023-11-22,62.70000076293945
2023-11-24,63.11000061035156
2023-11-27,62.599998474121094
2023-11-28,62.790000915527344
2023-11-29,62.61000061035156
2023-11-30,62.93000030517578
2023-12-01,63.38999938964844
2023-12-04,63.150001525878906
2023-12-05,63.16999816894531
2023-12-06,62.5
2023-12-07,62.880001068115234
2023-12-08,63.02000045776367
2023-12-11,63.060001373291016
2023-12-12,63.29999923706055
2023-12-13,63.290000915527344
2023-12-14,62.790000915527344
2023-12-15,62.5099983215332
2023-12-18,62.849998474121094
2023-12-19,63.86000061035156
2023-12-20,62.880001068115234
2023-12-21,63.630001068115234
2023-12-22,64.5
2023-12-26,64.62000274658203
2023-12-27,64.87000274658203
2023-12-28,64.69000244140625
2023-12-29,64.62000274658203
2024-01-02,64.25
2024-01-03,63.7400016784668
2024-01-04,64.33000183105469
2024-01-05,64.25
2024-01-08,65.47000122070312
2024-01-09,65.02999877929688
2024-01-10,66.1500015258789
2024-01-11,65.13999938964844
2024-01-12,65.06999969482422
2024-01-16,63.61000061035156
2024-01-17,62.720001220703125
2024-01-18,62.70000076293945
2024-01-19,63.0099983215332
2024-01-22,62.959999084472656
2024-01-23,62.97999954223633
2024-01-24,62.36000061035156
2024-01-25,62.13999938964844
2024-01-26,62.09000015258789
2024-01-29,62.38999938964844
2024-01-30,62.439998626708984
2024-01-31,61.7400016784668
2024-02-01,62.650001525878906
2024-02-02,62.11000061035156
2024-02-05,61.90999984741211
2024-02-06,63.72999954223633
2024-02-07,65.52999877929688
2024-02-08,65.61000061035156
2024-02-09,64.51000213623047
2024-02-12,64.77999877929688
2024-02-13,63.68000030517578
2024-02-14,62.349998474121094
2024-02-15,62.81999969482422
2024-02-16,62.2400016784668
2024-02-20,62.849998474121094
2024-02-21,63.619998931884766
2024-02-22,63.400001525878906
2024-02-23,63.369998931884766
2024-02-26,63.099998474121094
2024-02-27,63.060001373291016
2024-02-28,62.45000076293945
2024-02-29,60.369998931884766
2024-03-01,60.16999816894531
2024-03-04,60.099998474121094
2024-03-05,60.13999938964844
2024-03-06,60.61000061035156
2024-03-07,61.619998931884766
2024-03-08,62.08000183105469
2024-03-11,63.09000015258789
2024-03-12,63.290000915527344
2024-03-13,64.55000305175781
2024-03-14,61.0099983215332
2024-03-15,60.79999923706055
2024-03-18,60.060001373291016
2024-03-19,59.9900016784668
2024-03-20,60.06999969482422
2024-03-21,59.290000915527344
2024-03-22,59.5
2024-03-25,59.779998779296875
2024-03-26,60.349998474121094
2024-03-27,60.84000015258789
2024-03-28,60.779998779296875
2024-04-01,61.099998474121094
2024-04-02,60.709999084472656
2024-04-03,60.2400016784668
2024-04-04,59.540000915527344
2024-04-05,59.959999084472656
2024-04-08,60.20000076293945
2024-04-09,60.599998474121094
2024-04-10,59.56999969482422
2024-04-11,59.72999954223633
2024-04-12,58.66999816894531
2024-04-15,58.0
2024-04-16,57.13999938964844
2024-04-17,57.36000061035156
2024-04-18,57.90999984741211
2024-04-19,58.7400016784668
2024-04-22,59.4900016784668
2024-04-23,60.18000030517578
2024-04-24,60.2599983215332
2024-04-25,59.939998626708984
2024-04-26,60.0099983215332
2024-04-29,60.29999923706055
2024-04-30,59.65999984741211
2024-05-01,59.470001220703125
2024-05-02,59.88999938964844
2024-05-03,59.709999084472656
2024-05-06,59.59000015258789
2024-05-07,60.56999969482422
2024-05-08,62.9900016784668
2024-05-09,63.4900016784668
2024-05-10,64.20999908447266
2024-05-13,64.70999908447266
2024-05-14,65.66999816894531
2024-05-15,66.02999877929688
2024-05-16,66.47000122070312
2024-05-17,67.41999816894531
2024-05-20,66.33999633789062
2024-05-21,66.23999786376953
2024-05-22,65.19000244140625
2024-05-23,64.62000274658203
2024-05-24,65.04000091552734
2024-05-28,63.5099983215332
2024-05-29,62.279998779296875
2024-05-30,62.33000183105469
2024-05-31,63.06999969482422
2024-06-03,62.650001525878906
2024-06-04,62.130001068115234
2024-06-05,62.06999969482422
2024-06-06,63.310001373291016
2024-06-07,62.220001220703125
2024-06-10,61.599998474121094
2024-06-11,61.060001373291016
2024-06-12,61.470001220703125
2024-06-13,60.45000076293945
2024-06-14,59.4900016784668
2024-06-17,59.70000076293945
2024-06-18,59.13999938964844
2024-06-20,59.2400016784668
2024-06-21,59.060001373291016
2024-06-24,60.77000045776367
2024-06-25,60.15999984741211
2024-06-26,59.47999954223633
2024-06-27,59.060001373291016
2024-06-28,58.150001525878906
2024-07-01,58.349998474121094
2024-07-02,58.65999984741211
2024-07-03,60.060001373291016
2024-07-05,59.7599983215332
2024-07-08,59.34000015258789
2024-07-09,59.0099983215332
2024-07-10,60.290000915527344
2024-07-11,61.25
2024-07-12,61.5
2024-07-15,60.16999816894531
2024-07-16,60.20000076293945
2024-07-17,61.66999816894531
2024-07-18,60.560001373291016
2024-07-19,60.45000076293945
2024-07-22,61.029998779296875
2024-07-23,60.70000076293945
2024-07-24,60.54999923706055
2024-07-25,60.70000076293945
2024-07-26,61.380001068115234
2024-07-29,60.04999923706055
2024-07-30,59.58000183105469
2024-07-31,59.5
2024-08-01,61.2599983215332
2024-08-02,63.380001068115234
2024-08-05,60.84000015258789
2024-08-06,60.5
2024-08-07,60.5
2024-08-08,60.93000030517578
2024-08-09,60.66999816894531
2024-08-12,60.119998931884766
2024-08-13,60.43000030517578
2024-08-14,60.380001068115234
2024-08-15,60.619998931884766
2024-08-16,60.650001525878906
2024-08-19,60.880001068115234
2024-08-20,60.54999923706055
2024-08-21,60.93000030517578
2024-08-22,60.970001220703125
2024-08-23,61.689998626708984
2024-08-26,61.29999923706055
2024-08-27,61.869998931884766
2024-08-28,61.45000076293945
2024-08-29,61.52000045776367
2024-08-30,61.439998626708984
2024-09-03,61.47999954223633
2024-09-04,62.59000015258789
2024-09-05,63.439998626708984
2024-09-06,62.84000015258789
2024-09-09,63.65999984741211
2024-09-10,64.16999816894531
2024-09-11,64.3499984741211
2024-09-12,64.8499984741211
2024-09-13,64.9000015258789
2024-09-16,64.75
2024-09-17,64.25
2024-09-18,63.40999984741211
2024-09-19,63.79999923706055
2024-09-20,63.130001068115234
2024-09-23,63.02000045776367
2024-09-24,64.16999816894531
2024-09-25,63.150001525878906
2024-09-26,65.5199966430664
2024-09-27,65.98999786376953
2024-09-30,66.29000091552734
2024-10-01,66.55000305175781
2024-10-02,66.27999877929688
2024-10-03,66.2699966430664
2024-10-04,66.4000015258789
2024-10-07,65.0199966430664
2024-10-08,64.2300033569336
2024-10-09,64.2699966430664
2024-10-10,64.06999969482422
2024-10-11,64.8499984741211
2024-10-14,65.41999816894531
2024-10-15,65.43000030517578
2024-10-16,65.30000305175781
2024-10-17,65.47000122070312
2024-10-18,66.04000091552734
2024-10-21,65.05999755859375
2024-10-22,64.6500015258789
2024-10-23,64.56999969482422
2024-10-24,64.61000061035156
2024-10-25,63.900001525878906
2024-10-28,64.38999938964844
2024-10-29,63.959999084472656
2024-10-30,62.90999984741211
2024-10-31,59.369998931884766
2024-11-01,59.29999923706055
2024-11-04,58.54999923706055
2024-11-05,58.83000183105469
2024-11-06,57.27000045776367
2024-11-07,57.81999969482422
2024-11-08,57.279998779296875
2024-11-11,57.06999969482422
2024-11-12,56.0
2024-11-13,55.79999923706055
2024-11-14,56.349998474121094
2024-11-15,56.25
2024-11-18,56.5
2024-11-19,56.060001373291016
2024-11-20,55.20000076293945
2024-11-21,54.689998626708984
