Date,SLF
2022-10-04,42.939998626708984
2022-10-05,41.869998931884766
2022-10-06,40.88999938964844
2022-10-07,40.369998931884766
2022-10-10,40.0
2022-10-11,39.38999938964844
2022-10-12,39.040000915527344
2022-10-13,40.2599983215332
2022-10-14,39.470001220703125
2022-10-17,40.849998474121094
2022-10-18,40.95000076293945
2022-10-19,40.849998474121094
2022-10-20,40.290000915527344
2022-10-21,41.27000045776367
2022-10-24,41.34000015258789
2022-10-25,41.84000015258789
2022-10-26,41.959999084472656
2022-10-27,42.279998779296875
2022-10-28,42.75
2022-10-31,42.45000076293945
2022-11-01,42.290000915527344
2022-11-02,41.68000030517578
2022-11-03,42.81999969482422
2022-11-04,44.47999954223633
2022-11-07,44.27000045776367
2022-11-08,44.66999816894531
2022-11-09,43.58000183105469
2022-11-10,45.810001373291016
2022-11-11,46.36000061035156
2022-11-14,45.84000015258789
2022-11-15,45.97999954223633
2022-11-16,46.119998931884766
2022-11-17,46.470001220703125
2022-11-18,46.20000076293945
2022-11-21,45.9900016784668
2022-11-22,46.15999984741211
2022-11-23,46.369998931884766
2022-11-25,46.81999969482422
2022-11-28,45.93000030517578
2022-11-29,46.119998931884766
2022-11-30,47.400001525878906
2022-12-01,47.43000030517578
2022-12-02,47.18000030517578
2022-12-05,46.70000076293945
2022-12-06,46.31999969482422
2022-12-07,46.119998931884766
2022-12-08,46.15999984741211
2022-12-09,46.36000061035156
2022-12-12,46.529998779296875
2022-12-13,46.9900016784668
2022-12-14,46.54999923706055
2022-12-15,45.720001220703125
2022-12-16,45.650001525878906
2022-12-19,45.34000015258789
2022-12-20,45.869998931884766
2022-12-21,46.650001525878906
2022-12-22,46.15999984741211
2022-12-23,46.459999084472656
2022-12-27,46.47999954223633
2022-12-28,46.130001068115234
2022-12-29,46.81999969482422
2022-12-30,46.41999816894531
2023-01-03,46.400001525878906
2023-01-04,47.529998779296875
2023-01-05,46.61000061035156
2023-01-06,47.41999816894531
2023-01-09,47.11000061035156
2023-01-10,46.88999938964844
2023-01-11,47.650001525878906
2023-01-12,48.380001068115234
2023-01-13,48.33000183105469
2023-01-17,48.540000915527344
2023-01-18,47.900001525878906
2023-01-19,47.97999954223633
2023-01-20,49.0099983215332
2023-01-23,48.9900016784668
2023-01-24,49.04999923706055
2023-01-25,49.02000045776367
2023-01-26,49.869998931884766
2023-01-27,49.84000015258789
2023-01-30,49.41999816894531
2023-01-31,50.22999954223633
2023-02-01,50.47999954223633
2023-02-02,50.22999954223633
2023-02-03,50.02000045776367
2023-02-06,49.970001220703125
2023-02-07,50.16999816894531
2023-02-08,50.16999816894531
2023-02-09,50.709999084472656
2023-02-10,50.709999084472656
2023-02-13,51.41999816894531
2023-02-14,51.09000015258789
2023-02-15,50.75
2023-02-16,50.68000030517578
2023-02-17,51.150001525878906
2023-02-21,49.97999954223633
2023-02-22,49.33000183105469
2023-02-23,48.7400016784668
2023-02-24,48.47999954223633
2023-02-27,48.9900016784668
2023-02-28,48.29999923706055
2023-03-01,48.75
2023-03-02,48.709999084472656
2023-03-03,49.29999923706055
2023-03-06,49.40999984741211
2023-03-07,48.869998931884766
2023-03-08,48.22999954223633
2023-03-09,47.310001373291016
2023-03-10,46.459999084472656
2023-03-13,45.58000183105469
2023-03-14,46.040000915527344
2023-03-15,44.540000915527344
2023-03-16,44.869998931884766
2023-03-17,44.09000015258789
2023-03-20,45.060001373291016
2023-03-21,45.470001220703125
2023-03-22,45.16999816894531
2023-03-23,44.63999938964844
2023-03-24,44.709999084472656
2023-03-27,45.45000076293945
2023-03-28,45.65999984741211
2023-03-29,45.91999816894531
2023-03-30,46.22999954223633
2023-03-31,46.70000076293945
2023-04-03,47.33000183105469
2023-04-04,46.97999954223633
2023-04-05,46.849998474121094
2023-04-06,46.849998474121094
2023-04-10,47.099998474121094
2023-04-11,47.38999938964844
2023-04-12,47.61000061035156
2023-04-13,47.95000076293945
2023-04-14,47.939998626708984
2023-04-17,48.20000076293945
2023-04-18,48.470001220703125
2023-04-19,48.40999984741211
2023-04-20,48.459999084472656
2023-04-21,48.189998626708984
2023-04-24,48.2400016784668
2023-04-25,47.75
2023-04-26,47.83000183105469
2023-04-27,48.619998931884766
2023-04-28,49.08000183105469
2023-05-01,49.0099983215332
2023-05-02,48.189998626708984
2023-05-03,48.06999969482422
2023-05-04,47.560001373291016
2023-05-05,48.65999984741211
2023-05-08,48.79999923706055
2023-05-09,48.709999084472656
2023-05-10,48.369998931884766
2023-05-11,47.779998779296875
2023-05-12,47.95000076293945
2023-05-15,49.2599983215332
2023-05-16,49.02000045776367
2023-05-17,49.45000076293945
2023-05-18,49.58000183105469
2023-05-19,49.7400016784668
2023-05-22,49.900001525878906
2023-05-23,49.5099983215332
2023-05-24,48.5099983215332
2023-05-25,48.650001525878906
2023-05-26,49.189998626708984
2023-05-30,48.369998931884766
2023-05-31,48.38999938964844
2023-06-01,48.939998626708984
2023-06-02,50.189998626708984
2023-06-05,50.150001525878906
2023-06-06,50.529998779296875
2023-06-07,50.560001373291016
2023-06-08,50.45000076293945
2023-06-09,50.5
2023-06-12,50.34000015258789
2023-06-13,50.88999938964844
2023-06-14,50.5
2023-06-15,50.86000061035156
2023-06-16,50.90999984741211
2023-06-20,50.369998931884766
2023-06-21,50.560001373291016
2023-06-22,50.83000183105469
2023-06-23,50.34000015258789
2023-06-26,51.209999084472656
2023-06-27,51.369998931884766
2023-06-28,51.16999816894531
2023-06-29,51.47999954223633
2023-06-30,52.119998931884766
2023-07-03,52.279998779296875
2023-07-05,51.63999938964844
2023-07-06,50.810001373291016
2023-07-07,50.939998626708984
2023-07-10,50.4900016784668
2023-07-11,50.47999954223633
2023-07-12,50.810001373291016
2023-07-13,51.290000915527344
2023-07-14,51.09000015258789
2023-07-17,51.56999969482422
2023-07-18,51.849998474121094
2023-07-19,51.9900016784668
2023-07-20,52.36000061035156
2023-07-21,52.58000183105469
2023-07-24,52.63999938964844
2023-07-25,52.79999923706055
2023-07-26,52.72999954223633
2023-07-27,52.5
2023-07-28,52.63999938964844
2023-07-31,52.61000061035156
2023-08-01,52.29999923706055
2023-08-02,51.43000030517578
2023-08-03,51.16999816894531
2023-08-04,51.56999969482422
2023-08-07,51.91999816894531
2023-08-08,51.04999923706055
2023-08-09,50.84000015258789
2023-08-10,50.52000045776367
2023-08-11,50.45000076293945
2023-08-14,50.0099983215332
2023-08-15,48.88999938964844
2023-08-16,48.66999816894531
2023-08-17,48.209999084472656
2023-08-18,47.630001068115234
2023-08-21,47.27000045776367
2023-08-22,46.91999816894531
2023-08-23,47.56999969482422
2023-08-24,47.529998779296875
2023-08-25,47.52000045776367
2023-08-28,47.709999084472656
2023-08-29,48.04999923706055
2023-08-30,48.380001068115234
2023-08-31,48.779998779296875
2023-09-01,49.02000045776367
2023-09-05,48.79999923706055
2023-09-06,49.310001373291016
2023-09-07,48.22999954223633
2023-09-08,48.040000915527344
2023-09-11,48.9900016784668
2023-09-12,49.2599983215332
2023-09-13,49.369998931884766
2023-09-14,50.34000015258789
2023-09-15,50.54999923706055
2023-09-18,50.45000076293945
2023-09-19,50.459999084472656
2023-09-20,50.369998931884766
2023-09-21,49.68000030517578
2023-09-22,49.779998779296875
2023-09-25,49.66999816894531
2023-09-26,49.040000915527344
2023-09-27,48.41999816894531
2023-09-28,48.959999084472656
2023-09-29,48.79999923706055
2023-10-02,47.83000183105469
2023-10-03,46.970001220703125
2023-10-04,47.189998626708984
2023-10-05,47.77000045776367
2023-10-06,48.41999816894531
2023-10-09,48.66999816894531
2023-10-10,48.7599983215332
2023-10-11,49.720001220703125
2023-10-12,48.959999084472656
2023-10-13,48.83000183105469
2023-10-16,49.209999084472656
2023-10-17,49.09000015258789
2023-10-18,48.130001068115234
2023-10-19,46.75
2023-10-20,46.0099983215332
2023-10-23,46.0
2023-10-24,45.630001068115234
2023-10-25,45.4900016784668
2023-10-26,45.41999816894531
2023-10-27,44.7400016784668
2023-10-30,45.5
2023-10-31,45.66999816894531
2023-11-01,46.119998931884766
2023-11-02,47.470001220703125
2023-11-03,48.029998779296875
2023-11-06,47.7400016784668
2023-11-07,47.150001525878906
2023-11-08,46.91999816894531
2023-11-09,47.41999816894531
2023-11-10,47.63999938964844
2023-11-13,47.84000015258789
2023-11-14,50.060001373291016
2023-11-15,50.43000030517578
2023-11-16,50.25
2023-11-17,50.68000030517578
2023-11-20,50.81999969482422
2023-11-21,50.720001220703125
2023-11-22,51.0099983215332
2023-11-24,51.43000030517578
2023-11-27,51.13999938964844
2023-11-28,50.47999954223633
2023-11-29,50.290000915527344
2023-11-30,50.5
2023-12-01,50.9900016784668
2023-12-04,51.2400016784668
2023-12-05,51.220001220703125
2023-12-06,50.72999954223633
2023-12-07,51.060001373291016
2023-12-08,51.45000076293945
2023-12-11,51.810001373291016
2023-12-12,51.56999969482422
2023-12-13,52.25
2023-12-14,51.95000076293945
2023-12-15,51.099998474121094
2023-12-18,51.029998779296875
2023-12-19,51.18000030517578
2023-12-20,50.310001373291016
2023-12-21,50.75
2023-12-22,50.869998931884766
2023-12-26,51.18000030517578
2023-12-27,51.459999084472656
2023-12-28,51.4900016784668
2023-12-29,51.86000061035156
2024-01-02,51.29999923706055
2024-01-03,51.150001525878906
2024-01-04,51.290000915527344
2024-01-05,51.2400016784668
2024-01-08,51.459999084472656
2024-01-09,50.95000076293945
2024-01-10,51.189998626708984
2024-01-11,50.9900016784668
2024-01-12,50.97999954223633
2024-01-16,50.68000030517578
2024-01-17,50.02000045776367
2024-01-18,50.41999816894531
2024-01-19,50.97999954223633
2024-01-22,50.869998931884766
2024-01-23,50.849998474121094
2024-01-24,51.119998931884766
2024-01-25,51.290000915527344
2024-01-26,51.38999938964844
2024-01-29,51.720001220703125
2024-01-30,51.880001068115234
2024-01-31,51.86000061035156
2024-02-01,51.959999084472656
2024-02-02,51.650001525878906
2024-02-05,51.060001373291016
2024-02-06,52.29999923706055
2024-02-07,52.58000183105469
2024-02-08,52.779998779296875
2024-02-09,53.09000015258789
2024-02-12,52.83000183105469
2024-02-13,51.81999969482422
2024-02-14,52.59000015258789
2024-02-15,53.470001220703125
2024-02-16,53.959999084472656
2024-02-20,54.29999923706055
2024-02-21,53.709999084472656
2024-02-22,54.75
2024-02-23,55.11000061035156
2024-02-26,54.77000045776367
2024-02-27,53.869998931884766
2024-02-28,53.84000015258789
2024-02-29,53.119998931884766
2024-03-01,53.5099983215332
2024-03-04,53.22999954223633
2024-03-05,53.66999816894531
2024-03-06,54.25
2024-03-07,55.130001068115234
2024-03-08,54.97999954223633
2024-03-11,54.93000030517578
2024-03-12,54.83000183105469
2024-03-13,55.16999816894531
2024-03-14,54.58000183105469
2024-03-15,54.630001068115234
2024-03-18,54.529998779296875
2024-03-19,54.61000061035156
2024-03-20,55.08000183105469
2024-03-21,55.06999969482422
2024-03-22,54.20000076293945
2024-03-25,54.060001373291016
2024-03-26,54.279998779296875
2024-03-27,54.380001068115234
2024-03-28,54.58000183105469
2024-04-01,53.959999084472656
2024-04-02,53.349998474121094
2024-04-03,53.36000061035156
2024-04-04,53.13999938964844
2024-04-05,53.38999938964844
2024-04-08,53.33000183105469
2024-04-09,53.18000030517578
2024-04-10,52.459999084472656
2024-04-11,51.65999984741211
2024-04-12,50.95000076293945
2024-04-15,50.7400016784668
2024-04-16,50.310001373291016
2024-04-17,50.209999084472656
2024-04-18,50.65999984741211
2024-04-19,51.11000061035156
2024-04-22,51.56999969482422
2024-04-23,51.849998474121094
2024-04-24,51.70000076293945
2024-04-25,51.31999969482422
2024-04-26,51.66999816894531
2024-04-29,51.61000061035156
2024-04-30,51.040000915527344
2024-05-01,51.4900016784668
2024-05-02,52.060001373291016
2024-05-03,52.47999954223633
2024-05-06,53.150001525878906
2024-05-07,52.84000015258789
2024-05-08,53.02000045776367
2024-05-09,53.70000076293945
2024-05-10,50.099998474121094
2024-05-13,50.66999816894531
2024-05-14,50.79999923706055
2024-05-15,50.83000183105469
2024-05-16,51.5
2024-05-17,51.70000076293945
2024-05-20,51.47999954223633
2024-05-21,51.2400016784668
2024-05-22,50.7400016784668
2024-05-23,50.33000183105469
2024-05-24,51.04999923706055
2024-05-28,50.560001373291016
2024-05-29,49.15999984741211
2024-05-30,49.15999984741211
2024-05-31,50.130001068115234
2024-06-03,49.72999954223633
2024-06-04,49.56999969482422
2024-06-05,49.5
2024-06-06,49.2400016784668
2024-06-07,49.08000183105469
2024-06-10,49.45000076293945
2024-06-11,48.77000045776367
2024-06-12,48.529998779296875
2024-06-13,47.47999954223633
2024-06-14,47.56999969482422
2024-06-17,47.849998474121094
2024-06-18,48.29999923706055
2024-06-20,48.20000076293945
2024-06-21,48.470001220703125
2024-06-24,49.130001068115234
2024-06-25,48.93000030517578
2024-06-26,48.599998474121094
2024-06-27,48.93000030517578
2024-06-28,48.9900016784668
2024-07-01,48.720001220703125
2024-07-02,48.959999084472656
2024-07-03,49.459999084472656
2024-07-05,48.97999954223633
2024-07-08,49.15999984741211
2024-07-09,49.130001068115234
2024-07-10,49.849998474121094
2024-07-11,50.060001373291016
2024-07-12,50.279998779296875
2024-07-15,50.459999084472656
2024-07-16,50.779998779296875
2024-07-17,50.54999923706055
2024-07-18,49.9900016784668
2024-07-19,49.540000915527344
2024-07-22,50.040000915527344
2024-07-23,49.68000030517578
2024-07-24,49.38999938964844
2024-07-25,49.54999923706055
2024-07-26,49.900001525878906
2024-07-29,49.54999923706055
2024-07-30,49.91999816894531
2024-07-31,49.61000061035156
2024-08-01,48.529998779296875
2024-08-02,48.040000915527344
2024-08-05,47.06999969482422
2024-08-06,47.540000915527344
2024-08-07,47.09000015258789
2024-08-08,47.54999923706055
2024-08-09,48.09000015258789
2024-08-12,47.959999084472656
2024-08-13,50.5099983215332
2024-08-14,50.970001220703125
2024-08-15,51.58000183105469
2024-08-16,52.369998931884766
2024-08-19,52.54999923706055
2024-08-20,52.349998474121094
2024-08-21,53.220001220703125
2024-08-22,53.34000015258789
2024-08-23,54.4900016784668
2024-08-26,54.560001373291016
2024-08-27,54.70000076293945
2024-08-28,53.939998626708984
2024-08-29,54.16999816894531
2024-08-30,54.52000045776367
2024-09-03,54.810001373291016
2024-09-04,55.400001525878906
2024-09-05,55.130001068115234
2024-09-06,54.619998931884766
2024-09-09,55.0099983215332
2024-09-10,55.040000915527344
2024-09-11,55.31999969482422
2024-09-12,55.9900016784668
2024-09-13,56.08000183105469
2024-09-16,56.52000045776367
2024-09-17,56.40999984741211
2024-09-18,56.400001525878906
2024-09-19,56.880001068115234
2024-09-20,56.59000015258789
2024-09-23,56.869998931884766
2024-09-24,57.5099983215332
2024-09-25,57.61000061035156
2024-09-26,58.099998474121094
2024-09-27,57.81999969482422
2024-09-30,58.02000045776367
2024-10-01,58.02000045776367
2024-10-02,57.900001525878906
2024-10-03,57.59000015258789
2024-10-04,58.310001373291016
2024-10-07,57.529998779296875
2024-10-08,57.33000183105469
2024-10-09,57.130001068115234
2024-10-10,57.2400016784668
2024-10-11,57.220001220703125
2024-10-14,57.439998626708984
2024-10-15,57.349998474121094
2024-10-16,56.9900016784668
2024-10-17,57.2400016784668
2024-10-18,57.130001068115234
2024-10-21,56.91999816894531
2024-10-22,56.65999984741211
2024-10-23,56.75
2024-10-24,56.720001220703125
2024-10-25,56.400001525878906
2024-10-28,56.959999084472656
2024-10-29,56.810001373291016
2024-10-30,56.54999923706055
2024-10-31,55.41999816894531
2024-11-01,55.599998474121094
2024-11-04,55.68000030517578
2024-11-05,57.77000045776367
2024-11-06,58.88999938964844
2024-11-07,59.599998474121094
2024-11-08,59.22999954223633
2024-11-11,59.56999969482422
2024-11-12,59.849998474121094
2024-11-13,60.220001220703125
2024-11-14,61.060001373291016
2024-11-15,60.2400016784668
2024-11-18,60.630001068115234
2024-11-19,60.33000183105469
2024-11-20,60.810001373291016
2024-11-21,61.369998931884766
