Date,JHX
2023-01-04,18.670000076293945
2023-01-05,18.40999984741211
2023-01-06,19.170000076293945
2023-01-09,19.65999984741211
2023-01-10,19.829999923706055
2023-01-11,20.459999084472656
2023-01-12,20.329999923706055
2023-01-13,20.860000610351562
2023-01-17,21.15999984741211
2023-01-18,20.639999389648438
2023-01-19,20.559999465942383
2023-01-20,20.549999237060547
2023-01-23,21.06999969482422
2023-01-24,21.40999984741211
2023-01-25,22.309999465942383
2023-01-26,22.56999969482422
2023-01-27,22.579999923706055
2023-01-30,22.0
2023-01-31,22.469999313354492
2023-02-01,23.899999618530273
2023-02-02,24.420000076293945
2023-02-03,23.860000610351562
2023-02-06,23.190000534057617
2023-02-07,23.540000915527344
2023-02-08,22.770000457763672
2023-02-09,22.6200008392334
2023-02-10,22.34000015258789
2023-02-13,22.459999084472656
2023-02-14,20.829999923706055
2023-02-15,21.3700008392334
2023-02-16,22.639999389648438
2023-02-17,22.440000534057617
2023-02-21,21.969999313354492
2023-02-22,20.860000610351562
2023-02-23,21.139999389648438
2023-02-24,20.93000030517578
2023-02-27,20.729999542236328
2023-02-28,20.860000610351562
2023-03-01,20.889999389648438
2023-03-02,20.6299991607666
2023-03-03,20.969999313354492
2023-03-06,21.149999618530273
2023-03-07,20.579999923706055
2023-03-08,20.940000534057617
2023-03-09,20.510000228881836
2023-03-10,20.229999542236328
2023-03-13,20.200000762939453
2023-03-14,20.729999542236328
2023-03-15,20.040000915527344
2023-03-16,20.5
2023-03-17,20.020000457763672
2023-03-20,20.260000228881836
2023-03-21,20.600000381469727
2023-03-22,20.68000030517578
2023-03-23,20.739999771118164
2023-03-24,21.030000686645508
2023-03-27,21.190000534057617
2023-03-28,21.360000610351562
2023-03-29,22.06999969482422
2023-03-30,21.780000686645508
2023-03-31,21.649999618530273
2023-04-03,21.59000015258789
2023-04-04,21.479999542236328
2023-04-05,21.809999465942383
2023-04-06,21.420000076293945
2023-04-10,21.520000457763672
2023-04-11,21.739999771118164
2023-04-12,21.989999771118164
2023-04-13,22.6299991607666
2023-04-14,22.399999618530273
2023-04-17,22.719999313354492
2023-04-18,22.829999923706055
2023-04-19,22.309999465942383
2023-04-20,22.68000030517578
2023-04-21,22.6299991607666
2023-04-24,22.31999969482422
2023-04-25,21.790000915527344
2023-04-26,21.959999084472656
2023-04-27,22.3799991607666
2023-04-28,22.260000228881836
2023-05-01,22.639999389648438
2023-05-02,22.34000015258789
2023-05-03,22.239999771118164
2023-05-04,22.729999542236328
2023-05-05,23.219999313354492
2023-05-08,23.3700008392334
2023-05-09,23.299999237060547
2023-05-10,23.239999771118164
2023-05-11,22.84000015258789
2023-05-12,22.649999618530273
2023-05-15,22.860000610351562
2023-05-16,24.459999084472656
2023-05-17,24.850000381469727
2023-05-18,24.940000534057617
2023-05-19,24.649999618530273
2023-05-22,25.0
2023-05-23,24.65999984741211
2023-05-24,24.299999237060547
2023-05-25,24.860000610351562
2023-05-26,24.8799991607666
2023-05-30,24.8700008392334
2023-05-31,24.600000381469727
2023-06-01,25.489999771118164
2023-06-02,25.799999237060547
2023-06-05,25.68000030517578
2023-06-06,25.860000610351562
2023-06-07,25.81999969482422
2023-06-08,25.700000762939453
2023-06-09,25.65999984741211
2023-06-12,25.719999313354492
2023-06-13,26.34000015258789
2023-06-14,26.809999465942383
2023-06-15,27.709999084472656
2023-06-16,27.510000228881836
2023-06-20,27.399999618530273
2023-06-21,26.989999771118164
2023-06-22,26.549999237060547
2023-06-23,25.989999771118164
2023-06-26,25.959999084472656
2023-06-27,26.18000030517578
2023-06-28,26.09000015258789
2023-06-29,26.3700008392334
2023-06-30,26.889999389648438
2023-07-03,26.950000762939453
2023-07-05,26.829999923706055
2023-07-06,26.3799991607666
2023-07-07,26.110000610351562
2023-07-10,26.079999923706055
2023-07-11,26.40999984741211
2023-07-12,26.860000610351562
2023-07-13,27.8700008392334
2023-07-14,27.790000915527344
2023-07-17,27.6200008392334
2023-07-18,27.610000610351562
2023-07-19,27.6200008392334
2023-07-20,27.459999084472656
2023-07-21,27.440000534057617
2023-07-24,28.139999389648438
2023-07-25,28.389999389648438
2023-07-26,28.440000534057617
2023-07-27,28.709999084472656
2023-07-28,29.15999984741211
2023-07-31,29.600000381469727
2023-08-01,28.420000076293945
2023-08-02,27.219999313354492
2023-08-03,26.889999389648438
2023-08-04,27.0
2023-08-07,27.110000610351562
2023-08-08,31.040000915527344
2023-08-09,30.299999237060547
2023-08-10,30.639999389648438
2023-08-11,30.040000915527344
2023-08-14,30.350000381469727
2023-08-15,30.260000228881836
2023-08-16,29.690000534057617
2023-08-17,29.75
2023-08-18,28.479999542236328
2023-08-21,28.729999542236328
2023-08-22,28.290000915527344
2023-08-23,28.920000076293945
2023-08-24,28.329999923706055
2023-08-25,28.780000686645508
2023-08-28,29.1299991607666
2023-08-29,29.719999313354492
2023-08-30,29.8799991607666
2023-08-31,30.18000030517578
2023-09-01,30.520000457763672
2023-09-05,29.579999923706055
2023-09-06,29.399999618530273
2023-09-07,29.25
2023-09-08,29.510000228881836
2023-09-11,29.780000686645508
2023-09-12,29.149999618530273
2023-09-13,28.540000915527344
2023-09-14,28.989999771118164
2023-09-15,28.34000015258789
2023-09-18,27.520000457763672
2023-09-19,27.34000015258789
2023-09-20,27.350000381469727
2023-09-21,26.299999237060547
2023-09-22,26.40999984741211
2023-09-25,26.610000610351562
2023-09-26,26.110000610351562
2023-09-27,26.079999923706055
2023-09-28,26.579999923706055
2023-09-29,26.239999771118164
2023-10-02,25.65999984741211
2023-10-03,25.049999237060547
2023-10-04,24.889999389648438
2023-10-05,25.209999084472656
2023-10-06,25.75
2023-10-09,25.8799991607666
2023-10-10,26.399999618530273
2023-10-11,26.739999771118164
2023-10-12,26.40999984741211
2023-10-13,26.139999389648438
2023-10-16,26.270000457763672
2023-10-17,26.729999542236328
2023-10-18,25.40999984741211
2023-10-19,25.190000534057617
2023-10-20,24.59000015258789
2023-10-23,24.760000228881836
2023-10-24,25.309999465942383
2023-10-25,24.649999618530273
2023-10-26,24.450000762939453
2023-10-27,24.530000686645508
2023-10-30,24.84000015258789
2023-10-31,24.8700008392334
2023-11-01,25.350000381469727
2023-11-02,26.649999618530273
2023-11-03,26.8799991607666
2023-11-06,26.8799991607666
2023-11-07,26.520000457763672
2023-11-08,30.65999984741211
2023-11-09,29.610000610351562
2023-11-10,29.229999542236328
2023-11-13,29.649999618530273
2023-11-14,30.8700008392334
2023-11-15,30.959999084472656
2023-11-16,31.940000534057617
2023-11-17,32.209999084472656
2023-11-20,32.27000045776367
2023-11-21,32.2599983215332
2023-11-22,31.790000915527344
2023-11-24,31.040000915527344
2023-11-27,31.25
2023-11-28,31.610000610351562
2023-11-29,31.639999389648438
2023-11-30,32.150001525878906
2023-12-01,32.810001373291016
2023-12-04,32.86000061035156
2023-12-05,32.630001068115234
2023-12-06,32.709999084472656
2023-12-07,32.90999984741211
2023-12-08,32.86000061035156
2023-12-11,32.720001220703125
2023-12-12,32.61000061035156
2023-12-13,33.77000045776367
2023-12-14,35.58000183105469
2023-12-15,34.65999984741211
2023-12-18,34.970001220703125
2023-12-19,35.63999938964844
2023-12-20,35.970001220703125
2023-12-21,37.619998931884766
2023-12-22,37.779998779296875
2023-12-26,38.060001373291016
2023-12-27,38.400001525878906
2023-12-28,38.38999938964844
2023-12-29,38.66999816894531
2024-01-02,38.279998779296875
2024-01-03,36.7400016784668
2024-01-04,36.7599983215332
2024-01-05,36.560001373291016
2024-01-08,36.81999969482422
2024-01-09,36.58000183105469
2024-01-10,37.0
2024-01-11,37.2599983215332
2024-01-12,37.459999084472656
2024-01-16,37.08000183105469
2024-01-17,36.68000030517578
2024-01-18,37.18000030517578
2024-01-19,37.720001220703125
2024-01-22,38.209999084472656
2024-01-23,37.29999923706055
2024-01-24,35.83000183105469
2024-01-25,36.560001373291016
2024-01-26,36.72999954223633
2024-01-29,38.369998931884766
2024-01-30,37.939998626708984
2024-01-31,37.560001373291016
2024-02-01,37.88999938964844
2024-02-02,38.650001525878906
2024-02-05,38.459999084472656
2024-02-06,39.0099983215332
2024-02-07,38.54999923706055
2024-02-08,38.650001525878906
2024-02-09,38.93000030517578
2024-02-12,39.209999084472656
2024-02-13,34.18000030517578
2024-02-14,36.08000183105469
2024-02-15,37.5
2024-02-16,37.65999984741211
2024-02-20,37.20000076293945
2024-02-21,37.189998626708984
2024-02-22,38.290000915527344
2024-02-23,38.540000915527344
2024-02-26,38.4900016784668
2024-02-27,38.81999969482422
2024-02-28,38.849998474121094
2024-02-29,39.56999969482422
2024-03-01,40.29999923706055
2024-03-04,40.209999084472656
2024-03-05,39.97999954223633
2024-03-06,41.0099983215332
2024-03-07,41.54999923706055
2024-03-08,41.40999984741211
2024-03-11,41.06999969482422
2024-03-12,40.209999084472656
2024-03-13,40.779998779296875
2024-03-14,40.310001373291016
2024-03-15,38.88999938964844
2024-03-18,39.25
2024-03-19,39.7599983215332
2024-03-20,40.099998474121094
2024-03-21,40.08000183105469
2024-03-22,39.4900016784668
2024-03-25,39.97999954223633
2024-03-26,39.5
2024-03-27,39.83000183105469
2024-03-28,40.459999084472656
2024-04-01,40.099998474121094
2024-04-02,39.31999969482422
2024-04-03,38.939998626708984
2024-04-04,38.75
2024-04-05,39.27000045776367
2024-04-08,39.810001373291016
2024-04-09,38.79999923706055
2024-04-10,38.27000045776367
2024-04-11,37.630001068115234
2024-04-12,36.65999984741211
2024-04-15,36.130001068115234
2024-04-16,35.36000061035156
2024-04-17,34.72999954223633
2024-04-18,34.279998779296875
2024-04-19,34.2400016784668
2024-04-22,34.43000030517578
2024-04-23,35.560001373291016
2024-04-24,35.16999816894531
2024-04-25,34.95000076293945
2024-04-26,36.06999969482422
2024-04-29,36.099998474121094
2024-04-30,34.5
2024-05-01,34.65999984741211
2024-05-02,35.099998474121094
2024-05-03,35.7599983215332
2024-05-06,36.29999923706055
2024-05-07,36.93000030517578
2024-05-08,37.38999938964844
2024-05-09,37.43000030517578
2024-05-10,36.90999984741211
2024-05-13,36.380001068115234
2024-05-14,36.959999084472656
2024-05-15,37.029998779296875
2024-05-16,37.310001373291016
2024-05-17,36.7599983215332
2024-05-20,36.59000015258789
2024-05-21,30.989999771118164
2024-05-22,30.549999237060547
2024-05-23,31.209999084472656
2024-05-24,31.239999771118164
2024-05-28,31.479999542236328
2024-05-29,30.729999542236328
2024-05-30,30.979999542236328
2024-05-31,31.020000457763672
2024-06-03,32.13999938964844
2024-06-04,31.0
2024-06-05,31.040000915527344
2024-06-06,31.020000457763672
2024-06-07,30.600000381469727
2024-06-10,30.670000076293945
2024-06-11,30.270000457763672
2024-06-12,31.860000610351562
2024-06-13,31.850000381469727
2024-06-14,31.670000076293945
2024-06-17,32.0
2024-06-18,31.829999923706055
2024-06-20,31.360000610351562
2024-06-21,30.540000915527344
2024-06-24,32.13999938964844
2024-06-25,32.95000076293945
2024-06-26,31.81999969482422
2024-06-27,31.899999618530273
2024-06-28,31.540000915527344
2024-07-01,31.639999389648438
2024-07-02,31.670000076293945
2024-07-03,32.439998626708984
2024-07-05,32.220001220703125
2024-07-08,31.790000915527344
2024-07-09,31.270000457763672
2024-07-10,31.389999389648438
2024-07-11,32.16999816894531
2024-07-12,33.650001525878906
2024-07-15,33.790000915527344
2024-07-16,34.63999938964844
2024-07-17,35.349998474121094
2024-07-18,35.54999923706055
2024-07-19,35.349998474121094
2024-07-22,35.900001525878906
2024-07-23,36.13999938964844
2024-07-24,34.939998626708984
2024-07-25,34.34000015258789
2024-07-26,35.08000183105469
2024-07-29,35.369998931884766
2024-07-30,35.59000015258789
2024-07-31,36.15999984741211
2024-08-01,34.400001525878906
2024-08-02,33.83000183105469
2024-08-05,33.08000183105469
2024-08-06,33.939998626708984
2024-08-07,32.66999816894531
2024-08-08,32.79999923706055
2024-08-09,32.5
2024-08-12,31.979999542236328
2024-08-13,31.770000457763672
2024-08-14,32.0
2024-08-15,32.7599983215332
2024-08-16,34.25
2024-08-19,34.310001373291016
2024-08-20,33.66999816894531
2024-08-21,34.349998474121094
2024-08-22,33.79999923706055
2024-08-23,35.709999084472656
2024-08-26,36.52000045776367
2024-08-27,36.47999954223633
2024-08-28,36.95000076293945
2024-08-29,37.56999969482422
2024-08-30,37.40999984741211
2024-09-03,36.81999969482422
2024-09-04,36.900001525878906
2024-09-05,36.790000915527344
2024-09-06,35.5
2024-09-09,35.959999084472656
2024-09-10,35.36000061035156
2024-09-11,35.59000015258789
2024-09-12,36.029998779296875
2024-09-13,36.09000015258789
2024-09-16,36.400001525878906
2024-09-17,36.290000915527344
2024-09-18,36.189998626708984
2024-09-19,38.709999084472656
2024-09-20,42.0
2024-09-23,38.66999816894531
2024-09-24,38.9900016784668
2024-09-25,38.279998779296875
2024-09-26,38.540000915527344
2024-09-27,39.459999084472656
2024-09-30,40.150001525878906
2024-10-01,38.630001068115234
2024-10-02,38.34000015258789
2024-10-03,38.130001068115234
2024-10-04,37.7400016784668
2024-10-07,37.0
2024-10-08,36.9900016784668
2024-10-09,36.529998779296875
2024-10-10,35.849998474121094
2024-10-11,35.68000030517578
2024-10-14,36.79999923706055
2024-10-15,37.040000915527344
2024-10-16,36.66999816894531
2024-10-17,36.70000076293945
2024-10-18,35.7599983215332
2024-10-21,35.400001525878906
2024-10-22,34.119998931884766
2024-10-23,33.849998474121094
2024-10-24,33.810001373291016
2024-10-25,33.15999984741211
2024-10-28,33.130001068115234
2024-10-29,33.400001525878906
2024-10-30,32.70000076293945
2024-10-31,31.899999618530273
2024-11-01,31.270000457763672
2024-11-04,31.739999771118164
2024-11-05,32.34000015258789
2024-11-06,32.29999923706055
2024-11-07,32.349998474121094
2024-11-08,31.790000915527344
2024-11-11,32.689998626708984
2024-11-12,31.790000915527344
2024-11-13,34.61000061035156
2024-11-14,35.16999816894531
2024-11-15,36.150001525878906
2024-11-18,35.81999969482422
2024-11-19,35.95000076293945
2024-11-20,35.380001068115234
2024-11-21,34.93000030517578
