Date,FTS
2022-02-28,45.81999969482422
2022-03-01,45.84000015258789
2022-03-02,46.349998474121094
2022-03-03,46.75
2022-03-04,47.400001525878906
2022-03-07,47.7599983215332
2022-03-08,47.22999954223633
2022-03-09,46.810001373291016
2022-03-10,47.2400016784668
2022-03-11,47.31999969482422
2022-03-14,46.959999084472656
2022-03-15,47.15999984741211
2022-03-16,47.650001525878906
2022-03-17,48.04999923706055
2022-03-18,47.83000183105469
2022-03-21,47.7599983215332
2022-03-22,47.779998779296875
2022-03-23,47.79999923706055
2022-03-24,48.150001525878906
2022-03-25,48.43000030517578
2022-03-28,48.34000015258789
2022-03-29,49.029998779296875
2022-03-30,49.349998474121094
2022-03-31,49.5
2022-04-01,50.130001068115234
2022-04-04,50.34000015258789
2022-04-05,50.75
2022-04-06,51.61000061035156
2022-04-07,51.58000183105469
2022-04-08,51.38999938964844
2022-04-11,51.20000076293945
2022-04-12,51.040000915527344
2022-04-13,51.119998931884766
2022-04-14,50.33000183105469
2022-04-18,50.380001068115234
2022-04-19,50.41999816894531
2022-04-20,51.189998626708984
2022-04-21,50.849998474121094
2022-04-22,50.36000061035156
2022-04-25,49.790000915527344
2022-04-26,49.439998626708984
2022-04-27,49.310001373291016
2022-04-28,49.7599983215332
2022-04-29,48.650001525878906
2022-05-02,48.060001373291016
2022-05-03,47.880001068115234
2022-05-04,47.95000076293945
2022-05-05,48.04999923706055
2022-05-06,48.84000015258789
2022-05-09,49.15999984741211
2022-05-10,49.119998931884766
2022-05-11,48.61000061035156
2022-05-12,48.43000030517578
2022-05-13,48.75
2022-05-16,48.77000045776367
2022-05-17,49.25
2022-05-18,49.310001373291016
2022-05-19,49.439998626708984
2022-05-20,50.08000183105469
2022-05-23,50.29999923706055
2022-05-24,50.779998779296875
2022-05-25,50.41999816894531
2022-05-26,50.34000015258789
2022-05-27,50.130001068115234
2022-05-31,50.36000061035156
2022-06-01,49.7599983215332
2022-06-02,50.2400016784668
2022-06-03,49.86000061035156
2022-06-06,49.650001525878906
2022-06-07,49.72999954223633
2022-06-08,49.20000076293945
2022-06-09,48.52000045776367
2022-06-10,48.7599983215332
2022-06-13,47.59000015258789
2022-06-14,45.790000915527344
2022-06-15,45.79999923706055
2022-06-16,45.20000076293945
2022-06-17,44.5
2022-06-21,45.0
2022-06-22,45.25
2022-06-23,45.70000076293945
2022-06-24,46.36000061035156
2022-06-27,47.16999816894531
2022-06-28,47.66999816894531
2022-06-29,47.5099983215332
2022-06-30,47.27000045776367
2022-07-01,48.119998931884766
2022-07-05,46.47999954223633
2022-07-06,46.40999984741211
2022-07-07,46.33000183105469
2022-07-08,46.04999923706055
2022-07-11,46.20000076293945
2022-07-12,46.56999969482422
2022-07-13,47.22999954223633
2022-07-14,47.11000061035156
2022-07-15,47.06999969482422
2022-07-18,46.61000061035156
2022-07-19,46.529998779296875
2022-07-20,45.880001068115234
2022-07-21,45.790000915527344
2022-07-22,46.54999923706055
2022-07-25,47.15999984741211
2022-07-26,47.36000061035156
2022-07-27,47.31999969482422
2022-07-28,47.15999984741211
2022-07-29,47.2599983215332
2022-08-01,47.060001373291016
2022-08-02,46.83000183105469
2022-08-03,46.52000045776367
2022-08-04,46.709999084472656
2022-08-05,46.130001068115234
2022-08-08,46.689998626708984
2022-08-09,46.90999984741211
2022-08-10,47.220001220703125
2022-08-11,46.810001373291016
2022-08-12,47.209999084472656
2022-08-15,47.04999923706055
2022-08-16,47.58000183105469
2022-08-17,47.52000045776367
2022-08-18,46.439998626708984
2022-08-19,46.43000030517578
2022-08-22,46.36000061035156
2022-08-23,46.029998779296875
2022-08-24,45.91999816894531
2022-08-25,45.90999984741211
2022-08-26,45.11000061035156
2022-08-29,45.41999816894531
2022-08-30,44.709999084472656
2022-08-31,44.11000061035156
2022-09-01,44.36000061035156
2022-09-02,44.34000015258789
2022-09-06,44.119998931884766
2022-09-07,44.79999923706055
2022-09-08,44.7400016784668
2022-09-09,44.880001068115234
2022-09-12,45.29999923706055
2022-09-13,44.189998626708984
2022-09-14,43.790000915527344
2022-09-15,42.7599983215332
2022-09-16,42.849998474121094
2022-09-19,43.2400016784668
2022-09-20,41.900001525878906
2022-09-21,41.7599983215332
2022-09-22,41.709999084472656
2022-09-23,41.349998474121094
2022-09-26,40.40999984741211
2022-09-27,39.79999923706055
2022-09-28,40.150001525878906
2022-09-29,38.709999084472656
2022-09-30,37.9900016784668
2022-10-03,38.900001525878906
2022-10-04,39.7400016784668
2022-10-05,38.619998931884766
2022-10-06,37.08000183105469
2022-10-07,36.970001220703125
2022-10-10,36.630001068115234
2022-10-11,36.43000030517578
2022-10-12,35.439998626708984
2022-10-13,37.04999923706055
2022-10-14,36.220001220703125
2022-10-17,37.470001220703125
2022-10-18,37.7599983215332
2022-10-19,37.349998474121094
2022-10-20,36.56999969482422
2022-10-21,37.56999969482422
2022-10-24,37.650001525878906
2022-10-25,38.11000061035156
2022-10-26,38.150001525878906
2022-10-27,38.470001220703125
2022-10-28,38.939998626708984
2022-10-31,39.0
2022-11-01,38.709999084472656
2022-11-02,38.7400016784668
2022-11-03,38.84000015258789
2022-11-04,39.630001068115234
2022-11-07,39.0
2022-11-08,39.15999984741211
2022-11-09,38.880001068115234
2022-11-10,40.380001068115234
2022-11-11,40.29999923706055
2022-11-14,39.720001220703125
2022-11-15,39.810001373291016
2022-11-16,40.04999923706055
2022-11-17,39.459999084472656
2022-11-18,39.93000030517578
2022-11-21,39.56999969482422
2022-11-22,39.93000030517578
2022-11-23,40.33000183105469
2022-11-25,40.43000030517578
2022-11-28,39.95000076293945
2022-11-29,39.36000061035156
2022-11-30,40.290000915527344
2022-12-01,40.310001373291016
2022-12-02,40.18000030517578
2022-12-05,39.88999938964844
2022-12-06,39.959999084472656
2022-12-07,39.900001525878906
2022-12-08,40.189998626708984
2022-12-09,40.27000045776367
2022-12-12,40.72999954223633
2022-12-13,40.9900016784668
2022-12-14,41.15999984741211
2022-12-15,40.77000045776367
2022-12-16,40.209999084472656
2022-12-19,39.79999923706055
2022-12-20,39.939998626708984
2022-12-21,40.38999938964844
2022-12-22,40.0099983215332
2022-12-23,40.52000045776367
2022-12-27,40.709999084472656
2022-12-28,40.119998931884766
2022-12-29,40.38999938964844
2022-12-30,40.040000915527344
2023-01-03,40.5
2023-01-04,40.95000076293945
2023-01-05,40.060001373291016
2023-01-06,41.040000915527344
2023-01-09,41.13999938964844
2023-01-10,41.16999816894531
2023-01-11,41.68000030517578
2023-01-12,41.709999084472656
2023-01-13,41.81999969482422
2023-01-17,42.11000061035156
2023-01-18,41.369998931884766
2023-01-19,41.4900016784668
2023-01-20,41.7599983215332
2023-01-23,41.529998779296875
2023-01-24,41.63999938964844
2023-01-25,41.45000076293945
2023-01-26,41.2599983215332
2023-01-27,41.119998931884766
2023-01-30,40.84000015258789
2023-01-31,41.150001525878906
2023-02-01,41.54999923706055
2023-02-02,41.68000030517578
2023-02-03,41.09000015258789
2023-02-06,41.380001068115234
2023-02-07,40.75
2023-02-08,40.209999084472656
2023-02-09,39.81999969482422
2023-02-10,41.5
2023-02-13,41.7599983215332
2023-02-14,41.290000915527344
2023-02-15,41.09000015258789
2023-02-16,40.81999969482422
2023-02-17,41.36000061035156
2023-02-21,40.91999816894531
2023-02-22,40.779998779296875
2023-02-23,40.43000030517578
2023-02-24,40.2599983215332
2023-02-27,40.27000045776367
2023-02-28,39.56999969482422
2023-03-01,39.31999969482422
2023-03-02,39.47999954223633
2023-03-03,40.11000061035156
2023-03-06,39.93000030517578
2023-03-07,39.279998779296875
2023-03-08,39.18000030517578
2023-03-09,38.91999816894531
2023-03-10,38.529998779296875
2023-03-13,39.83000183105469
2023-03-14,40.439998626708984
2023-03-15,41.130001068115234
2023-03-16,41.66999816894531
2023-03-17,42.15999984741211
2023-03-20,42.06999969482422
2023-03-21,40.83000183105469
2023-03-22,40.380001068115234
2023-03-23,39.720001220703125
2023-03-24,40.93000030517578
2023-03-27,41.540000915527344
2023-03-28,41.790000915527344
2023-03-29,42.09000015258789
2023-03-30,42.66999816894531
2023-03-31,42.529998779296875
2023-04-03,42.40999984741211
2023-04-04,42.84000015258789
2023-04-05,43.97999954223633
2023-04-06,44.2599983215332
2023-04-10,44.15999984741211
2023-04-11,44.66999816894531
2023-04-12,44.68000030517578
2023-04-13,44.7599983215332
2023-04-14,44.380001068115234
2023-04-17,44.41999816894531
2023-04-18,44.34000015258789
2023-04-19,44.40999984741211
2023-04-20,44.13999938964844
2023-04-21,44.189998626708984
2023-04-24,44.099998474121094
2023-04-25,44.04999923706055
2023-04-26,43.88999938964844
2023-04-27,44.08000183105469
2023-04-28,43.90999984741211
2023-05-01,43.939998626708984
2023-05-02,43.75
2023-05-03,44.38999938964844
2023-05-04,44.83000183105469
2023-05-05,45.45000076293945
2023-05-08,45.81999969482422
2023-05-09,45.75
2023-05-10,45.869998931884766
2023-05-11,45.29999923706055
2023-05-12,45.41999816894531
2023-05-15,45.529998779296875
2023-05-16,44.189998626708984
2023-05-17,43.59000015258789
2023-05-18,42.95000076293945
2023-05-19,43.41999816894531
2023-05-22,43.18000030517578
2023-05-23,43.0
2023-05-24,42.84000015258789
2023-05-25,42.150001525878906
2023-05-26,42.209999084472656
2023-05-30,41.779998779296875
2023-05-31,42.060001373291016
2023-06-01,42.220001220703125
2023-06-02,42.93000030517578
2023-06-05,42.88999938964844
2023-06-06,42.61000061035156
2023-06-07,42.75
2023-06-08,42.959999084472656
2023-06-09,43.02000045776367
2023-06-12,43.060001373291016
2023-06-13,42.689998626708984
2023-06-14,42.349998474121094
2023-06-15,42.66999816894531
2023-06-16,42.869998931884766
2023-06-20,42.470001220703125
2023-06-21,42.86000061035156
2023-06-22,42.619998931884766
2023-06-23,42.0
2023-06-26,42.65999984741211
2023-06-27,42.810001373291016
2023-06-28,42.43000030517578
2023-06-29,42.470001220703125
2023-06-30,43.09000015258789
2023-07-03,43.43000030517578
2023-07-05,43.02000045776367
2023-07-06,42.400001525878906
2023-07-07,42.150001525878906
2023-07-10,41.47999954223633
2023-07-11,41.900001525878906
2023-07-12,42.709999084472656
2023-07-13,43.33000183105469
2023-07-14,43.349998474121094
2023-07-17,42.84000015258789
2023-07-18,42.54999923706055
2023-07-19,43.06999969482422
2023-07-20,43.630001068115234
2023-07-21,43.470001220703125
2023-07-24,43.36000061035156
2023-07-25,43.58000183105469
2023-07-26,43.41999816894531
2023-07-27,42.810001373291016
2023-07-28,42.380001068115234
2023-07-31,42.630001068115234
2023-08-01,41.79999923706055
2023-08-02,41.529998779296875
2023-08-03,39.79999923706055
2023-08-04,40.15999984741211
2023-08-07,39.869998931884766
2023-08-08,40.13999938964844
2023-08-09,40.7400016784668
2023-08-10,40.5
2023-08-11,40.540000915527344
2023-08-14,40.2400016784668
2023-08-15,39.68000030517578
2023-08-16,39.810001373291016
2023-08-17,39.83000183105469
2023-08-18,39.650001525878906
2023-08-21,39.2599983215332
2023-08-22,39.43000030517578
2023-08-23,39.650001525878906
2023-08-24,39.41999816894531
2023-08-25,39.290000915527344
2023-08-28,39.209999084472656
2023-08-29,39.630001068115234
2023-08-30,39.619998931884766
2023-08-31,39.20000076293945
2023-09-01,39.25
2023-09-05,38.779998779296875
2023-09-06,38.45000076293945
2023-09-07,38.9900016784668
2023-09-08,39.119998931884766
2023-09-11,39.7400016784668
2023-09-12,39.9900016784668
2023-09-13,40.72999954223633
2023-09-14,41.4900016784668
2023-09-15,41.72999954223633
2023-09-18,41.77000045776367
2023-09-19,40.88999938964844
2023-09-20,41.04999923706055
2023-09-21,40.29999923706055
2023-09-22,40.310001373291016
2023-09-25,40.08000183105469
2023-09-26,39.11000061035156
2023-09-27,38.15999984741211
2023-09-28,38.290000915527344
2023-09-29,37.9900016784668
2023-10-02,37.04999923706055
2023-10-03,36.93000030517578
2023-10-04,37.9900016784668
2023-10-05,38.869998931884766
2023-10-06,39.130001068115234
2023-10-09,39.61000061035156
2023-10-10,39.880001068115234
2023-10-11,40.7599983215332
2023-10-12,40.09000015258789
2023-10-13,39.849998474121094
2023-10-16,40.4900016784668
2023-10-17,40.04999923706055
2023-10-18,39.59000015258789
2023-10-19,39.36000061035156
2023-10-20,39.04999923706055
2023-10-23,39.310001373291016
2023-10-24,39.5099983215332
2023-10-25,39.47999954223633
2023-10-26,40.130001068115234
2023-10-27,39.63999938964844
2023-10-30,40.150001525878906
2023-10-31,39.72999954223633
2023-11-01,40.369998931884766
2023-11-02,41.650001525878906
2023-11-03,41.58000183105469
2023-11-06,41.2599983215332
2023-11-07,40.61000061035156
2023-11-08,40.459999084472656
2023-11-09,40.72999954223633
2023-11-10,40.380001068115234
2023-11-13,40.25
2023-11-14,41.16999816894531
2023-11-15,41.470001220703125
2023-11-16,41.040000915527344
2023-11-17,41.16999816894531
2023-11-20,41.0099983215332
2023-11-21,40.959999084472656
2023-11-22,41.04999923706055
2023-11-24,41.08000183105469
2023-11-27,40.7599983215332
2023-11-28,40.68000030517578
2023-11-29,39.97999954223633
2023-11-30,40.08000183105469
2023-12-01,40.63999938964844
2023-12-04,40.65999984741211
2023-12-05,40.47999954223633
2023-12-06,40.939998626708984
2023-12-07,40.86000061035156
2023-12-08,40.709999084472656
2023-12-11,40.7599983215332
2023-12-12,39.81999969482422
2023-12-13,41.290000915527344
2023-12-14,41.439998626708984
2023-12-15,41.0099983215332
2023-12-18,40.529998779296875
2023-12-19,40.869998931884766
2023-12-20,40.060001373291016
2023-12-21,40.380001068115234
2023-12-22,40.709999084472656
2023-12-26,40.95000076293945
2023-12-27,41.060001373291016
2023-12-28,41.02000045776367
2023-12-29,41.130001068115234
2024-01-02,41.040000915527344
2024-01-03,41.20000076293945
2024-01-04,41.400001525878906
2024-01-05,41.630001068115234
2024-01-08,42.0099983215332
2024-01-09,41.720001220703125
2024-01-10,41.77000045776367
2024-01-11,41.02000045776367
2024-01-12,41.060001373291016
2024-01-16,40.9900016784668
2024-01-17,40.36000061035156
2024-01-18,39.88999938964844
2024-01-19,40.47999954223633
2024-01-22,40.15999984741211
2024-01-23,39.810001373291016
2024-01-24,39.43000030517578
2024-01-25,39.79999923706055
2024-01-26,39.72999954223633
2024-01-29,40.15999984741211
2024-01-30,40.310001373291016
2024-01-31,40.130001068115234
2024-02-01,40.459999084472656
2024-02-02,40.0
2024-02-05,39.439998626708984
2024-02-06,39.65999984741211
2024-02-07,39.33000183105469
2024-02-08,38.939998626708984
2024-02-09,39.060001373291016
2024-02-12,39.45000076293945
2024-02-13,38.47999954223633
2024-02-14,38.849998474121094
2024-02-15,39.130001068115234
2024-02-16,39.27000045776367
2024-02-20,39.650001525878906
2024-02-21,39.83000183105469
2024-02-22,39.900001525878906
2024-02-23,39.36000061035156
2024-02-26,38.59000015258789
2024-02-27,38.720001220703125
2024-02-28,38.630001068115234
2024-02-29,38.58000183105469
2024-03-01,38.560001373291016
2024-03-04,39.0
2024-03-05,39.02000045776367
2024-03-06,39.439998626708984
2024-03-07,40.2599983215332
2024-03-08,40.04999923706055
2024-03-11,40.04999923706055
2024-03-12,39.72999954223633
2024-03-13,39.72999954223633
2024-03-14,39.38999938964844
2024-03-15,39.720001220703125
2024-03-18,39.56999969482422
2024-03-19,39.36000061035156
2024-03-20,39.66999816894531
2024-03-21,39.61000061035156
2024-03-22,39.52000045776367
2024-03-25,39.34000015258789
2024-03-26,38.939998626708984
2024-03-27,39.369998931884766
2024-03-28,39.5099983215332
2024-04-01,39.310001373291016
2024-04-02,39.38999938964844
2024-04-03,39.310001373291016
2024-04-04,39.060001373291016
2024-04-05,38.79999923706055
2024-04-08,39.18000030517578
2024-04-09,39.2400016784668
2024-04-10,38.20000076293945
2024-04-11,37.95000076293945
2024-04-12,37.619998931884766
2024-04-15,37.540000915527344
2024-04-16,37.13999938964844
2024-04-17,37.63999938964844
2024-04-18,38.04999923706055
2024-04-19,38.470001220703125
2024-04-22,39.0099983215332
2024-04-23,39.099998474121094
2024-04-24,39.15999984741211
2024-04-25,39.31999969482422
2024-04-26,39.060001373291016
2024-04-29,39.56999969482422
2024-04-30,39.290000915527344
2024-05-01,39.52000045776367
2024-05-02,39.779998779296875
2024-05-03,39.90999984741211
2024-05-06,40.09000015258789
2024-05-07,40.20000076293945
2024-05-08,40.40999984741211
2024-05-09,41.029998779296875
2024-05-10,41.099998474121094
2024-05-13,40.83000183105469
2024-05-14,40.779998779296875
2024-05-15,41.09000015258789
2024-05-16,40.810001373291016
2024-05-17,40.77000045776367
2024-05-20,40.84000015258789
2024-05-21,40.90999984741211
2024-05-22,40.459999084472656
2024-05-23,39.68000030517578
2024-05-24,39.900001525878906
2024-05-28,39.279998779296875
2024-05-29,38.41999816894531
2024-05-30,39.040000915527344
2024-05-31,39.9900016784668
2024-06-03,39.880001068115234
2024-06-04,40.2400016784668
2024-06-05,40.709999084472656
2024-06-06,40.68000030517578
2024-06-07,40.0099983215332
2024-06-10,39.88999938964844
2024-06-11,39.65999984741211
2024-06-12,39.400001525878906
2024-06-13,39.31999969482422
2024-06-14,39.09000015258789
2024-06-17,38.779998779296875
2024-06-18,38.470001220703125
2024-06-20,38.540000915527344
2024-06-21,38.459999084472656
2024-06-24,39.38999938964844
2024-06-25,39.130001068115234
2024-06-26,38.689998626708984
2024-06-27,39.0099983215332
2024-06-28,38.84000015258789
2024-07-01,38.61000061035156
2024-07-02,38.7599983215332
2024-07-03,39.189998626708984
2024-07-05,39.130001068115234
2024-07-08,39.22999954223633
2024-07-09,39.25
2024-07-10,39.83000183105469
2024-07-11,39.95000076293945
2024-07-12,39.95000076293945
2024-07-15,39.5099983215332
2024-07-16,39.81999969482422
2024-07-17,40.2599983215332
2024-07-18,40.68000030517578
2024-07-19,40.5
2024-07-22,40.58000183105469
2024-07-23,40.29999923706055
2024-07-24,40.88999938964844
2024-07-25,40.709999084472656
2024-07-26,41.02000045776367
2024-07-29,41.06999969482422
2024-07-30,41.25
2024-07-31,41.84000015258789
2024-08-01,41.790000915527344
2024-08-02,42.58000183105469
2024-08-05,41.790000915527344
2024-08-06,42.400001525878906
2024-08-07,42.689998626708984
2024-08-08,43.060001373291016
2024-08-09,42.959999084472656
2024-08-12,42.75
2024-08-13,43.459999084472656
2024-08-14,43.41999816894531
2024-08-15,43.61000061035156
2024-08-16,43.77000045776367
2024-08-19,44.02000045776367
2024-08-20,43.599998474121094
2024-08-21,43.619998931884766
2024-08-22,43.630001068115234
2024-08-23,44.040000915527344
2024-08-26,43.869998931884766
2024-08-27,43.83000183105469
2024-08-28,43.77000045776367
2024-08-29,43.7400016784668
2024-08-30,44.0
2024-09-03,44.58000183105469
2024-09-04,44.790000915527344
2024-09-05,45.2599983215332
2024-09-06,44.59000015258789
2024-09-09,44.9900016784668
2024-09-10,44.5099983215332
2024-09-11,44.7599983215332
2024-09-12,45.18000030517578
2024-09-13,45.4900016784668
2024-09-16,45.650001525878906
2024-09-17,45.34000015258789
2024-09-18,44.900001525878906
2024-09-19,44.58000183105469
2024-09-20,44.68000030517578
2024-09-23,45.0099983215332
2024-09-24,45.130001068115234
2024-09-25,44.9900016784668
2024-09-26,45.380001068115234
2024-09-27,45.54999923706055
2024-09-30,45.439998626708984
2024-10-01,45.61000061035156
2024-10-02,45.810001373291016
2024-10-03,44.90999984741211
2024-10-04,44.470001220703125
2024-10-07,43.650001525878906
2024-10-08,43.599998474121094
2024-10-09,43.34000015258789
2024-10-10,43.130001068115234
2024-10-11,43.400001525878906
2024-10-14,43.63999938964844
2024-10-15,44.45000076293945
2024-10-16,44.880001068115234
2024-10-17,44.7599983215332
2024-10-18,44.93000030517578
2024-10-21,44.83000183105469
2024-10-22,44.75
2024-10-23,44.900001525878906
2024-10-24,44.220001220703125
2024-10-25,43.790000915527344
2024-10-28,43.88999938964844
2024-10-29,43.27000045776367
2024-10-30,43.22999954223633
2024-10-31,43.22999954223633
2024-11-01,42.790000915527344
2024-11-04,42.56999969482422
2024-11-05,44.08000183105469
2024-11-06,43.58000183105469
2024-11-07,43.84000015258789
2024-11-08,44.18000030517578
2024-11-11,44.29999923706055
2024-11-12,44.25
2024-11-13,43.9900016784668
2024-11-14,44.279998779296875
2024-11-15,44.16999816894531
2024-11-18,44.220001220703125
2024-11-19,44.75
2024-11-20,44.70000076293945
2024-11-21,44.81999969482422
