Date,EPD
2022-07-08,24.979999542236328
2022-07-11,25.040000915527344
2022-07-12,24.68000030517578
2022-07-13,24.6299991607666
2022-07-14,24.469999313354492
2022-07-15,24.520000457763672
2022-07-18,24.959999084472656
2022-07-19,25.280000686645508
2022-07-20,25.579999923706055
2022-07-21,25.709999084472656
2022-07-22,25.56999969482422
2022-07-25,26.06999969482422
2022-07-26,26.09000015258789
2022-07-27,26.510000228881836
2022-07-28,26.40999984741211
2022-07-29,26.729999542236328
2022-08-01,26.6200008392334
2022-08-02,26.34000015258789
2022-08-03,26.15999984741211
2022-08-04,25.719999313354492
2022-08-05,25.700000762939453
2022-08-08,25.950000762939453
2022-08-09,26.1200008392334
2022-08-10,26.40999984741211
2022-08-11,26.84000015258789
2022-08-12,27.149999618530273
2022-08-15,27.1299991607666
2022-08-16,27.299999237060547
2022-08-17,26.959999084472656
2022-08-18,27.309999465942383
2022-08-19,26.979999542236328
2022-08-22,26.690000534057617
2022-08-23,26.950000762939453
2022-08-24,27.06999969482422
2022-08-25,27.229999542236328
2022-08-26,26.8799991607666
2022-08-29,26.90999984741211
2022-08-30,26.149999618530273
2022-08-31,26.31999969482422
2022-09-01,26.170000076293945
2022-09-02,26.290000915527344
2022-09-06,26.25
2022-09-07,26.360000610351562
2022-09-08,26.530000686645508
2022-09-09,26.700000762939453
2022-09-12,26.90999984741211
2022-09-13,26.489999771118164
2022-09-14,26.729999542236328
2022-09-15,26.25
2022-09-16,25.799999237060547
2022-09-19,25.950000762939453
2022-09-20,25.809999465942383
2022-09-21,25.40999984741211
2022-09-22,24.920000076293945
2022-09-23,23.6200008392334
2022-09-26,22.90999984741211
2022-09-27,23.350000381469727
2022-09-28,24.049999237060547
2022-09-29,23.84000015258789
2022-09-30,23.780000686645508
2022-10-03,24.170000076293945
2022-10-04,24.790000915527344
2022-10-05,24.860000610351562
2022-10-06,24.90999984741211
2022-10-07,24.989999771118164
2022-10-10,24.56999969482422
2022-10-11,24.81999969482422
2022-10-12,24.639999389648438
2022-10-13,25.059999465942383
2022-10-14,24.989999771118164
2022-10-17,25.360000610351562
2022-10-18,25.5
2022-10-19,25.209999084472656
2022-10-20,24.989999771118164
2022-10-21,25.010000228881836
2022-10-24,24.850000381469727
2022-10-25,25.100000381469727
2022-10-26,25.229999542236328
2022-10-27,25.149999618530273
2022-10-28,24.84000015258789
2022-10-31,25.25
2022-11-01,25.100000381469727
2022-11-02,24.799999237060547
2022-11-03,24.75
2022-11-04,24.950000762939453
2022-11-07,25.0
2022-11-08,25.020000457763672
2022-11-09,24.5
2022-11-10,24.969999313354492
2022-11-11,25.0
2022-11-14,24.899999618530273
2022-11-15,24.889999389648438
2022-11-16,25.010000228881836
2022-11-17,24.610000610351562
2022-11-18,24.979999542236328
2022-11-21,24.709999084472656
2022-11-22,24.860000610351562
2022-11-23,24.770000457763672
2022-11-25,24.75
2022-11-28,24.450000762939453
2022-11-29,24.729999542236328
2022-11-30,24.809999465942383
2022-12-01,24.809999465942383
2022-12-02,24.850000381469727
2022-12-05,24.469999313354492
2022-12-06,24.219999313354492
2022-12-07,23.860000610351562
2022-12-08,23.860000610351562
2022-12-09,23.8799991607666
2022-12-12,24.15999984741211
2022-12-13,24.40999984741211
2022-12-14,24.34000015258789
2022-12-15,24.15999984741211
2022-12-16,23.799999237060547
2022-12-19,23.479999542236328
2022-12-20,23.389999389648438
2022-12-21,23.549999237060547
2022-12-22,23.6200008392334
2022-12-23,23.950000762939453
2022-12-27,24.09000015258789
2022-12-28,23.760000228881836
2022-12-29,24.219999313354492
2022-12-30,24.1200008392334
2023-01-03,24.229999542236328
2023-01-04,24.34000015258789
2023-01-05,24.6299991607666
2023-01-06,25.0
2023-01-09,25.31999969482422
2023-01-10,25.3700008392334
2023-01-11,25.540000915527344
2023-01-12,25.65999984741211
2023-01-13,25.75
2023-01-17,25.549999237060547
2023-01-18,25.139999389648438
2023-01-19,25.489999771118164
2023-01-20,25.739999771118164
2023-01-23,26.100000381469727
2023-01-24,26.329999923706055
2023-01-25,26.18000030517578
2023-01-26,26.31999969482422
2023-01-27,26.530000686645508
2023-01-30,25.59000015258789
2023-01-31,25.600000381469727
2023-02-01,25.68000030517578
2023-02-02,25.809999465942383
2023-02-03,25.809999465942383
2023-02-06,25.81999969482422
2023-02-07,25.84000015258789
2023-02-08,25.850000381469727
2023-02-09,25.799999237060547
2023-02-10,26.3700008392334
2023-02-13,26.3799991607666
2023-02-14,26.610000610351562
2023-02-15,26.65999984741211
2023-02-16,26.780000686645508
2023-02-17,26.3799991607666
2023-02-21,25.959999084472656
2023-02-22,25.850000381469727
2023-02-23,25.950000762939453
2023-02-24,25.940000534057617
2023-02-27,25.84000015258789
2023-02-28,25.530000686645508
2023-03-01,25.6200008392334
2023-03-02,25.989999771118164
2023-03-03,26.09000015258789
2023-03-06,26.229999542236328
2023-03-07,26.1200008392334
2023-03-08,26.020000457763672
2023-03-09,25.809999465942383
2023-03-10,25.600000381469727
2023-03-13,25.399999618530273
2023-03-14,25.690000534057617
2023-03-15,25.170000076293945
2023-03-16,25.239999771118164
2023-03-17,25.06999969482422
2023-03-20,24.920000076293945
2023-03-21,25.1200008392334
2023-03-22,24.940000534057617
2023-03-23,24.969999313354492
2023-03-24,25.309999465942383
2023-03-27,25.350000381469727
2023-03-28,25.43000030517578
2023-03-29,25.59000015258789
2023-03-30,25.75
2023-03-31,25.899999618530273
2023-04-03,26.110000610351562
2023-04-04,26.15999984741211
2023-04-05,26.329999923706055
2023-04-06,26.3799991607666
2023-04-10,26.540000915527344
2023-04-11,26.670000076293945
2023-04-12,26.829999923706055
2023-04-13,26.829999923706055
2023-04-14,26.979999542236328
2023-04-17,26.93000030517578
2023-04-18,27.010000228881836
2023-04-19,26.760000228881836
2023-04-20,26.690000534057617
2023-04-21,26.809999465942383
2023-04-24,26.81999969482422
2023-04-25,26.639999389648438
2023-04-26,26.6299991607666
2023-04-27,26.299999237060547
2023-04-28,26.309999465942383
2023-05-01,26.299999237060547
2023-05-02,26.110000610351562
2023-05-03,25.6200008392334
2023-05-04,25.270000457763672
2023-05-05,25.600000381469727
2023-05-08,25.360000610351562
2023-05-09,25.520000457763672
2023-05-10,25.75
2023-05-11,25.760000228881836
2023-05-12,25.920000076293945
2023-05-15,25.940000534057617
2023-05-16,25.899999618530273
2023-05-17,26.010000228881836
2023-05-18,26.079999923706055
2023-05-19,26.200000762939453
2023-05-22,26.030000686645508
2023-05-23,26.059999465942383
2023-05-24,25.790000915527344
2023-05-25,25.440000534057617
2023-05-26,25.479999542236328
2023-05-30,25.31999969482422
2023-05-31,25.329999923706055
2023-06-01,25.65999984741211
2023-06-02,25.93000030517578
2023-06-05,25.959999084472656
2023-06-06,25.989999771118164
2023-06-07,26.219999313354492
2023-06-08,26.299999237060547
2023-06-09,26.010000228881836
2023-06-12,25.950000762939453
2023-06-13,26.09000015258789
2023-06-14,26.040000915527344
2023-06-15,26.31999969482422
2023-06-16,26.389999389648438
2023-06-20,26.110000610351562
2023-06-21,26.209999084472656
2023-06-22,26.040000915527344
2023-06-23,25.780000686645508
2023-06-26,25.959999084472656
2023-06-27,26.079999923706055
2023-06-28,26.219999313354492
2023-06-29,26.40999984741211
2023-06-30,26.350000381469727
2023-07-03,26.540000915527344
2023-07-05,26.540000915527344
2023-07-06,26.350000381469727
2023-07-07,26.43000030517578
2023-07-10,26.440000534057617
2023-07-11,26.469999313354492
2023-07-12,26.59000015258789
2023-07-13,26.81999969482422
2023-07-14,26.540000915527344
2023-07-17,26.68000030517578
2023-07-18,26.780000686645508
2023-07-19,26.920000076293945
2023-07-20,26.899999618530273
2023-07-21,26.84000015258789
2023-07-24,27.06999969482422
2023-07-25,27.139999389648438
2023-07-26,26.950000762939453
2023-07-27,26.93000030517578
2023-07-28,26.450000762939453
2023-07-31,26.510000228881836
2023-08-01,26.700000762939453
2023-08-02,26.56999969482422
2023-08-03,26.65999984741211
2023-08-04,26.520000457763672
2023-08-07,26.479999542236328
2023-08-08,26.510000228881836
2023-08-09,26.639999389648438
2023-08-10,26.639999389648438
2023-08-11,26.799999237060547
2023-08-14,26.790000915527344
2023-08-15,26.579999923706055
2023-08-16,26.31999969482422
2023-08-17,26.3700008392334
2023-08-18,26.510000228881836
2023-08-21,26.549999237060547
2023-08-22,26.3799991607666
2023-08-23,26.469999313354492
2023-08-24,26.25
2023-08-25,26.31999969482422
2023-08-28,26.530000686645508
2023-08-29,26.809999465942383
2023-08-30,26.709999084472656
2023-08-31,26.610000610351562
2023-09-01,26.709999084472656
2023-09-05,26.719999313354492
2023-09-06,26.510000228881836
2023-09-07,26.59000015258789
2023-09-08,26.700000762939453
2023-09-11,26.709999084472656
2023-09-12,26.850000381469727
2023-09-13,26.959999084472656
2023-09-14,27.09000015258789
2023-09-15,27.010000228881836
2023-09-18,27.040000915527344
2023-09-19,26.989999771118164
2023-09-20,27.209999084472656
2023-09-21,27.25
2023-09-22,27.389999389648438
2023-09-25,27.40999984741211
2023-09-26,27.209999084472656
2023-09-27,27.3700008392334
2023-09-28,27.420000076293945
2023-09-29,27.3700008392334
2023-10-02,27.200000762939453
2023-10-03,27.100000381469727
2023-10-04,26.989999771118164
2023-10-05,26.93000030517578
2023-10-06,26.959999084472656
2023-10-09,27.09000015258789
2023-10-10,27.229999542236328
2023-10-11,27.3700008392334
2023-10-12,27.440000534057617
2023-10-13,27.6299991607666
2023-10-16,27.6299991607666
2023-10-17,27.670000076293945
2023-10-18,27.68000030517578
2023-10-19,27.56999969482422
2023-10-20,27.489999771118164
2023-10-23,27.540000915527344
2023-10-24,27.549999237060547
2023-10-25,27.459999084472656
2023-10-26,27.15999984741211
2023-10-27,27.079999923706055
2023-10-30,26.440000534057617
2023-10-31,26.040000915527344
2023-11-01,25.969999313354492
2023-11-02,26.3700008392334
2023-11-03,26.639999389648438
2023-11-06,26.40999984741211
2023-11-07,26.3799991607666
2023-11-08,25.959999084472656
2023-11-09,25.889999389648438
2023-11-10,25.979999542236328
2023-11-13,25.989999771118164
2023-11-14,26.219999313354492
2023-11-15,26.239999771118164
2023-11-16,25.989999771118164
2023-11-17,26.270000457763672
2023-11-20,26.260000228881836
2023-11-21,26.549999237060547
2023-11-22,26.700000762939453
2023-11-24,26.739999771118164
2023-11-27,26.6200008392334
2023-11-28,26.440000534057617
2023-11-29,26.440000534057617
2023-11-30,26.780000686645508
2023-12-01,26.90999984741211
2023-12-04,26.829999923706055
2023-12-05,26.68000030517578
2023-12-06,26.549999237060547
2023-12-07,26.25
2023-12-08,26.329999923706055
2023-12-11,26.170000076293945
2023-12-12,26.010000228881836
2023-12-13,26.200000762939453
2023-12-14,26.489999771118164
2023-12-15,26.290000915527344
2023-12-18,26.18000030517578
2023-12-19,26.270000457763672
2023-12-20,26.030000686645508
2023-12-21,26.139999389648438
2023-12-22,26.079999923706055
2023-12-26,26.200000762939453
2023-12-27,26.209999084472656
2023-12-28,26.209999084472656
2023-12-29,26.350000381469727
2024-01-02,26.639999389648438
2024-01-03,27.0
2024-01-04,26.780000686645508
2024-01-05,26.700000762939453
2024-01-08,26.780000686645508
2024-01-09,26.889999389648438
2024-01-10,26.899999618530273
2024-01-11,26.799999237060547
2024-01-12,27.010000228881836
2024-01-16,26.75
2024-01-17,26.579999923706055
2024-01-18,26.709999084472656
2024-01-19,26.84000015258789
2024-01-22,27.020000457763672
2024-01-23,27.059999465942383
2024-01-24,27.1200008392334
2024-01-25,27.309999465942383
2024-01-26,27.40999984741211
2024-01-29,27.469999313354492
2024-01-30,27.030000686645508
2024-01-31,26.760000228881836
2024-02-01,26.799999237060547
2024-02-02,26.65999984741211
2024-02-05,26.329999923706055
2024-02-06,26.229999542236328
2024-02-07,26.25
2024-02-08,26.25
2024-02-09,26.229999542236328
2024-02-12,26.510000228881836
2024-02-13,26.389999389648438
2024-02-14,26.690000534057617
2024-02-15,26.989999771118164
2024-02-16,27.25
2024-02-20,27.43000030517578
2024-02-21,27.6299991607666
2024-02-22,27.579999923706055
2024-02-23,27.68000030517578
2024-02-26,27.40999984741211
2024-02-27,27.610000610351562
2024-02-28,27.389999389648438
2024-02-29,27.450000762939453
2024-03-01,27.75
2024-03-04,27.649999618530273
2024-03-05,27.850000381469727
2024-03-06,28.0
2024-03-07,28.100000381469727
2024-03-08,28.0
2024-03-11,28.15999984741211
2024-03-12,28.469999313354492
2024-03-13,28.770000457763672
2024-03-14,28.639999389648438
2024-03-15,28.639999389648438
2024-03-18,28.770000457763672
2024-03-19,28.850000381469727
2024-03-20,28.989999771118164
2024-03-21,28.790000915527344
2024-03-22,28.860000610351562
2024-03-25,28.950000762939453
2024-03-26,29.059999465942383
2024-03-27,29.049999237060547
2024-03-28,29.18000030517578
2024-04-01,29.3700008392334
2024-04-02,29.75
2024-04-03,29.8799991607666
2024-04-04,29.770000457763672
2024-04-05,29.729999542236328
2024-04-08,29.469999313354492
2024-04-09,29.260000228881836
2024-04-10,29.149999618530273
2024-04-11,29.219999313354492
2024-04-12,29.049999237060547
2024-04-15,28.510000228881836
2024-04-16,28.329999923706055
2024-04-17,28.389999389648438
2024-04-18,28.440000534057617
2024-04-19,28.84000015258789
2024-04-22,29.0
2024-04-23,28.90999984741211
2024-04-24,29.049999237060547
2024-04-25,28.93000030517578
2024-04-26,29.059999465942383
2024-04-29,28.59000015258789
2024-04-30,28.079999923706055
2024-05-01,27.739999771118164
2024-05-02,28.049999237060547
2024-05-03,28.100000381469727
2024-05-06,28.3700008392334
2024-05-07,28.350000381469727
2024-05-08,28.389999389648438
2024-05-09,28.6299991607666
2024-05-10,28.799999237060547
2024-05-13,28.770000457763672
2024-05-14,28.950000762939453
2024-05-15,28.84000015258789
2024-05-16,28.610000610351562
2024-05-17,28.559999465942383
2024-05-20,28.649999618530273
2024-05-21,28.68000030517578
2024-05-22,28.43000030517578
2024-05-23,28.209999084472656
2024-05-24,28.209999084472656
2024-05-28,28.09000015258789
2024-05-29,28.049999237060547
2024-05-30,28.110000610351562
2024-05-31,28.5
2024-06-03,28.229999542236328
2024-06-04,28.31999969482422
2024-06-05,28.350000381469727
2024-06-06,28.420000076293945
2024-06-07,28.350000381469727
2024-06-10,28.540000915527344
2024-06-11,28.420000076293945
2024-06-12,28.399999618530273
2024-06-13,28.31999969482422
2024-06-14,28.329999923706055
2024-06-17,28.3700008392334
2024-06-18,28.299999237060547
2024-06-20,28.579999923706055
2024-06-21,28.56999969482422
2024-06-24,28.979999542236328
2024-06-25,29.1200008392334
2024-06-26,29.020000457763672
2024-06-27,28.899999618530273
2024-06-28,28.979999542236328
2024-07-01,28.989999771118164
2024-07-02,29.040000915527344
2024-07-03,29.059999465942383
2024-07-05,29.010000228881836
2024-07-08,29.1299991607666
2024-07-09,29.190000534057617
2024-07-10,29.15999984741211
2024-07-11,29.190000534057617
2024-07-12,29.399999618530273
2024-07-15,29.600000381469727
2024-07-16,29.610000610351562
2024-07-17,29.709999084472656
2024-07-18,29.829999923706055
2024-07-19,30.0
2024-07-22,29.979999542236328
2024-07-23,29.989999771118164
2024-07-24,29.700000762939453
2024-07-25,29.559999465942383
2024-07-26,29.940000534057617
2024-07-29,29.700000762939453
2024-07-30,29.559999465942383
2024-07-31,28.860000610351562
2024-08-01,28.559999465942383
2024-08-02,28.479999542236328
2024-08-05,27.8799991607666
2024-08-06,28.899999618530273
2024-08-07,28.700000762939453
2024-08-08,29.329999923706055
2024-08-09,28.709999084472656
2024-08-12,28.18000030517578
2024-08-13,28.270000457763672
2024-08-14,28.889999389648438
2024-08-15,29.020000457763672
2024-08-16,29.170000076293945
2024-08-19,29.440000534057617
2024-08-20,29.1299991607666
2024-08-21,29.0
2024-08-22,29.09000015258789
2024-08-23,29.290000915527344
2024-08-26,29.389999389648438
2024-08-27,29.18000030517578
2024-08-28,29.100000381469727
2024-08-29,29.25
2024-08-30,29.34000015258789
2024-09-03,29.149999618530273
2024-09-04,29.040000915527344
2024-09-05,29.030000686645508
2024-09-06,28.8700008392334
2024-09-09,28.829999923706055
2024-09-10,28.959999084472656
2024-09-11,29.149999618530273
2024-09-12,29.399999618530273
2024-09-13,29.6200008392334
2024-09-16,29.690000534057617
2024-09-17,29.520000457763672
2024-09-18,29.489999771118164
2024-09-19,29.389999389648438
2024-09-20,29.31999969482422
2024-09-23,29.450000762939453
2024-09-24,29.510000228881836
2024-09-25,29.25
2024-09-26,28.8799991607666
2024-09-27,29.18000030517578
2024-09-30,29.110000610351562
2024-10-01,29.309999465942383
2024-10-02,29.469999313354492
2024-10-03,29.639999389648438
2024-10-04,29.700000762939453
2024-10-07,29.559999465942383
2024-10-08,29.18000030517578
2024-10-09,29.190000534057617
2024-10-10,29.25
2024-10-11,29.450000762939453
2024-10-14,29.489999771118164
2024-10-15,29.170000076293945
2024-10-16,29.190000534057617
2024-10-17,29.1299991607666
2024-10-18,29.18000030517578
2024-10-21,29.0
2024-10-22,28.950000762939453
2024-10-23,28.969999313354492
2024-10-24,29.030000686645508
2024-10-25,29.049999237060547
2024-10-28,29.139999389648438
2024-10-29,29.100000381469727
2024-10-30,29.260000228881836
2024-10-31,28.65999984741211
2024-11-01,28.81999969482422
2024-11-04,29.1299991607666
2024-11-05,29.299999237060547
2024-11-06,29.969999313354492
2024-11-07,30.25
2024-11-08,30.420000076293945
2024-11-11,30.56999969482422
2024-11-12,30.43000030517578
2024-11-13,30.389999389648438
2024-11-14,30.809999465942383
2024-11-15,31.09000015258789
2024-11-18,31.489999771118164
2024-11-19,31.6299991607666
2024-11-20,31.790000915527344
2024-11-21,32.349998474121094
