Date,SRE
2023-01-05,76.23999786376953
2023-01-06,77.2699966430664
2023-01-09,78.56500244140625
2023-01-10,78.75499725341797
2023-01-11,81.02999877929688
2023-01-12,80.46499633789062
2023-01-13,80.41500091552734
2023-01-17,80.88500213623047
2023-01-18,78.34500122070312
2023-01-19,77.88999938964844
2023-01-20,78.99500274658203
2023-01-23,79.37000274658203
2023-01-24,79.55999755859375
2023-01-25,79.48999786376953
2023-01-26,80.25
2023-01-27,80.91500091552734
2023-01-30,80.62000274658203
2023-01-31,80.16500091552734
2023-02-01,79.94000244140625
2023-02-02,80.56500244140625
2023-02-03,77.94999694824219
2023-02-06,78.81999969482422
2023-02-07,78.55000305175781
2023-02-08,77.20999908447266
2023-02-09,76.37999725341797
2023-02-10,78.56500244140625
2023-02-13,78.88999938964844
2023-02-14,78.42500305175781
2023-02-15,79.19499969482422
2023-02-16,78.73500061035156
2023-02-17,79.24500274658203
2023-02-21,77.70999908447266
2023-02-22,77.58000183105469
2023-02-23,77.83000183105469
2023-02-24,77.63999938964844
2023-02-27,77.44000244140625
2023-02-28,74.9800033569336
2023-03-01,73.93000030517578
2023-03-02,74.34500122070312
2023-03-03,75.44499969482422
2023-03-06,75.52999877929688
2023-03-07,74.1500015258789
2023-03-08,74.30999755859375
2023-03-09,73.80999755859375
2023-03-10,72.05500030517578
2023-03-13,71.98500061035156
2023-03-14,73.42500305175781
2023-03-15,73.18000030517578
2023-03-16,74.34500122070312
2023-03-17,72.66999816894531
2023-03-20,73.75499725341797
2023-03-21,72.79499816894531
2023-03-22,71.0
2023-03-23,69.84500122070312
2023-03-24,71.38999938964844
2023-03-27,72.16000366210938
2023-03-28,72.7249984741211
2023-03-29,74.2249984741211
2023-03-30,74.77999877929688
2023-03-31,75.58000183105469
2023-04-03,74.79000091552734
2023-04-04,75.12999725341797
2023-04-05,76.56999969482422
2023-04-06,77.66999816894531
2023-04-10,77.6449966430664
2023-04-11,77.375
2023-04-12,76.9749984741211
2023-04-13,77.37999725341797
2023-04-14,76.51499938964844
2023-04-17,77.48999786376953
2023-04-18,78.01000213623047
2023-04-19,78.99500274658203
2023-04-20,78.47000122070312
2023-04-21,78.4000015258789
2023-04-24,78.92500305175781
2023-04-25,78.98999786376953
2023-04-26,77.16500091552734
2023-04-27,78.04499816894531
2023-04-28,77.74500274658203
2023-05-01,78.2300033569336
2023-05-02,76.5999984741211
2023-05-03,76.30999755859375
2023-05-04,76.74500274658203
2023-05-05,77.45999908447266
2023-05-08,77.46499633789062
2023-05-09,77.8550033569336
2023-05-10,77.79499816894531
2023-05-11,76.73999786376953
2023-05-12,76.6449966430664
2023-05-15,75.26499938964844
2023-05-16,72.75
2023-05-17,73.40499877929688
2023-05-18,73.55500030517578
2023-05-19,72.91000366210938
2023-05-22,73.04000091552734
2023-05-23,73.25
2023-05-24,72.86000061035156
2023-05-25,71.79000091552734
2023-05-26,71.92500305175781
2023-05-30,71.87999725341797
2023-05-31,71.76499938964844
2023-06-01,72.08999633789062
2023-06-02,72.28500366210938
2023-06-05,72.50499725341797
2023-06-06,72.53500366210938
2023-06-07,74.1050033569336
2023-06-08,74.54499816894531
2023-06-09,73.8499984741211
2023-06-12,73.58499908447266
2023-06-13,73.30500030517578
2023-06-14,73.6449966430664
2023-06-15,74.29499816894531
2023-06-16,74.0999984741211
2023-06-20,73.71499633789062
2023-06-21,74.25
2023-06-22,73.26000213623047
2023-06-23,71.875
2023-06-26,73.0250015258789
2023-06-27,73.13500213623047
2023-06-28,72.56500244140625
2023-06-29,72.44499969482422
2023-06-30,72.79499816894531
2023-07-03,72.58999633789062
2023-07-05,73.11000061035156
2023-07-06,72.1050033569336
2023-07-07,72.06500244140625
2023-07-10,72.2249984741211
2023-07-11,73.47000122070312
2023-07-12,74.36499786376953
2023-07-13,74.77999877929688
2023-07-14,74.22000122070312
2023-07-17,73.05999755859375
2023-07-18,72.52999877929688
2023-07-19,73.26499938964844
2023-07-20,74.80500030517578
2023-07-21,75.53500366210938
2023-07-24,75.625
2023-07-25,75.70500183105469
2023-07-26,75.9749984741211
2023-07-27,74.68000030517578
2023-07-28,74.6500015258789
2023-07-31,74.51000213623047
2023-08-01,73.62000274658203
2023-08-02,73.43499755859375
2023-08-03,71.65499877929688
2023-08-04,70.97000122070312
2023-08-07,71.19999694824219
2023-08-08,71.65499877929688
2023-08-09,71.8949966430664
2023-08-10,71.5
2023-08-11,72.17500305175781
2023-08-14,71.26000213623047
2023-08-15,70.0199966430664
2023-08-16,70.6500015258789
2023-08-17,70.86000061035156
2023-08-18,70.71499633789062
2023-08-21,71.11000061035156
2023-08-22,71.30000305175781
2023-08-23,71.86000061035156
2023-08-24,70.77999877929688
2023-08-25,71.55999755859375
2023-08-28,71.55999755859375
2023-08-29,71.70999908447266
2023-08-30,70.8499984741211
2023-08-31,70.22000122070312
2023-09-01,70.05999755859375
2023-09-05,69.19999694824219
2023-09-06,69.61000061035156
2023-09-07,70.45999908447266
2023-09-08,71.25
2023-09-11,71.16000366210938
2023-09-12,71.29000091552734
2023-09-13,71.91999816894531
2023-09-14,73.52999877929688
2023-09-15,73.0999984741211
2023-09-18,73.51000213623047
2023-09-19,73.5199966430664
2023-09-20,73.33000183105469
2023-09-21,71.95999908447266
2023-09-22,71.81999969482422
2023-09-25,71.66000366210938
2023-09-26,69.22000122070312
2023-09-27,69.41000366210938
2023-09-28,67.7699966430664
2023-09-29,68.02999877929688
2023-10-02,65.2699966430664
2023-10-03,66.33999633789062
2023-10-04,66.48999786376953
2023-10-05,66.25
2023-10-06,67.12999725341797
2023-10-09,68.5
2023-10-10,68.55000305175781
2023-10-11,69.2699966430664
2023-10-12,68.45999908447266
2023-10-13,69.48999786376953
2023-10-16,70.91000366210938
2023-10-17,70.56999969482422
2023-10-18,70.41999816894531
2023-10-19,69.55000305175781
2023-10-20,68.55999755859375
2023-10-23,68.13999938964844
2023-10-24,69.77999877929688
2023-10-25,70.16999816894531
2023-10-26,70.80000305175781
2023-10-27,69.72000122070312
2023-10-30,69.48999786376953
2023-10-31,70.02999877929688
2023-11-01,70.75
2023-11-02,72.08000183105469
2023-11-03,72.3499984741211
2023-11-06,71.87999725341797
2023-11-07,71.4000015258789
2023-11-08,70.52999877929688
2023-11-09,69.56999969482422
2023-11-10,70.33999633789062
2023-11-13,70.0199966430664
2023-11-14,72.5999984741211
2023-11-15,71.9800033569336
2023-11-16,72.19000244140625
2023-11-17,72.26000213623047
2023-11-20,72.43000030517578
2023-11-21,72.87000274658203
2023-11-22,73.12000274658203
2023-11-24,73.66999816894531
2023-11-27,73.72000122070312
2023-11-28,73.5199966430664
2023-11-29,72.94999694824219
2023-11-30,72.87000274658203
2023-12-01,73.19999694824219
2023-12-04,72.80999755859375
2023-12-05,70.93000030517578
2023-12-06,73.05000305175781
2023-12-07,73.04000091552734
2023-12-08,72.37999725341797
2023-12-11,73.94000244140625
2023-12-12,73.8499984741211
2023-12-13,76.48999786376953
2023-12-14,76.4800033569336
2023-12-15,75.22000122070312
2023-12-18,74.80000305175781
2023-12-19,75.0
2023-12-20,73.13999938964844
2023-12-21,73.13999938964844
2023-12-22,73.69999694824219
2023-12-26,74.45999908447266
2023-12-27,74.13999938964844
2023-12-28,74.66999816894531
2023-12-29,74.7300033569336
2024-01-02,75.81999969482422
2024-01-03,76.01000213623047
2024-01-04,75.95999908447266
2024-01-05,76.43000030517578
2024-01-08,76.95999908447266
2024-01-09,76.3499984741211
2024-01-10,76.12999725341797
2024-01-11,74.83999633789062
2024-01-12,75.41000366210938
2024-01-16,74.45999908447266
2024-01-17,73.56999969482422
2024-01-18,73.20999908447266
2024-01-19,72.87999725341797
2024-01-22,71.69999694824219
2024-01-23,71.72000122070312
2024-01-24,70.11000061035156
2024-01-25,70.7300033569336
2024-01-26,70.91000366210938
2024-01-29,71.48999786376953
2024-01-30,71.93000030517578
2024-01-31,71.55999755859375
2024-02-01,72.3499984741211
2024-02-02,71.33999633789062
2024-02-05,70.05000305175781
2024-02-06,69.76000213623047
2024-02-07,70.05000305175781
2024-02-08,69.83999633789062
2024-02-09,69.66999816894531
2024-02-12,70.69000244140625
2024-02-13,69.3499984741211
2024-02-14,69.45999908447266
2024-02-15,70.5
2024-02-16,70.48999786376953
2024-02-20,70.66000366210938
2024-02-21,71.95999908447266
2024-02-22,71.31999969482422
2024-02-23,71.97000122070312
2024-02-26,70.91000366210938
2024-02-27,71.05999755859375
2024-02-28,70.66999816894531
2024-02-29,70.5999984741211
2024-03-01,69.87000274658203
2024-03-04,70.73999786376953
2024-03-05,70.20999908447266
2024-03-06,70.63999938964844
2024-03-07,70.5999984741211
2024-03-08,71.06999969482422
2024-03-11,72.55000305175781
2024-03-12,70.95999908447266
2024-03-13,70.81999969482422
2024-03-14,70.22000122070312
2024-03-15,70.01000213623047
2024-03-18,70.5999984741211
2024-03-19,71.08999633789062
2024-03-20,69.7699966430664
2024-03-21,69.91999816894531
2024-03-22,69.7699966430664
2024-03-25,69.62999725341797
2024-03-26,69.23999786376953
2024-03-27,71.25
2024-03-28,71.83000183105469
2024-04-01,71.36000061035156
2024-04-02,71.80000305175781
2024-04-03,70.97000122070312
2024-04-04,70.83999633789062
2024-04-05,70.5199966430664
2024-04-08,70.7699966430664
2024-04-09,71.68000030517578
2024-04-10,70.18000030517578
2024-04-11,69.25
2024-04-12,68.69000244140625
2024-04-15,68.11000061035156
2024-04-16,66.41000366210938
2024-04-17,67.94000244140625
2024-04-18,68.44000244140625
2024-04-19,70.08000183105469
2024-04-22,71.12999725341797
2024-04-23,71.5199966430664
2024-04-24,72.04000091552734
2024-04-25,71.9800033569336
2024-04-26,71.31999969482422
2024-04-29,72.27999877929688
2024-04-30,71.62999725341797
2024-05-01,71.94999694824219
2024-05-02,72.87000274658203
2024-05-03,72.91999816894531
2024-05-06,72.70999908447266
2024-05-07,73.98999786376953
2024-05-08,75.2300033569336
2024-05-09,76.16999816894531
2024-05-10,77.18000030517578
2024-05-13,77.12000274658203
2024-05-14,76.62999725341797
2024-05-15,78.02999877929688
2024-05-16,77.66999816894531
2024-05-17,78.16999816894531
2024-05-20,78.08999633789062
2024-05-21,78.4000015258789
2024-05-22,77.33000183105469
2024-05-23,75.86000061035156
2024-05-24,75.83999633789062
2024-05-28,75.36000061035156
2024-05-29,74.02999877929688
2024-05-30,74.41999816894531
2024-05-31,77.02999877929688
2024-06-03,76.70999908447266
2024-06-04,77.18000030517578
2024-06-05,76.4800033569336
2024-06-06,75.98999786376953
2024-06-07,75.33000183105469
2024-06-10,75.08000183105469
2024-06-11,75.66999816894531
2024-06-12,75.6500015258789
2024-06-13,76.13999938964844
2024-06-14,75.97000122070312
2024-06-17,74.83999633789062
2024-06-18,75.0999984741211
2024-06-20,75.4800033569336
2024-06-21,75.2699966430664
2024-06-24,76.44999694824219
2024-06-25,75.44000244140625
2024-06-26,76.11000061035156
2024-06-27,75.94000244140625
2024-06-28,76.05999755859375
2024-07-01,74.97000122070312
2024-07-02,75.16999816894531
2024-07-03,75.16999816894531
2024-07-05,76.12999725341797
2024-07-08,75.18000030517578
2024-07-09,75.58000183105469
2024-07-10,76.0999984741211
2024-07-11,77.02999877929688
2024-07-12,77.05000305175781
2024-07-15,76.0199966430664
2024-07-16,76.37000274658203
2024-07-17,77.72000122070312
2024-07-18,77.7699966430664
2024-07-19,77.56999969482422
2024-07-22,77.98999786376953
2024-07-23,77.7300033569336
2024-07-24,79.12000274658203
2024-07-25,78.06999969482422
2024-07-26,78.55000305175781
2024-07-29,79.26000213623047
2024-07-30,80.22000122070312
2024-07-31,80.05999755859375
2024-08-01,81.4800033569336
2024-08-02,81.73999786376953
2024-08-05,78.69999694824219
2024-08-06,77.05000305175781
2024-08-07,77.26000213623047
2024-08-08,77.56999969482422
2024-08-09,78.41000366210938
2024-08-12,78.98999786376953
2024-08-13,78.51000213623047
2024-08-14,78.70999908447266
2024-08-15,79.68000030517578
2024-08-16,79.98999786376953
2024-08-19,80.87000274658203
2024-08-20,80.76000213623047
2024-08-21,80.9800033569336
2024-08-22,81.30999755859375
2024-08-23,81.4000015258789
2024-08-26,82.0999984741211
2024-08-27,81.6500015258789
2024-08-28,81.6500015258789
2024-08-29,81.62000274658203
2024-08-30,82.18000030517578
2024-09-03,82.62999725341797
2024-09-04,83.4000015258789
2024-09-05,83.08999633789062
2024-09-06,82.0999984741211
2024-09-09,82.94000244140625
2024-09-10,82.08000183105469
2024-09-11,81.37000274658203
2024-09-12,81.69999694824219
2024-09-13,82.97000122070312
2024-09-16,83.5999984741211
2024-09-17,83.94999694824219
2024-09-18,82.94000244140625
2024-09-19,82.51000213623047
2024-09-20,83.18000030517578
2024-09-23,84.04000091552734
2024-09-24,83.0199966430664
2024-09-25,83.0
2024-09-26,81.94000244140625
2024-09-27,83.25
2024-09-30,83.62999725341797
2024-10-01,83.91999816894531
2024-10-02,83.37999725341797
2024-10-03,82.52999877929688
2024-10-04,82.5999984741211
2024-10-07,81.51000213623047
2024-10-08,81.61000061035156
2024-10-09,81.5199966430664
2024-10-10,81.33000183105469
2024-10-11,82.16000366210938
2024-10-14,83.1500015258789
2024-10-15,84.02999877929688
2024-10-16,85.66000366210938
2024-10-17,85.48999786376953
2024-10-18,85.95999908447266
2024-10-21,84.93000030517578
2024-10-22,85.01000213623047
2024-10-23,85.95999908447266
2024-10-24,85.7699966430664
2024-10-25,84.37999725341797
2024-10-28,85.16999816894531
2024-10-29,83.55000305175781
2024-10-30,83.55000305175781
2024-10-31,83.37000274658203
2024-11-01,81.6500015258789
2024-11-04,80.80999755859375
2024-11-05,82.25
2024-11-06,88.26000213623047
2024-11-07,89.76000213623047
2024-11-08,91.25
2024-11-11,92.12000274658203
2024-11-12,92.19999694824219
2024-11-13,92.19000244140625
2024-11-14,90.44000244140625
2024-11-15,92.19000244140625
2024-11-18,92.91999816894531
2024-11-19,93.37999725341797
2024-11-20,93.12000274658203
2024-11-21,94.69000244140625
