Date,SHG
2022-06-27,29.75
2022-06-28,29.770000457763672
2022-06-29,28.959999084472656
2022-06-30,28.559999465942383
2022-07-01,28.920000076293945
2022-07-05,27.93000030517578
2022-07-06,27.09000015258789
2022-07-07,27.200000762939453
2022-07-08,27.81999969482422
2022-07-11,26.969999313354492
2022-07-12,27.079999923706055
2022-07-13,26.360000610351562
2022-07-14,25.440000534057617
2022-07-15,25.5
2022-07-18,25.90999984741211
2022-07-19,26.649999618530273
2022-07-20,26.8799991607666
2022-07-21,27.200000762939453
2022-07-22,26.989999771118164
2022-07-25,27.389999389648438
2022-07-26,26.8700008392334
2022-07-27,27.43000030517578
2022-07-28,27.479999542236328
2022-07-29,27.510000228881836
2022-08-01,26.700000762939453
2022-08-02,26.5
2022-08-03,26.979999542236328
2022-08-04,27.040000915527344
2022-08-05,27.440000534057617
2022-08-08,27.6299991607666
2022-08-09,27.690000534057617
2022-08-10,28.18000030517578
2022-08-11,28.010000228881836
2022-08-12,28.010000228881836
2022-08-15,27.770000457763672
2022-08-16,27.65999984741211
2022-08-17,27.31999969482422
2022-08-18,26.8700008392334
2022-08-19,26.639999389648438
2022-08-22,26.360000610351562
2022-08-23,26.559999465942383
2022-08-24,26.979999542236328
2022-08-25,27.520000457763672
2022-08-26,26.899999618530273
2022-08-29,26.399999618530273
2022-08-30,26.3700008392334
2022-08-31,26.709999084472656
2022-09-01,25.649999618530273
2022-09-02,25.610000610351562
2022-09-06,25.229999542236328
2022-09-07,25.399999618530273
2022-09-08,25.520000457763672
2022-09-09,25.899999618530273
2022-09-12,26.049999237060547
2022-09-13,25.479999542236328
2022-09-14,25.399999618530273
2022-09-15,25.43000030517578
2022-09-16,25.8700008392334
2022-09-19,26.260000228881836
2022-09-20,26.15999984741211
2022-09-21,25.760000228881836
2022-09-22,25.670000076293945
2022-09-23,25.3700008392334
2022-09-26,24.469999313354492
2022-09-27,24.010000228881836
2022-09-28,24.06999969482422
2022-09-29,23.75
2022-09-30,23.0
2022-10-03,23.59000015258789
2022-10-04,24.790000915527344
2022-10-05,24.6299991607666
2022-10-06,24.459999084472656
2022-10-07,24.610000610351562
2022-10-10,24.399999618530273
2022-10-11,24.110000610351562
2022-10-12,24.260000228881836
2022-10-13,24.90999984741211
2022-10-14,24.600000381469727
2022-10-17,25.479999542236328
2022-10-18,25.770000457763672
2022-10-19,25.579999923706055
2022-10-20,25.309999465942383
2022-10-21,25.690000534057617
2022-10-24,24.8700008392334
2022-10-25,25.020000457763672
2022-10-26,24.729999542236328
2022-10-27,25.0
2022-10-28,25.790000915527344
2022-10-31,25.290000915527344
2022-11-01,25.600000381469727
2022-11-02,24.959999084472656
2022-11-03,24.790000915527344
2022-11-04,25.780000686645508
2022-11-07,26.200000762939453
2022-11-08,26.489999771118164
2022-11-09,26.68000030517578
2022-11-10,27.920000076293945
2022-11-11,28.010000228881836
2022-11-14,27.8700008392334
2022-11-15,27.860000610351562
2022-11-16,27.280000686645508
2022-11-17,26.850000381469727
2022-11-18,27.079999923706055
2022-11-21,27.0
2022-11-22,27.239999771118164
2022-11-23,27.40999984741211
2022-11-25,27.690000534057617
2022-11-28,27.209999084472656
2022-11-29,28.190000534057617
2022-11-30,29.020000457763672
2022-12-01,29.15999984741211
2022-12-02,29.149999618530273
2022-12-05,28.920000076293945
2022-12-06,28.6200008392334
2022-12-07,28.239999771118164
2022-12-08,28.459999084472656
2022-12-09,29.06999969482422
2022-12-12,29.670000076293945
2022-12-13,29.600000381469727
2022-12-14,29.079999923706055
2022-12-15,28.170000076293945
2022-12-16,28.329999923706055
2022-12-19,28.690000534057617
2022-12-20,29.440000534057617
2022-12-21,29.450000762939453
2022-12-22,29.15999984741211
2022-12-23,29.280000686645508
2022-12-27,29.510000228881836
2022-12-28,28.639999389648438
2022-12-29,28.1299991607666
2022-12-30,27.93000030517578
2023-01-03,27.479999542236328
2023-01-04,28.829999923706055
2023-01-05,30.549999237060547
2023-01-06,32.209999084472656
2023-01-09,32.279998779296875
2023-01-10,32.83000183105469
2023-01-11,32.16999816894531
2023-01-12,32.59000015258789
2023-01-13,33.290000915527344
2023-01-17,34.970001220703125
2023-01-18,34.31999969482422
2023-01-19,34.47999954223633
2023-01-20,35.08000183105469
2023-01-23,35.36000061035156
2023-01-24,35.27000045776367
2023-01-25,35.880001068115234
2023-01-26,36.619998931884766
2023-01-27,36.220001220703125
2023-01-30,35.29999923706055
2023-01-31,34.02000045776367
2023-02-01,35.09000015258789
2023-02-02,33.880001068115234
2023-02-03,33.529998779296875
2023-02-06,32.630001068115234
2023-02-07,32.790000915527344
2023-02-08,32.93000030517578
2023-02-09,31.700000762939453
2023-02-10,32.599998474121094
2023-02-13,32.459999084472656
2023-02-14,31.309999465942383
2023-02-15,29.90999984741211
2023-02-16,29.440000534057617
2023-02-17,29.889999389648438
2023-02-21,29.700000762939453
2023-02-22,29.530000686645508
2023-02-23,29.770000457763672
2023-02-24,29.329999923706055
2023-02-27,29.229999542236328
2023-02-28,29.270000457763672
2023-03-01,29.739999771118164
2023-03-02,28.40999984741211
2023-03-03,28.760000228881836
2023-03-06,28.56999969482422
2023-03-07,27.719999313354492
2023-03-08,28.030000686645508
2023-03-09,27.149999618530273
2023-03-10,26.860000610351562
2023-03-13,26.8799991607666
2023-03-14,27.0
2023-03-15,26.329999923706055
2023-03-16,26.43000030517578
2023-03-17,25.59000015258789
2023-03-20,26.68000030517578
2023-03-21,27.0
2023-03-22,26.899999618530273
2023-03-23,27.18000030517578
2023-03-24,26.549999237060547
2023-03-27,26.790000915527344
2023-03-28,27.440000534057617
2023-03-29,27.700000762939453
2023-03-30,27.040000915527344
2023-03-31,26.940000534057617
2023-04-03,26.65999984741211
2023-04-04,26.670000076293945
2023-04-05,26.600000381469727
2023-04-06,26.18000030517578
2023-04-10,26.25
2023-04-11,26.360000610351562
2023-04-12,26.139999389648438
2023-04-13,26.940000534057617
2023-04-14,27.110000610351562
2023-04-17,26.940000534057617
2023-04-18,26.829999923706055
2023-04-19,26.84000015258789
2023-04-20,27.0
2023-04-21,26.739999771118164
2023-04-24,26.559999465942383
2023-04-25,26.219999313354492
2023-04-26,26.219999313354492
2023-04-27,26.360000610351562
2023-04-28,26.260000228881836
2023-05-01,25.93000030517578
2023-05-02,26.100000381469727
2023-05-03,25.989999771118164
2023-05-04,26.229999542236328
2023-05-05,26.940000534057617
2023-05-08,26.989999771118164
2023-05-09,26.799999237060547
2023-05-10,26.3700008392334
2023-05-11,26.510000228881836
2023-05-12,25.829999923706055
2023-05-15,26.299999237060547
2023-05-16,25.690000534057617
2023-05-17,26.200000762939453
2023-05-18,26.18000030517578
2023-05-19,26.399999618530273
2023-05-22,26.84000015258789
2023-05-23,26.520000457763672
2023-05-24,26.5
2023-05-25,26.229999542236328
2023-05-26,26.329999923706055
2023-05-30,26.600000381469727
2023-05-31,26.25
2023-06-01,26.559999465942383
2023-06-02,27.31999969482422
2023-06-05,26.989999771118164
2023-06-06,27.459999084472656
2023-06-07,27.1200008392334
2023-06-08,27.399999618530273
2023-06-09,27.739999771118164
2023-06-12,27.459999084472656
2023-06-13,27.6200008392334
2023-06-14,27.43000030517578
2023-06-15,27.530000686645508
2023-06-16,27.329999923706055
2023-06-20,26.709999084472656
2023-06-21,26.43000030517578
2023-06-22,26.479999542236328
2023-06-23,26.049999237060547
2023-06-26,26.6200008392334
2023-06-27,26.809999465942383
2023-06-28,26.34000015258789
2023-06-29,25.850000381469727
2023-06-30,26.059999465942383
2023-07-03,26.700000762939453
2023-07-05,25.889999389648438
2023-07-06,25.1299991607666
2023-07-07,25.5
2023-07-10,25.219999313354492
2023-07-11,25.860000610351562
2023-07-12,26.440000534057617
2023-07-13,26.600000381469727
2023-07-14,26.84000015258789
2023-07-17,27.09000015258789
2023-07-18,26.90999984741211
2023-07-19,26.670000076293945
2023-07-20,26.56999969482422
2023-07-21,26.389999389648438
2023-07-24,26.25
2023-07-25,25.889999389648438
2023-07-26,26.520000457763672
2023-07-27,27.479999542236328
2023-07-28,27.6200008392334
2023-07-31,27.610000610351562
2023-08-01,27.90999984741211
2023-08-02,27.270000457763672
2023-08-03,26.989999771118164
2023-08-04,27.010000228881836
2023-08-07,27.459999084472656
2023-08-08,27.139999389648438
2023-08-09,26.850000381469727
2023-08-10,26.700000762939453
2023-08-11,26.290000915527344
2023-08-14,26.200000762939453
2023-08-15,25.889999389648438
2023-08-16,25.6299991607666
2023-08-17,25.940000534057617
2023-08-18,26.010000228881836
2023-08-21,26.239999771118164
2023-08-22,26.020000457763672
2023-08-23,26.56999969482422
2023-08-24,26.440000534057617
2023-08-25,26.739999771118164
2023-08-28,27.020000457763672
2023-08-29,27.239999771118164
2023-08-30,26.899999618530273
2023-08-31,26.899999618530273
2023-09-01,27.040000915527344
2023-09-05,26.68000030517578
2023-09-06,26.719999313354492
2023-09-07,26.6299991607666
2023-09-08,26.809999465942383
2023-09-11,27.610000610351562
2023-09-12,27.309999465942383
2023-09-13,27.75
2023-09-14,27.790000915527344
2023-09-15,28.489999771118164
2023-09-18,28.469999313354492
2023-09-19,28.270000457763672
2023-09-20,28.3799991607666
2023-09-21,27.780000686645508
2023-09-22,27.8700008392334
2023-09-25,27.56999969482422
2023-09-26,26.290000915527344
2023-09-27,26.360000610351562
2023-09-28,26.510000228881836
2023-09-29,26.489999771118164
2023-10-02,26.020000457763672
2023-10-03,25.65999984741211
2023-10-04,25.729999542236328
2023-10-05,25.5
2023-10-06,26.489999771118164
2023-10-09,26.43000030517578
2023-10-10,26.719999313354492
2023-10-11,26.559999465942383
2023-10-12,26.18000030517578
2023-10-13,26.06999969482422
2023-10-16,26.440000534057617
2023-10-17,26.15999984741211
2023-10-18,26.59000015258789
2023-10-19,26.3799991607666
2023-10-20,26.309999465942383
2023-10-23,25.860000610351562
2023-10-24,25.979999542236328
2023-10-25,25.989999771118164
2023-10-26,25.860000610351562
2023-10-27,25.1299991607666
2023-10-30,25.290000915527344
2023-10-31,25.489999771118164
2023-11-01,25.600000381469727
2023-11-02,26.1200008392334
2023-11-03,26.90999984741211
2023-11-06,27.34000015258789
2023-11-07,26.709999084472656
2023-11-08,26.3700008392334
2023-11-09,26.25
2023-11-10,26.709999084472656
2023-11-13,26.3799991607666
2023-11-14,27.610000610351562
2023-11-15,27.729999542236328
2023-11-16,27.860000610351562
2023-11-17,27.920000076293945
2023-11-20,28.06999969482422
2023-11-21,28.229999542236328
2023-11-22,28.239999771118164
2023-11-24,28.200000762939453
2023-11-27,28.09000015258789
2023-11-28,28.520000457763672
2023-11-29,28.25
2023-11-30,28.399999618530273
2023-12-01,28.3799991607666
2023-12-04,27.950000762939453
2023-12-05,27.950000762939453
2023-12-06,28.030000686645508
2023-12-07,27.920000076293945
2023-12-08,28.030000686645508
2023-12-11,27.8700008392334
2023-12-12,28.040000915527344
2023-12-13,28.81999969482422
2023-12-14,29.329999923706055
2023-12-15,29.350000381469727
2023-12-18,29.559999465942383
2023-12-19,29.739999771118164
2023-12-20,29.850000381469727
2023-12-21,30.09000015258789
2023-12-22,30.290000915527344
2023-12-26,30.260000228881836
2023-12-27,30.239999771118164
2023-12-28,31.1200008392334
2023-12-29,30.780000686645508
2024-01-02,29.959999084472656
2024-01-03,29.1299991607666
2024-01-04,28.520000457763672
2024-01-05,28.239999771118164
2024-01-08,28.479999542236328
2024-01-09,28.190000534057617
2024-01-10,27.979999542236328
2024-01-11,28.530000686645508
2024-01-12,27.989999771118164
2024-01-16,27.670000076293945
2024-01-17,27.229999542236328
2024-01-18,27.489999771118164
2024-01-19,27.8700008392334
2024-01-22,27.950000762939453
2024-01-23,29.010000228881836
2024-01-24,29.920000076293945
2024-01-25,29.59000015258789
2024-01-26,29.989999771118164
2024-01-29,30.530000686645508
2024-01-30,30.3799991607666
2024-01-31,30.690000534057617
2024-02-01,32.40999984741211
2024-02-02,33.849998474121094
2024-02-05,32.439998626708984
2024-02-06,31.850000381469727
2024-02-07,32.349998474121094
2024-02-08,32.939998626708984
2024-02-09,33.150001525878906
2024-02-12,33.459999084472656
2024-02-13,32.72999954223633
2024-02-14,33.06999969482422
2024-02-15,32.689998626708984
2024-02-16,33.25
2024-02-20,32.52000045776367
2024-02-21,32.470001220703125
2024-02-22,32.189998626708984
2024-02-23,32.68000030517578
2024-02-26,31.149999618530273
2024-02-27,31.549999237060547
2024-02-28,32.0
2024-02-29,32.58000183105469
2024-03-01,32.61000061035156
2024-03-04,33.59000015258789
2024-03-05,33.47999954223633
2024-03-06,34.0
2024-03-07,34.810001373291016
2024-03-08,35.09000015258789
2024-03-11,35.029998779296875
2024-03-12,34.900001525878906
2024-03-13,36.13999938964844
2024-03-14,37.7400016784668
2024-03-15,37.380001068115234
2024-03-18,36.7599983215332
2024-03-19,36.29999923706055
2024-03-20,37.150001525878906
2024-03-21,37.619998931884766
2024-03-22,37.470001220703125
2024-03-25,37.939998626708984
2024-03-26,36.209999084472656
2024-03-27,35.38999938964844
2024-03-28,35.4900016784668
2024-04-01,33.63999938964844
2024-04-02,33.349998474121094
2024-04-03,32.790000915527344
2024-04-04,33.0
2024-04-05,33.0
2024-04-08,33.189998626708984
2024-04-09,32.79999923706055
2024-04-10,31.799999237060547
2024-04-11,31.799999237060547
2024-04-12,30.0
2024-04-15,29.979999542236328
2024-04-16,29.479999542236328
2024-04-17,29.329999923706055
2024-04-18,30.299999237060547
2024-04-19,30.489999771118164
2024-04-22,32.220001220703125
2024-04-23,32.43000030517578
2024-04-24,31.6200008392334
2024-04-25,31.850000381469727
2024-04-26,34.15999984741211
2024-04-29,34.279998779296875
2024-04-30,33.75
2024-05-01,33.720001220703125
2024-05-02,33.619998931884766
2024-05-03,34.5
2024-05-06,34.86000061035156
2024-05-07,33.93000030517578
2024-05-08,34.79999923706055
2024-05-09,34.380001068115234
2024-05-10,34.9900016784668
2024-05-13,35.060001373291016
2024-05-14,35.20000076293945
2024-05-15,35.63999938964844
2024-05-16,35.65999984741211
2024-05-17,35.560001373291016
2024-05-20,36.11000061035156
2024-05-21,36.119998931884766
2024-05-22,35.06999969482422
2024-05-23,34.58000183105469
2024-05-24,35.0
2024-05-28,34.31999969482422
2024-05-29,33.77000045776367
2024-05-30,33.970001220703125
2024-05-31,34.400001525878906
2024-06-03,34.349998474121094
2024-06-04,33.209999084472656
2024-06-05,33.630001068115234
2024-06-06,33.599998474121094
2024-06-07,34.040000915527344
2024-06-10,33.95000076293945
2024-06-11,33.540000915527344
2024-06-12,35.20000076293945
2024-06-13,34.13999938964844
2024-06-14,34.0
2024-06-17,33.880001068115234
2024-06-18,33.58000183105469
2024-06-20,34.43000030517578
2024-06-21,33.93000030517578
2024-06-24,34.72999954223633
2024-06-25,34.209999084472656
2024-06-26,34.13999938964844
2024-06-27,34.27000045776367
2024-06-28,34.810001373291016
2024-07-01,34.61000061035156
2024-07-02,36.08000183105469
2024-07-03,37.18000030517578
2024-07-05,38.310001373291016
2024-07-08,37.619998931884766
2024-07-09,37.20000076293945
2024-07-10,37.16999816894531
2024-07-11,37.75
2024-07-12,37.650001525878906
2024-07-15,37.130001068115234
2024-07-16,38.09000015258789
2024-07-17,38.36000061035156
2024-07-18,37.95000076293945
2024-07-19,37.66999816894531
2024-07-22,39.29999923706055
2024-07-23,39.33000183105469
2024-07-24,38.540000915527344
2024-07-25,38.810001373291016
2024-07-26,41.900001525878906
2024-07-29,43.279998779296875
2024-07-30,42.900001525878906
2024-07-31,43.33000183105469
2024-08-01,43.16999816894531
2024-08-02,40.959999084472656
2024-08-05,39.529998779296875
2024-08-06,39.150001525878906
2024-08-07,38.810001373291016
2024-08-08,39.97999954223633
2024-08-09,39.81999969482422
2024-08-12,39.34000015258789
2024-08-13,41.130001068115234
2024-08-14,40.88999938964844
2024-08-15,41.22999954223633
2024-08-16,41.36000061035156
2024-08-19,43.25
2024-08-20,43.7599983215332
2024-08-21,43.88999938964844
2024-08-22,43.4900016784668
2024-08-23,45.52000045776367
2024-08-26,45.709999084472656
2024-08-27,44.95000076293945
2024-08-28,43.18000030517578
2024-08-29,43.22999954223633
2024-08-30,42.45000076293945
2024-09-03,42.029998779296875
2024-09-04,41.970001220703125
2024-09-05,42.43000030517578
2024-09-06,42.0
2024-09-09,42.290000915527344
2024-09-10,41.86000061035156
2024-09-11,40.2400016784668
2024-09-12,40.52000045776367
2024-09-13,42.209999084472656
2024-09-16,42.84000015258789
2024-09-17,42.63999938964844
2024-09-18,42.619998931884766
2024-09-19,43.41999816894531
2024-09-20,41.88999938964844
2024-09-23,42.209999084472656
2024-09-24,42.72999954223633
2024-09-25,40.7400016784668
2024-09-26,44.779998779296875
2024-09-27,43.56999969482422
2024-09-30,42.369998931884766
2024-10-01,41.709999084472656
2024-10-02,42.2599983215332
2024-10-03,41.650001525878906
2024-10-04,41.349998474121094
2024-10-07,41.43000030517578
2024-10-08,41.5099983215332
2024-10-09,41.59000015258789
2024-10-10,42.08000183105469
2024-10-11,42.599998474121094
2024-10-14,43.20000076293945
2024-10-15,41.869998931884766
2024-10-16,41.83000183105469
2024-10-17,41.560001373291016
2024-10-18,41.5099983215332
2024-10-21,40.41999816894531
2024-10-22,40.849998474121094
2024-10-23,40.88999938964844
2024-10-24,40.81999969482422
2024-10-25,41.31999969482422
2024-10-28,40.470001220703125
2024-10-29,40.86000061035156
2024-10-30,39.33000183105469
2024-10-31,37.81999969482422
2024-11-01,39.099998474121094
2024-11-04,39.2400016784668
2024-11-05,39.65999984741211
2024-11-06,39.97999954223633
2024-11-07,41.290000915527344
2024-11-08,40.54999923706055
2024-11-11,40.2400016784668
2024-11-12,39.380001068115234
2024-11-13,39.58000183105469
2024-11-14,39.689998626708984
2024-11-15,38.209999084472656
2024-11-18,38.18000030517578
2024-11-19,38.56999969482422
2024-11-20,39.58000183105469
2024-11-21,39.65999984741211
