Date,UL
2022-09-14,45.91999816894531
2022-09-15,45.38999938964844
2022-09-16,45.16999816894531
2022-09-19,45.34000015258789
2022-09-20,45.220001220703125
2022-09-21,45.529998779296875
2022-09-22,45.65999984741211
2022-09-23,43.849998474121094
2022-09-26,43.81999969482422
2022-09-27,43.310001373291016
2022-09-28,44.2400016784668
2022-09-29,44.709999084472656
2022-09-30,43.84000015258789
2022-10-03,44.119998931884766
2022-10-04,45.27000045776367
2022-10-05,44.619998931884766
2022-10-06,43.72999954223633
2022-10-07,43.349998474121094
2022-10-10,43.2400016784668
2022-10-11,43.31999969482422
2022-10-12,43.52000045776367
2022-10-13,43.68000030517578
2022-10-14,43.25
2022-10-17,43.97999954223633
2022-10-18,44.189998626708984
2022-10-19,43.79999923706055
2022-10-20,43.52000045776367
2022-10-21,44.560001373291016
2022-10-24,44.45000076293945
2022-10-25,45.130001068115234
2022-10-26,44.97999954223633
2022-10-27,44.70000076293945
2022-10-28,45.7400016784668
2022-10-31,45.5099983215332
2022-11-01,45.5
2022-11-02,44.91999816894531
2022-11-03,44.619998931884766
2022-11-04,46.279998779296875
2022-11-07,46.29999923706055
2022-11-08,46.630001068115234
2022-11-09,46.15999984741211
2022-11-10,47.540000915527344
2022-11-11,47.15999984741211
2022-11-14,47.45000076293945
2022-11-15,47.91999816894531
2022-11-16,48.470001220703125
2022-11-17,48.130001068115234
2022-11-18,48.209999084472656
2022-11-21,48.689998626708984
2022-11-22,49.099998474121094
2022-11-23,49.529998779296875
2022-11-25,49.65999984741211
2022-11-28,49.59000015258789
2022-11-29,49.459999084472656
2022-11-30,50.380001068115234
2022-12-01,51.150001525878906
2022-12-02,51.5
2022-12-05,50.9900016784668
2022-12-06,51.16999816894531
2022-12-07,50.81999969482422
2022-12-08,50.400001525878906
2022-12-09,50.349998474121094
2022-12-12,50.68000030517578
2022-12-13,50.65999984741211
2022-12-14,51.36000061035156
2022-12-15,50.540000915527344
2022-12-16,50.27000045776367
2022-12-19,50.470001220703125
2022-12-20,50.650001525878906
2022-12-21,51.11000061035156
2022-12-22,50.86000061035156
2022-12-23,51.06999969482422
2022-12-27,51.11000061035156
2022-12-28,50.45000076293945
2022-12-29,50.599998474121094
2022-12-30,50.349998474121094
2023-01-03,50.470001220703125
2023-01-04,50.810001373291016
2023-01-05,50.08000183105469
2023-01-06,50.79999923706055
2023-01-09,50.95000076293945
2023-01-10,51.0099983215332
2023-01-11,50.970001220703125
2023-01-12,51.220001220703125
2023-01-13,51.439998626708984
2023-01-17,51.09000015258789
2023-01-18,50.400001525878906
2023-01-19,50.36000061035156
2023-01-20,51.0099983215332
2023-01-23,50.900001525878906
2023-01-24,50.619998931884766
2023-01-25,50.4900016784668
2023-01-26,50.119998931884766
2023-01-27,49.81999969482422
2023-01-30,50.22999954223633
2023-01-31,51.099998474121094
2023-02-01,51.18000030517578
2023-02-02,50.27000045776367
2023-02-03,50.52000045776367
2023-02-06,50.27000045776367
2023-02-07,49.56999969482422
2023-02-08,49.650001525878906
2023-02-09,49.849998474121094
2023-02-10,49.939998626708984
2023-02-13,51.88999938964844
2023-02-14,51.83000183105469
2023-02-15,51.58000183105469
2023-02-16,50.84000015258789
2023-02-17,51.20000076293945
2023-02-21,51.470001220703125
2023-02-22,51.279998779296875
2023-02-23,50.70000076293945
2023-02-24,50.279998779296875
2023-02-27,50.5
2023-02-28,49.93000030517578
2023-03-01,49.88999938964844
2023-03-02,50.400001525878906
2023-03-03,49.84000015258789
2023-03-06,49.5
2023-03-07,48.68000030517578
2023-03-08,48.849998474121094
2023-03-09,48.72999954223633
2023-03-10,48.7400016784668
2023-03-13,49.13999938964844
2023-03-14,49.66999816894531
2023-03-15,49.029998779296875
2023-03-16,49.720001220703125
2023-03-17,49.150001525878906
2023-03-20,49.9900016784668
2023-03-21,50.560001373291016
2023-03-22,50.959999084472656
2023-03-23,50.97999954223633
2023-03-24,51.38999938964844
2023-03-27,51.709999084472656
2023-03-28,51.880001068115234
2023-03-29,51.650001525878906
2023-03-30,51.97999954223633
2023-03-31,51.93000030517578
2023-04-03,52.70000076293945
2023-04-04,52.939998626708984
2023-04-05,53.31999969482422
2023-04-06,53.58000183105469
2023-04-10,53.58000183105469
2023-04-11,53.31999969482422
2023-04-12,53.43000030517578
2023-04-13,54.11000061035156
2023-04-14,53.58000183105469
2023-04-17,53.779998779296875
2023-04-18,53.779998779296875
2023-04-19,53.86000061035156
2023-04-20,54.279998779296875
2023-04-21,54.5099983215332
2023-04-24,54.54999923706055
2023-04-25,54.70000076293945
2023-04-26,54.38999938964844
2023-04-27,55.4900016784668
2023-04-28,55.529998779296875
2023-05-01,55.34000015258789
2023-05-02,55.43000030517578
2023-05-03,55.4900016784668
2023-05-04,55.40999984741211
2023-05-05,55.560001373291016
2023-05-08,55.31999969482422
2023-05-09,54.81999969482422
2023-05-10,54.130001068115234
2023-05-11,54.279998779296875
2023-05-12,54.209999084472656
2023-05-15,54.27000045776367
2023-05-16,53.939998626708984
2023-05-17,53.880001068115234
2023-05-18,52.83000183105469
2023-05-19,53.2599983215332
2023-05-22,52.34000015258789
2023-05-23,52.119998931884766
2023-05-24,51.61000061035156
2023-05-25,51.31999969482422
2023-05-26,51.349998474121094
2023-05-30,49.970001220703125
2023-05-31,49.939998626708984
2023-06-01,50.119998931884766
2023-06-02,50.630001068115234
2023-06-05,50.38999938964844
2023-06-06,50.290000915527344
2023-06-07,49.93000030517578
2023-06-08,50.16999816894531
2023-06-09,49.84000015258789
2023-06-12,49.880001068115234
2023-06-13,50.0099983215332
2023-06-14,50.220001220703125
2023-06-15,51.380001068115234
2023-06-16,51.93000030517578
2023-06-20,51.52000045776367
2023-06-21,51.83000183105469
2023-06-22,51.68000030517578
2023-06-23,51.7599983215332
2023-06-26,51.650001525878906
2023-06-27,51.900001525878906
2023-06-28,51.61000061035156
2023-06-29,51.52000045776367
2023-06-30,52.130001068115234
2023-07-03,52.279998779296875
2023-07-05,51.70000076293945
2023-07-06,51.310001373291016
2023-07-07,51.060001373291016
2023-07-10,51.150001525878906
2023-07-11,51.06999969482422
2023-07-12,51.68000030517578
2023-07-13,52.13999938964844
2023-07-14,52.369998931884766
2023-07-17,52.43000030517578
2023-07-18,52.29999923706055
2023-07-19,52.81999969482422
2023-07-20,52.189998626708984
2023-07-21,52.380001068115234
2023-07-24,51.4900016784668
2023-07-25,53.900001525878906
2023-07-26,54.029998779296875
2023-07-27,53.45000076293945
2023-07-28,54.189998626708984
2023-07-31,53.72999954223633
2023-08-01,53.540000915527344
2023-08-02,52.970001220703125
2023-08-03,52.25
2023-08-04,51.88999938964844
2023-08-07,52.209999084472656
2023-08-08,52.08000183105469
2023-08-09,52.119998931884766
2023-08-10,52.2599983215332
2023-08-11,51.93000030517578
2023-08-14,51.83000183105469
2023-08-15,51.34000015258789
2023-08-16,51.15999984741211
2023-08-17,50.95000076293945
2023-08-18,50.619998931884766
2023-08-21,50.529998779296875
2023-08-22,50.59000015258789
2023-08-23,50.84000015258789
2023-08-24,50.560001373291016
2023-08-25,50.90999984741211
2023-08-28,51.099998474121094
2023-08-29,51.310001373291016
2023-08-30,51.529998779296875
2023-08-31,51.02000045776367
2023-09-01,50.70000076293945
2023-09-05,50.0
2023-09-06,49.77000045776367
2023-09-07,50.16999816894531
2023-09-08,50.45000076293945
2023-09-11,50.720001220703125
2023-09-12,50.349998474121094
2023-09-13,50.45000076293945
2023-09-14,50.65999984741211
2023-09-15,50.7400016784668
2023-09-18,50.790000915527344
2023-09-19,50.4900016784668
2023-09-20,50.66999816894531
2023-09-21,50.59000015258789
2023-09-22,50.38999938964844
2023-09-25,49.75
2023-09-26,49.310001373291016
2023-09-27,48.79999923706055
2023-09-28,49.20000076293945
2023-09-29,49.400001525878906
2023-10-02,48.7400016784668
2023-10-03,48.790000915527344
2023-10-04,48.93000030517578
2023-10-05,48.939998626708984
2023-10-06,48.220001220703125
2023-10-09,48.02000045776367
2023-10-10,48.5
2023-10-11,48.34000015258789
2023-10-12,47.77000045776367
2023-10-13,47.79999923706055
2023-10-16,48.0099983215332
2023-10-17,48.380001068115234
2023-10-18,48.36000061035156
2023-10-19,48.38999938964844
2023-10-20,48.20000076293945
2023-10-23,48.560001373291016
2023-10-24,48.540000915527344
2023-10-25,48.529998779296875
2023-10-26,47.2599983215332
2023-10-27,46.2599983215332
2023-10-30,46.959999084472656
2023-10-31,47.349998474121094
2023-11-01,47.209999084472656
2023-11-02,47.66999816894531
2023-11-03,47.63999938964844
2023-11-06,47.72999954223633
2023-11-07,47.79999923706055
2023-11-08,47.810001373291016
2023-11-09,48.540000915527344
2023-11-10,48.439998626708984
2023-11-13,48.29999923706055
2023-11-14,48.79999923706055
2023-11-15,48.349998474121094
2023-11-16,47.709999084472656
2023-11-17,47.34000015258789
2023-11-20,46.97999954223633
2023-11-21,47.65999984741211
2023-11-22,47.779998779296875
2023-11-24,47.93000030517578
2023-11-27,47.83000183105469
2023-11-28,47.900001525878906
2023-11-29,47.529998779296875
2023-11-30,47.70000076293945
2023-12-01,47.90999984741211
2023-12-04,48.099998474121094
2023-12-05,47.7400016784668
2023-12-06,47.77000045776367
2023-12-07,47.939998626708984
2023-12-08,47.45000076293945
2023-12-11,47.36000061035156
2023-12-12,47.540000915527344
2023-12-13,48.11000061035156
2023-12-14,47.79999923706055
2023-12-15,47.369998931884766
2023-12-18,47.66999816894531
2023-12-19,47.93000030517578
2023-12-20,47.59000015258789
2023-12-21,47.84000015258789
2023-12-22,48.099998474121094
2023-12-26,48.130001068115234
2023-12-27,48.38999938964844
2023-12-28,48.47999954223633
2023-12-29,48.47999954223633
2024-01-02,48.4900016784668
2024-01-03,48.63999938964844
2024-01-04,48.86000061035156
2024-01-05,48.7599983215332
2024-01-08,49.2400016784668
2024-01-09,49.20000076293945
2024-01-10,48.880001068115234
2024-01-11,48.790000915527344
2024-01-12,49.13999938964844
2024-01-16,48.189998626708984
2024-01-17,47.720001220703125
2024-01-18,47.18000030517578
2024-01-19,47.16999816894531
2024-01-22,46.9900016784668
2024-01-23,47.470001220703125
2024-01-24,47.11000061035156
2024-01-25,47.619998931884766
2024-01-26,48.369998931884766
2024-01-29,48.7599983215332
2024-01-30,49.040000915527344
2024-01-31,48.689998626708984
2024-02-01,49.5099983215332
2024-02-02,49.09000015258789
2024-02-05,49.25
2024-02-06,49.869998931884766
2024-02-07,48.900001525878906
2024-02-08,50.68000030517578
2024-02-09,50.61000061035156
2024-02-12,50.59000015258789
2024-02-13,50.099998474121094
2024-02-14,50.040000915527344
2024-02-15,50.09000015258789
2024-02-16,50.70000076293945
2024-02-20,51.040000915527344
2024-02-21,51.220001220703125
2024-02-22,50.720001220703125
2024-02-23,50.65999984741211
2024-02-26,50.470001220703125
2024-02-27,49.61000061035156
2024-02-28,49.06999969482422
2024-02-29,48.970001220703125
2024-03-01,49.150001525878906
2024-03-04,49.13999938964844
2024-03-05,49.040000915527344
2024-03-06,49.02000045776367
2024-03-07,48.97999954223633
2024-03-08,49.18000030517578
2024-03-11,49.36000061035156
2024-03-12,49.650001525878906
2024-03-13,49.7599983215332
2024-03-14,49.279998779296875
2024-03-15,48.939998626708984
2024-03-18,48.52000045776367
2024-03-19,49.86000061035156
2024-03-20,49.439998626708984
2024-03-21,49.459999084472656
2024-03-22,49.9900016784668
2024-03-25,49.63999938964844
2024-03-26,49.630001068115234
2024-03-27,50.13999938964844
2024-03-28,50.189998626708984
2024-04-01,49.849998474121094
2024-04-02,49.349998474121094
2024-04-03,48.900001525878906
2024-04-04,48.720001220703125
2024-04-05,48.439998626708984
2024-04-08,48.18000030517578
2024-04-09,48.400001525878906
2024-04-10,47.7400016784668
2024-04-11,47.650001525878906
2024-04-12,46.7599983215332
2024-04-15,46.709999084472656
2024-04-16,46.470001220703125
2024-04-17,46.689998626708984
2024-04-18,46.849998474121094
2024-04-19,47.310001373291016
2024-04-22,48.060001373291016
2024-04-23,47.97999954223633
2024-04-24,48.06999969482422
2024-04-25,50.91999816894531
2024-04-26,51.2400016784668
2024-04-29,51.5
2024-04-30,51.849998474121094
2024-05-01,51.869998931884766
2024-05-02,52.02000045776367
2024-05-03,52.130001068115234
2024-05-06,52.150001525878906
2024-05-07,52.65999984741211
2024-05-08,52.689998626708984
2024-05-09,53.41999816894531
2024-05-10,53.5099983215332
2024-05-13,53.93000030517578
2024-05-14,54.040000915527344
2024-05-15,54.47999954223633
2024-05-16,54.06999969482422
2024-05-17,54.75
2024-05-20,54.130001068115234
2024-05-21,54.279998779296875
2024-05-22,54.209999084472656
2024-05-23,54.369998931884766
2024-05-24,54.560001373291016
2024-05-28,54.130001068115234
2024-05-29,53.529998779296875
2024-05-30,54.04999923706055
2024-05-31,54.75
2024-06-03,55.2599983215332
2024-06-04,55.779998779296875
2024-06-05,56.09000015258789
2024-06-06,56.040000915527344
2024-06-07,55.61000061035156
2024-06-10,55.59000015258789
2024-06-11,55.59000015258789
2024-06-12,56.060001373291016
2024-06-13,56.290000915527344
2024-06-14,56.220001220703125
2024-06-17,56.380001068115234
2024-06-18,56.16999816894531
2024-06-20,56.150001525878906
2024-06-21,56.11000061035156
2024-06-24,56.29999923706055
2024-06-25,56.130001068115234
2024-06-26,55.68000030517578
2024-06-27,55.349998474121094
2024-06-28,54.9900016784668
2024-07-01,54.70000076293945
2024-07-02,54.81999969482422
2024-07-03,54.9900016784668
2024-07-05,55.4900016784668
2024-07-08,55.83000183105469
2024-07-09,55.54999923706055
2024-07-10,56.540000915527344
2024-07-11,56.630001068115234
2024-07-12,57.61000061035156
2024-07-15,56.959999084472656
2024-07-16,57.34000015258789
2024-07-17,58.20000076293945
2024-07-18,58.040000915527344
2024-07-19,58.029998779296875
2024-07-22,58.15999984741211
2024-07-23,57.27000045776367
2024-07-24,56.540000915527344
2024-07-25,59.08000183105469
2024-07-26,60.72999954223633
2024-07-29,60.91999816894531
2024-07-30,61.060001373291016
2024-07-31,61.400001525878906
2024-08-01,61.630001068115234
2024-08-02,62.540000915527344
2024-08-05,60.720001220703125
2024-08-06,61.31999969482422
2024-08-07,61.099998474121094
2024-08-08,61.41999816894531
2024-08-09,60.439998626708984
2024-08-12,60.189998626708984
2024-08-13,60.79999923706055
2024-08-14,60.86000061035156
2024-08-15,61.349998474121094
2024-08-16,60.9900016784668
2024-08-19,61.45000076293945
2024-08-20,61.36000061035156
2024-08-21,61.79999923706055
2024-08-22,62.52000045776367
2024-08-23,63.599998474121094
2024-08-26,63.630001068115234
2024-08-27,64.08999633789062
2024-08-28,64.38999938964844
2024-08-29,65.05999755859375
2024-08-30,64.79000091552734
2024-09-03,64.86000061035156
2024-09-04,65.0999984741211
2024-09-05,65.45999908447266
2024-09-06,65.25
2024-09-09,65.58999633789062
2024-09-10,65.3499984741211
2024-09-11,64.88999938964844
2024-09-12,64.87999725341797
2024-09-13,65.05999755859375
2024-09-16,65.55999755859375
2024-09-17,64.81999969482422
2024-09-18,64.37000274658203
2024-09-19,64.31999969482422
2024-09-20,64.41000366210938
2024-09-23,64.9000015258789
2024-09-24,64.7699966430664
2024-09-25,65.30000305175781
2024-09-26,65.23999786376953
2024-09-27,65.44000244140625
2024-09-30,64.95999908447266
2024-10-01,64.63999938964844
2024-10-02,64.13999938964844
2024-10-03,62.90999984741211
2024-10-04,62.84000015258789
2024-10-07,62.22999954223633
2024-10-08,62.88999938964844
2024-10-09,62.900001525878906
2024-10-10,62.400001525878906
2024-10-11,62.790000915527344
2024-10-14,63.09000015258789
2024-10-15,63.31999969482422
2024-10-16,63.18000030517578
2024-10-17,62.880001068115234
2024-10-18,62.95000076293945
2024-10-21,62.29999923706055
2024-10-22,61.880001068115234
2024-10-23,60.63999938964844
2024-10-24,62.29999923706055
2024-10-25,61.689998626708984
2024-10-28,62.540000915527344
2024-10-29,62.290000915527344
2024-10-30,61.599998474121094
2024-10-31,60.90999984741211
2024-11-01,61.31999969482422
2024-11-04,61.310001373291016
2024-11-05,61.65999984741211
2024-11-06,59.27000045776367
2024-11-07,59.61000061035156
2024-11-08,59.0
2024-11-11,58.22999954223633
2024-11-12,57.56999969482422
2024-11-13,57.380001068115234
2024-11-14,57.400001525878906
2024-11-15,57.400001525878906
2024-11-18,57.900001525878906
2024-11-19,57.86000061035156
2024-11-20,57.54999923706055
2024-11-21,57.630001068115234
