Date,TTE
2023-01-05,61.11000061035156
2023-01-06,61.83000183105469
2023-01-09,62.22999954223633
2023-01-10,63.150001525878906
2023-01-11,63.34000015258789
2023-01-12,64.55000305175781
2023-01-13,64.62999725341797
2023-01-17,63.90999984741211
2023-01-18,63.25
2023-01-19,63.56999969482422
2023-01-20,63.79999923706055
2023-01-23,64.12000274658203
2023-01-24,63.880001068115234
2023-01-25,63.59000015258789
2023-01-26,64.48999786376953
2023-01-27,63.25
2023-01-30,62.54999923706055
2023-01-31,62.040000915527344
2023-02-01,61.060001373291016
2023-02-02,60.25
2023-02-03,60.599998474121094
2023-02-06,60.25
2023-02-07,61.779998779296875
2023-02-08,60.91999816894531
2023-02-09,61.7599983215332
2023-02-10,63.72999954223633
2023-02-13,63.9900016784668
2023-02-14,64.87999725341797
2023-02-15,64.66000366210938
2023-02-16,63.880001068115234
2023-02-17,62.2599983215332
2023-02-21,62.70000076293945
2023-02-22,61.790000915527344
2023-02-23,63.31999969482422
2023-02-24,62.599998474121094
2023-02-27,62.43000030517578
2023-02-28,61.90999984741211
2023-03-01,62.189998626708984
2023-03-02,62.560001373291016
2023-03-03,62.7599983215332
2023-03-06,63.470001220703125
2023-03-07,62.400001525878906
2023-03-08,61.970001220703125
2023-03-09,60.95000076293945
2023-03-10,61.0099983215332
2023-03-13,59.15999984741211
2023-03-14,59.939998626708984
2023-03-15,57.349998474121094
2023-03-16,57.560001373291016
2023-03-17,56.7599983215332
2023-03-20,57.150001525878906
2023-03-21,58.86000061035156
2023-03-22,58.15999984741211
2023-03-23,57.060001373291016
2023-03-24,55.70000076293945
2023-03-27,57.20000076293945
2023-03-28,57.86000061035156
2023-03-29,58.15999984741211
2023-03-30,59.13999938964844
2023-03-31,59.04999923706055
2023-04-03,63.13999938964844
2023-04-04,62.08000183105469
2023-04-05,62.720001220703125
2023-04-06,62.79999923706055
2023-04-10,63.29999923706055
2023-04-11,63.65999984741211
2023-04-12,64.05999755859375
2023-04-13,64.43000030517578
2023-04-14,64.94999694824219
2023-04-17,64.33000183105469
2023-04-18,64.19000244140625
2023-04-19,63.75
2023-04-20,63.529998779296875
2023-04-21,63.45000076293945
2023-04-24,64.37999725341797
2023-04-25,63.25
2023-04-26,63.380001068115234
2023-04-27,62.77000045776367
2023-04-28,63.93000030517578
2023-05-01,63.060001373291016
2023-05-02,60.68000030517578
2023-05-03,60.02000045776367
2023-05-04,60.2599983215332
2023-05-05,61.91999816894531
2023-05-08,61.459999084472656
2023-05-09,61.09000015258789
2023-05-10,60.93000030517578
2023-05-11,59.9900016784668
2023-05-12,60.27000045776367
2023-05-15,60.88999938964844
2023-05-16,59.599998474121094
2023-05-17,60.060001373291016
2023-05-18,60.0099983215332
2023-05-19,60.43000030517578
2023-05-22,60.459999084472656
2023-05-23,61.349998474121094
2023-05-24,60.95000076293945
2023-05-25,59.29999923706055
2023-05-26,59.66999816894531
2023-05-30,57.849998474121094
2023-05-31,56.29999923706055
2023-06-01,57.59000015258789
2023-06-02,59.20000076293945
2023-06-05,58.33000183105469
2023-06-06,58.20000076293945
2023-06-07,58.939998626708984
2023-06-08,59.4900016784668
2023-06-09,59.08000183105469
2023-06-12,57.869998931884766
2023-06-13,58.02000045776367
2023-06-14,58.09000015258789
2023-06-15,58.72999954223633
2023-06-16,58.040000915527344
2023-06-20,57.279998779296875
2023-06-21,58.77000045776367
2023-06-22,57.41999816894531
2023-06-23,56.65999984741211
2023-06-26,57.4900016784668
2023-06-27,56.72999954223633
2023-06-28,56.619998931884766
2023-06-29,57.060001373291016
2023-06-30,57.63999938964844
2023-07-03,58.13999938964844
2023-07-05,57.29999923706055
2023-07-06,55.38999938964844
2023-07-07,56.13999938964844
2023-07-10,56.38999938964844
2023-07-11,57.380001068115234
2023-07-12,58.38999938964844
2023-07-13,58.93000030517578
2023-07-14,57.290000915527344
2023-07-17,57.02000045776367
2023-07-18,57.86000061035156
2023-07-19,58.61000061035156
2023-07-20,59.630001068115234
2023-07-21,60.13999938964844
2023-07-24,60.56999969482422
2023-07-25,60.36000061035156
2023-07-26,59.709999084472656
2023-07-27,59.16999816894531
2023-07-28,59.90999984741211
2023-07-31,60.849998474121094
2023-08-01,60.349998474121094
2023-08-02,58.29999923706055
2023-08-03,59.279998779296875
2023-08-04,60.63999938964844
2023-08-07,61.0099983215332
2023-08-08,60.849998474121094
2023-08-09,62.540000915527344
2023-08-10,63.31999969482422
2023-08-11,62.56999969482422
2023-08-14,61.619998931884766
2023-08-15,61.130001068115234
2023-08-16,60.97999954223633
2023-08-17,61.27000045776367
2023-08-18,61.90999984741211
2023-08-21,62.68000030517578
2023-08-22,62.599998474121094
2023-08-23,62.130001068115234
2023-08-24,61.68000030517578
2023-08-25,62.2599983215332
2023-08-28,62.59000015258789
2023-08-29,63.209999084472656
2023-08-30,63.15999984741211
2023-08-31,62.90999984741211
2023-09-01,63.880001068115234
2023-09-05,63.79999923706055
2023-09-06,64.12999725341797
2023-09-07,63.86000061035156
2023-09-08,64.33999633789062
2023-09-11,64.6500015258789
2023-09-12,65.8499984741211
2023-09-13,65.97000122070312
2023-09-14,66.33999633789062
2023-09-15,65.29000091552734
2023-09-18,65.47000122070312
2023-09-19,66.33000183105469
2023-09-20,66.3499984741211
2023-09-21,65.5199966430664
2023-09-22,65.61000061035156
2023-09-25,66.19000244140625
2023-09-26,65.38999938964844
2023-09-27,66.20999908447266
2023-09-28,66.83999633789062
2023-09-29,65.76000213623047
2023-10-02,64.62000274658203
2023-10-03,64.37999725341797
2023-10-04,62.81999969482422
2023-10-05,62.93000030517578
2023-10-06,63.9900016784668
2023-10-09,65.06999969482422
2023-10-10,65.51000213623047
2023-10-11,65.72000122070312
2023-10-12,65.45999908447266
2023-10-13,66.45999908447266
2023-10-16,66.55000305175781
2023-10-17,67.0
2023-10-18,67.04000091552734
2023-10-19,67.05999755859375
2023-10-20,65.87999725341797
2023-10-23,66.01000213623047
2023-10-24,65.19999694824219
2023-10-25,65.61000061035156
2023-10-26,65.6500015258789
2023-10-27,66.2699966430664
2023-10-30,66.94999694824219
2023-10-31,66.5999984741211
2023-11-01,67.05000305175781
2023-11-02,68.63999938964844
2023-11-03,66.44999694824219
2023-11-06,66.94999694824219
2023-11-07,65.48999786376953
2023-11-08,64.6500015258789
2023-11-09,65.04000091552734
2023-11-10,66.58000183105469
2023-11-13,67.12999725341797
2023-11-14,67.76000213623047
2023-11-15,67.3499984741211
2023-11-16,66.43000030517578
2023-11-17,67.41000366210938
2023-11-20,68.61000061035156
2023-11-21,68.94999694824219
2023-11-22,68.08999633789062
2023-11-24,68.77999877929688
2023-11-27,68.69999694824219
2023-11-28,68.97000122070312
2023-11-29,67.86000061035156
2023-11-30,68.05000305175781
2023-12-01,67.37000274658203
2023-12-04,66.22000122070312
2023-12-05,65.33000183105469
2023-12-06,64.83999633789062
2023-12-07,65.51000213623047
2023-12-08,66.56999969482422
2023-12-11,66.52999877929688
2023-12-12,66.31999969482422
2023-12-13,67.05999755859375
2023-12-14,67.73999786376953
2023-12-15,66.93000030517578
2023-12-18,67.7300033569336
2023-12-19,67.9000015258789
2023-12-20,67.19999694824219
2023-12-21,68.4000015258789
2023-12-22,68.45999908447266
2023-12-26,68.94999694824219
2023-12-27,69.16000366210938
2023-12-28,66.91999816894531
2023-12-29,67.37999725341797
2024-01-02,67.56999969482422
2024-01-03,67.61000061035156
2024-01-04,68.05000305175781
2024-01-05,68.22000122070312
2024-01-08,66.6500015258789
2024-01-09,65.4800033569336
2024-01-10,65.0199966430664
2024-01-11,65.37000274658203
2024-01-12,66.33000183105469
2024-01-16,64.4800033569336
2024-01-17,63.18000030517578
2024-01-18,63.970001220703125
2024-01-19,63.86000061035156
2024-01-22,63.2599983215332
2024-01-23,63.27000045776367
2024-01-24,64.23999786376953
2024-01-25,64.91000366210938
2024-01-26,65.54000091552734
2024-01-29,65.55000305175781
2024-01-30,66.01000213623047
2024-01-31,65.18000030517578
2024-02-01,65.44999694824219
2024-02-02,64.37000274658203
2024-02-05,63.869998931884766
2024-02-06,65.05000305175781
2024-02-07,63.04999923706055
2024-02-08,64.19000244140625
2024-02-09,64.30999755859375
2024-02-12,64.62999725341797
2024-02-13,64.43000030517578
2024-02-14,64.62999725341797
2024-02-15,65.0
2024-02-16,64.44999694824219
2024-02-20,63.2599983215332
2024-02-21,64.08999633789062
2024-02-22,64.13999938964844
2024-02-23,64.51000213623047
2024-02-26,64.30000305175781
2024-02-27,64.54000091552734
2024-02-28,63.91999816894531
2024-02-29,64.06999969482422
2024-03-01,64.5
2024-03-04,64.33000183105469
2024-03-05,64.16000366210938
2024-03-06,65.23999786376953
2024-03-07,65.6500015258789
2024-03-08,65.79000091552734
2024-03-11,66.0999984741211
2024-03-12,66.2699966430664
2024-03-13,67.79000091552734
2024-03-14,68.06999969482422
2024-03-15,68.0999984741211
2024-03-18,68.0999984741211
2024-03-19,68.4000015258789
2024-03-20,69.19000244140625
2024-03-21,68.0199966430664
2024-03-22,67.83999633789062
2024-03-25,68.29000091552734
2024-03-26,67.6500015258789
2024-03-27,68.41999816894531
2024-03-28,68.83000183105469
2024-04-01,69.73999786376953
2024-04-02,71.69999694824219
2024-04-03,72.19999694824219
2024-04-04,72.55999755859375
2024-04-05,72.87000274658203
2024-04-08,73.66999816894531
2024-04-09,73.02999877929688
2024-04-10,73.36000061035156
2024-04-11,72.94999694824219
2024-04-12,72.48999786376953
2024-04-15,72.16999816894531
2024-04-16,71.75
2024-04-17,71.75
2024-04-18,70.83000183105469
2024-04-19,72.05000305175781
2024-04-22,72.58999633789062
2024-04-23,72.97000122070312
2024-04-24,72.73999786376953
2024-04-25,73.75
2024-04-26,74.55999755859375
2024-04-29,74.4800033569336
2024-04-30,72.47000122070312
2024-05-01,71.68000030517578
2024-05-02,71.4000015258789
2024-05-03,71.62999725341797
2024-05-06,72.02999877929688
2024-05-07,71.94000244140625
2024-05-08,72.1500015258789
2024-05-09,73.70999908447266
2024-05-10,73.81999969482422
2024-05-13,74.05999755859375
2024-05-14,73.97000122070312
2024-05-15,73.4800033569336
2024-05-16,72.1500015258789
2024-05-17,73.19000244140625
2024-05-20,72.44000244140625
2024-05-21,71.8499984741211
2024-05-22,70.47000122070312
2024-05-23,70.5
2024-05-24,71.5199966430664
2024-05-28,72.13999938964844
2024-05-29,71.0199966430664
2024-05-30,70.9000015258789
2024-05-31,73.12000274658203
2024-06-03,71.12999725341797
2024-06-04,70.33000183105469
2024-06-05,70.4800033569336
2024-06-06,70.83000183105469
2024-06-07,69.7300033569336
2024-06-10,70.4000015258789
2024-06-11,68.63999938964844
2024-06-12,69.01000213623047
2024-06-13,67.37000274658203
2024-06-14,65.77999877929688
2024-06-17,66.55999755859375
2024-06-18,66.66000366210938
2024-06-20,66.4800033569336
2024-06-21,65.76000213623047
2024-06-24,67.41999816894531
2024-06-25,67.75
2024-06-26,66.22000122070312
2024-06-27,66.58999633789062
2024-06-28,66.68000030517578
2024-07-01,68.61000061035156
2024-07-02,68.6500015258789
2024-07-03,69.97000122070312
2024-07-05,70.88999938964844
2024-07-08,69.6500015258789
2024-07-09,68.08999633789062
2024-07-10,68.13999938964844
2024-07-11,68.41000366210938
2024-07-12,69.33000183105469
2024-07-15,69.12999725341797
2024-07-16,68.31999969482422
2024-07-17,68.47000122070312
2024-07-18,69.29000091552734
2024-07-19,68.25
2024-07-22,68.58000183105469
2024-07-23,67.19000244140625
2024-07-24,67.26000213623047
2024-07-25,67.62999725341797
2024-07-26,67.8499984741211
2024-07-29,67.31999969482422
2024-07-30,67.56999969482422
2024-07-31,67.77999877929688
2024-08-01,66.93000030517578
2024-08-02,66.55999755859375
2024-08-05,65.61000061035156
2024-08-06,64.9800033569336
2024-08-07,66.18000030517578
2024-08-08,66.76000213623047
2024-08-09,67.13999938964844
2024-08-12,67.45999908447266
2024-08-13,67.62000274658203
2024-08-14,67.94000244140625
2024-08-15,68.37000274658203
2024-08-16,68.6500015258789
2024-08-19,69.02999877929688
2024-08-20,68.6500015258789
2024-08-21,68.79000091552734
2024-08-22,68.44999694824219
2024-08-23,69.7300033569336
2024-08-26,70.41999816894531
2024-08-27,70.16999816894531
2024-08-28,69.51000213623047
2024-08-29,69.5999984741211
2024-08-30,69.0
2024-09-03,66.87999725341797
2024-09-04,66.4800033569336
2024-09-05,66.80999755859375
2024-09-06,66.30000305175781
2024-09-09,67.37000274658203
2024-09-10,65.91000366210938
2024-09-11,66.36000061035156
2024-09-12,67.33000183105469
2024-09-13,67.6500015258789
2024-09-16,68.08999633789062
2024-09-17,68.31999969482422
2024-09-18,68.04000091552734
2024-09-19,69.13999938964844
2024-09-20,69.08999633789062
2024-09-23,69.16999816894531
2024-09-24,68.68000030517578
2024-09-25,66.66000366210938
2024-09-26,65.66999816894531
2024-09-27,66.1500015258789
2024-09-30,64.62000274658203
2024-10-01,65.68000030517578
2024-10-02,67.27999877929688
2024-10-03,67.87999725341797
2024-10-04,68.5999984741211
2024-10-07,69.44000244140625
2024-10-08,68.20999908447266
2024-10-09,68.04000091552734
2024-10-10,68.45999908447266
2024-10-11,68.27999877929688
2024-10-14,68.11000061035156
2024-10-15,64.7300033569336
2024-10-16,64.44999694824219
2024-10-17,65.0
2024-10-18,64.91000366210938
2024-10-21,64.91000366210938
2024-10-22,64.83999633789062
2024-10-23,64.5999984741211
2024-10-24,64.88999938964844
2024-10-25,65.0199966430664
2024-10-28,64.69999694824219
2024-10-29,64.02999877929688
2024-10-30,63.56999969482422
2024-10-31,62.560001373291016
2024-11-01,62.470001220703125
2024-11-04,62.9900016784668
2024-11-05,63.40999984741211
2024-11-06,61.779998779296875
2024-11-07,62.75
2024-11-08,61.22999954223633
2024-11-11,61.08000183105469
2024-11-12,59.56999969482422
2024-11-13,59.869998931884766
2024-11-14,60.470001220703125
2024-11-15,60.849998474121094
2024-11-18,61.349998474121094
2024-11-19,60.709999084472656
2024-11-20,60.52000045776367
2024-11-21,60.029998779296875
