Date,AEE
2022-11-02,81.16999816894531
2022-11-03,81.13999938964844
2022-11-04,81.02999877929688
2022-11-07,81.0199966430664
2022-11-08,82.33000183105469
2022-11-09,81.56999969482422
2022-11-10,85.30000305175781
2022-11-11,83.31999969482422
2022-11-14,82.4800033569336
2022-11-15,83.41999816894531
2022-11-16,84.4800033569336
2022-11-17,83.58999633789062
2022-11-18,86.18000030517578
2022-11-21,86.76000213623047
2022-11-22,87.2300033569336
2022-11-23,88.13999938964844
2022-11-25,88.80999755859375
2022-11-28,87.94000244140625
2022-11-29,87.23999786376953
2022-11-30,89.31999969482422
2022-12-01,88.69999694824219
2022-12-02,88.04000091552734
2022-12-05,87.25
2022-12-06,87.29000091552734
2022-12-07,86.61000061035156
2022-12-08,88.18000030517578
2022-12-09,88.61000061035156
2022-12-12,90.69000244140625
2022-12-13,90.86000061035156
2022-12-14,89.79000091552734
2022-12-15,88.19000244140625
2022-12-16,87.7300033569336
2022-12-19,87.30000305175781
2022-12-20,87.19999694824219
2022-12-21,88.5999984741211
2022-12-22,88.36000061035156
2022-12-23,89.52999877929688
2022-12-27,90.27999877929688
2022-12-28,89.37999725341797
2022-12-29,90.01000213623047
2022-12-30,88.91999816894531
2023-01-03,88.48999786376953
2023-01-04,88.95999908447266
2023-01-05,86.0
2023-01-06,88.31999969482422
2023-01-09,89.41000366210938
2023-01-10,89.12000274658203
2023-01-11,90.62000274658203
2023-01-12,89.75
2023-01-13,90.1500015258789
2023-01-17,89.23999786376953
2023-01-18,86.68000030517578
2023-01-19,86.04000091552734
2023-01-20,86.68000030517578
2023-01-23,85.9800033569336
2023-01-24,86.47000122070312
2023-01-25,86.88999938964844
2023-01-26,87.44999694824219
2023-01-27,87.18000030517578
2023-01-30,86.91000366210938
2023-01-31,86.87000274658203
2023-02-01,87.29000091552734
2023-02-02,86.7300033569336
2023-02-03,85.30000305175781
2023-02-06,85.9000015258789
2023-02-07,85.98999786376953
2023-02-08,84.72000122070312
2023-02-09,83.72000122070312
2023-02-10,85.5
2023-02-13,85.83999633789062
2023-02-14,85.19999694824219
2023-02-15,85.83000183105469
2023-02-16,85.83999633789062
2023-02-17,87.26000213623047
2023-02-21,86.04000091552734
2023-02-22,85.5
2023-02-23,84.95999908447266
2023-02-24,84.37000274658203
2023-02-27,83.9000015258789
2023-02-28,82.70999908447266
2023-03-01,81.04000091552734
2023-03-02,82.37000274658203
2023-03-03,83.7300033569336
2023-03-06,83.8499984741211
2023-03-07,82.44000244140625
2023-03-08,83.1500015258789
2023-03-09,82.66000366210938
2023-03-10,81.05000305175781
2023-03-13,83.30999755859375
2023-03-14,83.70999908447266
2023-03-15,85.23999786376953
2023-03-16,86.05000305175781
2023-03-17,85.0199966430664
2023-03-20,85.97000122070312
2023-03-21,83.73999786376953
2023-03-22,81.80999755859375
2023-03-23,80.61000061035156
2023-03-24,84.04000091552734
2023-03-27,83.98999786376953
2023-03-28,84.56999969482422
2023-03-29,86.01000213623047
2023-03-30,86.44999694824219
2023-03-31,86.38999938964844
2023-04-03,86.16000366210938
2023-04-04,86.41000366210938
2023-04-05,89.2699966430664
2023-04-06,90.06999969482422
2023-04-10,90.01000213623047
2023-04-11,90.16999816894531
2023-04-12,89.97000122070312
2023-04-13,90.0999984741211
2023-04-14,89.45999908447266
2023-04-17,89.73999786376953
2023-04-18,88.29000091552734
2023-04-19,89.29000091552734
2023-04-20,89.5
2023-04-21,89.95999908447266
2023-04-24,90.72000122070312
2023-04-25,90.76000213623047
2023-04-26,88.98999786376953
2023-04-27,89.72000122070312
2023-04-28,88.97000122070312
2023-05-01,89.62999725341797
2023-05-02,89.11000061035156
2023-05-03,88.6500015258789
2023-05-04,89.75
2023-05-05,90.47000122070312
2023-05-08,89.13999938964844
2023-05-09,88.83999633789062
2023-05-10,89.80000305175781
2023-05-11,88.83999633789062
2023-05-12,87.72000122070312
2023-05-15,85.05999755859375
2023-05-16,83.5199966430664
2023-05-17,83.33000183105469
2023-05-18,83.36000061035156
2023-05-19,84.12000274658203
2023-05-22,83.62000274658203
2023-05-23,82.70999908447266
2023-05-24,82.12999725341797
2023-05-25,80.94999694824219
2023-05-26,80.7699966430664
2023-05-30,80.13999938964844
2023-05-31,81.06999969482422
2023-06-01,80.36000061035156
2023-06-02,81.16999816894531
2023-06-05,81.94000244140625
2023-06-06,81.55000305175781
2023-06-07,83.58999633789062
2023-06-08,83.79000091552734
2023-06-09,83.36000061035156
2023-06-12,83.52999877929688
2023-06-13,82.52999877929688
2023-06-14,82.83999633789062
2023-06-15,83.97000122070312
2023-06-16,84.08000183105469
2023-06-20,82.87999725341797
2023-06-21,83.19999694824219
2023-06-22,82.29000091552734
2023-06-23,80.83000183105469
2023-06-26,81.9800033569336
2023-06-27,82.58999633789062
2023-06-28,80.8499984741211
2023-06-29,80.98999786376953
2023-06-30,81.66999816894531
2023-07-03,82.8499984741211
2023-07-05,83.73999786376953
2023-07-06,83.27999877929688
2023-07-07,82.26000213623047
2023-07-10,82.0999984741211
2023-07-11,83.41999816894531
2023-07-12,84.56999969482422
2023-07-13,85.25
2023-07-14,85.47000122070312
2023-07-17,84.43000030517578
2023-07-18,84.30999755859375
2023-07-19,85.19000244140625
2023-07-20,86.93000030517578
2023-07-21,88.29000091552734
2023-07-24,87.27999877929688
2023-07-25,88.0199966430664
2023-07-26,88.0999984741211
2023-07-27,86.62000274658203
2023-07-28,85.83000183105469
2023-07-31,85.66999816894531
2023-08-01,84.63999938964844
2023-08-02,84.38999938964844
2023-08-03,82.91999816894531
2023-08-04,81.4000015258789
2023-08-07,81.20999908447266
2023-08-08,81.3499984741211
2023-08-09,81.01000213623047
2023-08-10,80.47000122070312
2023-08-11,80.91000366210938
2023-08-14,79.97000122070312
2023-08-15,78.76000213623047
2023-08-16,79.52999877929688
2023-08-17,79.19000244140625
2023-08-18,80.56999969482422
2023-08-21,80.06999969482422
2023-08-22,80.30000305175781
2023-08-23,80.31999969482422
2023-08-24,79.9800033569336
2023-08-25,80.44999694824219
2023-08-28,80.31999969482422
2023-08-29,80.54000091552734
2023-08-30,80.4000015258789
2023-08-31,79.2699966430664
2023-09-01,78.44999694824219
2023-09-05,77.27999877929688
2023-09-06,77.66999816894531
2023-09-07,78.69999694824219
2023-09-08,79.41000366210938
2023-09-11,79.2699966430664
2023-09-12,78.73999786376953
2023-09-13,80.0999984741211
2023-09-14,81.04000091552734
2023-09-15,80.7699966430664
2023-09-18,80.68000030517578
2023-09-19,80.22000122070312
2023-09-20,80.44000244140625
2023-09-21,80.12000274658203
2023-09-22,80.20999908447266
2023-09-25,79.55000305175781
2023-09-26,76.8499984741211
2023-09-27,76.11000061035156
2023-09-28,74.44000244140625
2023-09-29,74.83000183105469
2023-10-02,71.12999725341797
2023-10-03,72.56999969482422
2023-10-04,72.83000183105469
2023-10-05,73.25
2023-10-06,74.0
2023-10-09,75.05999755859375
2023-10-10,76.16999816894531
2023-10-11,77.38999938964844
2023-10-12,76.72000122070312
2023-10-13,77.94999694824219
2023-10-16,78.31999969482422
2023-10-17,78.4000015258789
2023-10-18,78.48999786376953
2023-10-19,77.6500015258789
2023-10-20,76.33000183105469
2023-10-23,75.08000183105469
2023-10-24,76.36000061035156
2023-10-25,76.8499984741211
2023-10-26,77.05000305175781
2023-10-27,75.37999725341797
2023-10-30,75.04000091552734
2023-10-31,75.70999908447266
2023-11-01,76.83999633789062
2023-11-02,78.12000274658203
2023-11-03,78.51000213623047
2023-11-06,78.27999877929688
2023-11-07,78.0
2023-11-08,77.58999633789062
2023-11-09,76.0999984741211
2023-11-10,76.2699966430664
2023-11-13,74.77999877929688
2023-11-14,77.3499984741211
2023-11-15,77.68000030517578
2023-11-16,76.77999877929688
2023-11-17,77.12000274658203
2023-11-20,76.81999969482422
2023-11-21,76.69999694824219
2023-11-22,77.0
2023-11-24,77.16999816894531
2023-11-27,77.45999908447266
2023-11-28,77.8499984741211
2023-11-29,76.98999786376953
2023-11-30,77.58999633789062
2023-12-01,78.97000122070312
2023-12-04,78.52999877929688
2023-12-05,77.72000122070312
2023-12-06,79.08999633789062
2023-12-07,78.7300033569336
2023-12-08,78.0199966430664
2023-12-11,78.18000030517578
2023-12-12,77.95999908447266
2023-12-13,81.31999969482422
2023-12-14,75.0199966430664
2023-12-15,71.7300033569336
2023-12-18,71.13999938964844
2023-12-19,72.3499984741211
2023-12-20,72.04000091552734
2023-12-21,72.0999984741211
2023-12-22,72.06999969482422
2023-12-26,71.7699966430664
2023-12-27,71.69999694824219
2023-12-28,72.30000305175781
2023-12-29,72.33999633789062
2024-01-02,74.0
2024-01-03,73.66999816894531
2024-01-04,73.91000366210938
2024-01-05,74.05000305175781
2024-01-08,74.66000366210938
2024-01-09,74.0199966430664
2024-01-10,73.77999877929688
2024-01-11,72.19999694824219
2024-01-12,71.88999938964844
2024-01-16,71.20999908447266
2024-01-17,70.31999969482422
2024-01-18,69.61000061035156
2024-01-19,69.27999877929688
2024-01-22,68.8499984741211
2024-01-23,69.0199966430664
2024-01-24,68.36000061035156
2024-01-25,69.68000030517578
2024-01-26,69.51000213623047
2024-01-29,69.79000091552734
2024-01-30,70.02999877929688
2024-01-31,69.56999969482422
2024-02-01,70.69999694824219
2024-02-02,69.41000366210938
2024-02-05,67.97000122070312
2024-02-06,68.37999725341797
2024-02-07,68.69000244140625
2024-02-08,67.91999816894531
2024-02-09,68.69999694824219
2024-02-12,69.16999816894531
2024-02-13,68.2699966430664
2024-02-14,68.61000061035156
2024-02-15,69.54000091552734
2024-02-16,69.51000213623047
2024-02-20,69.87000274658203
2024-02-21,71.4000015258789
2024-02-22,70.80999755859375
2024-02-23,71.5999984741211
2024-02-26,70.83000183105469
2024-02-27,71.31999969482422
2024-02-28,71.48999786376953
2024-02-29,71.19000244140625
2024-03-01,71.31999969482422
2024-03-04,72.66999816894531
2024-03-05,72.12000274658203
2024-03-06,73.12000274658203
2024-03-07,73.08000183105469
2024-03-08,73.01000213623047
2024-03-11,73.6500015258789
2024-03-12,72.31999969482422
2024-03-13,72.4000015258789
2024-03-14,71.37999725341797
2024-03-15,71.58000183105469
2024-03-18,71.97000122070312
2024-03-19,72.11000061035156
2024-03-20,72.05000305175781
2024-03-21,71.80000305175781
2024-03-22,71.68000030517578
2024-03-25,71.44000244140625
2024-03-26,70.97000122070312
2024-03-27,73.1500015258789
2024-03-28,73.95999908447266
2024-04-01,73.23999786376953
2024-04-02,73.80000305175781
2024-04-03,73.1500015258789
2024-04-04,72.88999938964844
2024-04-05,72.70999908447266
2024-04-08,73.33999633789062
2024-04-09,73.98999786376953
2024-04-10,72.27999877929688
2024-04-11,72.05000305175781
2024-04-12,71.76000213623047
2024-04-15,71.58000183105469
2024-04-16,70.33999633789062
2024-04-17,71.93000030517578
2024-04-18,72.51000213623047
2024-04-19,73.87999725341797
2024-04-22,74.37999725341797
2024-04-23,74.0199966430664
2024-04-24,74.70999908447266
2024-04-25,74.76000213623047
2024-04-26,73.66000366210938
2024-04-29,74.3499984741211
2024-04-30,73.87000274658203
2024-05-01,74.48999786376953
2024-05-02,75.25
2024-05-03,74.08999633789062
2024-05-06,73.9000015258789
2024-05-07,74.36000061035156
2024-05-08,74.2300033569336
2024-05-09,74.7699966430664
2024-05-10,74.4000015258789
2024-05-13,74.47000122070312
2024-05-14,74.87999725341797
2024-05-15,75.33000183105469
2024-05-16,74.9000015258789
2024-05-17,74.73999786376953
2024-05-20,74.4000015258789
2024-05-21,74.55999755859375
2024-05-22,73.19999694824219
2024-05-23,71.5
2024-05-24,71.33999633789062
2024-05-28,71.2300033569336
2024-05-29,70.0999984741211
2024-05-30,71.51000213623047
2024-05-31,73.37000274658203
2024-06-03,73.7699966430664
2024-06-04,73.70999908447266
2024-06-05,72.37000274658203
2024-06-06,72.0999984741211
2024-06-07,71.06999969482422
2024-06-10,71.5
2024-06-11,71.47000122070312
2024-06-12,70.13999938964844
2024-06-13,70.0
2024-06-14,70.12000274658203
2024-06-17,70.4000015258789
2024-06-18,70.19000244140625
2024-06-20,71.05999755859375
2024-06-21,70.25
2024-06-24,71.1500015258789
2024-06-25,70.1500015258789
2024-06-26,70.12999725341797
2024-06-27,70.94000244140625
2024-06-28,71.11000061035156
2024-07-01,70.75
2024-07-02,71.5
2024-07-03,70.55999755859375
2024-07-05,70.44999694824219
2024-07-08,70.70999908447266
2024-07-09,71.36000061035156
2024-07-10,71.80999755859375
2024-07-11,73.12000274658203
2024-07-12,73.87999725341797
2024-07-15,72.75
2024-07-16,73.93000030517578
2024-07-17,75.23999786376953
2024-07-18,75.05000305175781
2024-07-19,74.81999969482422
2024-07-22,75.73999786376953
2024-07-23,75.08000183105469
2024-07-24,77.04000091552734
2024-07-25,77.55000305175781
2024-07-26,78.04000091552734
2024-07-29,78.19999694824219
2024-07-30,79.5199966430664
2024-07-31,79.2699966430664
2024-08-01,81.26000213623047
2024-08-02,82.52999877929688
2024-08-05,80.19000244140625
2024-08-06,80.55999755859375
2024-08-07,80.48999786376953
2024-08-08,80.19999694824219
2024-08-09,80.30999755859375
2024-08-12,80.31999969482422
2024-08-13,81.30000305175781
2024-08-14,81.26000213623047
2024-08-15,81.33999633789062
2024-08-16,82.0999984741211
2024-08-19,82.51000213623047
2024-08-20,82.22000122070312
2024-08-21,82.3499984741211
2024-08-22,82.29000091552734
2024-08-23,82.05000305175781
2024-08-26,82.56999969482422
2024-08-27,81.6500015258789
2024-08-28,82.33999633789062
2024-08-29,82.27999877929688
2024-08-30,82.51000213623047
2024-09-03,83.27999877929688
2024-09-04,83.81999969482422
2024-09-05,83.73999786376953
2024-09-06,83.16000366210938
2024-09-09,84.58999633789062
2024-09-10,84.91000366210938
2024-09-11,83.73999786376953
2024-09-12,83.5
2024-09-13,83.98999786376953
2024-09-16,85.47000122070312
2024-09-17,85.0199966430664
2024-09-18,84.62000274658203
2024-09-19,83.62000274658203
2024-09-20,85.62000274658203
2024-09-23,85.63999938964844
2024-09-24,85.41000366210938
2024-09-25,86.33999633789062
2024-09-26,86.05999755859375
2024-09-27,86.48999786376953
2024-09-30,87.45999908447266
2024-10-01,87.5
2024-10-02,87.4000015258789
2024-10-03,88.0199966430664
2024-10-04,87.73999786376953
2024-10-07,87.13999938964844
2024-10-08,86.75
2024-10-09,86.37999725341797
2024-10-10,85.80999755859375
2024-10-11,86.44999694824219
2024-10-14,87.25
2024-10-15,87.93000030517578
2024-10-16,88.7300033569336
2024-10-17,88.30999755859375
2024-10-18,88.83999633789062
2024-10-21,88.2300033569336
2024-10-22,87.76000213623047
2024-10-23,89.19999694824219
2024-10-24,89.01000213623047
2024-10-25,87.80000305175781
2024-10-28,88.12000274658203
2024-10-29,86.01000213623047
2024-10-30,86.61000061035156
2024-10-31,87.11000061035156
2024-11-01,85.87999725341797
2024-11-04,86.0199966430664
2024-11-05,87.66000366210938
2024-11-06,87.7699966430664
2024-11-07,86.55000305175781
2024-11-08,90.19000244140625
2024-11-11,92.30000305175781
2024-11-12,92.02999877929688
2024-11-13,91.38999938964844
2024-11-14,89.72000122070312
2024-11-15,91.22000122070312
2024-11-18,92.3499984741211
2024-11-19,92.12000274658203
2024-11-20,92.23999786376953
2024-11-21,93.97000122070312
