Date,BCE
2023-01-05,44.77000045776367
2023-01-06,45.84000015258789
2023-01-09,45.84000015258789
2023-01-10,45.77000045776367
2023-01-11,45.560001373291016
2023-01-12,46.41999816894531
2023-01-13,46.65999984741211
2023-01-17,47.0
2023-01-18,46.31999969482422
2023-01-19,46.13999938964844
2023-01-20,46.70000076293945
2023-01-23,46.220001220703125
2023-01-24,46.27000045776367
2023-01-25,46.470001220703125
2023-01-26,46.900001525878906
2023-01-27,46.81999969482422
2023-01-30,46.939998626708984
2023-01-31,47.29999923706055
2023-02-01,47.599998474121094
2023-02-02,46.119998931884766
2023-02-03,46.09000015258789
2023-02-06,45.97999954223633
2023-02-07,45.66999816894531
2023-02-08,45.59000015258789
2023-02-09,45.060001373291016
2023-02-10,45.59000015258789
2023-02-13,45.83000183105469
2023-02-14,45.83000183105469
2023-02-15,45.61000061035156
2023-02-16,45.31999969482422
2023-02-17,45.83000183105469
2023-02-21,45.13999938964844
2023-02-22,44.95000076293945
2023-02-23,44.91999816894531
2023-02-24,44.45000076293945
2023-02-27,44.4900016784668
2023-02-28,44.25
2023-03-01,44.279998779296875
2023-03-02,44.02000045776367
2023-03-03,44.52000045776367
2023-03-06,44.560001373291016
2023-03-07,44.0099983215332
2023-03-08,43.91999816894531
2023-03-09,43.400001525878906
2023-03-10,43.20000076293945
2023-03-13,43.72999954223633
2023-03-14,43.290000915527344
2023-03-15,43.40999984741211
2023-03-16,43.619998931884766
2023-03-17,43.68000030517578
2023-03-20,44.45000076293945
2023-03-21,44.15999984741211
2023-03-22,43.83000183105469
2023-03-23,43.93000030517578
2023-03-24,44.2400016784668
2023-03-27,44.43000030517578
2023-03-28,44.41999816894531
2023-03-29,44.65999984741211
2023-03-30,45.060001373291016
2023-03-31,44.790000915527344
2023-04-03,45.34000015258789
2023-04-04,46.33000183105469
2023-04-05,46.959999084472656
2023-04-06,46.70000076293945
2023-04-10,46.56999969482422
2023-04-11,46.869998931884766
2023-04-12,47.029998779296875
2023-04-13,48.06999969482422
2023-04-14,47.54999923706055
2023-04-17,47.849998474121094
2023-04-18,47.619998931884766
2023-04-19,47.40999984741211
2023-04-20,47.43000030517578
2023-04-21,47.59000015258789
2023-04-24,47.619998931884766
2023-04-25,47.43000030517578
2023-04-26,47.2400016784668
2023-04-27,47.970001220703125
2023-04-28,48.06999969482422
2023-05-01,48.29999923706055
2023-05-02,47.959999084472656
2023-05-03,47.970001220703125
2023-05-04,47.599998474121094
2023-05-05,48.130001068115234
2023-05-08,48.029998779296875
2023-05-09,47.86000061035156
2023-05-10,47.939998626708984
2023-05-11,47.63999938964844
2023-05-12,47.34000015258789
2023-05-15,47.47999954223633
2023-05-16,47.119998931884766
2023-05-17,47.0
2023-05-18,46.779998779296875
2023-05-19,46.95000076293945
2023-05-22,46.939998626708984
2023-05-23,46.560001373291016
2023-05-24,45.869998931884766
2023-05-25,45.060001373291016
2023-05-26,45.439998626708984
2023-05-30,45.459999084472656
2023-05-31,45.099998474121094
2023-06-01,45.43000030517578
2023-06-02,45.72999954223633
2023-06-05,45.599998474121094
2023-06-06,45.68000030517578
2023-06-07,45.880001068115234
2023-06-08,46.0099983215332
2023-06-09,45.970001220703125
2023-06-12,46.119998931884766
2023-06-13,46.439998626708984
2023-06-14,45.2599983215332
2023-06-15,45.40999984741211
2023-06-16,45.70000076293945
2023-06-20,45.130001068115234
2023-06-21,45.09000015258789
2023-06-22,44.9900016784668
2023-06-23,44.58000183105469
2023-06-26,44.779998779296875
2023-06-27,44.880001068115234
2023-06-28,44.88999938964844
2023-06-29,45.150001525878906
2023-06-30,45.59000015258789
2023-07-03,45.93000030517578
2023-07-05,45.540000915527344
2023-07-06,44.97999954223633
2023-07-07,44.83000183105469
2023-07-10,44.290000915527344
2023-07-11,44.310001373291016
2023-07-12,44.54999923706055
2023-07-13,45.06999969482422
2023-07-14,44.279998779296875
2023-07-17,43.709999084472656
2023-07-18,43.4900016784668
2023-07-19,43.88999938964844
2023-07-20,44.15999984741211
2023-07-21,44.439998626708984
2023-07-24,44.34000015258789
2023-07-25,43.849998474121094
2023-07-26,43.56999969482422
2023-07-27,43.13999938964844
2023-07-28,43.08000183105469
2023-07-31,43.220001220703125
2023-08-01,42.7599983215332
2023-08-02,42.08000183105469
2023-08-03,41.58000183105469
2023-08-04,42.029998779296875
2023-08-07,42.2400016784668
2023-08-08,41.79999923706055
2023-08-09,42.189998626708984
2023-08-10,42.29999923706055
2023-08-11,42.22999954223633
2023-08-14,41.790000915527344
2023-08-15,41.20000076293945
2023-08-16,40.9900016784668
2023-08-17,40.63999938964844
2023-08-18,40.689998626708984
2023-08-21,40.5
2023-08-22,40.400001525878906
2023-08-23,40.54999923706055
2023-08-24,41.369998931884766
2023-08-25,41.40999984741211
2023-08-28,42.09000015258789
2023-08-29,42.54999923706055
2023-08-30,42.61000061035156
2023-08-31,42.349998474121094
2023-09-01,41.45000076293945
2023-09-05,41.040000915527344
2023-09-06,40.619998931884766
2023-09-07,40.380001068115234
2023-09-08,40.52000045776367
2023-09-11,40.959999084472656
2023-09-12,41.15999984741211
2023-09-13,41.25
2023-09-14,40.9900016784668
2023-09-15,40.779998779296875
2023-09-18,40.779998779296875
2023-09-19,40.56999969482422
2023-09-20,40.54999923706055
2023-09-21,39.689998626708984
2023-09-22,39.83000183105469
2023-09-25,39.439998626708984
2023-09-26,38.5099983215332
2023-09-27,38.16999816894531
2023-09-28,38.20000076293945
2023-09-29,38.16999816894531
2023-10-02,36.630001068115234
2023-10-03,36.38999938964844
2023-10-04,36.5
2023-10-05,37.380001068115234
2023-10-06,37.31999969482422
2023-10-09,37.66999816894531
2023-10-10,38.02000045776367
2023-10-11,38.400001525878906
2023-10-12,37.869998931884766
2023-10-13,37.84000015258789
2023-10-16,38.58000183105469
2023-10-17,38.38999938964844
2023-10-18,37.400001525878906
2023-10-19,37.540000915527344
2023-10-20,36.93000030517578
2023-10-23,37.369998931884766
2023-10-24,37.540000915527344
2023-10-25,37.119998931884766
2023-10-26,37.130001068115234
2023-10-27,36.650001525878906
2023-10-30,37.279998779296875
2023-10-31,37.130001068115234
2023-11-01,37.86000061035156
2023-11-02,39.060001373291016
2023-11-03,39.880001068115234
2023-11-06,39.56999969482422
2023-11-07,38.939998626708984
2023-11-08,38.63999938964844
2023-11-09,38.650001525878906
2023-11-10,38.5
2023-11-13,38.54999923706055
2023-11-14,39.4900016784668
2023-11-15,39.5
2023-11-16,39.38999938964844
2023-11-17,39.5
2023-11-20,39.470001220703125
2023-11-21,39.369998931884766
2023-11-22,39.279998779296875
2023-11-24,39.68000030517578
2023-11-27,39.33000183105469
2023-11-28,39.2400016784668
2023-11-29,39.099998474121094
2023-11-30,39.38999938964844
2023-12-01,40.310001373291016
2023-12-04,40.599998474121094
2023-12-05,40.470001220703125
2023-12-06,40.689998626708984
2023-12-07,40.7599983215332
2023-12-08,40.61000061035156
2023-12-11,40.38999938964844
2023-12-12,40.22999954223633
2023-12-13,40.97999954223633
2023-12-14,40.06999969482422
2023-12-15,38.689998626708984
2023-12-18,38.54999923706055
2023-12-19,38.5099983215332
2023-12-20,38.29999923706055
2023-12-21,38.72999954223633
2023-12-22,38.77000045776367
2023-12-26,38.95000076293945
2023-12-27,38.970001220703125
2023-12-28,39.150001525878906
2023-12-29,39.380001068115234
2024-01-02,40.380001068115234
2024-01-03,40.630001068115234
2024-01-04,40.650001525878906
2024-01-05,40.790000915527344
2024-01-08,40.90999984741211
2024-01-09,40.58000183105469
2024-01-10,40.900001525878906
2024-01-11,40.689998626708984
2024-01-12,40.88999938964844
2024-01-16,41.41999816894531
2024-01-17,41.31999969482422
2024-01-18,41.5099983215332
2024-01-19,41.68000030517578
2024-01-22,40.93000030517578
2024-01-23,41.15999984741211
2024-01-24,40.66999816894531
2024-01-25,40.5
2024-01-26,40.75
2024-01-29,41.119998931884766
2024-01-30,40.77000045776367
2024-01-31,40.349998474121094
2024-02-01,40.880001068115234
2024-02-02,39.54999923706055
2024-02-05,39.0099983215332
2024-02-06,39.630001068115234
2024-02-07,39.38999938964844
2024-02-08,37.95000076293945
2024-02-09,37.529998779296875
2024-02-12,38.0
2024-02-13,37.09000015258789
2024-02-14,37.0099983215332
2024-02-15,37.279998779296875
2024-02-16,37.68000030517578
2024-02-20,37.880001068115234
2024-02-21,37.91999816894531
2024-02-22,37.61000061035156
2024-02-23,37.599998474121094
2024-02-26,37.2599983215332
2024-02-27,37.29999923706055
2024-02-28,37.150001525878906
2024-02-29,37.11000061035156
2024-03-01,36.97999954223633
2024-03-04,36.2400016784668
2024-03-05,35.900001525878906
2024-03-06,36.34000015258789
2024-03-07,36.68000030517578
2024-03-08,36.529998779296875
2024-03-11,36.45000076293945
2024-03-12,36.189998626708984
2024-03-13,35.77000045776367
2024-03-14,34.040000915527344
2024-03-15,34.400001525878906
2024-03-18,34.20000076293945
2024-03-19,34.16999816894531
2024-03-20,34.369998931884766
2024-03-21,34.16999816894531
2024-03-22,33.709999084472656
2024-03-25,33.81999969482422
2024-03-26,33.869998931884766
2024-03-27,34.2599983215332
2024-03-28,33.97999954223633
2024-04-01,33.79999923706055
2024-04-02,32.939998626708984
2024-04-03,32.97999954223633
2024-04-04,33.16999816894531
2024-04-05,32.93000030517578
2024-04-08,32.77000045776367
2024-04-09,33.16999816894531
2024-04-10,32.77000045776367
2024-04-11,32.790000915527344
2024-04-12,32.11000061035156
2024-04-15,32.400001525878906
2024-04-16,32.220001220703125
2024-04-17,32.2400016784668
2024-04-18,32.209999084472656
2024-04-19,32.59000015258789
2024-04-22,32.900001525878906
2024-04-23,33.2599983215332
2024-04-24,33.060001373291016
2024-04-25,32.88999938964844
2024-04-26,32.619998931884766
2024-04-29,32.75
2024-04-30,32.849998474121094
2024-05-01,33.2599983215332
2024-05-02,32.9900016784668
2024-05-03,33.599998474121094
2024-05-06,33.54999923706055
2024-05-07,33.459999084472656
2024-05-08,33.619998931884766
2024-05-09,33.790000915527344
2024-05-10,33.939998626708984
2024-05-13,33.939998626708984
2024-05-14,34.16999816894531
2024-05-15,34.56999969482422
2024-05-16,34.34000015258789
2024-05-17,34.34000015258789
2024-05-20,34.06999969482422
2024-05-21,33.849998474121094
2024-05-22,34.150001525878906
2024-05-23,33.790000915527344
2024-05-24,33.56999969482422
2024-05-28,33.61000061035156
2024-05-29,33.189998626708984
2024-05-30,33.65999984741211
2024-05-31,34.209999084472656
2024-06-03,34.36000061035156
2024-06-04,34.45000076293945
2024-06-05,34.5099983215332
2024-06-06,34.4900016784668
2024-06-07,34.22999954223633
2024-06-10,33.88999938964844
2024-06-11,34.060001373291016
2024-06-12,34.290000915527344
2024-06-13,33.97999954223633
2024-06-14,32.880001068115234
2024-06-17,32.63999938964844
2024-06-18,32.5
2024-06-20,32.790000915527344
2024-06-21,32.599998474121094
2024-06-24,33.2400016784668
2024-06-25,32.720001220703125
2024-06-26,32.56999969482422
2024-06-27,32.38999938964844
2024-06-28,32.369998931884766
2024-07-01,32.09000015258789
2024-07-02,31.329999923706055
2024-07-03,31.469999313354492
2024-07-05,31.6200008392334
2024-07-08,31.729999542236328
2024-07-09,31.540000915527344
2024-07-10,31.770000457763672
2024-07-11,32.27000045776367
2024-07-12,32.470001220703125
2024-07-15,32.70000076293945
2024-07-16,32.95000076293945
2024-07-17,33.369998931884766
2024-07-18,33.33000183105469
2024-07-19,33.209999084472656
2024-07-22,32.97999954223633
2024-07-23,32.88999938964844
2024-07-24,33.15999984741211
2024-07-25,33.16999816894531
2024-07-26,33.36000061035156
2024-07-29,33.27000045776367
2024-07-30,33.560001373291016
2024-07-31,33.72999954223633
2024-08-01,33.93000030517578
2024-08-02,34.33000183105469
2024-08-05,33.93000030517578
2024-08-06,35.0
2024-08-07,34.849998474121094
2024-08-08,35.02000045776367
2024-08-09,34.9900016784668
2024-08-12,34.81999969482422
2024-08-13,34.47999954223633
2024-08-14,34.2599983215332
2024-08-15,34.310001373291016
2024-08-16,34.310001373291016
2024-08-19,34.36000061035156
2024-08-20,34.529998779296875
2024-08-21,34.619998931884766
2024-08-22,34.54999923706055
2024-08-23,34.970001220703125
2024-08-26,35.13999938964844
2024-08-27,35.220001220703125
2024-08-28,35.0099983215332
2024-08-29,34.88999938964844
2024-08-30,35.0
2024-09-03,35.31999969482422
2024-09-04,35.880001068115234
2024-09-05,35.95000076293945
2024-09-06,35.75
2024-09-09,36.08000183105469
2024-09-10,35.29999923706055
2024-09-11,35.189998626708984
2024-09-12,35.2599983215332
2024-09-13,35.400001525878906
2024-09-16,34.380001068115234
2024-09-17,34.5099983215332
2024-09-18,35.61000061035156
2024-09-19,35.189998626708984
2024-09-20,35.040000915527344
2024-09-23,35.099998474121094
2024-09-24,35.130001068115234
2024-09-25,34.900001525878906
2024-09-26,34.83000183105469
2024-09-27,35.189998626708984
2024-09-30,34.79999923706055
2024-10-01,34.83000183105469
2024-10-02,34.439998626708984
2024-10-03,33.84000015258789
2024-10-04,33.709999084472656
2024-10-07,33.529998779296875
2024-10-08,33.5099983215332
2024-10-09,33.310001373291016
2024-10-10,32.86000061035156
2024-10-11,33.02000045776367
2024-10-14,32.560001373291016
2024-10-15,33.40999984741211
2024-10-16,33.47999954223633
2024-10-17,33.4900016784668
2024-10-18,33.540000915527344
2024-10-21,33.38999938964844
2024-10-22,33.31999969482422
2024-10-23,33.209999084472656
2024-10-24,33.13999938964844
2024-10-25,32.790000915527344
2024-10-28,32.689998626708984
2024-10-29,32.459999084472656
2024-10-30,32.2400016784668
2024-10-31,32.2599983215332
2024-11-01,32.099998474121094
2024-11-04,29.1200008392334
2024-11-05,28.84000015258789
2024-11-06,28.739999771118164
2024-11-07,28.06999969482422
2024-11-08,28.3700008392334
2024-11-11,27.850000381469727
2024-11-12,27.690000534057617
2024-11-13,27.209999084472656
2024-11-14,26.84000015258789
2024-11-15,26.81999969482422
2024-11-18,27.229999542236328
2024-11-19,27.309999465942383
2024-11-20,27.0
2024-11-21,26.68000030517578
