Date,BEKE
2022-08-11,15.0600004196167
2022-08-12,16.420000076293945
2022-08-15,16.190000534057617
2022-08-16,15.930000305175781
2022-08-17,16.18000030517578
2022-08-18,15.979999542236328
2022-08-19,15.380000114440918
2022-08-22,15.670000076293945
2022-08-23,16.829999923706055
2022-08-24,17.350000381469727
2022-08-25,18.0
2022-08-26,18.200000762939453
2022-08-29,17.65999984741211
2022-08-30,17.809999465942383
2022-08-31,18.040000915527344
2022-09-01,17.350000381469727
2022-09-02,16.420000076293945
2022-09-06,16.829999923706055
2022-09-07,17.799999237060547
2022-09-08,17.40999984741211
2022-09-09,18.030000686645508
2022-09-12,18.299999237060547
2022-09-13,17.969999313354492
2022-09-14,18.260000228881836
2022-09-15,18.450000762939453
2022-09-16,17.56999969482422
2022-09-19,18.09000015258789
2022-09-20,18.049999237060547
2022-09-21,16.940000534057617
2022-09-22,16.760000228881836
2022-09-23,16.299999237060547
2022-09-26,16.549999237060547
2022-09-27,16.59000015258789
2022-09-28,16.90999984741211
2022-09-29,16.260000228881836
2022-09-30,17.520000457763672
2022-10-03,17.1200008392334
2022-10-04,18.0
2022-10-05,17.81999969482422
2022-10-06,17.149999618530273
2022-10-07,16.360000610351562
2022-10-10,14.800000190734863
2022-10-11,14.140000343322754
2022-10-12,14.010000228881836
2022-10-13,13.050000190734863
2022-10-14,12.279999732971191
2022-10-17,12.680000305175781
2022-10-18,12.180000305175781
2022-10-19,11.199999809265137
2022-10-20,11.539999961853027
2022-10-21,11.649999618530273
2022-10-24,9.770000457763672
2022-10-25,10.369999885559082
2022-10-26,11.079999923706055
2022-10-27,11.109999656677246
2022-10-28,10.300000190734863
2022-10-31,10.180000305175781
2022-11-01,10.609999656677246
2022-11-02,10.920000076293945
2022-11-03,10.779999732971191
2022-11-04,11.680000305175781
2022-11-07,11.529999732971191
2022-11-08,11.369999885559082
2022-11-09,10.40999984741211
2022-11-10,11.34000015258789
2022-11-11,13.529999732971191
2022-11-14,14.0
2022-11-15,14.930000305175781
2022-11-16,14.84000015258789
2022-11-17,15.539999961853027
2022-11-18,14.8100004196167
2022-11-21,14.710000038146973
2022-11-22,14.069999694824219
2022-11-23,14.850000381469727
2022-11-25,14.289999961853027
2022-11-28,14.6899995803833
2022-11-29,15.109999656677246
2022-11-30,16.920000076293945
2022-12-01,16.700000762939453
2022-12-02,17.610000610351562
2022-12-05,16.43000030517578
2022-12-06,17.030000686645508
2022-12-07,16.0
2022-12-08,15.949999809265137
2022-12-09,15.390000343322754
2022-12-12,14.6899995803833
2022-12-13,14.619999885559082
2022-12-14,14.399999618530273
2022-12-15,14.289999961853027
2022-12-16,14.460000038146973
2022-12-19,14.609999656677246
2022-12-20,14.630000114440918
2022-12-21,14.819999694824219
2022-12-22,14.890000343322754
2022-12-23,14.09000015258789
2022-12-27,14.829999923706055
2022-12-28,14.270000457763672
2022-12-29,14.25
2022-12-30,13.960000038146973
2023-01-03,14.8100004196167
2023-01-04,16.260000228881836
2023-01-05,17.520000457763672
2023-01-06,17.799999237060547
2023-01-09,17.90999984741211
2023-01-10,18.170000076293945
2023-01-11,18.170000076293945
2023-01-12,18.829999923706055
2023-01-13,19.65999984741211
2023-01-17,19.350000381469727
2023-01-18,18.940000534057617
2023-01-19,19.149999618530273
2023-01-20,19.1299991607666
2023-01-23,18.829999923706055
2023-01-24,18.440000534057617
2023-01-25,18.360000610351562
2023-01-26,18.90999984741211
2023-01-27,18.790000915527344
2023-01-30,18.440000534057617
2023-01-31,18.34000015258789
2023-02-01,19.280000686645508
2023-02-02,19.1200008392334
2023-02-03,18.93000030517578
2023-02-06,18.239999771118164
2023-02-07,19.139999389648438
2023-02-08,18.889999389648438
2023-02-09,19.530000686645508
2023-02-10,19.209999084472656
2023-02-13,20.299999237060547
2023-02-14,19.90999984741211
2023-02-15,19.399999618530273
2023-02-16,19.489999771118164
2023-02-17,18.600000381469727
2023-02-21,18.959999084472656
2023-02-22,19.190000534057617
2023-02-23,18.850000381469727
2023-02-24,17.600000381469727
2023-02-27,18.1200008392334
2023-02-28,18.25
2023-03-01,19.200000762939453
2023-03-02,19.600000381469727
2023-03-03,19.770000457763672
2023-03-06,19.040000915527344
2023-03-07,18.450000762939453
2023-03-08,18.209999084472656
2023-03-09,16.84000015258789
2023-03-10,17.049999237060547
2023-03-13,17.450000762939453
2023-03-14,17.600000381469727
2023-03-15,17.209999084472656
2023-03-16,18.110000610351562
2023-03-17,18.979999542236328
2023-03-20,18.389999389648438
2023-03-21,18.81999969482422
2023-03-22,18.0
2023-03-23,18.799999237060547
2023-03-24,18.360000610351562
2023-03-27,17.649999618530273
2023-03-28,17.969999313354492
2023-03-29,17.93000030517578
2023-03-30,18.81999969482422
2023-03-31,18.84000015258789
2023-04-03,19.469999313354492
2023-04-04,19.25
2023-04-05,18.649999618530273
2023-04-06,18.8799991607666
2023-04-10,18.8700008392334
2023-04-11,18.049999237060547
2023-04-12,17.149999618530273
2023-04-13,17.56999969482422
2023-04-14,17.059999465942383
2023-04-17,18.149999618530273
2023-04-18,18.399999618530273
2023-04-19,18.149999618530273
2023-04-20,17.829999923706055
2023-04-21,17.489999771118164
2023-04-24,16.459999084472656
2023-04-25,15.8100004196167
2023-04-26,15.5600004196167
2023-04-27,15.699999809265137
2023-04-28,15.6899995803833
2023-05-01,15.880000114440918
2023-05-02,15.15999984741211
2023-05-03,15.399999618530273
2023-05-04,15.8100004196167
2023-05-05,16.030000686645508
2023-05-08,15.949999809265137
2023-05-09,15.850000381469727
2023-05-10,16.079999923706055
2023-05-11,16.65999984741211
2023-05-12,16.450000762939453
2023-05-15,17.100000381469727
2023-05-16,16.850000381469727
2023-05-17,16.299999237060547
2023-05-18,14.970000267028809
2023-05-19,14.819999694824219
2023-05-22,15.25
2023-05-23,15.510000228881836
2023-05-24,15.229999542236328
2023-05-25,15.180000305175781
2023-05-26,15.399999618530273
2023-05-30,14.399999618530273
2023-05-31,14.239999771118164
2023-06-01,15.109999656677246
2023-06-02,16.110000610351562
2023-06-05,15.9399995803833
2023-06-06,16.690000534057617
2023-06-07,17.010000228881836
2023-06-08,17.1200008392334
2023-06-09,16.700000762939453
2023-06-12,16.079999923706055
2023-06-13,16.350000381469727
2023-06-14,16.760000228881836
2023-06-15,17.079999923706055
2023-06-16,16.979999542236328
2023-06-20,15.449999809265137
2023-06-21,15.020000457763672
2023-06-22,15.079999923706055
2023-06-23,14.9399995803833
2023-06-26,15.050000190734863
2023-06-27,15.300000190734863
2023-06-28,14.989999771118164
2023-06-29,14.960000038146973
2023-06-30,14.850000381469727
2023-07-03,15.0
2023-07-05,14.680000305175781
2023-07-06,14.1899995803833
2023-07-07,14.3100004196167
2023-07-10,14.25
2023-07-11,14.880000114440918
2023-07-12,15.220000267028809
2023-07-13,15.960000038146973
2023-07-14,15.109999656677246
2023-07-17,14.989999771118164
2023-07-18,14.359999656677246
2023-07-19,14.890000343322754
2023-07-20,15.010000228881836
2023-07-21,14.819999694824219
2023-07-24,15.84000015258789
2023-07-25,16.149999618530273
2023-07-26,17.489999771118164
2023-07-27,17.3799991607666
2023-07-28,17.989999771118164
2023-07-31,17.420000076293945
2023-08-01,17.59000015258789
2023-08-02,16.68000030517578
2023-08-03,17.790000915527344
2023-08-04,17.719999313354492
2023-08-07,17.290000915527344
2023-08-08,16.75
2023-08-09,16.610000610351562
2023-08-10,16.700000762939453
2023-08-11,16.260000228881836
2023-08-14,16.299999237060547
2023-08-15,15.630000114440918
2023-08-16,15.529999732971191
2023-08-17,15.130000114440918
2023-08-18,14.760000228881836
2023-08-21,14.380000114440918
2023-08-22,14.119999885559082
2023-08-23,14.029999732971191
2023-08-24,14.359999656677246
2023-08-25,14.319999694824219
2023-08-28,14.75
2023-08-29,15.829999923706055
2023-08-30,15.65999984741211
2023-08-31,17.200000762939453
2023-09-01,18.5
2023-09-05,17.899999618530273
2023-09-06,17.90999984741211
2023-09-07,16.959999084472656
2023-09-08,16.65999984741211
2023-09-11,16.920000076293945
2023-09-12,16.1299991607666
2023-09-13,16.049999237060547
2023-09-14,16.200000762939453
2023-09-15,15.550000190734863
2023-09-18,15.720000267028809
2023-09-19,15.800000190734863
2023-09-20,16.15999984741211
2023-09-21,15.800000190734863
2023-09-22,16.350000381469727
2023-09-25,15.529999732971191
2023-09-26,15.0
2023-09-27,15.539999961853027
2023-09-28,15.5
2023-09-29,15.520000457763672
2023-10-02,15.5
2023-10-03,15.4399995803833
2023-10-04,15.329999923706055
2023-10-05,15.25
2023-10-06,15.829999923706055
2023-10-09,15.430000305175781
2023-10-10,16.3799991607666
2023-10-11,16.899999618530273
2023-10-12,16.479999542236328
2023-10-13,15.869999885559082
2023-10-16,15.890000343322754
2023-10-17,15.5600004196167
2023-10-18,15.170000076293945
2023-10-19,14.850000381469727
2023-10-20,14.890000343322754
2023-10-23,15.119999885559082
2023-10-24,15.720000267028809
2023-10-25,15.300000190734863
2023-10-26,15.300000190734863
2023-10-27,15.510000228881836
2023-10-30,15.399999618530273
2023-10-31,14.710000038146973
2023-11-01,14.8100004196167
2023-11-02,14.859999656677246
2023-11-03,15.260000228881836
2023-11-06,15.170000076293945
2023-11-07,14.739999771118164
2023-11-08,14.890000343322754
2023-11-09,14.569999694824219
2023-11-10,14.84000015258789
2023-11-13,14.779999732971191
2023-11-14,14.970000267028809
2023-11-15,15.859999656677246
2023-11-16,15.479999542236328
2023-11-17,15.289999961853027
2023-11-20,15.880000114440918
2023-11-21,15.5
2023-11-22,15.699999809265137
2023-11-24,16.09000015258789
2023-11-27,15.789999961853027
2023-11-28,15.960000038146973
2023-11-29,15.949999809265137
2023-11-30,15.930000305175781
2023-12-01,15.760000228881836
2023-12-04,15.640000343322754
2023-12-05,15.3100004196167
2023-12-06,15.399999618530273
2023-12-07,15.0600004196167
2023-12-08,15.100000381469727
2023-12-11,15.180000305175781
2023-12-12,15.430000305175781
2023-12-13,15.270000457763672
2023-12-14,15.600000381469727
2023-12-15,15.6899995803833
2023-12-18,15.270000457763672
2023-12-19,15.670000076293945
2023-12-20,15.0600004196167
2023-12-21,15.59000015258789
2023-12-22,15.59000015258789
2023-12-26,15.529999732971191
2023-12-27,15.75
2023-12-28,16.229999542236328
2023-12-29,16.209999084472656
2024-01-02,15.720000267028809
2024-01-03,15.890000343322754
2024-01-04,15.5
2024-01-05,15.239999771118164
2024-01-08,14.970000267028809
2024-01-09,14.859999656677246
2024-01-10,14.739999771118164
2024-01-11,14.739999771118164
2024-01-12,14.640000343322754
2024-01-16,14.210000038146973
2024-01-17,13.829999923706055
2024-01-18,13.640000343322754
2024-01-19,13.539999961853027
2024-01-22,13.34000015258789
2024-01-23,13.930000305175781
2024-01-24,14.390000343322754
2024-01-25,14.430000305175781
2024-01-26,14.300000190734863
2024-01-29,14.449999809265137
2024-01-30,14.0600004196167
2024-01-31,14.170000076293945
2024-02-01,14.229999542236328
2024-02-02,13.829999923706055
2024-02-05,13.149999618530273
2024-02-06,13.699999809265137
2024-02-07,13.510000228881836
2024-02-08,13.40999984741211
2024-02-09,13.380000114440918
2024-02-12,13.609999656677246
2024-02-13,13.399999618530273
2024-02-14,13.779999732971191
2024-02-15,13.819999694824219
2024-02-16,14.109999656677246
2024-02-20,13.90999984741211
2024-02-21,14.149999618530273
2024-02-22,14.100000381469727
2024-02-23,14.140000343322754
2024-02-26,13.960000038146973
2024-02-27,14.109999656677246
2024-02-28,13.630000114440918
2024-02-29,13.59000015258789
2024-03-01,13.279999732971191
2024-03-04,12.789999961853027
2024-03-05,12.510000228881836
2024-03-06,12.75
2024-03-07,12.59000015258789
2024-03-08,12.609999656677246
2024-03-11,13.079999923706055
2024-03-12,14.5
2024-03-13,14.380000114440918
2024-03-14,14.020000457763672
2024-03-15,14.029999732971191
2024-03-18,14.109999656677246
2024-03-19,14.170000076293945
2024-03-20,14.260000228881836
2024-03-21,14.029999732971191
2024-03-22,13.640000343322754
2024-03-25,13.949999809265137
2024-03-26,14.079999923706055
2024-03-27,13.710000038146973
2024-03-28,13.729999542236328
2024-04-01,14.329999923706055
2024-04-02,14.239999771118164
2024-04-03,14.329999923706055
2024-04-04,14.010000228881836
2024-04-05,13.960000038146973
2024-04-08,14.239999771118164
2024-04-09,14.430000305175781
2024-04-10,14.539999961853027
2024-04-11,14.180000305175781
2024-04-12,13.15999984741211
2024-04-15,12.949999809265137
2024-04-16,12.899999618530273
2024-04-17,12.880000114440918
2024-04-18,12.75
2024-04-19,12.579999923706055
2024-04-22,13.069999694824219
2024-04-23,13.609999656677246
2024-04-24,13.729999542236328
2024-04-25,13.8100004196167
2024-04-26,14.829999923706055
2024-04-29,15.350000381469727
2024-04-30,15.119999885559082
2024-05-01,14.949999809265137
2024-05-02,16.84000015258789
2024-05-03,17.469999313354492
2024-05-06,17.0
2024-05-07,16.760000228881836
2024-05-08,16.469999313354492
2024-05-09,16.93000030517578
2024-05-10,17.100000381469727
2024-05-13,17.739999771118164
2024-05-14,17.84000015258789
2024-05-15,18.15999984741211
2024-05-16,19.139999389648438
2024-05-17,19.469999313354492
2024-05-20,19.049999237060547
2024-05-21,18.90999984741211
2024-05-22,18.8700008392334
2024-05-23,16.989999771118164
2024-05-24,16.65999984741211
2024-05-28,16.969999313354492
2024-05-29,16.8799991607666
2024-05-30,17.110000610351562
2024-05-31,16.969999313354492
2024-06-03,16.969999313354492
2024-06-04,16.450000762939453
2024-06-05,16.1200008392334
2024-06-06,16.219999313354492
2024-06-07,15.920000076293945
2024-06-10,15.920000076293945
2024-06-11,15.670000076293945
2024-06-12,15.970000267028809
2024-06-13,15.819999694824219
2024-06-14,15.710000038146973
2024-06-17,15.369999885559082
2024-06-18,15.539999961853027
2024-06-20,15.579999923706055
2024-06-21,15.489999771118164
2024-06-24,15.359999656677246
2024-06-25,15.270000457763672
2024-06-26,15.170000076293945
2024-06-27,14.609999656677246
2024-06-28,14.149999618530273
2024-07-01,14.779999732971191
2024-07-02,15.050000190734863
2024-07-03,15.8100004196167
2024-07-05,15.34000015258789
2024-07-08,14.729999542236328
2024-07-09,15.15999984741211
2024-07-10,15.489999771118164
2024-07-11,15.319999694824219
2024-07-12,15.630000114440918
2024-07-15,14.75
2024-07-16,14.800000190734863
2024-07-17,14.380000114440918
2024-07-18,14.300000190734863
2024-07-19,14.119999885559082
2024-07-22,14.319999694824219
2024-07-23,13.829999923706055
2024-07-24,13.640000343322754
2024-07-25,13.520000457763672
2024-07-26,13.789999961853027
2024-07-29,13.930000305175781
2024-07-30,13.510000228881836
2024-07-31,13.850000381469727
2024-08-01,13.399999618530273
2024-08-02,13.289999961853027
2024-08-05,13.539999961853027
2024-08-06,13.609999656677246
2024-08-07,13.229999542236328
2024-08-08,14.0
2024-08-09,14.029999732971191
2024-08-12,14.800000190734863
2024-08-13,14.760000228881836
2024-08-14,14.949999809265137
2024-08-15,15.170000076293945
2024-08-16,14.880000114440918
2024-08-19,15.229999542236328
2024-08-20,14.609999656677246
2024-08-21,14.770000457763672
2024-08-22,14.880000114440918
2024-08-23,15.100000381469727
2024-08-26,14.850000381469727
2024-08-27,14.529999732971191
2024-08-28,13.890000343322754
2024-08-29,14.4399995803833
2024-08-30,14.84000015258789
2024-09-03,14.670000076293945
2024-09-04,14.720000267028809
2024-09-05,14.84000015258789
2024-09-06,14.609999656677246
2024-09-09,14.520000457763672
2024-09-10,14.199999809265137
2024-09-11,14.109999656677246
2024-09-12,13.59000015258789
2024-09-13,13.390000343322754
2024-09-16,13.359999656677246
2024-09-17,13.779999732971191
2024-09-18,14.039999961853027
2024-09-19,15.220000267028809
2024-09-20,14.369999885559082
2024-09-23,15.449999809265137
2024-09-24,16.93000030517578
2024-09-25,16.350000381469727
2024-09-26,19.690000534057617
2024-09-27,20.0
2024-09-30,19.90999984741211
2024-10-01,23.3799991607666
2024-10-02,24.56999969482422
2024-10-03,25.709999084472656
2024-10-04,25.799999237060547
2024-10-07,24.290000915527344
2024-10-08,22.260000228881836
2024-10-09,21.610000610351562
2024-10-10,21.559999465942383
2024-10-11,22.40999984741211
2024-10-14,22.309999465942383
2024-10-15,20.950000762939453
2024-10-16,21.93000030517578
2024-10-17,19.469999313354492
2024-10-18,21.100000381469727
2024-10-21,20.530000686645508
2024-10-22,20.84000015258789
2024-10-23,20.649999618530273
2024-10-24,20.43000030517578
2024-10-25,20.780000686645508
2024-10-28,22.079999923706055
2024-10-29,22.15999984741211
2024-10-30,22.170000076293945
2024-10-31,21.93000030517578
2024-11-01,22.09000015258789
2024-11-04,22.170000076293945
2024-11-05,22.600000381469727
2024-11-06,22.489999771118164
2024-11-07,23.5
2024-11-08,20.989999771118164
2024-11-11,21.219999313354492
2024-11-12,20.399999618530273
2024-11-13,19.979999542236328
2024-11-14,19.360000610351562
2024-11-15,19.520000457763672
2024-11-18,20.549999237060547
2024-11-19,20.6299991607666
2024-11-20,20.229999542236328
2024-11-21,19.979999542236328
