Date,CRBG
2023-03-21,16.68000030517578
2023-03-22,15.630000114440918
2023-03-23,14.75
2023-03-24,14.5600004196167
2023-03-27,15.220000267028809
2023-03-28,15.289999961853027
2023-03-29,15.710000038146973
2023-03-30,15.90999984741211
2023-03-31,16.020000457763672
2023-04-03,15.5600004196167
2023-04-04,15.34000015258789
2023-04-05,15.680000305175781
2023-04-06,15.9399995803833
2023-04-10,15.819999694824219
2023-04-11,15.9399995803833
2023-04-12,16.0
2023-04-13,16.25
2023-04-14,16.15999984741211
2023-04-17,16.670000076293945
2023-04-18,16.670000076293945
2023-04-19,17.0
2023-04-20,16.559999465942383
2023-04-21,16.639999389648438
2023-04-24,16.81999969482422
2023-04-25,16.209999084472656
2023-04-26,16.010000228881836
2023-04-27,16.579999923706055
2023-04-28,16.860000610351562
2023-05-01,16.829999923706055
2023-05-02,16.110000610351562
2023-05-03,16.040000915527344
2023-05-04,15.390000343322754
2023-05-05,16.639999389648438
2023-05-08,16.729999542236328
2023-05-09,16.799999237060547
2023-05-10,16.59000015258789
2023-05-11,16.739999771118164
2023-05-12,16.290000915527344
2023-05-15,16.639999389648438
2023-05-16,16.549999237060547
2023-05-17,17.239999771118164
2023-05-18,16.940000534057617
2023-05-19,16.989999771118164
2023-05-22,17.239999771118164
2023-05-23,17.469999313354492
2023-05-24,16.979999542236328
2023-05-25,17.239999771118164
2023-05-26,16.989999771118164
2023-05-30,17.18000030517578
2023-05-31,16.6200008392334
2023-06-01,17.09000015258789
2023-06-02,18.059999465942383
2023-06-05,17.690000534057617
2023-06-06,17.219999313354492
2023-06-07,16.59000015258789
2023-06-08,16.889999389648438
2023-06-09,16.65999984741211
2023-06-12,16.719999313354492
2023-06-13,17.15999984741211
2023-06-14,17.059999465942383
2023-06-15,16.709999084472656
2023-06-16,16.469999313354492
2023-06-20,16.530000686645508
2023-06-21,16.40999984741211
2023-06-22,16.56999969482422
2023-06-23,16.760000228881836
2023-06-26,16.860000610351562
2023-06-27,17.209999084472656
2023-06-28,17.25
2023-06-29,17.68000030517578
2023-06-30,17.65999984741211
2023-07-03,17.790000915527344
2023-07-05,17.979999542236328
2023-07-06,17.739999771118164
2023-07-07,18.020000457763672
2023-07-10,18.15999984741211
2023-07-11,18.700000762939453
2023-07-12,18.56999969482422
2023-07-13,18.989999771118164
2023-07-14,18.639999389648438
2023-07-17,18.780000686645508
2023-07-18,19.200000762939453
2023-07-19,19.34000015258789
2023-07-20,19.299999237060547
2023-07-21,19.219999313354492
2023-07-24,19.350000381469727
2023-07-25,19.18000030517578
2023-07-26,19.270000457763672
2023-07-27,18.81999969482422
2023-07-28,18.920000076293945
2023-07-31,18.709999084472656
2023-08-01,18.739999771118164
2023-08-02,18.969999313354492
2023-08-03,19.479999542236328
2023-08-04,19.489999771118164
2023-08-07,19.65999984741211
2023-08-08,19.389999389648438
2023-08-09,18.450000762939453
2023-08-10,18.139999389648438
2023-08-11,18.31999969482422
2023-08-14,18.3700008392334
2023-08-15,17.829999923706055
2023-08-16,17.899999618530273
2023-08-17,17.68000030517578
2023-08-18,17.920000076293945
2023-08-21,17.850000381469727
2023-08-22,17.479999542236328
2023-08-23,17.75
2023-08-24,17.860000610351562
2023-08-25,17.639999389648438
2023-08-28,17.90999984741211
2023-08-29,17.75
2023-08-30,17.75
2023-08-31,17.829999923706055
2023-09-01,18.049999237060547
2023-09-05,18.040000915527344
2023-09-06,18.190000534057617
2023-09-07,17.920000076293945
2023-09-08,18.200000762939453
2023-09-11,18.3700008392334
2023-09-12,18.709999084472656
2023-09-13,18.31999969482422
2023-09-14,18.600000381469727
2023-09-15,18.760000228881836
2023-09-18,18.649999618530273
2023-09-19,18.829999923706055
2023-09-20,19.1200008392334
2023-09-21,18.920000076293945
2023-09-22,19.43000030517578
2023-09-25,20.170000076293945
2023-09-26,19.639999389648438
2023-09-27,19.690000534057617
2023-09-28,19.829999923706055
2023-09-29,19.75
2023-10-02,19.940000534057617
2023-10-03,19.56999969482422
2023-10-04,19.139999389648438
2023-10-05,19.649999618530273
2023-10-06,20.020000457763672
2023-10-09,20.360000610351562
2023-10-10,20.6299991607666
2023-10-11,20.739999771118164
2023-10-12,20.559999465942383
2023-10-13,20.6200008392334
2023-10-16,21.100000381469727
2023-10-17,21.600000381469727
2023-10-18,21.600000381469727
2023-10-19,21.200000762939453
2023-10-20,20.649999618530273
2023-10-23,20.489999771118164
2023-10-24,20.729999542236328
2023-10-25,19.90999984741211
2023-10-26,20.209999084472656
2023-10-27,19.93000030517578
2023-10-30,20.1299991607666
2023-10-31,20.0
2023-11-01,20.969999313354492
2023-11-02,21.709999084472656
2023-11-03,21.079999923706055
2023-11-06,20.479999542236328
2023-11-07,20.360000610351562
2023-11-08,20.18000030517578
2023-11-09,19.969999313354492
2023-11-10,19.469999313354492
2023-11-13,19.600000381469727
2023-11-14,19.690000534057617
2023-11-15,19.670000076293945
2023-11-16,19.459999084472656
2023-11-17,19.459999084472656
2023-11-20,19.670000076293945
2023-11-21,20.0
2023-11-22,20.610000610351562
2023-11-24,20.75
2023-11-27,20.809999465942383
2023-11-28,20.979999542236328
2023-11-29,20.850000381469727
2023-11-30,21.030000686645508
2023-12-01,20.40999984741211
2023-12-04,20.559999465942383
2023-12-05,20.139999389648438
2023-12-06,20.1200008392334
2023-12-07,20.149999618530273
2023-12-08,20.350000381469727
2023-12-11,20.510000228881836
2023-12-12,20.809999465942383
2023-12-13,21.43000030517578
2023-12-14,21.75
2023-12-15,22.079999923706055
2023-12-18,21.799999237060547
2023-12-19,22.06999969482422
2023-12-20,21.600000381469727
2023-12-21,21.690000534057617
2023-12-22,21.59000015258789
2023-12-26,21.719999313354492
2023-12-27,21.719999313354492
2023-12-28,21.809999465942383
2023-12-29,21.65999984741211
2024-01-02,22.040000915527344
2024-01-03,22.010000228881836
2024-01-04,22.559999465942383
2024-01-05,23.270000457763672
2024-01-08,23.469999313354492
2024-01-09,23.559999465942383
2024-01-10,23.899999618530273
2024-01-11,23.979999542236328
2024-01-12,24.170000076293945
2024-01-16,24.389999389648438
2024-01-17,24.139999389648438
2024-01-18,23.899999618530273
2024-01-19,24.280000686645508
2024-01-22,24.43000030517578
2024-01-23,24.469999313354492
2024-01-24,24.559999465942383
2024-01-25,24.780000686645508
2024-01-26,24.68000030517578
2024-01-29,24.440000534057617
2024-01-30,24.6299991607666
2024-01-31,24.170000076293945
2024-02-01,23.399999618530273
2024-02-02,23.670000076293945
2024-02-05,23.489999771118164
2024-02-06,23.34000015258789
2024-02-07,23.420000076293945
2024-02-08,23.3799991607666
2024-02-09,23.510000228881836
2024-02-12,23.760000228881836
2024-02-13,23.690000534057617
2024-02-14,24.56999969482422
2024-02-15,25.030000686645508
2024-02-16,25.350000381469727
2024-02-20,25.34000015258789
2024-02-21,25.219999313354492
2024-02-22,25.229999542236328
2024-02-23,25.110000610351562
2024-02-26,24.56999969482422
2024-02-27,24.739999771118164
2024-02-28,24.43000030517578
2024-02-29,24.829999923706055
2024-03-01,24.5
2024-03-04,24.049999237060547
2024-03-05,24.600000381469727
2024-03-06,23.780000686645508
2024-03-07,24.299999237060547
2024-03-08,24.489999771118164
2024-03-11,24.670000076293945
2024-03-12,25.020000457763672
2024-03-13,24.93000030517578
2024-03-14,25.5
2024-03-15,25.40999984741211
2024-03-18,25.790000915527344
2024-03-19,25.8700008392334
2024-03-20,27.229999542236328
2024-03-21,27.530000686645508
2024-03-22,27.540000915527344
2024-03-25,28.389999389648438
2024-03-26,28.149999618530273
2024-03-27,28.149999618530273
2024-03-28,28.729999542236328
2024-04-01,28.309999465942383
2024-04-02,28.329999923706055
2024-04-03,28.950000762939453
2024-04-04,28.100000381469727
2024-04-05,28.68000030517578
2024-04-08,28.309999465942383
2024-04-09,27.209999084472656
2024-04-10,27.360000610351562
2024-04-11,27.290000915527344
2024-04-12,26.780000686645508
2024-04-15,26.65999984741211
2024-04-16,26.809999465942383
2024-04-17,26.3700008392334
2024-04-18,26.549999237060547
2024-04-19,26.979999542236328
2024-04-22,27.079999923706055
2024-04-23,27.329999923706055
2024-04-24,27.15999984741211
2024-04-25,26.68000030517578
2024-04-26,26.75
2024-04-29,26.899999618530273
2024-04-30,26.559999465942383
2024-05-01,26.760000228881836
2024-05-02,28.1200008392334
2024-05-03,28.68000030517578
2024-05-06,29.219999313354492
2024-05-07,30.040000915527344
2024-05-08,30.81999969482422
2024-05-09,30.25
2024-05-10,29.549999237060547
2024-05-13,29.010000228881836
2024-05-14,29.940000534057617
2024-05-15,30.15999984741211
2024-05-16,32.5099983215332
2024-05-17,31.299999237060547
2024-05-20,30.729999542236328
2024-05-21,31.010000228881836
2024-05-22,31.100000381469727
2024-05-23,30.34000015258789
2024-05-24,30.6200008392334
2024-05-28,29.860000610351562
2024-05-29,29.469999313354492
2024-05-30,29.639999389648438
2024-05-31,29.170000076293945
2024-06-03,29.420000076293945
2024-06-04,28.860000610351562
2024-06-05,29.540000915527344
2024-06-06,28.920000076293945
2024-06-07,28.899999618530273
2024-06-10,29.290000915527344
2024-06-11,28.90999984741211
2024-06-12,29.040000915527344
2024-06-13,29.010000228881836
2024-06-14,28.350000381469727
2024-06-17,28.799999237060547
2024-06-18,29.15999984741211
2024-06-20,29.700000762939453
2024-06-21,29.65999984741211
2024-06-24,29.549999237060547
2024-06-25,29.329999923706055
2024-06-26,29.1200008392334
2024-06-27,29.110000610351562
2024-06-28,29.1200008392334
2024-07-01,29.1200008392334
2024-07-02,29.59000015258789
2024-07-03,29.350000381469727
2024-07-05,28.75
2024-07-08,29.030000686645508
2024-07-09,29.489999771118164
2024-07-10,29.950000762939453
2024-07-11,29.940000534057617
2024-07-12,29.440000534057617
2024-07-15,29.899999618530273
2024-07-16,30.1200008392334
2024-07-17,29.559999465942383
2024-07-18,29.670000076293945
2024-07-19,29.270000457763672
2024-07-22,29.670000076293945
2024-07-23,29.65999984741211
2024-07-24,29.0
2024-07-25,29.290000915527344
2024-07-26,29.799999237060547
2024-07-29,29.729999542236328
2024-07-30,29.75
2024-07-31,29.549999237060547
2024-08-01,27.709999084472656
2024-08-02,26.209999084472656
2024-08-05,24.899999618530273
2024-08-06,25.1299991607666
2024-08-07,25.020000457763672
2024-08-08,25.899999618530273
2024-08-09,26.260000228881836
2024-08-12,26.25
2024-08-13,26.81999969482422
2024-08-14,27.010000228881836
2024-08-15,27.920000076293945
2024-08-16,28.299999237060547
2024-08-19,28.3700008392334
2024-08-20,27.770000457763672
2024-08-21,28.1200008392334
2024-08-22,28.329999923706055
2024-08-23,28.729999542236328
2024-08-26,28.65999984741211
2024-08-27,28.8700008392334
2024-08-28,28.889999389648438
2024-08-29,28.889999389648438
2024-08-30,29.559999465942383
2024-09-03,28.81999969482422
2024-09-04,28.479999542236328
2024-09-05,27.6299991607666
2024-09-06,26.809999465942383
2024-09-09,27.010000228881836
2024-09-10,26.610000610351562
2024-09-11,26.809999465942383
2024-09-12,27.510000228881836
2024-09-13,27.40999984741211
2024-09-16,27.18000030517578
2024-09-17,26.950000762939453
2024-09-18,27.020000457763672
2024-09-19,27.979999542236328
2024-09-20,27.8799991607666
2024-09-23,28.59000015258789
2024-09-24,28.799999237060547
2024-09-25,28.3700008392334
2024-09-26,28.950000762939453
2024-09-27,28.899999618530273
2024-09-30,29.15999984741211
2024-10-01,28.600000381469727
2024-10-02,28.280000686645508
2024-10-03,28.6200008392334
2024-10-04,29.969999313354492
2024-10-07,29.84000015258789
2024-10-08,29.489999771118164
2024-10-09,29.799999237060547
2024-10-10,29.969999313354492
2024-10-11,30.329999923706055
2024-10-14,30.639999389648438
2024-10-15,30.559999465942383
2024-10-16,31.06999969482422
2024-10-17,31.719999313354492
2024-10-18,31.709999084472656
2024-10-21,31.469999313354492
2024-10-22,31.25
2024-10-23,31.450000762939453
2024-10-24,31.8799991607666
2024-10-25,31.549999237060547
2024-10-28,32.029998779296875
2024-10-29,32.0
2024-10-30,32.08000183105469
2024-10-31,31.770000457763672
2024-11-01,31.6200008392334
2024-11-04,31.549999237060547
2024-11-05,30.0
2024-11-06,33.369998931884766
2024-11-07,31.850000381469727
2024-11-08,30.81999969482422
2024-11-11,30.969999313354492
2024-11-12,30.68000030517578
2024-11-13,30.760000228881836
2024-11-14,30.530000686645508
2024-11-15,30.479999542236328
2024-11-18,30.799999237060547
2024-11-19,30.43000030517578
2024-11-20,30.639999389648438
2024-11-21,31.469999313354492
