Date,E
2022-06-24,24.510000228881836
2022-06-27,24.15999984741211
2022-06-28,24.229999542236328
2022-06-29,24.170000076293945
2022-06-30,23.809999465942383
2022-07-01,23.719999313354492
2022-07-05,22.549999237060547
2022-07-06,22.100000381469727
2022-07-07,22.389999389648438
2022-07-08,22.799999237060547
2022-07-11,22.530000686645508
2022-07-12,22.15999984741211
2022-07-13,22.309999465942383
2022-07-14,21.389999389648438
2022-07-15,21.739999771118164
2022-07-18,22.229999542236328
2022-07-19,23.18000030517578
2022-07-20,22.600000381469727
2022-07-21,22.600000381469727
2022-07-22,22.350000381469727
2022-07-25,22.790000915527344
2022-07-26,22.290000915527344
2022-07-27,22.940000534057617
2022-07-28,22.690000534057617
2022-07-29,24.020000457763672
2022-08-01,24.09000015258789
2022-08-02,23.350000381469727
2022-08-03,23.059999465942383
2022-08-04,23.049999237060547
2022-08-05,23.56999969482422
2022-08-08,23.459999084472656
2022-08-09,23.510000228881836
2022-08-10,23.549999237060547
2022-08-11,24.139999389648438
2022-08-12,24.139999389648438
2022-08-15,23.739999771118164
2022-08-16,23.600000381469727
2022-08-17,23.8700008392334
2022-08-18,24.110000610351562
2022-08-19,23.780000686645508
2022-08-22,23.81999969482422
2022-08-23,24.90999984741211
2022-08-24,24.520000457763672
2022-08-25,25.010000228881836
2022-08-26,24.479999542236328
2022-08-29,24.899999618530273
2022-08-30,24.329999923706055
2022-08-31,23.6200008392334
2022-09-01,23.299999237060547
2022-09-02,23.81999969482422
2022-09-06,23.59000015258789
2022-09-07,23.260000228881836
2022-09-08,23.09000015258789
2022-09-09,23.600000381469727
2022-09-12,24.290000915527344
2022-09-13,23.31999969482422
2022-09-14,23.549999237060547
2022-09-15,22.950000762939453
2022-09-16,22.899999618530273
2022-09-19,22.610000610351562
2022-09-20,22.34000015258789
2022-09-21,22.0
2022-09-22,22.15999984741211
2022-09-23,20.850000381469727
2022-09-26,20.440000534057617
2022-09-27,20.6299991607666
2022-09-28,21.219999313354492
2022-09-29,21.239999771118164
2022-09-30,21.139999389648438
2022-10-03,22.229999542236328
2022-10-04,23.06999969482422
2022-10-05,23.239999771118164
2022-10-06,23.010000228881836
2022-10-07,22.920000076293945
2022-10-10,22.729999542236328
2022-10-11,22.149999618530273
2022-10-12,21.950000762939453
2022-10-13,22.969999313354492
2022-10-14,22.690000534057617
2022-10-17,23.229999542236328
2022-10-18,23.09000015258789
2022-10-19,23.450000762939453
2022-10-20,23.520000457763672
2022-10-21,23.850000381469727
2022-10-24,24.31999969482422
2022-10-25,24.540000915527344
2022-10-26,25.1200008392334
2022-10-27,25.700000762939453
2022-10-28,26.260000228881836
2022-10-31,26.34000015258789
2022-11-01,26.790000915527344
2022-11-02,26.360000610351562
2022-11-03,26.780000686645508
2022-11-04,27.889999389648438
2022-11-07,28.43000030517578
2022-11-08,28.520000457763672
2022-11-09,27.6200008392334
2022-11-10,28.770000457763672
2022-11-11,29.559999465942383
2022-11-14,29.770000457763672
2022-11-15,30.049999237060547
2022-11-16,29.729999542236328
2022-11-17,29.459999084472656
2022-11-18,29.170000076293945
2022-11-21,27.889999389648438
2022-11-22,28.969999313354492
2022-11-23,29.360000610351562
2022-11-25,29.719999313354492
2022-11-28,28.84000015258789
2022-11-29,29.579999923706055
2022-11-30,29.610000610351562
2022-12-01,29.610000610351562
2022-12-02,29.059999465942383
2022-12-05,28.649999618530273
2022-12-06,28.399999618530273
2022-12-07,27.979999542236328
2022-12-08,28.3700008392334
2022-12-09,28.110000610351562
2022-12-12,28.799999237060547
2022-12-13,29.559999465942383
2022-12-14,28.790000915527344
2022-12-15,28.15999984741211
2022-12-16,27.649999618530273
2022-12-19,27.670000076293945
2022-12-20,27.760000228881836
2022-12-21,28.719999313354492
2022-12-22,28.40999984741211
2022-12-23,28.93000030517578
2022-12-27,28.899999618530273
2022-12-28,28.6200008392334
2022-12-29,28.889999389648438
2022-12-30,28.65999984741211
2023-01-03,28.770000457763672
2023-01-04,28.799999237060547
2023-01-05,28.84000015258789
2023-01-06,29.5
2023-01-09,29.739999771118164
2023-01-10,30.25
2023-01-11,30.6299991607666
2023-01-12,31.31999969482422
2023-01-13,31.450000762939453
2023-01-17,31.1299991607666
2023-01-18,30.989999771118164
2023-01-19,31.219999313354492
2023-01-20,31.709999084472656
2023-01-23,31.360000610351562
2023-01-24,30.989999771118164
2023-01-25,30.81999969482422
2023-01-26,31.190000534057617
2023-01-27,30.8700008392334
2023-01-30,30.549999237060547
2023-01-31,30.899999618530273
2023-02-01,30.5
2023-02-02,29.969999313354492
2023-02-03,29.940000534057617
2023-02-06,29.56999969482422
2023-02-07,30.290000915527344
2023-02-08,30.440000534057617
2023-02-09,30.6299991607666
2023-02-10,31.709999084472656
2023-02-13,31.719999313354492
2023-02-14,32.029998779296875
2023-02-15,31.600000381469727
2023-02-16,31.450000762939453
2023-02-17,30.350000381469727
2023-02-21,30.329999923706055
2023-02-22,30.049999237060547
2023-02-23,28.350000381469727
2023-02-24,28.209999084472656
2023-02-27,28.530000686645508
2023-02-28,28.360000610351562
2023-03-01,28.280000686645508
2023-03-02,28.389999389648438
2023-03-03,28.549999237060547
2023-03-06,28.940000534057617
2023-03-07,28.329999923706055
2023-03-08,28.25
2023-03-09,27.940000534057617
2023-03-10,28.15999984741211
2023-03-13,27.549999237060547
2023-03-14,27.780000686645508
2023-03-15,26.15999984741211
2023-03-16,26.209999084472656
2023-03-17,25.799999237060547
2023-03-20,26.15999984741211
2023-03-21,26.90999984741211
2023-03-22,26.670000076293945
2023-03-23,26.729999542236328
2023-03-24,26.309999465942383
2023-03-27,26.799999237060547
2023-03-28,27.15999984741211
2023-03-29,27.479999542236328
2023-03-30,27.950000762939453
2023-03-31,28.0
2023-04-03,29.440000534057617
2023-04-04,29.149999618530273
2023-04-05,29.479999542236328
2023-04-06,29.600000381469727
2023-04-10,29.760000228881836
2023-04-11,30.200000762939453
2023-04-12,30.209999084472656
2023-04-13,30.75
2023-04-14,30.610000610351562
2023-04-17,30.59000015258789
2023-04-18,30.59000015258789
2023-04-19,30.239999771118164
2023-04-20,29.979999542236328
2023-04-21,30.389999389648438
2023-04-24,30.709999084472656
2023-04-25,29.8799991607666
2023-04-26,30.1299991607666
2023-04-27,29.899999618530273
2023-04-28,30.280000686645508
2023-05-01,30.06999969482422
2023-05-02,29.059999465942383
2023-05-03,28.65999984741211
2023-05-04,28.649999618530273
2023-05-05,30.010000228881836
2023-05-08,29.8700008392334
2023-05-09,29.700000762939453
2023-05-10,29.559999465942383
2023-05-11,28.899999618530273
2023-05-12,29.030000686645508
2023-05-15,28.969999313354492
2023-05-16,28.600000381469727
2023-05-17,29.09000015258789
2023-05-18,29.020000457763672
2023-05-19,29.229999542236328
2023-05-22,28.8700008392334
2023-05-23,28.790000915527344
2023-05-24,28.790000915527344
2023-05-25,28.040000915527344
2023-05-26,28.309999465942383
2023-05-30,27.700000762939453
2023-05-31,26.559999465942383
2023-06-01,27.350000381469727
2023-06-02,28.190000534057617
2023-06-05,28.0
2023-06-06,27.989999771118164
2023-06-07,28.219999313354492
2023-06-08,28.389999389648438
2023-06-09,27.979999542236328
2023-06-12,27.6200008392334
2023-06-13,27.799999237060547
2023-06-14,28.0
2023-06-15,28.59000015258789
2023-06-16,28.43000030517578
2023-06-20,27.979999542236328
2023-06-21,28.559999465942383
2023-06-22,28.200000762939453
2023-06-23,27.799999237060547
2023-06-26,28.170000076293945
2023-06-27,27.860000610351562
2023-06-28,27.920000076293945
2023-06-29,28.149999618530273
2023-06-30,28.790000915527344
2023-07-03,29.190000534057617
2023-07-05,29.010000228881836
2023-07-06,28.479999542236328
2023-07-07,28.6299991607666
2023-07-10,28.920000076293945
2023-07-11,29.239999771118164
2023-07-12,30.1299991607666
2023-07-13,30.540000915527344
2023-07-14,29.889999389648438
2023-07-17,29.860000610351562
2023-07-18,30.09000015258789
2023-07-19,30.15999984741211
2023-07-20,30.280000686645508
2023-07-21,30.360000610351562
2023-07-24,30.6299991607666
2023-07-25,30.479999542236328
2023-07-26,30.170000076293945
2023-07-27,30.049999237060547
2023-07-28,30.18000030517578
2023-07-31,30.649999618530273
2023-08-01,30.440000534057617
2023-08-02,29.719999313354492
2023-08-03,30.0
2023-08-04,30.09000015258789
2023-08-07,30.309999465942383
2023-08-08,30.229999542236328
2023-08-09,30.719999313354492
2023-08-10,30.969999313354492
2023-08-11,30.760000228881836
2023-08-14,30.540000915527344
2023-08-15,30.09000015258789
2023-08-16,30.079999923706055
2023-08-17,30.299999237060547
2023-08-18,30.350000381469727
2023-08-21,30.809999465942383
2023-08-22,30.579999923706055
2023-08-23,30.670000076293945
2023-08-24,30.469999313354492
2023-08-25,30.729999542236328
2023-08-28,30.8700008392334
2023-08-29,31.43000030517578
2023-08-30,31.34000015258789
2023-08-31,30.959999084472656
2023-09-01,31.459999084472656
2023-09-05,31.68000030517578
2023-09-06,31.719999313354492
2023-09-07,31.399999618530273
2023-09-08,31.649999618530273
2023-09-11,32.13999938964844
2023-09-12,32.459999084472656
2023-09-13,32.52000045776367
2023-09-14,33.0
2023-09-15,32.70000076293945
2023-09-18,32.02000045776367
2023-09-19,32.470001220703125
2023-09-20,32.290000915527344
2023-09-21,31.700000762939453
2023-09-22,32.34000015258789
2023-09-25,32.34000015258789
2023-09-26,31.90999984741211
2023-09-27,32.5
2023-09-28,32.470001220703125
2023-09-29,31.920000076293945
2023-10-02,31.3700008392334
2023-10-03,30.920000076293945
2023-10-04,30.399999618530273
2023-10-05,30.5
2023-10-06,31.020000457763672
2023-10-09,31.780000686645508
2023-10-10,32.040000915527344
2023-10-11,32.13999938964844
2023-10-12,32.16999816894531
2023-10-13,32.58000183105469
2023-10-16,32.75
2023-10-17,33.04999923706055
2023-10-18,32.79999923706055
2023-10-19,32.7400016784668
2023-10-20,32.5
2023-10-23,32.59000015258789
2023-10-24,32.400001525878906
2023-10-25,32.59000015258789
2023-10-26,32.47999954223633
2023-10-27,32.459999084472656
2023-10-30,32.52000045776367
2023-10-31,32.560001373291016
2023-11-01,32.72999954223633
2023-11-02,33.36000061035156
2023-11-03,32.79999923706055
2023-11-06,32.880001068115234
2023-11-07,32.130001068115234
2023-11-08,31.610000610351562
2023-11-09,31.799999237060547
2023-11-10,32.2599983215332
2023-11-13,32.70000076293945
2023-11-14,33.209999084472656
2023-11-15,32.619998931884766
2023-11-16,32.33000183105469
2023-11-17,32.779998779296875
2023-11-20,32.619998931884766
2023-11-21,32.59000015258789
2023-11-22,32.27000045776367
2023-11-24,32.91999816894531
2023-11-27,32.7599983215332
2023-11-28,33.2599983215332
2023-11-29,33.029998779296875
2023-11-30,33.13999938964844
2023-12-01,32.970001220703125
2023-12-04,32.369998931884766
2023-12-05,32.279998779296875
2023-12-06,31.899999618530273
2023-12-07,31.850000381469727
2023-12-08,32.29999923706055
2023-12-11,32.029998779296875
2023-12-12,32.18000030517578
2023-12-13,32.22999954223633
2023-12-14,32.63999938964844
2023-12-15,32.2599983215332
2023-12-18,32.70000076293945
2023-12-19,33.08000183105469
2023-12-20,32.84000015258789
2023-12-21,33.4900016784668
2023-12-22,33.63999938964844
2023-12-26,33.810001373291016
2023-12-27,34.189998626708984
2023-12-28,33.83000183105469
2023-12-29,34.0099983215332
2024-01-02,34.119998931884766
2024-01-03,33.93000030517578
2024-01-04,33.88999938964844
2024-01-05,33.86000061035156
2024-01-08,33.189998626708984
2024-01-09,32.599998474121094
2024-01-10,32.529998779296875
2024-01-11,32.529998779296875
2024-01-12,33.16999816894531
2024-01-16,32.43000030517578
2024-01-17,31.84000015258789
2024-01-18,31.989999771118164
2024-01-19,31.530000686645508
2024-01-22,31.270000457763672
2024-01-23,31.049999237060547
2024-01-24,31.489999771118164
2024-01-25,31.950000762939453
2024-01-26,32.34000015258789
2024-01-29,32.310001373291016
2024-01-30,32.45000076293945
2024-01-31,31.950000762939453
2024-02-01,31.969999313354492
2024-02-02,31.450000762939453
2024-02-05,30.8700008392334
2024-02-06,31.34000015258789
2024-02-07,30.940000534057617
2024-02-08,30.979999542236328
2024-02-09,30.790000915527344
2024-02-12,31.040000915527344
2024-02-13,30.860000610351562
2024-02-14,31.0
2024-02-15,31.579999923706055
2024-02-16,30.440000534057617
2024-02-20,30.43000030517578
2024-02-21,30.959999084472656
2024-02-22,30.719999313354492
2024-02-23,30.799999237060547
2024-02-26,30.81999969482422
2024-02-27,31.190000534057617
2024-02-28,31.0
2024-02-29,30.75
2024-03-01,30.90999984741211
2024-03-04,31.100000381469727
2024-03-05,31.420000076293945
2024-03-06,31.770000457763672
2024-03-07,31.90999984741211
2024-03-08,32.13999938964844
2024-03-11,32.130001068115234
2024-03-12,32.150001525878906
2024-03-13,32.7599983215332
2024-03-14,31.8799991607666
2024-03-15,31.739999771118164
2024-03-18,30.93000030517578
2024-03-19,31.40999984741211
2024-03-20,31.299999237060547
2024-03-21,30.90999984741211
2024-03-22,31.040000915527344
2024-03-25,31.489999771118164
2024-03-26,31.309999465942383
2024-03-27,31.469999313354492
2024-03-28,31.719999313354492
2024-04-01,31.84000015258789
2024-04-02,32.5
2024-04-03,32.77000045776367
2024-04-04,33.279998779296875
2024-04-05,33.75
2024-04-08,33.599998474121094
2024-04-09,33.65999984741211
2024-04-10,33.209999084472656
2024-04-11,32.959999084472656
2024-04-12,33.119998931884766
2024-04-15,32.86000061035156
2024-04-16,32.439998626708984
2024-04-17,32.52000045776367
2024-04-18,32.130001068115234
2024-04-19,32.5099983215332
2024-04-22,32.810001373291016
2024-04-23,33.29999923706055
2024-04-24,32.59000015258789
2024-04-25,32.790000915527344
2024-04-26,32.79999923706055
2024-04-29,32.79999923706055
2024-04-30,32.029998779296875
2024-05-01,31.709999084472656
2024-05-02,31.610000610351562
2024-05-03,31.709999084472656
2024-05-06,31.950000762939453
2024-05-07,32.2599983215332
2024-05-08,31.979999542236328
2024-05-09,32.33000183105469
2024-05-10,32.63999938964844
2024-05-13,32.72999954223633
2024-05-14,32.689998626708984
2024-05-15,32.5099983215332
2024-05-16,32.20000076293945
2024-05-17,32.68000030517578
2024-05-20,31.700000762939453
2024-05-21,31.3799991607666
2024-05-22,30.899999618530273
2024-05-23,31.25
2024-05-24,31.149999618530273
2024-05-28,31.639999389648438
2024-05-29,31.1200008392334
2024-05-30,31.139999389648438
2024-05-31,31.530000686645508
2024-06-03,31.270000457763672
2024-06-04,30.579999923706055
2024-06-05,30.450000762939453
2024-06-06,30.719999313354492
2024-06-07,30.239999771118164
2024-06-10,30.459999084472656
2024-06-11,30.06999969482422
2024-06-12,30.170000076293945
2024-06-13,29.450000762939453
2024-06-14,28.940000534057617
2024-06-17,29.139999389648438
2024-06-18,29.610000610351562
2024-06-20,30.1299991607666
2024-06-21,30.489999771118164
2024-06-24,30.40999984741211
2024-06-25,30.520000457763672
2024-06-26,30.350000381469727
2024-06-27,30.600000381469727
2024-06-28,30.790000915527344
2024-07-01,31.170000076293945
2024-07-02,31.170000076293945
2024-07-03,31.200000762939453
2024-07-05,31.260000228881836
2024-07-08,30.8799991607666
2024-07-09,30.56999969482422
2024-07-10,30.65999984741211
2024-07-11,30.969999313354492
2024-07-12,31.09000015258789
2024-07-15,31.170000076293945
2024-07-16,30.709999084472656
2024-07-17,30.920000076293945
2024-07-18,31.030000686645508
2024-07-19,30.579999923706055
2024-07-22,30.549999237060547
2024-07-23,30.360000610351562
2024-07-24,30.219999313354492
2024-07-25,30.290000915527344
2024-07-26,31.65999984741211
2024-07-29,31.739999771118164
2024-07-30,31.760000228881836
2024-07-31,32.04999923706055
2024-08-01,31.40999984741211
2024-08-02,30.969999313354492
2024-08-05,30.450000762939453
2024-08-06,30.549999237060547
2024-08-07,30.889999389648438
2024-08-08,31.219999313354492
2024-08-09,31.309999465942383
2024-08-12,31.700000762939453
2024-08-13,31.530000686645508
2024-08-14,31.59000015258789
2024-08-15,31.709999084472656
2024-08-16,31.979999542236328
2024-08-19,32.279998779296875
2024-08-20,32.04999923706055
2024-08-21,32.13999938964844
2024-08-22,32.060001373291016
2024-08-23,32.70000076293945
2024-08-26,32.880001068115234
2024-08-27,32.75
2024-08-28,32.66999816894531
2024-08-29,32.86000061035156
2024-08-30,32.56999969482422
2024-09-03,31.549999237060547
2024-09-04,31.290000915527344
2024-09-05,31.399999618530273
2024-09-06,30.959999084472656
2024-09-09,31.110000610351562
2024-09-10,30.209999084472656
2024-09-11,30.219999313354492
2024-09-12,30.540000915527344
2024-09-13,30.93000030517578
2024-09-16,31.549999237060547
2024-09-17,31.6299991607666
2024-09-18,31.68000030517578
2024-09-19,32.060001373291016
2024-09-20,32.04999923706055
2024-09-23,31.979999542236328
2024-09-24,31.600000381469727
2024-09-25,30.90999984741211
2024-09-26,30.190000534057617
2024-09-27,30.610000610351562
2024-09-30,30.309999465942383
2024-10-01,30.770000457763672
2024-10-02,31.350000381469727
2024-10-03,31.549999237060547
2024-10-04,31.420000076293945
2024-10-07,31.760000228881836
2024-10-08,31.170000076293945
2024-10-09,31.030000686645508
2024-10-10,31.239999771118164
2024-10-11,31.350000381469727
2024-10-14,31.360000610351562
2024-10-15,30.450000762939453
2024-10-16,30.549999237060547
2024-10-17,30.68000030517578
2024-10-18,30.760000228881836
2024-10-21,30.790000915527344
2024-10-22,30.790000915527344
2024-10-23,30.510000228881836
2024-10-24,30.899999618530273
2024-10-25,31.0
2024-10-28,30.440000534057617
2024-10-29,30.1299991607666
2024-10-30,30.270000457763672
2024-10-31,30.43000030517578
2024-11-01,30.299999237060547
2024-11-04,30.3799991607666
2024-11-05,30.75
2024-11-06,30.06999969482422
2024-11-07,30.549999237060547
2024-11-08,29.920000076293945
2024-11-11,29.93000030517578
2024-11-12,29.3700008392334
2024-11-13,29.139999389648438
2024-11-14,29.489999771118164
2024-11-15,29.690000534057617
2024-11-18,29.920000076293945
2024-11-19,29.06999969482422
2024-11-20,28.93000030517578
2024-11-21,28.889999389648438
