Date,AER
2022-08-22,46.099998474121094
2022-08-23,46.70000076293945
2022-08-24,46.36000061035156
2022-08-25,47.83000183105469
2022-08-26,45.59000015258789
2022-08-29,45.5
2022-08-30,44.790000915527344
2022-08-31,44.04999923706055
2022-09-01,43.29999923706055
2022-09-02,43.4900016784668
2022-09-06,43.70000076293945
2022-09-07,44.599998474121094
2022-09-08,45.02000045776367
2022-09-09,47.099998474121094
2022-09-12,48.68000030517578
2022-09-13,47.29999923706055
2022-09-14,47.04999923706055
2022-09-15,46.380001068115234
2022-09-16,44.2400016784668
2022-09-19,44.869998931884766
2022-09-20,43.68000030517578
2022-09-21,42.709999084472656
2022-09-22,41.369998931884766
2022-09-23,41.22999954223633
2022-09-26,39.75
2022-09-27,41.79999923706055
2022-09-28,43.4900016784668
2022-09-29,43.040000915527344
2022-09-30,42.33000183105469
2022-10-03,44.31999969482422
2022-10-04,47.84000015258789
2022-10-05,47.7599983215332
2022-10-06,47.66999816894531
2022-10-07,47.189998626708984
2022-10-10,47.79999923706055
2022-10-11,46.72999954223633
2022-10-12,48.150001525878906
2022-10-13,49.119998931884766
2022-10-14,48.7400016784668
2022-10-17,49.81999969482422
2022-10-18,50.560001373291016
2022-10-19,49.79999923706055
2022-10-20,50.11000061035156
2022-10-21,51.06999969482422
2022-10-24,50.599998474121094
2022-10-25,51.310001373291016
2022-10-26,51.459999084472656
2022-10-27,52.5
2022-10-28,53.09000015258789
2022-10-31,53.40999984741211
2022-11-01,53.65999984741211
2022-11-02,51.560001373291016
2022-11-03,53.88999938964844
2022-11-04,55.65999984741211
2022-11-07,56.91999816894531
2022-11-08,56.72999954223633
2022-11-09,56.0099983215332
2022-11-10,58.61000061035156
2022-11-11,58.970001220703125
2022-11-14,58.79999923706055
2022-11-15,58.40999984741211
2022-11-16,58.099998474121094
2022-11-17,58.7599983215332
2022-11-18,59.34000015258789
2022-11-21,59.04999923706055
2022-11-22,59.86000061035156
2022-11-23,59.93000030517578
2022-11-25,60.08000183105469
2022-11-28,59.380001068115234
2022-11-29,60.2400016784668
2022-11-30,61.400001525878906
2022-12-01,60.939998626708984
2022-12-02,61.25
2022-12-05,60.2400016784668
2022-12-06,60.0
2022-12-07,58.9900016784668
2022-12-08,58.79999923706055
2022-12-09,58.7400016784668
2022-12-12,59.31999969482422
2022-12-13,59.459999084472656
2022-12-14,59.189998626708984
2022-12-15,57.869998931884766
2022-12-16,57.25
2022-12-19,56.709999084472656
2022-12-20,56.88999938964844
2022-12-21,57.099998474121094
2022-12-22,56.189998626708984
2022-12-23,56.68000030517578
2022-12-27,57.380001068115234
2022-12-28,56.7400016784668
2022-12-29,57.869998931884766
2022-12-30,58.31999969482422
2023-01-03,57.95000076293945
2023-01-04,59.47999954223633
2023-01-05,59.77000045776367
2023-01-06,61.41999816894531
2023-01-09,61.939998626708984
2023-01-10,60.650001525878906
2023-01-11,61.400001525878906
2023-01-12,63.29999923706055
2023-01-13,63.4900016784668
2023-01-17,64.01000213623047
2023-01-18,63.630001068115234
2023-01-19,61.66999816894531
2023-01-20,62.86000061035156
2023-01-23,63.5
2023-01-24,63.689998626708984
2023-01-25,63.790000915527344
2023-01-26,65.01000213623047
2023-01-27,63.939998626708984
2023-01-30,62.79999923706055
2023-01-31,63.209999084472656
2023-02-01,64.62000274658203
2023-02-02,63.810001373291016
2023-02-03,63.04999923706055
2023-02-06,61.470001220703125
2023-02-07,62.20000076293945
2023-02-08,61.81999969482422
2023-02-09,61.7599983215332
2023-02-10,61.810001373291016
2023-02-13,61.70000076293945
2023-02-14,63.0099983215332
2023-02-15,62.95000076293945
2023-02-16,63.150001525878906
2023-02-17,61.380001068115234
2023-02-21,58.7400016784668
2023-02-22,60.20000076293945
2023-02-23,61.209999084472656
2023-02-24,61.119998931884766
2023-02-27,62.279998779296875
2023-02-28,62.439998626708984
2023-03-01,63.11000061035156
2023-03-02,65.47000122070312
2023-03-03,63.880001068115234
2023-03-06,61.599998474121094
2023-03-07,62.0
2023-03-08,59.97999954223633
2023-03-09,57.33000183105469
2023-03-10,56.439998626708984
2023-03-13,55.0
2023-03-14,54.52000045776367
2023-03-15,52.43000030517578
2023-03-16,53.38999938964844
2023-03-17,50.72999954223633
2023-03-20,51.77000045776367
2023-03-21,53.04999923706055
2023-03-22,51.599998474121094
2023-03-23,51.0099983215332
2023-03-24,50.31999969482422
2023-03-27,51.47999954223633
2023-03-28,52.95000076293945
2023-03-29,53.70000076293945
2023-03-30,55.369998931884766
2023-03-31,56.22999954223633
2023-04-03,56.2400016784668
2023-04-04,55.38999938964844
2023-04-05,54.029998779296875
2023-04-06,54.650001525878906
2023-04-10,54.900001525878906
2023-04-11,53.970001220703125
2023-04-12,55.5
2023-04-13,55.77000045776367
2023-04-14,55.400001525878906
2023-04-17,56.209999084472656
2023-04-18,56.310001373291016
2023-04-19,55.810001373291016
2023-04-20,55.27000045776367
2023-04-21,55.81999969482422
2023-04-24,55.38999938964844
2023-04-25,54.02000045776367
2023-04-26,54.150001525878906
2023-04-27,55.36000061035156
2023-04-28,56.36000061035156
2023-05-01,56.70000076293945
2023-05-02,56.349998474121094
2023-05-03,55.529998779296875
2023-05-04,54.060001373291016
2023-05-05,55.470001220703125
2023-05-08,55.029998779296875
2023-05-09,56.0
2023-05-10,55.5099983215332
2023-05-11,55.939998626708984
2023-05-12,56.15999984741211
2023-05-15,57.900001525878906
2023-05-16,57.130001068115234
2023-05-17,59.29999923706055
2023-05-18,59.16999816894531
2023-05-19,58.630001068115234
2023-05-22,58.63999938964844
2023-05-23,58.90999984741211
2023-05-24,57.220001220703125
2023-05-25,57.599998474121094
2023-05-26,57.439998626708984
2023-05-30,57.9900016784668
2023-05-31,57.08000183105469
2023-06-01,58.119998931884766
2023-06-02,59.06999969482422
2023-06-05,57.81999969482422
2023-06-06,58.75
2023-06-07,59.790000915527344
2023-06-08,60.0
2023-06-09,59.59000015258789
2023-06-12,60.439998626708984
2023-06-13,61.0
2023-06-14,60.65999984741211
2023-06-15,61.61000061035156
2023-06-16,61.20000076293945
2023-06-20,60.970001220703125
2023-06-21,61.029998779296875
2023-06-22,61.709999084472656
2023-06-23,60.599998474121094
2023-06-26,60.880001068115234
2023-06-27,62.380001068115234
2023-06-28,62.060001373291016
2023-06-29,62.25
2023-06-30,63.52000045776367
2023-07-03,63.689998626708984
2023-07-05,63.54999923706055
2023-07-06,62.06999969482422
2023-07-07,62.7400016784668
2023-07-10,63.560001373291016
2023-07-11,64.4000015258789
2023-07-12,65.38999938964844
2023-07-13,65.16000366210938
2023-07-14,64.06999969482422
2023-07-17,64.83000183105469
2023-07-18,66.55999755859375
2023-07-19,65.94999694824219
2023-07-20,65.98999786376953
2023-07-21,65.45999908447266
2023-07-24,65.0
2023-07-25,64.0999984741211
2023-07-26,64.4800033569336
2023-07-27,63.849998474121094
2023-07-28,65.8499984741211
2023-07-31,63.810001373291016
2023-08-01,64.86000061035156
2023-08-02,63.34000015258789
2023-08-03,63.09000015258789
2023-08-04,64.06999969482422
2023-08-07,64.7699966430664
2023-08-08,64.0
2023-08-09,62.93000030517578
2023-08-10,63.119998931884766
2023-08-11,62.630001068115234
2023-08-14,62.41999816894531
2023-08-15,61.95000076293945
2023-08-16,61.5
2023-08-17,60.630001068115234
2023-08-18,61.290000915527344
2023-08-21,61.810001373291016
2023-08-22,61.459999084472656
2023-08-23,61.810001373291016
2023-08-24,60.83000183105469
2023-08-25,60.59000015258789
2023-08-28,61.349998474121094
2023-08-29,61.06999969482422
2023-08-30,60.22999954223633
2023-08-31,61.52000045776367
2023-09-01,61.52000045776367
2023-09-05,60.36000061035156
2023-09-06,62.189998626708984
2023-09-07,62.04999923706055
2023-09-08,61.83000183105469
2023-09-11,61.790000915527344
2023-09-12,59.900001525878906
2023-09-13,60.61000061035156
2023-09-14,61.58000183105469
2023-09-15,62.33000183105469
2023-09-18,63.61000061035156
2023-09-19,63.560001373291016
2023-09-20,63.06999969482422
2023-09-21,63.060001373291016
2023-09-22,62.4900016784668
2023-09-25,62.91999816894531
2023-09-26,62.650001525878906
2023-09-27,63.02000045776367
2023-09-28,63.130001068115234
2023-09-29,62.66999816894531
2023-10-02,59.529998779296875
2023-10-03,57.459999084472656
2023-10-04,58.66999816894531
2023-10-05,59.220001220703125
2023-10-06,60.77000045776367
2023-10-09,60.06999969482422
2023-10-10,61.810001373291016
2023-10-11,61.84000015258789
2023-10-12,59.849998474121094
2023-10-13,58.970001220703125
2023-10-16,60.25
2023-10-17,60.88999938964844
2023-10-18,58.779998779296875
2023-10-19,58.11000061035156
2023-10-20,58.150001525878906
2023-10-23,58.540000915527344
2023-10-24,59.689998626708984
2023-10-25,58.70000076293945
2023-10-26,59.45000076293945
2023-10-27,59.439998626708984
2023-10-30,61.209999084472656
2023-10-31,62.119998931884766
2023-11-01,62.369998931884766
2023-11-02,63.880001068115234
2023-11-03,65.37999725341797
2023-11-06,64.73999786376953
2023-11-07,64.56999969482422
2023-11-08,65.30999755859375
2023-11-09,65.8499984741211
2023-11-10,66.86000061035156
2023-11-13,67.69999694824219
2023-11-14,67.13999938964844
2023-11-15,67.83000183105469
2023-11-16,67.55000305175781
2023-11-17,68.58999633789062
2023-11-20,67.80000305175781
2023-11-21,66.54000091552734
2023-11-22,67.18000030517578
2023-11-24,67.54000091552734
2023-11-27,66.97000122070312
2023-11-28,66.62000274658203
2023-11-29,66.4800033569336
2023-11-30,68.22000122070312
2023-12-01,69.48999786376953
2023-12-04,69.12000274658203
2023-12-05,68.44000244140625
2023-12-06,68.88999938964844
2023-12-07,70.75
2023-12-08,72.1500015258789
2023-12-11,73.02999877929688
2023-12-12,72.63999938964844
2023-12-13,74.0199966430664
2023-12-14,74.94000244140625
2023-12-15,73.94000244140625
2023-12-18,72.7699966430664
2023-12-19,73.19999694824219
2023-12-20,71.86000061035156
2023-12-21,73.8499984741211
2023-12-22,74.25
2023-12-26,74.26000213623047
2023-12-27,74.48999786376953
2023-12-28,74.91999816894531
2023-12-29,74.31999969482422
2024-01-02,72.3499984741211
2024-01-03,70.66000366210938
2024-01-04,72.45999908447266
2024-01-05,73.08999633789062
2024-01-08,73.30000305175781
2024-01-09,73.12999725341797
2024-01-10,74.25
2024-01-11,74.22000122070312
2024-01-12,74.25
2024-01-16,73.72000122070312
2024-01-17,73.12999725341797
2024-01-18,74.69999694824219
2024-01-19,75.6500015258789
2024-01-22,75.66000366210938
2024-01-23,75.29000091552734
2024-01-24,75.5199966430664
2024-01-25,77.62000274658203
2024-01-26,77.81999969482422
2024-01-29,77.05999755859375
2024-01-30,77.8499984741211
2024-01-31,76.55999755859375
2024-02-01,77.30000305175781
2024-02-02,78.20999908447266
2024-02-05,78.02999877929688
2024-02-06,77.19999694824219
2024-02-07,77.94999694824219
2024-02-08,77.30999755859375
2024-02-09,77.2699966430664
2024-02-12,77.70999908447266
2024-02-13,76.7300033569336
2024-02-14,77.05999755859375
2024-02-15,78.70999908447266
2024-02-16,77.63999938964844
2024-02-20,77.94000244140625
2024-02-21,78.08000183105469
2024-02-22,78.56999969482422
2024-02-23,77.8499984741211
2024-02-26,75.97000122070312
2024-02-27,77.30999755859375
2024-02-28,76.31999969482422
2024-02-29,77.18000030517578
2024-03-01,77.3499984741211
2024-03-04,77.68000030517578
2024-03-05,79.37000274658203
2024-03-06,79.81999969482422
2024-03-07,82.12999725341797
2024-03-08,81.44000244140625
2024-03-11,81.44999694824219
2024-03-12,82.83999633789062
2024-03-13,84.04000091552734
2024-03-14,84.43000030517578
2024-03-15,85.83000183105469
2024-03-18,86.26000213623047
2024-03-19,85.6500015258789
2024-03-20,85.38999938964844
2024-03-21,86.20999908447266
2024-03-22,86.51000213623047
2024-03-25,85.58999633789062
2024-03-26,87.62999725341797
2024-03-27,87.58999633789062
2024-03-28,86.91000366210938
2024-04-01,85.68000030517578
2024-04-02,85.22000122070312
2024-04-03,86.8499984741211
2024-04-04,86.0
2024-04-05,87.37999725341797
2024-04-08,87.0199966430664
2024-04-09,86.02999877929688
2024-04-10,85.04000091552734
2024-04-11,84.05999755859375
2024-04-12,83.0199966430664
2024-04-15,82.5
2024-04-16,82.54000091552734
2024-04-17,83.58999633789062
2024-04-18,83.73999786376953
2024-04-19,83.20999908447266
2024-04-22,84.41000366210938
2024-04-23,86.12999725341797
2024-04-24,85.11000061035156
2024-04-25,85.18000030517578
2024-04-26,85.48999786376953
2024-04-29,86.73999786376953
2024-04-30,84.48999786376953
2024-05-01,85.5199966430664
2024-05-02,86.81999969482422
2024-05-03,87.5999984741211
2024-05-06,88.29000091552734
2024-05-07,87.44000244140625
2024-05-08,90.12000274658203
2024-05-09,91.83000183105469
2024-05-10,91.16999816894531
2024-05-13,89.70999908447266
2024-05-14,90.75
2024-05-15,92.83000183105469
2024-05-16,90.66999816894531
2024-05-17,91.4800033569336
2024-05-20,91.73999786376953
2024-05-21,91.69000244140625
2024-05-22,91.37999725341797
2024-05-23,91.22000122070312
2024-05-24,92.48999786376953
2024-05-28,91.80000305175781
2024-05-29,90.3499984741211
2024-05-30,91.86000061035156
2024-05-31,92.70999908447266
2024-06-03,93.16000366210938
2024-06-04,92.12000274658203
2024-06-05,91.7300033569336
2024-06-06,91.26000213623047
2024-06-07,90.38999938964844
2024-06-10,92.0999984741211
2024-06-11,90.12999725341797
2024-06-12,91.0
2024-06-13,90.06999969482422
2024-06-14,89.02999877929688
2024-06-17,90.83000183105469
2024-06-18,92.30000305175781
2024-06-20,92.05000305175781
2024-06-21,93.30999755859375
2024-06-24,93.30999755859375
2024-06-25,96.91000366210938
2024-06-26,94.63999938964844
2024-06-27,93.91000366210938
2024-06-28,93.19999694824219
2024-07-01,92.33999633789062
2024-07-02,94.16000366210938
2024-07-03,93.9000015258789
2024-07-05,93.56999969482422
2024-07-08,93.19000244140625
2024-07-09,94.0199966430664
2024-07-10,93.91000366210938
2024-07-11,95.76000213623047
2024-07-12,95.83000183105469
2024-07-15,96.6500015258789
2024-07-16,97.6500015258789
2024-07-17,95.83999633789062
2024-07-18,94.29000091552734
2024-07-19,93.58000183105469
2024-07-22,95.0
2024-07-23,95.48999786376953
2024-07-24,93.20999908447266
2024-07-25,93.19999694824219
2024-07-26,93.58000183105469
2024-07-29,93.88999938964844
2024-07-30,93.0
2024-07-31,93.94999694824219
2024-08-01,92.0
2024-08-02,86.61000061035156
2024-08-05,86.23999786376953
2024-08-06,89.37999725341797
2024-08-07,89.58000183105469
2024-08-08,92.0
2024-08-09,91.70999908447266
2024-08-12,92.26000213623047
2024-08-13,92.77999877929688
2024-08-14,93.04000091552734
2024-08-15,94.0999984741211
2024-08-16,93.43000030517578
2024-08-19,94.94999694824219
2024-08-20,93.88999938964844
2024-08-21,94.55999755859375
2024-08-22,93.93000030517578
2024-08-23,95.51000213623047
2024-08-26,94.7300033569336
2024-08-27,94.5
2024-08-28,94.12999725341797
2024-08-29,96.54000091552734
2024-08-30,97.41999816894531
2024-09-03,92.43000030517578
2024-09-04,92.94999694824219
2024-09-05,91.9800033569336
2024-09-06,90.5999984741211
2024-09-09,91.25
2024-09-10,90.19000244140625
2024-09-11,92.05000305175781
2024-09-12,92.5199966430664
2024-09-13,93.81999969482422
2024-09-16,93.94000244140625
2024-09-17,94.86000061035156
2024-09-18,94.13999938964844
2024-09-19,98.27999877929688
2024-09-20,97.0199966430664
2024-09-23,96.62000274658203
2024-09-24,96.12999725341797
2024-09-25,95.31999969482422
2024-09-26,94.44999694824219
2024-09-27,94.93000030517578
2024-09-30,94.72000122070312
2024-10-01,93.62999725341797
2024-10-02,93.05999755859375
2024-10-03,92.61000061035156
2024-10-04,94.20999908447266
2024-10-07,94.44999694824219
2024-10-08,94.13999938964844
2024-10-09,95.18000030517578
2024-10-10,94.27999877929688
2024-10-11,94.30000305175781
2024-10-14,97.43000030517578
2024-10-15,97.13999938964844
2024-10-16,98.66000366210938
2024-10-17,97.97000122070312
2024-10-18,97.48999786376953
2024-10-21,96.47000122070312
2024-10-22,96.2300033569336
2024-10-23,95.66000366210938
2024-10-24,95.44999694824219
2024-10-25,95.41999816894531
2024-10-28,96.08999633789062
2024-10-29,95.72000122070312
2024-10-30,93.88999938964844
2024-10-31,93.55000305175781
2024-11-01,94.30999755859375
2024-11-04,93.94000244140625
2024-11-05,95.66000366210938
2024-11-06,99.0
2024-11-07,97.69000244140625
2024-11-08,97.5199966430664
2024-11-11,97.58999633789062
2024-11-12,95.41000366210938
2024-11-13,94.5999984741211
2024-11-14,95.12999725341797
2024-11-15,95.2699966430664
2024-11-18,94.94000244140625
2024-11-19,95.7300033569336
2024-11-20,95.25
2024-11-21,97.72000122070312
