Date,FMX
2022-08-17,66.0199966430664
2022-08-18,66.5999984741211
2022-08-19,65.51000213623047
2022-08-22,65.95999908447266
2022-08-23,66.0
2022-08-24,65.54000091552734
2022-08-25,65.68000030517578
2022-08-26,64.7699966430664
2022-08-29,64.47000122070312
2022-08-30,64.37000274658203
2022-08-31,62.709999084472656
2022-09-01,64.44999694824219
2022-09-02,65.16000366210938
2022-09-06,64.02999877929688
2022-09-07,66.08000183105469
2022-09-08,66.48999786376953
2022-09-09,66.33000183105469
2022-09-12,68.2699966430664
2022-09-13,66.16000366210938
2022-09-14,67.0999984741211
2022-09-15,65.80000305175781
2022-09-16,65.33000183105469
2022-09-19,64.9800033569336
2022-09-20,64.0199966430664
2022-09-21,63.33000183105469
2022-09-22,63.52000045776367
2022-09-23,61.61000061035156
2022-09-26,59.97999954223633
2022-09-27,60.880001068115234
2022-09-28,62.220001220703125
2022-09-29,61.29999923706055
2022-09-30,62.75
2022-10-03,64.13999938964844
2022-10-04,65.54000091552734
2022-10-05,63.90999984741211
2022-10-06,65.01000213623047
2022-10-07,63.66999816894531
2022-10-10,62.900001525878906
2022-10-11,63.16999816894531
2022-10-12,62.939998626708984
2022-10-13,63.119998931884766
2022-10-14,62.70000076293945
2022-10-17,63.08000183105469
2022-10-18,63.849998474121094
2022-10-19,64.83999633789062
2022-10-20,64.44999694824219
2022-10-21,66.20999908447266
2022-10-24,68.47000122070312
2022-10-25,69.5999984741211
2022-10-26,69.9000015258789
2022-10-27,69.0
2022-10-28,70.61000061035156
2022-10-31,71.62000274658203
2022-11-01,73.9000015258789
2022-11-02,72.19999694824219
2022-11-03,73.44999694824219
2022-11-04,73.9000015258789
2022-11-07,74.58999633789062
2022-11-08,75.56999969482422
2022-11-09,74.7300033569336
2022-11-10,76.0999984741211
2022-11-11,77.01000213623047
2022-11-14,76.5
2022-11-15,77.80000305175781
2022-11-16,77.77999877929688
2022-11-17,79.27999877929688
2022-11-18,79.5999984741211
2022-11-21,79.66999816894531
2022-11-22,78.98999786376953
2022-11-23,80.08999633789062
2022-11-25,79.77999877929688
2022-11-28,79.55000305175781
2022-11-29,78.48999786376953
2022-11-30,79.87000274658203
2022-12-01,79.4000015258789
2022-12-02,78.0
2022-12-05,76.55999755859375
2022-12-06,76.37999725341797
2022-12-07,77.01000213623047
2022-12-08,77.16999816894531
2022-12-09,78.08000183105469
2022-12-12,79.48999786376953
2022-12-13,78.58999633789062
2022-12-14,77.95999908447266
2022-12-15,76.5999984741211
2022-12-16,76.12000274658203
2022-12-19,75.80999755859375
2022-12-20,76.69999694824219
2022-12-21,78.02999877929688
2022-12-22,78.16000366210938
2022-12-23,79.93000030517578
2022-12-27,79.68000030517578
2022-12-28,78.80000305175781
2022-12-29,79.3499984741211
2022-12-30,78.12000274658203
2023-01-03,77.79000091552734
2023-01-04,78.13999938964844
2023-01-05,78.58000183105469
2023-01-06,80.2300033569336
2023-01-09,80.5199966430664
2023-01-10,80.38999938964844
2023-01-11,84.20999908447266
2023-01-12,84.61000061035156
2023-01-13,85.01000213623047
2023-01-17,86.16999816894531
2023-01-18,84.77999877929688
2023-01-19,83.68000030517578
2023-01-20,84.12999725341797
2023-01-23,85.58000183105469
2023-01-24,86.01000213623047
2023-01-25,86.16999816894531
2023-01-26,86.44000244140625
2023-01-27,86.30000305175781
2023-01-30,86.02999877929688
2023-01-31,87.80000305175781
2023-02-01,87.56999969482422
2023-02-02,85.22000122070312
2023-02-03,83.43000030517578
2023-02-06,83.20999908447266
2023-02-07,83.02999877929688
2023-02-08,81.79000091552734
2023-02-09,81.66000366210938
2023-02-10,82.44000244140625
2023-02-13,84.51000213623047
2023-02-14,84.8499984741211
2023-02-15,86.80000305175781
2023-02-16,94.9000015258789
2023-02-17,94.62000274658203
2023-02-21,92.23999786376953
2023-02-22,92.91000366210938
2023-02-23,93.55000305175781
2023-02-24,92.58999633789062
2023-02-27,92.79000091552734
2023-02-28,91.91999816894531
2023-03-01,93.55000305175781
2023-03-02,93.30999755859375
2023-03-03,94.05999755859375
2023-03-06,91.62000274658203
2023-03-07,89.83999633789062
2023-03-08,90.97000122070312
2023-03-09,89.5999984741211
2023-03-10,88.66999816894531
2023-03-13,87.47000122070312
2023-03-14,88.86000061035156
2023-03-15,86.43000030517578
2023-03-16,88.66000366210938
2023-03-17,87.2300033569336
2023-03-20,88.0
2023-03-21,88.01000213623047
2023-03-22,88.20999908447266
2023-03-23,88.06999969482422
2023-03-24,89.55999755859375
2023-03-27,91.56999969482422
2023-03-28,93.11000061035156
2023-03-29,94.87000274658203
2023-03-30,95.04000091552734
2023-03-31,95.19000244140625
2023-04-03,94.9000015258789
2023-04-04,94.98999786376953
2023-04-05,93.62000274658203
2023-04-06,93.0999984741211
2023-04-10,93.5999984741211
2023-04-11,94.2699966430664
2023-04-12,93.63999938964844
2023-04-13,94.02999877929688
2023-04-14,93.3499984741211
2023-04-17,93.26000213623047
2023-04-18,93.05000305175781
2023-04-19,93.69000244140625
2023-04-20,95.3499984741211
2023-04-21,95.01000213623047
2023-04-24,95.5999984741211
2023-04-25,94.98999786376953
2023-04-26,94.83000183105469
2023-04-27,95.23999786376953
2023-04-28,97.0199966430664
2023-05-01,96.30000305175781
2023-05-02,97.9800033569336
2023-05-03,96.80999755859375
2023-05-04,96.33000183105469
2023-05-05,98.02999877929688
2023-05-08,99.06999969482422
2023-05-09,99.5199966430664
2023-05-10,100.2699966430664
2023-05-11,100.77999877929688
2023-05-12,100.93000030517578
2023-05-15,101.58999633789062
2023-05-16,101.36000061035156
2023-05-17,100.33000183105469
2023-05-18,100.58000183105469
2023-05-19,99.98999786376953
2023-05-22,98.4800033569336
2023-05-23,97.02999877929688
2023-05-24,97.16000366210938
2023-05-25,97.93000030517578
2023-05-26,98.37999725341797
2023-05-30,97.81999969482422
2023-05-31,100.61000061035156
2023-06-01,101.30999755859375
2023-06-02,102.5
2023-06-05,103.80000305175781
2023-06-06,103.55999755859375
2023-06-07,103.9800033569336
2023-06-08,104.8499984741211
2023-06-09,107.23999786376953
2023-06-12,107.79000091552734
2023-06-13,109.08999633789062
2023-06-14,110.56999969482422
2023-06-15,110.45999908447266
2023-06-16,111.19000244140625
2023-06-20,110.18000030517578
2023-06-21,109.41999816894531
2023-06-22,110.12000274658203
2023-06-23,108.11000061035156
2023-06-26,108.12000274658203
2023-06-27,110.73999786376953
2023-06-28,109.87000274658203
2023-06-29,110.58999633789062
2023-06-30,110.83999633789062
2023-07-03,112.0
2023-07-05,111.9800033569336
2023-07-06,110.37999725341797
2023-07-07,111.18000030517578
2023-07-10,109.0199966430664
2023-07-11,109.23999786376953
2023-07-12,109.02999877929688
2023-07-13,108.11000061035156
2023-07-14,108.41999816894531
2023-07-17,108.44999694824219
2023-07-18,108.22000122070312
2023-07-19,108.19999694824219
2023-07-20,108.0199966430664
2023-07-21,108.63999938964844
2023-07-24,108.0199966430664
2023-07-25,108.29000091552734
2023-07-26,109.18000030517578
2023-07-27,110.72000122070312
2023-07-28,113.77999877929688
2023-07-31,113.25
2023-08-01,112.33999633789062
2023-08-02,109.87000274658203
2023-08-03,109.80000305175781
2023-08-04,110.77999877929688
2023-08-07,113.16000366210938
2023-08-08,113.0
2023-08-09,112.94000244140625
2023-08-10,112.41000366210938
2023-08-11,111.72000122070312
2023-08-14,112.56999969482422
2023-08-15,112.37000274658203
2023-08-16,116.62000274658203
2023-08-17,114.38999938964844
2023-08-18,116.04000091552734
2023-08-21,114.22000122070312
2023-08-22,114.5
2023-08-23,115.87000274658203
2023-08-24,115.19000244140625
2023-08-25,116.66000366210938
2023-08-28,117.2300033569336
2023-08-29,118.66999816894531
2023-08-30,117.66000366210938
2023-08-31,112.5199966430664
2023-09-01,111.44999694824219
2023-09-05,109.0
2023-09-06,109.4000015258789
2023-09-07,107.63999938964844
2023-09-08,107.5999984741211
2023-09-11,110.02999877929688
2023-09-12,108.25
2023-09-13,108.98999786376953
2023-09-14,109.19000244140625
2023-09-15,107.5199966430664
2023-09-18,109.73999786376953
2023-09-19,110.26000213623047
2023-09-20,109.61000061035156
2023-09-21,107.91999816894531
2023-09-22,109.36000061035156
2023-09-25,110.27999877929688
2023-09-26,107.55000305175781
2023-09-27,106.93000030517578
2023-09-28,107.9000015258789
2023-09-29,109.1500015258789
2023-10-02,110.62999725341797
2023-10-03,108.52999877929688
2023-10-04,108.70999908447266
2023-10-05,105.58999633789062
2023-10-06,105.01000213623047
2023-10-09,103.69000244140625
2023-10-10,106.5999984741211
2023-10-11,108.02999877929688
2023-10-12,107.5999984741211
2023-10-13,106.01000213623047
2023-10-16,106.47000122070312
2023-10-17,105.9000015258789
2023-10-18,103.37000274658203
2023-10-19,101.52999877929688
2023-10-20,100.62000274658203
2023-10-23,101.16999816894531
2023-10-24,100.44999694824219
2023-10-25,100.41999816894531
2023-10-26,104.62000274658203
2023-10-27,106.5
2023-10-30,111.9800033569336
2023-10-31,113.41000366210938
2023-11-01,117.97000122070312
2023-11-02,120.08999633789062
2023-11-03,120.94000244140625
2023-11-06,120.43000030517578
2023-11-07,120.87999725341797
2023-11-08,118.0
2023-11-09,118.73999786376953
2023-11-10,118.95999908447266
2023-11-13,120.02999877929688
2023-11-14,126.05999755859375
2023-11-15,127.22000122070312
2023-11-16,125.88999938964844
2023-11-17,126.7699966430664
2023-11-20,126.94000244140625
2023-11-21,123.70999908447266
2023-11-22,124.4800033569336
2023-11-24,123.72000122070312
2023-11-27,123.41999816894531
2023-11-28,124.75
2023-11-29,124.18000030517578
2023-11-30,126.88999938964844
2023-12-01,126.91000366210938
2023-12-04,126.04000091552734
2023-12-05,126.45999908447266
2023-12-06,126.72000122070312
2023-12-07,127.55999755859375
2023-12-08,128.2100067138672
2023-12-11,127.77999877929688
2023-12-12,127.88999938964844
2023-12-13,130.0399932861328
2023-12-14,130.64999389648438
2023-12-15,129.41000366210938
2023-12-18,131.66000366210938
2023-12-19,132.57000732421875
2023-12-20,130.47999572753906
2023-12-21,131.24000549316406
2023-12-22,130.9499969482422
2023-12-26,131.52000427246094
2023-12-27,131.27999877929688
2023-12-28,130.60000610351562
2023-12-29,130.35000610351562
2024-01-02,128.25999450683594
2024-01-03,127.37999725341797
2024-01-04,126.2699966430664
2024-01-05,126.3499984741211
2024-01-08,128.41000366210938
2024-01-09,127.66000366210938
2024-01-10,128.32000732421875
2024-01-11,129.22999572753906
2024-01-12,130.02000427246094
2024-01-16,129.92999267578125
2024-01-17,128.6699981689453
2024-01-18,132.52000427246094
2024-01-19,133.64999389648438
2024-01-22,134.47999572753906
2024-01-23,135.63999938964844
2024-01-24,132.8699951171875
2024-01-25,135.5399932861328
2024-01-26,136.5399932861328
2024-01-29,136.10000610351562
2024-01-30,137.82000732421875
2024-01-31,135.5399932861328
2024-02-01,140.75999450683594
2024-02-02,141.0399932861328
2024-02-05,137.5399932861328
2024-02-06,139.30999755859375
2024-02-07,139.38999938964844
2024-02-08,139.47000122070312
2024-02-09,141.63999938964844
2024-02-12,141.89999389648438
2024-02-13,140.13999938964844
2024-02-14,142.16000366210938
2024-02-15,142.08999633789062
2024-02-16,133.39999389648438
2024-02-20,132.5399932861328
2024-02-21,133.2100067138672
2024-02-22,133.4600067138672
2024-02-23,118.83000183105469
2024-02-26,118.41000366210938
2024-02-27,121.83999633789062
2024-02-28,124.11000061035156
2024-02-29,124.23999786376953
2024-03-01,124.83000183105469
2024-03-04,123.4000015258789
2024-03-05,122.05999755859375
2024-03-06,121.47000122070312
2024-03-07,121.33999633789062
2024-03-08,121.98999786376953
2024-03-11,122.05000305175781
2024-03-12,122.16000366210938
2024-03-13,124.52999877929688
2024-03-14,125.27999877929688
2024-03-15,127.9800033569336
2024-03-18,127.91999816894531
2024-03-19,125.58000183105469
2024-03-20,128.33999633789062
2024-03-21,130.3800048828125
2024-03-22,129.52999877929688
2024-03-25,129.1999969482422
2024-03-26,130.5500030517578
2024-03-27,130.25
2024-03-28,130.27000427246094
2024-04-01,129.64999389648438
2024-04-02,128.32000732421875
2024-04-03,125.19000244140625
2024-04-04,128.38999938964844
2024-04-05,128.47000122070312
2024-04-08,128.7100067138672
2024-04-09,128.82000732421875
2024-04-10,125.73999786376953
2024-04-11,125.33000183105469
2024-04-12,124.23999786376953
2024-04-15,122.95999908447266
2024-04-16,119.5199966430664
2024-04-17,118.94000244140625
2024-04-18,119.06999969482422
2024-04-19,119.69000244140625
2024-04-22,118.51000213623047
2024-04-23,116.37999725341797
2024-04-24,115.9000015258789
2024-04-25,115.11000061035156
2024-04-26,118.93000030517578
2024-04-29,118.91999816894531
2024-04-30,117.66000366210938
2024-05-01,118.08999633789062
2024-05-02,117.55999755859375
2024-05-03,118.68000030517578
2024-05-06,119.44999694824219
2024-05-07,119.91999816894531
2024-05-08,119.38999938964844
2024-05-09,121.30999755859375
2024-05-10,120.97000122070312
2024-05-13,122.0199966430664
2024-05-14,120.79000091552734
2024-05-15,121.7699966430664
2024-05-16,120.31999969482422
2024-05-17,119.91000366210938
2024-05-20,118.77999877929688
2024-05-21,117.51000213623047
2024-05-22,116.88999938964844
2024-05-23,117.37000274658203
2024-05-24,116.75
2024-05-28,117.31999969482422
2024-05-29,116.16999816894531
2024-05-30,116.23999786376953
2024-05-31,114.62000274658203
2024-06-03,105.81999969482422
2024-06-04,111.41000366210938
2024-06-05,113.76000213623047
2024-06-06,112.8499984741211
2024-06-07,108.3499984741211
2024-06-10,109.19000244140625
2024-06-11,109.94000244140625
2024-06-12,108.25
2024-06-13,107.2300033569336
2024-06-14,106.23999786376953
2024-06-17,108.30000305175781
2024-06-18,108.23999786376953
2024-06-20,107.87999725341797
2024-06-21,106.75
2024-06-24,108.62999725341797
2024-06-25,109.27999877929688
2024-06-26,106.25
2024-06-27,106.1500015258789
2024-06-28,107.6500015258789
2024-07-01,108.38999938964844
2024-07-02,107.51000213623047
2024-07-03,105.5
2024-07-05,107.0
2024-07-08,109.88999938964844
2024-07-09,112.33000183105469
2024-07-10,114.68000030517578
2024-07-11,115.5999984741211
2024-07-12,117.5
2024-07-15,115.61000061035156
2024-07-16,118.23999786376953
2024-07-17,117.5999984741211
2024-07-18,115.94000244140625
2024-07-19,116.30999755859375
2024-07-22,118.83000183105469
2024-07-23,117.01000213623047
2024-07-24,111.08999633789062
2024-07-25,108.2699966430664
2024-07-26,109.56999969482422
2024-07-29,109.23999786376953
2024-07-30,108.19999694824219
2024-07-31,110.25
2024-08-01,110.0199966430664
2024-08-02,108.87000274658203
2024-08-05,106.8499984741211
2024-08-06,107.12999725341797
2024-08-07,109.81999969482422
2024-08-08,110.58999633789062
2024-08-09,111.81999969482422
2024-08-12,110.01000213623047
2024-08-13,111.44000244140625
2024-08-14,112.44999694824219
2024-08-15,112.91999816894531
2024-08-16,113.0
2024-08-19,113.54000091552734
2024-08-20,110.2300033569336
2024-08-21,107.37999725341797
2024-08-22,107.01000213623047
2024-08-23,107.9800033569336
2024-08-26,105.5199966430664
2024-08-27,104.91000366210938
2024-08-28,104.51000213623047
2024-08-29,103.80999755859375
2024-08-30,102.77999877929688
2024-09-03,100.55999755859375
2024-09-04,102.88999938964844
2024-09-05,102.05999755859375
2024-09-06,101.95999908447266
2024-09-09,102.19000244140625
2024-09-10,99.72000122070312
2024-09-11,101.36000061035156
2024-09-12,103.25
2024-09-13,104.56999969482422
2024-09-16,103.55999755859375
2024-09-17,103.20999908447266
2024-09-18,102.08000183105469
2024-09-19,102.20999908447266
2024-09-20,99.75
2024-09-23,100.33000183105469
2024-09-24,100.98999786376953
2024-09-25,100.16000366210938
2024-09-26,100.91999816894531
2024-09-27,99.38999938964844
2024-09-30,98.70999908447266
2024-10-01,99.61000061035156
2024-10-02,98.31999969482422
2024-10-03,98.88999938964844
2024-10-04,99.66999816894531
2024-10-07,99.43000030517578
2024-10-08,98.7300033569336
2024-10-09,98.29000091552734
2024-10-10,98.41999816894531
2024-10-11,98.58000183105469
2024-10-14,98.66000366210938
2024-10-15,98.72000122070312
2024-10-16,97.38999938964844
2024-10-17,95.9800033569336
2024-10-18,97.87999725341797
2024-10-21,98.2699966430664
2024-10-22,98.0
2024-10-23,97.69999694824219
2024-10-24,96.54000091552734
2024-10-25,96.75
2024-10-28,98.37999725341797
2024-10-29,96.80000305175781
2024-10-30,96.06999969482422
2024-10-31,96.88999938964844
2024-11-01,96.73999786376953
2024-11-04,97.61000061035156
2024-11-05,96.2300033569336
2024-11-06,96.66000366210938
2024-11-07,97.01000213623047
2024-11-08,96.87000274658203
2024-11-11,96.19999694824219
2024-11-12,93.13999938964844
2024-11-13,92.75
2024-11-14,91.16000366210938
2024-11-15,90.08000183105469
2024-11-18,90.16999816894531
2024-11-19,89.30000305175781
2024-11-20,86.91000366210938
2024-11-21,86.63999938964844
