Date,EME
2022-10-19,127.83999633789062
2022-10-20,124.81999969482422
2022-10-21,126.68000030517578
2022-10-24,128.08999633789062
2022-10-25,130.11000061035156
2022-10-26,129.1199951171875
2022-10-27,134.44000244140625
2022-10-28,140.02999877929688
2022-10-31,141.10000610351562
2022-11-01,144.33999633789062
2022-11-02,140.33999633789062
2022-11-03,142.33999633789062
2022-11-04,144.35000610351562
2022-11-07,145.6999969482422
2022-11-08,145.89999389648438
2022-11-09,146.49000549316406
2022-11-10,152.05999755859375
2022-11-11,150.7899932861328
2022-11-14,149.52000427246094
2022-11-15,152.8300018310547
2022-11-16,154.3800048828125
2022-11-17,152.83999633789062
2022-11-18,155.3300018310547
2022-11-21,154.75999450683594
2022-11-22,154.7899932861328
2022-11-23,153.58999633789062
2022-11-25,155.39999389648438
2022-11-28,152.80999755859375
2022-11-29,152.1199951171875
2022-11-30,154.89999389648438
2022-12-01,154.00999450683594
2022-12-02,153.88999938964844
2022-12-05,149.11000061035156
2022-12-06,148.97999572753906
2022-12-07,149.3300018310547
2022-12-08,150.8300018310547
2022-12-09,148.55999755859375
2022-12-12,149.42999267578125
2022-12-13,150.22000122070312
2022-12-14,147.55999755859375
2022-12-15,145.72999572753906
2022-12-16,148.1699981689453
2022-12-19,146.89999389648438
2022-12-20,146.6300048828125
2022-12-21,149.33999633789062
2022-12-22,149.0800018310547
2022-12-23,149.85000610351562
2022-12-27,150.0800018310547
2022-12-28,147.60000610351562
2022-12-29,149.1199951171875
2022-12-30,148.11000061035156
2023-01-03,148.30999755859375
2023-01-04,145.44000244140625
2023-01-05,142.39999389648438
2023-01-06,147.63999938964844
2023-01-09,145.0399932861328
2023-01-10,147.0500030517578
2023-01-11,147.7899932861328
2023-01-12,151.85000610351562
2023-01-13,152.69000244140625
2023-01-17,148.39999389648438
2023-01-18,147.22999572753906
2023-01-19,144.02999877929688
2023-01-20,145.32000732421875
2023-01-23,144.3800048828125
2023-01-24,146.5500030517578
2023-01-25,146.22000122070312
2023-01-26,146.35000610351562
2023-01-27,146.5800018310547
2023-01-30,145.4499969482422
2023-01-31,148.25
2023-02-01,149.0800018310547
2023-02-02,149.5800018310547
2023-02-03,148.63999938964844
2023-02-06,147.41000366210938
2023-02-07,148.1300048828125
2023-02-08,147.61000061035156
2023-02-09,145.14999389648438
2023-02-10,145.8699951171875
2023-02-13,147.25999450683594
2023-02-14,147.00999450683594
2023-02-15,148.63999938964844
2023-02-16,148.75999450683594
2023-02-17,151.19000244140625
2023-02-21,146.47999572753906
2023-02-22,146.5399932861328
2023-02-23,162.1199951171875
2023-02-24,165.52000427246094
2023-02-27,166.0399932861328
2023-02-28,167.22000122070312
2023-03-01,166.99000549316406
2023-03-02,166.86000061035156
2023-03-03,168.9499969482422
2023-03-06,166.49000549316406
2023-03-07,165.80999755859375
2023-03-08,167.97000122070312
2023-03-09,164.88999938964844
2023-03-10,158.49000549316406
2023-03-13,155.67999267578125
2023-03-14,158.38999938964844
2023-03-15,155.91000366210938
2023-03-16,160.5399932861328
2023-03-17,160.39999389648438
2023-03-20,161.64999389648438
2023-03-21,162.02000427246094
2023-03-22,159.91000366210938
2023-03-23,157.63999938964844
2023-03-24,156.6999969482422
2023-03-27,159.1699981689453
2023-03-28,159.52000427246094
2023-03-29,160.55999755859375
2023-03-30,160.94000244140625
2023-03-31,162.58999633789062
2023-04-03,164.52000427246094
2023-04-04,158.6999969482422
2023-04-05,154.24000549316406
2023-04-06,152.82000732421875
2023-04-10,156.72999572753906
2023-04-11,154.9199981689453
2023-04-12,154.77000427246094
2023-04-13,155.99000549316406
2023-04-14,155.91000366210938
2023-04-17,157.17999267578125
2023-04-18,156.69000244140625
2023-04-19,155.94000244140625
2023-04-20,158.92999267578125
2023-04-21,157.77999877929688
2023-04-24,159.72999572753906
2023-04-25,160.0
2023-04-26,157.86000061035156
2023-04-27,171.44000244140625
2023-04-28,171.0
2023-05-01,167.6199951171875
2023-05-02,166.74000549316406
2023-05-03,165.9600067138672
2023-05-04,165.27000427246094
2023-05-05,167.8800048828125
2023-05-08,166.47000122070312
2023-05-09,166.36000061035156
2023-05-10,166.30999755859375
2023-05-11,165.0399932861328
2023-05-12,165.10000610351562
2023-05-15,165.60000610351562
2023-05-16,164.27999877929688
2023-05-17,165.4600067138672
2023-05-18,166.7100067138672
2023-05-19,164.9499969482422
2023-05-22,164.91000366210938
2023-05-23,163.10000610351562
2023-05-24,161.67999267578125
2023-05-25,167.47999572753906
2023-05-26,170.86000061035156
2023-05-30,171.02000427246094
2023-05-31,164.83999633789062
2023-06-01,165.4600067138672
2023-06-02,173.19000244140625
2023-06-05,170.32000732421875
2023-06-06,174.64999389648438
2023-06-07,176.72000122070312
2023-06-08,176.52000427246094
2023-06-09,174.58999633789062
2023-06-12,174.7100067138672
2023-06-13,177.13999938964844
2023-06-14,175.77000427246094
2023-06-15,176.8300018310547
2023-06-16,175.72999572753906
2023-06-20,174.74000549316406
2023-06-21,177.9199981689453
2023-06-22,177.36000061035156
2023-06-23,175.5500030517578
2023-06-26,177.55999755859375
2023-06-27,179.8800048828125
2023-06-28,179.36000061035156
2023-06-29,183.44000244140625
2023-06-30,184.77999877929688
2023-07-03,184.27000427246094
2023-07-05,182.64999389648438
2023-07-06,183.1199951171875
2023-07-07,184.35000610351562
2023-07-10,186.17999267578125
2023-07-11,186.25999450683594
2023-07-12,187.55999755859375
2023-07-13,187.63999938964844
2023-07-14,187.67999267578125
2023-07-17,189.0800018310547
2023-07-18,190.9499969482422
2023-07-19,191.22999572753906
2023-07-20,190.67999267578125
2023-07-21,190.35000610351562
2023-07-24,190.47000122070312
2023-07-25,189.80999755859375
2023-07-26,189.1999969482422
2023-07-27,200.55999755859375
2023-07-28,211.82000732421875
2023-07-31,215.0399932861328
2023-08-01,214.3800048828125
2023-08-02,216.17999267578125
2023-08-03,215.24000549316406
2023-08-04,216.8800048828125
2023-08-07,220.77999877929688
2023-08-08,221.17999267578125
2023-08-09,217.0
2023-08-10,219.88999938964844
2023-08-11,220.97000122070312
2023-08-14,223.41000366210938
2023-08-15,220.8300018310547
2023-08-16,216.92999267578125
2023-08-17,211.97000122070312
2023-08-18,214.19000244140625
2023-08-21,215.17999267578125
2023-08-22,217.11000061035156
2023-08-23,219.1199951171875
2023-08-24,217.94000244140625
2023-08-25,220.1300048828125
2023-08-28,222.52000427246094
2023-08-29,224.72000122070312
2023-08-30,224.38999938964844
2023-08-31,224.25
2023-09-01,226.0
2023-09-05,220.5800018310547
2023-09-06,222.97999572753906
2023-09-07,222.58999633789062
2023-09-08,222.75999450683594
2023-09-11,222.4499969482422
2023-09-12,219.94000244140625
2023-09-13,215.92999267578125
2023-09-14,218.2100067138672
2023-09-15,212.86000061035156
2023-09-18,215.7100067138672
2023-09-19,216.4499969482422
2023-09-20,214.9600067138672
2023-09-21,208.91000366210938
2023-09-22,210.02999877929688
2023-09-25,211.11000061035156
2023-09-26,208.22000122070312
2023-09-27,212.27000427246094
2023-09-28,212.7100067138672
2023-09-29,210.38999938964844
2023-10-02,206.9600067138672
2023-10-03,203.82000732421875
2023-10-04,205.3699951171875
2023-10-05,204.39999389648438
2023-10-06,206.72000122070312
2023-10-09,208.0500030517578
2023-10-10,207.1999969482422
2023-10-11,209.97999572753906
2023-10-12,206.6699981689453
2023-10-13,202.02000427246094
2023-10-16,202.58999633789062
2023-10-17,206.3800048828125
2023-10-18,196.4499969482422
2023-10-19,195.58999633789062
2023-10-20,192.52999877929688
2023-10-23,192.5
2023-10-24,192.82000732421875
2023-10-25,191.60000610351562
2023-10-26,206.0399932861328
2023-10-27,205.32000732421875
2023-10-30,204.9600067138672
2023-10-31,206.64999389648438
2023-11-01,206.69000244140625
2023-11-02,207.38999938964844
2023-11-03,210.22000122070312
2023-11-06,210.7899932861328
2023-11-07,208.58999633789062
2023-11-08,207.5800018310547
2023-11-09,209.08999633789062
2023-11-10,210.67999267578125
2023-11-13,211.5
2023-11-14,217.58999633789062
2023-11-15,214.75999450683594
2023-11-16,209.7100067138672
2023-11-17,214.6699981689453
2023-11-20,213.63999938964844
2023-11-21,213.86000061035156
2023-11-22,216.25999450683594
2023-11-24,216.5
2023-11-27,219.33999633789062
2023-11-28,211.63999938964844
2023-11-29,211.41000366210938
2023-11-30,212.52000427246094
2023-12-01,214.32000732421875
2023-12-04,216.7899932861328
2023-12-05,211.77000427246094
2023-12-06,211.88999938964844
2023-12-07,212.44000244140625
2023-12-08,214.72999572753906
2023-12-11,216.1699981689453
2023-12-12,216.72999572753906
2023-12-13,217.4499969482422
2023-12-14,218.6199951171875
2023-12-15,216.63999938964844
2023-12-18,216.77000427246094
2023-12-19,218.1999969482422
2023-12-20,214.97000122070312
2023-12-21,214.02000427246094
2023-12-22,216.00999450683594
2023-12-26,216.50999450683594
2023-12-27,216.1999969482422
2023-12-28,216.22000122070312
2023-12-29,215.42999267578125
2024-01-02,212.77999877929688
2024-01-03,210.52000427246094
2024-01-04,211.1300048828125
2024-01-05,212.4499969482422
2024-01-08,213.8300018310547
2024-01-09,214.22000122070312
2024-01-10,218.57000732421875
2024-01-11,221.1999969482422
2024-01-12,218.97999572753906
2024-01-16,220.27999877929688
2024-01-17,218.99000549316406
2024-01-18,223.25999450683594
2024-01-19,218.8800048828125
2024-01-22,223.88999938964844
2024-01-23,221.50999450683594
2024-01-24,220.11000061035156
2024-01-25,220.47999572753906
2024-01-26,224.2100067138672
2024-01-29,224.6300048828125
2024-01-30,230.75
2024-01-31,228.11000061035156
2024-02-01,233.72000122070312
2024-02-02,235.2100067138672
2024-02-05,233.47999572753906
2024-02-06,236.94000244140625
2024-02-07,238.99000549316406
2024-02-08,242.0
2024-02-09,245.14999389648438
2024-02-12,243.52000427246094
2024-02-13,242.75
2024-02-14,248.47000122070312
2024-02-15,252.33999633789062
2024-02-16,252.9199981689453
2024-02-20,251.16000366210938
2024-02-21,252.1199951171875
2024-02-22,259.20001220703125
2024-02-23,269.7200012207031
2024-02-26,274.8800048828125
2024-02-27,277.4700012207031
2024-02-28,305.45001220703125
2024-02-29,313.5199890136719
2024-03-01,319.989990234375
2024-03-04,323.7699890136719
2024-03-05,324.6600036621094
2024-03-06,325.7300109863281
2024-03-07,325.8399963378906
2024-03-08,325.010009765625
2024-03-11,316.4100036621094
2024-03-12,323.2300109863281
2024-03-13,323.8599853515625
2024-03-14,326.7200012207031
2024-03-15,328.5
2024-03-18,330.8399963378906
2024-03-19,334.69000244140625
2024-03-20,334.1199951171875
2024-03-21,345.8900146484375
2024-03-22,347.9800109863281
2024-03-25,347.1199951171875
2024-03-26,351.17999267578125
2024-03-27,351.5899963378906
2024-03-28,350.20001220703125
2024-04-01,354.8699951171875
2024-04-02,358.239990234375
2024-04-03,362.4100036621094
2024-04-04,357.1300048828125
2024-04-05,365.0199890136719
2024-04-08,361.1099853515625
2024-04-09,351.8999938964844
2024-04-10,350.05999755859375
2024-04-11,352.3999938964844
2024-04-12,351.8800048828125
2024-04-15,347.2699890136719
2024-04-16,345.25
2024-04-17,339.20001220703125
2024-04-18,336.05999755859375
2024-04-19,328.6300048828125
2024-04-22,332.5899963378906
2024-04-23,338.0799865722656
2024-04-24,338.8900146484375
2024-04-25,349.3500061035156
2024-04-26,354.0199890136719
2024-04-29,363.6499938964844
2024-04-30,357.1700134277344
2024-05-01,355.239990234375
2024-05-02,356.2900085449219
2024-05-03,363.7699890136719
2024-05-06,371.9700012207031
2024-05-07,375.3900146484375
2024-05-08,379.42999267578125
2024-05-09,382.2799987792969
2024-05-10,380.2799987792969
2024-05-13,373.55999755859375
2024-05-14,374.260009765625
2024-05-15,385.6000061035156
2024-05-16,375.5899963378906
2024-05-17,378.3699951171875
2024-05-20,383.8299865722656
2024-05-21,388.239990234375
2024-05-22,388.5
2024-05-23,390.1000061035156
2024-05-24,398.69000244140625
2024-05-28,393.67999267578125
2024-05-29,393.8999938964844
2024-05-30,395.5899963378906
2024-05-31,388.6600036621094
2024-06-03,373.1000061035156
2024-06-04,368.8900146484375
2024-06-05,378.1400146484375
2024-06-06,374.25
2024-06-07,376.0
2024-06-10,379.0299987792969
2024-06-11,374.8999938964844
2024-06-12,382.6000061035156
2024-06-13,390.1400146484375
2024-06-14,377.20001220703125
2024-06-17,383.0299987792969
2024-06-18,385.67999267578125
2024-06-20,385.9100036621094
2024-06-21,381.2699890136719
2024-06-24,380.7799987792969
2024-06-25,378.5299987792969
2024-06-26,368.5199890136719
2024-06-27,370.3800048828125
2024-06-28,365.0799865722656
2024-07-01,359.6600036621094
2024-07-02,356.8599853515625
2024-07-03,371.0899963378906
2024-07-05,362.5400085449219
2024-07-08,363.8399963378906
2024-07-09,363.55999755859375
2024-07-10,372.760009765625
2024-07-11,375.4599914550781
2024-07-12,376.45001220703125
2024-07-15,380.3900146484375
2024-07-16,390.8800048828125
2024-07-17,361.239990234375
2024-07-18,364.8299865722656
2024-07-19,363.6099853515625
2024-07-22,375.739990234375
2024-07-23,379.2099914550781
2024-07-24,356.7300109863281
2024-07-25,346.6000061035156
2024-07-26,364.04998779296875
2024-07-29,362.8699951171875
2024-07-30,358.4700012207031
2024-07-31,375.44000244140625
2024-08-01,366.1199951171875
2024-08-02,349.70001220703125
2024-08-05,340.2200012207031
2024-08-06,350.42999267578125
2024-08-07,347.8800048828125
2024-08-08,357.0199890136719
2024-08-09,355.7699890136719
2024-08-12,355.79998779296875
2024-08-13,361.4599914550781
2024-08-14,365.3500061035156
2024-08-15,372.19000244140625
2024-08-16,366.5899963378906
2024-08-19,368.5400085449219
2024-08-20,367.29998779296875
2024-08-21,373.1300048828125
2024-08-22,372.760009765625
2024-08-23,382.29998779296875
2024-08-26,377.6099853515625
2024-08-27,380.8699951171875
2024-08-28,379.75
2024-08-29,385.1700134277344
2024-08-30,393.05999755859375
2024-09-03,358.6300048828125
2024-09-04,356.4599914550781
2024-09-05,353.4700012207031
2024-09-06,352.8800048828125
2024-09-09,364.1000061035156
2024-09-10,371.260009765625
2024-09-11,385.07000732421875
2024-09-12,388.489990234375
2024-09-13,396.4200134277344
2024-09-16,402.69000244140625
2024-09-17,409.20001220703125
2024-09-18,408.75
2024-09-19,430.04998779296875
2024-09-20,435.6000061035156
2024-09-23,435.1099853515625
2024-09-24,433.55999755859375
2024-09-25,435.4700012207031
2024-09-26,429.29998779296875
2024-09-27,427.0899963378906
2024-09-30,430.5299987792969
2024-10-01,428.2799987792969
2024-10-02,429.8900146484375
2024-10-03,430.95001220703125
2024-10-04,435.0
2024-10-07,440.3599853515625
2024-10-08,439.739990234375
2024-10-09,446.94000244140625
2024-10-10,442.0899963378906
2024-10-11,450.45001220703125
2024-10-14,452.6000061035156
2024-10-15,444.9100036621094
2024-10-16,447.2799987792969
2024-10-17,453.75
2024-10-18,453.739990234375
2024-10-21,455.1000061035156
2024-10-22,447.94000244140625
2024-10-23,445.6199951171875
2024-10-24,446.1099853515625
2024-10-25,428.5799865722656
2024-10-28,431.55999755859375
2024-10-29,436.7900085449219
2024-10-30,431.7699890136719
2024-10-31,446.07000732421875
2024-11-01,453.2099914550781
2024-11-04,461.5
2024-11-05,475.7799987792969
2024-11-06,501.8800048828125
2024-11-07,504.3500061035156
2024-11-08,514.1500244140625
2024-11-11,520.4400024414062
2024-11-12,514.0800170898438
2024-11-13,500.3599853515625
2024-11-14,498.1099853515625
2024-11-15,498.8599853515625
2024-11-18,500.8500061035156
2024-11-19,514.0
2024-11-20,515.8200073242188
2024-11-21,526.9500122070312
