Date,IX
2023-03-09,88.4000015258789
2023-03-10,87.0199966430664
2023-03-13,84.80999755859375
2023-03-14,83.08000183105469
2023-03-15,81.56999969482422
2023-03-16,81.26000213623047
2023-03-17,80.1500015258789
2023-03-20,80.27999877929688
2023-03-21,81.44999694824219
2023-03-22,82.36000061035156
2023-03-23,82.05999755859375
2023-03-24,82.44999694824219
2023-03-27,82.13999938964844
2023-03-28,83.44000244140625
2023-03-29,83.56999969482422
2023-03-30,81.58999633789062
2023-03-31,82.08000183105469
2023-04-03,83.5999984741211
2023-04-04,82.86000061035156
2023-04-05,81.80999755859375
2023-04-06,81.94000244140625
2023-04-10,81.88999938964844
2023-04-11,82.61000061035156
2023-04-12,83.76000213623047
2023-04-13,85.52999877929688
2023-04-14,85.43000030517578
2023-04-17,86.33999633789062
2023-04-18,86.33999633789062
2023-04-19,86.2300033569336
2023-04-20,86.23999786376953
2023-04-21,85.70999908447266
2023-04-24,85.58999633789062
2023-04-25,84.58000183105469
2023-04-26,84.12000274658203
2023-04-27,85.93000030517578
2023-04-28,85.30999755859375
2023-05-01,85.22000122070312
2023-05-02,83.48999786376953
2023-05-03,83.4000015258789
2023-05-04,83.7300033569336
2023-05-05,85.94000244140625
2023-05-08,85.19000244140625
2023-05-09,86.20999908447266
2023-05-10,88.77999877929688
2023-05-11,86.5199966430664
2023-05-12,85.12000274658203
2023-05-15,87.97000122070312
2023-05-16,88.0
2023-05-17,88.94999694824219
2023-05-18,88.69000244140625
2023-05-19,87.33999633789062
2023-05-22,86.45999908447266
2023-05-23,85.48999786376953
2023-05-24,84.33999633789062
2023-05-25,84.66000366210938
2023-05-26,85.04000091552734
2023-05-30,84.12999725341797
2023-05-31,84.4000015258789
2023-06-01,86.2699966430664
2023-06-02,88.43000030517578
2023-06-05,88.02999877929688
2023-06-06,89.4800033569336
2023-06-07,88.20999908447266
2023-06-08,88.08999633789062
2023-06-09,88.4800033569336
2023-06-12,88.79000091552734
2023-06-13,89.6500015258789
2023-06-14,90.5
2023-06-15,90.55999755859375
2023-06-16,89.33000183105469
2023-06-20,87.9000015258789
2023-06-21,89.68000030517578
2023-06-22,91.4000015258789
2023-06-23,89.06999969482422
2023-06-26,88.87999725341797
2023-06-27,90.33000183105469
2023-06-28,91.95999908447266
2023-06-29,91.12999725341797
2023-06-30,91.20999908447266
2023-07-03,91.72000122070312
2023-07-05,91.23999786376953
2023-07-06,89.44000244140625
2023-07-07,90.8499984741211
2023-07-10,90.13999938964844
2023-07-11,91.02999877929688
2023-07-12,91.79000091552734
2023-07-13,92.61000061035156
2023-07-14,92.37999725341797
2023-07-17,92.36000061035156
2023-07-18,93.5199966430664
2023-07-19,93.66000366210938
2023-07-20,93.25
2023-07-21,92.9800033569336
2023-07-24,93.16999816894531
2023-07-25,94.23999786376953
2023-07-26,94.44999694824219
2023-07-27,95.4800033569336
2023-07-28,96.62000274658203
2023-07-31,96.37999725341797
2023-08-01,95.37999725341797
2023-08-02,93.22000122070312
2023-08-03,92.5999984741211
2023-08-04,92.31999969482422
2023-08-07,91.44999694824219
2023-08-08,90.4000015258789
2023-08-09,89.5199966430664
2023-08-10,89.58000183105469
2023-08-11,89.26000213623047
2023-08-14,88.8499984741211
2023-08-15,88.61000061035156
2023-08-16,87.38999938964844
2023-08-17,87.76000213623047
2023-08-18,88.52999877929688
2023-08-21,89.27999877929688
2023-08-22,89.5999984741211
2023-08-23,90.75
2023-08-24,90.30999755859375
2023-08-25,90.5
2023-08-28,91.4000015258789
2023-08-29,91.7699966430664
2023-08-30,92.26000213623047
2023-08-31,92.9000015258789
2023-09-01,94.22000122070312
2023-09-05,95.11000061035156
2023-09-06,97.02999877929688
2023-09-07,98.0
2023-09-08,96.51000213623047
2023-09-11,97.16000366210938
2023-09-12,95.98999786376953
2023-09-13,97.0
2023-09-14,99.93000030517578
2023-09-15,99.66999816894531
2023-09-18,99.27999877929688
2023-09-19,101.38999938964844
2023-09-20,99.05000305175781
2023-09-21,96.93000030517578
2023-09-22,97.62999725341797
2023-09-25,97.33000183105469
2023-09-26,96.41999816894531
2023-09-27,97.01000213623047
2023-09-28,95.62999725341797
2023-09-29,93.87999725341797
2023-10-02,92.31999969482422
2023-10-03,89.66999816894531
2023-10-04,87.4000015258789
2023-10-05,90.2300033569336
2023-10-06,91.29000091552734
2023-10-09,91.52999877929688
2023-10-10,92.8499984741211
2023-10-11,92.80000305175781
2023-10-12,92.37999725341797
2023-10-13,91.01000213623047
2023-10-16,90.94999694824219
2023-10-17,91.12000274658203
2023-10-18,89.66999816894531
2023-10-19,89.37999725341797
2023-10-20,89.13999938964844
2023-10-23,89.19000244140625
2023-10-24,90.33999633789062
2023-10-25,89.12000274658203
2023-10-26,88.69000244140625
2023-10-27,89.58999633789062
2023-10-30,90.23999786376953
2023-10-31,91.5999984741211
2023-11-01,91.0
2023-11-02,88.95999908447266
2023-11-03,90.08999633789062
2023-11-06,90.2300033569336
2023-11-07,88.36000061035156
2023-11-08,86.41999816894531
2023-11-09,87.12999725341797
2023-11-10,88.7699966430664
2023-11-13,88.2699966430664
2023-11-14,90.37999725341797
2023-11-15,89.38999938964844
2023-11-16,88.9800033569336
2023-11-17,90.30999755859375
2023-11-20,90.86000061035156
2023-11-21,90.3499984741211
2023-11-22,90.88999938964844
2023-11-24,91.43000030517578
2023-11-27,91.80999755859375
2023-11-28,91.5199966430664
2023-11-29,91.12999725341797
2023-11-30,91.44000244140625
2023-12-01,92.37000274658203
2023-12-04,91.55000305175781
2023-12-05,91.43000030517578
2023-12-06,92.87000274658203
2023-12-07,94.2699966430664
2023-12-08,94.02999877929688
2023-12-11,92.20999908447266
2023-12-12,91.01000213623047
2023-12-13,91.5199966430664
2023-12-14,93.11000061035156
2023-12-15,92.22000122070312
2023-12-18,91.7699966430664
2023-12-19,91.98999786376953
2023-12-20,91.86000061035156
2023-12-21,93.13999938964844
2023-12-22,93.05000305175781
2023-12-26,92.87999725341797
2023-12-27,92.41000366210938
2023-12-28,93.2300033569336
2023-12-29,93.38999938964844
2024-01-02,92.37999725341797
2024-01-03,92.08999633789062
2024-01-04,93.30000305175781
2024-01-05,96.2699966430664
2024-01-08,97.0199966430664
2024-01-09,95.38999938964844
2024-01-10,95.9000015258789
2024-01-11,96.25
2024-01-12,95.9000015258789
2024-01-16,96.06999969482422
2024-01-17,94.05000305175781
2024-01-18,95.16000366210938
2024-01-19,94.8499984741211
2024-01-22,96.54000091552734
2024-01-23,95.97000122070312
2024-01-24,96.25
2024-01-25,96.77999877929688
2024-01-26,96.19999694824219
2024-01-29,96.80999755859375
2024-01-30,95.70999908447266
2024-01-31,95.54000091552734
2024-02-01,96.76000213623047
2024-02-02,96.1500015258789
2024-02-05,96.4000015258789
2024-02-06,96.37000274658203
2024-02-07,97.47000122070312
2024-02-08,100.7300033569336
2024-02-09,101.38999938964844
2024-02-12,101.80000305175781
2024-02-13,99.55999755859375
2024-02-14,99.9000015258789
2024-02-15,100.5199966430664
2024-02-16,100.91999816894531
2024-02-20,102.30000305175781
2024-02-21,103.20999908447266
2024-02-22,104.45999908447266
2024-02-23,103.97000122070312
2024-02-26,104.52999877929688
2024-02-27,105.08999633789062
2024-02-28,105.08999633789062
2024-02-29,105.20999908447266
2024-03-01,105.94999694824219
2024-03-04,104.05999755859375
2024-03-05,106.2699966430664
2024-03-06,109.45999908447266
2024-03-07,108.54000091552734
2024-03-08,109.44999694824219
2024-03-11,105.63999938964844
2024-03-12,107.0999984741211
2024-03-13,105.91000366210938
2024-03-14,105.70999908447266
2024-03-15,107.19000244140625
2024-03-18,109.52999877929688
2024-03-19,112.01000213623047
2024-03-20,112.62000274658203
2024-03-21,111.6500015258789
2024-03-22,111.29000091552734
2024-03-25,110.4000015258789
2024-03-26,110.44999694824219
2024-03-27,110.26000213623047
2024-03-28,110.19999694824219
2024-04-01,104.93000030517578
2024-04-02,105.19000244140625
2024-04-03,105.91000366210938
2024-04-04,105.05000305175781
2024-04-05,105.5
2024-04-08,107.30999755859375
2024-04-09,107.20999908447266
2024-04-10,105.83000183105469
2024-04-11,105.2699966430664
2024-04-12,105.69000244140625
2024-04-15,104.80999755859375
2024-04-16,102.83000183105469
2024-04-17,101.94999694824219
2024-04-18,101.75
2024-04-19,101.44000244140625
2024-04-22,103.76000213623047
2024-04-23,104.20999908447266
2024-04-24,104.26000213623047
2024-04-25,102.48999786376953
2024-04-26,102.55999755859375
2024-04-29,103.54000091552734
2024-04-30,102.56999969482422
2024-05-01,101.25
2024-05-02,103.61000061035156
2024-05-03,104.66000366210938
2024-05-06,105.3499984741211
2024-05-07,105.06999969482422
2024-05-08,105.94999694824219
2024-05-09,111.44999694824219
2024-05-10,108.33000183105469
2024-05-13,107.11000061035156
2024-05-14,106.58999633789062
2024-05-15,107.81999969482422
2024-05-16,108.41000366210938
2024-05-17,109.30000305175781
2024-05-20,109.66999816894531
2024-05-21,107.5199966430664
2024-05-22,107.43000030517578
2024-05-23,105.91999816894531
2024-05-24,106.68000030517578
2024-05-28,108.16999816894531
2024-05-29,105.33000183105469
2024-05-30,107.61000061035156
2024-05-31,109.43000030517578
2024-06-03,110.79000091552734
2024-06-04,110.31999969482422
2024-06-05,110.63999938964844
2024-06-06,110.73999786376953
2024-06-07,109.5999984741211
2024-06-10,110.6500015258789
2024-06-11,109.95999908447266
2024-06-12,110.3499984741211
2024-06-13,107.62999725341797
2024-06-14,107.31999969482422
2024-06-17,107.51000213623047
2024-06-18,108.05000305175781
2024-06-20,108.95999908447266
2024-06-21,108.54000091552734
2024-06-24,107.47000122070312
2024-06-25,110.19000244140625
2024-06-26,109.5
2024-06-27,109.79000091552734
2024-06-28,111.30000305175781
2024-07-01,110.91000366210938
2024-07-02,112.87999725341797
2024-07-03,114.7699966430664
2024-07-05,115.04000091552734
2024-07-08,114.0
2024-07-09,112.72000122070312
2024-07-10,114.83999633789062
2024-07-11,115.5
2024-07-12,116.29000091552734
2024-07-15,115.80000305175781
2024-07-16,117.95999908447266
2024-07-17,119.33000183105469
2024-07-18,117.5199966430664
2024-07-19,116.80000305175781
2024-07-22,118.41999816894531
2024-07-23,119.61000061035156
2024-07-24,116.19999694824219
2024-07-25,114.72000122070312
2024-07-26,115.93000030517578
2024-07-29,115.68000030517578
2024-07-30,116.79000091552734
2024-07-31,120.94000244140625
2024-08-01,112.66000366210938
2024-08-02,105.68000030517578
2024-08-05,102.70999908447266
2024-08-06,109.83000183105469
2024-08-07,110.86000061035156
2024-08-08,109.37999725341797
2024-08-09,114.4000015258789
2024-08-12,113.87999725341797
2024-08-13,116.81999969482422
2024-08-14,116.33999633789062
2024-08-15,116.66000366210938
2024-08-16,117.7699966430664
2024-08-19,118.68000030517578
2024-08-20,118.54000091552734
2024-08-21,119.95999908447266
2024-08-22,117.76000213623047
2024-08-23,123.75
2024-08-26,122.69999694824219
2024-08-27,123.47000122070312
2024-08-28,122.73999786376953
2024-08-29,124.95999908447266
2024-08-30,125.0999984741211
2024-09-03,124.31999969482422
2024-09-04,122.12999725341797
2024-09-05,121.83000183105469
2024-09-06,118.16000366210938
2024-09-09,120.08000183105469
2024-09-10,119.43000030517578
2024-09-11,119.93000030517578
2024-09-12,122.05000305175781
2024-09-13,121.79000091552734
2024-09-16,122.44000244140625
2024-09-17,118.30999755859375
2024-09-18,118.26000213623047
2024-09-19,120.73999786376953
2024-09-20,119.91000366210938
2024-09-23,120.1500015258789
2024-09-24,119.04000091552734
2024-09-25,117.38999938964844
2024-09-26,121.77999877929688
2024-09-27,119.5
2024-09-30,116.05000305175781
2024-10-01,116.62999725341797
2024-10-02,115.30000305175781
2024-10-03,114.52999877929688
2024-10-04,115.86000061035156
2024-10-07,114.33999633789062
2024-10-08,112.80999755859375
2024-10-09,111.20999908447266
2024-10-10,111.52999877929688
2024-10-11,112.16999816894531
2024-10-14,112.0199966430664
2024-10-15,109.29000091552734
2024-10-16,110.79000091552734
2024-10-17,110.41999816894531
2024-10-18,109.66000366210938
2024-10-21,108.1500015258789
2024-10-22,107.11000061035156
2024-10-23,105.37000274658203
2024-10-24,105.44999694824219
2024-10-25,104.4000015258789
2024-10-28,105.77999877929688
2024-10-29,106.81999969482422
2024-10-30,106.45999908447266
2024-10-31,106.16000366210938
2024-11-01,106.12000274658203
2024-11-04,106.81999969482422
2024-11-05,109.08000183105469
2024-11-06,108.94999694824219
2024-11-07,111.54000091552734
2024-11-08,113.58999633789062
2024-11-11,110.94000244140625
2024-11-12,111.5
2024-11-13,107.73999786376953
2024-11-14,108.33000183105469
2024-11-15,107.87000274658203
2024-11-18,108.62999725341797
2024-11-19,108.58000183105469
2024-11-20,106.81999969482422
2024-11-21,107.81999969482422
