Date,BAH
2022-08-09,95.76000213623047
2022-08-10,96.1500015258789
2022-08-11,94.76000213623047
2022-08-12,95.83999633789062
2022-08-15,98.19999694824219
2022-08-16,98.05999755859375
2022-08-17,98.13999938964844
2022-08-18,99.05000305175781
2022-08-19,99.0
2022-08-22,98.01000213623047
2022-08-23,97.83999633789062
2022-08-24,98.48999786376953
2022-08-25,98.3499984741211
2022-08-26,96.91000366210938
2022-08-29,95.66000366210938
2022-08-30,95.44000244140625
2022-08-31,95.69999694824219
2022-09-01,96.25
2022-09-02,95.12999725341797
2022-09-06,95.44999694824219
2022-09-07,96.75
2022-09-08,96.0999984741211
2022-09-09,97.51000213623047
2022-09-12,97.47000122070312
2022-09-13,95.0199966430664
2022-09-14,95.0999984741211
2022-09-15,92.48999786376953
2022-09-16,95.30999755859375
2022-09-19,96.04000091552734
2022-09-20,95.73999786376953
2022-09-21,95.08999633789062
2022-09-22,94.6500015258789
2022-09-23,93.29000091552734
2022-09-26,92.69000244140625
2022-09-27,92.1500015258789
2022-09-28,93.45999908447266
2022-09-29,92.18000030517578
2022-09-30,92.3499984741211
2022-10-03,95.97000122070312
2022-10-04,97.19000244140625
2022-10-05,97.66000366210938
2022-10-06,96.58000183105469
2022-10-07,97.23999786376953
2022-10-10,96.72000122070312
2022-10-11,96.48999786376953
2022-10-12,94.2699966430664
2022-10-13,96.13999938964844
2022-10-14,94.3499984741211
2022-10-17,96.43000030517578
2022-10-18,100.87999725341797
2022-10-19,98.62000274658203
2022-10-20,99.55000305175781
2022-10-21,101.02999877929688
2022-10-24,100.55999755859375
2022-10-25,101.4800033569336
2022-10-26,102.87000274658203
2022-10-27,103.61000061035156
2022-10-28,108.68000030517578
2022-10-31,108.8499984741211
2022-11-01,108.1500015258789
2022-11-02,108.5199966430664
2022-11-03,108.69999694824219
2022-11-04,106.83000183105469
2022-11-07,109.23999786376953
2022-11-08,110.3499984741211
2022-11-09,109.94000244140625
2022-11-10,111.27999877929688
2022-11-11,103.69999694824219
2022-11-14,105.3499984741211
2022-11-15,104.30000305175781
2022-11-16,106.70999908447266
2022-11-17,105.58999633789062
2022-11-18,107.2300033569336
2022-11-21,107.23999786376953
2022-11-22,107.41999816894531
2022-11-23,106.11000061035156
2022-11-25,108.01000213623047
2022-11-28,107.45999908447266
2022-11-29,106.06999969482422
2022-11-30,106.4000015258789
2022-12-01,106.87999725341797
2022-12-02,108.44000244140625
2022-12-05,107.51000213623047
2022-12-06,107.61000061035156
2022-12-07,106.25
2022-12-08,106.26000213623047
2022-12-09,104.83000183105469
2022-12-12,105.06999969482422
2022-12-13,104.41000366210938
2022-12-14,105.80000305175781
2022-12-15,104.2300033569336
2022-12-16,103.91999816894531
2022-12-19,103.62999725341797
2022-12-20,103.6500015258789
2022-12-21,104.94000244140625
2022-12-22,103.97000122070312
2022-12-23,104.45999908447266
2022-12-27,104.6500015258789
2022-12-28,103.7699966430664
2022-12-29,104.19000244140625
2022-12-30,104.5199966430664
2023-01-03,104.58000183105469
2023-01-04,103.87999725341797
2023-01-05,102.41000366210938
2023-01-06,102.88999938964844
2023-01-09,96.66999816894531
2023-01-10,97.13999938964844
2023-01-11,96.87000274658203
2023-01-12,95.44000244140625
2023-01-13,94.98999786376953
2023-01-17,94.9000015258789
2023-01-18,94.1500015258789
2023-01-19,92.51000213623047
2023-01-20,93.73999786376953
2023-01-23,94.33000183105469
2023-01-24,96.19999694824219
2023-01-25,97.16000366210938
2023-01-26,97.18000030517578
2023-01-27,92.7300033569336
2023-01-30,93.5
2023-01-31,94.63999938964844
2023-02-01,95.37000274658203
2023-02-02,95.47000122070312
2023-02-03,96.83999633789062
2023-02-06,96.22000122070312
2023-02-07,96.9000015258789
2023-02-08,96.37000274658203
2023-02-09,95.51000213623047
2023-02-10,96.66000366210938
2023-02-13,95.83999633789062
2023-02-14,94.87000274658203
2023-02-15,96.41999816894531
2023-02-16,96.4800033569336
2023-02-17,96.91999816894531
2023-02-21,97.0
2023-02-22,96.56999969482422
2023-02-23,95.91999816894531
2023-02-24,95.69999694824219
2023-02-27,95.36000061035156
2023-02-28,94.7300033569336
2023-03-01,95.45999908447266
2023-03-02,96.25
2023-03-03,96.43000030517578
2023-03-06,96.27999877929688
2023-03-07,95.52999877929688
2023-03-08,92.5199966430664
2023-03-09,91.51000213623047
2023-03-10,90.54000091552734
2023-03-13,89.73999786376953
2023-03-14,91.33000183105469
2023-03-15,90.23999786376953
2023-03-16,90.55999755859375
2023-03-17,88.51000213623047
2023-03-20,90.41999816894531
2023-03-21,91.41000366210938
2023-03-22,90.18000030517578
2023-03-23,90.06999969482422
2023-03-24,90.88999938964844
2023-03-27,91.69999694824219
2023-03-28,91.5999984741211
2023-03-29,92.41000366210938
2023-03-30,91.73999786376953
2023-03-31,92.69000244140625
2023-04-03,95.01000213623047
2023-04-04,94.91000366210938
2023-04-05,95.0199966430664
2023-04-06,95.62999725341797
2023-04-10,96.83000183105469
2023-04-11,96.22000122070312
2023-04-12,96.62000274658203
2023-04-13,97.25
2023-04-14,96.98999786376953
2023-04-17,96.93000030517578
2023-04-18,97.61000061035156
2023-04-19,98.2699966430664
2023-04-20,98.5199966430664
2023-04-21,98.9800033569336
2023-04-24,96.47000122070312
2023-04-25,96.12999725341797
2023-04-26,94.08999633789062
2023-04-27,95.88999938964844
2023-04-28,95.72000122070312
2023-05-01,96.95999908447266
2023-05-02,92.6500015258789
2023-05-03,93.44999694824219
2023-05-04,92.08000183105469
2023-05-05,93.08000183105469
2023-05-08,91.44999694824219
2023-05-09,92.37999725341797
2023-05-10,93.2699966430664
2023-05-11,92.12999725341797
2023-05-12,92.8499984741211
2023-05-15,92.81999969482422
2023-05-16,91.69999694824219
2023-05-17,93.06999969482422
2023-05-18,93.3499984741211
2023-05-19,92.66000366210938
2023-05-22,93.16999816894531
2023-05-23,93.5
2023-05-24,91.66000366210938
2023-05-25,89.8499984741211
2023-05-26,96.25
2023-05-30,97.94000244140625
2023-05-31,100.58000183105469
2023-06-01,100.76000213623047
2023-06-02,103.69999694824219
2023-06-05,103.18000030517578
2023-06-06,103.30000305175781
2023-06-07,103.33999633789062
2023-06-08,104.0
2023-06-09,103.51000213623047
2023-06-12,104.16999816894531
2023-06-13,106.27999877929688
2023-06-14,105.75
2023-06-15,107.37999725341797
2023-06-16,108.61000061035156
2023-06-20,109.55000305175781
2023-06-21,109.5199966430664
2023-06-22,109.7300033569336
2023-06-23,107.44000244140625
2023-06-26,108.80000305175781
2023-06-27,109.06999969482422
2023-06-28,108.66000366210938
2023-06-29,110.0199966430664
2023-06-30,111.5999984741211
2023-07-03,111.98999786376953
2023-07-05,112.26000213623047
2023-07-06,111.54000091552734
2023-07-07,112.04000091552734
2023-07-10,112.61000061035156
2023-07-11,113.72000122070312
2023-07-12,112.25
2023-07-13,112.58999633789062
2023-07-14,113.29000091552734
2023-07-17,114.33999633789062
2023-07-18,115.56999969482422
2023-07-19,116.04000091552734
2023-07-20,116.25
2023-07-21,115.83000183105469
2023-07-24,115.87000274658203
2023-07-25,116.22000122070312
2023-07-26,116.52999877929688
2023-07-27,113.95999908447266
2023-07-28,120.94000244140625
2023-07-31,121.08000183105469
2023-08-01,123.33000183105469
2023-08-02,123.70999908447266
2023-08-03,124.54000091552734
2023-08-04,122.69000244140625
2023-08-07,123.33000183105469
2023-08-08,121.97000122070312
2023-08-09,121.56999969482422
2023-08-10,120.69000244140625
2023-08-11,120.66999816894531
2023-08-14,122.12000274658203
2023-08-15,121.80999755859375
2023-08-16,119.75
2023-08-17,114.9000015258789
2023-08-18,113.7699966430664
2023-08-21,113.05000305175781
2023-08-22,112.94000244140625
2023-08-23,113.69999694824219
2023-08-24,114.76000213623047
2023-08-25,114.54000091552734
2023-08-28,115.05000305175781
2023-08-29,114.41999816894531
2023-08-30,114.55999755859375
2023-08-31,113.30999755859375
2023-09-01,114.77999877929688
2023-09-05,114.73999786376953
2023-09-06,114.4000015258789
2023-09-07,112.70999908447266
2023-09-08,111.94999694824219
2023-09-11,112.75
2023-09-12,113.25
2023-09-13,113.2300033569336
2023-09-14,113.08999633789062
2023-09-15,111.43000030517578
2023-09-18,111.66999816894531
2023-09-19,111.48999786376953
2023-09-20,111.58000183105469
2023-09-21,107.63999938964844
2023-09-22,107.37000274658203
2023-09-25,108.08999633789062
2023-09-26,108.33000183105469
2023-09-27,109.72000122070312
2023-09-28,108.73999786376953
2023-09-29,109.2699966430664
2023-10-02,113.56999969482422
2023-10-03,114.75
2023-10-04,115.83000183105469
2023-10-05,116.70999908447266
2023-10-06,119.4800033569336
2023-10-09,122.76000213623047
2023-10-10,124.48999786376953
2023-10-11,126.6500015258789
2023-10-12,127.01000213623047
2023-10-13,127.9000015258789
2023-10-16,128.6999969482422
2023-10-17,128.67999267578125
2023-10-18,125.30000305175781
2023-10-19,123.30999755859375
2023-10-20,121.8499984741211
2023-10-23,121.2699966430664
2023-10-24,119.7300033569336
2023-10-25,119.41000366210938
2023-10-26,121.3499984741211
2023-10-27,117.36000061035156
2023-10-30,117.86000061035156
2023-10-31,119.93000030517578
2023-11-01,123.76000213623047
2023-11-02,122.73999786376953
2023-11-03,123.01000213623047
2023-11-06,123.63999938964844
2023-11-07,123.1500015258789
2023-11-08,124.79000091552734
2023-11-09,124.5999984741211
2023-11-10,126.0
2023-11-13,127.33999633789062
2023-11-14,129.32000732421875
2023-11-15,126.76000213623047
2023-11-16,127.83000183105469
2023-11-17,126.81999969482422
2023-11-20,127.54000091552734
2023-11-21,126.37999725341797
2023-11-22,127.41999816894531
2023-11-24,128.14999389648438
2023-11-27,127.87999725341797
2023-11-28,125.94000244140625
2023-11-29,124.47000122070312
2023-11-30,125.12999725341797
2023-12-01,128.16000366210938
2023-12-04,131.22000122070312
2023-12-05,128.0500030517578
2023-12-06,126.9000015258789
2023-12-07,125.33999633789062
2023-12-08,125.29000091552734
2023-12-11,126.69000244140625
2023-12-12,127.83000183105469
2023-12-13,128.97999572753906
2023-12-14,125.22000122070312
2023-12-15,125.0199966430664
2023-12-18,125.27999877929688
2023-12-19,125.7699966430664
2023-12-20,124.80000305175781
2023-12-21,125.7699966430664
2023-12-22,127.0
2023-12-26,127.41000366210938
2023-12-27,127.29000091552734
2023-12-28,127.1500015258789
2023-12-29,127.91000366210938
2024-01-02,127.4800033569336
2024-01-03,126.11000061035156
2024-01-04,125.37999725341797
2024-01-05,123.7699966430664
2024-01-08,126.97000122070312
2024-01-09,127.26000213623047
2024-01-10,127.22000122070312
2024-01-11,126.5199966430664
2024-01-12,128.6300048828125
2024-01-16,126.66999816894531
2024-01-17,126.54000091552734
2024-01-18,127.66999816894531
2024-01-19,127.48999786376953
2024-01-22,129.97999572753906
2024-01-23,128.8800048828125
2024-01-24,129.14999389648438
2024-01-25,128.8800048828125
2024-01-26,146.3800048828125
2024-01-29,144.39999389648438
2024-01-30,144.67999267578125
2024-01-31,140.77000427246094
2024-02-01,142.1699981689453
2024-02-02,142.4499969482422
2024-02-05,141.8699951171875
2024-02-06,144.0500030517578
2024-02-07,143.66000366210938
2024-02-08,144.6199951171875
2024-02-09,146.69000244140625
2024-02-12,145.88999938964844
2024-02-13,144.39999389648438
2024-02-14,145.1300048828125
2024-02-15,145.3699951171875
2024-02-16,145.58999633789062
2024-02-20,145.10000610351562
2024-02-21,144.88999938964844
2024-02-22,147.5399932861328
2024-02-23,148.91000366210938
2024-02-26,147.72999572753906
2024-02-27,146.52999877929688
2024-02-28,147.30999755859375
2024-02-29,147.7100067138672
2024-03-01,148.17999267578125
2024-03-04,149.0500030517578
2024-03-05,149.19000244140625
2024-03-06,148.89999389648438
2024-03-07,148.38999938964844
2024-03-08,147.13999938964844
2024-03-11,144.5800018310547
2024-03-12,145.63999938964844
2024-03-13,146.10000610351562
2024-03-14,145.1699981689453
2024-03-15,144.7899932861328
2024-03-18,144.49000549316406
2024-03-19,146.1699981689453
2024-03-20,146.8300018310547
2024-03-21,148.25
2024-03-22,147.61000061035156
2024-03-25,146.1300048828125
2024-03-26,147.17999267578125
2024-03-27,148.22000122070312
2024-03-28,148.44000244140625
2024-04-01,149.05999755859375
2024-04-02,146.85000610351562
2024-04-03,147.74000549316406
2024-04-04,146.35000610351562
2024-04-05,146.8300018310547
2024-04-08,147.32000732421875
2024-04-09,143.5
2024-04-10,142.7100067138672
2024-04-11,144.1999969482422
2024-04-12,144.08999633789062
2024-04-15,142.25999450683594
2024-04-16,142.16000366210938
2024-04-17,140.25999450683594
2024-04-18,139.50999450683594
2024-04-19,142.13999938964844
2024-04-22,143.00999450683594
2024-04-23,145.9600067138672
2024-04-24,144.38999938964844
2024-04-25,145.27000427246094
2024-04-26,145.1300048828125
2024-04-29,147.5800018310547
2024-04-30,147.6699981689453
2024-05-01,147.3300018310547
2024-05-02,146.6999969482422
2024-05-03,147.25
2024-05-06,152.8800048828125
2024-05-07,151.39999389648438
2024-05-08,151.07000732421875
2024-05-09,154.33999633789062
2024-05-10,156.05999755859375
2024-05-13,151.82000732421875
2024-05-14,149.05999755859375
2024-05-15,150.9499969482422
2024-05-16,152.5500030517578
2024-05-17,152.2899932861328
2024-05-20,153.97999572753906
2024-05-21,154.14999389648438
2024-05-22,153.4600067138672
2024-05-23,152.36000061035156
2024-05-24,158.50999450683594
2024-05-28,154.60000610351562
2024-05-29,154.44000244140625
2024-05-30,151.72999572753906
2024-05-31,152.2100067138672
2024-06-03,150.50999450683594
2024-06-04,151.8800048828125
2024-06-05,153.4199981689453
2024-06-06,152.27999877929688
2024-06-07,151.74000549316406
2024-06-10,151.83999633789062
2024-06-11,150.6999969482422
2024-06-12,151.9199981689453
2024-06-13,150.41000366210938
2024-06-14,150.4199981689453
2024-06-17,152.89999389648438
2024-06-18,153.86000061035156
2024-06-20,154.4499969482422
2024-06-21,154.85000610351562
2024-06-24,157.22000122070312
2024-06-25,157.38999938964844
2024-06-26,156.22999572753906
2024-06-27,156.25
2024-06-28,153.89999389648438
2024-07-01,151.0
2024-07-02,152.77999877929688
2024-07-03,154.50999450683594
2024-07-05,152.7899932861328
2024-07-08,153.6999969482422
2024-07-09,154.38999938964844
2024-07-10,155.64999389648438
2024-07-11,156.97999572753906
2024-07-12,158.16000366210938
2024-07-15,157.22000122070312
2024-07-16,158.19000244140625
2024-07-17,156.25999450683594
2024-07-18,156.6999969482422
2024-07-19,156.05999755859375
2024-07-22,158.1699981689453
2024-07-23,160.2899932861328
2024-07-24,154.08999633789062
2024-07-25,153.5800018310547
2024-07-26,139.83999633789062
2024-07-29,144.49000549316406
2024-07-30,138.82000732421875
2024-07-31,143.30999755859375
2024-08-01,142.9499969482422
2024-08-02,143.97999572753906
2024-08-05,144.63999938964844
2024-08-06,146.1999969482422
2024-08-07,145.3699951171875
2024-08-08,147.7899932861328
2024-08-09,147.61000061035156
2024-08-12,146.33999633789062
2024-08-13,146.25999450683594
2024-08-14,147.97999572753906
2024-08-15,147.9499969482422
2024-08-16,147.6699981689453
2024-08-19,148.7100067138672
2024-08-20,150.64999389648438
2024-08-21,153.61000061035156
2024-08-22,154.1300048828125
2024-08-23,154.94000244140625
2024-08-26,153.97000122070312
2024-08-27,155.75
2024-08-28,155.5
2024-08-29,157.3699951171875
2024-08-30,158.77999877929688
2024-09-03,156.4600067138672
2024-09-04,156.8000030517578
2024-09-05,155.8800048828125
2024-09-06,152.11000061035156
2024-09-09,151.9600067138672
2024-09-10,151.85000610351562
2024-09-11,151.6300048828125
2024-09-12,154.72999572753906
2024-09-13,156.99000549316406
2024-09-16,158.4499969482422
2024-09-17,155.4600067138672
2024-09-18,154.50999450683594
2024-09-19,156.16000366210938
2024-09-20,157.88999938964844
2024-09-23,159.86000061035156
2024-09-24,159.74000549316406
2024-09-25,159.91000366210938
2024-09-26,159.6300048828125
2024-09-27,162.0500030517578
2024-09-30,162.75999450683594
2024-10-01,163.38999938964844
2024-10-02,161.30999755859375
2024-10-03,160.9600067138672
2024-10-04,160.8000030517578
2024-10-07,161.25999450683594
2024-10-08,161.39999389648438
2024-10-09,161.58999633789062
2024-10-10,159.08999633789062
2024-10-11,160.82000732421875
2024-10-14,162.64999389648438
2024-10-15,162.33999633789062
2024-10-16,164.1300048828125
2024-10-17,163.3000030517578
2024-10-18,163.91000366210938
2024-10-21,163.24000549316406
2024-10-22,162.42999267578125
2024-10-23,163.25999450683594
2024-10-24,166.5500030517578
2024-10-25,181.92999267578125
2024-10-28,186.0
2024-10-29,184.17999267578125
2024-10-30,183.47999572753906
2024-10-31,181.66000366210938
2024-11-01,181.27999877929688
2024-11-04,182.6199951171875
2024-11-05,185.27999877929688
2024-11-06,179.9600067138672
2024-11-07,175.8000030517578
2024-11-08,183.5
2024-11-11,183.39999389648438
2024-11-12,181.4499969482422
2024-11-13,172.0
2024-11-14,154.57000732421875
2024-11-15,149.38999938964844
2024-11-18,140.5399932861328
2024-11-19,137.9199981689453
2024-11-20,144.19000244140625
2024-11-21,149.8800048828125
